arrival_time_s,input_len,output_len
392.7937,5120,128
392.9973,512,32
393.1601,512,32
393.2458,128,32
393.2914,4096,32
393.5042,6144,32
393.5477,512,32
393.7925,512,32
394.1622,512,32
394.4000,1024,32
394.4035,512,32
394.4666,3072,128
394.4958,3072,128
394.5721,4096,32
394.6554,1024,32
394.7474,3072,128
394.9150,1024,32
394.9267,2048,32
395.1704,2048,128
395.2541,2048,32
395.4358,512,32
395.6489,512,32
395.7907,512,128
395.8993,3072,512
395.9937,4096,32
396.1749,1024,128
396.2519,32,32
396.3999,2048,32
396.5046,1024,32
396.5120,128,32
396.6491,3072,512
396.7532,5120,1024
396.8978,512,32
397.1501,2048,32
397.2930,512,32
397.2963,1024,32
397.4017,5120,1024
397.4963,512,32
397.6468,512,32
397.6723,6144,1024
397.7874,512,32
397.9962,512,32
398.0359,512,32
398.2443,128,32
398.2870,512,32
398.4985,7168,32
398.6493,5120,32
398.7512,512,32
398.9008,32,32
399.0065,4096,32
399.1493,512,32
399.2569,3072,512
399.2849,1024,32
399.4150,1024,32
399.4955,512,32
399.4982,512,32
399.6502,128,128
399.9149,6144,32
399.9451,512,32
399.9933,512,32
399.9971,512,32
400.1491,3072,512
400.1511,512,32
400.2483,512,32
400.2873,512,32
400.6491,512,32
400.6524,2048,32
400.7420,1024,32
400.7583,5120,32
400.9156,3072,32
401.1545,4096,128
401.2430,3072,128
401.2871,128,32
401.5073,3072,32
401.6471,7168,32
401.6662,128,128
401.7849,2048,512
401.8986,1024,32
402.0399,128,32
402.1657,2048,32
402.4142,1024,32
402.4952,2048,32
402.5060,5120,1024
402.6481,512,32
402.7554,2048,512
402.9050,512,32
403.1518,5120,128
403.2851,3072,512
403.6493,512,32
403.6559,3072,32
403.7486,32,32
403.9022,2048,512
403.9154,2048,128
404.0355,128,128
404.1545,128,32
404.3941,2048,32
404.4131,2048,32
404.5410,3072,128
404.6562,512,128
404.8960,128,32
404.9145,512,32
405.0474,128,32
405.1457,2048,128
405.3959,1024,128
405.5443,512,32
405.7419,7168,32
405.7967,512,32
405.9147,2048,32
405.9960,2048,128
406.1578,4096,32
406.1670,1024,512
406.2444,128,128
406.5029,2048,512
406.6492,2048,128
406.7458,512,32
406.8954,1024,32
406.9208,512,32
407.0092,512,32
407.0433,128,128
407.2539,2048,32
407.2957,4096,128
407.4009,2048,512
407.5333,512,32
407.7941,5120,512
407.8959,512,32
407.9001,1024,32
408.1536,2048,32
408.2433,2048,32
408.3435,2048,32
408.4008,512,128
408.4991,512,128
408.6487,1024,32
408.7506,512,32
408.7548,3072,32
408.7998,2048,512
409.0051,5120,32
409.1441,2048,32
409.2510,4096,512
409.2980,128,32
409.4192,2048,32
409.5034,512,32
409.6519,3072,512
409.6699,1024,32
409.7923,2048,512
409.8934,2048,128
409.8985,512,32
410.0425,512,32
410.2522,2048,32
410.4198,512,32
410.6481,512,32
410.7467,512,32
410.8927,512,32
411.0000,2048,32
411.2862,4096,32
411.2976,512,32
411.5136,2048,128
411.6420,512,32
411.6500,4096,32
411.7520,2048,32
411.8980,512,32
411.9210,128,32
412.1500,4096,1024
412.1744,512,32
412.3983,2048,32
412.5063,512,32
412.6743,2048,128
412.8925,2048,512
412.9988,5120,32
413.0066,512,32
413.3276,5120,32
413.3971,3072,128
413.5030,512,32
413.6507,512,32
413.6538,512,32
413.7500,2048,512
413.9958,4096,1024
414.0032,128,128
414.1979,128,32
414.2614,512,32
414.4965,512,32
414.7477,3072,512
414.9036,2048,32
415.0004,4096,32
415.0786,128,32
415.2489,512,32
415.2517,512,32
415.3989,1024,512
415.4212,1024,512
415.5001,2048,512
415.7503,2048,32
415.8996,512,32
416.1496,512,32
416.1726,3072,512
416.4001,512,32
416.4199,512,128
416.6532,512,32
416.7527,512,32
416.9003,512,32
416.9221,2048,32
417.1511,1024,128
417.1719,128,32
417.2554,128,32
417.3996,1024,32
417.6494,128,128
417.6525,512,32
417.6719,512,32
417.7534,512,32
417.9217,512,32
418.0015,6144,512
418.1428,2048,512
418.3022,2048,128
418.3974,2048,32
418.4968,512,32
418.6917,2048,128
418.8986,512,32
418.9954,512,32
419.1715,3072,32
419.2911,1024,32
419.6750,7168,32
419.8875,1024,32
419.9134,2048,32
420.1528,2048,32
420.2587,5120,1024
420.6481,4096,512
420.7670,3072,32
420.9234,512,32
421.0093,512,32
421.0336,3072,512
421.1585,512,32
421.1644,128,32
421.3998,3072,512
421.5002,5120,512
421.6533,512,32
421.6627,512,32
421.7512,512,32
421.8458,3072,512
421.9209,1024,32
422.0056,128,32
422.1700,2048,512
422.2538,2048,32
422.5334,2048,32
422.6664,512,32
422.9046,2048,32
423.1584,128,128
423.2675,512,32
423.4418,2048,32
423.5052,128,32
423.6597,1024,128
423.7516,512,128
423.7549,512,32
423.9226,2048,128
424.1706,4096,512
424.2523,2048,32
424.4033,2048,32
424.4206,128,128
424.6568,3072,32
424.7585,512,32
424.9058,512,128
425.0008,128,32
425.1514,2048,128
425.1747,1024,32
425.2538,512,128
425.4073,4096,512
425.5025,2048,512
425.6479,512,32
425.7387,5120,32
425.9029,32,32
426.0346,512,32
426.2855,5120,512
426.5037,32,32
426.6483,2048,32
426.6652,512,32
426.7481,512,32
426.9144,128,32
427.1115,512,32
427.1512,512,32
427.4857,2048,32
427.6474,3072,32
427.8947,1024,128
427.9953,512,128
428.0016,512,32
428.0364,512,32
428.1514,512,32
428.2848,5120,32
428.4998,512,32
428.6594,2048,32
428.6650,128,32
428.8936,3072,128
428.8998,512,32
429.0013,512,32
429.1512,2048,32
429.1562,512,32
429.1664,128,32
429.4005,2048,32
429.5034,4096,32
429.6527,512,32
429.7539,512,32
429.8984,3072,128
430.0336,7168,512
430.1506,128,32
430.3995,1024,128
430.5005,512,32
430.6506,3072,512
430.7513,3072,32
430.9995,1024,512
431.1509,512,32
431.1544,2048,32
431.2551,512,32
431.4140,1024,32
431.5227,2048,32
431.7475,4096,512
431.7878,1024,32
432.0003,2048,32
432.1502,512,512
432.1620,32,32
432.6476,1024,128
432.6487,1024,32
432.7468,5120,32
432.8995,512,32
432.9219,3072,128
432.9992,128,32
433.1494,3072,128
433.1640,512,32
433.4245,3072,128
433.6690,1024,32
433.7457,5120,512
433.7880,32,32
434.1501,4096,32
434.1535,128,128
434.2494,2048,32
434.4137,128,128
434.4976,1024,128
434.6556,1024,32
434.6669,3072,512
434.7507,4096,32
434.9963,2048,512
435.1546,3072,32
435.2415,512,32
435.2834,512,32
435.6630,5120,1024
435.6740,2048,32
435.7568,2048,32
435.9018,512,32
435.9203,2048,32
436.1599,512,32
436.4129,512,128
436.4250,2048,32
436.6508,512,32
436.6617,2048,32
436.9006,512,32
436.9950,1024,128
436.9987,512,32
437.0066,6144,32
437.1521,2048,512
437.2456,2048,32
437.4150,6144,512
437.6512,2048,512
437.7505,1024,32
437.9031,128,32
438.1528,512,32
438.4015,512,32
438.5063,1024,32
438.7436,512,128
438.7475,128,128
438.9015,5120,512
438.9957,512,32
439.1631,512,32
439.3985,3072,32
439.4071,3072,512
439.4954,6144,32
439.6505,1024,128
439.7460,512,32
439.9134,512,32
440.1511,512,32
440.1618,1024,32
440.2831,512,32
440.4172,512,32
440.5363,3072,128
440.6545,2048,32
440.7859,2048,32
441.0071,2048,512
441.1560,2048,512
441.2543,512,32
441.5017,512,128
441.6524,1024,32
441.7456,1024,32
441.7747,5120,32
441.9013,2048,32
442.0376,3072,512
442.1704,512,32
442.2533,512,32
442.4229,2048,32
442.6502,128,32
442.6720,512,32
442.9232,4096,512
443.1625,2048,512
443.2450,4096,32
443.4002,2048,32
443.4228,2048,128
443.6520,4096,1024
443.7426,512,32
444.1620,512,32
444.4022,128,32
444.4965,512,32
444.6465,512,32
444.8993,2048,128
444.9133,512,32
445.1615,512,32
445.3969,128,32
445.4127,2048,128
445.6475,512,32
445.6637,512,32
445.7454,512,32
445.9978,2048,512
446.1592,128,32
446.2506,1024,512
446.4027,512,128
446.4129,1024,32
446.5071,2048,32
446.5501,5120,512
446.6732,4096,32
446.7544,2048,32
446.9137,1024,32
447.0435,5120,128
447.1088,3072,128
447.1536,2048,32
447.1726,4096,32
447.2924,512,32
447.5031,512,32
447.6599,512,32
447.7925,4096,128
447.9121,512,32
448.1582,4096,32
448.4099,1024,32
448.5122,512,32
448.6626,512,32
448.7038,512,32
448.9148,512,128
449.1526,128,32
449.1623,3072,512
449.3993,3072,512
449.6513,2048,32
449.6662,128,128
449.9030,2048,32
449.9136,512,32
450.0029,2048,32
450.2500,8192,512
450.3250,3072,128
450.6605,5120,32
450.6686,1024,32
450.7537,512,32
450.7996,2048,512
450.9007,128,128
451.1565,1024,32
451.2510,5120,1024
451.2545,512,32
451.4093,1024,128
451.4177,512,32
451.4979,512,32
451.6551,1024,32
451.9100,512,32
451.9268,2048,32
452.4195,1024,32
452.7425,3072,512
452.9921,128,32
453.1587,512,32
453.1624,1024,32
453.2483,128,32
453.4938,512,32
453.6530,512,32
453.9051,512,32
454.0017,4096,32
454.1601,2048,32
454.2423,6144,32
454.3095,512,32
454.3283,512,32
454.3959,1024,32
454.4955,4096,32
454.6559,512,32
454.9135,4096,512
455.2464,1024,32
455.3980,128,32
455.4455,3072,128
455.5462,2048,32
455.6650,1024,32
455.7545,1024,512
455.8982,128,32
455.9082,1024,32
456.1514,512,32
456.1625,2048,32
456.4974,2048,128
456.6500,4096,32
456.6540,2048,32
456.7493,3072,512
456.8984,2048,32
456.9235,4096,32
457.1426,4096,512
457.1725,1024,32
457.2557,128,128
457.5033,4096,32
457.6502,512,32
457.7069,5120,32
457.7500,512,32
457.9994,512,32
458.1809,3072,32
458.2543,128,32
458.4982,2048,512
458.7459,512,32
458.7504,2048,512
458.9935,512,32
459.1603,128,32
459.1704,512,32
459.4654,512,32
459.4966,6144,512
459.6451,128,32
459.6703,4096,32
459.7619,128,128
459.9266,2048,32
460.0030,512,32
460.1417,5120,1024
460.2507,2048,32
460.5352,512,32
460.6552,3072,128
460.7502,1024,32
460.7853,512,32
460.9997,32,32
461.2476,512,128
461.5009,3072,32
461.6477,5120,32
461.6484,2048,512
461.7510,2048,32
461.9262,2048,32
462.0180,2048,128
462.2002,1024,32
462.4067,512,32
462.5012,5120,32
462.6466,2048,32
462.7540,2048,512
462.9214,512,32
463.0045,512,128
463.2457,4096,512
463.2529,512,32
463.6558,512,128
464.0223,1024,128
464.1631,5120,128
464.1799,512,32
464.4953,512,32
464.5061,4096,512
464.6780,5120,512
464.9153,512,32
464.9219,512,32
465.1714,512,32
465.4008,128,32
465.4266,512,32
465.5430,2048,32
465.9156,1024,32
466.0003,512,32
466.1505,512,32
466.1585,3072,512
466.2918,5120,32
466.4059,512,32
466.5023,512,32
466.6480,512,32
466.7564,512,32
466.9037,128,32
467.0409,32,128
467.2514,3072,128
467.3950,128,128
467.3959,4096,1024
467.5096,2048,32
467.6946,128,32
467.7524,2048,128
467.9227,2048,512
468.0042,512,32
468.0058,512,32
468.1564,512,32
468.1695,512,32
468.3938,3072,32
468.4918,512,32
468.8929,3072,32
468.9215,3072,128
468.9251,3072,32
469.0435,7168,1024
469.2451,3072,32
469.3125,32,32
469.3952,512,32
469.6431,512,32
469.7653,2048,32
469.9083,512,32
470.0017,1024,32
470.2587,512,128
470.2905,1024,128
470.4200,3072,512
470.6446,2048,32
470.9146,512,32
471.3929,2048,128
471.4138,3072,32
471.4940,512,32
471.6656,2048,512
471.7943,512,32
472.0222,4096,32
472.2489,512,32
472.4938,1024,32
472.6430,2048,32
472.6620,512,32
472.8950,2048,32
472.9129,512,32
472.9921,2048,32
473.1475,32,32
473.2459,2048,32
473.4037,512,32
473.4944,3072,128
473.6634,512,32
473.7983,128,128
473.7994,512,32
473.8928,3072,128
474.0402,6144,32
474.2558,512,32
474.3960,2048,512
474.6461,512,32
474.6584,512,32
474.7525,5120,32
474.8962,512,32
475.1633,1024,32
475.2455,128,32
475.4042,512,32
475.6443,512,32
475.6642,3072,128
475.9952,3072,32
476.0465,3072,32
476.1469,3072,32
476.2452,512,32
476.4156,32,32
476.4928,512,128
476.5386,128,32
476.6552,1024,32
476.7561,3072,512
476.8979,2048,512
476.9167,512,32
477.0345,128,128
477.2841,4096,32
477.5354,512,32
477.6587,1024,32
477.7856,1024,32
477.9079,512,32
477.9928,5120,32
478.1546,512,128
478.4036,3072,512
478.5014,2048,32
478.6762,512,32
478.7859,512,32
478.8948,2048,512
479.0024,3072,512
479.1672,512,32
479.3957,512,32
479.4169,512,32
479.7584,512,32
479.9144,512,32
480.0313,2048,128
480.1611,512,32
480.3957,1024,32
480.4891,3072,512
480.5590,512,32
480.7830,2048,512
480.9160,3072,32
481.0079,512,32
481.1624,3072,32
481.2494,512,32
481.2546,3072,32
481.4990,1024,128
481.5044,1024,32
481.6440,3072,32
481.6791,3072,32
481.7582,2048,128
481.7851,3072,128
481.9085,1024,32
482.2529,3072,32
482.4217,128,32
482.4250,2048,512
482.5343,512,32
482.7528,512,32
482.8928,512,32
483.1520,128,32
483.3942,512,32
483.4280,512,32
483.5053,512,32
483.5376,512,32
483.6596,2048,32
483.7592,2048,512
484.0008,2048,32
484.2500,2048,32
484.4010,2048,512
484.4045,2048,32
484.5505,1024,32
484.6750,3072,512
484.7943,4096,32
484.9275,512,32
485.0074,512,32
485.2537,128,32
485.4224,1024,32
485.9001,512,32
486.0360,4096,32
486.0461,3072,512
486.1539,4096,32
486.2938,512,32
486.4020,128,32
486.4244,512,128
486.5092,128,128
486.6494,3072,512
486.6684,3072,512
486.9222,512,32
487.1503,512,32
487.2920,2048,32
487.5043,2048,128
487.7478,1024,128
488.0011,3072,32
488.0343,512,32
488.1443,128,32
488.2864,512,32
488.3961,2048,32
488.4204,2048,512
488.6416,512,32
488.7523,512,32
488.7560,3072,32
489.1436,512,32
489.2536,1024,32
489.6517,1024,32
489.8916,512,32
490.0131,512,32
490.1414,4096,128
490.2875,4096,32
490.3963,2048,32
490.4252,512,32
490.5044,2048,32
490.6457,128,32
490.6758,512,32
490.7843,1024,32
490.9206,512,128
491.1413,1024,32
491.1674,1024,128
491.2847,1024,32
491.4007,512,32
491.5347,4096,32
491.6697,512,32
491.9000,512,32
492.0361,512,32
492.2461,512,32
492.4241,2048,128
492.5633,2048,32
492.6760,512,32
492.7473,1024,32
492.8942,512,32
493.0014,512,32
493.2495,4096,32
493.2873,3072,128
493.4953,2048,32
493.7469,1024,32
494.0017,512,32
494.0350,6144,32
494.1686,1024,32
494.2618,1024,32
494.4078,512,32
494.5479,2048,32
494.6571,512,32
494.7522,3072,32
495.0485,512,32
495.1526,512,32
495.4163,512,32
495.5493,128,32
495.6947,512,32
495.7886,512,128
495.8998,512,32
496.0600,5120,32
496.4191,2048,32
496.6110,512,32
496.6700,1024,32
496.7541,3072,32
496.7914,2048,32
496.9216,1024,128
497.0438,3072,512
497.1517,2048,32
497.1700,1024,32
497.4167,5120,512
497.5037,128,32
497.5470,512,32
497.7512,512,32
497.7860,512,32
498.2545,4096,32
498.4002,5120,512
498.4262,1024,32
498.4989,6144,32
498.5399,2048,512
498.6696,512,32
498.7842,1024,512
498.9024,3072,32
498.9960,4096,32
499.2850,512,32
499.4231,2048,128
499.4976,512,32
499.6691,2048,128
499.8980,128,128
499.9101,512,32
500.1491,512,32
500.2452,2048,32
500.6544,3072,128
500.7420,6144,128
500.7887,4096,128
500.9191,512,32
501.1512,512,32
501.1766,128,32
501.1783,2048,512
501.3972,512,32
501.4200,6144,32
501.5089,7168,32
501.5386,512,32
501.7837,2048,32
501.9187,512,32
502.2348,7168,32
502.2547,512,32
502.3988,512,32
502.4600,1024,32
502.5035,512,32
502.7520,1024,128
502.9191,2048,32
503.0015,512,32
503.1551,1024,32
503.2524,512,32
503.4150,3072,128
503.6520,1024,32
503.6548,512,32
503.9044,2048,128
504.1518,3072,512
504.1814,512,32
504.3965,512,32
504.4959,2048,128
504.6538,3072,128
504.7493,512,32
504.9147,512,32
505.0004,5120,512
505.0370,4096,32
505.2476,6144,512
505.4993,3072,128
505.6638,512,128
505.9145,128,32
506.0014,3072,32
506.1594,512,32
506.2850,1024,512
506.4136,5120,512
506.6652,128,128
506.7484,128,32
506.8990,1024,128
507.0005,4096,32
507.1618,512,32
507.2484,512,32
507.2582,512,32
507.4147,512,32
507.5346,128,128
507.6624,512,128
507.7873,512,32
507.9009,3072,128
507.9970,3072,512
508.0371,512,32
508.2478,512,32
508.2876,1024,32
508.4161,512,128
508.4964,3072,32
508.6431,2048,32
508.7669,3072,512
508.9127,3072,128
508.9961,512,32
509.1461,512,32
509.2893,512,32
509.4937,3072,512
509.4966,3072,512
509.6425,3072,512
509.6448,128,32
509.7555,2048,32
509.9926,512,32
510.1446,512,32
510.3941,6144,1024
510.3971,512,32
510.6427,1024,32
510.6691,512,32
510.9299,512,32
511.2428,512,32
511.4151,128,32
511.6449,1024,128
511.7431,512,32
511.8952,512,32
511.9116,2048,128
512.0365,2048,32
512.2406,128,32
512.4135,512,32
512.7562,512,32
512.8950,128,32
513.0036,512,32
513.2553,5120,512
513.4170,512,32
513.6420,2048,512
513.7790,512,32
513.9090,8192,32
514.0274,1024,32
514.1674,2048,32
514.3953,512,32
514.4072,1024,32
514.4949,512,32
514.4989,512,32
514.6450,512,32
514.7453,128,32
514.7571,4096,32
514.8955,512,32
514.9161,512,32
515.2527,512,32
515.4158,2048,128
515.7470,512,32
515.7584,512,32
515.8927,512,32
515.9941,512,32
516.0089,2048,512
516.1689,512,128
516.2536,3072,512
516.3959,5120,512
516.5465,3072,128
516.7558,512,32
516.9162,128,32
517.0052,3072,512
517.2523,5120,512
517.3979,2048,128
517.4986,2048,32
517.5086,512,32
517.9060,512,32
517.9955,1024,32
518.0058,1024,32
518.1560,2048,512
518.3961,128,32
518.6439,5120,512
518.6478,128,128
518.7525,512,32
518.9094,2048,512
519.0714,512,32
519.2576,512,32
519.4421,4096,32
519.5343,5120,1024
519.7248,3072,512
519.7871,1024,32
519.9241,5120,32
520.0039,3072,32
520.2553,3072,32
520.4081,2048,32
520.5044,2048,128
520.6424,2048,32
520.7534,2048,32
520.8947,2048,32
521.0054,512,32
521.1417,4096,32
521.4150,3072,32
521.6461,1024,32
521.7563,2048,128
521.8966,2048,32
522.0111,1024,32
522.0366,512,32
522.1614,2048,512
522.2542,2048,512
522.3931,128,32
522.5084,1024,32
522.6445,512,128
522.7895,512,32
523.2531,512,128
523.2588,512,32
523.2876,3072,512
523.6660,2048,32
523.7948,3072,128
524.0021,5120,1024
524.1455,512,128
524.2892,512,32
524.5035,512,32
524.6557,512,32
524.7551,2048,32
524.9173,2048,128
525.0399,4096,512
525.1542,2048,128
525.1702,512,32
525.2543,512,128
525.4132,2048,128
525.4159,512,32
525.6463,2048,128
525.6656,1024,32
525.7715,2048,32
525.9086,512,32
526.0024,4096,32
526.0030,512,128
526.1532,3072,32
526.1700,2048,512
526.4986,5120,32
526.5079,512,128
526.7480,512,512
526.9980,512,32
527.1457,512,128
527.2475,512,32
527.2852,3072,128
527.4953,3072,128
527.5391,512,32
527.6486,1024,128
527.8966,2048,32
528.0321,1024,128
528.1477,4096,32
528.2556,2048,512
528.4168,512,32
528.6614,128,32
528.9150,512,32
529.1489,3072,32
529.4161,2048,32
529.5059,2048,32
529.6640,2048,32
529.6654,4096,32
529.8932,5120,512
529.8961,2048,32
530.0061,512,32
530.2538,128,32
530.3992,3072,128
530.5058,2048,32
530.5476,1024,32
530.6915,1024,32
530.7898,128,32
530.9954,1024,32
531.0412,512,128
531.1623,4096,32
531.4231,3072,128
531.7494,3072,128
531.8337,512,32
532.0487,2048,32
532.2529,512,32
532.2988,2048,32
532.2999,2048,128
532.4985,512,32
532.6452,2048,128
532.7491,128,32
532.7947,4096,32
532.8994,512,32
533.1642,128,128
533.2533,4096,32
533.4001,2048,512
533.4046,512,32
533.4195,512,32
533.6459,3072,512
533.8965,512,32
533.9961,2048,512
534.0026,128,32
534.1665,5120,32
534.2505,128,32
534.4013,3072,32
534.5002,3072,128
534.6526,512,32
534.7517,2048,32
534.9004,512,32
535.0044,4096,128
535.1667,512,32
535.2461,512,32
535.2490,512,32
535.4165,2048,512
535.5002,1024,32
535.6492,1024,32
535.8977,512,32
535.9152,512,32
536.1521,32,32
536.1657,3072,32
536.5047,512,32
536.6485,3072,32
536.8995,32,32
536.9964,512,32
537.1581,512,32
537.4090,2048,128
537.5002,128,32
537.6627,6144,512
537.7494,1024,32
537.9010,512,32
538.0063,128,32
538.1517,2048,128
538.1548,2048,32
538.2591,512,32
538.4169,512,32
538.6549,3072,32
538.9141,512,32
539.0050,2048,32
539.0475,512,32
539.1642,128,32
539.4077,3072,32
539.4117,5120,512
539.4963,2048,32
539.7544,2048,512
539.9034,512,128
539.9966,2048,512
540.1217,512,32
540.2508,5120,32
540.6508,512,32
540.7575,4096,128
540.7936,512,32
541.1533,512,128
541.4040,3072,512
541.6582,512,128
541.7502,512,128
541.9067,512,32
541.9965,512,32
542.0430,5120,512
542.1546,512,32
542.4023,512,32
542.5012,6144,128
542.6538,4096,32
542.7936,3072,32
542.8074,512,32
542.9032,512,32
542.9218,512,32
542.9970,512,32
543.0444,32,32
543.2418,512,32
543.3995,512,32
543.4261,3072,32
543.6558,512,32
543.6582,2048,32
543.7463,128,32
543.9240,32,32
544.1691,1024,32
544.1864,1024,32
544.2502,512,32
544.3926,128,32
544.5048,4096,32
544.7460,5120,512
544.7926,512,32
544.9923,512,512
545.1478,512,32
545.2949,1024,32
545.4081,512,32
545.4220,4096,32
545.7490,3072,32
545.9080,3072,512
546.1551,512,32
546.1572,6144,32
546.2516,2048,128
546.4235,512,32
546.6769,1024,512
546.9026,7168,32
546.9055,512,32
547.1571,7168,128
547.2461,3072,128
547.4039,512,32
547.4238,2048,512
547.6461,512,32
547.6870,1024,32
547.7424,128,128
547.8021,2048,32
547.9230,512,128
547.9958,2048,32
548.1561,3072,32
548.2455,128,32
548.4987,512,32
548.7418,128,32
548.7857,1024,32
548.9089,2048,512
548.9196,2048,512
549.1437,512,32
549.1591,512,32
549.4252,512,32
549.4943,512,32
549.7007,512,32
549.9084,1024,512
549.9228,1024,128
550.1613,512,32
550.2459,512,32
550.3937,512,32
550.4225,512,32
550.6412,512,128
550.7426,1024,128
550.9204,512,32
550.9935,128,32
551.1469,512,32
551.2557,512,32
551.4125,128,32
551.5137,32,32
551.8948,2048,512
551.9916,512,32
552.0042,2048,32
552.1502,512,32
552.1654,512,32
552.2535,512,32
552.2584,1024,128
552.4943,2048,512
552.8142,128,32
552.9128,512,32
553.1459,512,32
553.2440,128,32
553.4151,512,32
553.6625,512,32
553.8914,128,32
554.1644,2048,32
554.2141,512,512
554.2549,512,32
554.4948,1024,32
554.6619,512,32
554.7647,512,128
554.9039,4096,32
554.9144,1024,32
555.0014,128,32
555.1501,512,32
555.1663,512,32
555.2559,3072,128
555.2836,3072,128
555.4060,3072,512
555.6496,2048,32
555.7457,2048,512
555.8978,512,32
556.0038,512,128
556.1500,512,32
556.1579,512,32
556.2415,1024,128
556.3995,2048,32
556.5409,2048,128
556.6671,4096,512
557.0063,512,32
557.1647,512,32
557.4983,512,32
557.6468,128,32
557.7852,512,32
557.9005,2048,512
558.1499,512,32
558.2437,1024,32
558.2566,4096,512
558.4264,1024,32
558.6455,128,32
558.7534,128,32
558.7858,4096,512
558.9018,2048,32
559.0017,1024,32
559.1535,4096,32
559.1750,32,32
559.2622,128,32
559.3972,2048,32
559.6445,512,32
559.7705,512,32
559.9021,512,32
560.0052,512,32
560.1722,512,32
560.3964,2048,32
560.5055,3072,512
560.6512,128,128
560.7616,4096,32
560.8950,5120,32
560.9113,5120,32
561.0041,1024,32
561.2522,512,32
561.2856,2048,512
561.5000,2048,32
561.5105,3072,512
561.6506,512,32
561.7691,512,32
561.8967,1024,128
562.1498,2048,512
562.2500,512,32
562.5180,2048,512
562.7507,512,32
562.9226,1024,128
563.1493,512,32
563.1734,2048,32
563.2514,512,32
563.2838,512,32
563.4211,5120,512
563.5087,2048,512
563.6484,5120,512
563.7525,1024,32
564.0018,512,32
564.1676,4096,32
564.2515,2048,32
564.4271,7168,512
564.5054,4096,128
564.6558,8192,32
564.7527,512,32
564.9062,32,32
565.1454,512,128
565.1646,512,32
565.2452,128,32
565.5420,512,32
565.6547,512,32
565.8932,3072,128
566.2497,512,32
566.3945,512,32
566.4525,3072,128
566.5473,512,32
566.6515,512,32
566.8936,512,32
566.9215,1024,32
567.0015,128,32
567.2476,2048,512
567.4138,3072,512
567.4187,2048,512
567.6549,4096,128
567.9148,5120,32
568.1493,128,32
568.1587,4096,128
568.2429,512,32
568.4057,3072,128
568.4279,512,32
568.5079,3072,512
568.6671,512,32
568.9964,512,32
569.1500,2048,32
569.1722,512,128
569.4222,2048,32
569.7553,512,32
569.9204,512,32
569.9959,1024,32
570.1779,2048,512
570.1832,2048,32
570.4000,128,32
570.6476,512,32
570.6680,3072,32
570.8994,5120,512
570.9333,512,32
571.1534,5120,32
571.2504,512,32
571.2553,512,32
571.4980,512,32
571.6482,512,32
571.8995,2048,32
571.9006,512,32
572.0420,1024,128
572.4019,512,32
572.4037,512,32
572.4051,512,128
572.4222,512,32
572.6284,5120,32
572.6510,2048,32
572.7529,2048,128
573.0026,2048,32
573.0441,512,32
573.1729,2048,32
573.2561,4096,512
573.4246,512,32
573.6670,4096,32
573.7522,512,32
573.8990,2048,32
573.9995,512,32
574.1498,128,32
574.1566,128,32
574.3994,2048,32
574.4186,512,32
574.6548,2048,32
574.6721,3072,32
574.7572,2048,32
574.8997,512,32
575.1629,2048,32
575.3008,512,128
575.4232,128,32
575.5044,512,32
575.6516,128,32
575.7610,2048,32
575.9121,512,32
576.2127,1024,32
576.2952,512,32
576.6514,512,32
576.8977,512,32
576.9320,2048,32
577.1805,5120,512
577.4953,512,32
577.5399,128,32
577.6563,128,128
577.6728,4096,32
577.9002,2048,512
577.9929,6144,512
578.0328,512,32
578.1530,2048,32
578.2559,2048,32
578.3973,512,32
578.5365,128,32
578.7565,512,32
579.0128,512,32
579.1585,4096,32
579.3939,512,32
579.5061,512,32
579.6745,512,32
579.7528,2048,512
579.8926,512,32
579.9217,512,32
580.0010,2048,512
580.0342,128,32
580.2863,6144,512
580.4253,3072,32
580.5358,3072,128
580.6753,512,32
580.7875,1024,32
580.9035,2048,32
580.9206,512,32
581.3927,512,32
581.4958,2048,32
581.6570,4096,32
581.7508,2048,32
581.9097,512,32
581.9132,1024,32
582.0627,3072,512
582.3946,2048,32
582.4062,2048,32
582.5056,4096,32
582.6648,2048,32
582.8956,2048,128
583.1480,512,32
583.2531,2048,32
583.4075,128,32
583.4192,1024,32
583.4393,3072,512
583.5430,4096,32
583.6571,512,32
583.7522,1024,128
584.1740,512,32
584.3938,3072,32
584.4865,1024,128
584.5350,5120,512
584.6674,512,128
584.7545,2048,32
585.2491,2048,32
585.3957,2048,128
585.6435,512,32
585.6696,512,32
585.7524,2048,512
585.9062,512,32
586.1506,512,32
586.2502,3072,128
586.4225,512,32
586.6702,6144,512
586.7560,1024,1024
586.9064,3072,128
587.1458,512,32
587.2548,1024,32
587.3956,3072,512
587.5110,512,32
587.5166,2048,32
587.6481,128,32
587.8965,6144,32
587.9212,2048,32
588.1731,512,32
588.3043,32,32
588.4045,512,32
588.5023,4096,512
588.6474,512,32
588.8978,128,32
588.9921,512,32
589.1494,2048,128
589.1741,512,32
589.3940,1024,512
589.5057,512,32
589.6726,512,32
589.7457,3072,32
589.9946,2048,32
590.1555,5120,32
590.2850,2048,32
590.4938,512,32
590.5366,3072,512
590.6728,128,32
590.8913,512,32
590.9246,512,128
591.0386,512,32
591.1695,512,32
591.4000,3072,32
591.4957,512,32
591.6671,3072,512
591.9959,3072,512
592.1464,512,32
592.6405,128,32
592.7454,2048,512
