arrival_time_s,input_len,output_len
5314.1553,3072,32
5314.3995,1024,128
5314.5404,512,32
5314.6833,3072,32
5314.9935,3072,32
5315.1541,3072,512
5315.4053,128,128
5315.5365,512,32
5315.7822,512,32
5315.9288,2048,32
5316.1466,512,32
5316.2549,2048,32
5316.4247,128,32
5316.6584,1024,32
5317.0939,512,32
5317.1741,5120,1024
5317.5079,5120,1024
5317.7479,512,32
5318.1548,2048,512
5318.2556,4096,512
5318.3956,1024,512
5318.6908,2048,32
5318.7866,512,32
5318.9151,512,32
5319.2524,512,32
5319.4973,3072,128
5319.6465,2048,512
5319.6565,512,32
5319.7451,1024,32
5319.9022,128,128
5319.9125,512,32
5320.1619,512,32
5320.2591,512,512
5320.3965,128,128
5320.5367,512,32
5320.6611,512,128
5320.8929,2048,128
5320.9988,128,32
5321.2488,4096,512
5321.4133,2048,32
5321.4988,512,32
5321.7493,128,128
5321.9132,512,32
5322.0162,3072,128
5322.2501,1024,32
5322.4982,512,32
5322.6493,2048,512
5322.7897,1024,128
5322.9001,3072,512
5323.0354,512,32
5323.2838,3072,512
5323.4002,3072,32
5323.6439,128,32
5323.7470,4096,32
5323.8930,512,128
5324.1508,3072,512
5324.2808,6144,512
5324.4964,512,32
5324.6474,128,32
5324.7876,5120,1024
5325.0435,1024,32
5325.1852,1024,32
5325.4170,2048,512
5325.7867,6144,32
5326.0006,3072,128
5326.1665,512,32
5326.2564,512,32
5326.2861,2048,32
5326.7853,4096,32
5326.9231,5120,32
5327.1631,128,32
5327.3995,512,32
5327.6512,3072,32
5327.9006,512,32
5328.0427,5120,32
5328.2542,2048,512
5328.2641,3072,128
5328.3998,4096,512
5328.5080,512,32
5328.8981,3072,512
5329.0055,512,32
5329.1563,4096,512
5329.1693,512,32
5329.3993,512,32
5329.4962,1024,32
5329.7866,1024,32
5329.9956,512,32
5330.0354,2048,32
5330.1680,2048,512
5330.4021,2048,32
5330.4199,512,32
5330.6509,2048,512
5330.9216,512,32
5331.1517,2048,32
5331.2876,2048,32
5331.4962,512,32
5331.6980,1024,32
5331.7469,3072,512
5331.9003,1024,32
5332.0353,3072,512
5332.1723,3072,32
5332.4009,3072,512
5332.5339,512,32
5332.6503,2048,512
5332.7494,512,32
5332.9252,128,32
5333.1715,4096,32
5333.6636,512,32
5333.9087,512,32
5333.9976,128,32
5334.1596,512,32
5334.2838,512,32
5334.4987,128,32
5334.6552,512,32
5334.7835,2048,128
5335.0151,128,128
5335.1612,512,32
5335.4215,512,32
5335.6686,4096,128
5335.9232,2048,32
5336.0536,512,128
5336.2446,512,128
5336.2819,512,32
5336.6516,2048,512
5336.7453,4096,1024
5336.9293,4096,512
5337.0333,2048,128
5337.1584,1024,32
5337.4046,128,32
5337.6502,1024,32
5337.6744,2048,32
5337.9086,3072,512
5338.0042,512,32
5338.1706,2048,32
5338.4927,128,32
5338.6555,3072,512
5338.9028,2048,32
5339.0331,3072,512
5339.4019,2048,128
5339.4255,512,32
5339.7500,512,32
5339.7878,3072,32
5339.9105,512,32
5340.1697,3072,32
5340.2836,3072,32
5340.6504,4096,32
5340.7504,128,32
5340.9985,5120,512
5341.1525,3072,512
5341.2485,6144,512
5341.5035,512,32
5341.6516,512,32
5341.7503,512,32
5341.9006,512,32
5342.2510,128,32
5342.5323,128,32
5342.6721,2048,128
5342.7583,128,32
5342.9044,1024,32
5343.0331,2048,32
5343.1535,512,32
5343.5383,4096,32
5343.9204,3072,128
5344.0357,512,32
5344.2514,512,32
5344.4055,1024,32
5344.5158,5120,32
5344.6717,512,32
5344.7857,2048,128
5344.9023,1024,32
5345.1496,2048,32
5345.2592,3072,128
5345.2850,1024,32
5345.4234,2048,128
5345.6489,512,32
5345.6714,1024,32
5345.9273,2048,32
5346.0178,2048,128
5346.1667,2048,512
5346.2636,512,32
5346.4211,3072,32
5346.5174,2048,32
5347.1489,512,32
5347.1753,1024,128
5347.2646,2048,32
5347.6486,6144,1024
5347.9005,512,32
5347.9095,3072,128
5348.1711,3072,512
5348.4134,1024,128
5348.5050,512,32
5348.7506,3072,512
5348.7954,512,32
5348.9197,2048,512
5349.0415,4096,32
5349.1614,2048,128
5349.2507,128,32
5349.5121,1024,32
5349.6570,512,32
5349.9012,512,32
5350.1541,2048,128
5350.2836,2048,32
5350.4060,128,32
5350.9081,3072,512
5351.0026,128,32
5351.1719,2048,512
5351.2891,6144,1024
5351.4112,128,32
5351.6526,512,32
5351.7517,128,32
5351.7848,512,32
5351.9234,512,32
5352.0015,4096,128
5352.1499,1024,128
5352.1701,3072,32
5352.2480,512,32
5352.4558,512,32
5352.5066,512,32
5353.0003,4096,32
5353.1544,2048,32
5353.2464,512,32
5353.4061,2048,32
5353.6581,512,32
5353.9038,2048,512
5354.0365,1024,32
5354.1612,1024,32
5354.4227,512,32
5354.6859,512,128
5354.9460,4096,32
5355.1560,5120,512
5355.2483,2048,32
5355.3955,512,32
5355.5413,32,32
5355.7151,32,32
5355.8935,512,32
5356.0024,2048,512
5356.0387,512,32
5356.2861,5120,1024
5356.7461,512,32
5356.7835,3072,512
5357.1547,128,32
5357.4090,3072,512
5357.6540,512,32
5357.7918,3072,128
5358.4039,2048,32
5358.4926,4096,32
5358.5326,128,32
5358.7485,512,32
5358.9024,512,32
5359.1607,2048,32
5359.4467,512,32
5359.7845,1024,32
5359.9963,2048,32
5360.2510,2048,32
5360.2880,1024,128
5360.4954,5120,32
5360.7622,128,32
5361.1537,3072,32
5361.4923,2048,32
5361.7461,2048,128
5361.9039,512,128
5362.0339,512,32
5362.5045,4096,32
5362.7569,128,128
5363.0028,1024,128
5363.1644,1024,32
5363.6545,512,32
5363.7843,512,32
5364.1531,3072,32
5364.4077,512,32
5364.4929,128,32
5364.8934,2048,128
5365.0428,3072,128
5365.4001,3072,512
5365.5108,3072,32
5365.7415,512,32
5365.8908,512,32
5366.2558,3072,32
5366.5077,512,32
5366.6550,512,32
5366.8444,128,128
5367.0255,4096,512
5367.2659,128,32
5367.6498,1024,128
5367.7938,512,32
5368.0046,1024,32
5368.2527,512,32
5368.5434,2048,512
5368.9042,4096,32
5369.1624,512,32
5369.4045,512,32
5369.6513,5120,32
5369.8065,1024,32
5369.9091,2048,32
5370.1447,512,32
5370.4003,512,32
5370.5067,512,32
5370.7440,128,32
5370.8001,512,32
5371.0428,3072,32
5371.1448,512,128
5371.7537,128,32
5371.8913,6144,512
5372.6658,128,32
5373.0026,2048,32
5373.2496,4096,512
5373.6495,1024,32
5373.9018,128,32
5374.1488,2048,512
5374.2923,5120,512
5374.3977,4096,32
5374.5459,1024,32
5374.7494,512,32
5374.9171,2048,512
5375.4158,32,32
5375.6478,2048,32
5375.7531,512,32
5375.7892,512,32
5376.0413,512,32
5376.2937,2048,512
5376.4322,512,32
5376.7916,5120,32
5376.9070,1024,32
5377.1421,128,32
5377.2452,512,128
5377.4207,4096,32
5377.5287,2048,32
5377.7837,512,32
5377.9223,2048,128
5378.0469,2048,32
5378.1628,1024,128
5378.4046,512,128
5378.5033,512,128
5379.0010,2048,32
5379.4336,2048,32
5379.5857,3072,128
5379.7410,4096,32
5379.9952,1024,128
5380.1581,5120,1024
5380.2904,512,128
5380.4924,1024,32
5380.5408,512,32
5380.8220,512,32
5380.9061,512,32
5381.0424,512,32
5381.4038,2048,32
5381.6709,2048,32
5381.6909,512,32
5381.7465,128,128
5381.9044,512,32
5381.9953,2048,32
5382.2469,2048,512
5382.4951,1024,32
5382.6513,2048,32
5382.6607,3072,128
5382.7467,2048,512
5383.0413,512,32
5383.2928,2048,128
5383.5497,2048,32
5383.7476,3072,32
5383.9065,1024,32
5383.9965,5120,512
5384.1841,3072,128
5384.2479,512,32
5384.4118,3072,32
5384.6565,512,32
5384.8012,512,32
5385.0566,3072,512
5385.2442,3072,128
5385.4204,512,128
5385.5014,512,128
5385.7462,3072,32
5385.9004,512,32
5386.0033,4096,32
5386.1489,4096,32
5386.2880,3072,512
5386.5022,4096,32
5386.7211,5120,32
5386.7471,6144,512
5386.9926,512,32
5387.2463,512,32
5387.4086,1024,32
5387.5525,512,32
5387.6838,512,32
5387.9085,1024,32
5388.2483,512,32
5388.5345,6144,32
5388.7843,1024,32
5388.9313,4096,32
5389.0352,1024,32
5389.1588,4096,32
5389.2517,512,32
5389.2983,128,128
5389.4096,3072,1024
5389.6420,512,32
5389.7523,2048,512
5389.9094,1024,128
5390.0601,3072,512
5390.1714,128,32
5390.2845,2048,32
5390.6421,512,32
5390.7570,512,32
5391.1589,512,128
5391.4445,128,32
5391.4522,3072,32
5391.6635,1024,32
5391.9293,5120,32
5392.1829,512,32
5392.3940,5120,1024
5392.5029,512,32
5392.5360,2048,32
5392.8934,512,32
5393.0024,3072,128
5393.1578,1024,128
5393.2914,5120,32
5393.5041,512,32
5393.7466,3072,32
5393.9183,4096,32
5394.1427,128,32
5394.3929,1024,512
5394.4926,512,32
5394.7775,2048,32
5394.9937,3072,128
5395.1626,3072,32
5395.4090,128,128
5395.5066,3072,512
5395.5432,5120,32
5395.7732,2048,512
5395.9058,4096,32
5396.0488,512,32
5396.1805,512,32
5396.2896,128,32
5396.4064,5120,32
5396.5422,512,32
5396.6451,512,32
5396.8935,128,128
5396.9989,512,32
5397.2640,2048,32
5397.5076,512,32
5397.7869,5120,512
5398.0155,3072,512
5398.1443,128,32
5398.4167,1024,32
5398.5049,512,32
5398.6515,512,32
5398.7640,5120,32
5399.0087,512,128
5399.1521,2048,32
5399.4144,512,32
5399.6647,512,32
5399.8945,2048,32
5400.0015,512,128
5400.1457,512,32
5400.2849,3072,128
5400.5027,3072,512
5400.5383,5120,32
5400.6438,5120,32
5400.7509,2048,32
5401.0008,1024,32
5401.2456,512,32
5401.3951,512,32
5401.5411,3072,32
5401.9927,512,32
5402.2460,512,32
5402.3951,512,32
5402.5389,512,32
5402.8943,512,32
5402.9950,2048,512
5403.2462,512,32
5403.3983,512,32
5403.4980,512,32
5403.8984,2048,32
5404.0101,512,32
5404.1529,6144,1024
5404.3941,512,128
5404.6724,512,128
5404.8989,1024,32
5404.9967,3072,128
5405.2845,4096,1024
5405.4965,512,128
5405.6424,2048,32
5405.7507,2048,32
5405.9018,1024,32
5405.9984,4096,128
5406.1740,512,32
5406.2880,512,32
5406.5150,512,32
5407.0020,3072,512
5407.3965,4096,512
5407.5043,512,32
5407.6494,1024,32
5407.8952,512,512
5408.1697,2048,32
5408.3945,1024,32
5408.6417,512,32
5408.6634,512,32
5409.1558,3072,32
5409.2669,4096,512
5409.5165,128,32
5409.6474,4096,32
5410.0049,128,32
5410.0473,512,32
5410.5039,1024,32
5410.6437,3072,32
5410.9054,2048,32
5411.1420,512,32
5411.3943,4096,512
5411.5046,2048,32
5411.8950,1024,32
5412.0407,1024,32
5412.1582,512,32
5412.3957,2048,32
5412.6429,3072,512
5412.9981,128,32
5413.2566,1024,32
5413.6415,512,32
5413.8462,5120,32
5413.8976,512,32
5414.0140,4096,512
5414.2531,512,128
5414.9010,512,32
5415.0060,512,32
5415.2530,128,32
5415.5446,3072,32
5415.7485,32,32
5415.9062,1024,32
5415.9236,512,32
5416.1519,512,128
5416.3981,3072,32
5416.9042,4096,32
5417.3925,3072,128
5417.5572,512,32
5417.9106,128,32
5418.1529,1024,128
5418.5020,2048,32
5418.6537,512,32
5418.7531,128,128
5418.9047,32,32
5419.1480,128,32
5419.2449,2048,32
5419.4026,1024,512
5419.5478,1024,32
5419.8974,7168,32
5419.9457,512,32
5420.1519,512,32
5420.4006,512,32
5420.6473,128,32
5420.7433,512,128
5421.1501,128,32
5421.6671,2048,512
5421.9524,5120,32
5422.0083,3072,32
5422.4494,512,32
5422.7551,3072,128
5423.1489,1024,32
5423.1561,512,32
5423.4070,2048,32
5423.6715,512,32
5423.8961,512,32
5423.9958,2048,512
5424.1482,2048,128
5424.3977,3072,512
5424.6510,4096,512
5424.9930,512,32
5425.2457,3072,512
5425.6483,512,32
5425.6737,3072,32
5425.9979,512,32
5426.1704,512,32
5426.4128,512,32
5426.4957,3072,128
5426.6692,1024,32
5426.7464,2048,512
5426.9026,128,32
5427.1580,2048,32
5427.2460,512,32
5427.4939,512,32
5427.7860,2048,512
5428.0337,3072,32
5428.4032,3072,128
5428.6473,512,32
5429.0333,512,32
5429.1628,1024,32
5429.4011,7168,32
5429.4962,2048,512
5429.6500,4096,32
5429.7415,512,128
5429.9006,2048,32
5429.9052,2048,32
5430.2425,2048,128
5430.5348,512,32
5430.6504,6144,128
5430.9136,2048,512
5431.2822,512,32
5431.5136,3072,128
5431.7461,128,128
5431.9054,1024,32
5432.0047,512,32
5432.1773,2048,32
5432.4009,2048,32
5432.4080,512,32
5432.8995,2048,32
5433.2442,512,32
5433.4245,2048,32
5433.6558,1024,32
5433.7598,2048,32
5434.0345,128,32
5434.2494,5120,128
5434.4090,1024,32
5434.5353,512,32
5434.6821,512,32
5435.0045,2048,32
5435.1527,1024,32
5435.2425,1024,32
5435.2845,3072,512
5435.4155,3072,128
5435.8053,512,32
5435.9129,512,32
5436.1595,512,32
5436.4005,512,32
5436.5059,4096,512
5436.7452,1024,32
5437.0347,2048,32
5437.2831,512,32
5437.4074,1024,128
5437.6487,512,32
5437.8979,512,32
5438.0006,1024,32
5438.2522,512,32
5438.4946,128,32
5438.7437,32,32
5438.9045,4096,128
5439.1504,1024,32
5439.2446,2048,32
5439.4033,512,32
5439.5033,2048,32
5439.6477,2048,32
5440.0437,512,32
5440.2428,512,32
5440.4936,2048,512
5440.6513,2048,32
5440.7613,1024,32
5440.9031,512,32
5441.0056,128,128
5441.2564,512,128
5441.6512,2048,128
5441.7899,3072,32
5442.0078,512,32
5442.2430,512,32
5442.3986,2048,32
5442.6498,128,32
5442.9047,2048,512
5443.1487,4096,32
5443.4097,2048,512
5443.5028,4096,512
5443.8416,5120,32
5443.9048,2048,32
5444.0093,512,32
5444.2878,7168,32
5444.4002,128,32
5444.4997,5120,512
5444.7459,3072,32
5444.7748,512,32
5445.0089,512,128
5445.1608,512,32
5445.4956,3072,128
5445.6427,7168,32
5445.9039,128,32
5446.0356,512,32
5446.2578,2048,512
5446.6453,1024,32
5446.8934,512,32
5446.9190,7168,32
5447.0352,512,128
5447.2839,512,32
5447.3161,2048,512
5447.5377,1024,512
5447.8953,128,32
5448.0045,2048,32
5448.0362,8192,32
5448.1833,4096,32
5448.4025,3072,32
5448.5353,2048,512
5448.7852,1024,32
5448.8921,3072,512
5449.1595,512,32
5449.2447,1024,512
5449.4063,512,32
5449.6439,2048,32
5449.7417,2048,32
5449.7868,2048,512
5449.9343,4096,32
5450.1440,8192,512
5450.2557,3072,512
5450.3930,2048,512
5450.4954,1024,32
5450.6432,512,128
5450.7890,3072,32
5450.9881,3072,32
5451.2817,128,32
5451.6699,1024,128
5451.8968,512,32
5452.2483,5120,512
5452.4212,1024,32
5452.5381,2048,512
5452.6714,2048,512
5452.7581,2048,32
5452.8968,3072,128
5453.1427,5120,512
5453.3997,1024,128
5453.5033,2048,32
5453.6443,1024,128
5453.7842,512,32
5453.9052,3072,512
5454.1435,512,32
5454.2469,512,32
5454.6556,512,32
5454.9093,3072,128
5455.0012,128,32
5455.1498,3072,32
5455.4201,512,32
5455.6504,3072,128
5455.7500,512,32
5456.0068,4096,512
5456.0551,1024,512
5456.0902,512,32
5456.2475,4096,512
5456.4007,1024,32
5456.5501,512,32
5456.7485,1024,32
5456.9394,512,32
5457.0038,128,128
5457.1688,128,128
5457.4059,512,32
5457.5848,6144,32
5457.7957,2048,32
5457.9284,2048,32
5458.1536,512,32
5458.3413,5120,32
5458.6479,512,32
5458.6732,3072,512
5458.7465,3072,128
5458.9013,2048,128
5458.9966,512,32
5459.1527,4096,32
5459.4025,512,32
5459.6486,4096,512
5460.0487,512,32
5460.2449,128,128
5460.2491,512,32
5460.5441,512,128
5460.7477,1024,32
5460.9011,512,32
5461.0645,1024,32
5461.2453,512,32
5461.4997,2048,512
5461.6485,4096,1024
5461.7465,128,32
5461.7509,1024,32
5461.9033,2048,512
5462.0431,5120,32
5462.4956,2048,32
5462.8037,2048,32
5462.9951,512,32
5463.3342,5120,32
5463.4962,2048,32
5463.5445,3072,128
5463.6677,2048,32
5464.0012,3072,512
5464.0422,4096,32
5464.2475,2048,32
5464.4150,512,32
5464.4974,512,32
5464.7529,1024,32
5465.1897,512,32
5465.4006,1024,32
5465.4214,2048,32
5465.6531,3072,32
5465.7555,512,32
5466.2493,128,32
5466.3998,512,32
5466.4034,512,32
5466.4160,3072,128
5466.7505,5120,512
5467.0043,512,32
5467.0345,512,128
5467.2857,512,32
5467.4000,2048,512
5467.5035,128,32
5467.6472,2048,32
5467.7571,3072,512
5467.9010,512,32
5468.1448,2048,32
5468.2517,2048,512
5468.5018,3072,128
5468.7885,3072,512
5468.9922,512,32
5469.2654,3072,512
5469.4002,512,32
5469.5356,512,32
5469.7835,5120,32
5469.9009,2048,512
5470.0033,8192,128
5470.1933,2048,32
5470.5041,1024,32
5470.7296,2048,32
5470.8942,512,128
5470.9931,512,128
5471.0336,2048,128
5471.1513,2048,32
5471.2872,512,32
5471.3983,2048,32
5471.5353,2048,32
5471.7556,2048,128
5471.9212,4096,32
5471.9984,4096,32
5472.3995,512,32
5472.6464,8192,32
5472.7493,512,32
5472.9974,2048,32
5473.1428,128,32
5473.2887,2048,32
5473.4221,5120,1024
5473.6491,1024,32
5473.9020,3072,512
5474.2479,3072,32
5474.4011,512,32
5474.4957,512,32
5474.7479,512,32
5474.9004,512,32
5475.1480,2048,32
5475.2456,3072,32
5475.4955,512,32
5475.6626,1024,32
5476.0349,1024,128
5476.0555,512,32
5476.2863,5120,32
5476.4952,32,32
5476.5464,2048,32
5476.8699,4096,128
5477.2460,512,32
5477.4031,2048,32
5477.6511,1024,32
5477.7840,512,32
5478.0342,512,32
5478.2539,3072,32
5478.4305,512,32
5478.6541,512,32
5478.7503,512,32
5478.9300,1024,32
5478.9999,2048,512
5479.4010,2048,32
5479.5200,3072,32
5479.6559,128,32
5479.7854,512,32
5479.9324,1024,32
5480.2498,512,32
5480.4995,512,32
5480.6478,512,32
5480.7541,2048,512
5480.7845,512,32
5481.0389,512,32
5481.4076,1024,128
5481.5311,1024,512
5481.7217,5120,32
5481.7619,4096,32
5481.9939,512,32
5482.1713,128,32
5482.4933,2048,32
5482.5389,512,32
5482.9223,2048,32
5483.2845,6144,32
5483.5054,512,32
5483.6561,1024,32
5483.9042,512,32
5484.0026,128,32
5484.2459,128,32
5484.4035,2048,128
5484.6766,512,32
5484.8926,2048,128
5485.1520,5120,128
5485.2505,1024,32
5485.5460,512,32
5485.7940,512,32
5485.9975,3072,128
5486.2582,4096,32
5486.4361,2048,512
5486.5109,512,32
5486.7945,512,32
5487.2511,512,32
5487.4631,512,128
5487.7491,512,128
5487.9076,512,128
5488.1585,512,32
5488.4257,512,128
5488.5455,512,32
5489.0034,4096,32
5489.1692,512,32
5489.3087,512,32
5489.5105,512,32
5489.7526,1024,32
5489.9051,128,32
5490.0012,3072,512
5490.0078,2048,32
5490.4013,512,32
5490.5039,512,128
5490.6701,2048,32
5490.7627,2048,32
5491.0564,512,32
5491.2473,512,32
5491.4953,3072,128
5491.5057,5120,32
5491.7492,512,32
5492.0106,2048,32
5492.1679,2048,32
5492.5441,512,32
5492.7491,512,32
5492.9192,5120,512
5493.2453,2048,512
5493.4242,3072,512
5493.7503,1024,128
5494.0001,4096,32
5494.0442,3072,128
5494.2485,3072,32
5494.4196,3072,512
5494.7465,3072,32
5494.7499,1024,32
5495.0490,512,32
5495.4988,2048,512
5495.6539,2048,32
5495.9262,1024,32
5496.3972,5120,512
5497.0470,3072,128
5497.2482,3072,128
5497.8983,2048,512
5498.0456,2048,32
5498.2495,4096,32
5498.6511,4096,512
5498.9917,2048,128
5499.2064,3072,512
5499.4174,512,32
5499.5127,4096,32
5500.0024,2048,32
5500.1619,32,32
5500.4961,512,32
5500.6657,3072,32
5501.0027,4096,128
5501.2943,128,32
5501.5045,512,128
5502.0442,512,32
5502.2415,3072,512
5502.4207,2048,1024
5502.6525,512,32
5502.9198,512,32
5503.2650,2048,32
5503.5362,128,32
5503.8995,512,32
5504.4125,1024,128
5504.9022,512,32
5505.0046,3072,128
5505.2531,1024,32
5505.4130,512,32
5505.7563,2048,32
5505.9927,512,32
5506.4003,2048,512
5506.5414,1024,32
5506.6937,512,32
5507.0020,2048,32
5507.1685,512,32
5507.6495,3072,128
5507.9124,512,128
5508.2469,1024,32
5508.4005,2048,32
5508.7465,2048,32
5508.7894,512,32
5509.1486,4096,32
5509.4381,512,32
5509.7516,1024,32
5510.0153,5120,32
5510.1690,1024,32
5510.5053,2048,32
5510.7578,1024,32
5511.2853,4096,128
5511.4216,512,32
5511.7858,3072,512
5512.1774,512,32
5512.2858,2048,32
5512.5320,512,32
5512.6699,512,32
5512.9075,512,32
5513.1486,2048,32
5513.4016,512,32
5513.5019,3072,32
5513.9029,5120,512
5514.0348,1024,32
5514.4981,2048,128
5514.9187,512,32
5515.2494,6144,32
5515.7478,3072,512
5515.9994,128,128
5516.2055,3072,32
5516.4187,128,32
5516.7488,1024,512
5516.8005,3072,32
5517.0382,128,32
5517.2752,4096,32
5517.4952,2048,128
5517.7830,512,32
5517.9965,3072,512
5518.2537,2048,128
5518.4987,2048,512
5518.9128,512,32
5519.1730,3072,512
5519.4115,4096,128
5519.5191,5120,512
5519.7487,4096,32
5520.1994,1024,128
5520.5007,512,32
5520.6645,2048,128
5520.7577,512,32
5521.1741,128,32
5521.4033,128,128
5521.6626,512,128
5521.9193,512,32
5522.1688,512,32
5522.4060,2048,32
5522.6523,1024,32
5522.8996,512,32
5523.0370,4096,512
5523.4199,512,32
5523.6580,7168,512
5523.7895,512,32
5524.1427,512,128
5524.2836,512,32
5524.7125,2048,32
5524.7916,512,32
5524.8932,2048,32
5525.1556,512,32
5525.4259,2048,128
5525.7026,1024,32
5526.1799,3072,512
5526.3964,1024,32
5526.4251,512,32
5526.6456,512,32
5526.7454,5120,1024
5526.9939,2048,32
5527.1447,4096,128
5527.6783,512,32
5527.7915,128,32
5527.9078,128,32
5528.1627,512,32
5528.2948,512,32
5528.7914,2048,512
5529.1441,2048,32
5529.1654,2048,32
5529.3336,5120,32
5529.5405,2048,32
5529.7559,32,32
5529.8949,3072,32
5530.1440,3072,32
5530.6450,512,32
5530.7460,1024,512
5531.0865,3072,32
5531.2902,1024,32
5531.4246,6144,32
5531.5464,2048,32
5531.7946,512,128
5531.9228,2048,512
5532.2417,1024,32
5532.6733,1024,128
5532.9087,512,32
5533.1702,512,32
5533.2912,2048,32
5533.4242,512,32
5533.5011,3072,128
5533.7450,1024,32
5534.1741,8192,32
5534.3926,512,32
5534.6791,3072,32
5534.8918,512,32
5535.0037,1024,128
5535.2457,512,32
5535.2938,3072,1024
5535.4562,512,32
5535.6565,2048,128
5536.1416,128,32
5536.6412,512,32
5536.7901,3072,32
5537.0295,512,32
5537.5542,512,32
5537.7470,2048,32
5538.1808,1024,32
5538.5517,1024,32
5538.7678,512,32
5538.9083,512,32
5539.1623,2048,512
5539.4096,512,32
5539.4964,512,32
5539.6620,512,32
5539.7448,512,32
5539.8265,1024,32
5540.1633,512,32
5540.3973,2048,512
5540.4987,512,32
5540.8923,2048,128
5541.0478,3072,512
5541.2458,512,32
5541.6431,512,32
5541.6640,512,32
5541.7932,1024,32
5542.0066,1024,128
5542.1514,512,32
5542.4130,7168,32
5542.7444,128,32
5542.8988,128,32
5543.0045,2048,512
5543.2576,3072,128
5543.4134,512,32
5543.7547,2048,32
5544.1481,128,128
5544.2666,2048,32
5544.4011,2048,32
5544.5356,512,32
5544.9124,512,32
5545.2473,4096,32
5545.4210,5120,32
5545.5373,512,32
5545.9966,512,32
5546.2574,512,32
5546.4161,32,32
5546.5409,512,32
5546.7540,6144,512
5547.0086,3072,512
5547.1637,3072,32
5547.3991,1024,32
5547.5070,512,128
5547.6515,512,32
5547.9391,512,32
5548.2735,5120,32
5548.4283,3072,128
5548.6691,512,32
5548.9216,512,32
5549.1581,1024,32
5549.2867,512,32
5549.5063,2048,32
5549.5365,4096,512
5549.6814,5120,512
5549.8014,512,32
5550.1202,7168,128
5550.2533,3072,32
5550.4259,3072,1024
5550.6542,2048,32
5550.9255,512,32
5551.2887,128,32
5551.4260,2048,128
5551.8960,128,128
5552.0033,512,32
5552.2430,4096,512
5552.6736,512,32
5552.9260,2048,32
5553.1671,1024,128
5553.4098,4096,32
5553.5344,512,32
5553.6733,1024,32
5554.0046,512,32
5554.2870,1024,32
5554.6588,1024,32
5554.7515,2048,512
5554.9348,3072,512
5555.2869,2048,32
5555.5008,2048,512
5555.7084,3072,32
5556.0317,512,128
5556.1578,512,32
5556.3993,512,32
5556.6426,2048,32
5556.7989,5120,32
5557.0077,512,32
5557.2520,3072,32
5557.2865,512,32
5557.5030,2048,128
5557.6473,512,32
5557.7561,4096,32
5557.8992,512,32
5558.0062,2048,32
5558.2975,512,32
5558.5400,3072,32
5558.8304,3072,32
5558.9255,512,32
5559.1488,4096,32
5559.2909,2048,32
5559.3983,1024,32
5559.4238,512,32
5559.7505,512,32
5559.7926,512,32
5560.2508,512,32
5560.2959,1024,32
5560.5069,3072,512
5560.7541,512,32
5561.1720,3072,128
5561.2961,512,32
5561.6558,4096,32
5561.7916,4096,512
5562.0453,128,32
5562.1578,2048,32
5562.2933,512,32
5562.6418,512,32
5562.7437,1024,32
5563.0410,2048,512
5563.1736,5120,512
5563.4055,4096,512
5563.6527,3072,128
5563.7953,1024,32
5564.0543,3072,512
5564.2068,1024,32
5564.2514,128,32
5564.5401,512,32
5564.6598,512,32
5565.0035,3072,32
5565.1530,512,32
5565.2430,3072,512
5565.5689,1024,32
5565.6702,128,32
5566.0054,2048,32
5566.1566,512,32
5566.2880,512,32
5566.6703,3072,512
5566.9512,4096,512
5567.0439,2048,32
5567.1495,2048,512
5567.4069,128,32
5567.4408,3072,32
5567.6572,512,128
5567.7577,512,32
5567.9240,512,32
5568.2914,2048,32
5568.4259,1024,32
5568.5037,4096,32
5568.7897,3072,512
5569.2893,3072,512
5569.6589,2048,512
5569.6920,512,32
5569.7884,512,32
5570.1506,5120,32
5570.4067,5120,1024
5570.4966,512,32
5570.6530,128,32
5570.7899,4096,32
5570.9327,512,128
5571.3989,512,32
5571.6502,2048,32
5571.7507,5120,512
5572.0420,128,32
5572.2486,4096,512
5572.2912,512,32
5572.6489,4096,1024
5572.9121,2048,32
5573.2908,3072,32
5573.4181,512,32
5573.6633,1024,32
5573.7487,1024,512
5573.9155,512,32
5574.1512,4096,512
5574.2494,512,128
5574.4153,512,32
5574.7539,1024,32
5575.1625,2048,32
5575.2487,8192,32
5575.5041,1024,32
5575.6567,5120,128
5575.8068,5120,128
5575.9998,5120,512
5576.1637,512,32
5576.2608,512,32
5576.4135,512,32
5576.7882,128,32
5576.7950,512,32
5576.9979,1024,32
5577.3992,512,32
5577.6614,512,32
5577.9115,1024,32
5578.1493,128,32
5578.4052,512,32
5578.5485,512,32
5578.9071,2048,512
5579.0539,32,32
5579.4966,128,32
5579.5421,512,32
5579.6894,512,32
5580.1516,2048,512
5580.2985,2048,128
5580.4268,1024,32
5580.7664,3072,32
5580.9036,512,32
5581.1744,2048,512
5581.2525,512,32
5581.6725,5120,1024
5581.9223,512,32
5582.0389,512,32
5582.2462,512,32
5582.4242,512,32
5582.5397,512,128
5582.7883,512,32
5582.9209,1024,32
5583.1635,4096,32
5583.2929,2048,32
5583.6514,3072,512
5584.1722,128,32
5584.4934,7168,32
5584.6599,1024,32
5584.9010,2048,128
5584.9956,2048,1024
5585.4006,7168,1024
5585.4976,4096,512
5585.7313,4096,128
5585.7856,128,32
5586.1504,7168,32
5586.4939,2048,32
5586.6680,128,32
5587.2425,512,32
5587.4023,1024,32
