actuation_duration_ms,attempt,axis,candidate_id,client_first_token_mono_ns,client_first_token_wall_ns,client_last_chunk_wall_ns,client_stream_chunk_count,control_inclusive,d_mhz,duration_s,endpoints,energy_j,frequency_changed,grid_index,idle_energy_excluded,input_len,intervals,mean_power_w,observed_output_tokens,output_len,p_mhz,phase,proxy_timestamps_monotonic_s,proxy_timestamps_wall_s,repeat_index,request_active_boundary,request_complete_mono_ns,request_complete_wall_ns,request_id,request_send_mono_ns,request_send_wall_ns,search_stage,settle_wait_s,tpot_ms,ttft_ms,workload_id
0.90512,1,D,production-trigger-decode_medium-attempt-1-binary-slo-D-1,1378598741470723,1789200239212131699,1789200246601376498,128,"{""duration_s"": 7.587672710418701, ""end"": 1789200246.604791, ""endpoints"": {""D0"": {""clock_match_fraction"": null, ""energy_j"": 444.12300000339746, ""mean_power_w"": 58.53217672311672, ""samples"": 112}, ""P0"": {""clock_match_fraction"": null, ""energy_j"": 469.2138459980488, ""mean_power_w"": 61.838967481263005, ""samples"": 129}}, ""energy_j"": 913.3368460014462, ""mean_power_w"": 120.37114420437973, ""start"": 1789200239.0171182}",525,7.586745738983154,"{""D0"": {""clock_match_fraction"": 1.0, ""duration_s"": 7.586745738983154, ""energy_j"": 444.12300000339746, ""interval_count"": 1, ""intervals"": [[1789200239.0180452, 1789200246.604791]], ""mean_power_w"": 58.53932836068959, ""samples"": 112}, ""P0"": {""clock_match_fraction"": 1.0, ""duration_s"": 7.586745738983154, ""energy_j"": 469.11869192123413, ""interval_count"": 1, ""intervals"": [[1789200239.0180452, 1789200246.604791]], ""mean_power_w"": 61.83398100594706, ""samples"": 129}}",913.2416919246316,False,1,True,128,"[[1789200239.0180452, 1789200246.604791]]",120.37330936663665,128,128,900,canary,"{""decode_first_real_chunk_forwarded"": 1378598.741462777, ""decode_first_real_chunk_received"": 1378598.741453437, ""decode_last_chunk_received"": 1378606.130701669, ""decode_request_started"": 1378598.664659168, ""decode_response_headers_received"": 1378598.673604307, ""kv_handoff_completed"": 1378598.664569164, ""prefill_completed"": 1378598.664564904, ""prefill_started"": 1378598.547605827, ""request_received"": 1378598.547445077, ""response_completed"": 1378606.1308469, ""route_selected"": 1378598.547470199}","{""decode_first_real_chunk_forwarded"": 1789200239.2121258, ""decode_first_real_chunk_received"": 1789200239.2121232, ""decode_last_chunk_received"": 1789200246.6013708, ""decode_request_started"": 1789200239.1353223, ""decode_response_headers_received"": 1789200239.1442678, ""kv_handoff_completed"": 1789200239.1352317, ""prefill_completed"": 1789200239.1352293, ""prefill_started"": 1789200239.0182688, ""request_received"": 1789200239.0181124, ""response_completed"": 1789200246.60151, ""route_selected"": 1789200239.0181346}",2,client_send_to_completed_stream,1378606134129888,1789200246604791003,production-trigger-decode_medium-attempt-1-binary-slo-D-1-sample-2,1378598547384003,1789200239018045094,binary-slo,0.0,58.18305694586121,194.00835991837084,decode_medium
0.933598,1,D,production-trigger-decode_medium-attempt-1-binary-slo-D-1,1378606480916285,1789200246951577617,1789200256247085963,160,"{""duration_s"": 9.49255919456482, ""end"": 1789200256.251216, ""endpoints"": {""D0"": {""clock_match_fraction"": null, ""energy_j"": 555.4299662858248, ""mean_power_w"": 58.51214144693971, ""samples"": 135}, ""P0"": {""clock_match_fraction"": null, ""energy_j"": 583.7308214008808, ""mean_power_w"": 61.49351396566578, ""samples"": 160}}, ""energy_j"": 1139.1607876867056, ""mean_power_w"": 120.00565541260549, ""start"": 1789200246.7586567}",525,9.491602182388306,"{""D0"": {""clock_match_fraction"": 1.0, ""duration_s"": 9.491602182388306, ""energy_j"": 555.398565761745, ""interval_count"": 1, ""intervals"": [[1789200246.7596138, 1789200256.251216]], ""mean_power_w"": 58.51473282269337, ""samples"": 135}, ""P0"": {""clock_match_fraction"": 1.0, ""duration_s"": 9.491602182388306, ""energy_j"": 583.7308214008808, ""interval_count"": 1, ""intervals"": [[1789200246.7596138, 1789200256.251216]], ""mean_power_w"": 61.49971418776853, ""samples"": 160}}",1139.1293871626258,False,1,True,200,"[[1789200246.7596138, 1789200256.251216]]",120.0144470104619,160,160,900,canary,"{""decode_first_real_chunk_forwarded"": 1378606.480911193, ""decode_first_real_chunk_received"": 1378606.480904306, ""decode_last_chunk_received"": 1378615.776410634, ""decode_request_started"": 1378606.403989935, ""decode_response_headers_received"": 1378606.413335699, ""kv_handoff_completed"": 1378606.403898511, ""prefill_completed"": 1378606.403894151, ""prefill_started"": 1378606.289193065, ""request_received"": 1378606.289037799, ""response_completed"": 1378615.776557432, ""route_selected"": 1378606.289063334}","{""decode_first_real_chunk_forwarded"": 1789200246.9515738, ""decode_first_real_chunk_received"": 1789200246.9515715, ""decode_last_chunk_received"": 1789200256.2470806, ""decode_request_started"": 1789200246.874653, ""decode_response_headers_received"": 1789200246.8839996, ""kv_handoff_completed"": 1789200246.874561, ""prefill_completed"": 1789200246.8745584, ""prefill_started"": 1789200246.7598562, ""request_received"": 1789200246.7597053, ""response_completed"": 1789200256.2472208, ""route_selected"": 1789200246.7597282}",3,client_send_to_completed_stream,1378615780554846,1789200256251215788,production-trigger-decode_medium-attempt-1-binary-slo-D-1-sample-3,1378606288952796,1789200246759613796,binary-slo,0.0,58.46230394892254,191.8665070552379,decode_medium
1030.302172,1,D,production-trigger-decode_medium-attempt-1-binary-slo-D-0,1378617310913873,1789200257781574796,1789200263348878913,96,"{""duration_s"": 6.944049835205078, ""end"": 1789200263.353894, ""endpoints"": {""D0"": {""clock_match_fraction"": null, ""energy_j"": 358.41822020709515, ""mean_power_w"": 51.615156675572734, ""samples"": 99}, ""P0"": {""clock_match_fraction"": null, ""energy_j"": 427.35315512120724, ""mean_power_w"": 61.5423514034424, ""samples"": 118}}, ""energy_j"": 785.7713753283024, ""mean_power_w"": 113.15750807901514, ""start"": 1789200256.4098442}",450,5.763081073760986,"{""D0"": {""clock_match_fraction"": 1.0, ""duration_s"": 5.763081073760986, ""energy_j"": 332.2436225935817, ""interval_count"": 1, ""intervals"": [[1789200257.590813, 1789200263.353894]], ""mean_power_w"": 57.65034680949916, ""samples"": 80}, ""P0"": {""clock_match_fraction"": 1.0, ""duration_s"": 5.763081073760986, ""energy_j"": 356.2221308797598, ""interval_count"": 1, ""intervals"": [[1789200257.590813, 1789200263.353894]], ""mean_power_w"": 61.81105667619721, ""samples"": 98}}",688.4657534733415,True,0,True,96,"[[1789200257.590813, 1789200263.353894]]",119.46140348569637,96,96,900,canary,"{""decode_first_real_chunk_forwarded"": 1378617.31090467, ""decode_first_real_chunk_received"": 1378617.310864095, ""decode_last_chunk_received"": 1378622.87820161, ""decode_request_started"": 1378617.230153488, ""decode_response_headers_received"": 1378617.242467388, ""kv_handoff_completed"": 1378617.230067242, ""prefill_completed"": 1378617.230063449, ""prefill_started"": 1378617.120350291, ""request_received"": 1378617.120210287, ""response_completed"": 1378622.878364259, ""route_selected"": 1378617.120244226}","{""decode_first_real_chunk_forwarded"": 1789200257.7815678, ""decode_first_real_chunk_received"": 1789200257.781552, ""decode_last_chunk_received"": 1789200263.3488727, ""decode_request_started"": 1789200257.7008166, ""decode_response_headers_received"": 1789200257.7131312, ""kv_handoff_completed"": 1789200257.7007298, ""prefill_completed"": 1789200257.7007277, ""prefill_started"": 1789200257.5910134, ""request_received"": 1789200257.590876, ""response_completed"": 1789200263.3490276, ""route_selected"": 1789200257.5909085}",1,client_send_to_completed_stream,1378622883233331,1789200263353893816,production-trigger-decode_medium-attempt-1-binary-slo-D-0-sample-1,1378617120152180,1789200257590812959,binary-slo,0.15,58.60355278771175,190.65380818210542,decode_medium
0.990186,1,D,production-trigger-decode_medium-attempt-1-binary-slo-D-0,1378623212518300,1789200263683179279,1789200271148576649,128,"{""duration_s"": 7.671366214752197, ""end"": 1789200271.1579328, ""endpoints"": {""D0"": {""clock_match_fraction"": null, ""energy_j"": 444.79825504124165, ""mean_power_w"": 57.981621863636924, ""samples"": 107}, ""P0"": {""clock_match_fraction"": null, ""energy_j"": 474.65536849945784, ""mean_power_w"": 61.87364221860321, ""samples"": 131}}, ""energy_j"": 919.4536235406995, ""mean_power_w"": 119.85526408224014, ""start"": 1789200263.4865665}",450,7.670360565185547,"{""D0"": {""clock_match_fraction"": 1.0, ""duration_s"": 7.670360565185547, ""energy_j"": 444.7636716887355, ""interval_count"": 1, ""intervals"": [[1789200263.4875722, 1789200271.1579328]], ""mean_power_w"": 57.98471504813498, ""samples"": 107}, ""P0"": {""clock_match_fraction"": 1.0, ""duration_s"": 7.670360565185547, ""energy_j"": 474.65536849945784, ""interval_count"": 1, ""intervals"": [[1789200263.4875722, 1789200271.1579328]], ""mean_power_w"": 61.8817543798185, ""samples"": 131}}",919.4190401881933,False,0,True,128,"[[1789200263.4875722, 1789200271.1579328]]",119.86646942795348,128,128,900,canary,"{""decode_first_real_chunk_forwarded"": 1378623.21251055, ""decode_first_real_chunk_received"": 1378623.212500982, ""decode_last_chunk_received"": 1378630.677901538, ""decode_request_started"": 1378623.135028819, ""decode_response_headers_received"": 1378623.144851087, ""kv_handoff_completed"": 1378623.134916294, ""prefill_completed"": 1378623.134912048, ""prefill_started"": 1378623.017272435, ""request_received"": 1378623.017034138, ""response_completed"": 1378630.678060728, ""route_selected"": 1378623.017079657}","{""decode_first_real_chunk_forwarded"": 1789200263.6831734, ""decode_first_real_chunk_received"": 1789200263.6831706, ""decode_last_chunk_received"": 1789200271.1485713, ""decode_request_started"": 1789200263.6056924, ""decode_response_headers_received"": 1789200263.6155162, ""kv_handoff_completed"": 1789200263.6055787, ""prefill_completed"": 1789200263.605577, ""prefill_started"": 1789200263.4879355, ""request_received"": 1789200263.4876988, ""response_completed"": 1789200271.1487243, ""route_selected"": 1789200263.4877434}",2,client_send_to_completed_stream,1378630687272515,1789200271157932858,production-trigger-decode_medium-attempt-1-binary-slo-D-0-sample-2,1378623016910583,1789200263487572212,binary-slo,0.0,58.782681544113345,195.46684389933944,decode_medium
0.774442,1,D,production-trigger-decode_medium-attempt-1-binary-slo-D-0,1378631044610884,1789200271515272283,1789200280914126487,160,"{""duration_s"": 9.610875844955444, ""end"": 1789200280.9186208, ""endpoints"": {""D0"": {""clock_match_fraction"": null, ""energy_j"": 559.181100293994, ""mean_power_w"": 58.182116730547186, ""samples"": 142}, ""P0"": {""clock_match_fraction"": null, ""energy_j"": 589.1192647740245, ""mean_power_w"": 61.29714651170334, ""samples"": 164}}, ""energy_j"": 1148.3003650680184, ""mean_power_w"": 119.47926324225052, ""start"": 1789200271.307745}",450,9.610080242156982,"{""D0"": {""clock_match_fraction"": 1.0, ""duration_s"": 9.610080242156982, ""energy_j"": 559.1537447199225, ""interval_count"": 1, ""intervals"": [[1789200271.3085406, 1789200280.9186208]], ""mean_power_w"": 58.18408698265151, ""samples"": 142}, ""P0"": {""clock_match_fraction"": 1.0, ""duration_s"": 9.610080242156982, ""energy_j"": 589.041876219213, ""interval_count"": 1, ""intervals"": [[1789200271.3085406, 1789200280.9186208]], ""mean_power_w"": 61.29416834994112, ""samples"": 164}}",1148.1956209391356,False,0,True,200,"[[1789200271.3085406, 1789200280.9186208]]",119.47825533259262,160,160,900,canary,"{""decode_first_real_chunk_forwarded"": 1378631.044606024, ""decode_first_real_chunk_received"": 1378631.044599375, ""decode_last_chunk_received"": 1378640.443451629, ""decode_request_started"": 1378630.967246688, ""decode_response_headers_received"": 1378630.976395693, ""kv_handoff_completed"": 1378630.967159428, ""prefill_completed"": 1378630.967155588, ""prefill_started"": 1378630.838102418, ""request_received"": 1378630.837936806, ""response_completed"": 1378640.443598004, ""route_selected"": 1378630.837960407}","{""decode_first_real_chunk_forwarded"": 1789200271.5152688, ""decode_first_real_chunk_received"": 1789200271.5152667, ""decode_last_chunk_received"": 1789200280.9141212, ""decode_request_started"": 1789200271.43791, ""decode_response_headers_received"": 1789200271.4470594, ""kv_handoff_completed"": 1789200271.4378219, ""prefill_completed"": 1789200271.43782, ""prefill_started"": 1789200271.3087656, ""request_received"": 1789200271.3086023, ""response_completed"": 1789200280.9142616, ""route_selected"": 1789200271.3086243}",3,client_send_to_completed_stream,1378640447960348,1789200280918620909,production-trigger-decode_medium-attempt-1-binary-slo-D-0-sample-3,1378630837879497,1789200271308540758,binary-slo,0.0,59.11227832724042,206.66256896220148,decode_medium
1006.815899,1,D,production-trigger-decode_medium-attempt-1-energy-refine-D-6,1378641886382845,1789200282357042282,1789200287749095131,96,"{""duration_s"": 6.728937387466431, ""end"": 1789200287.7540882, ""endpoints"": {""D0"": {""clock_match_fraction"": null, ""energy_j"": 358.96653535962105, ""mean_power_w"": 53.346689780208905, ""samples"": 100}, ""P0"": {""clock_match_fraction"": null, ""energy_j"": 411.68300000578165, ""mean_power_w"": 61.18098241969047, ""samples"": 114}}, ""energy_j"": 770.6495353654027, ""mean_power_w"": 114.52767219989938, ""start"": 1789200281.0251508}",900,5.571629285812378,"{""D0"": {""clock_match_fraction"": 1.0, ""duration_s"": 5.571629285812378, ""energy_j"": 332.3046083897352, ""interval_count"": 1, ""intervals"": [[1789200282.1824589, 1789200287.7540882]], ""mean_power_w"": 59.642268238469704, ""samples"": 81}, ""P0"": {""clock_match_fraction"": 1.0, ""duration_s"": 5.571629285812378, ""energy_j"": 344.7390000000596, ""interval_count"": 1, ""intervals"": [[1789200282.1824589, 1789200287.7540882]], ""mean_power_w"": 61.8740017175774, ""samples"": 95}}",677.0436083897948,True,6,True,96,"[[1789200282.1824589, 1789200287.7540882]]",121.5162699560471,96,96,900,canary,"{""decode_first_real_chunk_forwarded"": 1378641.886372766, ""decode_first_real_chunk_received"": 1378641.88636262, ""decode_last_chunk_received"": 1378647.278420286, ""decode_request_started"": 1378641.808630411, ""decode_response_headers_received"": 1378641.820650245, ""kv_handoff_completed"": 1378641.808524939, ""prefill_completed"": 1378641.808519597, ""prefill_started"": 1378641.712140141, ""request_received"": 1378641.711879238, ""response_completed"": 1378647.278569291, ""route_selected"": 1378641.711949624}","{""decode_first_real_chunk_forwarded"": 1789200282.3570356, ""decode_first_real_chunk_received"": 1789200282.357033, ""decode_last_chunk_received"": 1789200287.7490897, ""decode_request_started"": 1789200282.2792943, ""decode_response_headers_received"": 1789200282.2913167, ""kv_handoff_completed"": 1789200282.2791874, ""prefill_completed"": 1789200282.2791848, ""prefill_started"": 1789200282.1828036, ""request_received"": 1789200282.1825485, ""response_completed"": 1789200287.7492325, ""route_selected"": 1789200282.1826143}",1,client_send_to_completed_stream,1378647283427786,1789200287754088082,production-trigger-decode_medium-attempt-1-energy-refine-D-6-sample-1,1378641711798986,1789200282182459002,energy-refine,0.15,56.75850174830932,174.4833819102496,decode_medium
0.644915,1,D,production-trigger-decode_medium-attempt-1-energy-refine-D-6,1378647641850995,1789200288112511949,1789200295332863291,128,"{""duration_s"": 7.424539089202881, ""end"": 1789200295.3364656, ""endpoints"": {""D0"": {""clock_match_fraction"": null, ""energy_j"": 445.5700872913003, ""mean_power_w"": 60.013164714732206, ""samples"": 102}, ""P0"": {""clock_match_fraction"": null, ""energy_j"": 455.46099999547005, ""mean_power_w"": 61.34535686637076, ""samples"": 126}}, ""energy_j"": 901.0310872867703, ""mean_power_w"": 121.35852158110296, ""start"": 1789200287.9119265}",900,7.423885822296143,"{""D0"": {""clock_match_fraction"": 1.0, ""duration_s"": 7.423885822296143, ""energy_j"": 445.5700872913003, ""interval_count"": 1, ""intervals"": [[1789200287.9125798, 1789200295.3364656]], ""mean_power_w"": 60.01844558992549, ""samples"": 102}, ""P0"": {""clock_match_fraction"": 1.0, ""duration_s"": 7.423885822296143, ""energy_j"": 455.46099999547005, ""interval_count"": 1, ""intervals"": [[1789200287.9125798, 1789200295.3364656]], ""mean_power_w"": 61.35075496818457, ""samples"": 126}}",901.0310872867703,False,6,True,128,"[[1789200287.9125798, 1789200295.3364656]]",121.36920055811007,128,128,900,canary,"{""decode_first_real_chunk_forwarded"": 1378647.641843, ""decode_first_real_chunk_received"": 1378647.641833593, ""decode_last_chunk_received"": 1378654.862186217, ""decode_request_started"": 1378647.566401806, ""decode_response_headers_received"": 1378647.576399103, ""kv_handoff_completed"": 1378647.566312195, ""prefill_completed"": 1378647.566308385, ""prefill_started"": 1378647.442031227, ""request_received"": 1378647.441950647, ""response_completed"": 1378654.862335992, ""route_selected"": 1378647.441961175}","{""decode_first_real_chunk_forwarded"": 1789200288.112506, ""decode_first_real_chunk_received"": 1789200288.112503, ""decode_last_chunk_received"": 1789200295.3328574, ""decode_request_started"": 1789200288.0370653, ""decode_response_headers_received"": 1789200288.0470636, ""kv_handoff_completed"": 1789200288.036975, ""prefill_completed"": 1789200288.0369728, ""prefill_started"": 1789200287.9126937, ""request_received"": 1789200287.912614, ""response_completed"": 1789200295.3329992, ""route_selected"": 1789200287.912624}",2,client_send_to_completed_stream,1378654865805162,1789200295336465762,production-trigger-decode_medium-attempt-1-energy-refine-D-6-sample-2,1378647441918081,1789200287912579819,energy-refine,0.0,56.85317026832559,199.8829459771514,decode_medium
0.655463,1,D,production-trigger-decode_medium-attempt-1-energy-refine-D-6,1378655214905712,1789200295685566673,1789200304748914764,160,"{""duration_s"": 9.267475128173828, ""end"": 1789200304.7532272, ""endpoints"": {""D0"": {""clock_match_fraction"": null, ""energy_j"": 557.6099779680371, ""mean_power_w"": 60.1684892871048, ""samples"": 131}, ""P0"": {""clock_match_fraction"": null, ""energy_j"": 567.9797460138798, ""mean_power_w"": 61.28743138324464, ""samples"": 157}}, ""energy_j"": 1125.589723981917, ""mean_power_w"": 121.45592067034943, ""start"": 1789200295.485752}",900,9.26681137084961,"{""D0"": {""clock_match_fraction"": 1.0, ""duration_s"": 9.26681137084961, ""energy_j"": 557.588217921555, ""interval_count"": 1, ""intervals"": [[1789200295.4864159, 1789200304.7532272]], ""mean_power_w"": 60.17045082794576, ""samples"": 131}, ""P0"": {""clock_match_fraction"": 1.0, ""duration_s"": 9.26681137084961, ""energy_j"": 567.9163416996598, ""interval_count"": 1, ""intervals"": [[1789200295.4864159, 1789200304.7532272]], ""mean_power_w"": 61.284979155412714, ""samples"": 157}}",1125.5045596212149,False,6,True,200,"[[1789200295.4864159, 1789200304.7532272]]",121.45542998335847,160,160,900,canary,"{""decode_first_real_chunk_forwarded"": 1378655.214897565, ""decode_first_real_chunk_received"": 1378655.214888015, ""decode_last_chunk_received"": 1378664.278239765, ""decode_request_started"": 1378655.138850939, ""decode_response_headers_received"": 1378655.149479234, ""kv_handoff_completed"": 1378655.138763497, ""prefill_completed"": 1378655.13875988, ""prefill_started"": 1378655.01587309, ""request_received"": 1378655.015795995, ""response_completed"": 1378664.278385507, ""route_selected"": 1378655.015812474}","{""decode_first_real_chunk_forwarded"": 1789200295.6855602, ""decode_first_real_chunk_received"": 1789200295.6855576, ""decode_last_chunk_received"": 1789200304.748909, ""decode_request_started"": 1789200295.6095142, ""decode_response_headers_received"": 1789200295.6201441, ""kv_handoff_completed"": 1789200295.609426, ""prefill_completed"": 1789200295.609424, ""prefill_started"": 1789200295.4865358, ""request_received"": 1789200295.4864652, ""response_completed"": 1789200304.749049, ""route_selected"": 1789200295.4864752}",3,client_send_to_completed_stream,1378664282566939,1789200304753227358,production-trigger-decode_medium-attempt-1-energy-refine-D-6-sample-3,1378655015754355,1789200295486415946,energy-refine,0.0,57.002212263573455,199.09202004782856,decode_medium
1034.15986,1,D,production-trigger-decode_medium-attempt-1-energy-refine-D-8,1378665757077728,1789200306227737118,1789200311589852215,96,"{""duration_s"": 6.736346960067749, ""end"": 1789200311.594412, ""endpoints"": {""D0"": {""clock_match_fraction"": null, ""energy_j"": 363.57445450872183, ""mean_power_w"": 53.97204993506826, ""samples"": 97}, ""P0"": {""clock_match_fraction"": null, ""energy_j"": 415.5060915350914, ""mean_power_w"": 61.68121891555784, ""samples"": 114}}, ""energy_j"": 779.0805460438132, ""mean_power_w"": 115.6532688506261, ""start"": 1789200304.8580651}",1050,5.551694869995117,"{""D0"": {""clock_match_fraction"": 1.0, ""duration_s"": 5.551694869995117, ""energy_j"": 336.9761690199375, ""interval_count"": 1, ""intervals"": [[1789200306.0427172, 1789200311.594412]], ""mean_power_w"": 60.69789080829543, ""samples"": 78}, ""P0"": {""clock_match_fraction"": 1.0, ""duration_s"": 5.551694869995117, ""energy_j"": 343.3005505874753, ""interval_count"": 1, ""intervals"": [[1789200306.0427172, 1789200311.594412]], ""mean_power_w"": 61.83707113351805, ""samples"": 95}}",680.2767196074128,True,8,True,96,"[[1789200306.0427172, 1789200311.594412]]",122.53496194181348,96,96,900,canary,"{""decode_first_real_chunk_forwarded"": 1378665.757067102, ""decode_first_real_chunk_received"": 1378665.757056048, ""decode_last_chunk_received"": 1378671.119177653, ""decode_request_started"": 1378665.681360677, ""decode_response_headers_received"": 1378665.691574014, ""kv_handoff_completed"": 1378665.681261016, ""prefill_completed"": 1378665.68125654, ""prefill_started"": 1378665.572342217, ""request_received"": 1378665.572140732, ""response_completed"": 1378671.119322001, ""route_selected"": 1378665.572174675}","{""decode_first_real_chunk_forwarded"": 1789200306.22773, ""decode_first_real_chunk_received"": 1789200306.227727, ""decode_last_chunk_received"": 1789200311.589847, ""decode_request_started"": 1789200306.1520238, ""decode_response_headers_received"": 1789200306.16224, ""kv_handoff_completed"": 1789200306.1519234, ""prefill_completed"": 1789200306.1519215, ""prefill_started"": 1789200306.0430057, ""request_received"": 1789200306.04281, ""response_completed"": 1789200311.5899856, ""route_selected"": 1789200306.0428398}",1,client_send_to_completed_stream,1378671123751702,1789200311594412124,production-trigger-decode_medium-attempt-1-energy-refine-D-8-sample-1,1378665572057468,1789200306042717223,energy-refine,0.15,56.443385316647195,184.91531582549214,decode_medium
0.786976,1,D,production-trigger-decode_medium-attempt-1-energy-refine-D-8,1378671428573885,1789200311899234884,1789200319076558741,128,"{""duration_s"": 7.3773744106292725, ""end"": 1789200319.0806906, ""endpoints"": {""D0"": {""clock_match_fraction"": null, ""energy_j"": 451.14785248041153, ""mean_power_w"": 61.15290174650763, ""samples"": 103}, ""P0"": {""clock_match_fraction"": null, ""energy_j"": 457.727757319808, ""mean_power_w"": 62.04480508137378, ""samples"": 125}}, ""energy_j"": 908.8756098002195, ""mean_power_w"": 123.19770682788142, ""start"": 1789200311.7033162}",1050,7.376571893692017,"{""D0"": {""clock_match_fraction"": 1.0, ""duration_s"": 7.376571893692017, ""energy_j"": 451.14785248041153, ""interval_count"": 1, ""intervals"": [[1789200311.7041187, 1789200319.0806906]], ""mean_power_w"": 61.159554733846626, ""samples"": 103}, ""P0"": {""clock_match_fraction"": 1.0, ""duration_s"": 7.376571893692017, ""energy_j"": 457.64617409557104, ""interval_count"": 1, ""intervals"": [[1789200311.7041187, 1789200319.0806906]], ""mean_power_w"": 62.04049532641598, ""samples"": 125}}",908.7940265759826,False,8,True,128,"[[1789200311.7041187, 1789200319.0806906]]",123.20005006026261,128,128,900,canary,"{""decode_first_real_chunk_forwarded"": 1378671.428566234, ""decode_first_real_chunk_received"": 1378671.428557014, ""decode_last_chunk_received"": 1378678.605883835, ""decode_request_started"": 1378671.352853464, ""decode_response_headers_received"": 1378671.363158316, ""kv_handoff_completed"": 1378671.352759756, ""prefill_completed"": 1378671.352754916, ""prefill_started"": 1378671.233624541, ""request_received"": 1378671.233508207, ""response_completed"": 1378678.606044919, ""route_selected"": 1378671.233526306}","{""decode_first_real_chunk_forwarded"": 1789200311.8992293, ""decode_first_real_chunk_received"": 1789200311.8992264, ""decode_last_chunk_received"": 1789200319.0765536, ""decode_request_started"": 1789200311.8235166, ""decode_response_headers_received"": 1789200311.8338223, ""kv_handoff_completed"": 1789200311.8234222, ""prefill_completed"": 1789200311.8234198, ""prefill_started"": 1789200311.7042878, ""request_received"": 1789200311.7041733, ""response_completed"": 1789200319.0767083, ""route_selected"": 1789200311.7041898}",2,client_send_to_completed_stream,1378678610030377,1789200319080690733,production-trigger-decode_medium-attempt-1-energy-refine-D-8-sample-2,1378671233457180,1789200311704118674,energy-refine,0.0,56.51438441750865,195.04880718886852,decode_medium
0.569849,1,D,production-trigger-decode_medium-attempt-1-energy-refine-D-8,1378678929248798,1789200319399909823,1789200328407992991,160,"{""duration_s"": 9.215027093887329, ""end"": 1789200328.4157877, ""endpoints"": {""D0"": {""clock_match_fraction"": null, ""energy_j"": 564.8433423638344, ""mean_power_w"": 61.29589599780081, ""samples"": 127}, ""P0"": {""clock_match_fraction"": null, ""energy_j"": 567.3883938938379, ""mean_power_w"": 61.57208091880791, ""samples"": 157}}, ""energy_j"": 1132.2317362576723, ""mean_power_w"": 122.86797691660873, ""start"": 1789200319.2007606}",1050,9.21445083618164,"{""D0"": {""clock_match_fraction"": 1.0, ""duration_s"": 9.21445083618164, ""energy_j"": 564.8185941129923, ""interval_count"": 1, ""intervals"": [[1789200319.2013369, 1789200328.4157877]], ""mean_power_w"": 61.29704354112615, ""samples"": 127}, ""P0"": {""clock_match_fraction"": 1.0, ""duration_s"": 9.21445083618164, ""energy_j"": 567.3295371606946, ""interval_count"": 1, ""intervals"": [[1789200319.2013369, 1789200328.4157877]], ""mean_power_w"": 61.56954410489744, ""samples"": 157}}",1132.1481312736869,False,8,True,200,"[[1789200319.2013369, 1789200328.4157877]]",122.86658764602359,160,160,900,canary,"{""decode_first_real_chunk_forwarded"": 1378678.929241134, ""decode_first_real_chunk_received"": 1378678.929231942, ""decode_last_chunk_received"": 1378687.937318463, ""decode_request_started"": 1378678.854698457, ""decode_response_headers_received"": 1378678.863858473, ""kv_handoff_completed"": 1378678.854606578, ""prefill_completed"": 1378678.854602148, ""prefill_started"": 1378678.730758171, ""request_received"": 1378678.730701418, ""response_completed"": 1378687.937464471, ""route_selected"": 1378678.730708986}","{""decode_first_real_chunk_forwarded"": 1789200319.3999038, ""decode_first_real_chunk_received"": 1789200319.3999014, ""decode_last_chunk_received"": 1789200328.4079876, ""decode_request_started"": 1789200319.3253617, ""decode_response_headers_received"": 1789200319.3345225, ""kv_handoff_completed"": 1789200319.325269, ""prefill_completed"": 1789200319.3252668, ""prefill_started"": 1789200319.2014205, ""request_received"": 1789200319.2013645, ""response_completed"": 1789200328.4081278, ""route_selected"": 1789200319.2013717}",3,client_send_to_completed_stream,1378687945127513,1789200328415787872,production-trigger-decode_medium-attempt-1-energy-refine-D-8-sample-3,1378678730675069,1789200319201336833,energy-refine,0.0,56.65463220866971,198.53052403777838,decode_medium
