actuation_duration_ms,applied_policy,client_first_token_mono_ns,client_first_token_wall_ns,client_last_chunk_wall_ns,client_stream_chunk_count,control_inclusive,d_mhz,duration_s,endpoints,energy_j,frequency_changed,frequency_source,idle_energy_excluded,input_len,intervals,mean_power_w,observed_output_tokens,output_len,p_mhz,pair_id,phase,proxy_timestamps_monotonic_s,proxy_timestamps_wall_s,request_active_boundary,request_complete_mono_ns,request_complete_wall_ns,request_id,request_send_mono_ns,request_send_wall_ns,settle_wait_s,table_hit,table_revision,tpot_ms,ttft_ms,workload_id
0.775919,table,1379994476862925,1789201634947522664,1789201640392359105,96,"{""duration_s"": 5.678639650344849, ""end"": 1789201640.396429, ""endpoints"": {""D1"": {""clock_match_fraction"": null, ""energy_j"": 328.22222458198667, ""mean_power_w"": 57.79944578135973, ""samples"": 87}, ""P1"": {""clock_match_fraction"": null, ""energy_j"": 364.33120208233595, ""mean_power_w"": 64.15818303600425, ""samples"": 98}}, ""energy_j"": 692.5534266643226, ""mean_power_w"": 121.95762881736398, ""start"": 1789201634.7177894}",900,5.6778411865234375,"{""D1"": {""clock_match_fraction"": 1.0, ""duration_s"": 5.6778411865234375, ""energy_j"": 328.22222458198667, ""interval_count"": 1, ""intervals"": [[1789201634.7185879, 1789201640.396429]], ""mean_power_w"": 57.80757400559812, ""samples"": 87}, ""P1"": {""clock_match_fraction"": 1.0, ""duration_s"": 5.6778411865234375, ""energy_j"": 364.2470390275121, ""interval_count"": 1, ""intervals"": [[1789201634.7185879, 1789201640.396429]], ""mean_power_w"": 64.15238240408443, ""samples"": 98}}",692.4692636094987,False,table,True,384,"[[1789201634.7185879, 1789201640.396429]]",121.95995640968256,96,96,1005,,production_online_feedback,"{""decode_first_real_chunk_forwarded"": 1379994.476853135, ""decode_first_real_chunk_received"": 1379994.476842952, ""decode_last_chunk_received"": 1379999.921685162, ""decode_request_started"": 1379994.397662744, ""decode_response_headers_received"": 1379994.410150311, ""kv_handoff_completed"": 1379994.397567784, ""prefill_completed"": 1379994.397563167, ""prefill_started"": 1379994.248174759, ""request_received"": 1379994.247982441, ""response_completed"": 1379999.921826132, ""route_selected"": 1379994.248038761}","{""decode_first_real_chunk_forwarded"": 1789201634.947516, ""decode_first_real_chunk_received"": 1789201634.9475136, ""decode_last_chunk_received"": 1789201640.392354, ""decode_request_started"": 1789201634.8683257, ""decode_response_headers_received"": 1789201634.8808148, ""kv_handoff_completed"": 1789201634.8682303, ""prefill_completed"": 1789201634.8682282, ""prefill_started"": 1789201634.7188377, ""request_received"": 1789201634.7186491, ""response_completed"": 1789201640.3924894, ""route_selected"": 1789201634.718703}",client_send_to_completed_stream,1379999925768488,1789201640396428957,online-production-00279,1379994247926803,1789201634718587905,0.0,True,1,57.314128526731544,228.86051097884774,balanced_medium
3165.057319,safe_high_fallback,1380004880227909,1789201645350887148,1789201648067619103,48,"{""duration_s"": 6.466430425643921, ""end"": 1789201648.0711517, ""endpoints"": {""D1"": {""clock_match_fraction"": null, ""energy_j"": 276.5024578347802, ""mean_power_w"": 42.759674137721255, ""samples"": 107}, ""P1"": {""clock_match_fraction"": null, ""energy_j"": 550.9741012528539, ""mean_power_w"": 85.20529333584973, ""samples"": 112}}, ""energy_j"": 827.4765590876341, ""mean_power_w"": 127.96496747357098, ""start"": 1789201641.6047213}",1500,3.1508865356445312,"{""D1"": {""clock_match_fraction"": 1.0, ""duration_s"": 3.1508865356445312, ""energy_j"": 200.17534593865275, ""interval_count"": 1, ""intervals"": [[1789201644.9202652, 1789201648.0711517]], ""mean_power_w"": 63.529849035870086, ""samples"": 51}, ""P1"": {""clock_match_fraction"": 1.0, ""duration_s"": 3.1508865356445312, ""energy_j"": 296.3193905726075, ""interval_count"": 1, ""intervals"": [[1789201644.9202652, 1789201648.0711517]], ""mean_power_w"": 94.043180298777, ""samples"": 56}}",496.49473651126027,True,safe_high_fallback,True,1792,"[[1789201644.9202652, 1789201648.0711517]]",157.5730293346471,48,48,2520,,production_online_feedback,"{""decode_first_real_chunk_forwarded"": 1380004.880217609, ""decode_first_real_chunk_received"": 1380004.880206967, ""decode_last_chunk_received"": 1380007.596944768, ""decode_request_started"": 1380004.791229143, ""decode_response_headers_received"": 1380004.811165963, ""kv_handoff_completed"": 1380004.791130577, ""prefill_completed"": 1380004.791125907, ""prefill_started"": 1380004.449847079, ""request_received"": 1380004.449670938, ""response_completed"": 1380007.597109722, ""route_selected"": 1380004.449703471}","{""decode_first_real_chunk_forwarded"": 1789201645.3508806, ""decode_first_real_chunk_received"": 1789201645.3508778, ""decode_last_chunk_received"": 1789201648.0676136, ""decode_request_started"": 1789201645.2618923, ""decode_response_headers_received"": 1789201645.281831, ""kv_handoff_completed"": 1789201645.2617931, ""prefill_completed"": 1789201645.261791, ""prefill_started"": 1789201644.9205105, ""request_received"": 1789201644.9203393, ""response_completed"": 1789201648.0677729, ""route_selected"": 1789201644.9203684}",client_send_to_completed_stream,1380007600490980,1789201648071151556,online-production-00280,1380004449604665,1789201644920265124,0.15,True,1,57.802931935665136,430.53602892905474,prefill_heavy
0.826265,safe_high_fallback,1380009198203964,1789201649668863293,1789201654278855692,80,"{""duration_s"": 5.12901496887207, ""end"": 1789201654.2834988, ""endpoints"": {""D1"": {""clock_match_fraction"": null, ""energy_j"": 332.9686926007271, ""mean_power_w"": 64.91864317447113, ""samples"": 82}, ""P1"": {""clock_match_fraction"": null, ""energy_j"": 473.1346509307623, ""mean_power_w"": 92.24668943300239, ""samples"": 89}}, ""energy_j"": 806.1033435314894, ""mean_power_w"": 157.16533260747352, ""start"": 1789201649.1544838}",1500,5.12816596031189,"{""D1"": {""clock_match_fraction"": 1.0, ""duration_s"": 5.12816596031189, ""energy_j"": 332.9686926007271, ""interval_count"": 1, ""intervals"": [[1789201649.1553328, 1789201654.2834988]], ""mean_power_w"": 64.92939097089523, ""samples"": 82}, ""P1"": {""clock_match_fraction"": 1.0, ""duration_s"": 5.12816596031189, ""energy_j"": 473.1346509307623, ""interval_count"": 1, ""intervals"": [[1789201649.1553328, 1789201654.2834988]], ""mean_power_w"": 92.26196160429775, ""samples"": 89}}",806.1033435314894,False,safe_high_fallback,True,2304,"[[1789201649.1553328, 1789201654.2834988]]",157.19135257519298,80,80,2520,,production_online_feedback,"{""decode_first_real_chunk_forwarded"": 1380009.198193811, ""decode_first_real_chunk_received"": 1380009.19818387, ""decode_last_chunk_received"": 1380013.808181667, ""decode_request_started"": 1380009.106029165, ""decode_response_headers_received"": 1380009.127750405, ""kv_handoff_completed"": 1380009.105912672, ""prefill_completed"": 1380009.105908396, ""prefill_started"": 1380008.684892056, ""request_received"": 1380008.684730108, ""response_completed"": 1380013.80832527, ""route_selected"": 1380008.684756357}","{""decode_first_real_chunk_forwarded"": 1789201649.6688566, ""decode_first_real_chunk_received"": 1789201649.668854, ""decode_last_chunk_received"": 1789201654.2788506, ""decode_request_started"": 1789201649.5766926, ""decode_response_headers_received"": 1789201649.5984151, ""kv_handoff_completed"": 1789201649.5765753, ""prefill_completed"": 1789201649.5765731, ""prefill_started"": 1789201649.1555552, ""request_received"": 1789201649.1553967, ""response_completed"": 1789201654.2789886, ""route_selected"": 1789201649.1554203}",client_send_to_completed_stream,1380013812838360,1789201654283498760,online-production-00281,1380008684671993,1789201649155332830,0.0,True,1,58.3544024944164,513.4537620469928,prefill_heavy
2871.151311,table,1380018450292193,1789201658920951802,1789201667984521847,160,"{""duration_s"": 12.290451526641846, ""end"": 1789201667.9881952, ""endpoints"": {""D1"": {""clock_match_fraction"": null, ""energy_j"": 616.0999999977648, ""mean_power_w"": 50.12834546088508, ""samples"": 193}, ""P1"": {""clock_match_fraction"": null, ""energy_j"": 777.2869999930263, ""mean_power_w"": 63.24316062010511, ""samples"": 210}}, ""energy_j"": 1393.386999990791, ""mean_power_w"": 113.37150608099019, ""start"": 1789201655.6977437}",900,9.268843412399292,"{""D1"": {""clock_match_fraction"": 1.0, ""duration_s"": 9.268843412399292, ""energy_j"": 545.0149999968708, ""interval_count"": 1, ""intervals"": [[1789201658.7193518, 1789201667.9881952]], ""mean_power_w"": 58.80075601102323, ""samples"": 142}, ""P1"": {""clock_match_fraction"": 1.0, ""duration_s"": 9.268843412399292, ""energy_j"": 580.8419999927282, ""interval_count"": 1, ""intervals"": [[1789201658.7193518, 1789201667.9881952]], ""mean_power_w"": 62.66607106726103, ""samples"": 159}}",1125.856999989599,True,table,True,200,"[[1789201658.7193518, 1789201667.9881952]]",121.46682707828425,160,160,900,,production_online_feedback,"{""decode_first_real_chunk_forwarded"": 1380018.450282296, ""decode_first_real_chunk_received"": 1380018.450271452, ""decode_last_chunk_received"": 1380027.513847538, ""decode_request_started"": 1380018.371800822, ""decode_response_headers_received"": 1380018.383699263, ""kv_handoff_completed"": 1380018.371707361, ""prefill_completed"": 1380018.371702603, ""prefill_started"": 1380018.248935955, ""request_received"": 1380018.248755005, ""response_completed"": 1380027.513991586, ""route_selected"": 1380018.248786423}","{""decode_first_real_chunk_forwarded"": 1789201658.9209452, ""decode_first_real_chunk_received"": 1789201658.920942, ""decode_last_chunk_received"": 1789201667.9845169, ""decode_request_started"": 1789201658.842464, ""decode_response_headers_received"": 1789201658.8543644, ""kv_handoff_completed"": 1789201658.8423698, ""prefill_completed"": 1789201658.8423676, ""prefill_started"": 1789201658.7195992, ""request_received"": 1789201658.719424, ""response_completed"": 1789201667.984655, ""route_selected"": 1789201658.7194514}",client_send_to_completed_stream,1380027517534449,1789201667988195014,online-production-00282,1380018248691484,1789201658719351854,0.15,True,1,57.00362318212975,201.5164471231401,decode_medium
930.686941,table,1380029994581970,1789201670465241722,1789201679660284213,160,"{""duration_s"": 10.557842493057251, ""end"": 1789201679.664056, ""endpoints"": {""D1"": {""clock_match_fraction"": null, ""energy_j"": 575.8130799606442, ""mean_power_w"": 54.53889659173208, ""samples"": 163}, ""P1"": {""clock_match_fraction"": null, ""energy_j"": 670.0118307098746, ""mean_power_w"": 63.46105571763064, ""samples"": 180}}, ""energy_j"": 1245.8249106705189, ""mean_power_w"": 117.99995230936273, ""start"": 1789201669.1062136}",900,9.476719379425049,"{""D1"": {""clock_match_fraction"": 1.0, ""duration_s"": 9.476719379425049, ""energy_j"": 551.4162642545998, ""interval_count"": 1, ""intervals"": [[1789201670.1873367, 1789201679.664056]], ""mean_power_w"": 58.18640841595271, ""samples"": 145}, ""P1"": {""clock_match_fraction"": 1.0, ""duration_s"": 9.476719379425049, ""energy_j"": 605.9455235078931, ""interval_count"": 1, ""intervals"": [[1789201670.1873367, 1789201679.664056]], ""mean_power_w"": 63.9404312027498, ""samples"": 162}}",1157.361787762493,True,table,True,640,"[[1789201670.1873367, 1789201679.664056]]",122.1268396187025,160,160,1005,,production_online_feedback,"{""decode_first_real_chunk_forwarded"": 1380029.994572677, ""decode_first_real_chunk_received"": 1380029.994562627, ""decode_last_chunk_received"": 1380039.189609734, ""decode_request_started"": 1380029.913024446, ""decode_response_headers_received"": 1380029.927368184, ""kv_handoff_completed"": 1380029.91291421, ""prefill_completed"": 1380029.912909514, ""prefill_started"": 1380029.716903981, ""request_received"": 1380029.716736087, ""response_completed"": 1380039.189754823, ""route_selected"": 1380029.716763594}","{""decode_first_real_chunk_forwarded"": 1789201670.4652355, ""decode_first_real_chunk_received"": 1789201670.4652328, ""decode_last_chunk_received"": 1789201679.660279, ""decode_request_started"": 1789201670.3836877, ""decode_response_headers_received"": 1789201670.3980331, ""kv_handoff_completed"": 1789201670.3835766, ""prefill_completed"": 1789201670.3835745, ""prefill_started"": 1789201670.1875677, ""request_received"": 1789201670.187403, ""response_completed"": 1789201679.6604183, ""route_selected"": 1789201670.1874282}",client_send_to_completed_stream,1380039193395700,1789201679664056113,online-production-00283,1380029716676335,1789201670187336738,0.15,True,1,57.830484950059805,277.8265399392694,balanced_medium
2322.918628,safe_high_fallback,1380043097274851,1789201683567934537,1789201702217374957,320,"{""duration_s"": 21.643654584884644, ""end"": 1789201702.2222528, ""endpoints"": {""D1"": {""clock_match_fraction"": null, ""energy_j"": 1364.9463734775782, ""mean_power_w"": 63.06450549394836, ""samples"": 339}, ""P1"": {""clock_match_fraction"": null, ""energy_j"": 1790.7777231931686, ""mean_power_w"": 82.7391564659233, ""samples"": 373}}, ""energy_j"": 3155.724096670747, ""mean_power_w"": 145.80366195987165, ""start"": 1789201680.5785983}",1500,19.17027235031128,"{""D1"": {""clock_match_fraction"": 1.0, ""duration_s"": 19.17027235031128, ""energy_j"": 1308.0373283736408, ""interval_count"": 1, ""intervals"": [[1789201683.0519805, 1789201702.2222528]], ""mean_power_w"": 68.23258973430293, ""samples"": 297}, ""P1"": {""clock_match_fraction"": 1.0, ""duration_s"": 19.17027235031128, ""energy_j"": 1605.3649823591113, ""interval_count"": 1, ""intervals"": [[1789201683.0519805, 1789201702.2222528]], ""mean_power_w"": 83.74241914894047, ""samples"": 330}}",2913.402310732752,True,safe_high_fallback,True,2304,"[[1789201683.0519805, 1789201702.2222528]]",151.9750088832434,320,320,2520,,production_online_feedback,"{""decode_first_real_chunk_forwarded"": 1380043.097264734, ""decode_first_real_chunk_received"": 1380043.097253911, ""decode_last_chunk_received"": 1380061.746699295, ""decode_request_started"": 1380043.005024467, ""decode_response_headers_received"": 1380043.026597033, ""kv_handoff_completed"": 1380043.004911692, ""prefill_completed"": 1380043.004907131, ""prefill_started"": 1380042.581563904, ""request_received"": 1380042.581383023, ""response_completed"": 1380061.74685186, ""route_selected"": 1380042.581414022}","{""decode_first_real_chunk_forwarded"": 1789201683.5679276, ""decode_first_real_chunk_received"": 1789201683.5679247, ""decode_last_chunk_received"": 1789201702.2173693, ""decode_request_started"": 1789201683.475688, ""decode_response_headers_received"": 1789201683.497262, ""kv_handoff_completed"": 1789201683.4755743, ""prefill_completed"": 1789201683.475572, ""prefill_started"": 1789201683.052227, ""request_received"": 1789201683.0520508, ""response_completed"": 1789201702.2175152, ""route_selected"": 1789201683.0520785}",client_send_to_completed_stream,1380061751591739,1789201702222252901,online-production-00284,1380042581320283,1789201683051980602,0.15,True,1,58.462211235242435,515.8708880189806,both_heavy
2887.269352,table,1380066387320540,1789201706857979935,1789201714077521556,128,"{""duration_s"": 10.461682558059692, ""end"": 1789201714.0824668, ""endpoints"": {""D1"": {""clock_match_fraction"": null, ""energy_j"": 510.3538193292916, ""mean_power_w"": 48.783149029513844, ""samples"": 165}, ""P1"": {""clock_match_fraction"": null, ""energy_j"": 665.2734668627381, ""mean_power_w"": 63.59144078121647, ""samples"": 179}}, ""energy_j"": 1175.6272861920297, ""mean_power_w"": 112.37458981073031, ""start"": 1789201703.6207843}",900,7.4239561557769775,"{""D1"": {""clock_match_fraction"": 1.0, ""duration_s"": 7.4239561557769775, ""energy_j"": 437.34473426640034, ""interval_count"": 1, ""intervals"": [[1789201706.6585107, 1789201714.0824668]], ""mean_power_w"": 58.9099295698398, ""samples"": 114}, ""P1"": {""clock_match_fraction"": 1.0, ""duration_s"": 7.4239561557769775, ""energy_j"": 465.3226431980729, ""interval_count"": 1, ""intervals"": [[1789201706.6585107, 1789201714.0824668]], ""mean_power_w"": 62.678527921528804, ""samples"": 128}}",902.6673774644732,True,table,True,128,"[[1789201706.6585107, 1789201714.0824668]]",121.5884574913686,128,128,900,,production_online_feedback,"{""decode_first_real_chunk_forwarded"": 1380066.387310109, ""decode_first_real_chunk_received"": 1380066.387299041, ""decode_last_chunk_received"": 1380073.60684522, ""decode_request_started"": 1380066.309375288, ""decode_response_headers_received"": 1380066.320867776, ""kv_handoff_completed"": 1380066.309284645, ""prefill_completed"": 1380066.309280078, ""prefill_started"": 1380066.188141678, ""request_received"": 1380066.187915498, ""response_completed"": 1380073.607031311, ""route_selected"": 1380066.187947354}","{""decode_first_real_chunk_forwarded"": 1789201706.857973, ""decode_first_real_chunk_received"": 1789201706.8579702, ""decode_last_chunk_received"": 1789201714.0775158, ""decode_request_started"": 1789201706.7800384, ""decode_response_headers_received"": 1789201706.7915325, ""kv_handoff_completed"": 1789201706.779947, ""prefill_completed"": 1789201706.779945, ""prefill_started"": 1789201706.658805, ""request_received"": 1789201706.6585839, ""response_completed"": 1789201714.077695, ""route_selected"": 1789201706.6586125}",client_send_to_completed_stream,1380073611806358,1789201714082466705,online-production-00285,1380066187850058,1789201706658510467,0.15,True,1,56.846820307514214,199.38354310579598,decode_medium
931.575238,table,1380075985610378,1789201716456270097,1789201734684751979,320,"{""duration_s"": 19.52570414543152, ""end"": 1789201734.6891773, ""endpoints"": {""D1"": {""clock_match_fraction"": null, ""energy_j"": 1118.4799030385911, ""mean_power_w"": 57.28243625468866, ""samples"": 297}, ""P1"": {""clock_match_fraction"": null, ""energy_j"": 1221.9145208150148, ""mean_power_w"": 62.579792857350526, ""samples"": 332}}, ""energy_j"": 2340.394423853606, ""mean_power_w"": 119.86222911203919, ""start"": 1789201715.1634731}",900,18.443677186965942,"{""D1"": {""clock_match_fraction"": 1.0, ""duration_s"": 18.443677186965942, ""energy_j"": 1093.8553401604295, ""interval_count"": 1, ""intervals"": [[1789201716.2455, 1789201734.6891773]], ""mean_power_w"": 59.30787711538628, ""samples"": 279}, ""P1"": {""clock_match_fraction"": 1.0, ""duration_s"": 18.443677186965942, ""energy_j"": 1151.8660355210304, ""interval_count"": 1, ""intervals"": [[1789201716.2455, 1789201734.6891773]], ""mean_power_w"": 62.45316613625447, ""samples"": 314}}",2245.72137568146,True,table,True,200,"[[1789201716.2455, 1789201734.6891773]]",121.76104325164074,320,320,1005,,production_online_feedback,"{""decode_first_real_chunk_forwarded"": 1380075.985600296, ""decode_first_real_chunk_received"": 1380075.985589519, ""decode_last_chunk_received"": 1380094.214073297, ""decode_request_started"": 1380075.907808012, ""decode_response_headers_received"": 1380075.919554983, ""kv_handoff_completed"": 1380075.907712728, ""prefill_completed"": 1380075.907707933, ""prefill_started"": 1380075.77511786, ""request_received"": 1380075.774898473, ""response_completed"": 1380094.214251455, ""route_selected"": 1380075.77492656}","{""decode_first_real_chunk_forwarded"": 1789201716.456263, ""decode_first_real_chunk_received"": 1789201716.4562604, ""decode_last_chunk_received"": 1789201734.6847446, ""decode_request_started"": 1789201716.378471, ""decode_response_headers_received"": 1789201716.39022, ""kv_handoff_completed"": 1789201716.378375, ""prefill_completed"": 1789201716.378373, ""prefill_started"": 1789201716.2457812, ""request_received"": 1789201716.2455657, ""response_completed"": 1789201734.6849146, ""route_selected"": 1789201716.2455914}",client_send_to_completed_stream,1380094218517266,1789201734689177445,online-production-00286,1380075774839644,1789201716245500110,0.15,True,1,57.14258237677659,210.69104596972466,decode_heavy
1780.714364,table,1380097621644632,1789201738092304251,1789201743483723142,96,"{""duration_s"": 7.528321266174316, ""end"": 1789201743.488367, ""endpoints"": {""D1"": {""clock_match_fraction"": null, ""energy_j"": 369.43437196686864, ""mean_power_w"": 49.072609803035796, ""samples"": 119}, ""P1"": {""clock_match_fraction"": null, ""energy_j"": 470.6141719818115, ""mean_power_w"": 62.51249851628138, ""samples"": 129}}, ""energy_j"": 840.0485439486802, ""mean_power_w"": 111.58510831931719, ""start"": 1789201735.9600458}",900,5.597164630889893,"{""D1"": {""clock_match_fraction"": 1.0, ""duration_s"": 5.597164630889893, ""energy_j"": 326.70323185250163, ""interval_count"": 1, ""intervals"": [[1789201737.8912024, 1789201743.488367]], ""mean_power_w"": 58.36941619502786, ""samples"": 86}, ""P1"": {""clock_match_fraction"": 1.0, ""duration_s"": 5.597164630889893, ""energy_j"": 349.9369999989867, ""interval_count"": 1, ""intervals"": [[1789201737.8912024, 1789201743.488367]], ""mean_power_w"": 62.520405075766064, ""samples"": 96}}",676.6402318514884,True,table,True,96,"[[1789201737.8912024, 1789201743.488367]]",120.88982127079392,96,96,900,,production_online_feedback,"{""decode_first_real_chunk_forwarded"": 1380097.621634173, ""decode_first_real_chunk_received"": 1380097.621623694, ""decode_last_chunk_received"": 1380103.013047864, ""decode_request_started"": 1380097.544893055, ""decode_response_headers_received"": 1380097.555720765, ""kv_handoff_completed"": 1380097.54479763, ""prefill_completed"": 1380097.544793203, ""prefill_started"": 1380097.420775133, ""request_received"": 1380097.420602184, ""response_completed"": 1380103.013198366, ""route_selected"": 1380097.420631778}","{""decode_first_real_chunk_forwarded"": 1789201738.092297, ""decode_first_real_chunk_received"": 1789201738.0922942, ""decode_last_chunk_received"": 1789201743.4837174, ""decode_request_started"": 1789201738.0155563, ""decode_response_headers_received"": 1789201738.0263855, ""kv_handoff_completed"": 1789201738.01546, ""prefill_completed"": 1789201738.0154583, ""prefill_started"": 1789201737.8914382, ""request_received"": 1789201737.8912694, ""response_completed"": 1789201743.4838617, ""route_selected"": 1789201737.8912966}",client_send_to_completed_stream,1380103017706744,1789201743488367069,online-production-00287,1380097420542214,1789201737891202664,0.15,True,1,56.751833368386876,201.02150994352996,decode_medium
2854.243909,table,1380107799236717,1789201748269896134,1789201752859445520,80,"{""duration_s"": 8.01368522644043, ""end"": 1789201752.8627696, ""endpoints"": {""D1"": {""clock_match_fraction"": null, ""energy_j"": 355.470928132534, ""mean_power_w"": 44.35798488312092, ""samples"": 129}, ""P1"": {""clock_match_fraction"": null, ""energy_j"": 529.2005639597774, ""mean_power_w"": 66.03710390492104, ""samples"": 138}}, ""energy_j"": 884.6714920923114, ""mean_power_w"": 110.39508878804196, ""start"": 1789201744.8490844}",1125,5.0089521408081055,"{""D1"": {""clock_match_fraction"": 1.0, ""duration_s"": 5.0089521408081055, ""energy_j"": 287.79775366559625, ""interval_count"": 1, ""intervals"": [[1789201747.8538175, 1789201752.8627696]], ""mean_power_w"": 57.45667867754177, ""samples"": 79}, ""P1"": {""clock_match_fraction"": 1.0, ""duration_s"": 5.0089521408081055, ""energy_j"": 343.1866384074092, ""interval_count"": 1, ""intervals"": [[1789201747.8538175, 1789201752.8627696]], ""mean_power_w"": 68.51465710990844, ""samples"": 87}}",630.9843920730054,True,table,True,1280,"[[1789201747.8538175, 1789201752.8627696]]",125.97133578745022,80,80,1110,,production_online_feedback,"{""decode_first_real_chunk_forwarded"": 1380107.799226097, ""decode_first_real_chunk_received"": 1380107.799214591, ""decode_last_chunk_received"": 1380112.388765671, ""decode_request_started"": 1380107.712450791, ""decode_response_headers_received"": 1380107.730354534, ""kv_handoff_completed"": 1380107.712324919, ""prefill_completed"": 1380107.712319175, ""prefill_started"": 1380107.383399708, ""request_received"": 1380107.383219622, ""response_completed"": 1380112.388933676, ""route_selected"": 1380107.383250036}","{""decode_first_real_chunk_forwarded"": 1789201748.269889, ""decode_first_real_chunk_received"": 1789201748.269886, ""decode_last_chunk_received"": 1789201752.859438, ""decode_request_started"": 1789201748.1831143, ""decode_response_headers_received"": 1789201748.2010198, ""kv_handoff_completed"": 1789201748.1829877, ""prefill_completed"": 1789201748.1829846, ""prefill_started"": 1789201747.8540628, ""request_received"": 1789201747.8538878, ""response_completed"": 1789201752.8595972, ""route_selected"": 1789201747.8539147}",client_send_to_completed_stream,1380112392108792,1789201752862769779,online-production-00288,1380107383156855,1789201747853817286,0.15,True,1,58.09558329137066,415.99496896378696,prefill_medium
3198.031144,table,1380117108900615,1789201757579560254,1789201772104625816,256,"{""duration_s"": 18.088269472122192, ""end"": 1789201772.1086166, ""endpoints"": {""D1"": {""clock_match_fraction"": null, ""energy_j"": 945.9090711846948, ""mean_power_w"": 52.29406122252538, ""samples"": 280}, ""P1"": {""clock_match_fraction"": null, ""energy_j"": 1129.8000000044703, ""mean_power_w"": 62.46036978527595, ""samples"": 308}}, ""energy_j"": 2075.709071189165, ""mean_power_w"": 114.75443100780133, ""start"": 1789201754.020347}",900,14.73977017402649,"{""D1"": {""clock_match_fraction"": 1.0, ""duration_s"": 14.73977017402649, ""energy_j"": 871.1119129173458, ""interval_count"": 1, ""intervals"": [[1789201757.3688464, 1789201772.1086166]], ""mean_power_w"": 59.099423032549396, ""samples"": 224}, ""P1"": {""clock_match_fraction"": 1.0, ""duration_s"": 14.73977017402649, ""energy_j"": 918.5, ""interval_count"": 1, ""intervals"": [[1789201757.3688464, 1789201772.1086166]], ""mean_power_w"": 62.314404441564754, ""samples"": 251}}",1789.6119129173458,True,table,True,128,"[[1789201757.3688464, 1789201772.1086166]]",121.41382747411416,256,256,1005,,production_online_feedback,"{""decode_first_real_chunk_forwarded"": 1380117.108890855, ""decode_first_real_chunk_received"": 1380117.108880744, ""decode_last_chunk_received"": 1380131.633950389, ""decode_request_started"": 1380117.03281816, ""decode_response_headers_received"": 1380117.042698309, ""kv_handoff_completed"": 1380117.032732355, ""prefill_completed"": 1380117.032728298, ""prefill_started"": 1380116.898453856, ""request_received"": 1380116.898255338, ""response_completed"": 1380131.634143552, ""route_selected"": 1380116.898288409}","{""decode_first_real_chunk_forwarded"": 1789201757.5795538, ""decode_first_real_chunk_received"": 1789201757.5795512, ""decode_last_chunk_received"": 1789201772.1046205, ""decode_request_started"": 1789201757.5034811, ""decode_response_headers_received"": 1789201757.5133622, ""kv_handoff_completed"": 1789201757.5033948, ""prefill_completed"": 1789201757.503393, ""prefill_started"": 1789201757.3691173, ""request_received"": 1789201757.3689232, ""response_completed"": 1789201772.104807, ""route_selected"": 1789201757.3689532}",client_send_to_completed_stream,1380131637956098,1789201772108616751,online-production-00289,1380116898185783,1789201757368846240,0.15,True,1,56.96105743100976,210.6254061218351,decode_heavy
3168.914355,safe_high_fallback,1380136463650741,1789201776934310357,1789201791761125850,256,"{""duration_s"": 18.63401699066162, ""end"": 1789201791.7648187, ""endpoints"": {""D1"": {""clock_match_fraction"": null, ""energy_j"": 1117.7332590185106, ""mean_power_w"": 59.98348394651884, ""samples"": 294}, ""P1"": {""clock_match_fraction"": null, ""energy_j"": 1546.9376986846328, ""mean_power_w"": 83.01686638258813, ""samples"": 320}}, ""energy_j"": 2664.6709577031434, ""mean_power_w"": 143.00035032910696, ""start"": 1789201773.1308017}",1500,15.3146493434906,"{""D1"": {""clock_match_fraction"": 1.0, ""duration_s"": 15.3146493434906, ""energy_j"": 1039.790332030505, ""interval_count"": 1, ""intervals"": [[1789201776.4501693, 1789201791.7648187]], ""mean_power_w"": 67.8951446232402, ""samples"": 238}, ""P1"": {""clock_match_fraction"": 1.0, ""duration_s"": 15.3146493434906, ""energy_j"": 1287.2023655623198, ""interval_count"": 1, ""intervals"": [[1789201776.4501693, 1789201791.7648187]], ""mean_power_w"": 84.05039754367196, ""samples"": 264}}",2326.9926975928247,True,safe_high_fallback,True,2048,"[[1789201776.4501693, 1789201791.7648187]]",151.94554216691216,256,256,2520,,production_online_feedback,"{""decode_first_real_chunk_forwarded"": 1380136.463640418, ""decode_first_real_chunk_received"": 1380136.463629698, ""decode_last_chunk_received"": 1380151.290449871, ""decode_request_started"": 1380136.372152818, ""decode_response_headers_received"": 1380136.393698538, ""kv_handoff_completed"": 1380136.372055955, ""prefill_completed"": 1380136.372050812, ""prefill_started"": 1380135.979753388, ""request_received"": 1380135.97957509, ""response_completed"": 1380151.290598243, ""route_selected"": 1380135.979606106}","{""decode_first_real_chunk_forwarded"": 1789201776.9343033, ""decode_first_real_chunk_received"": 1789201776.9343004, ""decode_last_chunk_received"": 1789201791.76112, ""decode_request_started"": 1789201776.842816, ""decode_response_headers_received"": 1789201776.8643634, ""kv_handoff_completed"": 1789201776.8427184, ""prefill_completed"": 1789201776.8427165, ""prefill_started"": 1789201776.4504168, ""request_received"": 1789201776.4502432, ""response_completed"": 1789201791.7612615, ""route_selected"": 1789201776.450271}",client_send_to_completed_stream,1380151294157678,1789201791764818637,online-production-00290,1380135979509008,1789201776450169425,0.15,True,1,58.14439283556067,484.05460780486465,both_heavy
