step,gpu_type,gpu_freq_mhz,mem_freq_mhz,tp_degree,input_len,output_len,request_rate,run,num_prompts,benchmark_duration_s,request_throughput_rps,output_token_throughput_tps,total_token_throughput_tps,mean_ttft_ms,median_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,p99_itl_ms,avg_power_w,min_power_w,max_power_w,energy_j,avg_gpu_util_pct,avg_mem_util_pct,monitor_samples
step2c,L4,2040,6251,4,2048,32,1,3,500,500.84,1.00,31.95,2075.52,299.21,275.11,683.98,24.86,24.22,60.83,24.87,18.05,216.92,210.14,27.09,74.83,-0.06,40.0,0.0,40787
step2c,L4,2040,6251,4,2048,512,1,1,500,511.95,0.98,500.05,2499.26,382.68,333.67,786.20,36.55,36.26,50.11,36.55,28.92,230.62,281.42,27.09,74.82,-0.015,75.8,0.0,42220
step2c,L4,2040,6251,4,2048,512,1,2,500,511.96,0.98,500.03,2499.20,385.68,335.95,780.78,36.63,36.44,50.24,36.63,29.00,230.44,281.56,27.04,74.42,0,76.0,0.0,42193
step2c,L4,2040,6251,4,2048,512,1,3,500,511.98,0.98,500.02,2499.13,384.76,333.60,787.88,36.66,36.57,50.18,36.66,29.02,231.06,281.38,27.04,74.36,0,76.1,0.0,42231
step2c,L4,1830,6251,4,512,32,1,1,500,500.54,1.00,31.97,542.41,74.88,70.85,148.34,17.16,16.54,21.62,17.16,16.45,64.20,183.24,25.15,74.33,0,40.0,0.0,40459
step2c,L4,1830,6251,4,512,32,1,2,500,500.54,1.00,31.97,542.41,44.40,34.83,67.24,16.46,16.43,17.06,16.46,16.32,20.35,180.3,25.20,73.46,0,40.7,0.0,40410
step2c,L4,1830,6251,4,512,32,1,3,500,500.54,1.00,31.97,542.41,44.70,35.17,68.26,16.46,16.44,17.07,16.46,16.35,20.14,180.33,25.20,73.47,0,40.8,0.0,40385
step2c,L4,1830,6251,4,512,512,1,1,500,509.58,0.98,502.38,1003.77,69.37,68.89,88.09,19.62,19.69,22.10,19.62,19.65,24.54,277.86,25.15,72.84,0,93.8,0.0,41520
step2c,L4,1830,6251,4,512,512,1,2,500,509.57,0.98,502.39,1003.79,68.39,68.65,85.86,19.62,19.72,22.04,19.62,19.67,24.06,277.93,25.34,72.80,0,93.8,0.0,41496
step2c,L4,1830,6251,4,512,512,1,3,500,509.55,0.98,502.40,1003.82,68.84,68.63,86.32,19.59,19.67,22.09,19.59,19.63,23.75,277.78,25.29,73.02,0,93.8,0.0,41537
step2c,L4,1830,6251,4,2048,32,1,1,500,500.85,1.00,31.95,2075.48,297.16,275.16,677.59,24.93,24.22,64.06,24.93,18.17,215.78,201.1,25.22,73.90,0,40.0,0.0,40771
step2c,L4,1830,6251,4,2048,32,1,2,500,500.83,1.00,31.95,2075.54,299.23,275.04,684.57,24.88,24.22,60.63,24.88,18.17,215.66,201.38,25.15,73.49,0,40.2,0.0,40713
step2c,L4,1830,6251,4,2048,32,1,3,500,500.85,1.00,31.95,2075.47,299.69,274.66,685.05,24.88,24.23,60.77,24.88,18.17,216.10,201.68,25.22,73.86,0,40.1,0.0,40717
step2c,L4,1830,6251,4,2048,512,1,1,500,511.99,0.98,500.01,2499.09,384.86,337.45,796.03,36.77,36.65,50.33,36.77,29.13,230.91,280.75,25.15,73.73,0,76.2,0.0,42207
step2c,L4,1830,6251,4,2048,512,1,2,500,511.96,0.98,500.04,2499.20,385.08,336.04,794.75,36.79,36.69,50.39,36.79,29.15,231.10,280.62,25.19,73.71,0,76.3,0.0,42183
step2c,L4,1830,6251,4,2048,512,1,3,500,511.97,0.98,500.03,2499.16,387.97,335.68,788.30,36.78,36.68,50.35,36.78,29.13,231.29,280.81,25.20,73.91,0,76.4,0.0,42171
step2c,L4,1620,6251,4,512,32,1,1,500,500.55,1.00,31.96,542.40,76.05,71.58,149.37,17.38,16.78,21.72,17.38,16.62,64.43,171.69,23.74,69.44,0,40.2,0.0,40442
step2c,L4,1620,6251,4,512,32,1,2,500,500.55,1.00,31.96,542.40,45.39,35.84,68.43,16.70,16.67,17.34,16.70,16.57,20.51,167.3,23.69,67.88,0,41.2,0.0,40364
step2c,L4,1620,6251,4,512,32,1,3,500,500.55,1.00,31.96,542.40,45.33,35.61,69.65,16.71,16.68,17.33,16.71,16.54,20.42,167.24,23.74,67.76,0,40.9,0.0,40375
step2c,L4,1620,6251,4,512,512,1,1,500,509.71,0.98,502.24,1003.50,68.98,68.23,87.39,19.90,19.97,22.39,19.90,19.91,24.02,259.75,23.73,70.65,0,93.0,0.0,41511
step2c,L4,1620,6251,4,512,512,1,2,500,509.71,0.98,502.25,1003.51,68.29,67.77,84.51,19.90,19.98,22.41,19.90,19.92,24.12,259.91,23.74,70.72,0,92.8,0.0,41553
step2c,L4,1620,6251,4,512,512,1,3,500,509.70,0.98,502.26,1003.53,68.87,67.93,86.11,19.91,19.98,22.40,19.91,19.93,24.01,260.13,23.74,71.00,0,92.8,0.0,41556
step2c,L4,1620,6251,4,2048,32,1,1,500,500.85,1.00,31.95,2075.48,297.88,276.31,675.29,25.31,24.52,66.98,25.31,18.56,215.80,191.47,23.74,72.71,0,40.0,0.0,40625
step2c,L4,1620,6251,4,2048,32,1,2,500,500.85,1.00,31.95,2075.47,300.06,276.02,690.32,25.24,24.55,60.66,25.24,18.56,215.55,191.4,23.74,72.31,0,40.1,0.0,40720
step2c,L4,1620,6251,4,2048,32,1,3,500,500.85,1.00,31.95,2075.48,300.15,276.25,685.03,25.24,24.55,60.77,25.24,18.53,215.74,191.7,23.75,72.57,0,40.1,0.0,40638
step2c,L4,1620,6251,4,2048,512,1,1,500,512.05,0.98,499.95,2498.77,385.41,335.51,798.15,36.85,36.74,50.40,36.85,29.19,231.07,276.38,23.74,75.73,0,76.3,0.0,42216
step2c,L4,1620,6251,4,2048,512,1,2,500,512.03,0.98,499.97,2498.86,386.47,336.76,795.03,36.81,36.75,50.33,36.81,29.16,231.06,276.42,23.64,74.22,0,76.2,0.0,42199
step2c,L4,1620,6251,4,2048,512,1,3,500,512.03,0.98,499.97,2498.86,385.63,336.08,795.34,36.82,36.69,50.35,36.82,29.12,230.92,276.23,23.64,74.00,0,76.2,0.0,42234
step2c,L4,1410,6251,4,512,32,1,1,500,500.56,1.00,31.96,542.39,77.91,73.60,151.53,17.74,17.15,22.19,17.74,16.94,66.00,159.1,22.29,65.84,0,40.7,0.0,40354
step2c,L4,1410,6251,4,512,32,1,2,500,500.56,1.00,31.96,542.39,46.20,36.23,70.55,17.05,17.03,17.69,17.05,16.91,20.96,154.89,22.28,61.87,0,41.4,0.0,40392
step2c,L4,1410,6251,4,512,32,1,3,500,500.56,1.00,31.96,542.39,45.69,35.95,69.05,17.05,17.02,17.69,17.05,16.89,21.02,155.18,22.28,61.64,0,41.6,0.0,40362
step2c,L4,1410,6251,4,512,512,1,1,500,509.99,0.98,501.98,1002.97,70.47,70.65,89.68,20.62,20.59,23.49,20.62,20.53,24.96,237.23,22.28,64.16,0,90.3,0.0,41539
step2c,L4,1410,6251,4,512,512,1,2,500,509.98,0.98,501.98,1002.98,70.24,69.97,86.15,20.62,20.59,23.48,20.62,20.53,24.82,237.95,22.38,64.09,0,90.2,0.0,41541
step2c,L4,1410,6251,4,512,512,1,3,500,509.98,0.98,501.98,1002.98,69.32,68.93,86.70,20.62,20.59,23.49,20.62,20.54,24.66,237.71,22.37,64.21,0,90.2,0.0,41571
step2c,L4,1410,6251,4,2048,32,1,1,500,500.88,1.00,31.94,2075.35,302.87,280.91,695.07,26.14,25.17,68.05,26.15,19.13,218.65,179.87,22.37,70.17,0,39.7,0.0,40715
step2c,L4,1410,6251,4,2048,32,1,2,500,500.88,1.00,31.94,2075.34,304.93,280.57,702.61,26.08,25.19,61.73,26.08,19.13,218.65,179.43,22.29,69.14,0,39.6,0.0,40708
step2c,L4,1410,6251,4,2048,32,1,3,500,500.88,1.00,31.94,2075.34,304.73,280.63,703.24,26.09,25.18,61.73,26.09,19.12,218.47,179.28,22.29,70.47,0,39.8,0.0,40731
step2c,L4,1410,6251,4,2048,512,1,1,500,512.58,0.98,499.44,2496.22,389.67,340.57,807.90,38.37,38.61,51.22,38.37,30.23,232.74,257.08,22.38,71.56,0,74.3,0.0,42271
step2c,L4,1410,6251,4,2048,512,1,2,500,512.58,0.98,499.44,2496.21,392.37,340.21,810.75,38.44,38.72,51.23,38.44,30.25,232.96,257.11,22.32,71.52,0,74.2,0.0,42304
step2c,L4,1410,6251,4,2048,512,1,3,500,512.58,0.98,499.43,2496.17,392.76,341.48,807.11,38.44,38.74,51.23,38.44,30.28,233.10,256.69,22.37,71.71,0,74.2,0.0,42287
step2c,L4,1200,6251,4,512,32,1,1,500,500.58,1.00,31.96,542.38,83.43,78.99,162.21,18.32,17.65,23.22,18.32,17.43,71.96,148.85,21.31,58.49,0,40.4,0.0,40425
step2c,L4,1200,6251,4,512,32,1,2,500,500.58,1.00,31.96,542.38,47.17,36.90,70.73,17.52,17.50,18.19,17.52,17.35,21.68,145.24,21.31,57.06,0,41.6,0.0,40312
step2c,L4,1200,6251,4,512,32,1,3,500,500.57,1.00,31.96,542.38,47.59,36.48,73.85,17.50,17.48,18.19,17.50,17.37,22.16,145.01,21.31,57.05,0,41.5,0.0,40356
step2c,L4,1200,6251,4,512,512,1,1,500,510.39,0.98,501.57,1002.17,73.54,73.15,92.51,21.69,21.52,24.83,21.69,21.45,25.98,217.14,21.31,58.68,0,86.6,0.0,41584
step2c,L4,1200,6251,4,512,512,1,2,500,510.39,0.98,501.58,1002.18,72.75,72.84,93.75,21.70,21.53,24.84,21.70,21.46,26.17,217.48,21.41,58.47,0,86.4,0.0,41638
step2c,L4,1200,6251,4,512,512,1,3,500,510.39,0.98,501.58,1002.18,72.95,72.77,92.23,21.69,21.52,24.83,21.69,21.45,26.27,218.04,21.41,58.70,0,86.6,0.0,41600
step2c,L4,1200,6251,4,2048,32,1,1,500,500.92,1.00,31.94,2075.17,333.26,300.67,756.48,28.02,26.58,70.64,28.02,19.95,236.02,166.41,21.32,62.05,0,38.8,0.0,40665
step2c,L4,1200,6251,4,2048,32,1,2,500,500.92,1.00,31.94,2075.17,335.46,301.04,801.08,27.97,26.59,66.43,27.97,19.96,235.79,165.48,21.21,61.03,0,38.9,0.0,40671
step2c,L4,1200,6251,4,2048,32,1,3,500,500.93,1.00,31.94,2075.15,335.66,301.23,802.00,28.00,26.60,66.43,28.00,19.95,235.89,165.45,21.26,60.60,0,38.9,0.0,40729
step2c,L4,1200,6251,4,2048,512,1,1,500,513.65,0.97,498.39,2490.99,435.39,376.71,892.93,44.03,46.48,54.47,44.03,35.82,252.97,231.61,21.31,63.33,0,69.3,0.0,42366
step2c,L4,1200,6251,4,2048,512,1,2,500,513.65,0.97,498.40,2491.01,443.17,377.53,908.55,44.13,46.59,54.51,44.13,35.85,252.92,231.51,21.36,62.99,0,69.3,0.0,42346
step2c,L4,1200,6251,4,2048,512,1,3,500,513.64,0.97,498.40,2491.03,440.03,376.82,897.80,44.05,46.50,54.48,44.05,35.80,252.73,232.41,21.31,63.67,0,69.5,0.0,42351
step2c,L4,990,6251,4,512,32,1,1,500,500.60,1.00,31.96,542.35,92.90,88.40,186.51,19.23,18.40,24.97,19.23,18.16,83.21,142.63,20.43,55.56,0,39.8,0.0,40298
step2c,L4,990,6251,4,512,32,1,2,500,500.60,1.00,31.96,542.35,49.09,37.56,73.81,18.24,18.23,18.96,18.24,18.03,22.82,139.02,20.43,54.10,0,41.0,0.0,40302
step2c,L4,990,6251,4,512,32,1,3,500,500.60,1.00,31.96,542.35,48.23,37.73,72.49,18.23,18.22,18.97,18.23,17.97,22.81,138.98,20.43,54.08,0,41.0,0.0,40303
step2c,L4,990,6251,4,512,512,1,1,500,511.02,0.98,500.96,1000.95,78.14,77.74,99.02,23.36,22.93,26.84,23.36,22.85,27.89,202.34,20.43,55.60,0,81.3,0.0,41650
step2c,L4,990,6251,4,512,512,1,2,500,511.01,0.98,500.97,1000.96,76.26,75.77,98.39,23.34,22.91,26.83,23.34,22.83,27.94,203.58,20.58,55.99,0,81.3,0.0,41709
step2c,L4,990,6251,4,512,512,1,3,500,511.01,0.98,500.96,1000.95,76.44,75.83,98.83,23.34,22.91,26.83,23.34,22.84,27.80,203.56,20.58,55.98,0,81.3,0.0,41690
step2c,L4,990,6251,4,2048,32,1,1,500,500.99,1.00,31.94,2074.90,395.22,340.97,1021.76,31.94,29.04,81.13,31.94,21.13,270.00,156.94,20.48,55.35,0,37.0,0.0,40635
step2c,L4,990,6251,4,2048,32,1,2,500,500.99,1.00,31.94,2074.90,395.97,341.03,1022.99,31.94,29.06,79.78,31.94,21.13,270.12,156.22,20.43,54.99,0,37.0,0.0,40647
step2c,L4,990,6251,4,2048,32,1,3,500,500.99,1.00,31.94,2074.91,395.81,340.89,1020.50,31.89,29.07,79.78,31.89,21.14,269.89,156.17,20.43,55.22,0,37.1,0.0,40581
step2c,L4,990,6251,4,2048,512,1,1,500,515.78,0.97,496.33,2480.70,534.42,426.56,961.97,54.92,58.32,59.90,54.92,44.45,289.49,212.43,20.39,58.69,0,62.5,0.0,42528
step2c,L4,990,6251,4,2048,512,1,2,500,515.77,0.97,496.35,2480.77,535.02,426.46,964.58,54.97,58.48,59.91,54.97,44.40,289.09,212.5,20.53,58.31,0,62.2,0.0,42601
step2c,L4,990,6251,4,2048,512,1,3,500,515.78,0.97,496.34,2480.73,538.80,426.38,963.41,54.95,58.46,59.89,54.95,44.42,289.15,212.54,20.53,58.64,0,62.2,0.0,42599
step2c,L4,780,6251,4,512,32,1,1,500,500.63,1.00,31.96,542.32,108.28,104.34,230.72,20.67,19.54,27.89,20.67,19.25,101.44,139.95,20.14,53.41,0,38.7,0.0,40324
step2c,L4,780,6251,4,512,32,1,2,500,500.63,1.00,31.96,542.32,51.49,39.72,78.04,19.25,19.24,20.18,19.25,18.90,24.62,136.81,20.14,52.30,0,40.5,0.0,40248
step2c,L4,780,6251,4,512,32,1,3,500,500.63,1.00,31.96,542.32,51.78,39.83,77.42,19.26,19.25,20.16,19.26,18.94,24.67,136.8,20.14,52.29,0,40.5,0.0,40282
step2c,L4,780,6251,4,512,512,1,1,500,512.03,0.98,499.97,998.97,85.58,84.72,113.74,26.24,25.68,30.84,26.24,25.22,32.87,191.41,20.14,52.88,0,73.8,0.0,41795
step2c,L4,780,6251,4,512,512,1,2,500,512.03,0.97,498.98,996.98,85.12,84.26,112.03,26.26,25.70,30.88,26.26,25.20,32.82,192.63,20.34,53.84,0,73.7,0.0,41841
step2c,L4,780,6251,4,512,512,1,3,500,512.01,0.98,499.99,999.00,85.41,84.80,112.46,26.27,25.70,30.89,26.27,25.22,32.87,192.7,20.29,53.77,0,73.8,0.0,41841
step2c,L4,780,6251,4,2048,32,1,1,500,501.12,1.00,31.93,2074.36,505.03,403.47,1401.67,39.38,32.68,102.18,39.38,22.98,327.69,152.25,20.24,51.15,0,34.0,0.0,40633
step2c,L4,780,6251,4,2048,32,1,2,500,501.12,1.00,31.93,2074.37,503.41,402.60,1401.18,39.10,32.70,102.15,39.10,22.99,327.04,150.72,20.14,50.35,0,33.9,0.0,41108
step2c,L4,780,6251,4,2048,32,1,3,500,501.12,1.00,31.86,2070.22,503.22,403.31,1401.39,38.97,32.69,102.20,38.97,22.98,327.11,150.44,20.14,50.60,0,33.5,0.0,41270
step2c,L4,780,6251,4,2048,512,1,1,500,574.66,0.87,445.48,2226.52,619.30,503.76,1097.73,66.76,68.51,69.11,66.76,50.80,348.90,195.41,20.14,54.71,0,53.7,0.0,47902
step2c,L4,780,6251,4,2048,512,1,2,500,575.14,0.87,445.11,2224.67,613.10,503.84,1097.56,66.83,68.99,69.14,66.83,50.82,348.84,196.26,20.24,54.81,0,53.7,0.0,47937
step2c,L4,780,6251,4,2048,512,1,3,500,575.18,0.87,445.08,2224.52,613.39,504.12,1097.76,66.84,69.00,69.15,66.84,50.84,348.55,195.61,20.24,54.70,0,53.4,0.0,48227
step2c,L4,570,6251,4,512,32,1,1,500,500.69,1.00,31.96,542.25,134.32,127.80,311.41,23.41,21.66,36.37,23.46,21.54,130.49,126.47,19.85,49.98,0,30.1,0.0,49585
step2c,L4,570,6251,4,512,32,1,2,500,500.69,1.00,31.96,542.25,56.68,53.36,84.71,21.14,21.17,22.41,21.14,20.78,27.70,132.02,19.95,49.77,0,37.5,0.0,42251
step2c,L4,570,6251,4,512,32,1,3,500,500.69,1.00,31.96,542.25,64.28,60.29,92.75,21.24,21.18,22.41,21.26,20.77,27.74,132.85,19.95,49.73,0,38.4,0.0,41042
step2c,L4,570,6251,4,512,512,1,1,500,513.78,0.97,498.26,995.56,100.99,100.20,133.48,32.12,31.94,38.55,32.13,33.16,40.04,175.16,19.95,49.46,0,61.5,0.0,42990
step2c,L4,570,6251,4,512,512,1,2,500,513.79,0.97,498.25,995.53,101.18,99.82,134.54,32.12,31.94,38.55,32.12,33.15,40.17,176.05,20.04,50.63,0,61.4,0.0,43052
step2c,L4,570,6251,4,512,512,1,3,500,513.80,0.97,498.25,995.53,99.93,99.71,129.77,32.12,31.92,38.49,32.12,33.13,40.09,175.89,20.04,50.66,0,61.3,0.0,43121
step2c,L4,570,6251,4,2048,32,1,1,500,501.33,1.00,31.92,2073.48,690.23,497.91,2133.41,57.85,46.37,190.79,57.85,26.33,412.04,146.58,20.04,47.34,0,30.1,0.0,40730
step2c,L4,570,6251,4,2048,32,1,2,500,501.33,1.00,31.92,2073.48,690.09,498.80,2134.56,57.71,49.85,180.97,57.71,26.36,412.47,146.04,19.95,46.87,0,30.0,0.0,40717
step2c,L4,570,6251,4,2048,32,1,3,500,501.33,1.00,31.85,2069.33,688.06,499.36,2135.78,57.63,49.72,181.04,57.63,26.34,412.37,146.11,19.95,46.82,0,30.0,0.0,40675
step2c,L4,570,6251,4,2048,512,1,1,500,702.71,0.71,364.30,1820.80,740.27,625.56,1370.21,82.79,84.88,85.09,82.79,62.18,434.32,178.63,19.95,49.65,0,45.1,0.0,57554
step2c,L4,570,6251,4,2048,512,1,2,500,703.08,0.71,364.11,1819.85,741.45,625.65,1370.31,82.83,84.94,85.09,82.83,62.17,434.01,179.16,20.09,49.49,0,45.0,0.0,57606
step2c,L4,570,6251,4,2048,512,1,3,500,703.11,0.71,364.10,1819.78,741.28,625.73,1371.15,82.84,84.95,85.09,82.84,62.18,434.34,179.42,20.14,49.84,0,45.1,0.0,57514
step2c,L4,360,6251,4,512,32,1,1,500,500.86,1.00,31.95,542.07,204.19,187.31,525.06,30.88,27.47,55.65,30.88,26.74,200.22,130.77,19.85,46.05,0,32.2,0.0,42127
step2c,L4,360,6251,4,512,32,1,2,500,500.84,1.00,31.88,541.01,68.26,75.65,101.23,25.77,26.00,27.89,25.77,26.61,35.21,131.58,19.75,46.09,0,37.3,0.0,40369
step2c,L4,360,6251,4,512,32,1,3,500,500.86,1.00,31.88,540.99,68.29,76.15,101.61,25.77,25.98,27.97,25.77,26.57,35.24,131.52,19.75,46.18,0,37.1,0.0,40423
step2c,L4,360,6251,4,512,512,1,1,500,519.44,0.96,492.84,984.71,152.94,161.10,184.94,50.66,52.97,55.38,50.66,52.62,62.07,153.55,19.85,45.85,0,43.6,0.0,42912
step2c,L4,360,6251,4,512,512,1,2,500,519.44,0.96,492.84,984.72,152.21,159.01,182.98,50.64,52.94,55.42,50.64,52.56,62.25,153.99,19.90,46.68,0,43.6,0.0,42936
step2c,L4,360,6251,4,512,512,1,3,500,519.44,0.96,492.84,984.72,152.43,158.28,185.05,50.65,52.93,55.41,50.65,52.59,62.37,152.25,19.85,46.47,0,42.6,0.0,43949
step2c,L4,360,6251,4,2048,32,1,1,500,502.72,0.99,31.83,2067.77,1599.67,1277.32,4373.15,161.14,103.98,578.68,161.31,45.02,649.64,135.29,19.85,41.80,0,21.1,0.0,41339
step2c,L4,360,6251,4,2048,32,1,2,500,502.72,0.99,31.76,2063.63,1566.75,1263.35,4373.69,160.77,107.69,578.73,160.77,45.07,649.20,134.85,19.75,41.44,0,21.1,0.0,41495
step2c,L4,360,6251,4,2048,32,1,3,500,502.72,0.99,31.76,2063.63,1562.78,1247.10,4373.73,160.51,107.07,578.76,160.51,44.83,649.59,135.85,19.85,41.52,0,21.5,0.0,40859
step2c,L4,360,6251,4,2048,512,1,1,500,1018.78,0.49,251.28,1255.91,1305.33,936.28,2616.42,121.05,123.34,124.63,121.05,89.78,656.29,152.54,19.76,43.02,0,31.5,0.0,83441
step2c,L4,360,6251,4,2048,512,1,2,500,1019.42,0.49,251.12,1255.13,1306.72,935.99,2616.70,121.13,123.42,124.64,121.13,89.77,656.29,152.14,19.85,43.09,0,31.2,0.0,84179
step2c,L4,360,6251,4,2048,512,1,3,500,1019.36,0.49,251.14,1255.20,1306.20,935.73,2615.42,121.12,123.41,124.63,121.12,89.77,656.67,153.33,19.85,43.09,0,31.7,0.0,82855
step2c,L4,210,6251,4,512,32,1,1,500,501.37,1.00,31.91,541.52,394.77,405.95,1088.28,60.14,50.98,138.18,60.14,41.50,343.96,128.42,19.75,44.46,0,27.1,0.0,40559
step2c,L4,210,6251,4,512,32,1,2,500,501.37,1.00,31.91,541.52,111.70,122.08,157.24,41.18,41.51,45.08,41.18,41.24,53.58,132.65,19.65,44.24,0,34.0,0.0,40555
step2c,L4,210,6251,4,512,32,1,3,500,501.37,1.00,31.91,541.52,111.76,122.17,157.23,41.17,41.49,45.11,41.17,41.24,53.72,132.66,19.66,44.27,0,34.0,0.0,40624
step2c,L4,210,6251,4,512,512,1,1,500,732.60,0.68,349.44,698.20,266.23,270.70,292.40,86.87,88.05,88.23,86.87,87.39,100.26,131.33,19.70,43.43,0,26.4,0.0,60393
step2c,L4,210,6251,4,512,512,1,2,500,733.32,0.68,349.10,697.51,266.50,271.18,288.19,86.96,88.13,88.29,86.96,87.52,100.40,131.27,19.75,43.35,0,26.4,0.0,60546
step2c,L4,210,6251,4,512,512,1,3,500,732.62,0.68,349.43,698.18,266.36,270.80,292.50,86.88,88.06,88.23,86.88,87.39,100.23,131.36,19.75,44.01,0,26.4,0.0,60418
step2c,L4,210,6251,4,2048,32,1,1,500,565.73,0.88,28.28,1837.46,4096.30,4386.85,6615.62,953.97,1018.73,1079.85,953.97,1097.21,1103.93,119.5,19.75,38.98,0,9.4,0.0,46041
step2c,L4,210,6251,4,2048,32,1,2,500,564.55,0.89,28.34,1841.29,4125.51,4387.45,6636.19,954.20,1019.33,1079.69,954.20,1097.51,1103.98,119.46,19.66,38.98,0,9.3,0.0,45913
step2c,L4,210,6251,4,2048,32,1,3,500,564.55,0.89,28.34,1841.29,4125.55,4387.29,6633.67,954.21,1019.54,1079.75,954.21,1097.53,1103.79,119.47,19.65,38.92,0,9.3,0.0,45824
step2c,L4,210,6251,4,2048,512,1,1,500,1675.25,0.30,152.81,763.77,2996.33,3469.09,4430.88,198.99,202.04,205.98,198.99,146.76,1112.11,130.55,19.66,39.05,0,19.8,0.0,135321
step2c,L4,210,6251,4,2048,512,1,2,500,1676.19,0.30,152.73,763.34,3000.28,3469.53,4431.24,199.09,202.07,205.98,199.09,146.73,1112.90,130.6,19.75,39.33,0,19.8,0.0,135445
step2c,L4,210,6251,4,2048,512,1,3,500,1676.23,0.30,152.72,763.32,3000.35,3469.23,4431.96,199.10,202.08,205.99,199.10,146.76,1112.76,130.6,19.70,39.34,0,19.8,0.0,135490
step2c,L4,2040,6251,8,512,32,1,1,500,500.38,1.00,31.98,542.59,67.97,61.94,119.91,10.59,10.01,13.15,10.60,10.04,50.51,328.82,26.13,70.93,-0.015,23.3,0.0,80732
step2c,L4,2040,6251,8,512,32,1,2,500,500.35,1.00,31.98,542.63,32.46,29.50,47.71,10.05,9.97,10.57,10.05,10.09,12.71,326.76,26.56,73.69,0,24.2,0.0,81126
step2c,L4,2040,6251,8,512,32,1,3,500,500.34,1.00,31.98,542.63,32.58,29.98,47.52,10.04,9.97,10.59,10.04,10.04,12.46,326.53,26.55,72.07,0,24.4,0.0,81115
step2c,L4,2040,6251,8,512,512,1,1,500,505.61,0.99,506.32,1011.65,45.76,45.20,60.40,11.26,11.09,12.28,11.26,11.02,13.33,541.79,26.55,72.64,0,79.3,0.0,82139
step2c,L4,2040,6251,8,512,512,1,2,500,505.61,0.99,506.32,1011.65,46.54,45.98,59.07,11.26,11.09,12.28,11.26,11.07,13.41,542.3,26.80,72.83,0,79.3,0.0,82116
step2c,L4,2040,6251,8,512,512,1,3,500,505.60,0.99,506.32,1011.66,47.06,46.27,62.57,11.26,11.09,12.28,11.26,11.01,13.51,542.1,26.84,72.73,0,79.3,0.0,82151
step2c,L4,2040,6251,8,2048,32,1,1,500,500.52,1.00,31.97,2076.86,170.97,155.10,318.26,13.83,11.55,27.83,13.83,11.39,135.70,349.4,26.74,71.17,0,22.9,0.0,81662
step2c,L4,2040,6251,8,2048,32,1,2,500,500.39,1.00,31.97,2077.37,42.81,39.62,61.75,11.35,11.24,11.90,11.35,11.25,13.96,328.3,26.57,70.11,0,23.8,0.0,81555
step2c,L4,2040,6251,8,2048,32,1,3,500,500.39,1.00,31.97,2077.36,42.89,39.74,61.60,11.36,11.25,11.90,11.36,11.27,14.17,323.19,26.46,70.02,0,22.9,0.0,84910
step2c,L4,2040,6251,8,2048,512,1,1,500,506.70,0.99,505.23,2525.18,143.76,66.86,457.15,14.45,13.65,22.43,14.45,12.90,24.17,546.05,26.51,73.07,0,71.8,0.0,83180
step2c,L4,2040,6251,8,2048,512,1,2,500,506.68,0.99,505.25,2525.24,254.25,233.76,540.34,16.07,15.66,22.26,16.08,13.32,170.49,546.3,26.70,73.38,0,67.8,0.0,82916
step2c,L4,2040,6251,8,2048,512,1,3,500,506.71,0.99,505.22,2525.11,254.76,233.87,532.58,16.12,15.69,22.41,16.13,13.32,170.41,547.09,26.65,73.97,0,67.5,0.0,83144
step2c,L4,1830,6251,8,512,32,1,1,500,500.35,1.00,31.98,542.62,35.93,28.36,82.63,10.33,10.19,11.78,10.33,10.30,13.19,297.66,24.66,65.22,0,23.9,0.0,81114
step2c,L4,1830,6251,8,512,32,1,2,500,500.35,1.00,31.98,542.62,32.19,28.25,50.56,10.30,10.19,10.80,10.30,10.30,13.02,296.38,24.59,64.76,0,24.1,0.0,81083
step2c,L4,1830,6251,8,512,32,1,3,500,500.35,1.00,31.98,542.62,32.61,28.69,50.67,10.30,10.20,10.83,10.30,10.30,13.06,296.21,24.59,66.02,0,23.8,0.0,81054
step2c,L4,1830,6251,8,512,512,1,1,500,505.73,0.99,506.20,1011.41,44.79,44.44,60.52,11.51,11.35,12.52,11.52,11.27,13.62,491.4,24.59,69.22,0,77.6,0.0,82290
step2c,L4,1830,6251,8,512,512,1,2,500,505.72,0.99,506.20,1011.42,47.28,47.04,59.78,11.52,11.36,12.52,11.52,11.29,13.80,492.41,24.97,68.94,0,77.6,0.0,82315
step2c,L4,1830,6251,8,512,512,1,3,500,505.73,0.99,506.20,1011.41,48.92,47.93,65.29,11.52,11.35,12.53,11.52,11.30,14.02,492.75,24.97,68.60,0,77.7,0.0,82170
step2c,L4,1830,6251,8,2048,32,1,1,500,500.52,1.00,31.97,2076.84,171.92,155.97,319.29,14.21,11.90,28.03,14.21,11.73,136.17,322.2,24.79,64.81,0,22.9,0.0,81464
step2c,L4,1830,6251,8,2048,32,1,2,500,500.41,1.00,31.97,2077.32,43.86,40.42,62.15,11.72,11.59,12.30,11.72,11.63,14.55,297.22,24.66,62.93,0,23.6,0.0,81568
step2c,L4,1830,6251,8,2048,32,1,3,500,500.41,1.00,31.97,2077.32,43.52,40.04,63.17,11.72,11.62,12.30,11.72,11.64,14.38,296.39,24.58,61.91,0,23.7,0.0,81729
