unix_ts,rx_bytes,tx_bytes,gpu_util_pct,gpu_power_w,gpu_sm_mhz,gpu_memory_used_mib,gpu_mem_util_pct,gpu_power_limit_w,gpu_mem_clock_mhz,gpu_temperature_c,gpu_memory_total_mib,gpu_pstate,dvfs_mode
1785362000.001429810,48536588616,355265647886,0, 31.12, 210, 0, 0, 350.00, 405, 25, 46068, P8,automatic_hardware
1785362000.581003339,48536834598,355265900432,0, 31.24, 210, 0, 0, 350.00, 405, 25, 46068, P8,automatic_hardware
1785362001.165014173,48536834598,355265900432,0, 31.25, 210, 0, 0, 350.00, 405, 25, 46068, P8,automatic_hardware
1785362001.748560745,48536903054,355265975542,0, 31.25, 210, 0, 0, 350.00, 405, 25, 46068, P8,automatic_hardware
1785362002.331130512,48536904154,355265979912,0, 31.14, 210, 0, 0, 350.00, 405, 25, 46068, P8,automatic_hardware
1785362002.913221642,48536904154,355265979912,0, 31.14, 210, 0, 0, 350.00, 405, 25, 46068, P8,automatic_hardware
1785362003.495833243,48536906254,355265988800,0, 31.14, 210, 0, 0, 350.00, 405, 25, 46068, P8,automatic_hardware
1785362004.077969912,48536906254,355265988800,0, 31.14, 210, 0, 0, 350.00, 405, 25, 46068, P8,automatic_hardware
1785362004.660370212,48536908248,355265998142,0, 31.14, 210, 0, 0, 350.00, 405, 25, 46068, P8,automatic_hardware
1785362005.242563671,48536908248,355265998142,0, 31.14, 210, 0, 0, 350.00, 405, 25, 46068, P8,automatic_hardware
1785362005.823893396,48536910288,355266007882,0, 31.14, 210, 0, 0, 350.00, 405, 25, 46068, P8,automatic_hardware
1785362006.407991967,48536911322,355266012974,0, 31.14, 210, 0, 0, 350.00, 405, 25, 46068, P8,automatic_hardware
1785362006.990928129,48536911322,355266012974,0, 31.14, 210, 0, 0, 350.00, 405, 25, 46068, P8,automatic_hardware
1785362007.573721227,48536913242,355266023394,0, 31.26, 210, 0, 0, 350.00, 405, 25, 46068, P8,automatic_hardware
1785362008.156499095,48536913242,355266023394,0, 31.26, 210, 0, 0, 350.00, 405, 26, 46068, P8,automatic_hardware
1785362008.737598204,48536915224,355266025860,0, 31.26, 210, 0, 0, 350.00, 405, 26, 46068, P8,automatic_hardware
1785362009.322225113,48536915224,355266025860,0, 31.14, 210, 0, 0, 350.00, 405, 26, 46068, P8,automatic_hardware
