unix_second,endpoint,mean_sensor_power_w,mean_clock_mhz,samples
1789215527,P1,81.92947058823529,2520,17
1789215528,P1,82.93829411764706,2520,17
1789215529,P1,82.8164705882353,2520,17
1789215530,P1,81.47323529411764,2520,17
1789215531,P1,94.9165625,2520,16
1789215532,P1,171.19364705882353,2520,17
1789215533,P1,167.30958823529411,2520,17
1789215534,P1,161.81905882352942,2520,17
1789215535,P1,99.071,2520,16
1789215536,P1,81.8,2520,17
1789215537,P1,81.633,2520,17
1789215538,P1,89.65952941176471,2520,17
1789215539,P1,103.17717647058824,2520,17
1789215540,P1,90.44025,2520,16
1789215541,P1,81.43041176470588,2520,17
1789215542,P1,81.74094117647059,2520,17
1789215543,P1,82.0,2520,17
1789215544,P1,82.17223529411764,2520,17
1789215545,P1,82.8670588235294,2520,17
1789215546,P1,85.61764705882352,2520,17
1789215547,P1,101.16411764705883,2520,17
1789215548,P1,92.804125,2520,16
1789215549,P1,91.36423529411765,2520,17
1789215550,P1,84.41035294117647,2520,17
1789215551,P1,84.64417647058823,2520,17
1789215552,P1,83.42294117647059,2520,17
1789215553,P1,81.73364705882352,2520,17
1789215554,P1,81.35817647058823,2520,17
1789215555,P1,81.684125,2520,16
1789215556,P1,81.9655294117647,2520,17
1789215557,P1,84.30217647058824,2520,17
1789215558,P1,156.7740588235294,2520,17
1789215559,P1,198.09925,2520,16
1789215560,P1,111.1714117647059,2520,17
1789215561,P1,87.25,2520,17
1789215562,P1,81.05505882352941,2520,17
1789215563,P1,81.15264705882353,2520,17
1789215564,P1,82.18299999999999,2520,16
1789215565,P1,83.04158823529413,2520,17
1789215566,P1,82.11535294117647,2520,17
1789215567,P1,81.26082352941177,2520,17
1789215568,P1,81.51917647058823,2520,17
1789215569,P1,81.50482352941177,2520,17
1789215570,P1,81.45458823529412,2520,17
1789215571,P1,81.8349411764706,2520,17
1789215572,P1,82.549,2520,16
1789215573,P1,83.43576470588235,2520,17
1789215574,P1,83.49323529411765,2520,17
1789215575,P1,82.17223529411764,2520,17
1789215576,P1,81.15317647058824,2520,17
1789215577,P1,81.19623529411764,2520,17
1789215578,P1,81.56223529411764,2520,17
1789215579,P1,81.82005882352941,2520,17
1789215580,P1,104.46724999999999,2520,16
1789215581,P1,148.237,2520,17
1789215582,P1,92.22358823529412,2520,17
1789215583,P1,82.57582352941176,2520,17
1789215584,P1,81.463,2520,17
1789215585,P1,89.66575,2520,16
1789215586,P1,92.91982352941176,2520,17
1789215587,P1,85.32011764705882,2520,17
1789215588,P1,81.86,2520,17
1789215589,P1,82.51,2520,17
1789215590,P1,83.68076470588235,2520,17
1789215591,P1,83.45164705882353,2520,17
1789215592,P1,81.970625,2520,16
1789215593,P1,81.22629411764706,2520,17
1789215594,P1,81.39841176470587,2520,17
1789215595,P1,81.65829411764706,2520,17
1789215596,P1,82.19941176470589,2520,17
1789215597,P1,82.79111764705883,2520,17
1789215598,P1,83.4175294117647,2520,17
1789215599,P1,83.84229411764706,2520,17
1789215600,P1,83.18958823529412,2520,17
1789215601,P1,81.7983125,2520,16
1789215602,P1,81.1025294117647,2520,17
1789215603,P1,81.46111764705883,2520,17
1789215604,P1,82.67723529411764,2520,17
1789215605,P1,101.6274705882353,2520,17
1789215606,P1,95.026375,2520,16
1789215607,P1,84.73541176470589,2520,17
1789215608,P1,81.748,2520,17
1789215609,P1,82.17317647058823,2520,17
1789215610,P1,82.69605882352941,2520,17
1789215611,P1,83.54364705882354,2520,17
1789215612,P1,82.95388235294118,2520,17
1789215613,P1,81.37711764705882,2520,17
1789215614,P1,81.16158823529412,2520,17
1789215615,P1,81.36525,2520,16
1789215616,P1,81.32788235294117,2520,17
1789215617,P1,81.49811764705882,2520,17
1789215618,P1,82.04988235294118,2520,17
1789215619,P1,82.81223529411766,2520,17
1789215620,P1,83.68711764705883,2520,17
1789215621,P1,82.88570588235294,2520,17
1789215622,P1,81.37088235294118,2520,17
1789215623,P1,81.01182352941177,2520,17
1789215624,P1,81.13411764705883,2520,17
1789215625,P1,74.647,1573.125,16
1789215626,P1,65.81258823529411,1005,17
1789215627,P1,64.99823529411765,1005,17
1789215628,P1,72.97975,1005,16
1789215629,P1,68.89835294117647,1005,17
1789215630,P1,62.92894117647059,1005,17
1789215631,P1,62.424749999999996,1005,16
1789215632,P1,62.335,1005,17
1789215633,P1,71.441,2341.764705882353,17
1789215634,P1,92.74329411764705,2520,17
1789215635,P1,193.972625,2520,16
1789215636,P1,204.45558823529413,2520,17
1789215637,P1,119.05017647058824,2520,17
1789215638,P1,91.31488235294117,2520,17
1789215639,P1,81.84876470588235,2520,17
1789215640,P1,82.05817647058824,2520,17
1789215641,P1,82.52737499999999,2520,16
1789215642,P1,83.17129411764707,2520,17
1789215643,P1,83.2614705882353,2520,17
