adaptive,attempt,axis,candidate_id,control_inclusive_duration_sum_s,control_inclusive_energy_sum_j,decode_frequency_mhz,early_stop_reason,energy_statistic,event,grid_index,input_output_shapes,latency_statistic,measured_energy_j,measured_power_w,prefill_frequency_mhz,probe_id,repeat_index,request_active_duration_sum_s,request_active_energy_sum_j,sample_count,search_stage,slo_met,tpot_ms,ttft_ms,workload_id
False,1,,production-trigger-decode_heavy-attempt-1-confirm,47.117862939834595,5716.277324162424,975,,mean_request_energy_j,probe_candidate_aggregated,,"[[96, 224], [128, 256], [200, 320]]",p95,1871.9343562995393,122.33222352854496,900,production-trigger-decode_heavy-attempt-1-confirm,,45.89545154571533,5615.803068898618,3,confirmation,True,56.93399698413148,205.738169956021,decode_heavy
True,1,P,production-trigger-both_heavy-attempt-1-binary-slo-P-8,50.91883993148804,6821.521650604904,1500,,mean_request_energy_j,probe_candidate_aggregated,8,"[[1792, 224], [2048, 256], [2304, 320]]",p95,2183.90506965667,136.85950434249534,1710,production-trigger-both_heavy-attempt-1-binary-slo-P-8,,47.85675358772278,6551.71520897001,3,binary-slo,False,58.424117706947726,535.0635913200676,both_heavy
True,1,P,production-trigger-both_heavy-attempt-1-binary-slo-P-12,49.17869234085083,6777.814331680536,1500,,mean_request_energy_j,probe_candidate_aggregated,12,"[[1792, 224], [2048, 256], [2304, 320]]",p95,2216.826007808248,139.1812036895244,2115,production-trigger-both_heavy-attempt-1-binary-slo-P-12,,47.80121064186096,6650.478023424745,3,binary-slo,False,58.423505933145066,514.7561795078218,both_heavy
True,1,P,production-trigger-both_heavy-attempt-1-binary-slo-P-14,49.162095069885254,6986.085467770696,1500,,mean_request_energy_j,probe_candidate_aggregated,14,"[[1792, 224], [2048, 256], [2304, 320]]",p95,2283.9177065442004,143.38213960231977,2310,production-trigger-both_heavy-attempt-1-binary-slo-P-14,,47.79882454872131,6851.753119632602,3,binary-slo,False,58.42438819779444,511.27828545868397,both_heavy
True,1,P,production-trigger-both_heavy-attempt-1-binary-slo-P-15,49.658894062042236,7150.570884980261,1500,,mean_request_energy_j,probe_candidate_aggregated,15,"[[1792, 224], [2048, 256], [2304, 320]]",p95,2321.7969766681395,145.7175681234137,2415,production-trigger-both_heavy-attempt-1-binary-slo-P-15,,47.803929567337036,6965.390930004418,3,binary-slo,False,58.42475624321278,509.520374936983,both_heavy
True,1,P,production-trigger-both_heavy-attempt-1-binary-slo-P-16,49.39030337333679,7286.982814073563,1500,,mean_request_energy_j,probe_candidate_aggregated,16,"[[1792, 224], [2048, 256], [2304, 320]]",p95,2374.332872375846,149.08109659335193,2520,production-trigger-both_heavy-attempt-1-binary-slo-P-16,,47.77481412887573,7122.998617127538,3,binary-slo,False,58.42338069114012,504.21497838106006,both_heavy
True,2,P,production-trigger-prefill_heavy-attempt-2-binary-slo-P-8,13.85982346534729,1875.7265295386314,1500,,mean_request_energy_j,probe_candidate_aggregated,8,"[[1792, 48], [2048, 64], [2304, 80]]",p95,580.5128566101193,139.6086828917797,1710,production-trigger-prefill_heavy-attempt-2-binary-slo-P-8,,12.466363191604614,1741.538569830358,3,binary-slo,False,58.05752806055611,566.8414938496426,prefill_heavy
True,2,P,production-trigger-prefill_heavy-attempt-2-binary-slo-P-12,14.074758052825928,1913.6275839060545,1500,,mean_request_energy_j,probe_candidate_aggregated,12,"[[1792, 48], [2048, 64], [2304, 80]]",p95,587.1156022126476,142.01629984940007,2115,production-trigger-prefill_heavy-attempt-2-binary-slo-P-12,,12.420040369033813,1761.3468066379428,3,binary-slo,False,58.3301667280189,517.2092432389036,prefill_heavy
True,2,P,production-trigger-prefill_heavy-attempt-2-binary-slo-P-14,14.079533815383911,1968.2105237469077,1500,,mean_request_energy_j,probe_candidate_aggregated,14,"[[1792, 48], [2048, 64], [2304, 80]]",p95,604.8315252785882,146.42489806009056,2310,production-trigger-prefill_heavy-attempt-2-binary-slo-P-14,,12.405746221542358,1814.4945758357644,3,binary-slo,False,58.317501223483305,507.0621237857267,prefill_heavy
True,2,P,production-trigger-prefill_heavy-attempt-2-binary-slo-P-15,13.793371438980103,1996.0390109792352,1500,,mean_request_energy_j,probe_candidate_aggregated,15,"[[1792, 48], [2048, 64], [2304, 80]]",p95,620.0950513184071,149.98690217618957,2415,production-trigger-prefill_heavy-attempt-2-binary-slo-P-15,,12.410313129425049,1860.2851539552212,3,binary-slo,False,58.32864339045188,506.2095620203763,prefill_heavy
True,2,P,production-trigger-prefill_heavy-attempt-2-binary-slo-P-16,14.848574161529541,2153.9196598529816,1500,,mean_request_energy_j,probe_candidate_aggregated,16,"[[1792, 48], [2048, 64], [2304, 80]]",p95,635.5700026353201,153.91791502725098,2520,production-trigger-prefill_heavy-attempt-2-binary-slo-P-16,,12.403685569763184,1906.71000790596,3,binary-slo,False,58.322328985128856,500.4693053662777,prefill_heavy
True,2,P,production-trigger-both_heavy-attempt-2-binary-slo-P-8,49.2088086605072,6608.387694969773,1500,,mean_request_energy_j,probe_candidate_aggregated,8,"[[1792, 224], [2048, 256], [2304, 320]]",p95,2161.3721040437617,135.4381065853997,1710,production-trigger-both_heavy-attempt-2-binary-slo-P-8,,47.870380878448486,6484.116312131286,3,binary-slo,False,58.42479694218904,548.23078061454,both_heavy
True,2,P,production-trigger-both_heavy-attempt-2-binary-slo-P-12,49.14311242103577,6711.712481811643,1500,,mean_request_energy_j,probe_candidate_aggregated,12,"[[1792, 224], [2048, 256], [2304, 320]]",p95,2195.291648606459,137.80036952553826,2115,production-trigger-both_heavy-attempt-2-binary-slo-P-12,,47.79527282714844,6585.874945819378,3,binary-slo,False,58.443397199708144,512.5193738378584,both_heavy
True,2,P,production-trigger-both_heavy-attempt-2-binary-slo-P-14,49.2246778011322,6913.800416097045,1500,,mean_request_energy_j,probe_candidate_aggregated,14,"[[1792, 224], [2048, 256], [2304, 320]]",p95,2259.8932658011713,141.89713570648755,2310,production-trigger-both_heavy-attempt-2-binary-slo-P-14,,47.788387060165405,6779.679797403514,3,binary-slo,False,58.42382202465001,507.64327701181173,both_heavy
True,2,P,production-trigger-both_heavy-attempt-2-binary-slo-P-15,49.136876583099365,7064.525238290429,1500,,mean_request_energy_j,probe_candidate_aggregated,15,"[[1792, 224], [2048, 256], [2304, 320]]",p95,2309.4387152716517,144.9846454914094,2415,production-trigger-both_heavy-attempt-2-binary-slo-P-15,,47.78325271606445,6928.316145814955,3,binary-slo,False,58.42268121703536,505.80522438976914,both_heavy
True,2,P,production-trigger-both_heavy-attempt-2-binary-slo-P-16,50.023481607437134,7342.52339656651,1500,,mean_request_energy_j,probe_candidate_aggregated,16,"[[1792, 224], [2048, 256], [2304, 320]]",p95,2401.2776423046985,147.90632958558857,2520,production-trigger-both_heavy-attempt-2-binary-slo-P-16,,48.66243004798889,7203.832926914096,3,binary-slo,False,58.42451248788627,1224.6803484158588,both_heavy
True,3,P,production-trigger-prefill_heavy-attempt-3-binary-slo-P-8,13.517073154449463,1841.739485539496,1500,,mean_request_energy_j,probe_candidate_aggregated,8,"[[1792, 48], [2048, 64], [2304, 80]]",p95,580.4687234337131,139.67159495887248,1710,production-trigger-prefill_heavy-attempt-3-binary-slo-P-8,,12.476525068283081,1741.4061703011394,3,binary-slo,False,58.32315879490886,535.8149785781279,prefill_heavy
True,3,P,production-trigger-prefill_heavy-attempt-3-binary-slo-P-12,13.839802742004395,1886.6548399478197,1500,,mean_request_energy_j,probe_candidate_aggregated,12,"[[1792, 48], [2048, 64], [2304, 80]]",p95,584.2416509489218,141.23350320866965,2115,production-trigger-prefill_heavy-attempt-3-binary-slo-P-12,,12.41177773475647,1752.7249528467655,3,binary-slo,False,58.3128759075491,517.6101712277159,prefill_heavy
True,3,P,production-trigger-prefill_heavy-attempt-3-binary-slo-P-14,13.719797849655151,1933.2032714560628,1500,,mean_request_energy_j,probe_candidate_aggregated,14,"[[1792, 48], [2048, 64], [2304, 80]]",p95,603.3147417356571,146.0414226864278,2310,production-trigger-prefill_heavy-attempt-3-binary-slo-P-14,,12.401240587234497,1809.9442252069712,3,binary-slo,False,58.32310198135008,506.47068589460105,prefill_heavy
True,3,P,production-trigger-prefill_heavy-attempt-3-binary-slo-P-15,13.88808822631836,2009.2826095446944,1500,,mean_request_energy_j,probe_candidate_aggregated,15,"[[1792, 48], [2048, 64], [2304, 80]]",p95,622.231299114724,150.56963924038993,2415,production-trigger-prefill_heavy-attempt-3-binary-slo-P-15,,12.402894496917725,1866.693897344172,3,binary-slo,False,58.3298755747352,509.17252383660525,prefill_heavy
True,3,P,production-trigger-prefill_heavy-attempt-3-binary-slo-P-16,14.079245328903198,2074.0539169460535,1500,,mean_request_energy_j,probe_candidate_aggregated,16,"[[1792, 48], [2048, 64], [2304, 80]]",p95,635.5854421183467,153.99725981029312,2520,production-trigger-prefill_heavy-attempt-3-binary-slo-P-16,,12.395462274551392,1906.75632635504,3,binary-slo,False,58.323105195156785,502.38304124213755,prefill_heavy
True,3,P,production-trigger-both_heavy-attempt-3-binary-slo-P-8,49.249391317367554,6623.830093644559,1500,,mean_request_energy_j,probe_candidate_aggregated,8,"[[1792, 224], [2048, 256], [2304, 320]]",p95,2165.0818685293198,135.67105572695996,1710,production-trigger-both_heavy-attempt-3-binary-slo-P-8,,47.871869802474976,6495.245605587959,3,binary-slo,False,58.423832510817824,530.5783543968573,both_heavy
True,3,P,production-trigger-both_heavy-attempt-3-binary-slo-P-12,49.17872333526611,6722.333267055452,1500,,mean_request_energy_j,probe_candidate_aggregated,12,"[[1792, 224], [2048, 256], [2304, 320]]",p95,2200.4583455224833,137.97421457717158,2115,production-trigger-both_heavy-attempt-3-binary-slo-P-12,,47.838855266571045,6601.37503656745,3,binary-slo,False,58.42655481437009,515.6307696830481,both_heavy
True,3,P,production-trigger-both_heavy-attempt-3-binary-slo-P-14,49.14753079414368,6932.242593050003,1500,,mean_request_energy_j,probe_candidate_aggregated,14,"[[1792, 224], [2048, 256], [2304, 320]]",p95,2269.2008168920875,142.4213585192771,2310,production-trigger-both_heavy-attempt-3-binary-slo-P-14,,47.795427560806274,6807.602450676262,3,binary-slo,False,58.425824680007324,503.26456141192466,both_heavy
True,3,P,production-trigger-both_heavy-attempt-3-binary-slo-P-15,49.410494804382324,7131.97058211267,1500,,mean_request_energy_j,probe_candidate_aggregated,15,"[[1792, 224], [2048, 256], [2304, 320]]",p95,2323.7804586440325,145.94894346651068,2415,production-trigger-both_heavy-attempt-3-binary-slo-P-15,,47.77139902114868,6971.341375932097,3,binary-slo,True,58.421081564711976,494.90543846040964,both_heavy
True,3,P,production-trigger-both_heavy-attempt-3-energy-refine-P-16,49.16468691825867,7267.625386126339,1500,,mean_request_energy_j,probe_candidate_aggregated,16,"[[1792, 224], [2048, 256], [2304, 320]]",p95,2375.2266486808658,149.1719738252667,2520,production-trigger-both_heavy-attempt-3-energy-refine-P-16,,47.77231001853943,7125.679946042597,3,energy-refine,False,58.42402977137006,512.3060018755496,both_heavy
True,3,D,production-trigger-both_heavy-attempt-3-binary-slo-D-7,52.479975938797,6950.69851334393,975,,mean_request_energy_j,probe_candidate_aggregated,7,"[[1792, 224], [2048, 256], [2304, 320]]",p95,2214.2194353764257,134.78237877756553,2415,production-trigger-both_heavy-attempt-3-binary-slo-D-7,,49.30241894721985,6642.658306129277,3,binary-slo,False,60.45477699605669,502.0405165385455,both_heavy
True,3,D,production-trigger-both_heavy-attempt-3-binary-slo-D-11,49.51603841781616,6845.07971111685,1275,,mean_request_energy_j,probe_candidate_aggregated,11,"[[1792, 224], [2048, 256], [2304, 320]]",p95,2242.0492468575635,139.33990368587834,2415,production-trigger-both_heavy-attempt-3-binary-slo-D-11,,48.27384066581726,6726.147740572691,3,binary-slo,False,59.080622107508056,509.2813796363771,both_heavy
True,3,D,production-trigger-both_heavy-attempt-3-binary-slo-D-13,49.14416313171387,7005.567985825241,1425,,mean_request_energy_j,probe_candidate_aggregated,13,"[[1792, 224], [2048, 256], [2304, 320]]",p95,2294.90694013983,143.58836444856001,2415,production-trigger-both_heavy-attempt-3-binary-slo-D-13,,47.94661235809326,6884.72082041949,3,binary-slo,False,58.62325810119506,505.44085945002735,both_heavy
True,3,D,production-trigger-both_heavy-attempt-3-binary-slo-D-14,49.63596153259277,7163.182077214122,1500,,mean_request_energy_j,probe_candidate_aggregated,14,"[[1792, 224], [2048, 256], [2304, 320]]",p95,2348.781522591909,145.73098531140224,2415,production-trigger-both_heavy-attempt-3-binary-slo-D-14,,48.40546774864197,7046.344567775726,3,binary-slo,False,58.423388268605905,1025.3846316132694,both_heavy
