gpu_type,phase,slo_ms,target,p_th,rho_th,false_safe,false_unsafe,true_safe,true_unsafe,unsafe_support,safe_support,false_safe_rate_pct,false_unsafe_rate_pct,safe_precision_pct,admit_rate_pct
l40s,prefill,1000,p99_ttft,0.02,0.2,0,232,63,242,242,295,0.0,78.64,100.0,11.73
l40s,prefill,1000,p99_ttft,0.02,0.1,0,255,40,242,242,295,0.0,86.44,100.0,7.45
l40s,prefill,1000,p99_ttft,0.01,1.0,0,201,94,242,242,295,0.0,68.14,100.0,17.5
l40s,prefill,1000,p99_ttft,0.01,0.9,0,203,92,242,242,295,0.0,68.81,100.0,17.13
l40s,prefill,1000,p99_ttft,0.01,0.8,0,204,91,242,242,295,0.0,69.15,100.0,16.95
l40s,prefill,1000,p99_ttft,0.01,0.7,0,213,82,242,242,295,0.0,72.2,100.0,15.27
l40s,prefill,1000,p99_ttft,0.01,0.6,0,216,79,242,242,295,0.0,73.22,100.0,14.71
l40s,prefill,1000,p99_ttft,0.01,0.5,0,216,79,242,242,295,0.0,73.22,100.0,14.71
l40s,prefill,1000,p99_ttft,0.01,0.4,0,219,76,242,242,295,0.0,74.24,100.0,14.15
l40s,prefill,1000,p99_ttft,0.01,0.3,0,225,70,242,242,295,0.0,76.27,100.0,13.04
l40s,prefill,1000,p99_ttft,0.01,0.2,0,239,56,242,242,295,0.0,81.02,100.0,10.43
l40s,prefill,1000,p99_ttft,0.01,0.1,0,258,37,242,242,295,0.0,87.46,100.0,6.89
l40s,decode,200,p99_tpot,0.5,1.0,10,35,459,33,43,494,23.26,7.09,97.87,87.34
l40s,decode,200,p99_tpot,0.5,0.9,10,37,457,33,43,494,23.26,7.49,97.86,86.96
l40s,decode,200,p99_tpot,0.5,0.8,10,40,454,33,43,494,23.26,8.1,97.84,86.41
l40s,decode,200,p99_tpot,0.5,0.7,10,43,451,33,43,494,23.26,8.7,97.83,85.85
l40s,decode,200,p99_tpot,0.5,0.6,10,47,447,33,43,494,23.26,9.51,97.81,85.1
l40s,decode,200,p99_tpot,0.5,0.5,10,52,442,33,43,494,23.26,10.53,97.79,84.17
l40s,decode,200,p99_tpot,0.5,0.4,10,56,438,33,43,494,23.26,11.34,97.77,83.43
l40s,decode,200,p99_tpot,0.5,0.3,10,67,427,33,43,494,23.26,13.56,97.71,81.38
l40s,decode,200,p99_tpot,0.5,0.2,10,88,406,33,43,494,23.26,17.81,97.6,77.47
l40s,decode,200,p99_tpot,0.5,0.1,9,122,372,34,43,494,20.93,24.7,97.64,70.95
l40s,decode,200,p99_tpot,0.4,1.0,9,43,451,34,43,494,20.93,8.7,98.04,85.66
l40s,decode,200,p99_tpot,0.4,0.9,9,45,449,34,43,494,20.93,9.11,98.03,85.29
l40s,decode,200,p99_tpot,0.4,0.8,9,48,446,34,43,494,20.93,9.72,98.02,84.73
l40s,decode,200,p99_tpot,0.4,0.7,9,51,443,34,43,494,20.93,10.32,98.01,84.17
l40s,decode,200,p99_tpot,0.4,0.6,9,55,439,34,43,494,20.93,11.13,97.99,83.43
l40s,decode,200,p99_tpot,0.4,0.5,9,60,434,34,43,494,20.93,12.15,97.97,82.5
l40s,decode,200,p99_tpot,0.4,0.4,9,64,430,34,43,494,20.93,12.96,97.95,81.75
l40s,decode,200,p99_tpot,0.4,0.3,9,75,419,34,43,494,20.93,15.18,97.9,79.7
l40s,decode,200,p99_tpot,0.4,0.2,9,96,398,34,43,494,20.93,19.43,97.79,75.79
l40s,decode,200,p99_tpot,0.4,0.1,8,130,364,35,43,494,18.6,26.32,97.85,69.27
l40s,decode,200,p99_tpot,0.3,1.0,8,52,442,35,43,494,18.6,10.53,98.22,83.8
l40s,decode,200,p99_tpot,0.3,0.9,8,54,440,35,43,494,18.6,10.93,98.21,83.43
l40s,decode,200,p99_tpot,0.3,0.8,8,57,437,35,43,494,18.6,11.54,98.2,82.87
l40s,decode,200,p99_tpot,0.3,0.7,8,60,434,35,43,494,18.6,12.15,98.19,82.31
l40s,decode,200,p99_tpot,0.3,0.6,8,64,430,35,43,494,18.6,12.96,98.17,81.56
l40s,decode,200,p99_tpot,0.3,0.5,8,69,425,35,43,494,18.6,13.97,98.15,80.63
l40s,decode,200,p99_tpot,0.3,0.4,8,73,421,35,43,494,18.6,14.78,98.14,79.89
l40s,decode,200,p99_tpot,0.3,0.3,8,82,412,35,43,494,18.6,16.6,98.1,78.21
l40s,decode,200,p99_tpot,0.3,0.2,8,103,391,35,43,494,18.6,20.85,97.99,74.3
l40s,decode,200,p99_tpot,0.3,0.1,7,137,357,36,43,494,16.28,27.73,98.08,67.78
l40s,decode,200,p99_tpot,0.2,1.0,7,57,437,36,43,494,16.28,11.54,98.42,82.68
l40s,decode,200,p99_tpot,0.2,0.9,7,59,435,36,43,494,16.28,11.94,98.42,82.31
l40s,decode,200,p99_tpot,0.2,0.8,7,61,433,36,43,494,16.28,12.35,98.41,81.94
l40s,decode,200,p99_tpot,0.2,0.7,7,64,430,36,43,494,16.28,12.96,98.4,81.38
l40s,decode,200,p99_tpot,0.2,0.6,7,68,426,36,43,494,16.28,13.77,98.38,80.63
l40s,decode,200,p99_tpot,0.2,0.5,7,73,421,36,43,494,16.28,14.78,98.36,79.7
l40s,decode,200,p99_tpot,0.2,0.4,7,77,417,36,43,494,16.28,15.59,98.35,78.96
l40s,decode,200,p99_tpot,0.2,0.3,7,86,408,36,43,494,16.28,17.41,98.31,77.28
l40s,decode,200,p99_tpot,0.2,0.2,7,105,389,36,43,494,16.28,21.26,98.23,73.74
l40s,decode,200,p99_tpot,0.2,0.1,6,139,355,37,43,494,13.95,28.14,98.34,67.23
l40s,decode,200,p99_tpot,0.15,1.0,7,62,432,36,43,494,16.28,12.55,98.41,81.75
l40s,decode,200,p99_tpot,0.15,0.9,7,63,431,36,43,494,16.28,12.75,98.4,81.56
l40s,decode,200,p99_tpot,0.15,0.8,7,65,429,36,43,494,16.28,13.16,98.39,81.19
l40s,decode,200,p99_tpot,0.15,0.7,7,68,426,36,43,494,16.28,13.77,98.38,80.63
l40s,decode,200,p99_tpot,0.15,0.6,7,72,422,36,43,494,16.28,14.57,98.37,79.89
l40s,decode,200,p99_tpot,0.15,0.5,7,77,417,36,43,494,16.28,15.59,98.35,78.96
l40s,decode,200,p99_tpot,0.15,0.4,7,81,413,36,43,494,16.28,16.4,98.33,78.21
l40s,decode,200,p99_tpot,0.15,0.3,7,90,404,36,43,494,16.28,18.22,98.3,76.54
l40s,decode,200,p99_tpot,0.15,0.2,7,109,385,36,43,494,16.28,22.06,98.21,73.0
l40s,decode,200,p99_tpot,0.15,0.1,6,143,351,37,43,494,13.95,28.95,98.32,66.48
l40s,decode,200,p99_tpot,0.1,1.0,6,75,419,37,43,494,13.95,15.18,98.59,79.14
l40s,decode,200,p99_tpot,0.1,0.9,6,76,418,37,43,494,13.95,15.38,98.58,78.96
l40s,decode,200,p99_tpot,0.1,0.8,6,78,416,37,43,494,13.95,15.79,98.58,78.58
l40s,decode,200,p99_tpot,0.1,0.7,6,81,413,37,43,494,13.95,16.4,98.57,78.03
l40s,decode,200,p99_tpot,0.1,0.6,6,85,409,37,43,494,13.95,17.21,98.55,77.28
l40s,decode,200,p99_tpot,0.1,0.5,6,90,404,37,43,494,13.95,18.22,98.54,76.35
l40s,decode,200,p99_tpot,0.1,0.4,6,94,400,37,43,494,13.95,19.03,98.52,75.61
l40s,decode,200,p99_tpot,0.1,0.3,6,103,391,37,43,494,13.95,20.85,98.49,73.93
l40s,decode,200,p99_tpot,0.1,0.2,6,122,372,37,43,494,13.95,24.7,98.41,70.39
l40s,decode,200,p99_tpot,0.1,0.1,6,156,338,37,43,494,13.95,31.58,98.26,64.06
l40s,decode,200,p99_tpot,0.05,1.0,6,104,390,37,43,494,13.95,21.05,98.48,73.74
l40s,decode,200,p99_tpot,0.05,0.9,6,104,390,37,43,494,13.95,21.05,98.48,73.74
l40s,decode,200,p99_tpot,0.05,0.8,6,106,388,37,43,494,13.95,21.46,98.48,73.37
l40s,decode,200,p99_tpot,0.05,0.7,6,109,385,37,43,494,13.95,22.06,98.47,72.81
l40s,decode,200,p99_tpot,0.05,0.6,6,113,381,37,43,494,13.95,22.87,98.45,72.07
l40s,decode,200,p99_tpot,0.05,0.5,6,117,377,37,43,494,13.95,23.68,98.43,71.32
l40s,decode,200,p99_tpot,0.05,0.4,6,120,374,37,43,494,13.95,24.29,98.42,70.76
l40s,decode,200,p99_tpot,0.05,0.3,6,129,365,37,43,494,13.95,26.11,98.38,69.09
l40s,decode,200,p99_tpot,0.05,0.2,6,146,348,37,43,494,13.95,29.55,98.31,65.92
l40s,decode,200,p99_tpot,0.05,0.1,6,180,314,37,43,494,13.95,36.44,98.12,59.59
l40s,decode,200,p99_tpot,0.02,1.0,3,240,254,40,43,494,6.98,48.58,98.83,47.86
l40s,decode,200,p99_tpot,0.02,0.9,3,240,254,40,43,494,6.98,48.58,98.83,47.86
l40s,decode,200,p99_tpot,0.02,0.8,3,242,252,40,43,494,6.98,48.99,98.82,47.49
l40s,decode,200,p99_tpot,0.02,0.7,3,245,249,40,43,494,6.98,49.6,98.81,46.93
l40s,decode,200,p99_tpot,0.02,0.6,3,249,245,40,43,494,6.98,50.4,98.79,46.18
l40s,decode,200,p99_tpot,0.02,0.5,3,253,241,40,43,494,6.98,51.21,98.77,45.44
l40s,decode,200,p99_tpot,0.02,0.4,3,255,239,40,43,494,6.98,51.62,98.76,45.07
l40s,decode,200,p99_tpot,0.02,0.3,3,260,234,40,43,494,6.98,52.63,98.73,44.13
l40s,decode,200,p99_tpot,0.02,0.2,3,271,223,40,43,494,6.98,54.86,98.67,42.09
l40s,decode,200,p99_tpot,0.02,0.1,3,302,192,40,43,494,6.98,61.13,98.46,36.31
l40s,decode,200,p99_tpot,0.01,1.0,1,336,158,42,43,494,2.33,68.02,99.37,29.61
l40s,decode,200,p99_tpot,0.01,0.9,1,336,158,42,43,494,2.33,68.02,99.37,29.61
l40s,decode,200,p99_tpot,0.01,0.8,1,337,157,42,43,494,2.33,68.22,99.37,29.42
l40s,decode,200,p99_tpot,0.01,0.7,1,340,154,42,43,494,2.33,68.83,99.35,28.86
l40s,decode,200,p99_tpot,0.01,0.6,1,344,150,42,43,494,2.33,69.64,99.34,28.12
l40s,decode,200,p99_tpot,0.01,0.5,1,347,147,42,43,494,2.33,70.24,99.32,27.56
l40s,decode,200,p99_tpot,0.01,0.4,1,348,146,42,43,494,2.33,70.45,99.32,27.37
l40s,decode,200,p99_tpot,0.01,0.3,1,353,141,42,43,494,2.33,71.46,99.3,26.44
l40s,decode,200,p99_tpot,0.01,0.2,1,361,133,42,43,494,2.33,73.08,99.25,24.95
l40s,decode,200,p99_tpot,0.01,0.1,1,381,113,42,43,494,2.33,77.13,99.12,21.23
l40s,decode,500,p99_tpot,0.5,1.0,1,36,500,0,1,536,100.0,6.72,99.8,93.3
l40s,decode,500,p99_tpot,0.5,0.9,1,38,498,0,1,536,100.0,7.09,99.8,92.92
l40s,decode,500,p99_tpot,0.5,0.8,1,41,495,0,1,536,100.0,7.65,99.8,92.36
l40s,decode,500,p99_tpot,0.5,0.7,1,44,492,0,1,536,100.0,8.21,99.8,91.81
l40s,decode,500,p99_tpot,0.5,0.6,1,48,488,0,1,536,100.0,8.96,99.8,91.06
l40s,decode,500,p99_tpot,0.5,0.5,1,53,483,0,1,536,100.0,9.89,99.79,90.13
l40s,decode,500,p99_tpot,0.5,0.4,1,61,475,0,1,536,100.0,11.38,99.79,88.64
l40s,decode,500,p99_tpot,0.5,0.3,1,72,464,0,1,536,100.0,13.43,99.78,86.59
l40s,decode,500,p99_tpot,0.5,0.2,1,99,437,0,1,536,100.0,18.47,99.77,81.56
l40s,decode,500,p99_tpot,0.5,0.1,1,134,402,0,1,536,100.0,25.0,99.75,75.05
l40s,decode,500,p99_tpot,0.4,1.0,1,36,500,0,1,536,100.0,6.72,99.8,93.3
l40s,decode,500,p99_tpot,0.4,0.9,1,38,498,0,1,536,100.0,7.09,99.8,92.92
l40s,decode,500,p99_tpot,0.4,0.8,1,41,495,0,1,536,100.0,7.65,99.8,92.36
l40s,decode,500,p99_tpot,0.4,0.7,1,44,492,0,1,536,100.0,8.21,99.8,91.81
l40s,decode,500,p99_tpot,0.4,0.6,1,48,488,0,1,536,100.0,8.96,99.8,91.06
l40s,decode,500,p99_tpot,0.4,0.5,1,53,483,0,1,536,100.0,9.89,99.79,90.13
l40s,decode,500,p99_tpot,0.4,0.4,1,61,475,0,1,536,100.0,11.38,99.79,88.64
l40s,decode,500,p99_tpot,0.4,0.3,1,72,464,0,1,536,100.0,13.43,99.78,86.59
l40s,decode,500,p99_tpot,0.4,0.2,1,99,437,0,1,536,100.0,18.47,99.77,81.56
l40s,decode,500,p99_tpot,0.4,0.1,1,134,402,0,1,536,100.0,25.0,99.75,75.05
l40s,decode,500,p99_tpot,0.3,1.0,1,36,500,0,1,536,100.0,6.72,99.8,93.3
l40s,decode,500,p99_tpot,0.3,0.9,1,38,498,0,1,536,100.0,7.09,99.8,92.92
l40s,decode,500,p99_tpot,0.3,0.8,1,41,495,0,1,536,100.0,7.65,99.8,92.36
l40s,decode,500,p99_tpot,0.3,0.7,1,44,492,0,1,536,100.0,8.21,99.8,91.81
l40s,decode,500,p99_tpot,0.3,0.6,1,48,488,0,1,536,100.0,8.96,99.8,91.06
l40s,decode,500,p99_tpot,0.3,0.5,1,53,483,0,1,536,100.0,9.89,99.79,90.13
l40s,decode,500,p99_tpot,0.3,0.4,1,61,475,0,1,536,100.0,11.38,99.79,88.64
l40s,decode,500,p99_tpot,0.3,0.3,1,72,464,0,1,536,100.0,13.43,99.78,86.59
l40s,decode,500,p99_tpot,0.3,0.2,1,99,437,0,1,536,100.0,18.47,99.77,81.56
l40s,decode,500,p99_tpot,0.3,0.1,1,134,402,0,1,536,100.0,25.0,99.75,75.05
l40s,decode,500,p99_tpot,0.2,1.0,1,36,500,0,1,536,100.0,6.72,99.8,93.3
l40s,decode,500,p99_tpot,0.2,0.9,1,38,498,0,1,536,100.0,7.09,99.8,92.92
l40s,decode,500,p99_tpot,0.2,0.8,1,41,495,0,1,536,100.0,7.65,99.8,92.36
l40s,decode,500,p99_tpot,0.2,0.7,1,44,492,0,1,536,100.0,8.21,99.8,91.81
l40s,decode,500,p99_tpot,0.2,0.6,1,48,488,0,1,536,100.0,8.96,99.8,91.06
l40s,decode,500,p99_tpot,0.2,0.5,1,53,483,0,1,536,100.0,9.89,99.79,90.13
l40s,decode,500,p99_tpot,0.2,0.4,1,61,475,0,1,536,100.0,11.38,99.79,88.64
l40s,decode,500,p99_tpot,0.2,0.3,1,72,464,0,1,536,100.0,13.43,99.78,86.59
l40s,decode,500,p99_tpot,0.2,0.2,1,99,437,0,1,536,100.0,18.47,99.77,81.56
l40s,decode,500,p99_tpot,0.2,0.1,1,134,402,0,1,536,100.0,25.0,99.75,75.05
l40s,decode,500,p99_tpot,0.15,1.0,1,36,500,0,1,536,100.0,6.72,99.8,93.3
l40s,decode,500,p99_tpot,0.15,0.9,1,38,498,0,1,536,100.0,7.09,99.8,92.92
l40s,decode,500,p99_tpot,0.15,0.8,1,41,495,0,1,536,100.0,7.65,99.8,92.36
l40s,decode,500,p99_tpot,0.15,0.7,1,44,492,0,1,536,100.0,8.21,99.8,91.81
l40s,decode,500,p99_tpot,0.15,0.6,1,48,488,0,1,536,100.0,8.96,99.8,91.06
l40s,decode,500,p99_tpot,0.15,0.5,1,53,483,0,1,536,100.0,9.89,99.79,90.13
l40s,decode,500,p99_tpot,0.15,0.4,1,61,475,0,1,536,100.0,11.38,99.79,88.64
l40s,decode,500,p99_tpot,0.15,0.3,1,72,464,0,1,536,100.0,13.43,99.78,86.59
l40s,decode,500,p99_tpot,0.15,0.2,1,99,437,0,1,536,100.0,18.47,99.77,81.56
l40s,decode,500,p99_tpot,0.15,0.1,1,134,402,0,1,536,100.0,25.0,99.75,75.05
l40s,decode,500,p99_tpot,0.1,1.0,1,36,500,0,1,536,100.0,6.72,99.8,93.3
l40s,decode,500,p99_tpot,0.1,0.9,1,38,498,0,1,536,100.0,7.09,99.8,92.92
l40s,decode,500,p99_tpot,0.1,0.8,1,41,495,0,1,536,100.0,7.65,99.8,92.36
l40s,decode,500,p99_tpot,0.1,0.7,1,44,492,0,1,536,100.0,8.21,99.8,91.81
l40s,decode,500,p99_tpot,0.1,0.6,1,48,488,0,1,536,100.0,8.96,99.8,91.06
l40s,decode,500,p99_tpot,0.1,0.5,1,53,483,0,1,536,100.0,9.89,99.79,90.13
l40s,decode,500,p99_tpot,0.1,0.4,1,61,475,0,1,536,100.0,11.38,99.79,88.64
l40s,decode,500,p99_tpot,0.1,0.3,1,72,464,0,1,536,100.0,13.43,99.78,86.59
l40s,decode,500,p99_tpot,0.1,0.2,1,99,437,0,1,536,100.0,18.47,99.77,81.56
l40s,decode,500,p99_tpot,0.1,0.1,1,134,402,0,1,536,100.0,25.0,99.75,75.05
l40s,decode,500,p99_tpot,0.05,1.0,1,36,500,0,1,536,100.0,6.72,99.8,93.3
l40s,decode,500,p99_tpot,0.05,0.9,1,38,498,0,1,536,100.0,7.09,99.8,92.92
l40s,decode,500,p99_tpot,0.05,0.8,1,41,495,0,1,536,100.0,7.65,99.8,92.36
l40s,decode,500,p99_tpot,0.05,0.7,1,44,492,0,1,536,100.0,8.21,99.8,91.81
l40s,decode,500,p99_tpot,0.05,0.6,1,48,488,0,1,536,100.0,8.96,99.8,91.06
l40s,decode,500,p99_tpot,0.05,0.5,1,53,483,0,1,536,100.0,9.89,99.79,90.13
l40s,decode,500,p99_tpot,0.05,0.4,1,61,475,0,1,536,100.0,11.38,99.79,88.64
l40s,decode,500,p99_tpot,0.05,0.3,1,72,464,0,1,536,100.0,13.43,99.78,86.59
l40s,decode,500,p99_tpot,0.05,0.2,1,99,437,0,1,536,100.0,18.47,99.77,81.56
l40s,decode,500,p99_tpot,0.05,0.1,1,134,402,0,1,536,100.0,25.0,99.75,75.05
l40s,decode,500,p99_tpot,0.02,1.0,1,36,500,0,1,536,100.0,6.72,99.8,93.3
l40s,decode,500,p99_tpot,0.02,0.9,1,38,498,0,1,536,100.0,7.09,99.8,92.92
l40s,decode,500,p99_tpot,0.02,0.8,1,41,495,0,1,536,100.0,7.65,99.8,92.36
l40s,decode,500,p99_tpot,0.02,0.7,1,44,492,0,1,536,100.0,8.21,99.8,91.81
l40s,decode,500,p99_tpot,0.02,0.6,1,48,488,0,1,536,100.0,8.96,99.8,91.06
l40s,decode,500,p99_tpot,0.02,0.5,1,53,483,0,1,536,100.0,9.89,99.79,90.13
l40s,decode,500,p99_tpot,0.02,0.4,1,61,475,0,1,536,100.0,11.38,99.79,88.64
l40s,decode,500,p99_tpot,0.02,0.3,1,72,464,0,1,536,100.0,13.43,99.78,86.59
l40s,decode,500,p99_tpot,0.02,0.2,1,99,437,0,1,536,100.0,18.47,99.77,81.56
l40s,decode,500,p99_tpot,0.02,0.1,1,134,402,0,1,536,100.0,25.0,99.75,75.05
l40s,decode,500,p99_tpot,0.01,1.0,1,37,499,0,1,536,100.0,6.9,99.8,93.11
l40s,decode,500,p99_tpot,0.01,0.9,1,39,497,0,1,536,100.0,7.28,99.8,92.74
l40s,decode,500,p99_tpot,0.01,0.8,1,42,494,0,1,536,100.0,7.84,99.8,92.18
l40s,decode,500,p99_tpot,0.01,0.7,1,45,491,0,1,536,100.0,8.4,99.8,91.62
l40s,decode,500,p99_tpot,0.01,0.6,1,49,487,0,1,536,100.0,9.14,99.8,90.88
l40s,decode,500,p99_tpot,0.01,0.5,1,54,482,0,1,536,100.0,10.07,99.79,89.94
l40s,decode,500,p99_tpot,0.01,0.4,1,62,474,0,1,536,100.0,11.57,99.79,88.45
l40s,decode,500,p99_tpot,0.01,0.3,1,73,463,0,1,536,100.0,13.62,99.78,86.41
l40s,decode,500,p99_tpot,0.01,0.2,1,100,436,0,1,536,100.0,18.66,99.77,81.38
l40s,decode,500,p99_tpot,0.01,0.1,1,135,401,0,1,536,100.0,25.19,99.75,74.86
l40s,decode,1000,p99_tpot,0.5,1.0,1,36,500,0,1,536,100.0,6.72,99.8,93.3
l40s,decode,1000,p99_tpot,0.5,0.9,1,38,498,0,1,536,100.0,7.09,99.8,92.92
l40s,decode,1000,p99_tpot,0.5,0.8,1,41,495,0,1,536,100.0,7.65,99.8,92.36
l40s,decode,1000,p99_tpot,0.5,0.7,1,44,492,0,1,536,100.0,8.21,99.8,91.81
l40s,decode,1000,p99_tpot,0.5,0.6,1,48,488,0,1,536,100.0,8.96,99.8,91.06
l40s,decode,1000,p99_tpot,0.5,0.5,1,53,483,0,1,536,100.0,9.89,99.79,90.13
l40s,decode,1000,p99_tpot,0.5,0.4,1,61,475,0,1,536,100.0,11.38,99.79,88.64
l40s,decode,1000,p99_tpot,0.5,0.3,1,72,464,0,1,536,100.0,13.43,99.78,86.59
l40s,decode,1000,p99_tpot,0.5,0.2,1,99,437,0,1,536,100.0,18.47,99.77,81.56
l40s,decode,1000,p99_tpot,0.5,0.1,1,134,402,0,1,536,100.0,25.0,99.75,75.05
l40s,decode,1000,p99_tpot,0.4,1.0,1,36,500,0,1,536,100.0,6.72,99.8,93.3
l40s,decode,1000,p99_tpot,0.4,0.9,1,38,498,0,1,536,100.0,7.09,99.8,92.92
l40s,decode,1000,p99_tpot,0.4,0.8,1,41,495,0,1,536,100.0,7.65,99.8,92.36
l40s,decode,1000,p99_tpot,0.4,0.7,1,44,492,0,1,536,100.0,8.21,99.8,91.81
l40s,decode,1000,p99_tpot,0.4,0.6,1,48,488,0,1,536,100.0,8.96,99.8,91.06
l40s,decode,1000,p99_tpot,0.4,0.5,1,53,483,0,1,536,100.0,9.89,99.79,90.13
l40s,decode,1000,p99_tpot,0.4,0.4,1,61,475,0,1,536,100.0,11.38,99.79,88.64
l40s,decode,1000,p99_tpot,0.4,0.3,1,72,464,0,1,536,100.0,13.43,99.78,86.59
l40s,decode,1000,p99_tpot,0.4,0.2,1,99,437,0,1,536,100.0,18.47,99.77,81.56
l40s,decode,1000,p99_tpot,0.4,0.1,1,134,402,0,1,536,100.0,25.0,99.75,75.05
l40s,decode,1000,p99_tpot,0.3,1.0,1,36,500,0,1,536,100.0,6.72,99.8,93.3
l40s,decode,1000,p99_tpot,0.3,0.9,1,38,498,0,1,536,100.0,7.09,99.8,92.92
l40s,decode,1000,p99_tpot,0.3,0.8,1,41,495,0,1,536,100.0,7.65,99.8,92.36
l40s,decode,1000,p99_tpot,0.3,0.7,1,44,492,0,1,536,100.0,8.21,99.8,91.81
l40s,decode,1000,p99_tpot,0.3,0.6,1,48,488,0,1,536,100.0,8.96,99.8,91.06
l40s,decode,1000,p99_tpot,0.3,0.5,1,53,483,0,1,536,100.0,9.89,99.79,90.13
l40s,decode,1000,p99_tpot,0.3,0.4,1,61,475,0,1,536,100.0,11.38,99.79,88.64
l40s,decode,1000,p99_tpot,0.3,0.3,1,72,464,0,1,536,100.0,13.43,99.78,86.59
l40s,decode,1000,p99_tpot,0.3,0.2,1,99,437,0,1,536,100.0,18.47,99.77,81.56
l40s,decode,1000,p99_tpot,0.3,0.1,1,134,402,0,1,536,100.0,25.0,99.75,75.05
l40s,decode,1000,p99_tpot,0.2,1.0,1,36,500,0,1,536,100.0,6.72,99.8,93.3
l40s,decode,1000,p99_tpot,0.2,0.9,1,38,498,0,1,536,100.0,7.09,99.8,92.92
l40s,decode,1000,p99_tpot,0.2,0.8,1,41,495,0,1,536,100.0,7.65,99.8,92.36
l40s,decode,1000,p99_tpot,0.2,0.7,1,44,492,0,1,536,100.0,8.21,99.8,91.81
l40s,decode,1000,p99_tpot,0.2,0.6,1,48,488,0,1,536,100.0,8.96,99.8,91.06
l40s,decode,1000,p99_tpot,0.2,0.5,1,53,483,0,1,536,100.0,9.89,99.79,90.13
l40s,decode,1000,p99_tpot,0.2,0.4,1,61,475,0,1,536,100.0,11.38,99.79,88.64
l40s,decode,1000,p99_tpot,0.2,0.3,1,72,464,0,1,536,100.0,13.43,99.78,86.59
l40s,decode,1000,p99_tpot,0.2,0.2,1,99,437,0,1,536,100.0,18.47,99.77,81.56
l40s,decode,1000,p99_tpot,0.2,0.1,1,134,402,0,1,536,100.0,25.0,99.75,75.05
l40s,decode,1000,p99_tpot,0.15,1.0,1,36,500,0,1,536,100.0,6.72,99.8,93.3
l40s,decode,1000,p99_tpot,0.15,0.9,1,38,498,0,1,536,100.0,7.09,99.8,92.92
l40s,decode,1000,p99_tpot,0.15,0.8,1,41,495,0,1,536,100.0,7.65,99.8,92.36
l40s,decode,1000,p99_tpot,0.15,0.7,1,44,492,0,1,536,100.0,8.21,99.8,91.81
l40s,decode,1000,p99_tpot,0.15,0.6,1,48,488,0,1,536,100.0,8.96,99.8,91.06
l40s,decode,1000,p99_tpot,0.15,0.5,1,53,483,0,1,536,100.0,9.89,99.79,90.13
l40s,decode,1000,p99_tpot,0.15,0.4,1,61,475,0,1,536,100.0,11.38,99.79,88.64
l40s,decode,1000,p99_tpot,0.15,0.3,1,72,464,0,1,536,100.0,13.43,99.78,86.59
l40s,decode,1000,p99_tpot,0.15,0.2,1,99,437,0,1,536,100.0,18.47,99.77,81.56
l40s,decode,1000,p99_tpot,0.15,0.1,1,134,402,0,1,536,100.0,25.0,99.75,75.05
l40s,decode,1000,p99_tpot,0.1,1.0,1,36,500,0,1,536,100.0,6.72,99.8,93.3
l40s,decode,1000,p99_tpot,0.1,0.9,1,38,498,0,1,536,100.0,7.09,99.8,92.92
l40s,decode,1000,p99_tpot,0.1,0.8,1,41,495,0,1,536,100.0,7.65,99.8,92.36
l40s,decode,1000,p99_tpot,0.1,0.7,1,44,492,0,1,536,100.0,8.21,99.8,91.81
l40s,decode,1000,p99_tpot,0.1,0.6,1,48,488,0,1,536,100.0,8.96,99.8,91.06
l40s,decode,1000,p99_tpot,0.1,0.5,1,53,483,0,1,536,100.0,9.89,99.79,90.13
l40s,decode,1000,p99_tpot,0.1,0.4,1,61,475,0,1,536,100.0,11.38,99.79,88.64
l40s,decode,1000,p99_tpot,0.1,0.3,1,72,464,0,1,536,100.0,13.43,99.78,86.59
l40s,decode,1000,p99_tpot,0.1,0.2,1,99,437,0,1,536,100.0,18.47,99.77,81.56
l40s,decode,1000,p99_tpot,0.1,0.1,1,134,402,0,1,536,100.0,25.0,99.75,75.05
l40s,decode,1000,p99_tpot,0.05,1.0,1,36,500,0,1,536,100.0,6.72,99.8,93.3
l40s,decode,1000,p99_tpot,0.05,0.9,1,38,498,0,1,536,100.0,7.09,99.8,92.92
l40s,decode,1000,p99_tpot,0.05,0.8,1,41,495,0,1,536,100.0,7.65,99.8,92.36
l40s,decode,1000,p99_tpot,0.05,0.7,1,44,492,0,1,536,100.0,8.21,99.8,91.81
l40s,decode,1000,p99_tpot,0.05,0.6,1,48,488,0,1,536,100.0,8.96,99.8,91.06
l40s,decode,1000,p99_tpot,0.05,0.5,1,53,483,0,1,536,100.0,9.89,99.79,90.13
l40s,decode,1000,p99_tpot,0.05,0.4,1,61,475,0,1,536,100.0,11.38,99.79,88.64
l40s,decode,1000,p99_tpot,0.05,0.3,1,72,464,0,1,536,100.0,13.43,99.78,86.59
l40s,decode,1000,p99_tpot,0.05,0.2,1,99,437,0,1,536,100.0,18.47,99.77,81.56
l40s,decode,1000,p99_tpot,0.05,0.1,1,134,402,0,1,536,100.0,25.0,99.75,75.05
l40s,decode,1000,p99_tpot,0.02,1.0,1,36,500,0,1,536,100.0,6.72,99.8,93.3
l40s,decode,1000,p99_tpot,0.02,0.9,1,38,498,0,1,536,100.0,7.09,99.8,92.92
l40s,decode,1000,p99_tpot,0.02,0.8,1,41,495,0,1,536,100.0,7.65,99.8,92.36
