window_id,endpoint_id,timestamp_s,health,queue,kv_cache_usage_frac,ttft_ms,tpot_ms,power_w,energy_j,observed_frequency_mhz,telemetry_age_s_at_observation,measurement_valid
b11-r04-feedback_dvfs_only-prefill_heavy,D0,1788008531.616903,True,0,0.03752223839560084,,61.417351599153506,52.008643678160894,915.399,750,,True
b11-r04-feedback_dvfs_only-prefill_heavy,D1,1788008531.616903,True,0,0.0,,,23.00611494252875,395.15,1500,,True
b11-r04-feedback_dvfs_only-prefill_heavy,P0,1788008531.616903,True,0,0.0,474.825924509787,,91.85450574712644,1542.563,2520,,True
b11-r04-feedback_dvfs_only-prefill_heavy,P1,1788008531.616903,True,0,0.0,,,80.18757471264377,1367.132,2520,,True
b11-r05-feedback_dvfs_only-prefill_heavy,D0,1788008599.0932117,True,0,0.03752223839560084,,61.41296300391708,52.26037931034483,915.279,750,,True
b11-r05-feedback_dvfs_only-prefill_heavy,D1,1788008599.0932117,True,0,0.0,,,23.02250574712646,392.431,1500,,True
b11-r05-feedback_dvfs_only-prefill_heavy,P0,1788008599.0932117,True,0,0.0,478.2943612517556,,90.84736781609197,1530.664,2520,,True
b11-r05-feedback_dvfs_only-prefill_heavy,P1,1788008599.0932117,True,0,0.0,,,79.9807471264368,1362.502,2520,,True
warm-12-feedback_routing_only-decode_heavy,D0,1788008702.7427795,True,0,0.003367442264659239,,56.02713180203722,45.956131034482794,2658.839,1500,,True
warm-12-feedback_routing_only-decode_heavy,D1,1788008702.7427795,True,0,0.0035289773776218877,,56.02717023530026,44.60885172413792,2599.733,1500,,True
warm-12-feedback_routing_only-decode_heavy,P0,1788008702.7427795,True,0,0.0,195.14067799900658,,79.39574394463676,4512.263,2520,,True
warm-12-feedback_routing_only-decode_heavy,P1,1788008702.7427795,True,0,0.0,188.23690949648153,,80.62522145328717,4592.611,2520,,True
b12-r01-feedback_routing_only-decode_heavy,D0,1788008804.7339394,True,0,0.0,,,23.759482758620585,1365.85,1500,,True
b12-r01-feedback_routing_only-decode_heavy,D1,1788008804.7339394,True,0,0.006766831872985229,,56.03000414703274,67.43234482758619,3925.134,1500,,True
b12-r01-feedback_routing_only-decode_heavy,P0,1788008804.7339394,True,0,0.0,186.49327051389264,,80.2572698961939,4549.727,2520,,True
b12-r01-feedback_routing_only-decode_heavy,P1,1788008804.7339394,True,0,0.0,,,79.96353287197228,4571.401,2520,,True
b12-r02-feedback_routing_only-decode_heavy,D0,1788008907.6100883,True,0,0.0,,,23.497982758620644,1353.878,1500,,True
b12-r02-feedback_routing_only-decode_heavy,D1,1788008907.6100883,True,0,0.00668830805395423,,56.02661055391746,67.97176551724137,3954.139,1500,,True
b12-r02-feedback_routing_only-decode_heavy,P0,1788008907.6100883,True,0,0.0,184.76206675404683,,80.19538620689659,4550.233,2520,,True
b12-r02-feedback_routing_only-decode_heavy,P1,1788008907.6100883,True,0,0.0,,,79.97792068965524,4592.508,2520,,True
b12-r03-feedback_routing_only-decode_heavy,D0,1788009009.6360135,True,0,0.0,,,23.403706896551764,1351.526,1500,,True
b12-r03-feedback_routing_only-decode_heavy,D1,1788009009.6360135,True,0,0.006596418478492421,,56.025619126483114,68.20721724137935,3970.971,1500,,True
b12-r03-feedback_routing_only-decode_heavy,P0,1788009009.6360135,True,0,0.0,196.1632767415722,,79.99996551724149,4542.5,2520,,True
b12-r03-feedback_routing_only-decode_heavy,P1,1788009009.6360135,True,0,0.0,,,80.05422068965514,4587.07,2520,,True
b12-r04-feedback_routing_only-decode_heavy,D0,1788009111.7469194,True,0,0.0,,,23.532320689655045,1349.852,1500,,True
b12-r04-feedback_routing_only-decode_heavy,D1,1788009111.7469194,True,0,0.006546714571765353,,56.026496030401674,68.32901379310347,3972.975,1500,,True
b12-r04-feedback_routing_only-decode_heavy,P0,1788009111.7469194,True,0,0.0,200.7743567446596,,79.69610034602093,4523.826,2520,,True
b12-r04-feedback_routing_only-decode_heavy,P1,1788009111.7469194,True,0,0.0,,,80.00671626297574,4569.873,2520,,True
b12-r05-feedback_routing_only-decode_heavy,D0,1788009214.1414368,True,0,0.0,,,23.655775862068964,1349.893,1500,,True
b12-r05-feedback_routing_only-decode_heavy,D1,1788009214.1414368,True,0,0.006702300330217731,,56.02457868531643,68.18196896551734,3973.706,1500,,True
b12-r05-feedback_routing_only-decode_heavy,P0,1788009214.1414368,True,0,0.0,197.8877987494343,,80.23965862068978,4536.226,2520,,True
b12-r05-feedback_routing_only-decode_heavy,P1,1788009214.1414368,True,0,0.0,,,80.0291896551724,4580.852,2520,,True
warm-15-feedback_routing_only-prefill_heavy,D0,1788010145.5309203,True,0,0.017075355503303104,,58.069476571362756,44.49928048780485,717.086,1500,,True
warm-15-feedback_routing_only-prefill_heavy,D1,1788010145.5309203,True,0,0.01670570152967869,,58.08597001605593,41.68918292682928,699.186,1500,,True
warm-15-feedback_routing_only-prefill_heavy,P0,1788010145.5309203,True,0,0.0,479.043270504917,,86.61492771084336,1377.017,2520,,True
warm-15-feedback_routing_only-prefill_heavy,P1,1788010145.5309203,True,0,0.0,469.4447174988454,,87.48528915662655,1405.272,2520,,True
b15-r01-feedback_routing_only-prefill_heavy,D0,1788010205.9605236,True,0,0.036558056208711234,,58.068409714444044,61.999036144578334,1043.207,1500,,True
b15-r01-feedback_routing_only-prefill_heavy,D1,1788010205.9605236,True,0,0.0,,,23.484385542168674,383.293,1500,,True
b15-r01-feedback_routing_only-prefill_heavy,P0,1788010205.9605236,True,0,0.0,469.27229499124223,,93.08571951219511,1460.46,2520,,True
b15-r01-feedback_routing_only-prefill_heavy,P1,1788010205.9605236,True,0,0.0,,,80.105768292683,1280.527,2520,,True
b15-r02-feedback_routing_only-prefill_heavy,D0,1788010271.8903084,True,0,0.032935468219311016,,58.07166013498014,62.259542168674685,1042.769,1500,,True
b15-r02-feedback_routing_only-prefill_heavy,D1,1788010271.8903084,True,0,0.0,,,23.206698795180746,379.192,1500,,True
b15-r02-feedback_routing_only-prefill_heavy,P0,1788010271.8903084,True,0,0.0,482.8584100032458,,90.9554939759036,1469.265,2520,,True
b15-r02-feedback_routing_only-prefill_heavy,P1,1788010271.8903084,True,0,0.0,,,79.97278313253008,1299.841,2520,,True
b15-r03-feedback_routing_only-prefill_heavy,D0,1788010338.8940437,True,0,0.03650207143656926,,58.072043174650474,62.287903614457804,1042.434,1500,,True
b15-r03-feedback_routing_only-prefill_heavy,D1,1788010338.8940437,True,0,0.0,,,23.100240963855438,376.273,1500,,True
b15-r03-feedback_routing_only-prefill_heavy,P0,1788010338.8940437,True,0,0.0,478.9447340008337,,92.79119277108434,1457.753,2520,,True
b15-r03-feedback_routing_only-prefill_heavy,P1,1788010338.8940437,True,0,0.0,,,80.0233975903614,1298.155,2520,,True
b15-r04-feedback_routing_only-prefill_heavy,D0,1788010405.6702847,True,0,0.034113387825178226,,58.07348884910526,62.22065060240964,1050.501,1500,,True
b15-r04-feedback_routing_only-prefill_heavy,D1,1788010405.6702847,True,0,0.0,,,23.089313253012044,376.543,1500,,True
b15-r04-feedback_routing_only-prefill_heavy,P0,1788010405.6702847,True,0,0.0,478.2983842524118,,91.47793975903612,1480.347,2520,,True
b15-r04-feedback_routing_only-prefill_heavy,P1,1788010405.6702847,True,0,0.0,,,80.66078313253017,1306.061,2520,,True
b15-r05-feedback_routing_only-prefill_heavy,D0,1788010472.5264153,True,0,0.034113387825178226,,58.07125372216216,62.45533734939759,1047.993,1500,,True
b15-r05-feedback_routing_only-prefill_heavy,D1,1788010472.5264153,True,0,0.0,,,23.042096385542187,377.44,1500,,True
b15-r05-feedback_routing_only-prefill_heavy,P0,1788010472.5264153,True,0,0.0,477.2214380063815,,91.56651219512196,1444.523,2520,,True
b15-r05-feedback_routing_only-prefill_heavy,P1,1788010472.5264153,True,0,0.0,,,79.91393902439032,1284.953,2520,,True
warm-16-full_feedback-small_light,D0,1788010538.175922,True,0,0.001436196021348861,,55.956665642923554,45.509621621621626,664.897,1500,,True
warm-16-full_feedback-small_light,D1,1788010538.175922,True,0,0.001370123691722176,,55.93826134905352,42.21351351351352,642.267,1500,,True
warm-16-full_feedback-small_light,P0,1788010538.175922,True,0,0.0,212.42120099486783,,85.23306666666667,1179.407,2520,,True
warm-16-full_feedback-small_light,P1,1788010538.175922,True,0,0.0,211.26530598849058,,82.01849333333337,1187.168,2520,,True
b16-r01-full_feedback-small_light,D0,1788010607.2089038,True,0,0.0,,,23.82074666666665,350.015,1500,,True
b16-r01-full_feedback-small_light,D1,1788010607.2089038,True,0,0.0029138915318744165,,56.397301821446504,56.21040000000001,859.233,1125,,True
b16-r01-full_feedback-small_light,P0,1788010607.2089038,True,0,0.0,198.15327625110513,,67.50777333333329,972.62,1890,,True
b16-r01-full_feedback-small_light,P1,1788010607.2089038,True,0,0.0,,,80.68253333333338,1179.743,2520,,True
b16-r02-full_feedback-small_light,D0,1788010676.1140187,True,0,0.0,,,23.652802631578957,352.931,1500,,True
b16-r02-full_feedback-small_light,D1,1788010676.1140187,True,0,0.0029876308277830745,,57.210393833451064,53.67235526315788,838.25,750,,True
b16-r02-full_feedback-small_light,P0,1788010676.1140187,True,0,0.0,204.24934924085392,,64.59282894736846,947.836,1260,,True
b16-r02-full_feedback-small_light,P1,1788010676.1140187,True,0,0.0,,,80.88911842105267,1195.468,2520,,True
b16-r03-full_feedback-small_light,D0,1788010741.4988341,True,0,0.0,,,23.558194805194823,355.997,1500,,True
b16-r03-full_feedback-small_light,D1,1788010741.4988341,True,0,0.002607040913415806,,57.18219403576176,53.92155844155845,846.551,750,,True
b16-r03-full_feedback-small_light,P0,1788010741.4988341,True,0,0.0,212.29911850969074,,64.95827272727277,962.37,1260,,True
b16-r03-full_feedback-small_light,P1,1788010741.4988341,True,0,0.0,,,80.08055844155862,1211.54,2520,,True
b16-r04-full_feedback-small_light,D0,1788010807.323127,True,0,0.0,,,23.49010526315792,350.55,1500,,True
b16-r04-full_feedback-small_light,D1,1788010807.323127,True,0,0.003025689819219801,,57.205445833489414,54.575539473684195,841.522,750,,True
b16-r04-full_feedback-small_light,P0,1788010807.323127,True,0,0.0,209.2472737422213,,64.93260526315798,941.938,1260,,True
b16-r04-full_feedback-small_light,P1,1788010807.323127,True,0,0.0,,,79.94259210526326,1189.208,2520,,True
b16-r05-full_feedback-small_light,D0,1788010861.9815338,True,0,0.0,,,23.469342105263166,350.243,1500,,True
b16-r05-full_feedback-small_light,D1,1788010861.9815338,True,0,0.0037107516650808914,,57.20828091256812,54.22588157894737,839.245,750,,True
b16-r05-full_feedback-small_light,P0,1788010861.9815338,True,0,0.0,199.8374292452354,,65.3904210526316,942.201,1260,,True
b16-r05-full_feedback-small_light,P1,1788010861.9815338,True,0,0.0,,,79.95485526315797,1187.762,2520,,True
