mono_s,power_w,sm_mhz,energy_mj
2505976.216,58.38,750,56365021765
2505976.335,58.37,750,56365027595
2505976.456,58.36,750,56365039230
2505976.576,58.42,750,56365045054
2505976.696,58.41,750,56365050884
2505976.816,58.38,750,56365056714
2505976.936,58.37,750,56365062542
2505977.056,58.45,750,56365074196
2505977.176,58.42,750,56365080019
2505977.296,58.34,750,56365085840
2505977.416,58.38,750,56365091657
2505977.536,58.36,750,56365097486
2505977.656,58.37,750,56365109136
2505977.775,58.33,750,56365114963
2505977.896,58.39,750,56365120768
2505978.016,58.35,750,56365126599
2505978.136,58.39,750,56365132430
2505978.254,58.36,750,56365144059
2505978.374,58.44,750,56365149865
2505978.496,58.42,750,56365155708
2505978.615,58.44,750,56365161534
2505978.734,58.41,750,56365167360
2505978.855,58.34,750,56365178998
2505978.974,58.36,750,56365184821
2505979.095,58.38,750,56365190653
2505979.214,58.35,750,56365196475
2505979.335,58.28,750,56365202298
2505979.455,58.34,750,56365213937
2505979.575,58.40,750,56365219767
2505979.695,58.34,750,56365225596
2505979.815,58.38,750,56365231419
2505979.935,58.37,750,56365237249
2505980.055,58.44,750,56365248915
2505980.175,58.45,750,56365254765
2505980.281,55.28,750,56365257478
2505980.389,52.05,750,56365259806
2505980.495,48.84,750,56365262133
2505980.601,45.62,750,56365264454
2505980.707,42.41,750,56365266770
2505980.813,39.29,750,56365269089
2505980.919,36.09,750,56365271411
2505981.027,32.88,750,56365273725
2505981.133,29.64,750,56365276042
2505981.239,26.43,750,56365278353
2505981.354,26.68,750,56365287733
2505981.461,30.11,750,56365293800
2505981.569,33.53,750,56365299887
2505981.677,36.97,750,56365305982
2505981.794,43.69,750,56365311915
2505981.914,46.90,750,56365317787
2505982.035,50.12,750,56365323653
2505982.155,53.34,750,56365335428
2505982.274,56.62,750,56365341293
2505982.394,59.83,750,56365347174
2505982.514,59.47,750,56365353061
2505982.634,59.25,750,56365358941
2505982.754,59.10,750,56365370684
2505982.873,58.84,750,56365376573
2505982.994,58.83,750,56365382465
2505983.114,58.88,750,56365388351
2505983.234,58.92,750,56365394237
2505983.354,58.88,750,56365405997
2505983.473,58.93,750,56365411886
2505983.593,58.95,750,56365417778
2505983.714,58.94,750,56365423661
2505983.834,58.99,750,56365429546
2505983.953,58.96,750,56365441309
2505984.073,58.94,750,56365447205
2505984.194,58.95,750,56365453102
2505984.313,58.99,750,56365458977
2505984.433,58.93,750,56365464850
2505984.554,58.93,750,56365476629
2505984.671,58.94,750,56365482517
2505984.793,58.92,750,56365488421
2505984.913,58.89,750,56365494329
2505985.034,58.97,750,56365500209
2505985.153,58.91,750,56365511960
2505985.273,58.96,750,56365517855
2505985.392,58.99,750,56365523742
2505985.513,58.97,750,56365529643
2505985.633,59.01,750,56365535543
2505985.752,58.99,750,56365547341
2505985.872,59.03,750,56365553246
2505985.992,59.04,750,56365559140
2505986.112,59.09,750,56365565028
2505986.233,59.03,750,56365570922
2505986.353,59.08,750,56365582701
2505986.473,59.05,750,56365588588
2505986.592,59.12,750,56365594484
2505986.712,59.05,750,56365600375
2505986.833,59.05,750,56365606275
2505986.953,59.03,750,56365618070
2505987.071,59.04,750,56365623969
2505987.193,59.04,750,56365629869
2505987.312,59.01,750,56365635767
2505987.432,58.93,750,56365641662
2505987.553,58.99,750,56365653441
2505987.672,58.97,750,56365659339
2505987.793,58.96,750,56365665236
2505987.912,58.95,750,56365671127
2505988.033,58.97,750,56365677029
2505988.151,58.94,750,56365688817
2505988.271,59.01,750,56365694712
2505988.392,59.07,750,56365700625
2505988.511,59.06,750,56365706547
2505988.630,59.04,750,56365712467
2505988.752,59.10,750,56365724268
2505988.872,59.10,750,56365730173
2505988.992,59.14,750,56365736077
2505989.111,59.19,750,56365741972
2505989.232,59.14,750,56365747878
2505989.350,59.13,750,56365759699
2505989.470,59.14,750,56365765603
2505989.592,59.15,750,56365771516
2505989.712,59.12,750,56365777421
2505989.832,59.20,750,56365783322
2505989.951,59.12,750,56365795051
2505990.070,59.08,750,56365800925
2505990.190,59.06,750,56365806790
2505990.311,59.03,750,56365812672
2505990.432,58.98,750,56365818556
2505990.550,58.94,750,56365830296
2505990.671,58.87,750,56365836174
2505990.791,58.81,750,56365842046
2505990.911,58.80,750,56365847923
2505991.031,58.77,750,56365853791
2505991.150,58.72,750,56365865531
2505991.270,58.74,750,56365871395
2505991.390,58.82,750,56365877274
2505991.510,58.82,750,56365883162
2505991.631,58.80,750,56365889030
2505991.750,58.79,750,56365900776
2505991.871,58.79,750,56365906656
2505991.991,58.81,750,56365912525
2505992.111,58.84,750,56365918418
2505992.229,58.83,750,56365924297
2505992.351,58.87,750,56365936058
2505992.470,58.87,750,56365941936
2505992.591,58.85,750,56365947814
2505992.710,58.83,750,56365953691
2505992.831,58.85,750,56365959571
2505992.950,58.90,750,56365971334
2505993.070,58.89,750,56365977221
2505993.190,58.87,750,56365983110
2505993.311,58.87,750,56365988995
2505993.430,58.87,750,56365994880
2505993.549,58.89,750,56366006647
2505993.670,58.87,750,56366012532
2505993.789,58.87,750,56366018421
2505993.910,58.89,750,56366024314
2505994.029,58.90,750,56366030193
2505994.150,58.93,750,56366041965
2505994.269,58.98,750,56366047849
2505994.390,58.96,750,56366053745
2505994.510,58.98,750,56366059635
2505994.630,58.97,750,56366065522
2505994.748,58.97,750,56366077292
2505994.869,58.98,750,56366083186
2505994.990,59.00,750,56366089085
2505995.109,58.98,750,56366094965
2505995.228,59.00,750,56366100863
2505995.350,58.98,750,56366112644
2505995.468,59.05,750,56366118527
2505995.589,59.02,750,56366124427
2505995.709,59.00,750,56366130323
2505995.830,59.01,750,56366136218
2505995.948,59.00,750,56366147996
2505996.068,59.01,750,56366153890
2505996.189,58.98,750,56366159763
2505996.309,58.96,750,56366165666
2505996.429,58.96,750,56366171548
2505996.549,58.98,750,56366183345
2505996.668,59.02,750,56366189235
2505996.789,59.02,750,56366195132
2505996.909,59.00,750,56366201023
2505997.029,58.95,750,56366206918
2505997.150,58.99,750,56366218689
2505997.268,58.99,750,56366224560
2505997.388,59.00,750,56366230467
2505997.509,58.97,750,56366236350
2505997.629,58.92,750,56366242255
2505997.749,58.96,750,56366254030
2505997.868,58.93,750,56366259921
2505997.989,58.95,750,56366265845
2505998.095,55.75,750,56366268608
2505998.203,52.51,750,56366270940
2505998.309,49.27,750,56366273268
2505998.415,46.05,750,56366275590
2505998.522,42.81,750,56366277908
2505998.628,39.57,750,56366280230
2505998.734,36.33,750,56366282553
2505998.842,33.06,750,56366284869
2505998.948,29.87,750,56366289504
2505999.054,26.60,750,56366292066
2505999.168,25.57,750,56366298306
2505999.276,28.87,750,56366304348
2505999.384,32.26,750,56366310359
2505999.492,35.47,750,56366316219
2505999.603,42.02,750,56366322205
2505999.711,45.43,750,56366328289
2505999.823,48.70,750,56366334230
2505999.931,51.96,750,56366340120
2506000.049,55.26,750,56366352005
2506000.168,58.47,750,56366357881
2506000.288,59.55,750,56366363847
2506000.408,59.53,750,56366369774
2506000.527,59.52,750,56366375760
2506000.647,59.63,750,56366387596
2506000.767,59.56,750,56366393591
2506000.888,59.52,750,56366399587
2506001.008,59.52,750,56366405514
2506001.125,59.46,750,56366411420
2506001.241,59.63,750,56366423392
2506001.357,59.66,750,56366429271
2506001.473,59.62,750,56366435163
2506001.589,59.69,750,56366441182
2506001.707,59.72,750,56366447192
2506001.827,59.72,750,56366453107
2506001.947,59.56,750,56366464876
2506002.066,59.59,750,56366470794
2506002.181,59.59,750,56366476765
2506002.297,59.68,750,56366482792
2506002.413,59.66,750,56366488803
2506002.529,59.74,750,56366494826
2506002.646,59.90,750,56366506876
2506002.767,59.87,750,56366512891
2506002.887,59.93,750,56366518908
2506003.007,60.05,750,56366524899
2506003.126,60.10,750,56366530843
2506003.247,60.09,750,56366542679
2506003.366,59.97,750,56366548630
2506003.486,59.91,750,56366554642
2506003.607,59.89,750,56366560607
2506003.727,59.76,750,56366566543
2506003.847,59.72,750,56366578579
2506003.967,59.72,750,56366584514
2506004.086,59.59,750,56366590456
2506004.206,59.59,750,56366596431
2506004.325,59.61,750,56366602451
2506004.440,59.70,750,56366614346
2506004.556,59.76,750,56366620350
2506004.671,59.75,750,56366626272
2506004.787,59.72,750,56366632277
2506004.905,59.66,750,56366638280
2506005.021,59.63,750,56366644238
2506005.137,59.77,750,56366650260
2506005.253,59.80,750,56366662252
2506005.369,59.88,750,56366668219
2506005.486,59.89,750,56366674201
2506005.606,59.83,750,56366680164
2506005.725,59.85,750,56366686162
2506005.846,59.93,750,56366698139
2506005.966,60.00,750,56366704108
2506006.086,59.99,750,56366710080
2506006.205,59.90,750,56366716083
2506006.326,59.97,750,56366722064
2506006.446,59.95,750,56366734020
2506006.566,60.01,750,56366740010
2506006.685,60.00,750,56366745996
2506006.804,59.99,750,56366751986
2506006.925,60.06,750,56366757992
2506007.046,60.03,750,56366769955
2506007.164,60.08,750,56366775933
2506007.280,60.04,750,56366781928
2506007.395,60.07,750,56366787919
2506007.512,59.92,750,56366793927
2506007.626,59.78,750,56366799920
2506007.746,59.90,750,56366811907
2506007.863,59.90,750,56366817897
2506007.979,59.87,750,56366823899
2506008.094,59.85,750,56366829903
2506008.211,59.82,750,56366835890
2506008.326,59.74,750,56366841874
2506008.445,59.86,750,56366853799
2506008.565,59.90,750,56366859732
2506008.685,59.84,750,56366865661
2506008.804,59.84,750,56366871607
2506008.919,59.66,750,56366877522
2506009.034,59.63,750,56366883463
2506009.148,59.58,750,56366895325
2506009.264,59.54,750,56366901254
2506009.379,59.52,750,56366907197
2506009.494,59.45,750,56366913134
2506009.609,59.39,750,56366919083
2506009.725,59.40,750,56366925040
2506009.844,59.40,750,56366936936
2506009.963,59.50,750,56366942884
2506010.078,59.48,750,56366948827
2506010.193,59.53,750,56366954758
2506010.308,59.50,750,56366960720
2506010.425,59.51,750,56366966684
2506010.544,59.57,750,56366978587
2506010.664,59.61,750,56366984548
2506010.783,59.64,750,56366990508
2506010.898,59.63,750,56366996468
2506011.013,59.63,750,56367002406
2506011.129,59.65,750,56367008358
2506011.244,59.65,750,56367020267
2506011.363,59.65,750,56367026227
2506011.478,59.66,750,56367032174
2506011.593,59.62,750,56367038131
2506011.708,59.63,750,56367044101
2506011.824,59.65,750,56367050057
2506011.944,59.70,750,56367061984
2506012.064,59.70,750,56367067936
2506012.184,59.72,750,56367073891
2506012.303,59.71,750,56367079865
2506012.423,59.70,750,56367085826
2506012.543,59.74,750,56367097761
2506012.663,59.73,750,56367103716
2506012.783,59.72,750,56367109682
2506012.903,59.73,750,56367115656
2506013.022,59.72,750,56367121626
2506013.137,59.74,750,56367133577
2506013.253,59.77,750,56367139532
2506013.368,59.73,750,56367145508
2506013.483,59.74,750,56367151462
2506013.603,59.76,750,56367157437
2506013.723,59.77,750,56367163407
2506013.842,59.82,750,56367175368
2506013.957,59.82,750,56367181322
2506014.072,59.79,750,56367187291
2506014.187,59.81,750,56367193247
2506014.303,59.80,750,56367199215
2506014.422,59.78,750,56367205186
2506014.537,59.81,750,56367217147
2506014.653,59.83,750,56367223112
2506014.767,59.84,750,56367229078
2506014.883,59.87,750,56367235044
2506015.003,59.84,750,56367241036
2506015.122,59.84,750,56367247016
2506015.242,59.88,750,56367258970
2506015.357,59.88,750,56367264940
2506015.472,59.89,750,56367270925
2506015.587,59.91,750,56367276914
2506015.703,59.89,750,56367282889
2506015.821,59.94,750,56367288875
2506015.936,59.94,750,56367300839
2506016.052,59.97,750,56367306817
2506016.167,59.96,750,56367312803
2506016.283,59.92,750,56367318788
2506016.402,59.90,750,56367324769
2506016.522,59.91,750,56367330764
2506016.642,59.91,750,56367342730
2506016.761,59.93,750,56367348728
2506016.882,59.90,750,56367354706
2506017.002,59.88,750,56367360705
2506017.122,59.87,750,56367366690
2506017.228,59.86,750,56367371798
2506017.337,56.91,750,56367374178
2506017.443,53.68,750,56367378850
2506017.549,47.09,750,56367381178
2506017.655,43.76,750,56367383505
2506017.761,40.40,750,56367385833
2506017.867,37.09,750,56367388159
2506017.975,33.76,750,56367390482
2506018.081,30.43,750,56367392805
2506018.187,27.08,750,56367395127
2506018.298,23.45,750,56367397757
2506018.408,23.79,750,56367404038
2506018.517,27.04,750,56367409940
2506018.625,30.33,750,56367415910
2506018.737,33.55,750,56367421746
2506018.845,40.02,750,56367433672
2506018.956,46.69,750,56367439564
2506019.063,49.99,750,56367445537
2506019.170,53.30,750,56367451484
2506019.278,59.28,750,56367457398
2506019.386,59.54,750,56367463362
2506019.497,59.48,750,56367469370
2506019.604,59.36,750,56367475296
2506019.711,59.46,750,56367481250
2506019.819,59.56,750,56367487254
2506019.932,59.55,750,56367493244
2506020.046,59.63,750,56367505294
2506020.161,59.68,750,56367511307
2506020.275,59.73,750,56367517334
2506020.389,59.99,750,56367523372
2506020.503,59.89,750,56367529421
2506020.619,59.99,750,56367535421
2506020.733,60.18,750,56367541455
2506020.847,60.26,750,56367553543
2506020.960,60.44,750,56367559565
2506021.074,60.37,750,56367565597
2506021.188,60.37,750,56367571651
2506021.303,60.42,750,56367577701
2506021.420,60.50,750,56367583738
2506021.534,60.45,750,56367589803
2506021.648,60.51,750,56367601896
2506021.763,60.56,750,56367607932
2506021.880,60.55,750,56367613991
2506021.994,60.61,750,56367620053
2506022.108,60.66,750,56367626103
2506022.222,60.65,750,56367632173
2506022.341,60.66,750,56367644280
2506022.459,60.64,750,56367650356
2506022.573,60.65,750,56367656397
2506022.687,60.75,750,56367662443
2506022.801,60.76,750,56367668505
2506022.920,60.79,750,56367674579
2506023.034,60.85,750,56367680642
2506023.148,60.84,750,56367692782
2506023.261,60.79,750,56367698850
2506023.379,60.82,750,56367704914
2506023.493,60.93,750,56367710972
2506023.608,60.79,750,56367717086
2506023.722,60.92,750,56367723150
2506023.839,60.95,750,56367735285
2506023.953,60.95,750,56367741351
2506024.067,60.92,750,56367747406
2506024.181,60.91,750,56367753511
2506024.298,61.03,750,56367759572
2506024.413,61.00,750,56367765638
2506024.527,60.93,750,56367771718
2506024.641,60.92,750,56367783852
2506024.759,60.94,750,56367789927
2506024.873,60.89,750,56367796014
2506024.988,60.78,750,56367802112
2506025.101,60.84,750,56367808200
2506025.219,60.82,750,56367814265
2506025.332,60.76,750,56367820342
2506025.447,60.67,750,56367832493
2506025.561,60.87,750,56367838598
2506025.680,60.92,750,56367844656
2506025.798,60.99,750,56367850750
2506025.913,61.01,750,56367856812
2506026.028,61.00,750,56367862902
2506026.142,60.99,750,56367875060
2506026.258,60.94,750,56367881155
2506026.373,60.95,750,56367887271
2506026.486,60.95,750,56367893342
2506026.599,60.92,750,56367899457
2506026.719,60.92,750,56367905568
2506026.838,60.90,750,56367917729
2506026.952,60.76,750,56367923833
2506027.067,60.78,750,56367929943
2506027.182,60.84,750,56367936047
2506027.299,60.92,750,56367942155
2506027.412,60.98,750,56367948257
2506027.526,60.94,750,56367954335
2506027.641,60.93,750,56367966521
2506027.757,60.97,750,56367972611
2506027.871,60.94,750,56367978684
2506027.985,60.91,750,56367984764
2506028.100,60.95,750,56367990854
2506028.218,60.93,750,56367996945
2506028.332,60.95,750,56368003051
2506028.446,60.93,750,56368015291
2506028.560,60.94,750,56368021404
2506028.678,61.00,750,56368027480
2506028.792,61.02,750,56368033572
2506028.906,60.94,750,56368039704
2506029.020,61.09,750,56368045811
2506029.138,61.11,750,56368058027
2506029.252,61.01,750,56368064148
2506029.366,61.04,750,56368070235
2506029.480,60.93,750,56368076354
2506029.598,60.95,750,56368082478
2506029.712,60.94,750,56368088574
2506029.825,60.95,750,56368094670
2506029.939,60.88,750,56368106656
2506030.057,60.70,750,56368112695
2506030.170,60.60,750,56368118697
2506030.283,60.51,750,56368124727
2506030.398,60.43,750,56368130736
2506030.511,60.38,750,56368136732
2506030.624,60.35,750,56368142752
2506030.737,60.23,750,56368154730
2506030.851,60.10,750,56368160754
2506030.965,60.09,750,56368166787
2506031.079,60.12,750,56368172791
2506031.196,60.12,750,56368178833
2506031.310,60.17,750,56368184840
2506031.423,60.28,750,56368190877
2506031.538,60.31,750,56368202895
2506031.655,60.27,750,56368208919
2506031.768,60.25,750,56368214977
2506031.882,60.22,750,56368221016
2506031.997,60.27,750,56368227046
2506032.110,60.30,750,56368233090
2506032.224,60.30,750,56368239111
2506032.338,60.37,750,56368251147
2506032.456,60.38,750,56368257200
2506032.569,60.33,750,56368263233
2506032.683,60.37,750,56368269258
2506032.797,60.47,750,56368275269
2506032.910,60.50,750,56368281308
2506033.024,60.50,750,56368287330
2506033.137,60.46,750,56368299419
2506033.250,60.47,750,56368305451
2506033.363,60.45,750,56368311495
2506033.476,60.43,750,56368317564
2506033.589,60.47,750,56368323630
2506033.703,60.48,750,56368329654
2506033.816,60.44,750,56368335675
2506033.930,60.52,750,56368341740
2506034.044,60.50,750,56368353840
2506034.157,60.54,750,56368359880
2506034.276,60.54,750,56368365927
2506034.389,60.54,750,56368371975
2506034.502,60.54,750,56368378024
2506034.616,60.56,750,56368384064
2506034.729,60.56,750,56368390139
2506034.843,60.59,750,56368402241
2506034.957,60.58,750,56368408288
2506035.075,60.54,750,56368414337
2506035.189,60.61,750,56368420418
2506035.302,60.63,750,56368426501
2506035.415,60.60,750,56368432557
2506035.529,60.59,750,56368438607
2506035.643,60.61,750,56368450708
2506035.756,60.64,750,56368456753
2506035.875,60.63,750,56368462799
2506035.989,60.59,750,56368468850
2506036.103,60.57,750,56368474910
2506036.216,60.57,750,56368480965
2506036.329,60.59,750,56368487034
2506036.442,60.54,750,56368499156
2506036.555,60.57,750,56368505215
2506036.669,60.58,750,56368511294
2506036.782,60.61,750,56368517382
2506036.895,60.65,750,56368523457
2506037.009,60.70,750,56368529524
2506037.122,60.68,750,56368535581
2506037.236,60.74,750,56368547717
2506037.355,60.76,750,56368553784
2506037.468,60.71,750,56368559839
2506037.582,60.76,750,56368565916
2506037.695,60.79,750,56368571998
2506037.808,60.78,750,56368578092
2506037.922,60.73,750,56368584138
2506038.036,60.78,750,56368596266
2506038.154,60.78,750,56368602344
2506038.268,60.83,750,56368608425
2506038.382,60.80,750,56368614497
2506038.496,60.80,750,56368620573
2506038.609,60.81,750,56368626670
2506038.723,60.85,750,56368632733
2506038.836,60.89,750,56368644890
2506038.953,60.84,750,56368650973
2506039.067,60.85,750,56368657050
2506039.180,60.86,750,56368663137
2506039.295,60.85,750,56368669206
2506039.408,60.85,750,56368675299
2506039.521,60.79,750,56368681374
2506039.634,60.82,750,56368693539
2506039.748,60.88,750,56368699624
2506039.862,60.91,750,56368705718
2506039.976,60.83,750,56368711802
2506040.093,60.86,750,56368717887
2506040.206,60.88,750,56368723971
2506040.320,60.87,750,56368730059
2506040.429,57.55,750,56368733606
2506040.536,54.23,750,56368738294
2506040.641,50.88,750,56368740625
2506040.749,47.45,750,56368742958
2506040.855,43.99,750,56368745292
2506040.961,40.53,750,56368747621
2506041.068,37.14,750,56368749948
2506041.174,33.74,750,56368752275
2506041.280,30.33,750,56368754605
2506041.386,26.92,750,56368756928
2506041.494,24.57,750,56368761803
2506041.601,26.97,750,56368768037
2506041.710,30.53,750,56368774303
2506041.818,34.04,750,56368780569
2506041.932,37.62,750,56368792605
2506042.043,44.37,750,56368798605
2506042.155,47.70,750,56368804613
2506042.272,51.07,750,56368810606
2506042.384,54.43,750,56368816608
2506042.495,57.75,750,56368822615
2506042.606,60.99,750,56368828624
2506042.718,60.87,750,56368834633
2506042.832,60.54,750,56368846668
2506042.943,60.17,750,56368852667
2506043.054,60.11,750,56368858679
2506043.167,60.12,750,56368864684
2506043.278,60.07,750,56368870678
2506043.392,60.03,750,56368876678
2506043.504,60.07,750,56368882678
2506043.615,60.06,750,56368888681
2506043.730,60.03,750,56368900696
2506043.843,60.13,750,56368906702
2506043.954,60.09,750,56368912694
2506044.065,60.11,750,56368918720
2506044.177,60.11,750,56368924735
2506044.290,60.11,750,56368930748
2506044.401,60.16,750,56368936772
2506044.513,60.23,750,56368942787
2506044.624,60.21,750,56368948790
2506044.735,60.24,750,56368960810
2506044.849,60.30,750,56368966818
2506044.960,60.26,750,56368972833
2506045.071,60.27,750,56368978842
2506045.182,60.23,750,56368984841
2506045.293,60.16,750,56368990843
2506045.405,60.19,750,56368996859
2506045.516,60.16,750,56369002867
2506045.629,60.10,750,56369014905
2506045.741,60.12,750,56369020917
2506045.852,60.13,750,56369026924
2506045.963,60.10,750,56369032932
2506046.073,60.16,750,56369038944
2506046.184,60.17,750,56369044949
2506046.296,60.19,750,56369050962
2506046.411,60.27,750,56369056983
2506046.522,60.26,750,56369062976
2506046.633,60.26,750,56369075009
2506046.744,60.31,750,56369081018
2506046.855,60.28,750,56369087031
2506046.970,60.22,750,56369093055
2506047.081,60.25,750,56369099074
2506047.192,60.19,750,56369105084
2506047.303,60.19,750,56369111093
2506047.415,60.21,750,56369117100
2506047.530,60.20,750,56369129116
2506047.642,60.20,750,56369135130
2506047.753,60.23,750,56369141143
2506047.865,60.20,750,56369147157
2506047.976,60.17,750,56369153177
2506048.090,60.22,750,56369159182
2506048.201,60.18,750,56369165183
2506048.312,60.23,750,56369171208
2506048.424,60.23,750,56369177212
2506048.535,60.22,750,56369189265
2506048.650,60.23,750,56369195284
2506048.761,60.26,750,56369201305
2506048.873,60.23,750,56369207332
2506048.984,60.24,750,56369213343
2506049.094,60.23,750,56369219351
2506049.210,60.21,750,56369225364
2506049.321,60.28,750,56369231381
2506049.432,60.29,750,56369243371
2506049.543,60.22,750,56369249362
2506049.655,60.23,750,56369255348
2506049.770,60.18,750,56369261348
2506049.881,60.07,750,56369267356
2506049.992,60.06,750,56369273361
2506050.102,60.02,750,56369279370
2506050.213,60.05,750,56369285386
2506050.329,60.12,750,56369297410
2506050.440,60.06,750,56369303420
2506050.552,60.06,750,56369309434
2506050.663,60.11,750,56369315419
2506050.775,60.08,750,56369321433
2506050.889,60.09,750,56369327448
2506051.000,60.19,750,56369333443
2506051.111,60.16,750,56369339451
2506051.222,60.21,750,56369345443
2506051.333,60.21,750,56369357436
2506051.449,60.13,750,56369363442
2506051.560,60.18,750,56369369449
2506051.672,60.16,750,56369375461
2506051.791,60.13,750,56369381471
2506051.903,60.18,750,56369387449
2506052.013,60.10,750,56369393441
2506052.128,60.14,750,56369405451
2506052.240,60.17,750,56369411459
2506052.351,60.13,750,56369417476
2506052.462,60.11,750,56369423480
2506052.574,60.17,750,56369429493
2506052.687,60.11,750,56369435509
2506052.798,60.13,750,56369441523
2506052.909,60.17,750,56369447529
2506053.020,60.12,750,56369453540
2506053.132,60.20,750,56369465539
2506053.247,60.18,750,56369471549
2506053.358,60.14,750,56369477563
2506053.469,60.19,750,56369483560
2506053.580,60.19,750,56369489572
2506053.691,60.14,750,56369495567
2506053.803,60.19,750,56369501570
2506053.914,60.15,750,56369507552
2506054.028,60.17,750,56369519583
2506054.139,60.19,750,56369525589
2506054.250,60.12,750,56369531608
2506054.362,60.15,750,56369537621
2506054.472,60.16,750,56369543623
2506054.587,60.06,750,56369549642
2506054.698,60.09,750,56369555645
2506054.809,60.12,750,56369561655
2506054.921,60.12,750,56369567672
2506055.031,60.22,750,56369579684
2506055.142,60.17,750,56369585694
2506055.253,60.12,750,56369591693
2506055.368,60.19,750,56369597696
2506055.480,60.15,750,56369603709
2506055.591,60.15,750,56369609720
2506055.707,60.25,750,56369615731
2506055.818,60.21,750,56369621733
2506055.930,60.19,750,56369633725
2506056.041,60.20,750,56369639730
2506056.151,60.13,750,56369645751
2506056.266,60.16,750,56369651749
2506056.377,60.18,750,56369657744
2506056.489,60.10,750,56369663761
2506056.600,60.12,750,56369669778
2506056.712,60.12,750,56369675798
2506056.828,60.09,750,56369687838
2506056.938,60.19,750,56369691635
2506057.046,53.52,750,56369693984
2506057.152,50.21,750,56369696324
2506057.258,46.86,750,56369698663
2506057.364,43.51,750,56369700995
2506057.470,40.22,750,56369703326
2506057.576,36.86,750,56369705660
2506057.683,33.50,750,56369707990
2506057.789,30.18,750,56369710323
2506057.895,26.81,750,56369712654
2506058.001,26.81,750,56369714995
2506058.109,26.96,750,56369720417
2506058.216,30.47,750,56369726655
2506058.325,33.98,750,56369732892
2506058.433,37.31,750,56369745035
2506058.545,40.64,750,56369750971
2506058.652,47.12,750,56369756926
2506058.765,50.45,750,56369762901
2506058.872,53.70,750,56369768812
2506058.983,56.98,750,56369774782
2506059.091,60.20,750,56369780699
2506059.198,60.09,750,56369786736
2506059.306,59.91,750,56369792669
2506059.413,59.66,750,56369798658
2506059.524,59.52,750,56369804649
2506059.632,59.66,750,56369816490
2506059.744,59.65,750,56369822490
2506059.852,59.57,750,56369828400
2506059.964,59.67,750,56369834359
2506060.072,59.67,750,56369840270
2506060.183,59.69,750,56369846249
2506060.291,59.58,750,56369852242
2506060.399,59.62,750,56369858246
2506060.506,59.69,750,56369864246
2506060.614,59.68,750,56369870193
2506060.724,59.66,750,56369876169
2506060.832,59.73,750,56369888196
2506060.944,59.84,750,56369894247
2506061.052,60.04,750,56369900302
2506061.164,60.00,750,56369906281
2506061.279,59.88,750,56369912147
2506061.394,59.78,750,56369917975
2506061.508,59.61,750,56369923805
2506061.626,59.48,750,56369935472
2506061.741,59.44,750,56369941313
2506061.855,59.24,750,56369947154
2506061.968,58.91,750,56369953000
2506062.087,58.73,750,56369958847
2506062.201,58.51,750,56369964701
2506062.316,58.51,750,56369970548
2506062.430,58.50,750,56369982225
2506062.547,58.51,750,56369988063
2506062.662,58.50,750,56369993887
2506062.776,58.44,750,56369999728
2506062.890,58.48,750,56370005578
2506063.005,58.51,750,56370011426
2506063.120,58.52,750,56370017257
2506063.234,58.51,750,56370028929
2506063.349,58.53,750,56370034777
2506063.467,58.53,750,56370040631
2506063.586,58.50,750,56370046479
2506063.700,58.48,750,56370052314
2506063.814,58.55,750,56370058149
2506063.928,58.58,750,56370069841
2506064.047,58.57,750,56370075670
2506064.161,58.55,750,56370081509
2506064.275,58.55,750,56370087356
2506064.389,58.51,750,56370093209
2506064.506,58.52,750,56370099047
2506064.620,58.49,750,56370104901
2506064.734,58.53,750,56370116572
2506064.850,58.53,750,56370122411
2506064.966,58.53,750,56370128268
2506065.080,58.51,750,56370134105
2506065.193,58.48,750,56370139948
2506065.308,58.49,750,56370145812
2506065.426,58.55,750,56370157500
2506065.540,58.53,750,56370163357
2506065.654,58.52,750,56370169191
2506065.769,58.55,750,56370175045
2506065.886,58.53,750,56370180894
2506066.000,58.52,750,56370186739
2506066.114,58.57,750,56370192594
2506066.229,58.59,750,56370204282
2506066.346,58.59,750,56370210131
2506066.466,58.58,750,56370215984
2506066.586,58.55,750,56370221844
2506066.700,58.59,750,56370227702
2506066.814,58.62,750,56370233553
2506066.929,58.67,750,56370245259
2506067.046,58.66,750,56370251113
2506067.160,58.67,750,56370256973
2506067.274,58.64,750,56370262822
2506067.388,58.62,750,56370268691
2506067.506,58.61,750,56370274553
2506067.625,58.65,750,56370286241
2506067.739,58.65,750,56370292086
2506067.853,58.63,750,56370297946
2506067.967,58.60,750,56370303805
2506068.086,58.56,750,56370309641
2506068.205,58.53,750,56370315490
2506068.319,58.54,750,56370321355
2506068.432,58.58,750,56370333064
2506068.546,58.60,750,56370338922
2506068.665,58.56,750,56370344776
2506068.779,58.56,750,56370350640
2506068.893,58.55,750,56370356500
2506069.008,58.54,750,56370362339
2506069.125,58.54,750,56370374048
2506069.238,58.60,750,56370379900
2506069.353,58.60,750,56370385768
2506069.468,58.59,750,56370391621
2506069.585,58.59,750,56370397486
2506069.705,58.61,750,56370403354
2506069.825,58.61,750,56370415076
2506069.938,58.63,750,56370420924
2506070.052,58.65,750,56370426786
2506070.167,58.63,750,56370432642
2506070.283,58.64,750,56370438488
2506070.398,58.63,750,56370444346
2506070.512,58.61,750,56370450190
2506070.626,58.61,750,56370461843
