arrival_time_s,input_len,output_len
312.5454,1647,1
312.5471,6,20
312.5766,3395,1
312.5773,1090,9
312.6344,1733,2
312.6353,1242,9
312.6392,7677,48
312.7946,1647,14
312.8775,7399,67
312.8790,810,7
312.9959,73,1
312.9971,1983,3
312.9978,4648,5
313.1276,7678,7
313.1281,86,1
313.1491,2992,13
313.2477,2612,18
313.2478,546,2
313.2648,2794,263
313.3260,1764,21
313.3792,7400,5
313.4962,74,2
313.4964,547,1
313.4982,2121,2
313.5196,388,48
313.5356,242,20
313.6301,1953,42
313.7485,547,8
313.7515,4877,6
313.7521,1983,3
313.7657,2794,12
313.7699,87,21
313.7975,7676,14
313.7978,300,685
313.8049,3830,8
313.8799,3882,47
313.8820,7678,12
313.8995,2996,10
313.9011,2456,1
313.9963,7673,48
313.9984,1591,27
313.9987,4879,9
314.0186,388,37
314.0760,2395,1
314.2523,970,72
314.2546,1933,28
314.3274,1698,5
314.3789,7457,5
314.3985,2994,10
314.4013,314,6
314.4963,74,2
314.4981,7682,3
314.5186,291,258
314.5192,2423,79
314.5759,2395,16
314.6312,29,28
314.6493,1065,11
314.7477,547,8
314.7487,2914,6
314.7504,1933,28
314.9016,818,27
314.9024,1663,3
314.9973,968,34
314.9980,74,1
315.0115,7660,4
315.0365,301,367
315.0378,118,5
315.1317,30,11
315.1345,7677,11
315.2468,74,2
315.2480,1983,3
315.2826,119,6
315.3270,1766,98
315.4964,548,7
315.4968,74,2
315.4985,1983,3
315.5325,301,7
315.7468,2912,3
315.7673,1359,8
315.7712,5211,9
315.7837,301,7
315.7849,118,5
315.8789,1046,3
315.8998,819,21
316.0327,3455,9
316.1516,819,1
316.3011,119,4
316.3817,7679,1
316.4024,745,271
316.4965,279,5
316.4983,7682,36
316.5316,7676,20
316.6290,810,268
316.6292,1488,3
316.6467,819,3
316.7682,1359,8
316.8826,1047,27
316.8983,820,1
316.9005,3957,10
317.0815,625,4
317.0822,1766,21
317.1460,820,3
317.2484,1934,33
317.3810,1491,18
317.3990,821,1
317.5027,4656,7
317.5028,1873,11
317.5153,1358,76
317.5203,1431,9
317.5205,7686,7
317.5346,301,5
317.5367,120,3
317.6290,5991,2
317.6309,1269,2
317.6519,821,2
317.6527,2635,5
317.6562,2839,43
317.7464,281,61
317.7702,7686,26
317.7828,1229,2
317.7836,301,7
317.8771,1491,22
317.8778,1269,4
317.9031,319,12
317.9038,2634,4
317.9042,822,2
317.9075,4059,10
318.0375,3457,5
318.0794,1774,5
318.1273,31,10
318.1519,3958,1
318.2476,318,25
318.2670,1808,2
318.2880,3457,5
318.3818,32,6
318.3843,7679,19
318.3985,2635,12
318.4966,705,1
318.4974,1873,14
318.5507,7678,21
318.5781,2406,10
318.5783,2952,14
318.6499,821,2
318.6520,3958,9
318.6527,2842,7
318.7456,1934,37
318.7459,704,10
318.7470,704,10
318.7683,2427,500
318.7684,1814,4
318.7879,3457,5
318.9088,3959,1
319.0417,1245,3
319.1380,34,5
319.1396,1492,7
319.1398,25,13
319.1411,25,21
319.1508,2635,116
319.1528,2842,7
319.2463,702,15
319.2476,1873,15
319.2896,1231,67
319.3311,626,5
319.3841,25,25
319.3855,25,25
319.4982,316,30
319.5443,3712,31
319.5450,1248,2
319.6259,25,33
319.6564,2636,90
319.6565,359,27
319.7470,4657,1
319.7950,121,17
319.8797,7684,12
319.9001,3982,105
320.0135,6970,3
320.0382,3903,1
320.0384,349,11
320.0429,1647,4
320.0785,1720,88
320.1277,32,1
320.1292,1493,12
320.4960,1934,74
320.5135,5213,33
320.5377,351,1
320.5398,1649,2
320.6308,32,23
320.6334,1105,19
320.6595,3983,20
320.7460,9,2
320.7476,1878,18
320.7651,5213,33
320.7856,2784,6
320.8301,2530,9
320.8762,1494,4
320.9979,1966,5
321.0152,1807,3
321.0312,351,8
321.1573,2635,311
321.2471,288,109
321.2474,2111,79
321.2486,290,8
321.2675,1360,19
321.2723,7680,14
321.3763,415,9
321.3764,1495,3
321.3767,1520,13
321.4964,281,17
321.5200,1440,115
321.5354,2634,24
321.5853,2530,9
321.5860,2407,7
321.5876,1746,37
321.6306,1137,3
321.7463,845,6
321.7480,292,4
321.7715,6963,3
321.7813,2786,1
321.7837,2634,4
321.8879,34,28
321.8904,415,9
321.9018,821,4
322.0151,1356,64
322.0298,1231,1
322.0304,3462,1
322.0308,353,1
322.0313,130,1
322.0319,3462,2
322.1337,417,2
322.1509,822,5
322.1532,3983,154
322.2797,2786,7
322.2809,353,1
322.2810,130,3
322.3784,4299,75
322.3987,320,7
322.3999,641,2
322.5184,1012,2
322.5301,2786,3
322.5311,1230,31
322.5786,6187,1
322.6267,7686,8
322.7471,11,3
322.7722,1237,76
322.7738,4878,29
322.7817,2635,23
322.9024,361,18
322.9963,2617,10
322.9981,1882,3
322.9982,4892,7
323.0233,1809,2
323.0240,4878,124
323.0247,7686,43
323.0308,354,1
323.0313,2785,1
323.0331,2784,1
323.0363,6963,3
323.0798,1540,18
323.1269,1339,27
323.2696,2427,373
323.2822,2784,1
323.2856,1231,67
323.2856,7677,3
323.5113,1809,2
323.6442,3984,6
323.7475,2468,14
323.7805,2636,21
323.8811,46,8
323.8832,1525,4
323.8838,415,9
324.0329,356,5
324.0837,1544,26
324.2534,285,44
324.2811,356,26
324.3354,408,1
324.3797,320,16
324.6243,370,3
324.6440,3988,1
324.7470,5667,15
324.7818,357,58
324.8807,320,23
325.0114,4256,52
325.0313,3264,3
325.1490,3989,6
325.2462,4894,1
325.3813,1541,21
325.3830,417,1
325.3984,3989,11
325.4960,4894,3
325.5808,630,2
325.6301,417,1
325.6315,417,33
325.6477,3989,1
325.7481,704,15
325.8756,1327,1
325.8939,2244,9
326.0004,531,16
326.1325,46,16
326.1326,1244,1
326.1356,893,34
326.1456,2244,9
326.2490,552,3
326.3298,1075,4
326.3944,1260,484
326.3960,3988,2
326.6309,4076,13
326.6445,257,6
326.7517,2617,10
326.7802,2776,3
326.8774,1328,1
326.8786,2913,5
326.8945,2635,42
326.9998,2128,70
327.0103,221,1
327.0318,2637,1
327.1282,418,32
327.1506,87,17
327.2481,2472,1
327.3361,2952,23
327.3371,2291,6
327.3804,2913,5
327.3817,2244,34
327.3998,3988,1
327.4007,257,16
327.4998,1886,4
327.5306,5360,23
327.5829,634,14
327.6303,1116,18
327.7528,552,3
327.7803,1230,6
327.8788,4085,1
327.8800,2914,5
327.8806,895,4
327.8968,2585,37
328.0772,2478,3
328.2849,2638,1
328.3269,1285,3
328.4003,87,16
328.4009,3991,16
328.5109,2801,11
328.5347,1231,67
328.5361,2638,13
328.5800,2398,1
328.6306,1495,3
328.7802,3457,5
328.7818,2639,1
328.8268,1543,16
328.8818,3880,1
328.8964,2636,2
329.0015,13,7
329.0022,13,4
329.0042,7366,3
329.0142,7683,14
329.0309,628,5
329.0310,3826,5
329.1315,4086,74
329.1488,2635,64
329.2607,5679,212
329.2612,2778,1
329.2798,2458,2
329.3773,3879,11
329.4998,324,39
329.6478,88,14
329.7514,13,10
329.7528,1611,7
329.8900,1123,23
330.0027,14,8
330.0050,1618,15
330.0318,240,17
330.0338,2640,20
330.0339,629,3
330.1473,2647,1
330.3255,4513,5
330.3914,420,14
330.3916,1497,10
330.5050,7366,3
330.5061,706,13
330.6392,420,1
330.6398,2917,2
330.6482,258,4
330.6492,2567,65
330.7495,898,26
330.7840,1419,2
330.7846,492,8
330.8285,6923,3
330.8827,3880,10
331.0033,2619,7
331.0046,1886,4
331.0059,3139,33
331.0119,1541,13
331.0316,1230,51
331.0760,2481,20
331.1386,421,7
331.1389,2916,2
331.1484,251,27
331.1501,89,1
331.2549,706,11
331.2844,2641,22
331.2849,3829,3
331.3260,4513,37
331.3890,48,286
331.3925,4088,16
331.4026,251,21
331.4052,90,13
331.5034,956,10
331.7532,956,229
331.7809,240,16
331.7832,1334,7
331.8305,2982,1
331.8316,1774,18
331.8884,1119,18
332.0126,4264,79
332.0314,1230,1
332.2525,3142,1
332.2611,7685,21
332.2850,494,7
332.2855,2641,26
332.3994,3991,16
332.4978,1885,1
332.4985,3144,6
332.5106,390,1
332.5310,1229,51
332.5331,632,2
332.5757,4512,107
332.6294,281,1
332.6296,7686,2
332.6468,259,3
332.7599,269,1
332.7649,390,1
332.7659,3611,9
332.7838,494,7
332.8258,4290,4
332.8266,6925,24
332.8744,1431,1
332.8751,1328,14
332.8805,1127,17
332.8983,302,15
332.9994,2480,5
333.0116,389,1
333.0122,389,1
333.0354,4335,9
333.0759,3363,9
333.1250,48,229
333.1265,302,15
333.1297,7686,6
333.1302,1332,6
333.2476,7676,5
333.2616,388,4
333.2800,1230,67
333.2814,495,1
333.3761,302,3
333.3767,48,14
333.6273,302,15
333.6284,1246,1
333.6465,259,3
333.7475,1887,3
333.8254,3367,3
333.8751,302,25
333.8802,1135,17
333.8956,258,4
334.0122,1284,34
334.0173,1337,6
334.0333,496,90
334.2797,3462,1
334.2802,3462,2
334.2816,4354,3
334.3256,1778,12
334.3747,48,101
334.5121,390,2
334.5123,976,1
334.6249,1329,3
334.6269,4088,12
334.6473,1080,1
334.6485,91,13
334.7497,22,7
334.8984,468,9
335.0112,1640,19
335.0155,5213,21
335.0321,496,6
335.1295,2808,6
335.2484,2621,1
335.2616,5213,21
335.3776,303,35
335.3809,1710,9
335.3811,1348,3
335.4977,3147,1
335.6380,3085,51
335.6460,6175,8
335.6463,91,11
335.7633,452,8
335.7642,3611,9
335.7920,3805,1
335.7963,2644,12
335.8252,4515,30
336.0016,2621,1
336.0408,1230,67
336.0439,501,75
336.0441,325,31
336.1342,1246,2
336.1358,48,246
336.1399,1155,18
336.1400,1711,2
336.3256,2401,7
336.3824,3085,48
336.3963,6177,7
336.5035,267,3
336.5060,4662,2
336.6284,3087,5
336.7547,2481,6
336.7550,1118,3
336.7566,7366,3
336.7578,4958,78
336.7602,1595,9
336.7807,2940,3
336.9997,24,1
337.0001,264,1
337.1292,958,158
337.1308,3087,5
337.2543,1338,2
337.2550,24,5
337.2551,264,4
337.2625,975,4
337.2677,2559,14
337.2931,327,32
337.2962,99,16
337.3821,302,6
337.3847,1162,19
337.5097,1595,9
337.5192,5361,13
337.5418,3462,2
337.5470,634,10
337.6284,1246,1
337.6295,1246,8
337.7586,261,5
337.7597,220,21
337.7633,707,12
337.7663,72,13
337.7670,4215,9
337.7950,1231,66
337.8270,1779,11
337.8804,1338,19
337.8806,840,5
337.9971,297,39
338.0106,1284,45
338.0171,73,25
338.0303,2944,6
338.0757,1540,7
338.1301,1246,1
338.1306,302,4
338.1560,343,15
338.1585,1533,10
338.1591,2948,3
338.1596,259,4
338.3858,302,15
338.3863,1246,1
338.3900,1169,21
338.3983,2951,2
338.5100,1364,6
338.5148,363,3
338.5155,975,4
338.5340,3805,2
338.5345,636,1
338.5763,4289,2
338.5778,6928,6
338.6312,1260,15
338.7494,2622,2
338.7501,1732,3
338.7808,1724,23
338.8778,1483,3
338.8782,3088,4
338.8785,840,5
338.9009,149,21
338.9033,92,14
339.0032,5682,20
339.0331,636,166
339.0786,1779,13
339.1336,3873,1
339.2489,1888,15
339.2816,2634,5
339.3265,5361,12
339.3833,1711,9
339.3839,3088,4
339.3854,1177,17
339.4979,1732,3
339.5367,636,88
339.5372,452,19
339.5762,802,2
339.6316,3030,13
339.6347,1485,19
339.6452,2645,1
339.7473,29,5
339.7599,1589,3
339.7812,1232,67
339.7848,2635,3
339.8810,2338,65
339.8828,3089,3
339.8833,1712,2
339.9030,2645,40
339.9064,93,22
339.9962,1106,2
340.0317,94,1
340.0763,3500,10
340.1260,1246,2
340.2460,30,2
340.2661,2580,6
340.2804,1232,5
340.3765,841,2
340.3980,519,6
340.3993,826,1
340.5318,643,205
340.5320,2636,5
340.5321,94,4
340.5343,1972,33
340.6266,1246,2
340.6278,626,1
340.7470,1539,3
340.7475,30,2
340.7799,1233,12
340.8256,638,1
340.8268,4294,11
340.8977,260,6
341.0313,4466,12
341.0316,1635,9
341.1294,3875,13
341.1314,1338,59
341.1514,3000,34
341.2610,1157,23
341.2855,475,4
341.2857,350,15
341.2874,3712,75
341.2885,644,201
341.3254,639,1
341.3774,1137,1
341.5123,3052,19
341.6301,7685,1
341.6492,424,4
341.7625,345,3
341.7809,5880,12
341.8815,3875,24
341.8832,7685,2
341.9012,3000,34
341.9018,425,25
341.9999,3130,9
342.2838,2943,7
342.2840,644,61
342.5131,90,9
342.5302,2944,3
342.5867,1427,231
342.7470,2488,2
342.7803,94,2
342.8326,1427,64
342.9963,32,9
342.9980,3132,6
342.9985,704,10
343.0301,1378,2
343.1288,3875,11
343.1523,426,18
343.2804,94,7
343.3808,1248,8
343.3812,793,29
343.3985,2649,2
343.3999,2711,236
343.5307,644,160
343.6345,2779,9
343.6359,3876,23
343.6387,335,19
343.6502,427,20
343.7469,55,3
343.8274,642,2
343.8767,1563,5
343.9013,2452,118
344.0025,33,2
344.0031,55,6
344.0045,1972,3
344.0311,4259,6
344.0335,95,2
344.1256,1712,2
344.2485,4657,1
344.2492,1983,3
344.2661,338,6
344.3287,3142,3
344.3300,1460,3
344.4971,33,2
344.4972,2910,5
344.4976,261,7
344.4996,1889,12
344.5312,204,22
344.5313,5883,22
344.7843,95,17
344.9975,1127,1
345.0001,3134,2
345.0314,1871,82
345.0328,3712,3
345.0335,97,6
345.1268,795,12
345.2461,336,33
345.2470,501,5
345.2493,1946,13
345.2607,221,15
345.4965,1128,9
345.5100,4248,1
345.5108,376,3
345.5297,4259,6
345.5297,5883,9
345.5331,97,25
345.7469,260,4
345.7475,1288,3
345.7598,4249,1
345.7801,5883,1
345.7814,4339,4
345.7819,3028,6
345.8792,3810,3
345.8799,3089,12
345.8964,261,5
346.0202,314,1
346.0315,98,1
346.1338,1713,103
346.2462,260,4
346.2469,35,9
346.2692,4249,3
346.2814,98,24
346.3827,3822,11
346.4957,316,8
346.5297,5884,1
346.6313,134,51
346.6327,134,27
346.6502,92,12
346.7813,4342,1
346.7819,99,23
346.8833,134,48
346.8840,6638,13
346.8844,134,9
346.9010,520,16
346.9965,153,2
347.0334,646,124
347.0798,1430,13
347.1320,134,15
347.1337,134,36
347.1478,3104,11
347.1487,6135,45
347.2820,1375,1
347.3808,134,17
347.3819,135,15
347.5001,1891,1
347.5307,5884,19
347.5326,647,6
347.5783,1430,1
347.6266,3089,6
347.7464,155,14
347.8336,6937,3
347.8841,721,2
347.9960,2623,346
348.0315,3030,4
348.1307,7668,49
348.1324,3816,1
348.1508,720,3
348.1519,261,4
348.2809,1583,2
348.3277,4522,12
348.4966,158,11
348.4992,467,6
348.5219,4250,1
348.5277,7677,18
348.5365,3031,6
348.5789,4544,3
348.6349,93,39
348.6379,3816,15
348.7651,1252,110
348.7658,4250,1
348.7806,1994,9
348.7817,340,28
348.8764,2635,2
348.8962,521,6
348.8968,3288,1
348.9966,7676,1
348.9977,1892,11
349.0320,1994,9
349.0341,2331,3
349.1345,135,49
349.1474,371,3
349.2458,1129,1
349.2466,304,11
349.2804,5884,15
349.3327,7676,1
349.3826,135,17
349.3836,135,13
349.3848,135,19
349.3959,722,1
349.4960,1129,1
349.4961,7672,9
349.6276,135,17
349.6471,380,1
349.6479,261,5
349.7472,1129,2
349.8795,789,1
349.8819,1257,13
349.9014,429,17
349.9039,380,11
349.9968,6664,12
350.0310,653,13
350.0772,7676,2
350.1285,1717,21
350.2458,36,1
350.2661,4251,31
350.2814,655,11
350.4053,381,14
350.4962,36,6
350.5314,343,25
350.5811,657,1
350.7467,7674,16
350.7809,5885,16
350.7833,660,8
350.7836,1374,1
350.7843,94,1
350.8302,499,14
350.8319,6939,14
350.9961,39,5
351.0174,1252,325
351.1311,6650,153
351.2871,7671,13
351.2944,3292,1
351.4050,92,14
351.5300,5884,1
351.5318,1376,1
351.7469,1130,6
351.8831,793,1
351.8834,73,40
352.0009,1130,6
352.0789,2332,3
352.0789,6939,2
352.1530,432,2
352.2469,261,6
352.2470,345,13
352.2801,5885,1
352.2817,96,1
352.2824,129,3
352.3805,793,2
352.3806,1426,3
352.3816,3292,18
352.3835,3089,1
352.4059,433,10
352.4096,383,21
352.4960,1282,3
352.4964,36,1
352.4988,1388,11
352.5317,129,23
352.6283,1337,6
352.6288,3089,7
352.7509,261,7
352.7741,503,14
352.7844,665,11
352.7847,97,1
352.8765,2694,6
352.9077,89,13
352.9969,37,5
353.0151,4215,9
353.1588,2171,42
353.1595,89,5
353.2501,7120,2
353.2509,1355,9
353.2804,579,75
353.3266,3019,3
353.4022,525,5
353.4067,383,1
353.5301,1637,6
353.6277,795,1
353.6282,3295,1
353.6582,89,14
353.6595,383,13
353.7801,98,3
353.7808,675,11
353.8272,3399,9
353.8996,526,1500
353.9983,261,5
354.2805,2002,10
354.3941,89,2
354.5014,7121,79
354.5135,3021,2
354.5304,3556,3
354.5316,128,14
354.7669,7679,15
354.7803,3557,8
354.8288,2577,3
354.8742,3296,20
354.8787,3804,19
354.8948,90,15
354.9997,7676,6
355.0193,829,14
355.1242,1786,61
355.1454,253,4
355.2541,7366,3
355.2799,3558,2
355.2822,131,1
355.3943,2650,58
355.4977,1318,42
355.5305,524,9
355.6447,349,14
355.7511,7678,2
355.7526,7366,3
355.7683,7665,24
355.7748,2378,20
355.7757,7681,9
355.7809,5891,14
355.7825,131,15
355.7834,1648,5
355.8262,6943,6
355.8755,347,25
355.9972,7123,5
356.0313,526,8
356.0765,660,5
356.2770,350,15
356.2807,133,20
356.3957,3012,22
356.5249,2562,7
356.6446,524,3
356.7496,7676,9
356.7715,1364,20
356.7797,2376,33
356.7800,347,18
356.7822,528,28
356.8252,2579,271
356.8747,3818,3
357.0316,1858,2
357.0323,531,3
357.1244,3298,3
357.1569,2658,306
357.2585,1892,18
357.2668,7679,20
357.2809,5891,14
357.5061,7686,10
357.5313,135,22
357.5763,4521,2
357.6473,4009,81
357.7557,261,1
357.7596,7369,3
357.7635,1365,17
357.7807,3712,3
357.8263,661,3
357.8265,2257,11
357.8749,4840,1
358.0040,7677,13
358.0310,136,16
358.1240,3889,19
358.1513,2664,8
358.1516,4009,43
358.2542,1421,21
358.2588,7368,8
358.2812,135,18
358.4016,932,30
358.4036,90,16
358.4043,4009,2
358.5096,1299,7
358.6240,4841,1
358.7633,7369,7
358.7648,1896,20
358.7680,2562,3
358.8750,4841,15
359.0018,7671,1
359.0315,1997,3
359.1558,982,5
359.1619,3016,32
359.2583,1267,3
359.2712,7680,19
359.2815,1786,67
359.2822,2943,10
359.3267,7671,226
359.3757,1337,10
359.4005,525,12
359.5322,136,25
359.5794,7667,10
359.6244,1255,2
359.6464,2671,179
359.7742,974,3
359.8267,350,13
359.8786,1255,4
359.8787,1337,10
360.0093,810,6
360.0207,2566,19
360.0310,136,1
360.0322,2333,11
360.1248,1068,139
360.1570,525,2
360.1618,91,16
360.2711,3055,1
360.2812,136,19
360.3759,1255,2
360.3979,2671,169
360.3990,4010,11
360.5061,7673,1
360.5117,313,15
360.5226,2376,29
360.5230,975,15
360.5299,48,1
360.5323,136,5
360.6569,492,14
360.7568,2134,500
360.7602,1903,22
360.9074,810,10
360.9091,3033,12
360.9996,312,16
361.0327,7676,1
361.0755,7686,2
361.1243,1070,2
361.3753,1006,1
361.3771,238,51
361.4012,812,1
361.5047,43,8
361.5056,1139,44
361.5086,1265,13
361.5801,492,11
361.5808,2621,1
361.6518,816,1
361.6552,4011,151
361.6745,1799,70
361.7535,1141,34
361.7559,1057,7
361.7850,7669,14
361.8743,1071,1
362.0072,1264,12
362.0312,2946,2
362.0753,2621,42
362.1253,3892,14
362.1277,2841,9
362.2534,4860,15
362.2561,1056,3
362.2654,3057,16
362.3753,1338,4
362.3992,3001,8
362.3996,4011,15
362.4967,1922,3
362.5297,2946,2
362.5306,684,8
362.6460,4012,1
362.7707,975,12
362.7719,3059,17
362.8255,636,32
362.9957,7675,29
363.0338,7679,17
363.0767,636,37
363.1244,242,6
363.2457,273,12
363.2810,2635,10
363.2815,513,18
363.2817,136,1
363.3752,243,1
363.3982,812,6
363.3996,3003,11
363.4000,261,1
363.5192,7666,8
363.5263,977,20
363.5273,2569,36
363.5765,636,3
363.7801,136,20
363.8789,243,5
363.8973,3034,1
363.9963,44,8
363.9986,2526,1
364.1291,244,4
364.1452,813,6
364.2517,7676,6
364.2525,45,7
364.2536,1924,13
364.2814,136,20
364.3755,3894,14
364.3766,1071,319
364.3791,3821,12
364.3800,2843,8
364.3949,4013,14
364.3972,244,1
364.4965,3644,4
364.5302,691,1
364.6252,1318,16
364.7663,977,1
364.7670,1044,9
364.7671,7685,12
364.8742,2843,1
364.8940,812,6
364.8959,262,5
364.9992,774,5
365.0002,868,27
365.0310,514,5
365.1263,245,3
365.2456,1285,21
365.2468,274,11
365.2483,1050,1
365.2799,103,2
365.3754,6638,21
365.3760,2843,50
365.3941,813,6
365.3958,262,12
365.4960,1049,3
365.5304,5890,1
365.5307,897,8
365.5327,105,1
365.5774,1439,238
365.6456,263,11
365.7469,7679,4
365.7805,105,2
365.8288,635,5
365.8937,3936,3
365.8939,813,6
365.8952,1024,7
366.0158,7664,5
366.0202,2570,11
366.0310,106,1
366.0316,2645,1
366.1446,818,1
366.2457,2041,2
366.2463,3644,1
366.2808,107,1
366.3759,2843,1
366.3947,826,16
366.5102,2335,3
366.5323,2948,14
366.5325,515,5
366.5768,1825,9
366.6263,3822,7
366.6270,1319,13
366.7802,5891,16
366.7825,140,13
366.9965,274,11
367.1278,2841,7
367.3838,1079,312
367.3866,2843,1
367.5302,4415,9
367.6289,428,48
367.7483,305,27
367.7524,649,7
367.8782,2844,1
367.9958,274,11
368.0129,979,10
368.0309,1819,2
368.0320,2333,3
368.1258,428,5
368.1489,526,4
368.2486,314,16
368.3783,2845,38
368.3937,723,1
368.5173,2376,20
368.5350,2331,3
368.6299,1314,18
368.7472,2507,1
368.8260,2620,9
368.9963,2507,6
369.1334,4848,2
369.1352,7686,1
369.2454,7682,2
369.2671,5195,1
369.2809,5897,18
369.3324,634,72
369.3781,2846,1
369.3936,828,1
369.4963,51,9
369.5322,2170,3
369.5334,7685,3
369.6439,828,1
369.6446,721,3
369.7529,2507,16
369.8791,2846,39
370.0325,2333,26
370.0755,634,85
370.1448,829,4
370.1460,1928,1
370.2486,7680,6
370.2661,2581,32
370.2826,7685,3
370.2830,2170,3
370.3804,2849,27
370.3806,1322,40
370.3942,1874,9
370.5023,274,11
370.5038,2509,16
370.5099,1925,1
370.5148,7682,16
370.6282,3412,2
370.6447,830,1
370.8985,723,1
370.9016,2870,2
370.9022,386,7
371.0008,53,1
371.0308,211,13
371.0758,2586,6
371.1458,530,202
371.1462,830,4
371.2566,53,3
371.2572,352,15
371.2582,2507,16
371.2620,354,16
371.3764,3892,3
371.3950,1877,7
371.4983,53,3
371.5805,636,12
371.7599,7665,4
371.7611,1259,13
371.8820,1259,16
371.8970,3728,33
372.0013,1929,3
372.1264,431,2
372.1452,2453,70
372.1473,387,18
372.2474,55,1
372.2603,2335,3
372.3753,432,3
372.3757,432,1
372.6252,433,1
372.7488,1928,6
372.8750,1341,29
372.8756,433,1
372.8940,2871,4
373.1439,526,1
373.2515,55,1
373.3951,2455,10
373.3982,2870,2
373.5009,307,49
373.5137,2578,3
373.5156,3410,55
373.6240,434,1
373.6442,2456,4
373.7521,1928,6
373.7817,357,36
373.8951,2870,1
374.0017,2513,15
374.0168,2335,3
374.0215,7686,18
374.0309,305,4
374.0762,1537,12
374.1243,435,7
374.1252,7682,17
374.2556,56,117
374.2663,2335,3
374.2665,354,14
374.3974,2456,21
374.3991,2871,2
374.5308,693,8
374.7662,495,22
374.7669,1736,1
374.8755,480,12
374.9001,526,138
374.9017,2458,19
374.9990,1930,1
375.0311,305,1
375.1459,2460,3
375.2476,1926,1
375.2800,1736,31
375.2806,1737,1
375.3268,984,68
375.6247,2530,9
375.6477,7686,3
375.7536,7039,1
375.7807,3410,12
375.7814,1737,28
375.8257,2085,13
375.8741,435,2
375.8952,2459,2
376.0311,2947,1
376.2482,1926,91
376.2800,2946,2
376.2807,1738,11
376.3328,3389,112
376.3329,1762,1
376.3955,688,3
376.5308,700,10
376.5311,1738,1
376.5850,1762,10
376.6485,395,16
376.7500,7042,1
376.7618,356,3
376.7821,1738,1
376.8295,4303,1
376.8297,4303,2
376.8742,435,4
377.0311,5294,12
377.2660,117,1
377.2809,1739,97
377.4992,2512,58
377.5132,7664,11
377.5308,2525,16
377.8297,7686,40
377.8747,2248,8
377.9003,3319,19
377.9008,829,7
377.9980,2510,66
378.0148,358,10
378.0782,989,43
378.1522,3354,49
378.2810,1739,349
378.3760,3895,13
378.4966,7685,2
378.6464,401,17
378.7555,2509,69
378.7577,842,6
378.7804,2525,11
378.9991,842,9
379.1267,2687,3
379.1508,476,7
379.2801,4026,1
379.5159,7682,13
379.7801,4026,3
379.8325,3393,19
379.8762,2008,30
380.0315,305,68
380.0799,651,61
380.1243,1083,6
380.1476,407,1
380.2461,2912,3
380.3747,2009,1
380.3749,436,1
380.3762,1736,40
380.4016,408,19
380.4020,613,25
380.4959,2509,2
380.4960,1142,5
380.4977,476,7
380.5784,3392,21
380.6243,437,5
380.7660,7670,23
380.7824,1841,55
380.8742,438,2
380.9072,2271,14
380.9974,279,23
381.0818,3393,1
381.1243,3700,3
381.1255,2009,29
381.1269,1335,40
381.1487,647,21
381.1497,920,4
381.2461,4636,2
381.2623,1265,8
381.2840,501,75
381.3339,2593,4
381.3341,3393,7
381.3787,2818,37
381.3966,409,19
381.4963,2513,2
381.4976,4637,9
381.6270,3898,22
381.6278,176,2
381.7731,111,4
381.7801,3236,4
381.7816,1939,23
381.7846,3490,1
381.8756,6638,1
381.8765,2009,26
381.8987,5188,40
381.9992,7376,3
382.0176,7684,33
382.0301,143,1
382.0846,996,212
382.1508,1287,42
382.3765,3703,10
382.3785,1338,10
382.3789,436,1
382.4970,2509,2
382.4981,2925,3
382.6284,436,1
382.6295,2820,1
382.6304,2009,32
382.6483,410,14
382.7804,143,17
382.8779,438,2
382.8781,1264,2
382.8786,2820,3
383.0779,2658,2
383.1282,682,6
383.1504,2072,3
383.1514,85,3
383.1525,2272,11
383.2908,3492,5
383.4972,1536,16
383.4984,779,5
383.5826,996,11
383.6509,817,9
383.7682,803,1
383.7735,3031,1
383.7755,7683,19
383.7757,2173,3
383.8789,2010,29
383.8791,1338,6
384.0119,7684,1
384.0335,315,328
384.1531,829,9
384.1578,87,14
384.2630,804,1
384.3931,2009,26
384.3992,2074,1
384.4959,2932,3
384.4971,4635,4
384.5769,3399,8
384.6346,544,10
384.6374,436,1
384.6378,7683,6
384.6382,436,1
384.6539,2075,1
384.6580,88,14
384.6584,411,18
384.7628,7685,1
384.8840,6797,685
384.8861,1365,3
384.8862,2010,1
384.8868,436,1
385.1359,3905,17
385.1379,436,1
385.1395,436,2
385.1396,2010,17
385.1534,2075,8
385.1560,410,14
385.4961,1143,7
385.4970,2930,1
385.4990,781,7
385.5370,3032,14
385.7472,1143,5
385.7483,781,7
385.7836,3362,10
385.9024,3355,347
385.9959,2928,1
385.9972,781,7
386.0157,1364,6
386.0780,7686,2
386.3766,1250,1
386.4989,4642,31
386.5354,4026,2
386.5368,3034,1
386.5372,7663,6
386.6310,1250,2
386.6475,3355,48
386.7482,313,33
386.7669,7684,20
386.8788,1088,89
387.1453,643,22
387.2467,1144,3
387.2473,94,8
387.2870,7678,12
387.2893,3035,19
387.3946,2281,1
387.5151,7684,61
387.5359,1841,28
387.6329,1277,17
387.6436,683,1
387.6441,3367,2
387.7476,2448,12
387.7826,219,1
387.8319,7680,1
387.8356,2332,3
387.8748,544,10
387.8945,7680,1
387.8948,2281,1
388.1303,3818,10
388.1479,414,20
388.1485,2281,2
388.2482,1541,1
388.3316,7469,37
388.3945,1057,14
388.4970,429,20
388.5184,3412,31
