arrival_time_s,input_len,output_len
274.2867,411,83
274.2867,1678,65
274.2872,4687,738
274.3478,606,85
274.3524,4537,482
274.3549,54,47
274.4995,389,52
274.5254,447,6
274.5970,2536,256
274.5988,3128,82
274.5999,164,25
274.6146,5228,505
274.6192,924,14
274.7530,455,47
274.7548,1195,308
274.7818,613,24
274.7828,532,81
274.7867,811,6
274.8488,5002,800
274.8550,1580,10
274.9983,214,41
275.0011,280,116
275.0223,2700,586
275.0966,673,9
275.2501,2254,412
275.2530,664,77
275.2535,347,48
275.2535,512,49
275.2708,910,13
275.3470,2667,108
275.5250,1586,3
275.5279,209,46
275.5284,469,80
275.5355,3785,3
275.5361,358,90
275.6012,2085,427
275.6013,2284,499
275.6020,585,66
275.6056,1773,3
275.6429,554,22
275.8500,481,60
275.8550,1831,3
275.8555,114,44
275.8904,1319,64
275.9985,242,47
276.0001,850,133
276.0248,349,79
276.1216,5932,3
276.2502,556,20
276.2514,558,2
276.2521,749,39
276.2725,552,21
276.3521,541,139
276.4535,607,21
276.5121,570,29
276.5992,2184,315
276.6027,1287,54
276.6029,2898,3
276.6039,2281,3
276.6054,699,3
276.6437,1507,64
276.7556,337,53
276.7779,366,44
276.7823,562,25
276.8154,5089,3
276.8567,731,22
276.8576,709,296
276.8581,946,53
276.8621,286,50
276.8624,2064,13
276.8902,149,119
277.0019,311,130
277.0203,3453,12
277.1049,552,19
277.1050,1098,3
277.2524,512,11
277.2589,734,47
277.2861,2685,421
277.4069,484,44
277.4991,6173,20
277.5008,504,9
277.6059,4565,21
277.6090,4027,328
277.7525,4319,39
277.7714,893,16
277.7717,4202,732
277.7723,857,74
277.8433,572,32
277.8928,4283,38
278.0028,3998,94
278.0226,5364,3
278.0230,405,49
278.0256,568,33
278.0259,933,54
278.0933,122,19
278.0935,2772,337
278.1058,1920,336
278.1071,1019,44
278.1440,791,97
278.2563,7208,686
278.2566,722,15
278.2568,5031,1111
278.3483,470,89
278.3489,57,44
278.3811,4851,3
278.3966,175,7
278.5000,2678,233
278.5011,125,17
278.5033,326,49
278.5223,1767,3
278.6065,560,12
278.6592,702,70
278.6666,3270,3
278.6667,594,40
278.7520,1895,441
278.7526,566,29
278.7529,358,71
278.7533,2685,276
278.7796,1056,3
278.8472,2829,486
278.8474,2929,9
278.8922,599,97
279.0015,554,20
279.0019,5760,9
279.0051,328,76
279.0243,552,11
279.0931,146,63
279.1406,2424,53
279.1432,546,16
279.1435,1193,187
279.2514,731,8
279.2523,2182,13
279.2527,662,11
279.2553,2982,3
279.2754,627,10
279.2760,4303,56
279.2790,53,50
279.3903,410,50
279.3910,2665,361
279.4997,560,50
279.5066,554,20
279.5201,3281,36
279.6420,288,85
279.6423,3271,461
279.7760,2843,191
279.8617,4271,45
280.0014,3405,17
280.0050,2929,342
280.0053,104,4
280.0197,4351,35
280.0982,391,7
280.2491,736,40
280.2714,171,85
280.3506,562,27
280.3575,345,27
280.3577,1928,91
280.4354,2585,737
280.4999,1285,76
280.5007,617,35
280.5011,5034,370
280.5018,557,11
280.5043,396,8
280.5257,674,76
280.5258,3991,7
280.5260,2203,425
280.7521,566,29
280.8023,569,27
280.8548,4857,71
281.0141,5137,3
281.0435,560,15
281.0439,3391,514
281.2501,774,5
281.2699,254,9
281.2889,366,36
281.2939,2880,3
281.3499,1666,3
281.3535,238,46
281.3595,630,7
281.3949,557,50
281.3954,4686,64
281.5083,568,30
281.5256,2052,10
281.5266,556,20
281.5308,590,43
281.6454,1405,3
281.6497,659,13
281.7743,4857,388
281.7774,550,18
281.7783,493,49
281.8560,229,146
281.8571,1890,3
281.8574,845,16
281.8599,1594,59
282.0001,1142,3
282.0045,7266,525
282.0340,2972,553
282.1031,193,56
282.1068,1068,3
282.1417,1746,37
282.2538,552,19
282.2579,534,50
282.2717,282,139
282.2725,5223,791
282.3509,1532,13
282.3556,1753,13
282.5017,2894,3
282.5072,352,166
282.5109,3787,299
282.5268,580,37
282.6104,2648,45
282.6106,2931,391
282.6144,406,43
282.6161,447,8
282.6451,2043,397
282.7732,588,71
282.8476,3286,27
282.8499,1811,43
282.8542,397,11
283.0081,7042,405
283.0652,616,106
283.0831,2326,227
283.0835,558,22
283.1053,2159,34
283.2535,558,26
283.2571,775,110
283.2595,446,59
283.3693,3195,354
283.3700,294,54
283.3958,1652,41
283.3967,446,105
283.4959,1841,8
283.6105,718,9
283.6109,2051,535
283.6112,631,6
283.6152,1841,9
283.6164,572,29
283.6182,176,59
283.7714,1881,3
283.8552,2800,817
283.8833,938,261
283.8963,765,60
283.8967,562,11
283.9023,564,28
284.0273,1223,3
284.0382,601,25
284.0406,1432,3
284.1041,2450,400
284.1063,1145,919
284.1066,1308,35
284.1392,3364,476
284.2476,2622,377
284.2563,552,19
284.2747,4747,3
284.2760,373,12
284.2797,1719,94
284.3550,2063,571
284.3561,2156,299
284.3566,1323,62
284.3587,132,113
284.3906,671,59
284.5413,212,174
284.5420,3636,572
284.5487,990,94
284.6042,713,8
284.6137,3517,463
284.6177,562,25
284.7454,1991,195
284.7549,881,32
284.7560,566,27
284.8071,5818,3
284.8504,684,85
284.8511,609,137
284.8619,468,43
284.8930,2690,577
285.0088,561,54
285.2472,447,54
285.2615,564,20
285.2729,645,38
285.3497,939,59
285.3569,780,9
285.3603,604,47
285.3924,1236,3
285.5296,1913,12
285.6091,379,47
285.6109,617,21
285.6112,4367,759
285.6161,1547,348
285.6191,3270,3
285.6434,1978,8
285.7457,5327,464
285.7587,454,41
285.8536,424,50
285.8542,744,50
285.8562,857,45
285.8775,1965,12
286.0106,498,5
286.0109,571,59
286.0126,998,90
286.0199,1453,37
286.1197,5683,9
286.1247,389,100
286.2450,1730,3
286.2589,1391,14
286.2591,3790,329
286.2615,2933,167
286.2626,305,44
286.2766,558,22
286.3561,434,5
286.3565,724,11
286.4624,3601,3
286.5319,1262,56
286.6036,717,9
286.6067,712,43
286.7463,4547,44
286.7616,558,24
286.8210,5696,3
286.8513,554,46
286.8558,205,48
286.8588,539,7
286.8588,563,20
286.8648,671,55
286.9966,3693,11
287.0116,5583,3
287.0158,1287,55
287.0161,628,56
287.0167,2197,330
287.0236,428,43
287.1012,6450,63
287.1043,1164,38
287.2458,3957,44
287.2585,558,22
287.2941,3903,55
287.2943,3726,427
287.3088,406,106
287.3498,2061,274
287.3544,4151,28
287.3582,572,30
287.3915,4881,678
287.4938,601,13
287.4964,134,83
287.6040,4676,499
287.6042,2894,297
287.6046,2038,43
287.6069,1113,70
287.6073,2364,532
287.7439,2686,538
287.7569,4394,48
287.7667,605,11
287.7672,290,50
287.8570,1089,19
287.8597,1839,10
287.8966,4080,3
288.0062,566,31
288.0063,736,8
288.0141,576,35
288.0153,609,19
288.0177,804,91
288.2474,1226,47
288.2480,2632,181
288.2666,1677,13
288.3321,368,62
288.3513,558,22
288.3515,5192,951
288.3654,3554,12
288.3656,645,15
288.3890,600,31
288.4056,1685,409
288.4066,393,47
288.5137,583,69
288.6256,548,17
288.6366,5540,3
288.6598,1966,16
288.6602,5471,402
288.7572,581,20
288.7642,1838,3
288.8592,535,61
288.8626,4052,647
288.8644,1755,46
288.8981,2442,256
289.0105,570,31
289.0159,4362,180
289.0159,806,14
289.0200,3762,3
289.1058,3126,70
289.2612,1921,457
289.2664,463,115
289.3590,380,120
289.3629,1793,80
289.3923,1002,19
289.3997,2169,204
289.3997,3885,97
289.4943,1676,37
289.5066,578,33
289.5068,2353,465
289.5070,394,10
289.5099,246,47
289.5148,554,23
289.6008,1809,29
289.7491,6474,604
289.7519,426,13
289.7551,1514,3
289.7639,544,45
289.7669,2107,411
289.8484,4724,3
289.8515,2867,222
289.8535,232,97
289.9929,4317,33
290.0076,2318,201
290.0090,2959,368
290.0091,569,42
290.0164,2571,544
290.1014,619,11
290.1035,568,28
290.1498,2498,3
290.2504,426,73
290.2645,599,31
290.3499,4707,465
290.3527,602,6
290.3527,2342,16
290.4968,292,49
290.4992,2761,30
290.5185,305,157
290.5967,473,58
290.7475,2061,633
290.7642,1537,3
290.8490,2200,11
290.8498,250,9
290.8543,490,10
290.9993,625,47
291.0010,55,58
291.0014,853,13
291.0072,1835,3
291.0138,4538,34
291.0970,959,20
291.1000,1616,3
291.1073,5739,336
291.1390,568,11
291.1391,3287,14
291.2514,684,5
291.2644,1932,49
291.2778,7897,3
291.3493,2870,286
291.3528,733,48
291.3935,2380,3
291.3937,423,19
291.5008,5707,412
291.5299,564,26
291.5583,788,85
291.5596,601,8
291.5996,2570,519
291.5998,800,116
291.6017,3829,711
291.6374,373,42
291.6390,1247,203
291.8485,3508,626
291.8846,568,28
291.9035,2350,3
292.0005,201,121
292.0015,2103,66
292.0062,1595,3
292.0104,598,59
292.0164,5556,3
292.1214,694,32
292.1216,2168,45
292.1524,693,62
292.2510,2341,229
292.2572,2971,39
292.2662,2181,9
292.3616,2845,17
292.3686,123,19
292.3884,548,17
292.4990,5181,667
292.5015,334,59
292.5022,1890,13
292.5057,1074,17
292.5966,746,10
292.6114,3649,33
292.7514,3271,884
292.7534,716,25
292.7563,558,23
292.8496,391,64
292.8512,1667,3
292.8520,170,43
292.9986,1982,494
293.0996,318,53
293.1020,3530,444
293.2686,7692,110
293.2696,620,10
293.3469,1931,213
293.3486,4369,65
293.3497,1942,13
293.3512,3547,96
293.3529,6,20
293.3533,546,16
293.3864,256,46
293.5973,2411,17
293.5996,230,45
293.6045,543,70
293.6365,2880,610
293.6372,312,45
293.7638,411,45
293.8499,556,13
293.9062,5795,304
293.9955,4138,31
294.0163,1788,8
294.1041,1671,339
294.1047,3533,594
294.1049,1511,118
294.1065,4877,8
294.1069,2517,3
294.1080,3817,3
294.2446,553,7
294.2637,5065,882
294.3558,586,37
294.3577,2692,489
294.3611,1190,3
294.3872,1817,3
294.4969,232,127
294.5154,1790,14
294.5160,605,27
294.6098,2098,372
294.6108,5023,825
294.6111,584,34
294.6365,671,38
294.7435,2898,3
294.7499,1039,73
294.7634,3837,662
294.8562,725,39
294.8868,2206,330
294.8898,566,29
294.9947,3343,3
294.9990,2113,301
295.0176,3211,3
295.0984,650,10
295.2490,562,29
295.2564,2995,320
295.2647,4349,3
295.2659,454,13
295.3533,379,49
295.3538,3213,17
295.3870,84,71
295.5065,552,19
295.5215,576,28
295.5400,609,121
295.5408,627,53
295.5996,6228,861
295.5999,586,68
295.6097,2355,12
295.6103,560,25
295.6363,570,21
295.7519,950,35
295.7624,554,22
295.7628,501,77
295.7672,765,85
295.7746,4953,3
295.7756,468,111
295.8477,156,56
295.8501,6,20
295.8502,4681,15
295.8528,3573,545
296.0144,2071,13
296.0157,576,53
296.0999,877,30
296.1008,2140,307
296.1012,1312,53
296.2499,1228,20
296.2526,6856,24
296.2589,4041,39
296.2590,3793,284
296.2595,4023,19
296.2625,1642,3
296.5040,2916,680
296.5151,552,11
296.5156,2777,587
296.6045,3140,357
296.6049,1448,3
296.7656,611,9
296.7686,468,11
296.7689,2260,300
296.7697,2171,12
296.7732,2088,539
296.7735,1542,54
296.7823,4421,3
297.0058,598,42
297.0145,1014,73
297.1023,1932,12
297.1087,2108,367
297.1118,379,39
297.2557,2251,13
297.2597,706,3
297.2761,3402,3
297.2911,566,26
297.3470,1040,10
297.3474,2059,266
297.3479,1409,3
297.3529,1840,13
297.3534,3260,559
297.3873,560,23
297.5085,410,11
297.5134,723,16
297.5987,5431,19
297.5998,454,60
297.5998,6956,7
297.6000,2563,413
297.6421,170,44
297.7572,360,47
297.7607,2425,266
297.7647,117,83
297.8439,638,18
297.8445,1562,10
297.8482,558,24
297.8880,556,23
298.0030,2088,477
298.0051,119,70
298.0061,4265,42
298.0086,420,50
298.0164,2995,436
298.0992,5618,16
298.1360,1890,35
298.2526,1698,20
298.2550,2229,37
298.2661,355,21
298.2674,4876,580
298.2675,343,4
298.3457,2830,430
298.5041,2191,3
298.5077,617,29
298.5940,1074,49
298.6363,2334,23
298.6394,922,41
298.6396,366,54
298.7640,1914,400
298.7641,465,53
298.7644,588,33
298.7659,1147,16
298.8444,686,9
298.8477,162,32
298.8479,1843,296
298.8484,401,138
299.0028,1433,8
299.0963,1247,52
299.2502,1342,35
299.2563,2554,493
299.2684,5056,65
299.3479,421,7
299.3503,576,30
299.4998,4319,75
299.5027,977,79
299.5163,4846,1024
299.5948,4489,68
299.5971,3707,19
299.6426,572,29
299.8874,4179,890
300.0019,552,11
300.0029,2905,14
300.0985,4861,9
300.1106,6087,3
300.2526,739,23
300.2726,556,23
300.3449,181,128
300.3464,1519,175
300.3467,2933,231
300.3476,562,16
300.3874,671,8
300.4989,826,36
300.5170,4352,435
300.5187,366,45
300.5188,2168,3
300.5190,3265,411
300.5943,1352,260
300.5953,691,113
300.5969,823,14
300.6420,1222,33
300.7660,383,6
300.7664,914,82
300.7682,2934,390
300.7689,544,15
300.8430,2069,292
300.8478,607,22
300.8488,2139,439
300.8949,544,56
300.8956,264,6
300.8986,386,158
301.0245,547,84
301.0357,4961,15
301.0947,327,157
301.0966,1431,9
301.0974,463,67
301.0975,1469,20
301.0978,4412,31
301.0983,2171,357
301.1008,192,56
301.2582,1644,34
301.2634,609,20
301.3437,734,28
301.3473,2810,706
301.3972,510,41
301.4003,1543,30
301.5064,387,51
301.5078,521,15
301.6437,1991,209
301.6439,3078,287
301.7546,2591,336
301.7593,1674,269
301.7595,558,25
301.7605,2004,250
301.7625,628,81
301.7634,576,7
301.8444,673,9
301.8477,833,18
301.8575,566,27
302.0152,710,18
302.0244,1747,3
302.0947,386,56
302.0991,1137,14
302.0993,5109,36
302.2500,566,29
302.2757,2031,3
302.2766,367,86
302.3923,1465,64
302.3932,2578,337
302.3957,2650,181
302.3958,639,31
302.5300,5175,3
302.5301,711,30
302.5968,6598,19
302.5970,5360,8
302.7559,566,27
302.7580,6354,495
302.7630,702,68
302.7636,448,60
302.8443,566,99
302.8445,86,27
302.8980,224,91
302.8986,3463,720
303.0056,1369,47
303.0957,916,33
303.0959,1877,3
303.0986,922,54
303.0992,1292,46
303.1099,651,17
303.2504,1852,19
303.2624,338,50
303.3577,658,26
303.3793,601,16
303.3797,473,62
303.5095,628,6
303.5133,229,3
303.5956,185,11
303.5958,4064,28
303.6046,668,28
303.6074,207,3
303.6577,2220,272
303.6622,576,21
303.6626,2385,15
303.7525,1880,3
303.7610,3052,13
303.7677,7431,537
303.7681,2240,323
303.8520,554,21
303.8993,4876,3
304.0032,548,17
304.0065,1762,3
304.0091,2292,83
304.0126,6270,331
304.0132,403,62
304.0147,5463,19
304.0968,4813,50
304.1523,4279,631
304.2505,576,30
304.2545,6,20
304.2747,3822,581
304.3443,776,13
304.3943,3965,19
304.5008,2018,455
304.5044,1635,58
304.5965,1928,473
304.5971,2886,16
304.6502,1799,3
304.7562,1825,190
304.7565,3369,51
304.7726,398,47
304.8506,2369,26
304.8937,2558,55
304.8940,1206,3
305.0237,613,38
305.0268,568,27
305.0600,4610,631
305.0864,1476,7
305.0868,2171,424
305.1071,525,49
305.1088,5503,854
305.1459,2018,349
305.1531,554,19
305.2513,4036,46
305.2517,6,20
305.3468,574,30
305.3595,1497,3
305.3922,650,26
305.5192,363,56
305.6012,316,46
305.6450,336,69
305.6452,447,60
305.7722,325,37
305.7725,2802,492
305.7738,481,39
305.7775,4155,504
305.7776,528,72
305.7807,3082,3
305.7811,468,10
305.7944,280,45
305.8795,4843,21
305.8900,1016,44
306.0008,681,8
306.0030,2339,248
306.0087,6,20
306.0091,588,9
306.0221,558,18
306.1015,788,82
306.1020,163,48
306.1035,1112,85
306.1448,6144,20
306.1478,2454,349
306.2800,3750,3
306.2960,1389,120
306.3094,1418,59
306.3156,2302,421
306.3330,1835,41
306.3475,2570,282
306.3549,673,65
306.3929,597,16
306.5183,554,20
306.5980,208,45
306.6017,1685,3
306.6028,440,52
306.6083,413,41
306.6442,1957,246
306.6448,2241,3
306.6476,634,25
306.7629,293,134
306.7703,50,11
306.7733,838,12
306.8585,2553,523
306.8648,2022,11
306.8714,654,11
306.8798,3586,3
306.8801,751,10
306.8962,700,31
306.8964,1706,42
306.9022,223,45
306.9988,577,6
307.0094,625,34
307.0222,568,7
307.0231,633,31
307.1036,554,12
307.1062,2040,556
307.1300,4002,3
307.1387,582,34
307.2558,272,7
307.3488,421,37
307.3617,933,16
307.6062,558,23
307.6069,1127,60
307.6752,1935,13
307.8223,1227,7
307.8501,402,82
307.8521,584,40
307.8543,1423,84
308.0099,556,7
308.0781,572,32
308.1042,629,46
308.1067,4193,663
308.1407,394,74
308.1412,2869,397
308.2591,7821,341
308.2625,830,133
308.2724,4131,617
308.2726,572,31
308.3680,619,30
308.3918,205,42
308.3923,2454,3
308.3926,875,76
308.5066,2535,428
308.5360,558,23
308.6047,1106,9
308.6079,409,7
308.6201,1351,20
308.6258,4495,12
308.6376,548,96
308.6380,600,2
308.7582,228,5
308.7608,1190,3
308.7615,5345,440
308.8527,550,18
308.8550,3177,299
308.8554,1864,227
308.8657,1463,3
308.9039,2064,478
308.9135,2483,20
309.0008,217,152
309.2476,588,8
309.2481,1397,59
309.2580,2838,20
309.2600,2670,19
309.2705,3510,83
309.2707,2334,421
309.3540,1769,12
309.3561,178,6
309.3562,601,13
309.3568,4300,771
309.3570,592,42
309.3576,2084,17
309.3932,566,14
309.5165,2086,351
309.5217,2810,361
309.5218,2590,59
309.6401,5075,635
309.6431,2260,631
309.7596,4474,35
309.7704,557,18
309.7741,925,100
309.8511,333,45
309.8668,258,48
309.8736,2697,3
309.8921,720,74
309.8947,3935,9
310.0401,415,41
310.1407,697,102
310.2637,85,38
310.2644,551,39
310.3585,2167,283
310.3629,1918,18
310.3634,5107,634
310.3918,609,17
310.3940,564,19
310.4991,6768,833
310.4993,2946,59
310.5120,3390,54
310.5202,558,22
310.6061,120,19
310.6235,560,13
310.6370,1117,10
310.6601,2910,3
310.7518,1527,3
310.7528,604,21
310.7550,346,44
310.7552,2749,3
310.7722,786,24
310.7723,1117,122
310.8685,1609,148
310.8688,4002,787
310.8921,7921,389
310.9065,4471,3
310.9130,5064,17
310.9135,1692,13
310.9397,552,18
310.9408,666,20
311.0198,1965,415
311.0205,2126,14
311.0235,2518,388
311.0246,290,58
311.0352,538,6
311.1061,5090,44
311.2505,1202,10
311.2605,1293,14
311.2637,389,62
311.2799,551,69
311.3866,4028,603
311.3869,1395,3
311.3985,1645,12
311.4052,1648,242
311.4053,4366,483
311.4055,513,45
311.5012,2677,177
311.6036,3439,424
311.6311,4556,19
311.6491,3597,73
311.7490,421,17
311.7635,840,51
311.7661,1984,367
311.7662,699,6
311.7667,1690,290
311.8565,3133,61
311.8568,720,35
311.8570,3028,322
311.8900,290,52
311.9053,4743,3
311.9057,446,45
312.0094,564,22
312.0099,53,44
312.0109,2053,3
312.0111,556,22
312.0115,379,40
312.0137,1108,103
312.0189,560,19
312.0190,707,102
312.0193,566,26
312.1041,4436,56
312.1043,2851,229
312.1048,4708,561
312.1067,560,26
312.1428,713,384
312.2493,207,87
312.2639,643,11
312.2645,588,44
312.3446,741,93
312.4301,2208,306
312.4421,574,25
312.4421,5343,13
312.4980,3051,379
312.4985,474,56
312.5084,588,38
312.5086,6109,12
312.6095,754,116
312.6365,1036,61
312.7524,193,35
312.7636,572,42
312.7654,552,19
312.7663,2283,18
312.7709,414,50
312.8554,567,43
313.0015,568,27
313.0043,5247,714
313.1051,2364,50
313.1059,486,51
313.2563,423,54
313.2662,168,46
313.3457,556,22
313.3556,1715,9
313.3878,385,47
313.4930,129,37
313.5049,2193,295
313.5204,806,118
313.5970,815,45
313.6060,1702,3
313.6062,2689,231
313.6067,3775,861
313.7693,190,4
313.8462,2518,124
313.8698,2370,451
313.8812,2954,3
313.8847,1193,58
313.8849,2152,11
313.9311,584,46
313.9940,1544,400
313.9947,2235,7
314.0185,6797,440
314.1278,1794,24
314.1319,3895,3
314.1353,3188,510
314.1356,1788,3
314.2458,2735,355
314.2481,564,20
314.2486,2150,25
314.2516,401,73
314.2521,754,8
314.2553,1809,3
314.2697,604,10
314.2722,236,48
314.3460,542,14
314.3870,7702,72
314.3875,190,3
314.3905,22,551
314.4947,751,9
314.4949,4003,29
314.4985,730,17
314.5743,4019,3
314.6043,635,33
314.6062,1880,10
314.6064,1228,25
314.6067,258,53
314.6077,533,46
314.6100,3231,364
314.6107,89,63
314.6413,380,40
314.7695,4026,3
314.7766,4380,36
314.8561,556,21
314.8568,613,11
314.9036,337,50
314.9954,1419,15
314.9957,925,50
314.9977,611,21
314.9989,2096,3
315.0023,649,47
315.0255,3008,345
315.1030,898,53
315.1040,6725,768
315.1057,4614,3
315.1357,1103,90
315.2438,593,34
315.3548,1662,307
315.5328,2758,495
315.5393,6911,3
315.5397,2546,742
315.6128,862,4
315.6132,763,34
315.6177,1720,341
315.6358,234,56
315.6363,808,24
315.7618,6522,19
315.7620,556,21
315.8541,771,386
315.8542,449,45
315.8863,1038,63
315.8867,2953,26
315.8870,1171,51
316.0000,2084,498
316.0031,2804,273
316.0040,2416,354
316.0041,6387,12
316.0201,784,101
316.0227,2509,310
316.0349,2441,340
316.1394,3331,6
316.1465,550,19
316.2461,1855,10
316.2510,204,65
316.2512,5715,710
316.2567,1142,3
316.2764,4779,15
316.2766,1499,3
316.2768,3130,440
316.2769,7455,964
316.2774,2818,358
316.3528,3376,485
316.3712,2418,387
316.3824,370,224
316.3866,3936,428
316.4981,2501,484
316.5246,1354,11
316.6381,599,62
316.6384,1635,16
316.6415,2552,3
316.7559,456,49
316.8477,3109,16
316.8500,578,35
316.8503,2802,82
316.8839,185,123
316.9968,356,50
317.0003,820,28
317.0030,337,49
317.0035,2224,77
317.0038,2324,14
317.0215,2605,405
317.0238,390,37
317.0982,1123,40
317.2512,576,29
317.2553,2251,21
317.2559,552,18
317.2727,4283,797
317.3492,641,12
317.4973,454,167
317.4976,1110,70
317.5133,572,32
317.5264,410,55
317.5981,763,88
317.6017,243,13
317.6031,3370,3
317.7469,4039,424
317.7534,272,40
317.7770,558,19
317.7775,2795,15
317.7800,536,43
317.7822,1141,3
317.8468,2126,479
317.8541,1397,3
317.8576,1112,101
317.8892,4891,23
317.8912,165,57
318.0002,1735,3
318.0013,136,142
318.0056,3866,250
318.1025,993,9
318.1026,504,101
318.1028,511,41
318.1437,5326,21
318.2537,153,38
318.2594,2986,340
318.3501,3702,56
318.3508,796,86
318.3511,1743,17
318.3528,3632,12
318.3904,3312,44
318.3906,818,87
318.5045,570,31
318.5689,2879,453
318.5874,287,70
318.5982,4011,29
318.6028,2989,410
318.6058,349,141
318.7528,772,51
318.7533,657,19
318.7756,7137,921
318.8497,546,8
318.8526,3861,3
318.8972,2759,239
318.9987,4643,860
319.0023,4810,391
319.0221,2265,36
319.0223,569,20
319.0226,5154,660
319.0248,558,22
319.0253,460,70
319.0964,570,30
319.1008,1032,107
319.1011,1886,12
319.1025,193,3
319.1428,550,19
319.2504,467,101
319.3474,3597,11
319.3501,344,134
319.3914,5990,21
319.3916,2180,300
319.3935,980,93
319.3940,583,74
319.4974,2226,464
319.4978,877,56
319.4983,658,82
319.4987,558,23
319.5244,2995,332
319.6005,5347,234
319.6436,865,37
319.6441,6093,340
319.7497,2792,48
319.7503,171,113
319.7530,486,70
319.7718,620,8
319.7736,6829,756
319.7740,688,65
319.8472,612,10
319.8500,601,21
319.8525,1392,10
319.8914,544,12
319.9965,560,12
320.0016,725,429
320.0241,550,10
320.0247,1185,7
320.1006,3097,217
320.1022,355,46
320.1049,700,480
320.1438,2755,83
320.1476,512,118
320.2436,3119,435
320.2464,558,14
320.2540,562,23
320.2694,633,111
320.2701,272,49
320.3516,455,34
320.3548,343,40
320.6020,724,8
320.6453,782,377
320.6456,435,58
320.7503,3387,3
320.7510,261,42
320.7515,615,77
320.7560,5412,3
320.8527,558,23
320.8926,566,29
320.9158,1883,3
321.0059,3973,3
321.0076,7616,25
321.0085,557,79
321.0097,562,24
321.0966,51,47
321.1001,488,94
321.1034,4430,120
321.1038,703,19
321.1448,585,17
321.2542,1206,334
321.2713,3014,16
321.2839,3680,52
321.3477,5605,10
321.3534,3238,27
321.4980,2070,54
321.5057,737,18
321.5058,1869,9
321.5206,438,57
321.5226,708,51
321.6379,198,158
321.7537,4317,30
321.7697,325,119
321.8487,2523,355
321.9032,682,97
322.0025,714,17
322.0049,672,10
322.0222,2265,368
322.0253,2298,591
322.0253,3620,9
322.0492,1950,13
322.1142,564,25
322.1216,262,7
322.1452,546,16
322.1454,574,11
322.2646,6166,1023
322.2682,623,18
322.2687,2408,410
322.2690,2814,16
322.2776,4186,849
322.3468,600,45
322.3493,1464,3
322.3500,609,21
322.5277,548,11
322.5410,624,3
322.6066,2396,460
322.6431,97,32
322.6446,552,11
322.6456,468,40
322.7733,1865,231
322.7738,120,38
322.7749,926,3
322.7771,618,20
322.7781,4803,312
322.7783,2014,43
322.8201,425,37
323.0059,1980,325
323.0061,530,86
323.0090,415,52
323.0113,6960,32
323.1072,2537,3
323.1840,5205,3
323.2543,1831,3
323.2603,687,300
323.3055,5788,3
323.3466,4438,3
323.3468,1799,3
323.3495,653,23
323.3841,2646,605
323.3860,426,29
323.5157,2201,359
323.5304,621,29
323.5977,3588,749
323.6001,320,11
323.6004,475,53
323.6011,554,20
323.6028,575,56
323.7533,1923,3
323.7579,1018,83
323.7688,362,51
323.7707,2128,3
323.8470,3390,70
323.8502,570,25
323.8555,635,8
323.8850,376,31
323.8873,2169,604
324.0045,625,11
324.0058,1695,28
324.0198,2166,45
324.0511,2126,526
324.0514,566,11
324.0516,632,65
324.1346,2113,514
324.2585,1866,3
324.2723,1999,303
324.3535,552,18
324.5040,538,9
324.5043,416,9
324.5049,514,70
324.5055,595,19
324.5070,546,16
324.5220,490,67
324.6013,590,41
324.6052,372,88
324.6374,576,26
324.6398,1918,3
324.6407,1039,27
324.7551,3594,479
324.7568,3033,394
324.7598,1130,85
324.7697,627,95
324.7700,584,38
324.7705,1926,379
324.8503,572,46
324.8881,562,25
325.0083,1019,70
325.0258,564,28
325.0936,574,26
325.3432,1935,7
325.3463,207,115
325.3867,2236,189
325.3872,2999,38
325.5122,556,20
325.5214,3321,3
325.5972,628,11
325.6007,2255,15
325.6384,954,56
325.7496,274,66
325.7567,1093,11
325.7594,2459,469
325.7712,231,3
325.8444,546,5
325.8486,2241,523
325.8489,3348,524
325.8514,855,42
325.8522,428,48
325.8846,1567,265
325.8876,340,48
326.0061,4208,405
326.0099,642,60
326.0733,2026,3
326.1000,2464,3
326.1007,575,11
326.1035,2167,3
326.1359,4295,686
326.2957,561,23
326.2977,4059,3
326.2985,773,8
326.3084,1804,3
326.3090,4851,13
326.3454,2778,3
326.3479,3579,629
326.3487,1758,3
326.4201,351,51
326.5025,3327,596
326.5223,2883,287
326.5225,313,207
326.6376,2063,470
326.6379,752,53
326.7511,2605,274
326.7517,5280,1024
326.7656,7236,26
326.7685,2114,3
326.7688,534,233
326.7716,3043,328
326.8445,2294,267
326.8523,639,9
326.8844,380,136
326.8853,5301,400
326.8887,953,39
327.0065,560,26
327.0099,2886,82
327.0106,3820,14
327.0108,4229,92
327.0111,2824,271
327.0219,3184,571
327.0951,3092,17
327.0979,308,80
327.0982,825,116
327.1333,236,53
327.2551,3148,317
327.2581,236,37
327.2582,2284,292
327.2586,2438,200
327.2763,816,45
327.2826,1188,37
327.3448,392,10
327.3508,525,6
327.5088,456,46
327.5174,556,21
327.5196,1668,3
327.5204,2018,12
327.5224,1872,3
327.5975,2223,559
327.6040,3907,64
327.6043,449,21
327.6053,468,6
327.6395,1922,3
327.7532,887,86
327.7655,3280,14
327.8560,2319,428
327.8566,1275,56
327.8588,599,17
327.8853,140,19
328.0031,738,245
328.0032,1582,59
328.0034,1526,63
328.0095,2897,463
328.0146,132,103
328.0147,1927,477
328.0152,712,12
