unix_ns,monotonic_ns,role,endpoint,scrape_ok,scrape_duration_ms,running,waiting,waiting_growth_per_s,kv_cache_usage,prefix_cache_hits,prefix_cache_queries,external_prefix_cache_hits,external_prefix_cache_queries,preemptions,prompt_tokens,generation_tokens,successful_requests,e2e_count,e2e_sum_s,ttft_count,ttft_sum_s,inter_token_count,inter_token_sum_s,iteration_tokens_count,iteration_tokens_sum,error
1785511733939408508,1137103982938599,combined,http://127.0.0.1:8000/metrics,True,30.799143947660923,21.0,0.0,0.0,0.024742268041237137,0.0,8000.0,0.0,0.0,0.0,7968.0,7642.0,229.0,229.0,508.2578899860382,249.0,41.830634355545044,7393.0,489.38793104770593,376.0,15610.0,
1785511734440201157,1137104483731283,combined,http://127.0.0.1:8000/metrics,True,27.65757986344397,21.0,0.0,0.0,0.025085910652920984,0.0,8128.0,0.0,0.0,0.0,8128.0,7790.0,233.0,233.0,517.1794166564941,254.0,42.71684265136719,7536.0,498.87863727798685,383.0,15918.0,
1785511734940976614,1137104984506736,combined,http://127.0.0.1:8000/metrics,True,25.839943904429674,21.0,0.0,0.0,0.02439862542955329,0.0,8320.0,0.0,0.0,0.0,8288.0,7958.0,239.0,239.0,530.4488844871521,259.0,43.616288900375366,7699.0,509.6880346450489,391.0,16246.0,
1785511735443601949,1137105487132068,combined,http://127.0.0.1:8000/metrics,True,22.77167490683496,21.0,0.0,0.0,0.025085910652920984,0.0,8448.0,0.0,0.0,0.0,8448.0,8107.0,243.0,243.0,539.4056577682495,264.0,44.47399663925171,7843.0,519.2518769535236,398.0,16555.0,
1785511735945864067,1137105989394415,combined,http://127.0.0.1:8000/metrics,True,23.079639999195933,22.0,0.0,0.0,0.02577319587628868,0.0,8640.0,0.0,0.0,0.0,8608.0,8277.0,248.0,248.0,550.5989217758179,269.0,45.36894774436951,8008.0,530.1952016495634,406.0,16885.0,
1785511736447691472,1137106491221570,combined,http://127.0.0.1:8000/metrics,True,25.3327249083668,21.0,0.0,0.0,0.025085910652920984,0.0,8768.0,0.0,0.0,0.0,8768.0,8427.0,253.0,253.0,561.8059668540955,274.0,46.2227885723114,8153.0,539.8300595353357,413.0,17195.0,
1785511736950239574,1137106993769679,combined,http://127.0.0.1:8000/metrics,True,24.436478968709707,22.0,0.0,0.0,0.02577319587628868,0.0,8960.0,0.0,0.0,0.0,8928.0,8597.0,258.0,258.0,572.9667057991028,279.0,47.100062131881714,8318.0,550.7752463819925,421.0,17525.0,
1785511737452408085,1137107495938195,combined,http://127.0.0.1:8000/metrics,True,30.79467616043985,21.0,0.0,0.0,0.025085910652920984,0.0,9088.0,0.0,0.0,0.0,9088.0,8747.0,263.0,263.0,584.1444730758667,284.0,47.930724143981934,8463.0,560.4134104449768,428.0,17835.0,
1785511737953349679,1137107996879848,combined,http://127.0.0.1:8000/metrics,True,23.284473922103643,22.0,0.0,0.0,0.02577319587628868,0.0,9280.0,0.0,0.0,0.0,9248.0,8917.0,268.0,268.0,595.3026080131531,289.0,48.78832960128784,8628.0,571.3568495239597,436.0,18165.0,
1785511738454998202,1137108498528481,combined,http://127.0.0.1:8000/metrics,True,27.498034993186593,21.0,0.0,0.0,0.024742268041237137,0.0,9440.0,0.0,0.0,0.0,9408.0,9088.0,274.0,274.0,608.6988317966461,294.0,49.605674266815186,8794.0,582.3728683167137,444.0,18496.0,
1785511738956063231,1137108999593396,combined,http://127.0.0.1:8000/metrics,True,23.85584800504148,22.0,0.0,0.0,0.02577319587628868,0.0,9600.0,0.0,0.0,0.0,9568.0,9237.0,278.0,278.0,617.6249642372131,299.0,50.4468560218811,8938.0,591.9377249293029,451.0,18805.0,
1785511739457830298,1137109501360489,combined,http://127.0.0.1:8000/metrics,True,23.25710910372436,21.0,0.0,0.0,0.024742268041237137,0.0,9760.0,0.0,0.0,0.0,9728.0,9408.0,284.0,284.0,630.9899265766144,304.0,51.24414134025574,9104.0,602.957909838995,459.0,19136.0,
