workload_id,axis,prefill_frequency_mhz,decode_frequency_mhz,sample_count,slo_met,ttft_p95_ms,tpot_p95_ms,prefill_power_w,decode_power_w,joint_power_w,prefill_energy_j,decode_energy_j,joint_energy_j
balanced_medium,P,2220,1500,3,True,204.90214218152687,56.38326356759456,72.87146546526036,71.82615511761793,144.6976205828783,536.8256666666666,529.1243333333333,1065.95
balanced_medium,P,2310,1500,3,True,206.53709846083075,56.38278685097663,75.07311846643232,71.54927809902632,146.62239656545862,553.128,527.165,1080.293
balanced_medium,P,2415,1500,3,True,202.42201525252312,56.38504339800048,79.70981085121466,71.76536843381011,151.47517928502478,587.1156666666667,528.5993333333333,1115.7150000000001
balanced_medium,P,2520,1500,3,True,204.30818488821387,56.386856251033244,83.90183991322253,71.39341744915924,155.2952573623818,618.1746666666667,526.0146666666666,1144.1893333333335
balanced_medium,D,900,450,3,True,251.84433958493173,60.20758996779964,65.0720115327016,58.370785013603516,123.4427965463051,514.049,461.11133333333333,975.1603333333333
balanced_medium,D,900,525,3,True,251.56833846122026,59.40185884594931,65.06906605515951,58.76511198052007,123.83417803567959,507.30833333333334,458.1596666666667,965.468
balanced_medium,D,900,600,3,True,249.84493990195915,58.82483248683206,65.12028517558578,59.2657392690539,124.38602444463966,502.9056666666667,457.69266666666664,960.5983333333334
balanced_medium,D,900,675,3,True,248.09918673709035,58.38007449014772,64.77177714385012,59.668023839317435,124.43980098316756,496.38533333333334,457.27233333333334,953.6576666666666
balanced_medium,D,900,750,3,True,249.4716704590246,58.03999707210941,64.86565078280852,59.98306621432059,124.8487169971291,494.42766666666665,457.211,951.6386666666667
balanced_medium,D,900,825,3,True,248.68573588319123,57.769147691859565,65.12792659944417,60.45480980851531,125.58273640795949,494.097,458.644,952.741
balanced_medium,D,900,900,3,True,248.06300015188754,57.545718779021094,65.13937285392137,60.745432946090425,125.8848058000118,492.3413333333333,459.1306666666667,951.4720000000001
balanced_medium,D,900,975,3,True,246.03972563054413,57.31821371880396,65.1443842743945,61.147337410532536,126.29172168492703,490.35133333333334,460.26433333333335,950.6156666666666
balanced_medium,D,900,1050,3,True,248.18506890442222,57.11714382985548,65.06502403615987,61.523272486960444,126.58829652312032,488.21733333333333,461.64166666666665,949.859
balanced_medium,D,900,1125,3,True,247.64166418462992,56.963144432877996,65.30710221996269,61.86061110671077,127.16771332667345,488.73600000000005,462.94366666666673,951.6796666666665
balanced_medium,D,900,1200,3,True,246.27580682281405,56.81586408653979,65.1725562032595,63.49677949093664,128.66933569419615,486.4156666666667,473.9086666666667,960.3243333333334
balanced_medium,D,900,1275,3,True,246.14556117448956,56.684251091311005,64.72562940003648,64.92906714298338,129.65469654301987,482.0076666666667,483.5226666666667,965.5303333333333
balanced_medium,D,900,1350,3,True,245.57616105303168,56.56619600449345,65.14690585938492,67.3012185149825,132.44812437436744,484.17699999999996,500.18800000000005,984.3649999999999
balanced_medium,D,900,1425,3,True,247.87664510076866,56.472337362723145,65.22804339433328,69.53555995233195,134.76360334666523,484.047,516.0126666666666,1000.0596666666667
balanced_medium,D,900,1500,3,True,249.01165204355493,56.38285821311058,65.39190658255022,71.66262716285183,137.05453374540207,484.5423333333333,531.0083333333333,1015.5506666666666
both_heavy,P,900,1500,3,False,626.6393733676523,58.130860966082444,64.31692320215163,70.81213105599117,135.1290542581428,993.7289999999999,1094.0829999999999,2087.812
both_heavy,P,1005,1500,3,False,597.9011957067996,58.134294023152954,64.84066407089809,70.68944432695103,135.5301083978491,1000.0993333333332,1090.3106666666665,2090.41
both_heavy,P,1110,1500,3,False,577.8826262103394,58.134348066341055,65.24717267346682,70.33426354742492,135.58143622089173,1005.0803333333333,1083.443,2088.523333333333
both_heavy,P,1200,1500,3,False,560.0872483919375,58.13261330620769,65.64109186145772,70.09141152408687,135.7325033855446,1009.881,1078.3486666666665,2088.2296666666666
both_heavy,P,1305,1500,3,False,542.2950834268704,58.134823257614876,65.73064368003953,69.99058248810064,135.7212261681402,1010.1793333333334,1075.6480000000001,2085.827333333333
both_heavy,P,1410,1500,3,False,528.3693840145133,58.13411544004053,66.29740336369719,69.97992067373436,136.27732403743155,1018.0079999999999,1074.5536666666667,2092.5616666666665
both_heavy,P,1500,1500,3,False,518.9417731249705,58.133643740815494,66.57986178354106,70.0748180774661,136.65467986100717,1021.6843333333333,1075.3153333333332,2096.9996666666666
both_heavy,P,1605,1500,3,False,511.1807575216517,58.13234844322627,66.82007705656902,70.11052160007517,136.93059865664418,1024.7733333333333,1075.2366666666667,2100.01
both_heavy,P,1710,1500,3,False,500.03842858131975,58.1334332183606,67.11573738096189,70.2535061286285,137.3692435095904,1028.672,1076.764,2105.4359999999997
both_heavy,P,1815,1500,3,True,495.3707339358516,58.134052076367844,68.0776178037451,70.49402168296488,138.57163948670998,1042.9773333333333,1079.9976666666666,2122.975
both_heavy,P,1920,1500,3,True,489.5624877884984,58.13210876170071,68.07318791917804,70.46305152046169,138.53623943963973,1042.3353333333334,1078.9283333333333,2121.2636666666667
both_heavy,P,2010,1500,3,True,481.46507476922125,58.131138626531715,68.85592187390237,70.52168320646207,139.37760508036445,1053.9846666666667,1079.4826666666668,2133.4673333333335
both_heavy,P,2115,1500,3,True,482.3455174919218,58.132787142542426,69.47934629282503,70.4313138120691,139.9106601048941,1063.5733333333335,1078.146,2141.719333333333
both_heavy,P,2220,1500,3,True,475.87815049337223,58.134967232004314,72.16479037000083,70.40590710748371,142.57069747748454,1104.2753333333333,1077.3606666666667,2181.636
both_heavy,P,2310,1500,3,True,474.1382649517618,58.13314458980754,74.65556903244679,70.32919195420554,144.98476098665233,1142.2143333333333,1076.0216666666665,2218.2360000000003
both_heavy,P,2415,1500,3,True,479.3385951197706,58.13210731253539,78.1245833804703,70.38615520381438,148.5107385842847,1195.594,1077.1673333333333,2272.7613333333334
both_heavy,P,2520,1500,3,True,478.3228871645406,58.13194248834443,82.58909557042074,70.42048764410568,153.0095832145264,1263.913,1077.6893333333335,2341.6023333333333
both_heavy,D,1920,450,3,True,495.04849644144997,65.97348255776417,67.92388629845787,55.68536013545785,123.60924643391571,1176.4226666666666,964.4546666666666,2140.8773333333334
both_heavy,D,1920,525,3,True,494.37930876156315,64.3529434848175,67.92451697854797,56.34827573088227,124.27279270943025,1148.4276666666667,952.7036666666667,2101.1313333333333
both_heavy,D,1920,600,3,True,493.7798782601021,63.16073722352146,68.10185309299759,57.20510830190557,125.30696139490315,1130.6383333333333,949.7286666666668,2080.367
both_heavy,D,1920,675,3,True,494.2096118815243,62.246432675176536,67.99608432049854,57.83979322828697,125.8358775487855,1112.9669999999999,946.7276666666667,2059.6946666666663
both_heavy,D,1920,750,3,True,492.17551862820983,61.52648417265428,68.11628995556394,58.33366517000891,126.44995512557286,1102.3193333333334,944.0079999999999,2046.3273333333334
both_heavy,D,1920,825,3,True,489.20554167125374,60.945714722825755,68.0470468564261,58.8676452413522,126.91469209777831,1090.978,943.8073333333333,2034.7853333333333
both_heavy,D,1920,900,3,True,488.2640422321856,60.46258932678029,68.26129976846077,59.40398340747418,127.66528317593496,1085.8286666666665,944.936,2030.7646666666667
both_heavy,D,1920,975,3,True,484.9620573571883,60.00821882164946,68.00926598459218,59.86239848859854,127.87166447319072,1073.7986666666666,945.1676666666667,2018.9663333333335
both_heavy,D,1920,1050,3,True,485.7564292731695,59.61275758559579,67.95682776026874,60.4580782821638,128.41490604243253,1066.237,948.582,2014.8190000000002
both_heavy,D,1920,1125,3,True,490.2390831382945,59.292051982928946,68.28236961483161,60.903516996324164,129.18588661115578,1066.0803333333333,950.8756666666667,2016.9560000000001
both_heavy,D,1920,1200,3,True,489.62176331551746,58.99311118279857,68.26042660833438,62.589841463621816,130.8502680719562,1060.3996666666665,972.3093333333333,2032.709
both_heavy,D,1920,1275,3,True,487.5565610011108,58.73381774676233,68.24116953986454,64.46800096917873,132.70917050904328,1055.4893333333332,997.1296666666667,2052.619
both_heavy,D,1920,1350,3,True,488.57374102808535,58.51141326065522,68.23578439695105,66.40850971858278,134.64429411553382,1051.4496666666666,1023.293,2074.7426666666665
both_heavy,D,1920,1425,3,True,488.7403366737999,58.31467830703831,68.26993516633878,68.63796469112792,136.90789985746673,1048.6499999999999,1054.3033333333333,2102.9533333333334
both_heavy,D,1920,1500,3,True,489.3684055306949,58.1329995198358,68.35765167727993,70.84213224146448,139.1997839187444,1046.808,1084.8546666666666,2131.6626666666666
