achieved_throughput_rps,achieved_to_offered_ratio,arrival_stop_s,backlog_at_arrival_stop,candidate_id,drain_timed_out,early_ttft_median_ms,energy_j,failed_requests,inflight_limit_hit,issued_requests,joules_per_completed_request,late_latency_stable,late_ttft_median_ms,mean_power_w,offered_rate_rps,phase,planned_requests,stability_gates,stable,success_ratio,successful_requests,tpot_p95_ms,ttft_p95_ms,window_duration_s,window_end_s,window_start_s,workload_id
0.16063163450598344,0.9518911674428648,1788892409.7798097,3,decode_heavy-refine-06-rps-0.168750,False,250.01802144106477,27808.926675174385,0,False,30,926.9642225058128,True,243.97763842716813,148.89977818967685,0.16875,refine,30,"{""late_ttft_growth_allowance_ms"": 50.0, ""late_ttft_growth_ratio"": 1.25, ""minimum_achieved_to_offered_ratio"": 0.95, ""minimum_success_ratio"": 0.99, ""tpot_p95_le_ms"": 200.0, ""ttft_p95_lt_ms"": 500.0}",True,1.0,30,58.47103496305827,279.6089377021417,186.76271390914917,1788892424.6902044,1788892237.9274905,decode_heavy
0.16060026132498761,0.9517052522962228,1788892606.6946225,3,decode_heavy-confirm-rps-0.168750-repeat-1,False,233.24241710361093,27826.731168702245,0,False,30,927.5577056234082,True,243.30479046329856,148.9660099171253,0.16875,confirmation,30,"{""late_ttft_growth_allowance_ms"": 50.0, ""late_ttft_growth_ratio"": 1.25, ""minimum_achieved_to_offered_ratio"": 0.95, ""minimum_success_ratio"": 0.99, ""tpot_p95_le_ms"": 200.0, ""ttft_p95_lt_ms"": 500.0}",True,1.0,30,58.47152062513701,267.43514392292127,186.7991979122162,1788892621.6410906,1788892434.8418927,decode_heavy
0.160639925100393,0.9519402968912176,1788892803.7200215,3,decode_heavy-confirm-rps-0.168750-repeat-2,False,253.4599694190547,27826.337669771165,0,False,30,927.5445889923722,True,252.6786815142259,149.00069330300946,0.16875,confirmation,30,"{""late_ttft_growth_allowance_ms"": 50.0, ""late_ttft_growth_ratio"": 1.25, ""minimum_achieved_to_offered_ratio"": 0.95, ""minimum_success_ratio"": 0.99, ""tpot_p95_le_ms"": 200.0, ""ttft_p95_lt_ms"": 500.0}",True,1.0,30,58.471173491356346,279.568953323178,186.75307512283325,1788892818.6208916,1788892631.8678164,decode_heavy
0.1008820388476559,1.008820388476559,1788893140.9696062,1,balanced_medium-bracket-01-rps-0.100000,False,201.1027210392058,41352.12812177837,0,False,30,1378.4042707259457,True,201.9645959371701,139.05623318714964,0.1,bracket,30,"{""late_ttft_growth_allowance_ms"": 50.0, ""late_ttft_growth_ratio"": 1.25, ""minimum_achieved_to_offered_ratio"": 0.95, ""minimum_success_ratio"": 0.99, ""tpot_p95_le_ms"": 200.0, ""ttft_p95_lt_ms"": 500.0}",True,1.0,30,56.3953637722953,204.04262878000736,297.3770191669464,1788893148.343513,1788892850.9664938,balanced_medium
0.19666909771356844,0.9833454885678422,1788893303.537914,2,balanced_medium-bracket-02-rps-0.200000,False,282.9186375020072,23167.22097069025,0,False,30,772.2406990230083,True,278.0128865269944,151.8758814945504,0.2,bracket,30,"{""late_ttft_growth_allowance_ms"": 50.0, ""late_ttft_growth_ratio"": 1.25, ""minimum_achieved_to_offered_ratio"": 0.95, ""minimum_success_ratio"": 0.99, ""tpot_p95_le_ms"": 200.0, ""ttft_p95_lt_ms"": 500.0}",True,1.0,30,58.21890075430714,305.6642067851499,152.5404872894287,1788893311.0776467,1788893158.5371594,balanced_medium
0.3780738972278661,0.9451847430696653,1788893408.7920344,4,balanced_medium-bracket-03-rps-0.400000,False,284.48707854840904,14587.431908614933,0,False,36,405.2064419059704,True,280.90979845728725,153.19797867322714,0.4,bracket,36,"{""late_ttft_growth_allowance_ms"": 50.0, ""late_ttft_growth_ratio"": 1.25, ""minimum_achieved_to_offered_ratio"": 0.95, ""minimum_success_ratio"": 0.99, ""tpot_p95_le_ms"": 200.0, ""ttft_p95_lt_ms"": 500.0}",False,1.0,36,59.38697598579405,311.22518226038665,95.21948027610779,1788893416.5107176,1788893321.2912374,balanced_medium
0.28762623358040856,0.9587541119346951,1788893523.362003,3,balanced_medium-refine-04-rps-0.300000,False,279.8805993515998,15779.368403520435,0,False,30,525.9789467840145,True,282.0378729375079,151.28534340607624,0.30000000000000004,refine,30,"{""late_ttft_growth_allowance_ms"": 50.0, ""late_ttft_growth_ratio"": 1.25, ""minimum_achieved_to_offered_ratio"": 0.95, ""minimum_success_ratio"": 0.99, ""tpot_p95_le_ms"": 200.0, ""ttft_p95_lt_ms"": 500.0}",True,1.0,30,59.21268531801472,306.4789745025337,104.30202984809875,1788893530.9962568,1788893426.694227,balanced_medium
0.3325235711348858,0.9500673460996736,1788893629.7621453,3,balanced_medium-refine-05-rps-0.350000,False,286.6939464583993,14672.30561349541,0,False,32,458.50955042173155,True,277.44425903074443,152.46523310568514,0.35000000000000003,refine,32,"{""late_ttft_growth_allowance_ms"": 50.0, ""late_ttft_growth_ratio"": 1.25, ""minimum_achieved_to_offered_ratio"": 0.95, ""minimum_success_ratio"": 0.99, ""tpot_p95_le_ms"": 200.0, ""ttft_p95_lt_ms"": 500.0}",True,1.0,32,59.28605034173738,312.4131349264644,96.2337794303894,1788893637.4235077,1788893541.1897283,balanced_medium
0.3552628014545597,0.9473674705454925,1788893735.5570126,3,balanced_medium-refine-06-rps-0.375000,False,299.53605006448925,14625.639478959143,0,False,34,430.1658670282101,True,292.43994294665754,152.82193101057152,0.375,refine,34,"{""late_ttft_growth_allowance_ms"": 50.0, ""late_ttft_growth_ratio"": 1.25, ""minimum_achieved_to_offered_ratio"": 0.95, ""minimum_success_ratio"": 0.99, ""tpot_p95_le_ms"": 200.0, ""ttft_p95_lt_ms"": 500.0}",False,1.0,34,59.313633969313955,309.29893270367756,95.70379972457886,1788893743.2603292,1788893647.5565295,balanced_medium
0.3438460916909417,0.9485409425957012,1788893841.7287495,3,balanced_medium-refine-07-rps-0.362500,False,285.4981010314077,14642.40186810121,0,False,33,443.70914751821846,True,281.5298018977046,152.56765622165892,0.36250000000000004,refine,33,"{""late_ttft_growth_allowance_ms"": 50.0, ""late_ttft_growth_ratio"": 1.25, ""minimum_achieved_to_offered_ratio"": 0.95, ""minimum_success_ratio"": 0.99, ""tpot_p95_le_ms"": 200.0, ""ttft_p95_lt_ms"": 500.0}",False,1.0,33,59.29936636935949,311.588596040383,95.97317171096802,1788893849.4254904,1788893753.4523187,balanced_medium
0.33253453413614337,0.9500986689604095,1788893948.209012,3,balanced_medium-confirm-rps-0.350000-repeat-1,False,283.13485509715974,14677.191156320274,0,False,32,458.66222363500856,True,279.9335310701281,152.52102886231518,0.35000000000000003,confirmation,32,"{""late_ttft_growth_allowance_ms"": 50.0, ""late_ttft_growth_ratio"": 1.25, ""minimum_achieved_to_offered_ratio"": 0.95, ""minimum_success_ratio"": 0.99, ""tpot_p95_le_ms"": 200.0, ""ttft_p95_lt_ms"": 500.0}",True,1.0,32,59.28605274878457,308.9461942552589,96.2306067943573,1788893955.8673196,1788893859.6367128,balanced_medium
0.33252444768704076,0.9500698505344021,1788894054.595057,3,balanced_medium-confirm-rps-0.350000-repeat-2,False,278.54353096336126,14710.050477202982,0,False,32,459.6890774125932,True,282.4265219969675,152.85785657438785,0.35000000000000003,confirmation,32,"{""late_ttft_growth_allowance_ms"": 50.0, ""late_ttft_growth_ratio"": 1.25, ""minimum_achieved_to_offered_ratio"": 0.95, ""minimum_success_ratio"": 0.99, ""tpot_p95_le_ms"": 200.0, ""ttft_p95_lt_ms"": 500.0}",True,1.0,32,59.286581159855324,308.9971893117763,96.23352575302124,1788894062.255955,1788893966.0224292,balanced_medium
0.09808778899490388,0.9808778899490387,1788894408.326419,2,both_heavy-bracket-01-rps-0.100000,False,544.9711380060762,46878.38310526684,0,False,30,1562.6127701755613,True,549.5928199961782,153.27323168172268,0.1,bracket,30,"{""late_ttft_growth_allowance_ms"": 50.0, ""late_ttft_growth_ratio"": 1.25, ""minimum_achieved_to_offered_ratio"": 0.95, ""minimum_success_ratio"": 0.99, ""tpot_p95_le_ms"": 200.0, ""ttft_p95_lt_ms"": 500.0}",False,1.0,30,61.60338403593165,579.1378598310985,305.84846806526184,1788894424.1725945,1788894118.3241265,both_heavy
0.050394240145815415,1.0078848029163083,1788895014.41412,1,both_heavy-bracket-02-rps-0.050000,False,471.8310530297458,83581.7102194503,0,False,30,2786.0570073150097,True,462.6875586109236,140.40122588656442,0.05,bracket,30,"{""late_ttft_growth_allowance_ms"": 50.0, ""late_ttft_growth_ratio"": 1.25, ""minimum_achieved_to_offered_ratio"": 0.95, ""minimum_success_ratio"": 0.99, ""tpot_p95_le_ms"": 200.0, ""ttft_p95_lt_ms"": 500.0}",True,1.0,30,58.14443638744563,474.4242611923255,595.3061285018921,1788895029.714428,1788894434.4082994,both_heavy
0.07459184819393395,0.9945579759191192,1788895426.573355,2,both_heavy-refine-03-rps-0.075000,False,554.005239973776,61512.34579446167,0,False,30,2050.4115264820557,True,549.649326945655,152.94398531844186,0.07500000000000001,refine,30,"{""late_ttft_growth_allowance_ms"": 50.0, ""late_ttft_growth_ratio"": 1.25, ""minimum_achieved_to_offered_ratio"": 0.95, ""minimum_success_ratio"": 0.99, ""tpot_p95_le_ms"": 200.0, ""ttft_p95_lt_ms"": 500.0}",False,1.0,30,59.25115097871087,576.4059389708564,402.188720703125,1788895442.094847,1788895039.9061263,both_heavy
0.06259032110632136,1.0014451377011417,1788895916.2922807,1,both_heavy-refine-04-rps-0.062500,False,472.56969392765313,71855.10814190283,0,False,30,2395.170271396761,True,468.0116033414379,149.91447639103816,0.0625,refine,30,"{""late_ttft_growth_allowance_ms"": 50.0, ""late_ttft_growth_ratio"": 1.25, ""minimum_achieved_to_offered_ratio"": 0.95, ""minimum_success_ratio"": 0.99, ""tpot_p95_le_ms"": 200.0, ""ttft_p95_lt_ms"": 500.0}",True,1.0,30,58.14230314843977,473.0377033003606,479.30733489990234,1788895931.5974412,1788895452.2901063,both_heavy
0.06861130749551704,0.9979826544802478,1788896363.608778,2,both_heavy-refine-05-rps-0.068750,False,543.4808065183461,67003.79721834883,0,False,30,2233.4599072782944,True,563.639159547165,153.24060447718003,0.06875,refine,30,"{""late_ttft_growth_allowance_ms"": 50.0, ""late_ttft_growth_ratio"": 1.25, ""minimum_achieved_to_offered_ratio"": 0.95, ""minimum_success_ratio"": 0.99, ""tpot_p95_le_ms"": 200.0, ""ttft_p95_lt_ms"": 500.0}",False,1.0,30,58.38662279249333,579.0270906174555,437.24571204185486,1788896379.0359142,1788895941.7902021,both_heavy
0.0656150422721361,0.9998482631944549,1788896831.203124,2,both_heavy-refine-06-rps-0.065625,False,469.27561005577445,69563.93031419069,0,False,30,2318.7976771396893,True,467.5589200342074,152.14800760605172,0.065625,refine,30,"{""late_ttft_growth_allowance_ms"": 50.0, ""late_ttft_growth_ratio"": 1.25, ""minimum_achieved_to_offered_ratio"": 0.95, ""minimum_success_ratio"": 0.99, ""tpot_p95_le_ms"": 200.0, ""ttft_p95_lt_ms"": 500.0}",True,1.0,30,58.14281721882449,470.92115299310535,457.21223306655884,1788896846.5096202,1788896389.2973871,both_heavy
0.06561546418887619,0.9998546924019228,1788897298.609606,2,both_heavy-confirm-rps-0.065625-repeat-1,False,465.78288509044796,69579.77419177815,0,False,30,2319.325806392605,True,467.74477104190737,152.18363939169038,0.065625,confirmation,30,"{""late_ttft_growth_allowance_ms"": 50.0, ""late_ttft_growth_ratio"": 1.25, ""minimum_achieved_to_offered_ratio"": 0.95, ""minimum_success_ratio"": 0.99, ""tpot_p95_le_ms"": 200.0, ""ttft_p95_lt_ms"": 500.0}",True,1.0,30,58.14335660940475,471.27007050439715,457.20929312705994,1788897313.91354,1788896856.7042468,both_heavy
0.06561569928894508,0.999858274879163,1788897765.9739494,2,both_heavy-confirm-rps-0.065625-repeat-2,False,468.2442209450528,69581.53366042674,0,False,30,2319.384455347558,True,467.1891303732991,152.188032957539,0.065625,confirmation,30,"{""late_ttft_growth_allowance_ms"": 50.0, ""late_ttft_growth_ratio"": 1.25, ""minimum_achieved_to_offered_ratio"": 0.95, ""minimum_success_ratio"": 0.99, ""tpot_p95_le_ms"": 200.0, ""ttft_p95_lt_ms"": 500.0}",True,1.0,30,58.142982327616686,472.31176495552063,457.20765495300293,1788897781.2762032,1788897324.0685482,both_heavy
