arrival_wall_s,candidate_id,client_latency_s,completion_wall_s,error,observed_output_tokens,offered_rate_rps,request_id,request_index,success,tpot_ms,ttft_ms,workload_id
1788887048.5030377,small_light-refine-09-rps-1.850000,3.8542926751542836,1788887052.3573096,,64,1.85,capacity-000652,1,True,58.36646855690531,172.25021799094975,small_light
1788887049.0447285,small_light-refine-09-rps-1.850000,3.9650951460935175,1788887053.0098035,,64,1.85,capacity-000653,2,True,58.90768385374002,249.19016216881573,small_light
1788887049.5845454,small_light-refine-09-rps-1.850000,3.959206131985411,1788887053.5437365,,64,1.85,capacity-000654,3,True,59.059832333808856,233.83678193204105,small_light
1788887050.1252139,small_light-refine-09-rps-1.850000,4.011461331043392,1788887054.1366422,,64,1.85,capacity-000655,4,True,59.197060793401704,277.8350638691336,small_light
1788887050.6657782,small_light-refine-09-rps-1.850000,4.003756863065064,1788887054.6695197,,64,1.85,capacity-000656,5,True,59.268367790897926,265.8311570994556,small_light
1788887051.206246,small_light-refine-09-rps-1.850000,3.9981492240913212,1788887055.2043757,,64,1.85,capacity-000657,6,True,59.30714111124713,256.48681609891355,small_light
1788887051.7469409,small_light-refine-09-rps-1.850000,3.9913845600094646,1788887055.7383063,,64,1.85,capacity-000658,7,True,59.31058400014918,249.71083202399313,small_light
1788887052.2876227,small_light-refine-09-rps-1.850000,3.983973595080897,1788887056.2715764,,64,1.85,capacity-000659,8,True,59.30289558859335,242.9783169645816,small_light
1788887052.8278477,small_light-refine-09-rps-1.850000,3.977770912926644,1788887056.8055975,,64,1.85,capacity-000660,9,True,59.3141456326795,236.093332991004,small_light
1788887053.3683472,small_light-refine-09-rps-1.850000,4.031632439000532,1788887057.39996,,64,1.85,capacity-000661,10,True,59.32207218933082,289.1979250125587,small_light
1788887053.9095523,small_light-refine-09-rps-1.850000,4.024640171090141,1788887057.9341707,,64,1.85,capacity-000662,11,True,59.33394390601842,281.6850140225142,small_light
1788887054.4496913,small_light-refine-09-rps-1.850000,4.017847241135314,1788887058.4675193,,64,1.85,capacity-000663,12,True,59.32916015652673,275.2570710144937,small_light
1788887054.9899518,small_light-refine-09-rps-1.850000,4.010916857980192,1788887059.000849,,64,1.85,capacity-000664,13,True,59.3235506010907,268.50758609361947,small_light
1788887055.5305676,small_light-refine-09-rps-1.850000,4.003019824856892,1788887059.5335722,,64,1.85,capacity-000665,14,True,59.321308268293265,261.6734739858657,small_light
1788887056.0715783,small_light-refine-09-rps-1.850000,3.9961040229536593,1788887060.0676606,,64,1.85,capacity-000666,15,True,59.31765047301139,254.69660921953619,small_light
1788887056.6113849,small_light-refine-09-rps-1.850000,3.9880258650518954,1788887060.599404,,64,1.85,capacity-000667,16,True,59.31215617613542,248.73872101306915,small_light
1788887057.152134,small_light-refine-09-rps-1.850000,3.9828523139003664,1788887061.1349711,,64,1.85,capacity-000668,17,True,59.30510915756699,242.63178906403482,small_light
1788887057.6924434,small_light-refine-09-rps-1.850000,3.9759600500110537,1788887061.6683874,,64,1.85,capacity-000669,18,True,59.29380922120006,236.91707104444504,small_light
1788887058.2344968,small_light-refine-09-rps-1.850000,4.028459641849622,1788887062.2629411,,64,1.85,capacity-000670,19,True,59.327225189744716,287.10150392726064,small_light
1788887058.7741034,small_light-refine-09-rps-1.850000,4.022872888017446,1788887062.796961,,64,1.85,capacity-000671,20,True,59.33167687469413,281.07299003750086,small_light
1788887059.3149204,small_light-refine-09-rps-1.850000,4.016163419932127,1788887063.3310685,,64,1.85,capacity-000672,21,True,59.336186571431064,274.03832599520683,small_light
1788887059.854798,small_light-refine-09-rps-1.850000,4.009232421871275,1788887063.8640149,,64,1.85,capacity-000673,22,True,59.32423691930516,267.74031203240156,small_light
1788887060.3962908,small_light-refine-09-rps-1.850000,4.002136662835255,1788887064.3984122,,64,1.85,capacity-000674,23,True,59.33534977809777,259.91075299680233,small_light
1788887060.9362402,small_light-refine-09-rps-1.850000,3.994752563070506,1788887064.9309707,,64,1.85,capacity-000675,24,True,59.32452815717885,253.93254403024912,small_light
1788887061.4763343,small_light-refine-09-rps-1.850000,3.9892761539667845,1788887065.4655945,,64,1.85,capacity-000676,25,True,59.33452825549813,247.46335693635046,small_light
1788887062.0177803,small_light-refine-09-rps-1.850000,3.983041673898697,1788887066.000802,,64,1.85,capacity-000677,26,True,59.309353682375146,241.50114809162915,small_light
1788887062.5573435,small_light-refine-09-rps-1.850000,3.974332212936133,1788887066.5316699,,64,1.85,capacity-000678,27,True,59.3002862223084,235.9465560875833,small_light
1788887063.098315,small_light-refine-09-rps-1.850000,3.9693168699741364,1788887067.0676157,,64,1.85,capacity-000679,28,True,59.3058447619634,228.7813681177795,small_light
1788887063.6387746,small_light-refine-09-rps-1.850000,4.023420294048265,1788887067.6621742,,64,1.85,capacity-000680,29,True,59.3375281268169,280.7218059897423,small_light
1788887064.179386,small_light-refine-09-rps-1.850000,4.015847290866077,1788887068.1952183,,64,1.85,capacity-000681,30,True,59.331392059989625,274.04564805328846,small_light
1788887064.7194695,small_light-refine-09-rps-1.850000,4.009530257899314,1788887068.7289848,,64,1.85,capacity-000682,31,True,59.322829446977096,267.974253045395,small_light
1788887065.2613254,small_light-refine-09-rps-1.850000,4.000744319986552,1788887069.2620535,,64,1.85,capacity-000683,32,True,59.3240724447819,260.0150778889656,small_light
1788887065.8013258,small_light-refine-09-rps-1.850000,3.9948059099260718,1788887069.796116,,64,1.85,capacity-000684,33,True,59.32779023645534,253.592578927055,small_light
1788887066.3419755,small_light-refine-09-rps-1.850000,3.988746296847239,1788887070.3307073,,64,1.85,capacity-000685,34,True,59.332669032589784,247.00995604507625,small_light
1788887066.8820066,small_light-refine-09-rps-1.850000,3.980900959810242,1788887070.8628995,,64,1.85,capacity-000686,35,True,59.321902758841006,240.19198515452445,small_light
1788887067.4224906,small_light-refine-09-rps-1.850000,3.9755096528679132,1788887071.3979805,,64,1.85,capacity-000687,36,True,59.30359566599012,235.23114388808608,small_light
1788887067.9632819,small_light-refine-09-rps-1.850000,4.028593593975529,1788887071.9918602,,64,1.85,capacity-000688,37,True,59.329978016663404,286.6626849863678,small_light
1788887068.503887,small_light-refine-09-rps-1.850000,4.023097664117813,1788887072.526963,,64,1.85,capacity-000689,38,True,59.33899509661373,279.82022194191813,small_light
1788887069.0447655,small_light-refine-09-rps-1.850000,4.018050287151709,1788887073.0628006,,64,1.85,capacity-000690,39,True,59.320413666437304,273.1019100174308,small_light
1788887069.5847304,small_light-refine-09-rps-1.850000,4.008196098962799,1788887073.592911,,64,1.85,capacity-000691,40,True,59.313995556698906,267.07981200888753,small_light
1788887070.1249359,small_light-refine-09-rps-1.850000,4.00198385794647,1788887074.1268966,,64,1.85,capacity-000692,41,True,59.325486635937104,260.1210658904165,small_light
1788887070.6656282,small_light-refine-09-rps-1.850000,3.995579711161554,1788887074.6611865,,64,1.85,capacity-000693,42,True,59.33096657122766,253.3831160981208,small_light
1788887071.206033,small_light-refine-09-rps-1.850000,3.988314694026485,1788887075.1943257,,64,1.85,capacity-000694,43,True,59.32716439507665,246.92531418986619,small_light
1788887071.7468297,small_light-refine-09-rps-1.850000,3.986722243949771,1788887075.7335367,,64,1.85,capacity-000695,44,True,59.31570728693808,240.8617229666561,small_light
1788887072.2874155,small_light-refine-09-rps-1.850000,3.975202869158238,1788887076.2625973,,64,1.85,capacity-000696,45,True,59.30216831435997,234.82992709614336,small_light
1788887072.8274767,small_light-refine-09-rps-1.850000,4.029419754166156,1788887076.856875,,64,1.85,capacity-000697,46,True,59.3371710496112,286.65964491665363,small_light
1788887073.3683197,small_light-refine-09-rps-1.850000,4.022259263088927,1788887077.3905632,,64,1.85,capacity-000698,47,True,59.34394877921376,279.49976990930736,small_light
1788887073.9090858,small_light-refine-09-rps-1.850000,4.015277836937457,1788887077.9243445,,64,1.85,capacity-000699,48,True,59.333569699129654,272.69648504443467,small_light
1788887074.4499722,small_light-refine-09-rps-1.850000,4.0082459868863225,1788887078.4582026,,64,1.85,capacity-000700,49,True,59.33383106446219,265.8326260279864,small_light
1788887074.9907033,small_light-refine-09-rps-1.850000,4.00002656201832,1788887078.990708,,64,1.85,capacity-000701,50,True,59.32350406452777,258.88740201480687,small_light
1788887075.5308204,small_light-refine-09-rps-1.850000,3.9940345310606062,1788887079.5248399,,64,1.85,capacity-000702,51,True,59.33260012580644,252.54117604345083,small_light
1788887076.0716586,small_light-refine-09-rps-1.850000,3.987283417955041,1788887080.0589204,,64,1.85,capacity-000703,52,True,59.33197906669525,245.53430289961398,small_light
1788887076.6113613,small_light-refine-09-rps-1.850000,3.9814754761755466,1788887080.592815,,64,1.85,capacity-000704,53,True,59.30556490322545,241.1995769944042,small_light
1788887077.1518755,small_light-refine-09-rps-1.850000,3.974712962983176,1788887081.1265733,,64,1.85,capacity-000705,54,True,59.31578387343694,234.16678397916257,small_light
1788887077.6929905,small_light-refine-09-rps-1.850000,4.0278906230814755,1788887081.7208598,,64,1.85,capacity-000706,55,True,59.335158476310355,285.72902199812233,small_light
1788887078.2347777,small_light-refine-09-rps-1.850000,4.0208332519978285,1788887082.2555842,,64,1.85,capacity-000707,56,True,59.33935548888431,277.73246518336236,small_light
1788887078.7736416,small_light-refine-09-rps-1.850000,4.014720365870744,1788887082.7883396,,64,1.85,capacity-000708,57,True,59.33095320748786,272.68948103301227,small_light
1788887079.3142707,small_light-refine-09-rps-1.850000,4.008057906990871,1788887083.3223126,,64,1.85,capacity-000709,58,True,59.3380312073148,265.6898668501526,small_light
1788887079.855209,small_light-refine-09-rps-1.850000,4.000959340017289,1788887083.856146,,64,1.85,capacity-000710,59,True,59.32837931646241,259.1419010423124,small_light
1788887080.395279,small_light-refine-09-rps-1.850000,3.994252569973469,1788887084.3895106,,64,1.85,capacity-000711,60,True,59.32929200149836,252.57826107554138,small_light
1788887080.936137,small_light-refine-09-rps-1.850000,3.987280657980591,1788887084.9234014,,64,1.85,capacity-000712,61,True,59.33030474827521,245.71162485517561,small_light
1788887081.4769883,small_light-refine-09-rps-1.850000,3.9807541731279343,1788887085.4577153,,64,1.85,capacity-000713,62,True,59.31794654119701,239.34951284900308,small_light
1788887082.0169833,small_light-refine-09-rps-1.850000,3.97468928899616,1788887085.991644,,64,1.85,capacity-000714,63,True,59.308369097018996,233.8762409053743,small_light
1788887082.5574613,small_light-refine-09-rps-1.850000,4.027836054796353,1788887086.5852816,,64,1.85,capacity-000715,64,True,59.32810731853048,285.93503101728857,small_light
1788887083.0991623,small_light-refine-09-rps-1.850000,4.021049275994301,1788887087.120193,,64,1.85,capacity-000716,65,True,59.344415127905826,277.8840980026871,small_light
1788887083.6390605,small_light-refine-09-rps-1.850000,4.014922933885828,1788887087.6539629,,64,1.85,capacity-000717,66,True,59.340267220423335,271.9114499632269,small_light
1788887084.1798787,small_light-refine-09-rps-1.850000,4.00573250814341,1788887088.1855886,,64,1.85,capacity-000718,67,True,59.31638742590116,265.01200697384775,small_light
1788887084.719753,small_light-refine-09-rps-1.850000,4.00031293509528,1788887088.72005,,64,1.85,capacity-000719,68,True,59.3242861278769,258.8619040325284,small_light
1788887085.2606308,small_light-refine-09-rps-1.850000,3.9942984220106155,1788887089.2549083,,64,1.85,capacity-000720,69,True,59.33306023981127,251.7228659708053,small_light
1788887085.8024175,small_light-refine-09-rps-1.850000,3.985918757971376,1788887089.7883148,,64,1.85,capacity-000721,70,True,59.33459507789286,243.47291188314557,small_light
1788887086.341603,small_light-refine-09-rps-1.850000,3.981099711963907,1788887090.322682,,64,1.85,capacity-000722,71,True,59.31951517667917,239.42941590212286,small_light
1788887086.8818343,small_light-refine-09-rps-1.850000,3.973928886000067,1788887090.855748,,64,1.85,capacity-000723,72,True,59.30411212870644,234.02001289650798,small_light
1788887087.4229488,small_light-refine-09-rps-1.850000,4.026740932837129,1788887091.4496746,,64,1.85,capacity-000724,73,True,59.33516914217127,284.7170950844884,small_light
1788887087.963402,small_light-refine-09-rps-1.850000,4.0207803279627115,1788887091.984167,,64,1.85,capacity-000725,74,True,59.345798223235064,278.1267580576241,small_light
1788887088.5034964,small_light-refine-09-rps-1.850000,4.014090140815824,1788887092.5175717,,64,1.85,capacity-000726,75,True,59.33305001374157,271.828685188666,small_light
1788887089.0445404,small_light-refine-09-rps-1.850000,4.006673221942037,1788887093.0511975,,64,1.85,capacity-000727,76,True,59.334582730477294,264.63850983418524,small_light
1788887089.584361,small_light-refine-09-rps-1.850000,4.000823212089017,1788887093.585163,,64,1.85,capacity-000728,77,True,59.32934582233429,258.80938908085227,small_light
1788887090.125401,small_light-refine-09-rps-1.850000,3.9932800789829344,1788887094.1186595,,64,1.85,capacity-000729,78,True,59.337996205108034,251.01858703419566,small_light
1788887090.6672745,small_light-refine-09-rps-1.850000,3.9853708159644157,1788887094.65263,,64,1.85,capacity-000730,79,True,59.33679066716679,243.41403786092997,small_light
1788887091.2069354,small_light-refine-09-rps-1.850000,3.9797809971496463,1788887095.1866996,,64,1.85,capacity-000731,80,True,59.315608603702415,238.95980790257454,small_light
1788887091.746535,small_light-refine-09-rps-1.850000,3.9741999208927155,1788887095.7207148,,64,1.85,capacity-000732,81,True,59.306351190787694,233.7077339179814,small_light
1788887092.2875698,small_light-refine-09-rps-1.850000,4.027298209955916,1788887096.314853,,64,1.85,capacity-000733,82,True,59.337986858620766,284.7265969030559,small_light
1788887092.8287084,small_light-refine-09-rps-1.850000,4.019681807840243,1788887096.8483748,,64,1.85,capacity-000734,83,True,59.34290560184135,277.532477164641,small_light
1788887093.368607,small_light-refine-09-rps-1.850000,4.012720077065751,1788887097.381312,,64,1.85,capacity-000735,84,True,59.338334097807845,271.11031487584114,small_light
1788887093.9091258,small_light-refine-09-rps-1.850000,4.006603018846363,1788887097.9157126,,64,1.85,capacity-000736,85,True,59.33501303107256,264.6432991605252,small_light
1788887094.4498782,small_light-refine-09-rps-1.850000,3.999652575934306,1788887098.449515,,64,1.85,capacity-000737,86,True,59.33761758921993,257.5062329415232,small_light
1788887094.990029,small_light-refine-09-rps-1.850000,3.9934918510261923,1788887098.9835057,,64,1.85,capacity-000738,87,True,59.33060984142006,251.7118169926107,small_light
1788887095.5316525,small_light-refine-09-rps-1.850000,3.9855521451681852,1788887099.5171893,,64,1.85,capacity-000739,88,True,59.33422180971811,243.71041590347886,small_light
1788887096.07146,small_light-refine-09-rps-1.850000,3.9790264409966767,1788887100.0504713,,64,1.85,capacity-000740,89,True,59.31042498421101,239.0573718585074,small_light
1788887096.6118417,small_light-refine-09-rps-1.850000,3.972480646101758,1788887100.584307,,64,1.85,capacity-000741,90,True,59.29932408108716,233.08297479525208,small_light
1788887097.1521697,small_light-refine-09-rps-1.850000,4.026820247992873,1788887101.178976,,64,1.85,capacity-000742,91,True,59.328179810166596,285.0335498806089,small_light
1788887097.6932476,small_light-refine-09-rps-1.850000,4.019445104058832,1788887101.7126777,,64,1.85,capacity-000743,92,True,59.33771260629689,277.5371288880706,small_light
1788887098.2346406,small_light-refine-09-rps-1.850000,4.0117855130229145,1788887102.246411,,64,1.85,capacity-000744,93,True,59.31579955439601,270.5248480197042,small_light
1788887098.7737775,small_light-refine-09-rps-1.850000,4.006309977034107,1788887102.780072,,64,1.85,capacity-000745,94,True,59.321889683367715,264.6909118629992,small_light
1788887099.3145866,small_light-refine-09-rps-1.850000,3.9982739719562232,1788887103.3128388,,64,1.85,capacity-000746,95,True,59.31545406328662,257.7262460254133,small_light
1788887099.8555326,small_light-refine-09-rps-1.850000,3.9922736729495227,1788887103.8477914,,64,1.85,capacity-000747,96,True,59.325788462061496,250.62295305542648,small_light
1788887100.3961933,small_light-refine-09-rps-1.850000,3.98551032692194,1788887104.3816807,,64,1.85,capacity-000748,97,True,59.32533185899494,243.71324898675084,small_light
1788887100.9360359,small_light-refine-09-rps-1.850000,3.9796385371591896,1788887104.9156456,,64,1.85,capacity-000749,98,True,59.304868048500445,238.92685095779598,small_light
1788887101.4771066,small_light-refine-09-rps-1.850000,3.972217661095783,1788887105.4493093,,64,1.85,capacity-000750,99,True,59.300680729811866,232.12393186986446,small_light
1788887102.0186284,small_light-refine-09-rps-1.850000,4.025473378831521,1788887106.0440817,,64,1.85,capacity-000751,100,True,59.33722943097116,282.2786117903888,small_light
1788887102.5575929,small_light-refine-09-rps-1.850000,4.020543167134747,1788887106.5781207,,64,1.85,capacity-000752,101,True,59.3483763495608,277.22804015502334,small_light
1788887103.0992882,small_light-refine-09-rps-1.850000,4.01247266610153,1788887107.111739,,64,1.85,capacity-000753,102,True,59.341009414296536,269.59611801430583,small_light
1788887103.639115,small_light-refine-09-rps-1.850000,4.00535618304275,1788887107.6444507,,64,1.85,capacity-000754,103,True,59.327880667138196,263.4372201282531,small_light
1788887104.1795616,small_light-refine-09-rps-1.850000,3.998927833046764,1788887108.1784685,,64,1.85,capacity-000755,104,True,59.326097143754836,257.1941469796002,small_light
1788887104.7196982,small_light-refine-09-rps-1.850000,3.9923603129573166,1788887108.7120426,,64,1.85,capacity-000756,105,True,59.32843852196894,250.7451861165464,small_light
1788887105.260157,small_light-refine-09-rps-1.850000,3.985296603059396,1788887109.2454388,,64,1.85,capacity-000757,106,True,59.329193602833485,244.02771890163422,small_light
1788887105.8009994,small_light-refine-09-rps-1.850000,3.978694502962753,1788887109.779678,,64,1.85,capacity-000758,107,True,59.310640396905086,238.37971105240285,small_light
1788887106.3414598,small_light-refine-09-rps-1.850000,3.971077716909349,1788887110.3125231,,64,1.85,capacity-000759,108,True,59.2965116790895,232.26867709308863,small_light
1788887106.8829587,small_light-refine-09-rps-1.850000,4.024521397892386,1788887110.9074643,,64,1.85,capacity-000760,109,True,59.33945115640878,282.3629011400044,small_light
1788887107.4224768,small_light-refine-09-rps-1.850000,4.019169109873474,1788887111.4416304,,64,1.85,capacity-000761,110,True,59.33563260080677,277.1055391058326,small_light
1788887107.963404,small_light-refine-09-rps-1.850000,4.012205782113597,1788887111.9755948,,64,1.85,capacity-000762,111,True,59.34730320725413,269.72930785268545,small_light
1788887108.5035539,small_light-refine-09-rps-1.850000,4.005930148996413,1788887112.5094671,,64,1.85,capacity-000763,112,True,59.34510533402245,263.52902804501355,small_light
1788887109.044329,small_light-refine-09-rps-1.850000,3.9984465788584203,1788887113.0427604,,64,1.85,capacity-000764,113,True,59.3307806171536,256.5760840661824,small_light
1788887109.5849767,small_light-refine-09-rps-1.850000,3.9939739329274744,1788887113.5789347,,64,1.85,capacity-000765,114,True,59.31444903318253,250.254892045632,small_light
1788887110.1248713,small_light-refine-09-rps-1.850000,3.982958773849532,1788887114.1078138,,64,1.85,capacity-000766,115,True,59.293172237211984,243.6700281687081,small_light
1788887110.6660674,small_light-refine-09-rps-1.850000,3.9716689258348197,1788887114.6377206,,64,1.85,capacity-000767,116,True,59.206533748360854,237.60106600821018,small_light
1788887111.206255,small_light-refine-09-rps-1.850000,3.9581404789350927,1788887115.1643803,,64,1.85,capacity-000768,117,True,59.082421204370874,231.6585450898856,small_light
1788887111.7473977,small_light-refine-09-rps-1.850000,3.9397189989686012,1788887115.6871016,,64,1.85,capacity-000769,118,True,58.91224085944631,224.5216090232134,small_light
1788887112.2875876,small_light-refine-09-rps-1.850000,3.980607205070555,1788887116.2681792,,64,1.85,capacity-000770,119,True,58.73264939642497,276.58199705183506,small_light
1788887112.8295026,small_light-refine-09-rps-1.850000,3.9427530008833855,1788887116.7722402,,64,1.85,capacity-000771,120,True,58.257219732724245,268.19804799742997,small_light
1788887126.844829,small_light-confirm-rps-1.850000-repeat-1,3.8514959670137614,1788887130.6963089,,64,1.85,capacity-000772,1,True,58.37317650753354,169.80952792800963,small_light
1788887127.3872933,small_light-confirm-rps-1.850000-repeat-1,3.961399778025225,1788887131.3486779,,64,1.85,capacity-000773,2,True,58.9054451279697,246.2093299254775,small_light
1788887127.9263117,small_light-confirm-rps-1.850000-repeat-1,3.9565826058387756,1788887131.8828795,,64,1.85,capacity-000774,3,True,59.053549110623344,231.76874523051083,small_light
1788887128.4667864,small_light-confirm-rps-1.850000-repeat-1,4.008420511847362,1788887132.4751918,,64,1.85,capacity-000775,4,True,59.19310839713684,275.53539210930467,small_light
1788887129.0073895,small_light-confirm-rps-1.850000-repeat-1,4.001488863024861,1788887133.0088623,,64,1.85,capacity-000776,5,True,59.263532460179356,264.2352699767798,small_light
1788887129.5483348,small_light-confirm-rps-1.850000-repeat-1,3.995171741116792,1788887133.5434911,,64,1.85,capacity-000777,6,True,59.31474687162018,253.9949540514499,small_light
1788887130.0885866,small_light-confirm-rps-1.850000-repeat-1,3.988308360101655,1788887134.07688,,64,1.85,capacity-000778,7,True,59.30779106353247,247.80077300965786,small_light
1788887130.6293852,small_light-confirm-rps-1.850000-repeat-1,3.9868954599369317,1788887134.6162658,,64,1.85,capacity-000779,8,True,59.309843857403074,240.93698104843497,small_light
1788887131.169468,small_light-confirm-rps-1.850000-repeat-1,3.9753643670119345,1788887135.144817,,64,1.85,capacity-000780,9,True,59.31345068125261,234.2074669431895,small_light
1788887131.7101738,small_light-confirm-rps-1.850000-repeat-1,3.968142793048173,1788887135.6783013,,64,1.85,capacity-000781,10,True,59.316345985742316,227.0841859281063,small_light
1788887132.250963,small_light-confirm-rps-1.850000-repeat-1,4.021451088134199,1788887136.2723947,,64,1.85,capacity-000782,11,True,59.327232887938855,279.53986800275743,small_light
1788887132.7919111,small_light-confirm-rps-1.850000-repeat-1,4.0131298617925495,1788887136.8050253,,64,1.85,capacity-000783,12,True,59.31909069684999,272.48805202543736,small_light
1788887133.3322132,small_light-confirm-rps-1.850000-repeat-1,4.007481151027605,1788887137.3396792,,64,1.85,capacity-000784,13,True,59.314271379705694,266.25695708207786,small_light
1788887133.8722515,small_light-confirm-rps-1.850000-repeat-1,4.004491847939789,1788887137.8767278,,64,1.85,capacity-000785,14,True,59.3097287762378,259.8308001179248,small_light
1788887134.413196,small_light-confirm-rps-1.850000-repeat-1,3.993518113857135,1788887138.406699,,64,1.85,capacity-000786,15,True,59.31855485745011,252.5600790977478,small_light
1788887134.9538045,small_light-confirm-rps-1.850000-repeat-1,3.986728091025725,1788887138.9405172,,64,1.85,capacity-000787,16,True,59.31951123703685,245.76737312600017,small_light
1788887135.49376,small_light-confirm-rps-1.850000-repeat-1,3.9793382689822465,1788887139.4730923,,64,1.85,capacity-000788,17,True,59.31619182229042,239.71235612407327,small_light
1788887136.0342853,small_light-confirm-rps-1.850000-repeat-1,3.973769913893193,1788887140.0080402,,64,1.85,capacity-000789,18,True,59.304640635788914,233.76009589992464,small_light
1788887136.5749686,small_light-confirm-rps-1.850000-repeat-1,4.0278264679946005,1788887140.6027799,,64,1.85,capacity-000790,19,True,59.33048711010506,285.734583158046,small_light
1788887137.1164918,small_light-confirm-rps-1.850000-repeat-1,4.020098728127778,1788887141.1365755,,64,1.85,capacity-000791,20,True,59.336383047232786,278.03838695399463,small_light
1788887137.6565447,small_light-confirm-rps-1.850000-repeat-1,4.013769031967968,1788887141.670298,,64,1.85,capacity-000792,21,True,59.34278412707268,271.6122849378735,small_light
1788887138.1964533,small_light-confirm-rps-1.850000-repeat-1,4.0061041039880365,1788887142.2025447,,64,1.85,capacity-000793,22,True,59.320659284287736,265.51304012537,small_light
1788887138.7370842,small_light-confirm-rps-1.850000-repeat-1,4.0006960679311305,1788887142.7377644,,64,1.85,capacity-000794,23,True,59.32791724002787,258.6605669930577,small_light
1788887139.2775648,small_light-confirm-rps-1.850000-repeat-1,3.9931141301058233,1788887143.270656,,64,1.85,capacity-000795,24,True,59.3261179839453,252.26372596807778,small_light
1788887139.8198698,small_light-confirm-rps-1.850000-repeat-1,3.9847692500334233,1788887143.8046236,,64,1.85,capacity-000796,25,True,59.32941400105991,243.57486981898546,small_light
1788887140.3586926,small_light-confirm-rps-1.850000-repeat-1,3.979967013001442,1788887144.3386445,,64,1.85,capacity-000797,26,True,59.31456637982693,239.75622816942632,small_light
1788887140.8990722,small_light-confirm-rps-1.850000-repeat-1,3.973059275886044,1788887144.8721168,,64,1.85,capacity-000798,27,True,59.30395926984529,233.62176911905408,small_light
1788887141.4401176,small_light-confirm-rps-1.850000-repeat-1,3.964536329964176,1788887145.4046476,,64,1.85,capacity-000799,28,True,59.29038539854071,226.7512499820441,small_light
1788887141.9810917,small_light-confirm-rps-1.850000-repeat-1,4.019728085026145,1788887146.0008051,,64,1.85,capacity-000800,29,True,59.32919057233939,277.9232559259981,small_light
1788887142.521136,small_light-confirm-rps-1.850000-repeat-1,4.012754135997966,1788887146.5338748,,64,1.85,capacity-000801,30,True,59.316622396369304,271.3931549806148,small_light
1788887143.0615768,small_light-confirm-rps-1.850000-repeat-1,4.006103165214881,1788887147.0676577,,64,1.85,capacity-000802,31,True,59.31896866772265,264.8127069696784,small_light
1788887143.602594,small_light-confirm-rps-1.850000-repeat-1,3.998889683978632,1788887147.6014676,,64,1.85,capacity-000803,32,True,59.319903730370456,257.75983883067966,small_light
1788887144.142743,small_light-confirm-rps-1.850000-repeat-1,3.9924388569779694,1788887148.1351666,,64,1.85,capacity-000804,33,True,59.31638222232106,251.59686105325818,small_light
1788887144.684295,small_light-confirm-rps-1.850000-repeat-1,3.9847972749266773,1788887148.6690772,,64,1.85,capacity-000805,34,True,59.323122935547005,243.44826606102288,small_light
1788887145.224136,small_light-confirm-rps-1.850000-repeat-1,3.9788889070041478,1788887149.203003,,64,1.85,capacity-000806,35,True,59.3176710471097,237.65055183321238,small_light
1788887145.764795,small_light-confirm-rps-1.850000-repeat-1,3.9718193041626364,1788887149.7365987,,64,1.85,capacity-000807,36,True,59.29673565108152,232.0619490928948,small_light
1788887146.3059428,small_light-confirm-rps-1.850000-repeat-1,4.024854557123035,1788887150.3307817,,64,1.85,capacity-000808,37,True,59.32976233418144,283.1162770744413,small_light
1788887146.845368,small_light-confirm-rps-1.850000-repeat-1,4.020148987881839,1788887150.8655019,,64,1.85,capacity-000809,38,True,59.34096358731271,277.15318789705634,small_light
1788887147.386561,small_light-confirm-rps-1.850000-repeat-1,4.011164907831699,1788887151.39771,,64,1.85,capacity-000810,39,True,59.318563679144496,270.2865630853921,small_light
1788887147.9266074,small_light-confirm-rps-1.850000-repeat-1,4.0051167528145015,1788887151.9317088,,64,1.85,capacity-000811,40,True,59.32317490482496,263.99517990648746,small_light
1788887148.4666944,small_light-confirm-rps-1.850000-repeat-1,3.9987583309412003,1788887152.465437,,64,1.85,capacity-000812,41,True,59.32154041522789,257.6109729707241,small_light
1788887149.0074065,small_light-confirm-rps-1.850000-repeat-1,3.991730409907177,1788887152.999122,,64,1.85,capacity-000813,42,True,59.32764922239123,250.47913705930114,small_light
1788887149.5482295,small_light-confirm-rps-1.850000-repeat-1,3.9852348330896348,1788887153.5334494,,64,1.85,capacity-000814,43,True,59.325555380108575,243.76438301987946,small_light
1788887150.088274,small_light-confirm-rps-1.850000-repeat-1,3.978779124794528,1788887154.067037,,64,1.85,capacity-000815,44,True,59.30723715943122,238.6636680457741,small_light
1788887150.6294827,small_light-confirm-rps-1.850000-repeat-1,3.971336734946817,1788887154.600804,,64,1.85,capacity-000816,45,True,59.30115560084463,231.68597207404673,small_light
1788887151.1707325,small_light-confirm-rps-1.850000-repeat-1,4.024121573893353,1788887155.1948383,,64,1.85,capacity-000817,46,True,59.33810922405904,282.4563980102539,small_light
1788887151.710411,small_light-confirm-rps-1.850000-repeat-1,4.019095737952739,1788887155.7294853,,64,1.85,capacity-000818,47,True,59.34207574538295,276.61078493110836,small_light
1788887152.250883,small_light-confirm-rps-1.850000-repeat-1,4.011517530074343,1788887156.2623844,,64,1.85,capacity-000819,48,True,59.323193730845574,270.2721150126308,small_light
1788887152.7911084,small_light-confirm-rps-1.850000-repeat-1,4.005269208922982,1788887156.7963624,,64,1.85,capacity-000820,49,True,59.33013081269723,263.44954990781844,small_light
