request_id,selected_prefill_endpoint_id,selected_decode_endpoint_id,route_timestamp_wall_s,prefill_completion_wall_s,kv_handoff_completion_wall_s,decode_start_wall_s,decode_completion_wall_s,outcome
phase3c-xpyd_power_compare_baseline_256655-0177,P1,D1,1788357548.2117338,1788357548.3146138,1788357548.3146152,1788357548.3147173,1788357555.4974625,completed
phase3c-xpyd_power_compare_baseline_256655-0178,P1,D1,1788357573.213168,1788357573.3168914,1788357573.3168936,1788357573.3169994,1788357580.4994261,completed
phase3c-xpyd_power_compare_baseline_256655-0179,P1,D1,1788357598.2130349,1788357598.3162732,1788357598.3162751,1788357598.3163772,1788357605.4986453,completed
phase3c-xpyd_power_compare_baseline_256655-0180,P1,D1,1788357623.2120857,1788357623.319257,1788357623.3192594,1788357623.3193603,1788357630.5016484,completed
phase3c-xpyd_power_compare_baseline_256655-0181,P1,D1,1788357648.2110245,1788357648.3108475,1788357648.3108494,1788357648.3109527,1788357655.4934063,completed
phase3c-xpyd_power_compare_baseline_256655-0182,P1,D1,1788357673.1966548,1788357673.2979703,1788357673.2979727,1788357673.2980738,1788357680.480366,completed
phase3c-xpyd_power_compare_baseline_256655-0183,P1,D1,1788357698.2128952,1788357698.3202503,1788357698.3202522,1788357698.3203561,1788357705.5029516,completed
phase3c-xpyd_power_compare_baseline_256655-0184,P1,D1,1788357723.2120671,1788357723.3168354,1788357723.3168378,1788357723.3169386,1788357730.49905,completed
phase3c-xpyd_power_compare_baseline_256655-0185,P1,D1,1788357748.2121844,1788357748.3171062,1788357748.3171084,1788357748.3172095,1788357755.4993644,completed
phase3c-xpyd_power_compare_baseline_256655-0186,P1,D1,1788357773.213551,1788357773.317435,1788357773.317438,1788357773.3175645,1788357780.4992213,completed
phase3c-xpyd_power_compare_baseline_256655-0187,P1,D1,1788357798.2124162,1788357798.3176098,1788357798.317612,1788357798.3177314,1788357805.4997022,completed
phase3c-xpyd_power_compare_baseline_256655-0188,P1,D1,1788357823.2106197,1788357823.3158643,1788357823.315866,1788357823.3159664,1788357830.4972446,completed
phase3c-xpyd_power_compare_baseline_256655-0189,P1,D1,1788357848.212546,1788357848.3158586,1788357848.315861,1788357848.3159642,1788357855.498095,completed
phase3c-xpyd_power_compare_baseline_256655-0190,P1,D1,1788357873.2128234,1788357873.3188648,1788357873.3188672,1788357873.3189664,1788357880.5008233,completed
phase3c-xpyd_power_compare_baseline_256655-0191,P1,D1,1788357898.2124088,1788357898.3138824,1788357898.313885,1788357898.3139892,1788357905.4960847,completed
phase3c-xpyd_power_compare_baseline_256655-0192,P1,D1,1788357923.2123928,1788357923.3228846,1788357923.3228867,1788357923.3229704,1788357937.6852639,completed
phase3c-xpyd_power_compare_baseline_256655-0193,P1,D1,1788357948.2102177,1788357948.315802,1788357948.3158042,1788357948.315903,1788357962.6787708,completed
phase3c-xpyd_power_compare_baseline_256655-0194,P1,D1,1788357973.2046494,1788357973.3104908,1788357973.310493,1788357973.3105958,1788357987.6753685,completed
phase3c-xpyd_power_compare_baseline_256655-0195,P1,D1,1788357998.2038896,1788357998.3105156,1788357998.3105175,1788357998.3106196,1788358012.6733735,completed
phase3c-xpyd_power_compare_baseline_256655-0196,P1,D1,1788358023.204737,1788358023.3117945,1788358023.3117967,1788358023.3119037,1788358037.675985,completed
phase3c-xpyd_power_compare_baseline_256655-0197,P1,D1,1788358048.2052398,1788358048.298921,1788358048.2989237,1788358048.2990236,1788358062.6646392,completed
phase3c-xpyd_power_compare_baseline_256655-0198,P1,D1,1788358073.203587,1788358073.323568,1788358073.32357,1788358073.3236887,1788358087.6865373,completed
phase3c-xpyd_power_compare_baseline_256655-0199,P1,D1,1788358098.2050314,1788358098.307282,1788358098.307284,1788358098.307382,1788358112.6698709,completed
phase3c-xpyd_power_compare_baseline_256655-0200,P1,D1,1788358123.2045505,1788358123.314399,1788358123.3144014,1788358123.3145027,1788358137.67725,completed
phase3c-xpyd_power_compare_baseline_256655-0201,P1,D1,1788358148.2060761,1788358148.32507,1788358148.3250718,1788358148.3251717,1788358162.6877353,completed
phase3c-xpyd_power_compare_baseline_256655-0202,P1,D1,1788358173.2051432,1788358173.3208752,1788358173.3208778,1788358173.320979,1788358187.6830945,completed
phase3c-xpyd_power_compare_baseline_256655-0203,P1,D1,1788358198.2045937,1788358198.3158932,1788358198.3158956,1788358198.316,1788358212.6798282,completed
phase3c-xpyd_power_compare_baseline_256655-0204,P1,D1,1788358223.207135,1788358223.328563,1788358223.3285646,1788358223.3286781,1788358237.6909342,completed
phase3c-xpyd_power_compare_baseline_256655-0205,P1,D1,1788358248.2054589,1788358248.324377,1788358248.3243792,1788358248.3244753,1788358262.6868837,completed
phase3c-xpyd_power_compare_baseline_256655-0206,P1,D1,1788358273.2053988,1788358273.3221538,1788358273.3221557,1788358273.322252,1788358287.6856225,completed
phase3c-xpyd_power_compare_baseline_256655-0207,P1,D1,1788358298.2049088,1788358298.3162942,1788358298.3162963,1788358298.3163965,1788358312.6801078,completed
phase3c-xpyd_power_compare_baseline_256655-0208,P1,D1,1788358323.2041671,1788358323.3227494,1788358323.322752,1788358323.3228521,1788358337.6851616,completed
phase3c-xpyd_power_compare_baseline_256655-0209,P1,D1,1788358348.2056077,1788358348.3244624,1788358348.3244643,1788358348.3245614,1788358362.6875625,completed
phase3c-xpyd_power_compare_baseline_256655-0210,P1,D1,1788358373.2049646,1788358373.3183193,1788358373.3183215,1788358373.3184173,1788358387.681074,completed
phase3c-xpyd_power_compare_baseline_256655-0211,P1,D1,1788358398.20463,1788358398.3130155,1788358398.3130176,1788358398.3131127,1788358412.6761296,completed
phase3c-xpyd_power_compare_baseline_256655-0212,P1,D1,1788358423.205063,1788358423.31254,1788358423.3125422,1788358423.3126407,1788358437.6754718,completed
phase3c-xpyd_power_compare_baseline_256655-0213,P1,D1,1788358448.2045887,1788358448.3109279,1788358448.31093,1788358448.3110244,1788358462.6736891,completed
phase3c-xpyd_power_compare_baseline_256655-0214,P1,D1,1788358473.2058136,1788358473.3113792,1788358473.3113813,1788358473.3114836,1788358487.6745565,completed
phase3c-xpyd_power_compare_baseline_256655-0215,P1,D1,1788358498.2039316,1788358498.310544,1788358498.3105462,1788358498.3106422,1788358512.6731365,completed
phase3c-xpyd_power_compare_baseline_256655-0216,P1,D1,1788358523.2043276,1788358523.3129718,1788358523.3129737,1788358523.3130722,1788358537.6744425,completed
phase3c-xpyd_power_compare_baseline_256655-0217,P1,D1,1788358548.204496,1788358548.3117566,1788358548.311759,1788358548.3118577,1788358562.67553,completed
phase3c-xpyd_power_compare_baseline_256655-0218,P1,D1,1788358573.2053242,1788358573.322263,1788358573.3222654,1788358573.3223612,1788358587.6846404,completed
phase3c-xpyd_power_compare_baseline_256655-0219,P1,D1,1788358598.204411,1788358598.3133552,1788358598.3133574,1788358598.313455,1788358612.6750548,completed
phase3c-xpyd_power_compare_baseline_256655-0220,P1,D1,1788358623.204207,1788358623.31189,1788358623.311892,1788358623.3119876,1788358637.6746318,completed
phase3c-xpyd_power_compare_baseline_256655-0221,P1,D1,1788358648.2042394,1788358648.311765,1788358648.3117676,1788358648.3118665,1788358662.674843,completed
phase3c-xpyd_power_compare_baseline_256655-0222,P1,D1,1788358673.20413,1788358673.3103952,1788358673.3103971,1788358673.3104947,1788358687.6732707,completed
phase3c-xpyd_power_compare_baseline_256655-0223,P1,D1,1788358698.2042732,1788358698.3065085,1788358698.3065107,1788358698.3066068,1788358712.6689093,completed
phase3c-xpyd_power_compare_baseline_256655-0224,P1,D1,1788358723.2050858,1788358723.3113701,1788358723.3113723,1788358723.3114705,1788358737.6743917,completed
phase3c-xpyd_power_compare_baseline_256655-0225,P1,D1,1788358748.2063246,1788358748.3155394,1788358748.3155415,1788358748.3156383,1788358762.6779554,completed
phase3c-xpyd_power_compare_baseline_256655-0226,P1,D1,1788358773.2051961,1788358773.3100772,1788358773.3100793,1788358773.3101764,1788358787.6724858,completed
phase3c-xpyd_power_compare_baseline_256655-0227,P1,D1,1788358798.205215,1788358798.3109555,1788358798.3109581,1788358798.311056,1788358812.672307,completed
phase3c-xpyd_power_compare_baseline_256655-0228,P1,D1,1788358823.2047675,1788358823.3114824,1788358823.3114843,1788358823.3115814,1788358837.6742384,completed
phase3c-xpyd_power_compare_baseline_256655-0229,P1,D1,1788358848.205287,1788358848.3135846,1788358848.313587,1788358848.3137047,1788358862.6760027,completed
phase3c-xpyd_power_compare_baseline_256655-0230,P1,D1,1788358873.2051344,1788358873.3123457,1788358873.312348,1788358873.3124442,1788358887.6745996,completed
phase3c-xpyd_power_compare_baseline_256655-0231,P1,D1,1788358898.2050083,1788358898.309708,1788358898.3097107,1788358898.30981,1788358912.6717849,completed
phase3c-xpyd_power_compare_baseline_256655-0232,P1,D1,1788358923.2043827,1788358923.3063931,1788358923.306395,1788358923.3064954,1788358937.6685472,completed
phase3c-xpyd_power_compare_baseline_256655-0233,P1,D1,1788358948.205217,1788358948.3100665,1788358948.3100688,1788358948.310168,1788358962.672022,completed
phase3c-xpyd_power_compare_baseline_256655-0234,P1,D1,1788358973.2044444,1788358973.3096588,1788358973.3096611,1788358973.3098094,1788358987.672574,completed
phase3c-xpyd_power_compare_baseline_256655-0235,P1,D1,1788358998.2042477,1788358998.3098428,1788358998.309845,1788358998.3099427,1788359012.6730983,completed
phase3c-xpyd_power_compare_baseline_256655-0236,P1,D1,1788359023.2052128,1788359023.313077,1788359023.313079,1788359023.313178,1788359037.6763294,completed
phase3c-xpyd_power_compare_baseline_256655-0237,P1,D1,1788359048.2057543,1788359048.310537,1788359048.3105392,1788359048.3106384,1788359062.6725721,completed
phase3c-xpyd_power_compare_baseline_256655-0238,P1,D1,1788359073.2030983,1788359073.3103225,1788359073.3103244,1788359073.3104188,1788359087.6720507,completed
phase3c-xpyd_power_compare_baseline_256655-0239,P1,D1,1788359098.2048275,1788359098.3125114,1788359098.3125134,1788359098.3126082,1788359112.6745625,completed
phase3c-xpyd_power_compare_baseline_256655-0240,P1,D1,1788359123.2040718,1788359123.327894,1788359123.327896,1788359123.3279939,1788359130.569466,completed
phase3c-xpyd_power_compare_baseline_256655-0241,P1,D1,1788359148.2175488,1788359148.3418014,1788359148.3418038,1788359148.3419049,1788359155.581978,completed
phase3c-xpyd_power_compare_baseline_256655-0242,P1,D1,1788359173.2079225,1788359173.3351572,1788359173.3351593,1788359173.3352592,1788359180.577311,completed
phase3c-xpyd_power_compare_baseline_256655-0243,P1,D1,1788359198.2120168,1788359198.339052,1788359198.3390543,1788359198.3391552,1788359205.5803459,completed
phase3c-xpyd_power_compare_baseline_256655-0244,P1,D1,1788359223.2120898,1788359223.3340576,1788359223.3340595,1788359223.334163,1788359230.5737562,completed
phase3c-xpyd_power_compare_baseline_256655-0245,P1,D1,1788359248.2117279,1788359248.3368871,1788359248.336889,1788359248.3369899,1788359255.57574,completed
phase3c-xpyd_power_compare_baseline_256655-0246,P1,D1,1788359273.211641,1788359273.334731,1788359273.3347332,1788359273.3348334,1788359280.5753758,completed
phase3c-xpyd_power_compare_baseline_256655-0247,P1,D1,1788359298.2116988,1788359298.338931,1788359298.3389335,1788359298.3390334,1788359305.580703,completed
phase3c-xpyd_power_compare_baseline_256655-0248,P1,D1,1788359323.211353,1788359323.3363993,1788359323.3364017,1788359323.3365085,1788359330.5762546,completed
phase3c-xpyd_power_compare_baseline_256655-0249,P1,D1,1788359348.2121758,1788359348.3382103,1788359348.338212,1788359348.3383107,1788359355.5800774,completed
phase3c-xpyd_power_compare_baseline_256655-0250,P1,D1,1788359373.2124736,1788359373.3355358,1788359373.3355386,1788359373.3356452,1788359380.5772438,completed
phase3c-xpyd_power_compare_baseline_256655-0251,P1,D1,1788359398.212187,1788359398.3395529,1788359398.3395555,1788359398.3396556,1788359405.5805416,completed
phase3c-xpyd_power_compare_baseline_256655-0252,P1,D1,1788359423.211099,1788359423.3349013,1788359423.334903,1788359423.3350017,1788359430.5751455,completed
phase3c-xpyd_power_compare_baseline_256655-0253,P1,D1,1788359448.2113426,1788359448.3370132,1788359448.3370154,1788359448.3371108,1788359455.5783243,completed
phase3c-xpyd_power_compare_baseline_256655-0254,P1,D1,1788359473.216502,1788359473.3437855,1788359473.3437874,1788359473.3438883,1788359480.5854867,completed
phase3c-xpyd_power_compare_baseline_256655-0255,P1,D1,1788359498.2114213,1788359498.3354232,1788359498.3354254,1788359498.3355253,1788359505.577392,completed
phase3c-xpyd_power_compare_baseline_256655-0256,P1,D1,1788359523.2131383,1788359523.3367531,1788359523.3367553,1788359523.3368564,1788359530.575234,completed
phase3c-xpyd_power_compare_baseline_256655-0257,P1,D1,1788359548.2129374,1788359548.3383598,1788359548.3383622,1788359548.338465,1788359555.5788114,completed
phase3c-xpyd_power_compare_baseline_256655-0258,P1,D1,1788359573.2125573,1788359573.3385136,1788359573.3385158,1788359573.338616,1788359580.5792224,completed
phase3c-xpyd_power_compare_baseline_256655-0259,P1,D1,1788359598.212687,1788359598.3394418,1788359598.3394437,1788359598.3395379,1788359605.5803752,completed
phase3c-xpyd_power_compare_baseline_256655-0260,P1,D1,1788359623.2077708,1788359623.3320327,1788359623.3320348,1788359623.332132,1788359630.5720859,completed
phase3c-xpyd_power_compare_baseline_256655-0261,P1,D1,1788359648.2117698,1788359648.3367252,1788359648.3367276,1788359648.3368297,1788359655.5789733,completed
phase3c-xpyd_power_compare_baseline_256655-0262,P1,D1,1788359673.2122786,1788359673.3378294,1788359673.3378313,1788359673.3379304,1788359680.5796976,completed
phase3c-xpyd_power_compare_baseline_256655-0263,P1,D1,1788359698.2120721,1788359698.3365765,1788359698.3365784,1788359698.3367267,1788359705.5768917,completed
phase3c-xpyd_power_compare_baseline_256655-0264,P1,D1,1788359723.2080636,1788359723.3479097,1788359723.3479118,1788359723.3480117,1788359730.5903082,completed
phase3c-xpyd_power_compare_baseline_256655-0265,P1,D1,1788359748.2173893,1788359748.3539045,1788359748.3539064,1788359748.3540068,1788359755.595336,completed
phase3c-xpyd_power_compare_baseline_256655-0266,P1,D1,1788359773.2122324,1788359773.3570683,1788359773.3570707,1788359773.3571723,1788359780.598601,completed
phase3c-xpyd_power_compare_baseline_256655-0267,P1,D1,1788359798.2125022,1788359798.3427436,1788359798.3427458,1788359798.3428473,1788359805.5844424,completed
phase3c-xpyd_power_compare_baseline_256655-0268,P1,D1,1788359823.2112556,1788359823.3369029,1788359823.336905,1788359823.3370082,1788359830.5766475,completed
phase3c-xpyd_power_compare_baseline_256655-0269,P1,D1,1788359848.2123601,1788359848.3436334,1788359848.343635,1788359848.3437853,1788359855.5845447,completed
phase3c-xpyd_power_compare_baseline_256655-0270,P1,D1,1788359873.2071776,1788359873.3352067,1788359873.335209,1788359873.3353112,1788359880.5765123,completed
phase3c-xpyd_power_compare_baseline_256655-0271,P1,D1,1788359898.212692,1788359898.35907,1788359898.3590722,1788359898.3591714,1788359905.6006987,completed
phase3c-xpyd_power_compare_baseline_256655-0272,P1,D1,1788359923.2077947,1788359923.3440259,1788359923.3440282,1788359923.3441296,1788359930.5841172,completed
phase3c-xpyd_power_compare_baseline_256655-0273,P1,D1,1788359948.2122197,1788359948.3407233,1788359948.3407252,1788359948.3408277,1788359955.5824018,completed
phase3c-xpyd_power_compare_baseline_256655-0274,P1,D1,1788359973.211982,1788359973.34218,1788359973.342182,1788359973.3422842,1788359980.582719,completed
phase3c-xpyd_power_compare_baseline_256655-0275,P1,D1,1788359998.2112753,1788359998.3415048,1788359998.3415067,1788359998.3416088,1788360005.5833783,completed
phase3c-xpyd_power_compare_baseline_256655-0276,P1,D1,1788360023.2124503,1788360023.3555236,1788360023.355526,1788360023.3556254,1788360030.597274,completed
phase3c-xpyd_power_compare_baseline_256655-0277,P1,D1,1788360048.212097,1788360048.3611677,1788360048.3611698,1788360048.361274,1788360055.6013148,completed
phase3c-xpyd_power_compare_baseline_256655-0278,P1,D1,1788360073.2141945,1788360073.3584201,1788360073.3584223,1788360073.358525,1788360080.6003907,completed
phase3c-xpyd_power_compare_baseline_256655-0279,P1,D1,1788360098.2125592,1788360098.3582747,1788360098.3582766,1788360098.358377,1788360105.5989027,completed
phase3c-xpyd_power_compare_baseline_256655-0280,P1,D1,1788360123.2076187,1788360123.3522844,1788360123.352286,1788360123.3523862,1788360130.5927918,completed
phase3c-xpyd_power_compare_baseline_256655-0281,P1,D1,1788360148.2123816,1788360148.3604288,1788360148.3604305,1788360148.3605309,1788360155.6009629,completed
phase3c-xpyd_power_compare_baseline_256655-0282,P1,D1,1788360173.212347,1788360173.3587532,1788360173.358755,1788360173.3588564,1788360180.6005747,completed
phase3c-xpyd_power_compare_baseline_256655-0283,P1,D1,1788360198.211899,1788360198.3571794,1788360198.3571815,1788360198.3572779,1788360205.5980318,completed
phase3c-xpyd_power_compare_baseline_256655-0284,P1,D1,1788360223.2071588,1788360223.3536417,1788360223.3536441,1788360223.3537922,1788360230.5940995,completed
phase3c-xpyd_power_compare_baseline_256655-0285,P1,D1,1788360248.2123065,1788360248.3581424,1788360248.3581448,1788360248.3582466,1788360255.598483,completed
phase3c-xpyd_power_compare_baseline_256655-0286,P1,D1,1788360273.2134366,1788360273.3585725,1788360273.3585746,1788360273.3586967,1788360280.6001105,completed
phase3c-xpyd_power_compare_baseline_256655-0287,P1,D1,1788360298.2146356,1788360298.36185,1788360298.3618524,1788360298.3619573,1788360305.6035154,completed
