gpu,il,ol,tp,freq_mhz,C_dc_stable_tps,stable_confirmed,n_rates,slo_tpot_ms,C_dc_SLO_tps,slo_confirmed,n_qual,freq_monotone_certified
l4,512,32,4,1620,31.96,False,1,200,31.96,False,1,True
l4,512,32,4,1620,31.96,False,1,500,31.96,False,1,True
l4,512,512,4,1620,502.25,False,1,50,502.25,False,1,True
l4,512,512,4,1620,502.25,False,1,100,502.25,False,1,True
l4,512,512,4,1620,502.25,False,1,200,502.25,False,1,True
l4,512,512,4,1620,502.25,False,1,500,502.25,False,1,True
l4,2048,32,4,1620,31.95,True,4,50,0.0,False,0,True
l4,2048,32,4,1620,31.95,True,4,100,31.95,True,1,True
l4,2048,32,4,1620,31.95,True,4,200,31.95,True,1,True
l4,2048,32,4,1620,31.95,True,4,500,31.95,True,1,True
l4,2048,512,4,1620,499.96,False,1,50,0.0,False,0,True
l4,2048,512,4,1620,499.96,False,1,100,499.96,False,1,True
l4,2048,512,4,1620,499.96,False,1,200,499.96,False,1,True
l4,2048,512,4,1620,499.96,False,1,500,499.96,False,1,True
l4,512,32,4,1410,31.96,False,1,50,31.96,False,1,True
l4,512,32,4,1410,31.96,False,1,100,31.96,False,1,True
l4,512,32,4,1410,31.96,False,1,200,31.96,False,1,True
l4,512,32,4,1410,31.96,False,1,500,31.96,False,1,True
l4,512,512,4,1410,501.98,False,1,50,501.98,False,1,True
l4,512,512,4,1410,501.98,False,1,100,501.98,False,1,True
l4,512,512,4,1410,501.98,False,1,200,501.98,False,1,True
l4,512,512,4,1410,501.98,False,1,500,501.98,False,1,True
l4,2048,32,4,1410,31.94,True,4,50,0.0,False,0,True
l4,2048,32,4,1410,31.94,True,4,100,31.94,True,1,True
l4,2048,32,4,1410,31.94,True,4,200,31.94,True,1,True
l4,2048,32,4,1410,31.94,True,4,500,31.94,True,1,True
l4,2048,512,4,1410,499.44,False,1,50,0.0,False,0,True
l4,2048,512,4,1410,499.44,False,1,100,499.44,False,1,True
l4,2048,512,4,1410,499.44,False,1,200,499.44,False,1,True
l4,2048,512,4,1410,499.44,False,1,500,499.44,False,1,True
l4,512,32,4,1200,31.96,False,1,50,31.96,False,1,True
l4,512,32,4,1200,31.96,False,1,100,31.96,False,1,True
l4,512,32,4,1200,31.96,False,1,200,31.96,False,1,True
l4,512,32,4,1200,31.96,False,1,500,31.96,False,1,True
l4,512,512,4,1200,501.58,False,1,50,501.58,False,1,True
l4,512,512,4,1200,501.58,False,1,100,501.58,False,1,True
l4,512,512,4,1200,501.58,False,1,200,501.58,False,1,True
l4,512,512,4,1200,501.58,False,1,500,501.58,False,1,True
l4,2048,32,4,1200,31.94,True,4,50,0.0,False,0,True
l4,2048,32,4,1200,31.94,True,4,100,31.94,True,1,True
l4,2048,32,4,1200,31.94,True,4,200,31.94,True,1,True
l4,2048,32,4,1200,31.94,True,4,500,31.94,True,1,True
l4,2048,512,4,1200,498.4,False,1,50,0.0,False,0,True
l4,2048,512,4,1200,498.4,False,1,100,498.4,False,1,True
l4,2048,512,4,1200,498.4,False,1,200,498.4,False,1,True
l4,2048,512,4,1200,498.4,False,1,500,498.4,False,1,True
l4,512,32,4,990,31.96,False,1,50,31.96,False,1,True
l4,512,32,4,990,31.96,False,1,100,31.96,False,1,True
l4,512,32,4,990,31.96,False,1,200,31.96,False,1,True
l4,512,32,4,990,31.96,False,1,500,31.96,False,1,True
l4,512,512,4,990,500.96,False,1,50,500.96,False,1,True
l4,512,512,4,990,500.96,False,1,100,500.96,False,1,True
l4,512,512,4,990,500.96,False,1,200,500.96,False,1,True
l4,512,512,4,990,500.96,False,1,500,500.96,False,1,True
l4,2048,32,4,990,31.94,True,4,50,0.0,False,0,True
l4,2048,32,4,990,31.94,True,4,100,31.94,True,1,True
l4,2048,32,4,990,31.94,True,4,200,31.94,True,1,True
l4,2048,32,4,990,31.94,True,4,500,31.94,True,1,True
l4,2048,512,4,990,496.34,False,1,50,0.0,False,0,True
l4,2048,512,4,990,496.34,False,1,100,496.34,False,1,True
l4,2048,512,4,990,496.34,False,1,200,496.34,False,1,True
l4,2048,512,4,990,496.34,False,1,500,496.34,False,1,True
l4,512,32,4,780,31.96,False,1,50,31.96,False,1,True
l4,512,32,4,780,31.96,False,1,100,31.96,False,1,True
l4,512,32,4,780,31.96,False,1,200,31.96,False,1,True
l4,512,32,4,780,31.96,False,1,500,31.96,False,1,True
l4,512,512,4,780,499.65,False,1,50,499.65,False,1,True
l4,512,512,4,780,499.65,False,1,100,499.65,False,1,True
l4,512,512,4,780,499.65,False,1,200,499.65,False,1,True
l4,512,512,4,780,499.65,False,1,500,499.65,False,1,True
l4,2048,32,4,780,31.91,True,4,50,0.0,False,0,True
l4,2048,32,4,780,31.91,True,4,100,0.0,False,0,True
l4,2048,32,4,780,31.91,True,4,200,31.91,True,1,True
l4,2048,32,4,780,31.91,True,4,500,31.91,True,1,True
l4,2048,512,4,780,0.0,False,1,50,0.0,False,0,True
l4,2048,512,4,780,0.0,False,1,100,0.0,False,0,True
l4,2048,512,4,780,0.0,False,1,200,0.0,False,0,True
l4,2048,512,4,780,0.0,False,1,500,0.0,False,0,True
l4,512,32,4,570,31.96,False,1,50,31.96,False,1,True
l4,512,32,4,570,31.96,False,1,100,31.96,False,1,True
l4,512,32,4,570,31.96,False,1,200,31.96,False,1,True
l4,512,32,4,570,31.96,False,1,500,31.96,False,1,True
l4,512,512,4,570,498.25,False,1,50,498.25,False,1,True
l4,512,512,4,570,498.25,False,1,100,498.25,False,1,True
l4,512,512,4,570,498.25,False,1,200,498.25,False,1,True
l4,512,512,4,570,498.25,False,1,500,498.25,False,1,True
l4,2048,32,4,570,31.9,True,4,50,0.0,False,0,True
l4,2048,32,4,570,31.9,True,4,100,0.0,False,0,True
l4,2048,32,4,570,31.9,True,4,200,31.9,True,1,True
l4,2048,32,4,570,31.9,True,4,500,31.9,True,1,True
l4,2048,512,4,570,0.0,False,1,50,0.0,False,0,True
l4,2048,512,4,570,0.0,False,1,100,0.0,False,0,True
l4,2048,512,4,570,0.0,False,1,200,0.0,False,0,True
l4,2048,512,4,570,0.0,False,1,500,0.0,False,0,True
l4,512,32,4,360,31.9,False,1,50,31.9,False,1,True
l4,512,32,4,360,31.9,False,1,100,31.9,False,1,True
l4,512,32,4,360,31.9,False,1,200,31.9,False,1,True
l4,512,32,4,360,31.9,False,1,500,31.9,False,1,True
l4,512,512,4,360,492.84,False,1,50,0.0,False,0,True
l4,512,512,4,360,492.84,False,1,100,492.84,False,1,True
l4,512,512,4,360,492.84,False,1,200,492.84,False,1,True
l4,512,512,4,360,492.84,False,1,500,492.84,False,1,True
l4,2048,32,4,360,31.78,True,4,50,0.0,False,0,True
l4,2048,32,4,360,31.78,True,4,100,0.0,False,0,True
l4,2048,32,4,360,31.78,True,4,200,0.0,False,0,True
l4,2048,32,4,360,31.78,True,4,500,0.0,False,0,True
l4,2048,512,4,360,0.0,False,1,50,0.0,False,0,True
l4,2048,512,4,360,0.0,False,1,100,0.0,False,0,True
l4,2048,512,4,360,0.0,False,1,200,0.0,False,0,True
l4,2048,512,4,360,0.0,False,1,500,0.0,False,0,True
l4,512,32,4,210,31.91,False,1,50,0.0,False,0,True
l4,512,32,4,210,31.91,False,1,100,31.91,False,1,True
l4,512,32,4,210,31.91,False,1,200,31.91,False,1,True
l4,512,32,4,210,31.91,False,1,500,31.91,False,1,True
l4,512,512,4,210,0.0,False,1,50,0.0,False,0,True
l4,512,512,4,210,0.0,False,1,100,0.0,False,0,True
l4,512,512,4,210,0.0,False,1,200,0.0,False,0,True
l4,512,512,4,210,0.0,False,1,500,0.0,False,0,True
l4,2048,32,4,210,0.0,False,4,50,0.0,False,0,True
l4,2048,32,4,210,0.0,False,4,100,0.0,False,0,True
l4,2048,32,4,210,0.0,False,4,200,0.0,False,0,True
l4,2048,32,4,210,0.0,False,4,500,0.0,False,0,True
l4,2048,512,4,210,0.0,False,1,50,0.0,False,0,True
l4,2048,512,4,210,0.0,False,1,100,0.0,False,0,True
l4,2048,512,4,210,0.0,False,1,200,0.0,False,0,True
l4,2048,512,4,210,0.0,False,1,500,0.0,False,0,True
l4,512,32,8,1830,31.98,False,1,50,31.98,False,1,True
l4,512,32,8,1830,31.98,False,1,100,31.98,False,1,True
l4,512,32,8,1830,31.98,False,1,200,31.98,False,1,True
l4,512,32,8,1830,31.98,False,1,500,31.98,False,1,True
l4,512,512,8,1830,506.2,False,1,50,506.2,False,1,True
l4,512,512,8,1830,506.2,False,1,100,506.2,False,1,True
l4,512,512,8,1830,506.2,False,1,200,506.2,False,1,True
l4,512,512,8,1830,506.2,False,1,500,506.2,False,1,True
l4,2048,32,8,1830,933.24,True,4,50,933.24,True,2,True
l4,2048,32,8,1830,933.24,True,4,100,933.24,True,2,True
l4,2048,32,8,1830,933.24,True,4,200,933.24,True,2,True
l4,2048,32,8,1830,933.24,True,4,500,933.24,True,2,True
l4,2048,512,8,1830,505.08,False,1,50,505.08,False,1,True
l4,2048,512,8,1830,505.08,False,1,100,505.08,False,1,True
l4,2048,512,8,1830,505.08,False,1,200,505.08,False,1,True
l4,2048,512,8,1830,505.08,False,1,500,505.08,False,1,True
l4,512,32,8,1620,31.98,False,1,50,31.98,False,1,True
l4,512,32,8,1620,31.98,False,1,100,31.98,False,1,True
l4,512,32,8,1620,31.98,False,1,200,31.98,False,1,True
l4,512,32,8,1620,31.98,False,1,500,31.98,False,1,True
l4,512,512,8,1620,506.03,False,1,50,506.03,False,1,True
l4,512,512,8,1620,506.03,False,1,100,506.03,False,1,True
l4,512,512,8,1620,506.03,False,1,200,506.03,False,1,True
l4,512,512,8,1620,506.03,False,1,500,506.03,False,1,True
l4,128,32,1,1200,305.8,False,1,50,0.0,False,0,True
l4,128,32,1,1200,305.8,False,1,100,0.0,False,0,True
l4,128,32,1,1200,305.8,False,1,200,305.8,False,1,True
l4,128,32,1,1200,305.8,False,1,500,305.8,False,1,True
l4,512,512,1,570,0.0,False,1,50,0.0,False,0,True
l4,512,512,1,570,0.0,False,1,100,0.0,False,0,True
l4,512,512,1,570,0.0,False,1,200,0.0,False,0,True
l4,512,512,1,570,0.0,False,1,500,0.0,False,0,True
l4,32,32,1,360,0.0,False,1,50,0.0,False,0,True
l4,32,32,1,360,0.0,False,1,100,0.0,False,0,True
l4,32,32,1,360,0.0,False,1,200,0.0,False,0,True
l4,32,32,1,360,0.0,False,1,500,0.0,False,0,True
l4,32,128,1,360,0.0,False,1,50,0.0,False,0,True
l4,32,128,1,360,0.0,False,1,100,0.0,False,0,True
l4,32,128,1,360,0.0,False,1,200,0.0,False,0,True
l4,32,128,1,360,0.0,False,1,500,0.0,False,0,True
l4,32,512,1,360,0.0,False,1,50,0.0,False,0,True
l4,32,512,1,360,0.0,False,1,100,0.0,False,0,True
l4,32,512,1,360,0.0,False,1,200,0.0,False,0,True
l4,32,512,1,360,0.0,False,1,500,0.0,False,0,True
l4,128,1024,1,360,0.0,False,1,50,0.0,False,0,True
l4,128,1024,1,360,0.0,False,1,100,0.0,False,0,True
l4,128,1024,1,360,0.0,False,1,200,0.0,False,0,True
l4,128,1024,1,360,0.0,False,1,500,0.0,False,0,True
l4,512,32,1,360,31.75,False,1,50,0.0,False,0,True
l4,512,32,1,360,31.75,False,1,100,0.0,False,0,True
l4,512,32,1,360,31.75,False,1,200,0.0,False,0,True
l4,512,32,1,360,31.75,False,1,500,31.75,False,1,True
l4,512,128,1,360,124.14,False,1,50,0.0,False,0,True
l4,512,128,1,360,124.14,False,1,100,0.0,False,0,True
l4,512,128,1,360,124.14,False,1,200,0.0,False,0,True
l4,512,128,1,360,124.14,False,1,500,124.14,False,1,True
l4,1024,32,1,360,31.58,False,1,50,0.0,False,0,True
l4,1024,32,1,360,31.58,False,1,100,0.0,False,0,True
l4,1024,32,1,360,31.58,False,1,200,0.0,False,0,True
l4,1024,32,1,360,31.58,False,1,500,0.0,False,0,True
l4,32,32,1,210,31.78,True,2,50,0.0,False,0,True
l4,32,32,1,210,31.78,True,2,100,0.0,False,0,True
l4,32,32,1,210,31.78,True,2,200,31.78,True,1,True
l4,32,32,1,210,31.78,True,2,500,31.78,True,1,True
l4,32,128,1,210,123.92,False,1,50,0.0,False,0,True
l4,32,128,1,210,123.92,False,1,100,0.0,False,0,True
l4,32,128,1,210,123.92,False,1,200,123.92,False,1,True
l4,32,128,1,210,123.92,False,1,500,123.92,False,1,True
l4,32,512,1,210,0.0,False,1,50,0.0,False,0,True
l4,32,512,1,210,0.0,False,1,100,0.0,False,0,True
l4,32,512,1,210,0.0,False,1,200,0.0,False,0,True
l4,32,512,1,210,0.0,False,1,500,0.0,False,0,True
l4,32,1024,1,210,0.0,False,1,50,0.0,False,0,True
l4,32,1024,1,210,0.0,False,1,100,0.0,False,0,True
l4,32,1024,1,210,0.0,False,1,200,0.0,False,0,True
l4,32,1024,1,210,0.0,False,1,500,0.0,False,0,True
l4,128,32,1,210,31.75,True,2,50,0.0,False,0,True
l4,128,32,1,210,31.75,True,2,100,0.0,False,0,True
l4,128,32,1,210,31.75,True,2,200,0.0,False,0,True
l4,128,32,1,210,31.75,True,2,500,31.75,True,1,True
l4,128,128,1,210,123.05,False,1,50,0.0,False,0,True
l4,128,128,1,210,123.05,False,1,100,0.0,False,0,True
l4,128,128,1,210,123.05,False,1,200,0.0,False,0,True
l4,128,128,1,210,123.05,False,1,500,123.05,False,1,True
l4,128,512,1,210,0.0,False,1,50,0.0,False,0,True
l4,128,512,1,210,0.0,False,1,100,0.0,False,0,True
l4,128,512,1,210,0.0,False,1,200,0.0,False,0,True
l4,128,512,1,210,0.0,False,1,500,0.0,False,0,True
l4,512,32,1,210,31.47,False,1,50,0.0,False,0,True
l4,512,32,1,210,31.47,False,1,100,0.0,False,0,True
l4,512,32,1,210,31.47,False,1,200,0.0,False,0,True
l4,512,32,1,210,31.47,False,1,500,0.0,False,0,True
l4,128,128,2,1620,0.0,False,1,50,0.0,False,0,True
l4,128,128,2,1620,0.0,False,1,100,0.0,False,0,True
l4,128,128,2,1620,0.0,False,1,200,0.0,False,0,True
l4,128,128,2,1620,0.0,False,1,500,0.0,False,0,True
l4,512,1024,2,1620,0.0,False,1,50,0.0,False,0,True
l4,512,1024,2,1620,0.0,False,1,100,0.0,False,0,True
l4,512,1024,2,1620,0.0,False,1,200,0.0,False,0,True
l4,512,1024,2,1620,0.0,False,1,500,0.0,False,0,True
l4,1024,128,2,780,126.7,False,1,50,0.0,False,0,True
l4,1024,128,2,780,126.7,False,1,100,126.7,False,1,True
l4,1024,128,2,780,126.7,False,1,200,126.7,False,1,True
l4,1024,128,2,780,126.7,False,1,500,126.7,False,1,True
l4,1024,512,2,780,0.0,False,1,50,0.0,False,0,True
l4,1024,512,2,780,0.0,False,1,100,0.0,False,0,True
l4,1024,512,2,780,0.0,False,1,200,0.0,False,0,True
l4,1024,512,2,780,0.0,False,1,500,0.0,False,0,True
l4,32,32,2,360,0.0,False,1,50,0.0,False,0,True
l4,32,32,2,360,0.0,False,1,100,0.0,False,0,True
l4,32,32,2,360,0.0,False,1,200,0.0,False,0,True
l4,32,32,2,360,0.0,False,1,500,0.0,False,0,True
l4,32,128,2,360,0.0,False,1,50,0.0,False,0,True
l4,32,128,2,360,0.0,False,1,100,0.0,False,0,True
l4,32,128,2,360,0.0,False,1,200,0.0,False,0,True
l4,32,128,2,360,0.0,False,1,500,0.0,False,0,True
l4,32,512,4,1620,0.0,False,1,50,0.0,False,0,True
l4,32,512,4,1620,0.0,False,1,100,0.0,False,0,True
l4,32,512,4,1620,0.0,False,1,200,0.0,False,0,True
l4,32,512,4,1620,0.0,False,1,500,0.0,False,0,True
l4,128,512,4,1620,0.0,False,1,50,0.0,False,0,True
l4,128,512,4,1620,0.0,False,1,100,0.0,False,0,True
l4,128,512,4,1620,0.0,False,1,200,0.0,False,0,True
l4,128,512,4,1620,0.0,False,1,500,0.0,False,0,True
l4,128,1024,4,1620,982.54,False,1,50,982.54,False,1,True
l4,128,1024,4,1620,982.54,False,1,100,982.54,False,1,True
l4,128,1024,4,1620,982.54,False,1,200,982.54,False,1,True
l4,128,1024,4,1620,982.54,False,1,500,982.54,False,1,True
l4,1024,128,4,1620,127.39,False,1,50,127.39,False,1,True
l4,1024,128,4,1620,127.39,False,1,100,127.39,False,1,True
l4,1024,128,4,1620,127.39,False,1,200,127.39,False,1,True
l4,1024,128,4,1620,127.39,False,1,500,127.39,False,1,True
l4,1024,1024,4,1620,0.0,False,1,50,0.0,False,0,True
l4,1024,1024,4,1620,0.0,False,1,100,0.0,False,0,True
l4,1024,1024,4,1620,0.0,False,1,200,0.0,False,0,True
l4,1024,1024,4,1620,0.0,False,1,500,0.0,False,0,True
l4,1024,32,4,1200,918.09,True,4,50,918.09,True,2,True
l4,1024,32,4,1200,918.09,True,4,100,918.09,True,2,True
l4,1024,32,4,1200,918.09,True,4,200,918.09,True,2,True
l4,1024,32,4,1200,918.09,True,4,500,918.09,True,2,True
l4,1024,512,4,1200,500.65,False,1,50,500.65,False,1,True
l4,1024,512,4,1200,500.65,False,1,100,500.65,False,1,True
l4,1024,512,4,1200,500.65,False,1,200,500.65,False,1,True
l4,1024,512,4,1200,500.65,False,1,500,500.65,False,1,True
l4,32,512,4,780,0.0,False,1,50,0.0,False,0,True
l4,32,512,4,780,0.0,False,1,100,0.0,False,0,True
l4,32,512,4,780,0.0,False,1,200,0.0,False,0,True
l4,32,512,4,780,0.0,False,1,500,0.0,False,0,True
l4,32,1024,4,780,0.0,False,1,50,0.0,False,0,True
l4,32,1024,4,780,0.0,False,1,100,0.0,False,0,True
l4,32,1024,4,780,0.0,False,1,200,0.0,False,0,True
l4,32,1024,4,780,0.0,False,1,500,0.0,False,0,True
l4,512,1024,4,780,0.0,False,1,50,0.0,False,0,True
l4,512,1024,4,780,0.0,False,1,100,0.0,False,0,True
l4,512,1024,4,780,0.0,False,1,200,0.0,False,0,True
l4,512,1024,4,780,0.0,False,1,500,0.0,False,0,True
l4,32,512,4,570,499.21,False,1,50,499.21,False,1,True
l4,32,512,4,570,499.21,False,1,100,499.21,False,1,True
l4,32,512,4,570,499.21,False,1,200,499.21,False,1,True
l4,32,512,4,570,499.21,False,1,500,499.21,False,1,True
l4,128,32,4,570,31.96,False,1,50,31.96,False,1,True
l4,128,32,4,570,31.96,False,1,100,31.96,False,1,True
l4,128,32,4,570,31.96,False,1,200,31.96,False,1,True
l4,128,32,4,570,31.96,False,1,500,31.96,False,1,True
l4,128,512,4,570,498.99,False,1,50,498.99,False,1,True
l4,128,512,4,570,498.99,False,1,100,498.99,False,1,True
l4,128,512,4,570,498.99,False,1,200,498.99,False,1,True
l4,128,512,4,570,498.99,False,1,500,498.99,False,1,True
l4,512,1024,4,570,0.0,False,1,50,0.0,False,0,True
l4,512,1024,4,570,0.0,False,1,100,0.0,False,0,True
l4,512,1024,4,570,0.0,False,1,200,0.0,False,0,True
l4,512,1024,4,570,0.0,False,1,500,0.0,False,0,True
l4,32,32,4,360,314.16,False,1,50,314.16,False,1,True
l4,32,32,4,360,314.16,False,1,100,314.16,False,1,True
l4,32,32,4,360,314.16,False,1,200,314.16,False,1,True
l4,32,32,4,360,314.16,False,1,500,314.16,False,1,True
l4,128,128,4,360,127.17,False,1,50,127.17,False,1,True
l4,128,128,4,360,127.17,False,1,100,127.17,False,1,True
l4,128,128,4,360,127.17,False,1,200,127.17,False,1,True
l4,128,128,4,360,127.17,False,1,500,127.17,False,1,True
l4,512,128,4,360,127.08,False,1,50,127.08,False,1,True
l4,512,128,4,360,127.08,False,1,100,127.08,False,1,True
l4,512,128,4,360,127.08,False,1,200,127.08,False,1,True
l4,512,128,4,360,127.08,False,1,500,127.08,False,1,True
l4,32,32,4,210,31.92,False,1,50,31.92,False,1,True
l4,32,32,4,210,31.92,False,1,100,31.92,False,1,True
l4,32,32,4,210,31.92,False,1,200,31.92,False,1,True
l4,32,32,4,210,31.92,False,1,500,31.92,False,1,True
l4,32,128,4,210,126.69,False,1,50,126.69,False,1,True
l4,32,128,4,210,126.69,False,1,100,126.69,False,1,True
l4,32,128,4,210,126.69,False,1,200,126.69,False,1,True
l4,32,128,4,210,126.69,False,1,500,126.69,False,1,True
l4,128,32,8,1620,317.6,False,1,50,317.6,False,1,True
l4,128,32,8,1620,317.6,False,1,100,317.6,False,1,True
l4,128,32,8,1620,317.6,False,1,200,317.6,False,1,True
l4,128,32,8,1620,317.6,False,1,500,317.6,False,1,True
l4,128,512,8,1620,0.0,False,1,50,0.0,False,0,True
l4,128,512,8,1620,0.0,False,1,100,0.0,False,0,True
l4,128,512,8,1620,0.0,False,1,200,0.0,False,0,True
l4,128,512,8,1620,0.0,False,1,500,0.0,False,0,True
l4,1024,128,8,1620,127.61,False,1,50,127.61,False,1,True
l4,1024,128,8,1620,127.61,False,1,100,127.61,False,1,True
l4,1024,128,8,1620,127.61,False,1,200,127.61,False,1,True
l4,1024,128,8,1620,127.61,False,1,500,127.61,False,1,True
l4,2048,32,8,1620,933.34,True,4,50,933.34,True,2,True
l4,2048,32,8,1620,933.34,True,4,100,933.34,True,2,True
l4,2048,32,8,1620,933.34,True,4,200,933.34,True,2,True
l4,2048,32,8,1620,933.34,True,4,500,933.34,True,2,True
l4,2048,128,8,1620,127.58,False,1,50,127.58,False,1,True
l4,2048,128,8,1620,127.58,False,1,100,127.58,False,1,True
l4,2048,128,8,1620,127.58,False,1,200,127.58,False,1,True
l4,2048,128,8,1620,127.58,False,1,500,127.58,False,1,True
l4,32,512,8,780,0.0,False,1,50,0.0,False,0,True
l4,32,512,8,780,0.0,False,1,100,0.0,False,0,True
l4,32,512,8,780,0.0,False,1,200,0.0,False,0,True
l4,32,512,8,780,0.0,False,1,500,0.0,False,0,True
l4,2048,128,8,780,127.41,False,1,50,127.41,False,1,True
l4,2048,128,8,780,127.41,False,1,100,127.41,False,1,True
l4,2048,128,8,780,127.41,False,1,200,127.41,False,1,True
l4,2048,128,8,780,127.41,False,1,500,127.41,False,1,True
l4,32,32,8,570,0.0,False,1,50,0.0,False,0,True
l4,32,32,8,570,0.0,False,1,100,0.0,False,0,True
l4,32,32,8,570,0.0,False,1,200,0.0,False,0,True
l4,32,32,8,570,0.0,False,1,500,0.0,False,0,True
l4,128,128,8,570,1221.16,False,1,50,1221.16,False,1,True
l4,128,128,8,570,1221.16,False,1,100,1221.16,False,1,True
l4,128,128,8,570,1221.16,False,1,200,1221.16,False,1,True
l4,128,128,8,570,1221.16,False,1,500,1221.16,False,1,True
l4,512,128,8,570,127.47,False,1,50,127.47,False,1,True
l4,512,128,8,570,127.47,False,1,100,127.47,False,1,True
l4,512,128,8,570,127.47,False,1,200,127.47,False,1,True
l4,512,128,8,570,127.47,False,1,500,127.47,False,1,True
l4,512,1024,8,570,976.73,False,1,50,976.73,False,1,True
l4,512,1024,8,570,976.73,False,1,100,976.73,False,1,True
l4,512,1024,8,570,976.73,False,1,200,976.73,False,1,True
l4,512,1024,8,570,976.73,False,1,500,976.73,False,1,True
l4,1024,32,8,570,1524.83,False,4,50,1524.83,False,3,True
l4,1024,32,8,570,1524.83,False,4,100,1524.83,False,3,True
l4,1024,32,8,570,1524.83,False,4,200,1524.83,False,3,True
l4,1024,32,8,570,1524.83,False,4,500,1524.83,False,3,True
l4,32,32,8,360,0.0,False,1,50,0.0,False,0,True
l4,32,32,8,360,0.0,False,1,100,0.0,False,0,True
l4,32,32,8,360,0.0,False,1,200,0.0,False,0,True
l4,32,32,8,360,0.0,False,1,500,0.0,False,0,True
l4,32,128,8,360,0.0,False,1,50,0.0,False,0,True
l4,32,128,8,360,0.0,False,1,100,0.0,False,0,True
l4,32,128,8,360,0.0,False,1,200,0.0,False,0,True
l4,32,128,8,360,0.0,False,1,500,0.0,False,0,True
l4,128,128,8,360,0.0,False,1,50,0.0,False,0,True
l4,128,128,8,360,0.0,False,1,100,0.0,False,0,True
l4,128,128,8,360,0.0,False,1,200,0.0,False,0,True
l4,128,128,8,360,0.0,False,1,500,0.0,False,0,True
l4,128,32,8,210,312.77,False,1,50,0.0,False,0,True
l4,128,32,8,210,312.77,False,1,100,312.77,False,1,True
l4,128,32,8,210,312.77,False,1,200,312.77,False,1,True
l4,128,32,8,210,312.77,False,1,500,312.77,False,1,True
l4,3072,32,1,2040,0.0,False,3,50,0.0,False,0,True
l4,3072,32,1,2040,0.0,False,3,100,0.0,False,0,True
l4,3072,32,1,2040,0.0,False,3,200,0.0,False,0,True
l4,3072,32,1,2040,0.0,False,3,500,0.0,False,0,True
l4,3072,128,1,2040,0.0,False,3,50,0.0,False,0,True
l4,3072,128,1,2040,0.0,False,3,100,0.0,False,0,True
l4,3072,128,1,2040,0.0,False,3,200,0.0,False,0,True
l4,3072,128,1,2040,0.0,False,3,500,0.0,False,0,True
l4,3072,512,1,2040,0.0,False,3,50,0.0,False,0,True
l4,3072,512,1,2040,0.0,False,3,100,0.0,False,0,True
l4,3072,512,1,2040,0.0,False,3,200,0.0,False,0,True
l4,3072,512,1,2040,0.0,False,3,500,0.0,False,0,True
l4,3072,1024,1,2040,0.0,False,3,50,0.0,False,0,True
l4,3072,1024,1,2040,0.0,False,3,100,0.0,False,0,True
l4,3072,1024,1,2040,0.0,False,3,200,0.0,False,0,True
l4,3072,1024,1,2040,0.0,False,3,500,0.0,False,0,True
l4,4096,32,1,2040,0.0,False,3,50,0.0,False,0,True
l4,4096,32,1,2040,0.0,False,3,100,0.0,False,0,True
l4,4096,32,1,2040,0.0,False,3,200,0.0,False,0,True
l4,4096,32,1,2040,0.0,False,3,500,0.0,False,0,True
l4,4096,128,1,2040,0.0,False,3,50,0.0,False,0,True
l4,4096,128,1,2040,0.0,False,3,100,0.0,False,0,True
l4,4096,128,1,2040,0.0,False,3,200,0.0,False,0,True
l4,4096,128,1,2040,0.0,False,3,500,0.0,False,0,True
l4,4096,512,1,2040,0.0,False,3,50,0.0,False,0,True
l4,4096,512,1,2040,0.0,False,3,100,0.0,False,0,True
l4,4096,512,1,2040,0.0,False,3,200,0.0,False,0,True
l4,4096,512,1,2040,0.0,False,3,500,0.0,False,0,True
l4,4096,1024,1,2040,0.0,False,3,50,0.0,False,0,True
l4,4096,1024,1,2040,0.0,False,3,100,0.0,False,0,True
l4,4096,1024,1,2040,0.0,False,3,200,0.0,False,0,True
l4,4096,1024,1,2040,0.0,False,3,500,0.0,False,0,True
l4,5120,32,1,2040,0.0,False,3,50,0.0,False,0,True
l4,5120,32,1,2040,0.0,False,3,100,0.0,False,0,True
l4,5120,32,1,2040,0.0,False,3,200,0.0,False,0,True
l4,5120,32,1,2040,0.0,False,3,500,0.0,False,0,True
l4,5120,128,1,2040,0.0,False,3,50,0.0,False,0,True
l4,5120,128,1,2040,0.0,False,3,100,0.0,False,0,True
l4,5120,128,1,2040,0.0,False,3,200,0.0,False,0,True
l4,5120,128,1,2040,0.0,False,3,500,0.0,False,0,True
l4,5120,512,1,2040,0.0,False,3,50,0.0,False,0,True
l4,5120,512,1,2040,0.0,False,3,100,0.0,False,0,True
l4,5120,512,1,2040,0.0,False,3,200,0.0,False,0,True
l4,5120,512,1,2040,0.0,False,3,500,0.0,False,0,True
l4,5120,1024,1,2040,0.0,False,3,50,0.0,False,0,True
l4,5120,1024,1,2040,0.0,False,3,100,0.0,False,0,True
l4,5120,1024,1,2040,0.0,False,3,200,0.0,False,0,True
l4,5120,1024,1,2040,0.0,False,3,500,0.0,False,0,True
l4,6144,32,1,2040,0.0,False,3,50,0.0,False,0,True
l4,6144,32,1,2040,0.0,False,3,100,0.0,False,0,True
l4,6144,32,1,2040,0.0,False,3,200,0.0,False,0,True
l4,6144,32,1,2040,0.0,False,3,500,0.0,False,0,True
l4,6144,128,1,2040,0.0,False,3,50,0.0,False,0,True
