run_id,window_id,policy,workload,input_len,output_len,rate_rps,repeat,duration_s,timing_start_unix_s,timing_end_unix_s,completed_requests,output_tokens,measurement_valid,slo_pass,total_gpu_gross_energy_j,joules_per_request,joules_per_output_token,mean_ttft_ms,p99_ttft_ms,mean_tpot_ms,p99_tpot_ms,mean_itl_ms,mean_e2e_latency_ms,throughput_requests_s,route_distribution_json,selected_pairs_json,phase4a_oracle_joules_per_request,oracle_gap,oracle_gap_class,phase4a_near_optimal_match,P0_requested_freq_mhz,P0_requested_level,P0_observed_freq_mhz,P0_frequency_match_fraction,P0_gross_energy_j,P1_requested_freq_mhz,P1_requested_level,P1_observed_freq_mhz,P1_frequency_match_fraction,P1_gross_energy_j,D0_requested_freq_mhz,D0_requested_level,D0_observed_freq_mhz,D0_frequency_match_fraction,D0_gross_energy_j,D1_requested_freq_mhz,D1_requested_level,D1_observed_freq_mhz,D1_frequency_match_fraction,D1_gross_energy_j,hard_gates_json
xpyd_phase4b_r3_255320,b11-r01-feedback_dvfs_only-prefill_heavy,FEEDBACK_DVFS_ONLY,prefill_heavy,2048,64,0.5,1,16.84108304977417,1788008315.59407,1788008332.435153,4,256,True,True,4120.483,1030.12075,16.09563671875,480.53711975808255,488.7497688012081,59.197944944326224,59.21061015248091,59.19311237685468,4210.007651250635,0.2375144156808631,"{""P0->D0"": 4, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 0}","[[""P0"", ""D0""]]",,,,,2520,HIGH,2520.0,1.0,1497.328,2520,HIGH,2520.0,1.0,1312.933,1125,MID,1125.0,1.0,925.874,1500,HIGH,1500.0,1.0,384.348,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
xpyd_phase4b_r3_255320,b11-r02-feedback_dvfs_only-prefill_heavy,FEEDBACK_DVFS_ONLY,prefill_heavy,2048,64,0.5,2,17.442152738571167,1788008378.801556,1788008396.2437088,4,256,True,True,4215.115,1053.77875,16.46529296875,490.9730687504634,492.7969762898283,61.417238801484004,61.42092198075261,61.41203004760124,4360.259113243956,0.2293294904564443,"{""P0->D0"": 4, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 0}","[[""P0"", ""D0""]]",,,,,2520,HIGH,2520.0,1.0,1536.073,2520,HIGH,2520.0,1.0,1369.456,750,LOW,750.0,1.0,912.716,1500,HIGH,1500.0,1.0,396.87,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
xpyd_phase4b_r3_255320,b11-r03-feedback_dvfs_only-prefill_heavy,FEEDBACK_DVFS_ONLY,prefill_heavy,2048,64,0.5,3,17.43235993385315,1788008446.716644,1788008464.149004,4,256,True,True,4222.986,1055.7465,16.4960390625,488.43498950009234,498.17835393419955,61.418603614988065,61.4325663166967,61.41368289674921,4357.80701724434,0.22945831861996568,"{""P0->D0"": 4, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 0}","[[""P0"", ""D0""]]",,,,,2520,HIGH,2520.0,1.0,1532.723,2520,HIGH,2520.0,1.0,1376.277,750,LOW,750.0,1.0,918.763,1500,HIGH,1500.0,1.0,395.223,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
xpyd_phase4b_r3_255320,b11-r04-feedback_dvfs_only-prefill_heavy,FEEDBACK_DVFS_ONLY,prefill_heavy,2048,64,0.5,4,17.377639293670654,1788008514.2392638,1788008531.616903,4,256,True,True,4220.244000000001,1055.0610000000001,16.485328125000002,474.825924509787,482.149225291505,61.417351599153506,61.421558558012336,61.41166063487559,4344.119075256458,0.2301808624521798,"{""P0->D0"": 4, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 0}","[[""P0"", ""D0""]]",,,,,2520,HIGH,2520.0,1.0,1542.563,2520,HIGH,2520.0,1.0,1367.132,750,LOW,750.0,1.0,915.399,1500,HIGH,1500.0,1.0,395.15,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
xpyd_phase4b_r3_255320,b11-r05-feedback_dvfs_only-prefill_heavy,FEEDBACK_DVFS_ONLY,prefill_heavy,2048,64,0.5,5,17.39052987098694,1788008581.7026818,1788008599.0932117,4,256,True,True,4200.876,1050.219,16.409671875,478.2943612517556,481.39370979421074,61.41296300391708,61.41813530127467,61.407382730052746,4347.311030498531,0.2300102429123394,"{""P0->D0"": 4, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 0}","[[""P0"", ""D0""]]",,,,,2520,HIGH,2520.0,1.0,1530.664,2520,HIGH,2520.0,1.0,1362.502,750,LOW,750.0,1.0,915.279,1500,HIGH,1500.0,1.0,392.431,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
xpyd_phase4b_r3_255320,b12-r01-feedback_routing_only-decode_heavy,FEEDBACK_ROUTING_ONLY,decode_heavy,128,256,0.5,1,57.89780068397522,1788008746.8361387,1788008804.7339394,4,1024,True,True,14412.112000000001,3603.0280000000002,14.074328125000001,186.49327051389264,190.103601871524,56.03000414703274,56.03151838835238,56.028394607824794,14474.144328007242,0.06908725293095819,"{""P0->D0"": 0, ""P0->D1"": 4, ""P1->D0"": 0, ""P1->D1"": 0}","[[""P0"", ""D1""]]",,,,,2520,HIGH,2520.0,1.0,4549.727,2520,HIGH,2520.0,1.0,4571.401,1500,HIGH,1500.0,1.0,1365.85,1500,HIGH,1500.0,1.0,3925.134,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
xpyd_phase4b_r3_255320,b12-r02-feedback_routing_only-decode_heavy,FEEDBACK_ROUTING_ONLY,decode_heavy,128,256,0.5,2,57.887285470962524,1788008849.7228029,1788008907.6100883,4,1024,True,True,14450.758,3612.6895,14.112068359375,184.76206675404683,187.82548790739384,56.02661055391746,56.028271712900334,56.02544307846841,14471.547758002998,0.06909980261566219,"{""P0->D0"": 0, ""P0->D1"": 4, ""P1->D0"": 0, ""P1->D1"": 0}","[[""P0"", ""D1""]]",,,,,2520,HIGH,2520.0,1.0,4550.233,2520,HIGH,2520.0,1.0,4592.508,1500,HIGH,1500.0,1.0,1353.878,1500,HIGH,1500.0,1.0,3954.139,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
xpyd_phase4b_r3_255320,b12-r03-feedback_routing_only-decode_heavy,FEEDBACK_ROUTING_ONLY,decode_heavy,128,256,0.5,3,57.93193864822388,1788008951.7040749,1788009009.6360135,4,1024,True,True,14452.067,3613.01675,14.1133466796875,196.1632767415722,213.48802301683463,56.02561912648311,56.02681141521316,56.024474909816696,14482.696153994766,0.06904654139556635,"{""P0->D0"": 0, ""P0->D1"": 4, ""P1->D0"": 0, ""P1->D1"": 0}","[[""P0"", ""D1""]]",,,,,2520,HIGH,2520.0,1.0,4542.5,2520,HIGH,2520.0,1.0,4587.07,1500,HIGH,1500.0,1.0,1351.526,1500,HIGH,1500.0,1.0,3970.971,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
xpyd_phase4b_r3_255320,b12-r04-feedback_routing_only-decode_heavy,FEEDBACK_ROUTING_ONLY,decode_heavy,128,256,0.5,4,57.95128417015076,1788009053.7956352,1788009111.7469194,4,1024,True,True,14416.526000000002,3604.1315000000004,14.078638671875002,200.7743567446596,216.57038644945715,56.02649603040168,56.027779942186655,56.025323974494775,14487.530844497087,0.06902349201193887,"{""P0->D0"": 0, ""P0->D1"": 4, ""P1->D0"": 0, ""P1->D1"": 0}","[[""P0"", ""D1""]]",,,,,2520,HIGH,2520.0,1.0,4523.826,2520,HIGH,2520.0,1.0,4569.873,1500,HIGH,1500.0,1.0,1349.852,1500,HIGH,1500.0,1.0,3972.975,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
xpyd_phase4b_r3_255320,b12-r05-feedback_routing_only-decode_heavy,FEEDBACK_ROUTING_ONLY,decode_heavy,128,256,0.5,5,57.93772101402283,1788009156.2037158,1788009214.1414368,4,1024,True,True,14440.677,3610.16925,14.1022236328125,197.8877987494343,210.03755072044441,56.02457868531643,56.02820684699633,56.02347499507767,14484.155363505124,0.06903965033474252,"{""P0->D0"": 0, ""P0->D1"": 4, ""P1->D0"": 0, ""P1->D1"": 0}","[[""P0"", ""D1""]]",,,,,2520,HIGH,2520.0,1.0,4536.226,2520,HIGH,2520.0,1.0,4580.852,1500,HIGH,1500.0,1.0,1349.893,1500,HIGH,1500.0,1.0,3973.706,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
xpyd_phase4b_r3_255320,b13-r01-static-decode_heavy,STATIC,decode_heavy,128,256,0.5,1,57.94524431228638,1788009258.4275053,1788009316.3727496,4,1024,True,True,14441.353000000001,3610.3382500000002,14.102883789062501,198.45929024450015,207.8701968138921,56.02894604608974,56.03011229741,56.0272341588108,14485.840531997383,0.06903068659858705,"{""P0->D0"": 1, ""P0->D1"": 1, ""P1->D0"": 1, ""P1->D1"": 1}","[[""P0"", ""D0""], [""P0"", ""D1""], [""P1"", ""D0""], [""P1"", ""D1""]]",,,,,2520,HIGH,2520.0,1.0,4565.995,2520,HIGH,2520.0,1.0,4587.706,1500,HIGH,1500.0,1.0,2632.613,1500,HIGH,1500.0,1.0,2655.039,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
xpyd_phase4b_r3_255320,b13-r02-static-decode_heavy,STATIC,decode_heavy,128,256,0.5,2,57.92775201797485,1788009360.5060828,1788009418.4338348,4,1024,True,True,14413.019999999999,3603.2549999999997,14.075214843749999,194.49115626048297,221.41111339180497,56.02766836270937,56.03009085962207,56.025528665671956,14481.546588751371,0.0690515316175019,"{""P0->D0"": 1, ""P0->D1"": 1, ""P1->D0"": 1, ""P1->D1"": 1}","[[""P0"", ""D0""], [""P0"", ""D1""], [""P1"", ""D0""], [""P1"", ""D1""]]",,,,,2520,HIGH,2520.0,1.0,4510.918,2520,HIGH,2520.0,1.0,4589.32,1500,HIGH,1500.0,1.0,2665.517,1500,HIGH,1500.0,1.0,2647.265,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
xpyd_phase4b_r3_255320,b13-r03-static-decode_heavy,STATIC,decode_heavy,128,256,0.5,3,57.94323778152466,1788009463.042324,1788009520.9855618,4,1024,True,True,14467.384,3616.846,14.1283046875,198.28047749615507,212.1216388506582,56.02833307159873,56.0299552235782,56.02696889117771,14485.50541075383,0.06903307707936558,"{""P0->D0"": 1, ""P0->D1"": 1, ""P1->D0"": 1, ""P1->D1"": 1}","[[""P0"", ""D0""], [""P0"", ""D1""], [""P1"", ""D0""], [""P1"", ""D1""]]",,,,,2520,HIGH,2520.0,1.0,4557.425,2520,HIGH,2520.0,1.0,4588.8,1500,HIGH,1500.0,1.0,2678.836,1500,HIGH,1500.0,1.0,2642.323,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
xpyd_phase4b_r3_255320,b13-r04-static-decode_heavy,STATIC,decode_heavy,128,256,0.5,4,57.90235996246338,1788009564.6976337,1788009622.5999937,4,1024,True,True,14469.562,3617.3905,14.130431640625,188.2998057481018,189.57865222007968,56.027040056834075,56.02789810783568,56.02514382546503,14475.19502024079,0.06908181294498356,"{""P0->D0"": 1, ""P0->D1"": 1, ""P1->D0"": 1, ""P1->D1"": 1}","[[""P0"", ""D0""], [""P0"", ""D1""], [""P1"", ""D0""], [""P1"", ""D1""]]",,,,,2520,HIGH,2520.0,1.0,4561.918,2520,HIGH,2520.0,1.0,4598.464,1500,HIGH,1500.0,1.0,2677.77,1500,HIGH,1500.0,1.0,2631.41,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
xpyd_phase4b_r3_255320,b13-r05-static-decode_heavy,STATIC,decode_heavy,128,256,0.5,5,57.94262886047363,1788009672.965652,1788009730.9082808,4,1024,True,True,14436.536,3609.134,14.0981796875,198.4530117479153,218.23776367062237,56.02659633726694,56.0290607980295,56.02494675195867,14485.235077750986,0.06903380255031293,"{""P0->D0"": 1, ""P0->D1"": 1, ""P1->D0"": 1, ""P1->D1"": 1}","[[""P0"", ""D0""], [""P0"", ""D1""], [""P1"", ""D0""], [""P1"", ""D1""]]",,,,,2520,HIGH,2520.0,1.0,4524.767,2520,HIGH,2520.0,1.0,4600.232,1500,HIGH,1500.0,1.0,2681.163,1500,HIGH,1500.0,1.0,2630.374,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
xpyd_phase4b_r3_255320,b14-r01-static-both_heavy,STATIC,both_heavy,512,128,1.0,1,29.60019087791443,1788009772.8448243,1788009802.4450152,4,512,True,True,7383.549000000001,1845.8872500000002,14.420994140625002,237.14694398950087,264.8354716139147,56.39859834450112,56.40075648126951,56.3961596240328,7399.768933741143,0.13513426371126944,"{""P0->D0"": 1, ""P0->D1"": 1, ""P1->D0"": 1, ""P1->D1"": 1}","[[""P0"", ""D0""], [""P0"", ""D1""], [""P1"", ""D0""], [""P1"", ""D1""]]",,,,,2520,HIGH,2520.0,1.0,2321.919,2520,HIGH,2520.0,1.0,2374.672,1500,HIGH,1500.0,1.0,1352.0,1500,HIGH,1500.0,1.0,1334.958,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
xpyd_phase4b_r3_255320,b14-r02-static-both_heavy,STATIC,both_heavy,512,128,1.0,2,29.528303384780884,1788009846.2025168,1788009875.7308202,4,512,True,True,7362.447,1840.61175,14.379779296875,218.83335900201928,232.55484023073222,56.40050185824594,56.40535305199849,56.396999035450435,7381.697094999254,0.13546325191381065,"{""P0->D0"": 1, ""P0->D1"": 1, ""P1->D0"": 1, ""P1->D1"": 1}","[[""P0"", ""D0""], [""P0"", ""D1""], [""P1"", ""D0""], [""P1"", ""D1""]]",,,,,2520,HIGH,2520.0,1.0,2342.132,2520,HIGH,2520.0,1.0,2356.557,1500,HIGH,1500.0,1.0,1345.101,1500,HIGH,1500.0,1.0,1318.657,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
xpyd_phase4b_r3_255320,b14-r03-static-both_heavy,STATIC,both_heavy,512,128,1.0,3,29.537940740585327,1788009917.0184097,1788009946.5563505,4,512,True,True,7363.584999999999,1840.8962499999998,14.382001953124998,221.9693212537095,258.7789178226376,56.395619875965934,56.40318720714476,56.39339996846466,7384.213045501383,0.13541905426413064,"{""P0->D0"": 1, ""P0->D1"": 1, ""P1->D0"": 1, ""P1->D1"": 1}","[[""P0"", ""D0""], [""P0"", ""D1""], [""P1"", ""D0""], [""P1"", ""D1""]]",,,,,2520,HIGH,2520.0,1.0,2321.518,2520,HIGH,2520.0,1.0,2359.632,1500,HIGH,1500.0,1.0,1349.858,1500,HIGH,1500.0,1.0,1332.577,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
xpyd_phase4b_r3_255320,b14-r04-static-both_heavy,STATIC,both_heavy,512,128,1.0,4,29.548446655273438,1788009987.7240636,1788010017.2725103,4,512,True,True,7367.0779999999995,1841.7694999999999,14.388824218749999,224.6720905022812,261.80469214043114,56.39509849808789,56.40201159314514,56.392890950834456,7386.849599759444,0.1353709061821742,"{""P0->D0"": 1, ""P0->D1"": 1, ""P1->D0"": 1, ""P1->D1"": 1}","[[""P0"", ""D0""], [""P0"", ""D1""], [""P1"", ""D0""], [""P1"", ""D1""]]",,,,,2520,HIGH,2520.0,1.0,2333.611,2520,HIGH,2520.0,1.0,2358.976,1500,HIGH,1500.0,1.0,1348.073,1500,HIGH,1500.0,1.0,1326.418,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
xpyd_phase4b_r3_255320,b14-r05-static-both_heavy,STATIC,both_heavy,512,128,1.0,5,29.53481912612915,1788010058.334966,1788010087.869785,4,512,True,True,7387.071,1846.76775,14.427873046875,221.2974072463112,250.74507917801384,56.3948927834487,56.401165941868555,56.39267820870874,7383.448790744296,0.13543336706813422,"{""P0->D0"": 1, ""P0->D1"": 1, ""P1->D0"": 1, ""P1->D1"": 1}","[[""P0"", ""D0""], [""P0"", ""D1""], [""P1"", ""D0""], [""P1"", ""D1""]]",,,,,2520,HIGH,2520.0,1.0,2333.652,2520,HIGH,2520.0,1.0,2375.508,1500,HIGH,1500.0,1.0,1347.813,1500,HIGH,1500.0,1.0,1330.098,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
xpyd_phase4b_r3_255320,b15-r01-feedback_routing_only-prefill_heavy,FEEDBACK_ROUTING_ONLY,prefill_heavy,2048,64,0.5,1,16.511330366134644,1788010189.4491932,1788010205.9605236,4,256,True,True,4167.487,1041.87175,16.27924609375,469.27229499124223,473.2965250237612,58.068409714444044,58.079365397293465,58.06392133337564,4127.582107001217,0.2422578866330571,"{""P0->D0"": 4, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 0}","[[""P0"", ""D0""]]",,,,,2520,HIGH,2520.0,1.0,1460.46,2520,HIGH,2520.0,1.0,1280.527,1500,HIGH,1500.0,1.0,1043.207,1500,HIGH,1500.0,1.0,383.293,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
xpyd_phase4b_r3_255320,b15-r02-feedback_routing_only-prefill_heavy,FEEDBACK_ROUTING_ONLY,prefill_heavy,2048,64,0.5,2,16.56641960144043,1788010255.3238888,1788010271.8903084,4,256,True,True,4191.067,1047.76675,16.37135546875,482.8584100032458,491.3517180844792,58.07166013498014,58.08516187497251,58.06696794048,4141.372998506995,0.2414522930260806,"{""P0->D0"": 4, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 0}","[[""P0"", ""D0""]]",,,,,2520,HIGH,2520.0,1.0,1469.265,2520,HIGH,2520.0,1.0,1299.841,1500,HIGH,1500.0,1.0,1042.769,1500,HIGH,1500.0,1.0,379.192,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
xpyd_phase4b_r3_255320,b15-r03-feedback_routing_only-prefill_heavy,FEEDBACK_ROUTING_ONLY,prefill_heavy,2048,64,0.5,3,16.550870656967163,1788010322.343173,1788010338.8940437,4,256,True,True,4174.615,1043.65375,16.30708984375,478.9447340008337,488.2408897174173,58.07204317465047,58.08018245239971,58.06737707138786,4137.483454003814,0.24167912872403374,"{""P0->D0"": 4, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 0}","[[""P0"", ""D0""]]",,,,,2520,HIGH,2520.0,1.0,1457.753,2520,HIGH,2520.0,1.0,1298.155,1500,HIGH,1500.0,1.0,1042.434,1500,HIGH,1500.0,1.0,376.273,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
xpyd_phase4b_r3_255320,b15-r04-feedback_routing_only-prefill_heavy,FEEDBACK_ROUTING_ONLY,prefill_heavy,2048,64,0.5,4,16.54874849319458,1788010389.1215363,1788010405.6702847,4,256,True,True,4213.451999999999,1053.3629999999998,16.458796874999997,478.2983842524118,488.5620839562034,58.07348884910526,58.080304820078524,58.06830354759725,4136.928181746043,0.24171012095838781,"{""P0->D0"": 4, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 0}","[[""P0"", ""D0""]]",,,,,2520,HIGH,2520.0,1.0,1480.347,2520,HIGH,2520.0,1.0,1306.061,1500,HIGH,1500.0,1.0,1050.501,1500,HIGH,1500.0,1.0,376.543,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
xpyd_phase4b_r3_255320,b15-r05-feedback_routing_only-prefill_heavy,FEEDBACK_ROUTING_ONLY,prefill_heavy,2048,64,0.5,5,16.543883085250854,1788010455.9825323,1788010472.5264153,4,256,True,True,4154.909,1038.72725,16.23011328125,477.2214380063815,487.20799948787317,58.07125372216216,58.08437248491423,58.06567252367377,4135.710422502598,0.24178120574159923,"{""P0->D0"": 4, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 0}","[[""P0"", ""D0""]]",,,,,2520,HIGH,2520.0,1.0,1444.523,2520,HIGH,2520.0,1.0,1284.953,1500,HIGH,1500.0,1.0,1047.993,1500,HIGH,1500.0,1.0,377.44,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
