unix_ns,monotonic_ns,event,client_request_id,internal_request_id,route_index,stage,upstream_url,http_status,bytes,prefill_http,decode_http,traceparent,error
1785364562973448609,989933016978554,upstream_headers,queue_pressure-00060-7084ef814481,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00060-7084ef814481_b8822e08addc47fd90f5afc0a7fbd91e,220,prefill,http://10.1.0.6:32327/v1/completions,200,,,,00-dbd849d8196b4f1d836c6239539da693-66b90f673a174f0d-01,
1785364562991834512,989933035365105,proxy_arrival,queue_pressure-00061-48106b0db90b,,,,,,,,,00-16149bb7ddaf4dc7b0da8354bda622f3-3f0ec20e9b4c4279-01,
1785364562994709146,989933038239638,proxy_route,queue_pressure-00061-48106b0db90b,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00061-48106b0db90b_e508cdd957c640d1b83123376b74b231,221,,,,,10.1.0.6:32327,10.1.0.3:33327,00-16149bb7ddaf4dc7b0da8354bda622f3-3f0ec20e9b4c4279-01,
1785364562996816415,989933040346450,upstream_dispatch,queue_pressure-00061-48106b0db90b,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00061-48106b0db90b_e508cdd957c640d1b83123376b74b231,221,prefill,http://10.1.0.6:32327/v1/completions,,,,,00-16149bb7ddaf4dc7b0da8354bda622f3-3f0ec20e9b4c4279-01,
1785364563006364702,989933049894814,upstream_headers,queue_pressure-00061-48106b0db90b,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00061-48106b0db90b_e508cdd957c640d1b83123376b74b231,221,prefill,http://10.1.0.6:32327/v1/completions,200,,,,00-16149bb7ddaf4dc7b0da8354bda622f3-3f0ec20e9b4c4279-01,
1785364563022554350,989933066084782,proxy_arrival,queue_pressure-00062-7398ab2a17f8,,,,,,,,,00-144f0357c8f447e9aace54a2818dcfe3-c0eca55c6008460c-01,
1785364563025125144,989933068655322,proxy_route,queue_pressure-00062-7398ab2a17f8,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00062-7398ab2a17f8_73d446722d244c4cbd37261caf89cf4a,222,,,,,10.1.0.6:32327,10.1.0.3:33327,00-144f0357c8f447e9aace54a2818dcfe3-c0eca55c6008460c-01,
1785364563027310574,989933070840239,upstream_dispatch,queue_pressure-00062-7398ab2a17f8,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00062-7398ab2a17f8_73d446722d244c4cbd37261caf89cf4a,222,prefill,http://10.1.0.6:32327/v1/completions,,,,,00-144f0357c8f447e9aace54a2818dcfe3-c0eca55c6008460c-01,
1785364563036646382,989933080177240,upstream_headers,queue_pressure-00062-7398ab2a17f8,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00062-7398ab2a17f8_73d446722d244c4cbd37261caf89cf4a,222,prefill,http://10.1.0.6:32327/v1/completions,200,,,,00-144f0357c8f447e9aace54a2818dcfe3-c0eca55c6008460c-01,
1785364563043760508,989933087290596,upstream_first_chunk,queue_pressure-00013-eccb8211016a,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00013-eccb8211016a_c7020c91716048af80dabc634be1de7e,173,prefill,http://10.1.0.6:32327/v1/completions,200,710,,,00-233e21b7c00747008cceeeb0faf836d4-5d284129128d4a56-01,
1785364563046400240,989933089929813,upstream_complete,queue_pressure-00013-eccb8211016a,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00013-eccb8211016a_c7020c91716048af80dabc634be1de7e,173,prefill,http://10.1.0.6:32327/v1/completions,200,710,,,00-233e21b7c00747008cceeeb0faf836d4-5d284129128d4a56-01,
1785364563049663282,989933093192912,upstream_first_chunk,queue_pressure-00017-437746785202,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00017-437746785202_541d1adaefb0461eada4794f6bd8aa63,177,prefill,http://10.1.0.6:32327/v1/completions,200,711,,,00-27cd31476b9045e4b5e4ae1b866e1e09-2be880436a1547dd-01,
1785364563051646142,989933095175601,upstream_complete,queue_pressure-00017-437746785202,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00017-437746785202_541d1adaefb0461eada4794f6bd8aa63,177,prefill,http://10.1.0.6:32327/v1/completions,200,711,,,00-27cd31476b9045e4b5e4ae1b866e1e09-2be880436a1547dd-01,
1785364563053925515,989933097454947,upstream_first_chunk,queue_pressure-00009-cfeec5f0cf37,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00009-cfeec5f0cf37_79e4dcdfb5fd4b97baca545084a61b9e,169,prefill,http://10.1.0.6:32327/v1/completions,200,711,,,00-36d6d56e2c8942edba543d7c5c74de50-188a37b0a31d48f7-01,
1785364563055880680,989933099409989,upstream_complete,queue_pressure-00009-cfeec5f0cf37,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00009-cfeec5f0cf37_79e4dcdfb5fd4b97baca545084a61b9e,169,prefill,http://10.1.0.6:32327/v1/completions,200,711,,,00-36d6d56e2c8942edba543d7c5c74de50-188a37b0a31d48f7-01,
1785364563057864096,989933101393456,upstream_first_chunk,queue_pressure-00015-aaca6690a0ef,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00015-aaca6690a0ef_1126edb2712b4f01804c93425be89e71,175,prefill,http://10.1.0.6:32327/v1/completions,200,709,,,00-3b19112cf7e94bb7830a25d557c81cc9-2a6ede7429f046c1-01,
1785364563059888867,989933103418192,upstream_complete,queue_pressure-00015-aaca6690a0ef,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00015-aaca6690a0ef_1126edb2712b4f01804c93425be89e71,175,prefill,http://10.1.0.6:32327/v1/completions,200,709,,,00-3b19112cf7e94bb7830a25d557c81cc9-2a6ede7429f046c1-01,
1785364563061659639,989933105188897,upstream_first_chunk,queue_pressure-00016-ed76ec9c63e7,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00016-ed76ec9c63e7_9f22614b29a34597a9a92619c58a48d7,176,prefill,http://10.1.0.6:32327/v1/completions,200,709,,,00-b168557e1e194288a992078053db990f-759e9285f49a41ad-01,
1785364563063369195,989933106898490,upstream_complete,queue_pressure-00016-ed76ec9c63e7,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00016-ed76ec9c63e7_9f22614b29a34597a9a92619c58a48d7,176,prefill,http://10.1.0.6:32327/v1/completions,200,709,,,00-b168557e1e194288a992078053db990f-759e9285f49a41ad-01,
1785364563065175745,989933108705070,upstream_first_chunk,queue_pressure-00010-93f9a1b3eefa,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00010-93f9a1b3eefa_61dbe43a7e874d8594f32b3bed6e6b32,170,prefill,http://10.1.0.6:32327/v1/completions,200,712,,,00-3d280d2dcc5542d2ac83af1323b3e8fb-26ba8ae8e775465b-01,
1785364563066855038,989933110384343,upstream_complete,queue_pressure-00010-93f9a1b3eefa,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00010-93f9a1b3eefa_61dbe43a7e874d8594f32b3bed6e6b32,170,prefill,http://10.1.0.6:32327/v1/completions,200,712,,,00-3d280d2dcc5542d2ac83af1323b3e8fb-26ba8ae8e775465b-01,
1785364563068604648,989933112134080,upstream_first_chunk,queue_pressure-00018-49a6011cdf58,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00018-49a6011cdf58_f5ac13295c8f43bca1b685b8ebdfac62,178,prefill,http://10.1.0.6:32327/v1/completions,200,710,,,00-6bfa100a21334e07beabf9269cf9459d-e5294619d5ab4727-01,
1785364563070240387,989933113769779,upstream_complete,queue_pressure-00018-49a6011cdf58,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00018-49a6011cdf58_f5ac13295c8f43bca1b685b8ebdfac62,178,prefill,http://10.1.0.6:32327/v1/completions,200,710,,,00-6bfa100a21334e07beabf9269cf9459d-e5294619d5ab4727-01,
1785364563072068773,989933115597999,upstream_first_chunk,queue_pressure-00012-fdf342025fe4,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00012-fdf342025fe4_379e382ec74c455b9d1430c4b31fc4ed,172,prefill,http://10.1.0.6:32327/v1/completions,200,709,,,00-617ef07f891c40698f8b9a05483f806e-b658849e46954b8c-01,
1785364563073771504,989933117300789,upstream_complete,queue_pressure-00012-fdf342025fe4,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00012-fdf342025fe4_379e382ec74c455b9d1430c4b31fc4ed,172,prefill,http://10.1.0.6:32327/v1/completions,200,709,,,00-617ef07f891c40698f8b9a05483f806e-b658849e46954b8c-01,
1785364563075536689,989933119066073,upstream_first_chunk,queue_pressure-00014-22fc1f9ea7d1,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00014-22fc1f9ea7d1_e7381bca34834c4cbc7f6e2cb6409ecd,174,prefill,http://10.1.0.6:32327/v1/completions,200,712,,,00-825c8f7a113f45f98211523670c5e629-5fac2292c4ac40ff-01,
1785364563077561476,989933121090805,upstream_complete,queue_pressure-00014-22fc1f9ea7d1,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00014-22fc1f9ea7d1_e7381bca34834c4cbc7f6e2cb6409ecd,174,prefill,http://10.1.0.6:32327/v1/completions,200,712,,,00-825c8f7a113f45f98211523670c5e629-5fac2292c4ac40ff-01,
1785364563079674905,989933123204343,upstream_first_chunk,queue_pressure-00011-042aff7d9885,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00011-042aff7d9885_5ec3a0549b1c427a839cea81e1e1b594,171,prefill,http://10.1.0.6:32327/v1/completions,200,709,,,00-6fcab4b644034caaaf8791115af2c731-6ff770e982924c4a-01,
1785364563081283572,989933124812984,upstream_complete,queue_pressure-00011-042aff7d9885,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00011-042aff7d9885_5ec3a0549b1c427a839cea81e1e1b594,171,prefill,http://10.1.0.6:32327/v1/completions,200,709,,,00-6fcab4b644034caaaf8791115af2c731-6ff770e982924c4a-01,
1785364563085510306,989933129040149,upstream_dispatch,queue_pressure-00013-eccb8211016a,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00013-eccb8211016a_c7020c91716048af80dabc634be1de7e,173,decode,http://10.1.0.3:33327/v1/completions,,,,,00-233e21b7c00747008cceeeb0faf836d4-5d284129128d4a56-01,
1785364563089028964,989933132558844,upstream_dispatch,queue_pressure-00017-437746785202,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00017-437746785202_541d1adaefb0461eada4794f6bd8aa63,177,decode,http://10.1.0.3:33327/v1/completions,,,,,00-27cd31476b9045e4b5e4ae1b866e1e09-2be880436a1547dd-01,
1785364563091855586,989933135385453,upstream_dispatch,queue_pressure-00009-cfeec5f0cf37,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00009-cfeec5f0cf37_79e4dcdfb5fd4b97baca545084a61b9e,169,decode,http://10.1.0.3:33327/v1/completions,,,,,00-36d6d56e2c8942edba543d7c5c74de50-188a37b0a31d48f7-01,
1785364563094685558,989933138215267,upstream_dispatch,queue_pressure-00015-aaca6690a0ef,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00015-aaca6690a0ef_1126edb2712b4f01804c93425be89e71,175,decode,http://10.1.0.3:33327/v1/completions,,,,,00-3b19112cf7e94bb7830a25d557c81cc9-2a6ede7429f046c1-01,
1785364563097510362,989933141040080,upstream_dispatch,queue_pressure-00016-ed76ec9c63e7,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00016-ed76ec9c63e7_9f22614b29a34597a9a92619c58a48d7,176,decode,http://10.1.0.3:33327/v1/completions,,,,,00-b168557e1e194288a992078053db990f-759e9285f49a41ad-01,
1785364563100096436,989933143626167,upstream_dispatch,queue_pressure-00010-93f9a1b3eefa,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00010-93f9a1b3eefa_61dbe43a7e874d8594f32b3bed6e6b32,170,decode,http://10.1.0.3:33327/v1/completions,,,,,00-3d280d2dcc5542d2ac83af1323b3e8fb-26ba8ae8e775465b-01,
1785364563102705461,989933146235171,upstream_dispatch,queue_pressure-00018-49a6011cdf58,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00018-49a6011cdf58_f5ac13295c8f43bca1b685b8ebdfac62,178,decode,http://10.1.0.3:33327/v1/completions,,,,,00-6bfa100a21334e07beabf9269cf9459d-e5294619d5ab4727-01,
1785364563105222286,989933148751944,upstream_dispatch,queue_pressure-00012-fdf342025fe4,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00012-fdf342025fe4_379e382ec74c455b9d1430c4b31fc4ed,172,decode,http://10.1.0.3:33327/v1/completions,,,,,00-617ef07f891c40698f8b9a05483f806e-b658849e46954b8c-01,
1785364563108482874,989933152013203,upstream_dispatch,queue_pressure-00014-22fc1f9ea7d1,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00014-22fc1f9ea7d1_e7381bca34834c4cbc7f6e2cb6409ecd,174,decode,http://10.1.0.3:33327/v1/completions,,,,,00-825c8f7a113f45f98211523670c5e629-5fac2292c4ac40ff-01,
1785364563111276738,989933154806739,upstream_dispatch,queue_pressure-00011-042aff7d9885,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00011-042aff7d9885_5ec3a0549b1c427a839cea81e1e1b594,171,decode,http://10.1.0.3:33327/v1/completions,,,,,00-6fcab4b644034caaaf8791115af2c731-6ff770e982924c4a-01,
1785364563115021190,989933158551279,proxy_arrival,queue_pressure-00063-5164255ab372,,,,,,,,,00-1b93340302e44dd89316d43840065ccc-00fd995fa1124642-01,
1785364563116926869,989933160456630,proxy_route,queue_pressure-00063-5164255ab372,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00063-5164255ab372_9b5c902af76043c38ef03ca0f1a83ee5,223,,,,,10.1.0.6:32327,10.1.0.3:33327,00-1b93340302e44dd89316d43840065ccc-00fd995fa1124642-01,
1785364563118693561,989933162223376,upstream_dispatch,queue_pressure-00063-5164255ab372,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00063-5164255ab372_9b5c902af76043c38ef03ca0f1a83ee5,223,prefill,http://10.1.0.6:32327/v1/completions,,,,,00-1b93340302e44dd89316d43840065ccc-00fd995fa1124642-01,
1785364563121191318,989933164721204,proxy_arrival,queue_pressure-00064-db87e141ad7a,,,,,,,,,00-710c483884ab4f3ab146b70f74942a6f-96e653a22e4d4c91-01,
1785364563123242068,989933166771696,proxy_route,queue_pressure-00064-db87e141ad7a,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00064-db87e141ad7a_3be635d401fd43d8bcf110b47ff8cee6,224,,,,,10.1.0.6:32327,10.1.0.3:33327,00-710c483884ab4f3ab146b70f74942a6f-96e653a22e4d4c91-01,
1785364563125031060,989933168560602,upstream_dispatch,queue_pressure-00064-db87e141ad7a,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00064-db87e141ad7a_3be635d401fd43d8bcf110b47ff8cee6,224,prefill,http://10.1.0.6:32327/v1/completions,,,,,00-710c483884ab4f3ab146b70f74942a6f-96e653a22e4d4c91-01,
1785364563132432835,989933175962917,proxy_arrival,queue_pressure-00065-d25985b38c4d,,,,,,,,,00-1f86aca02f6d4e41aade4b5b910a1cf1-570461ea3ce24630-01,
1785364563134799523,989933178329269,proxy_route,queue_pressure-00065-d25985b38c4d,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00065-d25985b38c4d_81a1f3c39c3146cd97e41986270ff6f7,225,,,,,10.1.0.6:32327,10.1.0.3:33327,00-1f86aca02f6d4e41aade4b5b910a1cf1-570461ea3ce24630-01,
1785364563136976600,989933180506280,upstream_dispatch,queue_pressure-00065-d25985b38c4d,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00065-d25985b38c4d_81a1f3c39c3146cd97e41986270ff6f7,225,prefill,http://10.1.0.6:32327/v1/completions,,,,,00-1f86aca02f6d4e41aade4b5b910a1cf1-570461ea3ce24630-01,
1785364563139716381,989933183246338,upstream_headers,queue_pressure-00013-eccb8211016a,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00013-eccb8211016a_c7020c91716048af80dabc634be1de7e,173,decode,http://10.1.0.3:33327/v1/completions,200,,,,00-233e21b7c00747008cceeeb0faf836d4-5d284129128d4a56-01,
1785364563142272738,989933185802468,upstream_headers,queue_pressure-00009-cfeec5f0cf37,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00009-cfeec5f0cf37_79e4dcdfb5fd4b97baca545084a61b9e,169,decode,http://10.1.0.3:33327/v1/completions,200,,,,00-36d6d56e2c8942edba543d7c5c74de50-188a37b0a31d48f7-01,
1785364563144180200,989933187709571,upstream_headers,queue_pressure-00017-437746785202,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00017-437746785202_541d1adaefb0461eada4794f6bd8aa63,177,decode,http://10.1.0.3:33327/v1/completions,200,,,,00-27cd31476b9045e4b5e4ae1b866e1e09-2be880436a1547dd-01,
1785364563149923222,989933193453527,upstream_headers,queue_pressure-00016-ed76ec9c63e7,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00016-ed76ec9c63e7_9f22614b29a34597a9a92619c58a48d7,176,decode,http://10.1.0.3:33327/v1/completions,200,,,,00-b168557e1e194288a992078053db990f-759e9285f49a41ad-01,
1785364563152119540,989933195649357,upstream_headers,queue_pressure-00010-93f9a1b3eefa,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00010-93f9a1b3eefa_61dbe43a7e874d8594f32b3bed6e6b32,170,decode,http://10.1.0.3:33327/v1/completions,200,,,,00-3d280d2dcc5542d2ac83af1323b3e8fb-26ba8ae8e775465b-01,
1785364563153943956,989933197473325,upstream_headers,queue_pressure-00015-aaca6690a0ef,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00015-aaca6690a0ef_1126edb2712b4f01804c93425be89e71,175,decode,http://10.1.0.3:33327/v1/completions,200,,,,00-3b19112cf7e94bb7830a25d557c81cc9-2a6ede7429f046c1-01,
1785364563155702754,989933199232230,upstream_headers,queue_pressure-00011-042aff7d9885,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00011-042aff7d9885_5ec3a0549b1c427a839cea81e1e1b594,171,decode,http://10.1.0.3:33327/v1/completions,200,,,,00-6fcab4b644034caaaf8791115af2c731-6ff770e982924c4a-01,
1785364563157431138,989933200960450,upstream_headers,queue_pressure-00012-fdf342025fe4,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00012-fdf342025fe4_379e382ec74c455b9d1430c4b31fc4ed,172,decode,http://10.1.0.3:33327/v1/completions,200,,,,00-617ef07f891c40698f8b9a05483f806e-b658849e46954b8c-01,
1785364563159121595,989933202650999,upstream_headers,queue_pressure-00014-22fc1f9ea7d1,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00014-22fc1f9ea7d1_e7381bca34834c4cbc7f6e2cb6409ecd,174,decode,http://10.1.0.3:33327/v1/completions,200,,,,00-825c8f7a113f45f98211523670c5e629-5fac2292c4ac40ff-01,
1785364563161293520,989933204822765,upstream_headers,queue_pressure-00018-49a6011cdf58,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00018-49a6011cdf58_f5ac13295c8f43bca1b685b8ebdfac62,178,decode,http://10.1.0.3:33327/v1/completions,200,,,,00-6bfa100a21334e07beabf9269cf9459d-e5294619d5ab4727-01,
1785364563163556936,989933207086901,upstream_headers,queue_pressure-00063-5164255ab372,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00063-5164255ab372_9b5c902af76043c38ef03ca0f1a83ee5,223,prefill,http://10.1.0.6:32327/v1/completions,200,,,,00-1b93340302e44dd89316d43840065ccc-00fd995fa1124642-01,
1785364563165491117,989933209020632,upstream_headers,queue_pressure-00064-db87e141ad7a,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00064-db87e141ad7a_3be635d401fd43d8bcf110b47ff8cee6,224,prefill,http://10.1.0.6:32327/v1/completions,200,,,,00-710c483884ab4f3ab146b70f74942a6f-96e653a22e4d4c91-01,
1785364563167549705,989933211079390,upstream_headers,queue_pressure-00065-d25985b38c4d,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00065-d25985b38c4d_81a1f3c39c3146cd97e41986270ff6f7,225,prefill,http://10.1.0.6:32327/v1/completions,200,,,,00-1f86aca02f6d4e41aade4b5b910a1cf1-570461ea3ce24630-01,
1785364563169726481,989933213256076,proxy_arrival,queue_pressure-00066-6a21970b1aa9,,,,,,,,,00-77203bdecab14a589d4416decad66187-70ee8a9104b24a40-01,
1785364563171799376,989933215329015,proxy_route,queue_pressure-00066-6a21970b1aa9,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00066-6a21970b1aa9_f11ab2db792e4df4a091a7c5bc07501d,226,,,,,10.1.0.6:32327,10.1.0.3:33327,00-77203bdecab14a589d4416decad66187-70ee8a9104b24a40-01,
1785364563173659304,989933217188773,upstream_dispatch,queue_pressure-00066-6a21970b1aa9,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00066-6a21970b1aa9_f11ab2db792e4df4a091a7c5bc07501d,226,prefill,http://10.1.0.6:32327/v1/completions,,,,,00-77203bdecab14a589d4416decad66187-70ee8a9104b24a40-01,
1785364563177550725,989933221080560,proxy_arrival,queue_pressure-00067-429b923edac9,,,,,,,,,00-46ce017aea974ee6a4760189494f759d-1ad903ac4b2e4850-01,
1785364563179800102,989933223329818,proxy_route,queue_pressure-00067-429b923edac9,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00067-429b923edac9_a20484630996429bb39fdf350f2b3780,227,,,,,10.1.0.6:32327,10.1.0.3:33327,00-46ce017aea974ee6a4760189494f759d-1ad903ac4b2e4850-01,
1785364563181873242,989933225402927,upstream_dispatch,queue_pressure-00067-429b923edac9,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00067-429b923edac9_a20484630996429bb39fdf350f2b3780,227,prefill,http://10.1.0.6:32327/v1/completions,,,,,00-46ce017aea974ee6a4760189494f759d-1ad903ac4b2e4850-01,
1785364563185582456,989933229112343,upstream_headers,queue_pressure-00066-6a21970b1aa9,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00066-6a21970b1aa9_f11ab2db792e4df4a091a7c5bc07501d,226,prefill,http://10.1.0.6:32327/v1/completions,200,,,,00-77203bdecab14a589d4416decad66187-70ee8a9104b24a40-01,
1785364563201682787,989933245213341,upstream_headers,queue_pressure-00067-429b923edac9,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00067-429b923edac9_a20484630996429bb39fdf350f2b3780,227,prefill,http://10.1.0.6:32327/v1/completions,200,,,,00-46ce017aea974ee6a4760189494f759d-1ad903ac4b2e4850-01,
1785364563211346887,989933254877262,proxy_arrival,queue_pressure-00068-364b150e9aee,,,,,,,,,00-dd938408b8af47e98f3bac518bdd9bc6-07f827b090f04eca-01,
1785364563214607940,989933258137901,proxy_route,queue_pressure-00068-364b150e9aee,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00068-364b150e9aee_9d2ec8d2fbb14a1d8d0fc55321768d90,228,,,,,10.1.0.6:32327,10.1.0.3:33327,00-dd938408b8af47e98f3bac518bdd9bc6-07f827b090f04eca-01,
1785364563216883518,989933260413080,upstream_dispatch,queue_pressure-00068-364b150e9aee,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00068-364b150e9aee_9d2ec8d2fbb14a1d8d0fc55321768d90,228,prefill,http://10.1.0.6:32327/v1/completions,,,,,00-dd938408b8af47e98f3bac518bdd9bc6-07f827b090f04eca-01,
1785364563225267407,989933268797192,upstream_headers,queue_pressure-00068-364b150e9aee,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00068-364b150e9aee_9d2ec8d2fbb14a1d8d0fc55321768d90,228,prefill,http://10.1.0.6:32327/v1/completions,200,,,,00-dd938408b8af47e98f3bac518bdd9bc6-07f827b090f04eca-01,
1785364563240572131,989933284102760,proxy_arrival,queue_pressure-00069-21c7dfadcf47,,,,,,,,,00-458506db38004c6abbeb1b22f6543cb1-bdf9a121cfec4742-01,
1785364563243189254,989933286719182,proxy_route,queue_pressure-00069-21c7dfadcf47,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00069-21c7dfadcf47_eecb797bb16548489e2bc0afa61adf5d,229,,,,,10.1.0.6:32327,10.1.0.3:33327,00-458506db38004c6abbeb1b22f6543cb1-bdf9a121cfec4742-01,
1785364563245058605,989933288588195,upstream_dispatch,queue_pressure-00069-21c7dfadcf47,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00069-21c7dfadcf47_eecb797bb16548489e2bc0afa61adf5d,229,prefill,http://10.1.0.6:32327/v1/completions,,,,,00-458506db38004c6abbeb1b22f6543cb1-bdf9a121cfec4742-01,
1785364563253738384,989933297268253,upstream_headers,queue_pressure-00069-21c7dfadcf47,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00069-21c7dfadcf47_eecb797bb16548489e2bc0afa61adf5d,229,prefill,http://10.1.0.6:32327/v1/completions,200,,,,00-458506db38004c6abbeb1b22f6543cb1-bdf9a121cfec4742-01,
1785364563274394806,989933317925001,proxy_arrival,queue_pressure-00070-a73fba9bb63c,,,,,,,,,00-a0a428d3fe2346cab4f2c8f64cc8590f-ef673cf985ce4c92-01,
1785364563277073183,989933320602951,proxy_route,queue_pressure-00070-a73fba9bb63c,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00070-a73fba9bb63c_7d8900a26f5d4d10bd5f4c5cbc9f239c,230,,,,,10.1.0.6:32327,10.1.0.3:33327,00-a0a428d3fe2346cab4f2c8f64cc8590f-ef673cf985ce4c92-01,
1785364563279618424,989933323148159,upstream_dispatch,queue_pressure-00070-a73fba9bb63c,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_queue_pressure-00070-a73fba9bb63c_7d8900a26f5d4d10bd5f4c5cbc9f239c,230,prefill,http://10.1.0.6:32327/v1/completions,,,,,00-a0a428d3fe2346cab4f2c8f64cc8590f-ef673cf985ce4c92-01,
