canary_active_at_end,canary_active_at_start,control_inclusive_ttft_ms,d_mhz,duration_s,end,endpoints,energy_j,frequency_changed,frequency_source,inference,mean_power_w,observed_output_tokens,p_mhz,phase,request_id,service_sequence,settle_wait_s,start,table_hit,table_revision,tpot_ms,ttft_ms,window_index,window_request_index,workload_id
decode_medium,decode_medium,178.4958839416504,1500,7.289734601974487,1788697079.9156046,"{""P1"": {""energy_j"": 591.3060023784637, ""clock_match_fraction"": null, ""mean_power_w"": 81.1148875321611, ""samples"": 69}, ""D1"": {""energy_j"": 492.3235882744193, ""clock_match_fraction"": null, ""mean_power_w"": 67.5365586205387, ""samples"": 62}}",1083.629590652883,False,safe_high,"{""start"": 1788697072.6294773, ""end"": 1788697079.9156046, ""duration_s"": 7.286127328872681, ""energy_j"": 1083.2910347767174, ""mean_power_w"": 148.67857585798265, ""endpoints"": {""P1"": {""energy_j"": 591.0434131622314, ""clock_match_fraction"": 1.0, ""mean_power_w"": 81.1190069133308, ""samples"": 69}, ""D1"": {""energy_j"": 492.247621614486, ""clock_match_fraction"": 1.0, ""mean_power_w"": 67.55956894465186, ""samples"": 62}}}",148.6514461526998,128,2520,production,production-00165,165,0.0,1788697072.62587,False,0,55.95273505456335,174.8838759958744,4,13,decode_medium
decode_medium,decode_medium,173.2809543609619,1500,7.283062696456909,1788697092.3163981,"{""P1"": {""energy_j"": 583.757996827364, ""clock_match_fraction"": null, ""mean_power_w"": 80.15281773028711, ""samples"": 68}, ""D1"": {""energy_j"": 494.5966791473329, ""clock_match_fraction"": null, ""mean_power_w"": 67.91053431243233, ""samples"": 62}}",1078.3546759746969,False,safe_high,"{""start"": 1788697085.0363185, ""end"": 1788697092.3163981, ""duration_s"": 7.28007960319519, ""energy_j"": 1078.070497278124, ""mean_power_w"": 148.0849875329611, ""endpoints"": {""P1"": {""energy_j"": 583.5373350977898, ""clock_match_fraction"": 1.0, ""mean_power_w"": 80.15535088952574, ""samples"": 68}, ""D1"": {""energy_j"": 494.53316218033433, ""clock_match_fraction"": 1.0, ""mean_power_w"": 67.92963664343536, ""samples"": 62}}}",148.06335204271943,128,2520,production,production-00166,166,0.0,1788697085.0333354,False,0,55.947518290577854,170.2932430198416,4,14,decode_medium
decode_medium,decode_medium,172.8188991546631,1500,7.282989978790283,1788697104.765023,"{""P1"": {""energy_j"": 582.8438105285168, ""clock_match_fraction"": null, ""mean_power_w"": 80.02809453615754, ""samples"": 69}, ""D1"": {""energy_j"": 493.2367973662913, ""clock_match_fraction"": null, ""mean_power_w"": 67.72449211144168, ""samples"": 62}}",1076.080607894808,False,safe_high,"{""start"": 1788697097.486269, ""end"": 1788697104.765023, ""duration_s"": 7.278753995895386, ""energy_j"": 1075.54414665699, ""mean_power_w"": 147.76487119409555, ""endpoints"": {""P1"": {""energy_j"": 582.4833345413208, ""clock_match_fraction"": 1.0, ""mean_power_w"": 80.0251437086338, ""samples"": 68}, ""D1"": {""energy_j"": 493.06081211566925, ""clock_match_fraction"": 1.0, ""mean_power_w"": 67.73972748546176, ""samples"": 62}}}",147.7525866475992,128,2520,production,production-00167,167,0.0,1788697097.482033,False,0,55.94916119676552,168.57814800459892,4,15,decode_medium
decode_medium,decode_medium,168.02430152893066,1500,7.278383016586304,1788697117.1598089,"{""P1"": {""energy_j"": 587.730111181736, ""clock_match_fraction"": null, ""mean_power_w"": 80.75009378352175, ""samples"": 68}, ""D1"": {""energy_j"": 491.34603986144066, ""clock_match_fraction"": null, ""mean_power_w"": 67.50758221183736, ""samples"": 61}}",1079.0761510431767,False,safe_high,"{""start"": 1788697109.8848343, ""end"": 1788697117.1598089, ""duration_s"": 7.274974584579468, ""energy_j"": 1078.3992851004004, ""mean_power_w"": 148.23409656801402, ""endpoints"": {""P1"": {""energy_j"": 587.1232278943062, ""clock_match_fraction"": 1.0, ""mean_power_w"": 80.70450570903886, ""samples"": 68}, ""D1"": {""energy_j"": 491.27605720609426, ""clock_match_fraction"": 1.0, ""mean_power_w"": 67.52959085897517, ""samples"": 61}}}",148.2576759953591,128,2520,production,production-00168,168,0.0,1788697109.8814259,False,0,55.95151888202935,164.6115790354088,4,16,decode_medium
decode_medium,decode_medium,172.8968620300293,1500,7.284900188446045,1788697129.5139835,"{""P1"": {""energy_j"": 588.777760475874, ""clock_match_fraction"": null, ""mean_power_w"": 80.8216647099275, ""samples"": 68}, ""D1"": {""energy_j"": 493.0691776163876, ""clock_match_fraction"": null, ""mean_power_w"": 67.68372453453821, ""samples"": 62}}",1081.8469380922616,False,safe_high,"{""start"": 1788697122.2327144, ""end"": 1788697129.5139835, ""duration_s"": 7.281269073486328, ""energy_j"": 1081.4793759323657, ""mean_power_w"": 148.52896727445687, ""endpoints"": {""P1"": {""energy_j"": 588.4863595366478, ""clock_match_fraction"": 1.0, ""mean_power_w"": 80.82194925051382, ""samples"": 68}, ""D1"": {""energy_j"": 492.99301639571786, ""clock_match_fraction"": 1.0, ""mean_power_w"": 67.70701802394304, ""samples"": 62}}}",148.5053892444657,128,2520,production,production-00169,169,0.0,1788697122.2290833,False,0,55.951526732271994,169.264274998568,4,17,decode_medium
decode_medium,decode_medium,164.37005996704102,1500,7.2753071784973145,1788697141.9085047,"{""P1"": {""energy_j"": 582.5152558088303, ""clock_match_fraction"": null, ""mean_power_w"": 80.06744478508006, ""samples"": 68}, ""D1"": {""energy_j"": 490.81024654209614, ""clock_match_fraction"": null, ""mean_power_w"": 67.462477459745, ""samples"": 62}}",1073.3255023509264,False,safe_high,"{""start"": 1788697134.6374402, ""end"": 1788697141.9085047, ""duration_s"": 7.271064519882202, ""energy_j"": 1072.9421746693552, ""mean_power_w"": 147.56328619220363, ""endpoints"": {""P1"": {""energy_j"": 582.2202117145061, ""clock_match_fraction"": 1.0, ""mean_power_w"": 80.07358621594774, ""samples"": 68}, ""D1"": {""energy_j"": 490.721962954849, ""clock_match_fraction"": 1.0, ""mean_power_w"": 67.4896999762559, ""samples"": 62}}}",147.52992224482506,128,2520,production,production-00170,170,0.0,1788697134.6331975,False,0,55.95046842441432,160.1229280931875,4,18,decode_medium
decode_medium,decode_medium,166.49270057678223,1500,7.277482986450195,1788697154.3027368,"{""P1"": {""energy_j"": 582.41341355443, ""clock_match_fraction"": null, ""mean_power_w"": 80.02951221443104, ""samples"": 69}, ""D1"": {""energy_j"": 495.20958280190825, ""clock_match_fraction"": null, ""mean_power_w"": 68.04682109514091, ""samples"": 62}}",1077.6229963563383,False,safe_high,"{""start"": 1788697147.0293498, ""end"": 1788697154.3027368, ""duration_s"": 7.2733869552612305, ""energy_j"": 1077.2404802180827, ""mean_power_w"": 148.1071317728884, ""endpoints"": {""P1"": {""energy_j"": 582.117329210043, ""clock_match_fraction"": 1.0, ""mean_power_w"": 80.03387318599437, ""samples"": 69}, ""D1"": {""energy_j"": 495.1231510080397, ""clock_match_fraction"": 1.0, ""mean_power_w"": 68.07325858689404, ""samples"": 62}}}",148.07633330957196,128,2520,production,production-00171,171,0.0,1788697147.0252538,False,0,55.95193790568875,162.3955520335585,4,19,decode_medium
decode_medium,decode_medium,174.46231842041016,1500,7.285320520401001,1788697166.7068188,"{""P1"": {""energy_j"": 584.9200507700443, ""clock_match_fraction"": null, ""mean_power_w"": 80.28748345829113, ""samples"": 68}, ""D1"": {""energy_j"": 497.36345786228776, ""clock_match_fraction"": null, ""mean_power_w"": 68.26926234330068, ""samples"": 63}}",1082.283508632332,False,safe_high,"{""start"": 1788697159.4252644, ""end"": 1788697166.7068188, ""duration_s"": 7.281554460525513, ""energy_j"": 1081.9301415123045, ""mean_power_w"": 148.58505108732254, ""endpoints"": {""P1"": {""energy_j"": 584.6445199251175, ""clock_match_fraction"": 1.0, ""mean_power_w"": 80.29116902092406, ""samples"": 68}, ""D1"": {""energy_j"": 497.28562158718705, ""clock_match_fraction"": 1.0, ""mean_power_w"": 68.29388206639847, ""samples"": 63}}}",148.5567458015918,128,2520,production,production-00172,172,0.0,1788697159.4214983,False,0,55.94579799936747,170.6917320843786,4,20,decode_medium
decode_medium,decode_medium,174.4685173034668,1500,7.285282611846924,1788697179.1586473,"{""P1"": {""energy_j"": 582.4328169226646, ""clock_match_fraction"": null, ""mean_power_w"": 79.94649596373168, ""samples"": 68}, ""D1"": {""energy_j"": 493.8876412920654, ""clock_match_fraction"": null, ""mean_power_w"": 67.79251644801433, ""samples"": 62}}",1076.32045821473,False,safe_high,"{""start"": 1788697171.877409, ""end"": 1788697179.1586473, ""duration_s"": 7.281238317489624, ""energy_j"": 1075.8441615700722, ""mean_power_w"": 147.75565840028628, ""endpoints"": {""P1"": {""energy_j"": 582.0417374074459, ""clock_match_fraction"": 1.0, ""mean_power_w"": 79.93719090465348, ""samples"": 68}, ""D1"": {""energy_j"": 493.80242416262627, ""clock_match_fraction"": 1.0, ""mean_power_w"": 67.81846749563282, ""samples"": 62}}}",147.73901241174602,128,2520,production,production-00173,173,0.0,1788697171.8733647,False,0,55.95111693750598,170.41939799673855,4,21,decode_medium
decode_medium,decode_medium,171.19717597961426,1500,7.280897378921509,1788697191.5545828,"{""P1"": {""energy_j"": 582.7282756567001, ""clock_match_fraction"": null, ""mean_power_w"": 80.0352271608335, ""samples"": 68}, ""D1"": {""energy_j"": 495.20687064528465, ""clock_match_fraction"": null, ""mean_power_w"": 68.01453788909708, ""samples"": 62}}",1077.9351463019848,False,safe_high,"{""start"": 1788697184.2772021, ""end"": 1788697191.5545828, ""duration_s"": 7.277380704879761, ""energy_j"": 1077.538638729602, ""mean_power_w"": 148.06682272470252, ""endpoints"": {""P1"": {""energy_j"": 582.4034769833088, ""clock_match_fraction"": 1.0, ""mean_power_w"": 80.02927160218306, ""samples"": 68}, ""D1"": {""energy_j"": 495.1351617462933, ""clock_match_fraction"": 1.0, ""mean_power_w"": 68.03755112251945, ""samples"": 62}}}",148.04976504993058,128,2520,production,production-00174,174,0.0,1788697184.2736855,False,0,55.94880067684695,167.67597303260118,4,22,decode_medium
decode_medium,decode_medium,168.05624961853027,1500,7.277738332748413,1788697203.9493773,"{""P1"": {""energy_j"": 589.9027151167393, ""clock_match_fraction"": null, ""mean_power_w"": 81.05577421797254, ""samples"": 69}, ""D1"": {""energy_j"": 493.9778960198164, ""clock_match_fraction"": null, ""mean_power_w"": 67.87519328594318, ""samples"": 62}}",1083.8806111365557,False,safe_high,"{""start"": 1788697196.6749902, ""end"": 1788697203.9493773, ""duration_s"": 7.2743871212005615, ""energy_j"": 1083.4958102963865, ""mean_power_w"": 148.94667993934956, ""endpoints"": {""P1"": {""energy_j"": 589.6630647480488, ""clock_match_fraction"": 1.0, ""mean_power_w"": 81.06017110768379, ""samples"": 69}, ""D1"": {""energy_j"": 493.8327455483377, ""clock_match_fraction"": 1.0, ""mean_power_w"": 67.88650883166578, ""samples"": 62}}}",148.93096750391572,128,2520,production,production-00175,175,0.0,1788697196.671639,False,0,55.942520377314175,164.70107901841402,4,23,decode_medium
decode_medium,decode_medium,170.93253135681152,1500,7.282448768615723,1788697216.4002926,"{""P1"": {""energy_j"": 583.3706869781017, ""clock_match_fraction"": null, ""mean_power_w"": 80.10639079154019, ""samples"": 68}, ""D1"": {""energy_j"": 495.15938253328204, ""clock_match_fraction"": null, ""mean_power_w"": 67.99352776324494, ""samples"": 62}}",1078.5300695113838,False,safe_high,"{""start"": 1788697209.1213803, ""end"": 1788697216.4002926, ""duration_s"": 7.278912305831909, ""energy_j"": 1078.128831639886, ""mean_power_w"": 148.11674963800326, ""endpoints"": {""P1"": {""energy_j"": 583.116758108139, ""clock_match_fraction"": 1.0, ""mean_power_w"": 80.11042496568372, ""samples"": 68}, ""D1"": {""energy_j"": 495.01207353174686, ""clock_match_fraction"": 1.0, ""mean_power_w"": 68.00632467231954, ""samples"": 62}}}",148.09991855478512,128,2520,production,production-00176,176,0.0,1788697209.1178439,False,0,55.95737515021057,167.39273793064058,4,24,decode_medium
decode_medium,decode_medium,169.22354698181152,1500,7.279910564422607,1788697228.748242,"{""P1"": {""energy_j"": 583.0554042458534, ""clock_match_fraction"": null, ""mean_power_w"": 80.09101198238379, ""samples"": 68}, ""D1"": {""energy_j"": 494.7661550268531, ""clock_match_fraction"": null, ""mean_power_w"": 67.96321886766125, ""samples"": 62}}",1077.8215592727065,False,safe_high,"{""start"": 1788697221.4723618, ""end"": 1788697228.748242, ""duration_s"": 7.2758800983428955, ""energy_j"": 1077.366926588118, ""mean_power_w"": 148.07376042844518, ""endpoints"": {""P1"": {""energy_j"": 582.6868168115616, ""clock_match_fraction"": 1.0, ""mean_power_w"": 80.08471950276783, ""samples"": 68}, ""D1"": {""energy_j"": 494.6801097765565, ""clock_match_fraction"": 1.0, ""mean_power_w"": 67.98904092567736, ""samples"": 62}}}",148.05423085004506,128,2520,production,production-00177,177,0.0,1788697221.4683313,False,0,55.949285527412584,165.192325017415,4,25,decode_medium
,decode_medium,170.50743103027344,1500,7.281789779663086,1788697241.1966183,"{""P1"": {""energy_j"": 592.1325590312481, ""clock_match_fraction"": null, ""mean_power_w"": 81.31689831049269, ""samples"": 68}, ""D1"": {""energy_j"": 493.7028388530016, ""clock_match_fraction"": null, ""mean_power_w"": 67.79965555059518, ""samples"": 62}}",1085.8353978842497,False,safe_high,"{""start"": 1788697233.9183655, ""end"": 1788697241.1966183, ""duration_s"": 7.278252840042114, ""energy_j"": 1085.5014331005514, ""mean_power_w"": 149.14313324326204, ""endpoints"": {""P1"": {""energy_j"": 591.8718373179436, ""clock_match_fraction"": 1.0, ""mean_power_w"": 81.32059304970763, ""samples"": 68}, ""D1"": {""energy_j"": 493.6295957826078, ""clock_match_fraction"": 1.0, ""mean_power_w"": 67.8225401935544, ""samples"": 62}}}",149.11655386108785,128,2520,production,production-00178,178,0.0,1788697233.9148285,False,0,55.9548506766235,166.9664370128885,4,26,decode_medium
,,2871.248960494995,975,10.074015617370605,1788697256.3420846,"{""P1"": {""energy_j"": 641.7865343093872, ""clock_match_fraction"": null, ""mean_power_w"": 63.70712123999053, ""samples"": 93}, ""D1"": {""energy_j"": 498.1915594227612, ""clock_match_fraction"": null, ""mean_power_w"": 49.45312558020363, ""samples"": 88}}",1139.9780937321484,True,table,"{""start"": 1788697248.9662845, ""end"": 1788697256.3420846, ""duration_s"": 7.375800132751465, ""energy_j"": 902.2181382440031, ""mean_power_w"": 122.32139184978702, ""endpoints"": {""P1"": {""energy_j"": 466.0475524067879, ""clock_match_fraction"": 1.0, ""mean_power_w"": 63.18603324639353, ""samples"": 69}, ""D1"": {""energy_j"": 436.1705858372152, ""clock_match_fraction"": 1.0, ""mean_power_w"": 59.13535860339349, ""samples"": 63}}}",113.16024682019416,128,1200,production,production-00179,179,0.5,1788697246.268069,True,1,56.6736510083974,173.0309409322217,4,27,decode_medium
,,180.67407608032227,975,7.383272886276245,1788697268.7966032,"{""P1"": {""energy_j"": 466.71118852496147, ""clock_match_fraction"": null, ""mean_power_w"": 63.21196516960209, ""samples"": 69}, ""D1"": {""energy_j"": 433.96763353422284, ""clock_match_fraction"": null, ""mean_power_w"": 58.7771358608275, ""samples"": 64}}",900.6788220591843,False,table,"{""start"": 1788697261.4174662, ""end"": 1788697268.7966032, ""duration_s"": 7.37913703918457, ""energy_j"": 900.3647174350917, ""mean_power_w"": 122.01490670982122, ""endpoints"": {""P1"": {""energy_j"": 466.4787621498108, ""clock_match_fraction"": 1.0, ""mean_power_w"": 63.21589634027977, ""samples"": 69}, ""D1"": {""energy_j"": 433.88595528528094, ""clock_match_fraction"": 1.0, ""mean_power_w"": 58.79901036954145, ""samples"": 64}}}",121.98910103042958,128,1200,production,production-00180,180,0.0,1788697261.4133303,True,1,56.673229739847265,176.53573502320796,4,28,decode_medium
,,179.96788024902344,975,7.381868839263916,1788697281.2943833,"{""P1"": {""energy_j"": 466.91017013788223, ""clock_match_fraction"": null, ""mean_power_w"": 63.25094367084965, ""samples"": 69}, ""D1"": {""energy_j"": 432.5647403821349, ""clock_match_fraction"": null, ""mean_power_w"": 58.59826959825368, ""samples"": 63}}",899.4749105200171,False,table,"{""start"": 1788697273.9163597, ""end"": 1788697281.2943833, ""duration_s"": 7.378023624420166, ""energy_j"": 899.1870963685215, ""mean_power_w"": 121.87370793885036, ""endpoints"": {""P1"": {""energy_j"": 466.6981789469719, ""clock_match_fraction"": 1.0, ""mean_power_w"": 63.25517546491312, ""samples"": 69}, ""D1"": {""energy_j"": 432.48891742154956, ""clock_match_fraction"": 1.0, ""mean_power_w"": 58.61853247393723, ""samples"": 63}}}",121.84921326910333,128,1200,production,production-00181,181,0.0,1788697273.9125144,True,1,56.67476467769886,176.11815792042762,4,29,decode_medium
,,181.0295581817627,975,7.383444786071777,1788697293.7517107,"{""P1"": {""energy_j"": 466.4092267751694, ""clock_match_fraction"": null, ""mean_power_w"": 63.16959634546324, ""samples"": 69}, ""D1"": {""energy_j"": 431.98987324908376, ""clock_match_fraction"": null, ""mean_power_w"": 58.50790325729731, ""samples"": 64}}",898.3991000242531,False,table,"{""start"": 1788697286.3718584, ""end"": 1788697293.7517107, ""duration_s"": 7.379852294921875, ""energy_j"": 898.127239793539, ""mean_power_w"": 121.69989369726902, ""endpoints"": {""P1"": {""energy_j"": 466.20792359113693, ""clock_match_fraction"": 1.0, ""mean_power_w"": 63.1730697255198, ""samples"": 69}, ""D1"": {""energy_j"": 431.9193162024021, ""clock_match_fraction"": 1.0, ""mean_power_w"": 58.526823971749224, ""samples"": 64}}}",121.67749960276055,128,1200,production,production-00182,182,0.0,1788697286.3682659,True,1,56.671718134559455,177.43176594376564,4,30,decode_medium
,,178.79080772399902,975,7.381284236907959,1788697306.253105,"{""P1"": {""energy_j"": 466.2345098853111, ""clock_match_fraction"": null, ""mean_power_w"": 63.164416234513965, ""samples"": 69}, ""D1"": {""energy_j"": 433.97578728571534, ""clock_match_fraction"": null, ""mean_power_w"": 58.79407611967386, ""samples"": 63}}",900.2102971710265,False,table,"{""start"": 1788697298.8754597, ""end"": 1788697306.253105, ""duration_s"": 7.377645254135132, ""energy_j"": 899.9221833720803, ""mean_power_w"": 121.97959543631873, ""endpoints"": {""P1"": {""energy_j"": 466.01824966073036, ""clock_match_fraction"": 1.0, ""mean_power_w"": 63.16625882757504, ""samples"": 69}, ""D1"": {""energy_j"": 433.90393371134996, ""clock_match_fraction"": 1.0, ""mean_power_w"": 58.8133366087437, ""samples"": 63}}}",121.95849235418783,128,1200,production,production-00183,183,0.0,1788697298.8718207,True,1,56.67055299135262,175.1461890526116,4,31,decode_medium
,,183.02059173583984,975,7.387030363082886,1788697318.7619865,"{""P1"": {""energy_j"": 466.02939671278, ""clock_match_fraction"": null, ""mean_power_w"": 63.087516066238074, ""samples"": 69}, ""D1"": {""energy_j"": 432.600573528558, ""clock_match_fraction"": null, ""mean_power_w"": 58.56217617440759, ""samples"": 64}}",898.629970241338,False,table,"{""start"": 1788697311.381153, ""end"": 1788697318.7619865, ""duration_s"": 7.380833387374878, ""energy_j"": 898.1647189632058, ""mean_power_w"": 121.68879472330885, ""endpoints"": {""P1"": {""energy_j"": 465.6861903369427, ""clock_match_fraction"": 1.0, ""mean_power_w"": 63.09398490602862, ""samples"": 69}, ""D1"": {""energy_j"": 432.47852862626314, ""clock_match_fraction"": 1.0, ""mean_power_w"": 58.59480981728022, ""samples"": 63}}}",121.64969224064566,128,1200,production,production-00184,184,0.0,1788697311.3749561,True,1,56.67067851915252,176.82321509346366,4,32,decode_medium
,,181.32472038269043,975,7.38335657119751,1788697331.2674959,"{""P1"": {""energy_j"": 465.3762936592102, ""clock_match_fraction"": null, ""mean_power_w"": 63.030450875777035, ""samples"": 69}, ""D1"": {""energy_j"": 432.47135531902313, ""clock_match_fraction"": null, ""mean_power_w"": 58.573814111334514, ""samples"": 64}}",897.8476489782333,False,table,"{""start"": 1788697323.8879566, ""end"": 1788697331.2674959, ""duration_s"": 7.379539251327515, ""energy_j"": 897.5609283708036, ""mean_power_w"": 121.62831550890392, ""endpoints"": {""P1"": {""energy_j"": 465.1641270518303, ""clock_match_fraction"": 1.0, ""mean_power_w"": 63.0343048813178, ""samples"": 69}, ""D1"": {""energy_j"": 432.3968013189733, ""clock_match_fraction"": 1.0, ""mean_power_w"": 58.594010627586115, ""samples"": 64}}}",121.60426498711155,128,1200,production,production-00185,185,0.0,1788697323.8841393,True,1,56.67040940176138,177.5017239851877,4,33,decode_medium
,,178.94625663757324,975,7.3806915283203125,1788697343.769845,"{""P1"": {""energy_j"": 465.6606815159321, ""clock_match_fraction"": null, ""mean_power_w"": 63.091741434952844, ""samples"": 69}, ""D1"": {""energy_j"": 432.92394933849573, ""clock_match_fraction"": null, ""mean_power_w"": 58.65628548183207, ""samples"": 64}}",898.5846308544278,False,table,"{""start"": 1788697336.393423, ""end"": 1788697343.769845, ""duration_s"": 7.376421928405762, ""energy_j"": 898.261037517339, ""mean_power_w"": 121.77462816467127, ""endpoints"": {""P1"": {""energy_j"": 465.4208394885063, ""clock_match_fraction"": 1.0, ""mean_power_w"": 63.09574533639726, ""samples"": 69}, ""D1"": {""energy_j"": 432.8401980288327, ""clock_match_fraction"": 1.0, ""mean_power_w"": 58.678882828274006, ""samples"": 64}}}",121.74802691678492,128,1200,production,production-00186,186,0.0,1788697336.3891535,True,1,56.66805050376157,174.67252700589597,4,34,decode_medium
,,184.004545211792,975,7.387385845184326,1788697356.3283854,"{""P1"": {""energy_j"": 459.598413169384, ""clock_match_fraction"": null, ""mean_power_w"": 62.21394452666718, ""samples"": 69}, ""D1"": {""energy_j"": 432.661574319005, ""clock_match_fraction"": null, ""mean_power_w"": 58.56761557960961, ""samples"": 64}}",892.259987488389,False,table,"{""start"": 1788697348.9485524, ""end"": 1788697356.3283854, ""duration_s"": 7.379832983016968, ""energy_j"": 891.6634543128312, ""mean_power_w"": 120.82434065442874, ""endpoints"": {""P1"": {""energy_j"": 459.1501790881157, ""clock_match_fraction"": 1.0, ""mean_power_w"": 62.21687945306445, ""samples"": 69}, ""D1"": {""energy_j"": 432.51327522471547, ""clock_match_fraction"": 1.0, ""mean_power_w"": 58.607461201364295, ""samples"": 64}}}",120.78156010627679,128,1200,production,production-00187,187,0.0,1788697348.9409995,True,1,56.67290368436388,176.44558800384402,4,35,decode_medium
,,181.6258430480957,975,7.383547067642212,1788697368.8334663,"{""P1"": {""energy_j"": 465.44595259428024, ""clock_match_fraction"": null, ""mean_power_w"": 63.038259027840276, ""samples"": 69}, ""D1"": {""energy_j"": 431.32926212623715, ""clock_match_fraction"": null, ""mean_power_w"": 58.41762206900559, ""samples"": 64}}",896.7752147205174,False,table,"{""start"": 1788697361.4543977, ""end"": 1788697368.8334663, ""duration_s"": 7.379068613052368, ""energy_j"": 896.4091085977852, ""mean_power_w"": 121.47998014440248, ""endpoints"": {""P1"": {""energy_j"": 465.1677464544773, ""clock_match_fraction"": 1.0, ""mean_power_w"": 63.038815716074446, ""samples"": 69}, ""D1"": {""energy_j"": 431.2413621433079, ""clock_match_fraction"": 1.0, ""mean_power_w"": 58.44116442832803, ""samples"": 64}}}",121.45588109684586,128,1200,production,production-00188,188,0.0,1788697361.4499192,True,1,56.66927273997553,177.14137502480298,4,36,decode_medium
,,181.61892890930176,975,7.384462356567383,1788697381.3398209,"{""P1"": {""energy_j"": 465.7413050234318, ""clock_match_fraction"": null, ""mean_power_w"": 63.070442035529375, ""samples"": 70}, ""D1"": {""energy_j"": 433.1985896676779, ""clock_match_fraction"": null, ""mean_power_w"": 58.66352467521377, ""samples"": 64}}",898.9398946911097,False,table,"{""start"": 1788697373.959736, ""end"": 1788697381.3398209, ""duration_s"": 7.380084753036499, ""energy_j"": 898.6037360392511, ""mean_power_w"": 121.76062553611258, ""endpoints"": {""P1"": {""energy_j"": 465.49157175421715, ""clock_match_fraction"": 1.0, ""mean_power_w"": 63.07401436856033, ""samples"": 70}, ""D1"": {""energy_j"": 433.11216428503394, ""clock_match_fraction"": 1.0, ""mean_power_w"": 58.68661116755226, ""samples"": 64}}}",121.73396671074315,128,1200,production,production-00189,189,0.0,1788697373.9553585,True,1,56.672646897830305,177.2374779684469,4,37,decode_medium
,,178.87473106384277,975,7.381181001663208,1788697393.8922389,"{""P1"": {""energy_j"": 465.83162915706635, ""clock_match_fraction"": null, ""mean_power_w"": 63.11071751960832, ""samples"": 69}, ""D1"": {""energy_j"": 431.03711261972785, ""clock_match_fraction"": null, ""mean_power_w"": 58.3967677425336, ""samples"": 64}}",896.8687417767942,False,table,"{""start"": 1788697386.5146744, ""end"": 1788697393.8922389, ""duration_s"": 7.377564430236816, ""energy_j"": 896.5371965393424, ""mean_power_w"": 121.52211004283483, ""endpoints"": {""P1"": {""energy_j"": 465.5707223415375, ""clock_match_fraction"": 1.0, ""mean_power_w"": 63.10629025934415, ""samples"": 69}, ""D1"": {""energy_j"": 430.9664741978049, ""clock_match_fraction"": 1.0, ""mean_power_w"": 58.415819783490676, ""samples"": 64}}}",121.50748526214193,128,1200,production,production-00190,190,0.0,1788697386.5110579,True,1,56.668625881448094,175.2631129929796,4,38,decode_medium
,,177.83546447753906,975,7.3803794384002686,1788697406.4471955,"{""P1"": {""energy_j"": 465.9334756433964, ""clock_match_fraction"": null, ""mean_power_w"": 63.1313714331725, ""samples"": 69}, ""D1"": {""energy_j"": 433.43682804331183, ""clock_match_fraction"": null, ""mean_power_w"": 58.72825803347332, ""samples"": 64}}",899.3703036867082,False,table,"{""start"": 1788697399.0710006, ""end"": 1788697406.4471955, ""duration_s"": 7.376194953918457, ""energy_j"": 898.9699524082243, ""mean_power_w"": 121.87448379881343, ""endpoints"": {""P1"": {""energy_j"": 465.6977009177208, ""clock_match_fraction"": 1.0, ""mean_power_w"": 63.135221320354084, ""samples"": 69}, ""D1"": {""energy_j"": 433.27225149050355, ""clock_match_fraction"": 1.0, ""mean_power_w"": 58.73926247845934, ""samples"": 64}}}",121.85962946664581,128,1200,production,production-00191,191,0.0,1788697399.066816,True,1,56.672494984085226,173.64601301960647,4,39,decode_medium
,,179.5825958251953,975,7.381535053253174,1788697418.9487844,"{""P1"": {""energy_j"": 459.15698435902596, ""clock_match_fraction"": null, ""mean_power_w"": 62.20345511421331, ""samples"": 70}, ""D1"": {""energy_j"": 431.83227590098977, ""clock_match_fraction"": null, ""mean_power_w"": 58.50169006657681, ""samples"": 64}}",890.9892602600157,False,table,"{""start"": 1788697411.5713413, ""end"": 1788697418.9487844, ""duration_s"": 7.377443075180054, ""energy_j"": 890.6792419999838, ""mean_power_w"": 120.73007313285788, ""endpoints"": {""P1"": {""energy_j"": 458.927120923996, ""clock_match_fraction"": 1.0, ""mean_power_w"": 62.20679932698707, ""samples"": 70}, ""D1"": {""energy_j"": 431.7521210759878, ""clock_match_fraction"": 1.0, ""mean_power_w"": 58.52327380587081, ""samples"": 64}}}",120.70514518079013,128,1200,production,production-00192,192,0.0,1788697411.5672493,True,1,56.668642307925005,175.4845929099247,4,40,decode_medium
