phase,request_id,p_mhz,d_mhz,input_len,output_len,burst_size,rank,rep,background_target,background_active,status,error,ttft_ms,tpot_ms,client_first_chunk_ms,client_done_ms,chunks,t_request_received_ms,t_route_selected_ms,t_prefill_started_ms,t_prefill_completed_ms,t_kv_handoff_completed_ms,t_decode_request_started_ms,t_decode_response_headers_received_ms,t_decode_first_real_chunk_received_ms,t_decode_first_real_chunk_forwarded_ms,t_decode_last_chunk_received_ms,t_response_completed_ms
bursts_reference,k1-bursts_reference-000076,2520,1500,1024,16,8,4,2,,,ok,,1808.5145852528512,63.30928364768624,1808.5480341687799,2769.6348219178617,16,0.030023977160453796,0.049369875341653824,0.10422896593809128,1609.141943976283,1609.1437628492713,1609.177241101861,1641.8855600059032,1808.5446092300117,1808.5459270514548,2758.1838639453053,2758.1886588595808
bursts_reference,k1-bursts_reference-000081,2520,1500,1024,16,8,1,4,,,ok,,1317.9944311268628,63.45213412617644,1318.0333790369332,2272.4605137482285,16,0.035618897527456284,0.05037197843194008,0.12754090130329132,1217.8011126816273,1217.8048356436193,1217.89819188416,1238.573256880045,1318.0300500243902,1318.0317557416856,2269.8120619170368,2269.821483641863
bursts_reference,k1-bursts_reference-000082,2520,1500,1024,16,8,2,4,,,ok,,1317.282133270055,63.47719139109055,1317.3190266825259,2274.0638707764447,16,0.029363669455051422,0.055855605751276016,0.11804280802607536,1218.0438647046685,1218.0469506420195,1218.1170606054366,1237.5973677262664,1317.31149693951,1317.3154247924685,2269.4693678058684,2269.4752528332174
bursts_reference,k1-bursts_reference-000080,2520,1500,1024,16,8,0,4,,,ok,,1318.8558779656887,63.47462826718887,1318.905551917851,2276.959448121488,16,0.046306755393743515,0.06316695362329483,0.16948068514466286,1220.181557815522,1220.1840048655868,1220.2456397935748,1239.3721169792116,1318.9021847210824,1318.904200103134,2271.0216087289155,2271.025089081377
bursts_reference,k1-bursts_reference-000083,2520,1500,1024,16,8,3,4,,,ok,,1815.1189959608018,63.31999929000934,1815.1503349654377,2767.762484960258,16,0.025918707251548767,0.04528556019067764,0.10252883657813072,1603.399230632931,1603.4003677777946,1603.4305896610022,1621.5418055653572,1815.1449146680534,1815.1480937376618,2764.9449040181935,2764.9645577184856
bursts_reference,k1-bursts_reference-000084,2520,1500,1024,16,8,4,4,,,ok,,1814.6646679379046,63.32186640550693,1814.69157198444,2769.739042967558,16,0.02370402216911316,0.0400240533053875,0.09431038051843643,1603.1627263873816,1603.1636991538107,1603.1901091337204,1630.7578179985285,1814.6883719600737,1814.690105151385,2764.5163680426776,2764.5250633358955
bursts_reference,k1-bursts_reference-000086,2520,1500,1024,16,8,6,4,,,ok,,1813.7316242791712,63.32043039922913,1813.7587769888341,2770.535361021757,16,0.024199020117521286,0.040189363062381744,0.09346939623355865,1604.515473358333,1604.5168992131948,1604.5509711839259,1629.6518743038177,1813.7558232992887,1813.7571811676025,2763.5622792877257,2763.5690001770854
bursts_reference,k1-bursts_reference-000087,2520,1500,1024,16,8,7,4,,,ok,,1813.330605160445,63.31729677816232,1813.357552047819,2772.1014129929245,16,0.024075154215097427,0.03630202263593674,0.46369805932044983,1604.3485943228006,1604.3497961945832,1604.377036448568,1629.2552379891276,1813.35468031466,1813.356309197843,2763.114131987095,2763.119370210916
bursts_reference,k1-bursts_reference-000085,2520,1500,1024,16,8,5,4,,,ok,,1814.30468801409,63.3175794656078,1814.3322239629924,2775.7835290394723,16,0.025063753128051758,0.041043851524591446,0.096155796200037,1601.9708439707756,1601.972377859056,1602.0168727263808,1620.6904840655625,1814.329751767218,1814.3310127779841,2764.093443751335,2764.098450075835
bursts_reference,k1-bursts_reference-000089,2520,1500,1024,16,4,1,1,,,ok,,945.3078801743686,61.809475937237345,945.352666079998,1875.4699183627963,16,0.03729993477463722,0.052055343985557556,0.13093603774905205,839.5393341779709,839.5434413105249,839.6442532539368,864.7876903414726,945.3451801091433,945.3493752516806,1872.4873191677034,1872.4979511462152
bursts_reference,k1-bursts_reference-000091,2520,1500,1024,16,4,3,1,,,ok,,944.218042306602,61.80836117515961,944.2464802414179,1876.6592633910477,16,0.02467213198542595,0.05006743595004082,0.10564317926764488,840.5398381873965,840.5420482158661,840.6047010794282,863.9171114191413,944.2427144385874,944.2447051405907,1871.3681320659816,1871.3725740090013
bursts_reference,k1-bursts_reference-000088,2520,1500,1024,16,4,0,1,,,ok,,946.3547947816551,61.80849289521575,946.4087607339025,1881.331396754831,16,0.051004812121391296,0.06880797445774078,0.1815538853406906,841.3736489601433,841.3762808777392,841.4441309869289,866.1549449898303,946.4057995937765,946.4074489660561,1873.5331930220127,1873.5362496227026
bursts_reference,k1-bursts_reference-000090,2520,1500,1024,16,4,2,1,,,ok,,944.773904979229,61.8085661282142,944.8077981360257,1881.7242970690131,16,0.030974391847848892,0.04388811066746712,0.1065284013748169,840.3923590667546,840.3945290483534,840.4555381275713,864.6081173792481,944.8048793710768,944.806445389986,1871.9333712942898,1871.936436276883
bursts_reference,k1-bursts_reference-000092,2520,1500,128,16,1,0,1,,,ok,,203.20791006088257,55.96789332727591,203.2704772427678,1044.6428819559515,16,0.054653268307447433,0.07311208173632622,0.18256902694702148,128.1421510502696,128.14589822664857,128.24109010398388,137.88503129035234,203.26256332919002,203.26801016926765,1042.7809632383287,1042.7917470224202
bursts_reference,k1-bursts_reference-000093,2520,1500,1024,16,2,0,2,,,ok,,524.7542727738619,60.411668537805475,524.8437188565731,1435.5111229233444,16,0.08148886263370514,0.09968876838684082,0.20507676526904106,433.3402877673507,433.3441420458257,433.4411006420851,452.0022738724947,524.8357616364956,524.8410776257515,1431.0107897035778,1431.0379358939826
bursts_reference,k1-bursts_reference-000094,2520,1500,1024,16,2,1,2,,,ok,,523.9279526285827,60.412986359248556,523.9663529209793,1436.9657118804753,16,0.03487430512905121,0.04964694380760193,0.1363959163427353,434.26679307594895,434.2702073045075,434.3518642708659,451.2425451539457,523.9628269337118,523.9646332338452,1430.1576223224401,1430.1655138842762
bursts_reference,k1-bursts_reference-000095,2520,1500,128,16,2,0,0,,,ok,,322.4695110693574,58.169741462916136,322.5234718993306,1197.682198137045,16,0.047347042709589005,0.06566429510712624,0.17032306641340256,240.00979494303465,240.01354724168777,240.10693421587348,252.83933896571398,322.516858112067,322.5207570940256,1195.062980055809,1195.078288204968
bursts_reference,k1-bursts_reference-000096,2520,1500,128,16,2,1,0,,,ok,,321.6465013101697,58.17048633471131,321.6869169846177,1198.6504481174052,16,0.036786776036024094,0.05174707621335983,0.13028597459197044,241.0810338333249,241.08438286930323,241.1647359840572,252.17903079465032,321.6832880862057,321.68529694899917,1194.2405831068754,1194.2475447431207
bursts_reference,k1-bursts_reference-000097,2520,1500,128,16,8,0,3,,,ok,,860.7913930900395,59.67273851856589,860.8470009639859,1758.289520163089,16,0.050323083996772766,0.06901705637574196,0.1871059648692608,783.7691507302225,783.7733207270503,783.8909728452563,795.2808309346437,860.8417161740363,860.8446861617267,1755.9327939525247,1755.94025477767
bursts_reference,k1-bursts_reference-000103,2520,1500,128,16,8,6,3,,,ok,,978.637264110148,59.61384059240421,978.6688340827823,1876.5075509436429,16,0.026082154363393784,0.039828941226005554,0.5380939692258835,786.5792321972549,786.5834990516305,786.6782532073557,809.532365296036,978.6633462645113,978.6666771396995,1872.8709551505744,1872.8899192065
bursts_reference,k1-bursts_reference-000104,2520,1500,128,16,8,7,3,,,ok,,977.7594660408795,59.61521457259854,977.790670003742,1878.5646371543407,16,0.026799272745847702,0.04123430699110031,0.09579211473464966,788.9974592253566,789.0000520274043,789.0502102673054,808.9711810462177,977.7862653136253,977.7891272678971,1872.0144839026034,1872.022612951696
bursts_reference,k1-bursts_reference-000098,2520,1500,128,16,8,1,3,,,ok,,981.2539098784328,59.612588584423065,981.2950151972473,1884.3776378780603,16,0.03685522824525833,0.051058828830718994,0.12950925156474113,791.1163158714771,791.1192988976836,791.1750031635165,812.4891729094088,981.290765106678,981.2931069172919,1875.479593873024,1875.4861201159656
bursts_reference,k1-bursts_reference-000101,2520,1500,128,16,8,4,3,,,ok,,979.7019367106259,59.613710486640535,979.7313967719674,1885.6870639137924,16,0.025379937142133713,0.03962963819503784,0.09413203224539757,790.0161617435515,790.0186888873577,790.0773547589779,810.9812336042523,979.727316647768,979.7289199195802,1873.932973947376,1873.9379248581827
bursts_reference,k1-bursts_reference-000100,2520,1500,128,16,8,3,3,,,ok,,980.1846598275006,59.614806746443115,980.2134842611849,1889.0759442001581,16,0.0265343114733696,0.04706718027591705,0.10274909436702728,788.8703150674701,788.8736249879003,788.9478071592748,811.5092129446566,980.211194138974,980.2123978734016,1874.4332953356206,1874.4381433352828
bursts_reference,k1-bursts_reference-000102,2520,1500,128,16,8,5,3,,,ok,,979.2718780227005,59.61418993150195,979.3003289960325,1890.7259218394756,16,0.02473965287208557,0.03793463110923767,0.0906987115740776,789.9549826979637,789.9573645554483,790.0060396641493,810.6058677658439,979.2966176755726,979.2981408536434,1873.5094666481018,1873.5141418874264
bursts_reference,k1-bursts_reference-000099,2520,1500,128,16,8,2,3,,,ok,,980.7422892190516,59.61520072693626,980.7728664018214,1895.1211120001972,16,0.028265174478292465,0.04037003964185715,0.10110531002283096,789.9941033683717,789.9972600862384,790.0596470572054,812.1180832386017,980.7705543935299,980.7718861848116,1874.9985652975738,1875.0043381005526
bursts_reference,k1-bursts_reference-000105,2520,1500,128,16,4,0,3,,,ok,,472.0213389955461,58.66990468154351,472.0768639817834,1354.6296111308038,16,0.046995002776384354,0.06442703306674957,0.1706499606370926,381.51899818331003,381.52312440797687,381.6168732009828,400.7533881813288,472.0683339983225,472.0736821182072,1352.1169042214751,1352.1245340816677
bursts_reference,k1-bursts_reference-000106,2520,1500,128,16,4,1,3,,,ok,,471.21509397402406,58.677650398264326,471.25499974936247,1356.0462719760835,16,0.0352528877556324,0.050010159611701965,0.12234598398208618,381.43121218308806,381.4336881041527,381.50312984362245,399.9389708042145,471.2503468617797,471.2530290707946,1351.4151028357446,1351.4206111431122
bursts_reference,k1-bursts_reference-000107,2520,1500,128,16,4,2,3,,,ok,,528.5697928629816,58.657822757959366,528.6021828651428,1411.5843567997217,16,0.028167851269245148,0.05384907126426697,0.11531868949532509,381.56813895329833,381.57051196321845,381.63520814850926,399.07124172896147,528.5979607142508,528.6006117239594,1408.4653020836413,1408.4760607220232
bursts_reference,k1-bursts_reference-000108,2520,1500,128,16,4,3,3,,,ok,,528.1143230386078,58.65761740133166,528.1448340974748,1414.188859052956,16,0.027449801564216614,0.04374096170067787,0.1026839017868042,381.6073639318347,381.6099939867854,381.6686128266156,398.7173750065267,528.141772840172,528.1432839110494,1408.006033860147,1408.0107719637454
bursts_reference,k1-bursts_reference-000109,2520,1500,128,16,4,0,4,,,ok,,451.7442137002945,58.608171747376524,451.79841108620167,1333.5759141482413,16,0.04844926297664642,0.0656559132039547,0.1724311150610447,374.10639226436615,374.110771343112,374.20924101024866,386.292255949229,451.79266296327114,451.7960660159588,1330.915239173919,1330.922150053084
bursts_reference,k1-bursts_reference-000111,2520,1500,128,16,4,2,4,,,ok,,567.3178811557591,58.67403540760279,567.3521789722145,1450.5569417960942,16,0.028445851057767868,0.040380749851465225,0.09984197095036507,377.28681694716215,377.2901399061084,377.3745931684971,393.990992102772,567.3463270068169,567.3499568365514,1447.4568581208587,1447.4720377475023
bursts_reference,k1-bursts_reference-000112,2520,1500,128,16,4,3,4,,,ok,,566.8760081753135,58.6739182472229,566.905037034303,1452.3028270341456,16,0.02567702904343605,0.050129834562540054,0.11204183101654053,377.37283715978265,377.37523997202516,377.4354071356356,393.8126699067652,566.9016852043569,566.9034859165549,1447.0104589127004,1447.0173730514944
bursts_reference,k1-bursts_reference-000110,2520,1500,128,16,4,1,4,,,ok,,567.9988376796246,58.67300114283959,568.0368798784912,1455.1780428737402,16,0.034946948289871216,0.05000364035367966,0.12557581067085266,377.0836777985096,377.08791997283697,377.1807588636875,395.03115601837635,568.0337846279144,568.0355918593705,1448.1288017705083,1448.1338430196047
bursts_reference,k1-bursts_reference-000113,2520,1500,1024,16,1,0,0,,,ok,,297.3486422561109,56.98564260577162,297.4034082144499,1155.0628272816539,16,0.04793098196387291,0.06514322012662888,0.17216987907886505,216.37139422819018,216.3754440844059,216.47196495905519,230.70512898266315,297.3965732380748,297.4004871211946,1152.181212324649,1152.1923672407866
bursts_reference,k1-bursts_reference-000115,2520,1500,1024,16,4,1,2,,,ok,,917.5005359575152,61.862992805739246,917.5573019310832,1848.4942899085581,16,0.04892796277999878,0.06472785025835037,0.14157406985759735,810.8725198544562,810.8757422305644,810.9481539577246,837.3114191927016,917.5494639202952,917.5541661679745,1845.494356006384,1845.5099929124117
bursts_reference,k1-bursts_reference-000114,2520,1500,1024,16,4,0,2,,,ok,,918.5269162990153,61.8617861221234,918.6198338866234,1852.5087237358093,16,0.08864281699061394,0.10814610868692398,0.2233819104731083,812.4899780377746,812.4929908663034,812.5565596856177,838.4575289674103,918.6155591160059,918.6180760152638,1846.542350947857,1846.5491319075227
bursts_reference,k1-bursts_reference-000116,2520,1500,1024,16,4,2,2,,,ok,,916.9587651267648,61.86262220144272,916.991489008069,1853.6948580294847,16,0.029316172003746033,0.04279008135199547,0.10576937347650528,809.3531304039061,809.3570033088326,809.4641361385584,836.8998803198338,916.9880812987685,916.9900761917233,1844.9274143204093,1844.9321552179754
bursts_reference,k1-bursts_reference-000117,2520,1500,1024,16,4,3,2,,,ok,,916.4363741874695,61.863317185391985,916.4661061950028,1855.6332299485803,16,0.026856083422899246,0.04270300269126892,0.09805522859096527,811.0213140025735,811.0239980742335,811.0870029777288,836.427606176585,916.4632302708924,916.4648503065109,1844.4129880517721,1844.4172199815512
bursts_reference,k1-bursts_reference-000118,2520,1500,128,16,4,0,2,,,ok,,466.3476962596178,58.736198395490646,466.4043630473316,1349.2797911167145,16,0.04860898479819298,0.06697932258248329,0.17701834440231323,386.8010980077088,386.80487032979727,386.9005190208554,399.25283705815673,466.396305244416,466.4012170396745,1347.4392811767757,1347.4460802972317
bursts_reference,k1-bursts_reference-000119,2520,1500,128,16,4,1,2,,,ok,,525.0959401018918,58.65349331870675,525.1380372792482,1406.5507068298757,16,0.03695208579301834,0.05308911204338074,0.13345619663596153,389.62351297959685,389.627403113991,389.72165202721953,406.65175626054406,525.1328921876848,525.1363390125334,1404.935291968286,1404.9416640773416
bursts_reference,k1-bursts_reference-000121,2520,1500,128,16,4,3,2,,,ok,,523.925440851599,58.66819148262342,523.9578043110669,1406.5815540961921,16,0.02545025199651718,0.04175398498773575,0.09805615991353989,389.2973503097892,389.30075289681554,389.3737052567303,405.61710530892015,523.9508911035955,523.9548510871828,1403.9737633429468,1403.9788711816072
bursts_reference,k1-bursts_reference-000120,2520,1500,128,16,4,2,2,,,ok,,583.4610182791948,58.42507959653934,583.4934059530497,1461.7827320471406,16,0.02841278910636902,0.041155144572257996,0.10490184649825096,390.399107709527,390.40141087025404,390.4661820270121,405.8796251192689,583.4894310683012,583.4917458705604,1459.8656250163913,1459.8780469968915
bursts_reference,k1-bursts_reference-000122,2520,1500,1024,16,8,0,0,,,ok,,920.6445571035147,59.717110792795815,920.6980098970234,1820.0165098533034,16,0.04646461457014084,0.06436184048652649,0.16747787594795227,838.1988047622144,838.2027000188828,838.298006914556,852.4766289629042,920.6910217180848,920.6951437518001,1816.447683610022,1816.464795731008
bursts_reference,k1-bursts_reference-000123,2520,1500,1024,16,8,1,0,,,ok,,1621.4164858683944,63.62644120429953,1621.4569550938904,2578.7544432096183,16,0.0349702313542366,0.0507100485265255,0.12459233403205872,1425.2810520119965,1425.2827162854373,1425.3136552870274,1447.359620127827,1621.4514560997486,1621.4546142145991,2575.8480741642416,2575.861968100071
bursts_reference,k1-bursts_reference-000124,2520,1500,1024,16,8,2,0,,,ok,,1620.7752749323845,63.638924403736986,1620.8105781115592,2580.151718109846,16,0.028552021831274033,0.041252002120018005,0.1038210466504097,1424.1813411936164,1424.1827060468495,1424.2325089871883,1446.6506750322878,1620.8038269542158,1620.8077711053193,2575.3876930102706,2575.3968050703406
bursts_reference,k1-bursts_reference-000125,2520,1500,1024,16,8,3,0,,,ok,,1620.1864900067449,63.64455372095108,1620.222961064428,2581.1754441820085,16,0.026007182896137238,0.04173722118139267,0.1003919169306755,1424.3922750465572,1424.3937409482896,1424.4206338189542,1445.9363031201065,1620.212497189641,1620.2181158587337,2574.880803003907,2574.888586997986
bursts_reference,k1-bursts_reference-000128,2520,1500,1024,16,8,6,0,,,ok,,1811.9379780255258,62.952102130899824,1811.967910733074,2760.2090458385646,16,0.024682842195034027,0.037342775613069534,0.09145494550466537,1615.1004917919636,1615.1052387431264,1615.1989246718585,1642.7530250512064,1811.9626608677208,1811.9657556526363,2756.2441928312182,2756.2721529975533
bursts_reference,k1-bursts_reference-000127,2520,1500,1024,16,8,5,0,,,ok,,1812.3812307603657,62.96482728794217,1812.4166540801525,2762.930425349623,16,0.027130357921123505,0.04166737198829651,0.09978516027331352,1616.4948204532266,1616.4982584305108,1616.5728480555117,1643.4334213845432,1812.4083611182868,1812.4132412485778,2756.8807704374194,2756.894590333104
bursts_reference,k1-bursts_reference-000126,2520,1500,1024,16,8,4,0,,,ok,,1813.3830479346216,62.97285215308269,1813.4242622181773,2765.6721179373562,16,0.023949891328811646,0.04060985520482063,0.09361887350678444,1618.1837720796466,1618.1871788576245,1618.2505199685693,1644.574685022235,1813.4069978259504,1813.4172521531582,2757.9997801221907,2758.0082239583135
bursts_reference,k1-bursts_reference-000129,2520,1500,1024,16,8,7,0,,,ok,,1811.4353511482477,62.967601201186575,1811.465630773455,2765.052566770464,16,0.023449771106243134,0.03534974530339241,0.09009381756186485,1616.946558933705,1616.9498460367322,1617.0177478343248,1642.5626990385354,1811.458800919354,1811.462395824492,2755.9728189371526,2755.9809759259224
bursts_reference,k1-bursts_reference-000130,2520,1500,128,16,1,0,0,,,ok,,202.25733891129494,55.914983339607716,202.31500221416354,1042.844703886658,16,0.049699097871780396,0.06737513467669487,0.20790984854102135,127.56067886948586,127.56457319483161,127.6617581024766,137.28190818801522,202.30703800916672,202.3122780956328,1041.0317881032825,1041.0427278839052
bursts_reference,k1-bursts_reference-000131,2520,1500,128,16,1,0,2,,,ok,,200.6520750001073,55.99566254143914,200.70863794535398,1042.6052170805633,16,0.04949886351823807,0.06789900362491608,0.18284190446138382,126.90450018271804,126.90864317119122,127.00924184173346,136.40895392745733,200.70157386362553,200.70603117346764,1040.6365119852126,1040.6477181240916
bursts_reference,k1-bursts_reference-000132,2520,1500,128,16,4,0,1,,,ok,,483.8833217509091,58.459012086192764,483.93513774499297,1362.6931346952915,16,0.04584295675158501,0.06330572068691254,0.16793468967080116,405.52007500082254,405.5242519825697,405.61829088255763,417.9878761060536,483.9291647076607,483.93241968005896,1360.8143460005522,1360.8236429281533
bursts_reference,k1-bursts_reference-000133,2520,1500,128,16,4,1,1,,,ok,,599.11221684888,58.49167602136731,599.1550600156188,1478.7229006178677,16,0.037212856113910675,0.052663031965494156,0.1307460479438305,409.8932878114283,409.89632485434413,409.96843995526433,426.25578166916966,599.149429704994,599.1529328748584,1476.5245700255036,1476.5486628748477
bursts_reference,k1-bursts_reference-000134,2520,1500,128,16,4,2,1,,,ok,,598.6076155677438,58.489155024290085,598.6412027850747,1480.0004558637738,16,0.03046821802854538,0.04358822479844093,0.10478915646672249,409.8656391724944,409.86801916733384,409.93252815678716,425.9913000278175,598.6380837857723,598.6398980021477,1475.9754091501236,1475.9797919541597
bursts_reference,k1-bursts_reference-000135,2520,1500,128,16,4,3,1,,,ok,,598.122640978545,58.4895604600509,598.1536428444088,1480.9892126359046,16,0.027908943593502045,0.04666205495595932,0.10244594886898994,407.9940179362893,407.9978778026998,408.09337981045246,425.60356575995684,598.1505499221385,598.1523916125298,1475.493956822902,1475.4976606927812
bursts_reference,k1-bursts_reference-000136,2520,1500,128,16,1,0,4,,,ok,,195.4353298060596,56.01398733754953,195.49012184143066,1039.1487311571836,16,0.04778709262609482,0.06673997268080711,0.17423927783966064,122.10681615397334,122.11095914244652,122.2059060819447,131.31212210282683,195.4831168986857,195.4872659407556,1035.6929269619286,1035.7225481420755
bursts_reference,k1-bursts_reference-000137,2520,1500,1024,16,1,0,1,,,ok,,308.3493900485337,56.95463391020894,308.41402569785714,1172.2440919838846,16,0.04837103188037872,0.06600283086299896,0.17284881323575974,227.87787299603224,227.8818958438933,227.97717479988933,241.8999751098454,308.39776108041406,308.4076177328825,1162.7172697335482,1162.74676611647
bursts_reference,k1-bursts_reference-000138,2520,1500,128,16,2,0,2,,,ok,,318.5745617374778,58.241637547810875,318.644090089947,1195.1655270531774,16,0.052859075367450714,0.07266784086823463,0.1909509301185608,239.9839018471539,239.98758010566235,240.07999571040273,253.10977874323726,318.62742081284523,318.6373747885227,1192.2519840300083,1192.2802818007767
bursts_reference,k1-bursts_reference-000139,2520,1500,128,16,2,1,2,,,ok,,376.45147182047367,58.0602261548241,376.4979550614953,1250.20616594702,16,0.03572693094611168,0.05102064460515976,0.12838374823331833,240.24534784257412,240.24827079847455,240.32817780971527,252.40125600248575,376.4871987514198,376.49314384907484,1247.3905910737813,1247.4201540462673
bursts_reference,k1-bursts_reference-000140,2520,1500,1024,16,8,0,3,,,ok,,920.7694376818836,59.36460827166835,920.832313131541,1814.6272948943079,16,0.0464022159576416,0.06570201367139816,0.16986485570669174,835.9881010837853,835.9921579249203,836.095463950187,850.3132499754429,920.8158398978412,920.8257659338415,1811.2849639728665,1811.30028096959
bursts_reference,k1-bursts_reference-000146,2520,1500,1024,16,8,6,3,,,ok,,1615.3154950588942,63.58063633864125,1615.3575866483152,2572.3941666074097,16,0.02508191391825676,0.04101870581507683,0.5319318734109402,1453.7871908396482,1453.7912146188319,1453.9110669866204,1478.2877676188946,1615.3405769728124,1615.3502357192338,2569.050122052431,2569.077940657735
bursts_reference,k1-bursts_reference-000141,2520,1500,1024,16,8,1,3,,,ok,,1618.0994370952249,63.58355525881052,1618.1426532566547,2577.874172013253,16,0.03571901470422745,0.050378963351249695,0.1259930431842804,1458.0843020230532,1458.0869423225522,1458.1587510183454,1481.1713201925159,1618.135156109929,1618.139673024416,2571.888484992087,2571.900522336364
bursts_reference,k1-bursts_reference-000142,2520,1500,1024,16,8,2,3,,,ok,,1617.5360418856144,63.585280533879995,1617.5893400795758,2579.70032421872,16,0.04390394315123558,0.05694618448615074,0.11894898489117622,1456.7841310054064,1456.7870399914682,1456.8582498468459,1480.6390539743006,1617.5799458287656,1617.5846699625254,2571.3591538369656,2571.367984171957
bursts_reference,k1-bursts_reference-000147,2520,1500,1024,16,8,7,3,,,ok,,1870.2983539551497,62.911713402718306,1870.329873636365,2818.1813787668943,16,0.02641277387738228,0.042176805436611176,0.09695859625935555,1666.5914617478848,1666.5940787643194,1666.6549616493285,1690.414432901889,1870.324766729027,1870.327739045024,2814.0004677698016,2814.029316883534
bursts_reference,k1-bursts_reference-000145,2520,1500,1024,16,8,5,3,,,ok,,1871.6992228291929,62.923141258458294,1871.7358289286494,2826.4158498495817,16,0.02708006650209427,0.04697684198617935,0.10177865624427795,1666.7032958939672,1666.7065378278494,1666.7956397868693,1692.207575775683,1871.726302895695,1871.7316328547895,2815.5734217725694,2815.586255863309
bursts_reference,k1-bursts_reference-000143,2520,1500,1024,16,8,3,3,,,ok,,1872.8238702751696,62.92380038648844,1872.856600675732,2833.7526307441294,16,0.026922672986984253,0.04973169416189194,0.10987464338541031,1668.4324638918042,1668.435466941446,1668.515034019947,1693.3774198405445,1872.8507929481566,1872.8539808653295,2816.707798745483,2816.7164027690887
bursts_reference,k1-bursts_reference-000144,2520,1500,1024,16,8,4,3,,,ok,,1872.350709978491,62.920998937139906,1872.3834198899567,2843.557332176715,16,0.0260230153799057,0.04315702244639397,0.09983917698264122,1666.3582739420235,1666.3623391650617,1666.454650927335,1692.8915330208838,1872.376732993871,1872.3808070644736,2816.1917170509696,2816.2020961754024
bursts_reference,k1-bursts_reference-000149,2520,1500,128,16,4,1,0,,,ok,,503.9003402926028,58.72638666381439,503.95564269274473,1388.6134116910398,16,0.03960356116294861,0.05418667569756508,0.12937979772686958,413.4384719654918,413.44174183905125,413.5165177285671,432.45049798861146,503.9399438537657,503.9494838565588,1384.8357438109815,1384.853987954557
bursts_reference,k1-bursts_reference-000148,2520,1500,128,16,4,0,0,,,ok,,504.8234690912068,58.72833294173082,504.8774192109704,1393.037629313767,16,0.04619499668478966,0.0636582262814045,0.17047440633177757,413.4913943707943,413.4958041831851,413.5950733907521,433.4002071991563,504.8696640878916,504.87415911629796,1385.7946582138538,1385.8048729598522
bursts_reference,k1-bursts_reference-000150,2520,1500,128,16,4,2,0,,,ok,,562.5230269506574,58.64690374583006,562.5711772590876,1445.0401738286018,16,0.03118300810456276,0.04418985918164253,0.10450184345245361,413.92367891967297,413.92577812075615,413.9845152385533,431.7009290680289,562.5542099587619,562.5642542727292,1442.2577661462128,1442.2877528704703
bursts_reference,k1-bursts_reference-000151,2520,1500,128,16,4,3,0,,,ok,,562.217032071203,58.64256794253985,562.2520479373634,1446.3075287640095,16,0.026575755327939987,0.03746571019291878,0.09182188659906387,412.9394390620291,412.94195502996445,413.0118768662214,431.51044473052025,562.2436078265309,562.2476330026984,1441.8821269646287,1441.89537409693
decode_busy,k1-decode_busy-000152,2520,1500,1024,16,,,0,0,0,ok,,317.7179479971528,56.96702487766743,317.7876239642501,1175.0931129790843,16,0.05261274054646492,0.07552281022071838,0.21141814067959785,235.3925877250731,235.3975777514279,235.50041997805238,249.91074297577143,317.77056073769927,317.78101110830903,1172.2759339027107,1172.30514716357
decode_busy,k1-decode_busy-000153,2520,1500,128,16,,,2,0,0,ok,,203.64090194925666,55.981110346814,203.70531920343637,1045.8469740115106,16,0.04769023507833481,0.06799539551138878,0.18667522817850113,126.99645897373557,127.0004790276289,127.0951172336936,136.31069101393223,203.688592184335,203.69869796559215,1043.405247386545,1043.4346902184188
decode_busy,k1-decode_busy-000154,2520,1500,128,16,,,1,0,0,ok,,198.96895997226238,55.98576534539461,199.07400012016296,1041.6362849064171,16,0.08801883086562157,0.10816287249326706,0.2178521826863289,125.1376592554152,125.14174403622746,125.23752311244607,134.35038225725293,199.056978803128,199.06717585399747,1038.8434589840472,1038.8726480305195
decode_busy,k1-decode_busy-000155,2520,1500,1024,16,,,2,0,0,ok,,306.12470116466284,56.98493352780739,306.18603294715285,1163.8763071969151,16,0.04444504156708717,0.06408803164958954,0.17334101721644402,225.33569997176528,225.3395221196115,225.43418407440186,239.32265397161245,306.1691462062299,306.17904430255294,1160.9431491233408,1160.9730501659214
decode_busy,k1-decode_busy-000156,2520,1500,1024,16,,,1,0,0,ok,,305.7480761781335,56.992825865745544,305.8111681602895,1163.2591122761369,16,0.046140048652887344,0.06559304893016815,0.17749890685081482,225.12323828414083,225.1274799928069,225.22090235725045,239.0722669661045,305.7942162267864,305.8043629862368,1160.6866042129695,1160.7161960564554
decode_busy,k1-decode_busy-000157,2520,1500,128,16,,,0,0,0,ok,,197.22259184345603,55.98992702240745,197.29138398543,1039.8707198910415,16,0.051647890359163284,0.0723591074347496,0.1961677335202694,122.94637598097324,122.95066611841321,123.04761307314038,132.4121137149632,197.2742397338152,197.28474412113428,1037.123145069927,1037.1521590277553
decode_busy,k1-decode_busy-000159,2520,1500,128,16,,,1,1,1,ok,,226.6077301464975,58.26433611412843,226.66091099381447,1107.1026478894055,16,0.042153988033533096,0.0604032538831234,0.20114285871386528,89.07786384224892,89.0815369784832,89.1675828024745,97.33227314427495,226.64988413453102,226.65633913129568,1100.6149258464575,1100.6335751153529
