gpu_type,phase,slo_ms,target,p_th,rho_th,false_safe,false_unsafe,true_safe,true_unsafe,unsafe_support,safe_support,false_safe_rate_pct,false_unsafe_rate_pct,safe_precision_pct,admit_rate_pct
l4,prefill,1000,p99_ttft,0.01,0.7,0,183,46,365,365,229,0.0,79.91,100.0,7.74
l4,prefill,1000,p99_ttft,0.01,0.6,0,184,45,365,365,229,0.0,80.35,100.0,7.58
l4,prefill,1000,p99_ttft,0.01,0.5,0,184,45,365,365,229,0.0,80.35,100.0,7.58
l4,prefill,1000,p99_ttft,0.01,0.4,0,193,36,365,365,229,0.0,84.28,100.0,6.06
l4,prefill,1000,p99_ttft,0.01,0.3,0,195,34,365,365,229,0.0,85.15,100.0,5.72
l4,prefill,1000,p99_ttft,0.01,0.2,0,204,25,365,365,229,0.0,89.08,100.0,4.21
l4,prefill,1000,p99_ttft,0.01,0.1,0,218,11,365,365,229,0.0,95.2,100.0,1.85
l4,prefill,2000,p99_ttft,0.5,1.0,5,52,205,332,337,257,1.48,20.23,97.62,35.35
l4,prefill,2000,p99_ttft,0.5,0.9,5,57,200,332,337,257,1.48,22.18,97.56,34.51
l4,prefill,2000,p99_ttft,0.5,0.8,4,65,192,333,337,257,1.19,25.29,97.96,33.0
l4,prefill,2000,p99_ttft,0.5,0.7,4,80,177,333,337,257,1.19,31.13,97.79,30.47
l4,prefill,2000,p99_ttft,0.5,0.6,4,87,170,333,337,257,1.19,33.85,97.7,29.29
l4,prefill,2000,p99_ttft,0.5,0.5,3,109,148,334,337,257,0.89,42.41,98.01,25.42
l4,prefill,2000,p99_ttft,0.5,0.4,2,137,120,335,337,257,0.59,53.31,98.36,20.54
l4,prefill,2000,p99_ttft,0.5,0.3,1,156,101,336,337,257,0.3,60.7,99.02,17.17
l4,prefill,2000,p99_ttft,0.5,0.2,0,182,75,337,337,257,0.0,70.82,100.0,12.63
l4,prefill,2000,p99_ttft,0.5,0.1,0,219,38,337,337,257,0.0,85.21,100.0,6.4
l4,prefill,2000,p99_ttft,0.4,1.0,3,53,204,334,337,257,0.89,20.62,98.55,34.85
l4,prefill,2000,p99_ttft,0.4,0.9,3,58,199,334,337,257,0.89,22.57,98.51,34.01
l4,prefill,2000,p99_ttft,0.4,0.8,3,66,191,334,337,257,0.89,25.68,98.45,32.66
l4,prefill,2000,p99_ttft,0.4,0.7,3,81,176,334,337,257,0.89,31.52,98.32,30.13
l4,prefill,2000,p99_ttft,0.4,0.6,3,88,169,334,337,257,0.89,34.24,98.26,28.96
l4,prefill,2000,p99_ttft,0.4,0.5,2,110,147,335,337,257,0.59,42.8,98.66,25.08
l4,prefill,2000,p99_ttft,0.4,0.4,2,138,119,335,337,257,0.59,53.7,98.35,20.37
l4,prefill,2000,p99_ttft,0.4,0.3,1,156,101,336,337,257,0.3,60.7,99.02,17.17
l4,prefill,2000,p99_ttft,0.4,0.2,0,182,75,337,337,257,0.0,70.82,100.0,12.63
l4,prefill,2000,p99_ttft,0.4,0.1,0,219,38,337,337,257,0.0,85.21,100.0,6.4
l4,prefill,2000,p99_ttft,0.3,1.0,3,62,195,334,337,257,0.89,24.12,98.48,33.33
l4,prefill,2000,p99_ttft,0.3,0.9,3,67,190,334,337,257,0.89,26.07,98.45,32.49
l4,prefill,2000,p99_ttft,0.3,0.8,3,74,183,334,337,257,0.89,28.79,98.39,31.31
l4,prefill,2000,p99_ttft,0.3,0.7,3,89,168,334,337,257,0.89,34.63,98.25,28.79
l4,prefill,2000,p99_ttft,0.3,0.6,3,96,161,334,337,257,0.89,37.35,98.17,27.61
l4,prefill,2000,p99_ttft,0.3,0.5,2,115,142,335,337,257,0.59,44.75,98.61,24.24
l4,prefill,2000,p99_ttft,0.3,0.4,2,142,115,335,337,257,0.59,55.25,98.29,19.7
l4,prefill,2000,p99_ttft,0.3,0.3,1,157,100,336,337,257,0.3,61.09,99.01,17.0
l4,prefill,2000,p99_ttft,0.3,0.2,0,182,75,337,337,257,0.0,70.82,100.0,12.63
l4,prefill,2000,p99_ttft,0.3,0.1,0,219,38,337,337,257,0.0,85.21,100.0,6.4
l4,prefill,2000,p99_ttft,0.2,1.0,2,73,184,335,337,257,0.59,28.4,98.92,31.31
l4,prefill,2000,p99_ttft,0.2,0.9,2,78,179,335,337,257,0.59,30.35,98.9,30.47
l4,prefill,2000,p99_ttft,0.2,0.8,2,84,173,335,337,257,0.59,32.68,98.86,29.46
l4,prefill,2000,p99_ttft,0.2,0.7,2,95,162,335,337,257,0.59,36.96,98.78,27.61
l4,prefill,2000,p99_ttft,0.2,0.6,2,100,157,335,337,257,0.59,38.91,98.74,26.77
l4,prefill,2000,p99_ttft,0.2,0.5,1,118,139,336,337,257,0.3,45.91,99.29,23.57
l4,prefill,2000,p99_ttft,0.2,0.4,1,144,113,336,337,257,0.3,56.03,99.12,19.19
l4,prefill,2000,p99_ttft,0.2,0.3,1,159,98,336,337,257,0.3,61.87,98.99,16.67
l4,prefill,2000,p99_ttft,0.2,0.2,0,183,74,337,337,257,0.0,71.21,100.0,12.46
l4,prefill,2000,p99_ttft,0.2,0.1,0,219,38,337,337,257,0.0,85.21,100.0,6.4
l4,prefill,2000,p99_ttft,0.15,1.0,2,84,173,335,337,257,0.59,32.68,98.86,29.46
l4,prefill,2000,p99_ttft,0.15,0.9,2,89,168,335,337,257,0.59,34.63,98.82,28.62
l4,prefill,2000,p99_ttft,0.15,0.8,2,92,165,335,337,257,0.59,35.8,98.8,28.11
l4,prefill,2000,p99_ttft,0.15,0.7,2,98,159,335,337,257,0.59,38.13,98.76,27.1
l4,prefill,2000,p99_ttft,0.15,0.6,2,103,154,335,337,257,0.59,40.08,98.72,26.26
l4,prefill,2000,p99_ttft,0.15,0.5,1,121,136,336,337,257,0.3,47.08,99.27,23.06
l4,prefill,2000,p99_ttft,0.15,0.4,1,146,111,336,337,257,0.3,56.81,99.11,18.86
l4,prefill,2000,p99_ttft,0.15,0.3,1,160,97,336,337,257,0.3,62.26,98.98,16.5
l4,prefill,2000,p99_ttft,0.15,0.2,0,184,73,337,337,257,0.0,71.6,100.0,12.29
l4,prefill,2000,p99_ttft,0.15,0.1,0,220,37,337,337,257,0.0,85.6,100.0,6.23
l4,prefill,2000,p99_ttft,0.1,1.0,2,100,157,335,337,257,0.59,38.91,98.74,26.77
l4,prefill,2000,p99_ttft,0.1,0.9,2,103,154,335,337,257,0.59,40.08,98.72,26.26
l4,prefill,2000,p99_ttft,0.1,0.8,2,104,153,335,337,257,0.59,40.47,98.71,26.09
l4,prefill,2000,p99_ttft,0.1,0.7,2,107,150,335,337,257,0.59,41.63,98.68,25.59
l4,prefill,2000,p99_ttft,0.1,0.6,2,111,146,335,337,257,0.59,43.19,98.65,24.92
l4,prefill,2000,p99_ttft,0.1,0.5,1,127,130,336,337,257,0.3,49.42,99.24,22.05
l4,prefill,2000,p99_ttft,0.1,0.4,1,149,108,336,337,257,0.3,57.98,99.08,18.35
l4,prefill,2000,p99_ttft,0.1,0.3,1,162,95,336,337,257,0.3,63.04,98.96,16.16
l4,prefill,2000,p99_ttft,0.1,0.2,0,186,71,337,337,257,0.0,72.37,100.0,11.95
l4,prefill,2000,p99_ttft,0.1,0.1,0,220,37,337,337,257,0.0,85.6,100.0,6.23
l4,prefill,2000,p99_ttft,0.05,1.0,0,126,131,337,337,257,0.0,49.03,100.0,22.05
l4,prefill,2000,p99_ttft,0.05,0.9,0,128,129,337,337,257,0.0,49.81,100.0,21.72
l4,prefill,2000,p99_ttft,0.05,0.8,0,129,128,337,337,257,0.0,50.19,100.0,21.55
l4,prefill,2000,p99_ttft,0.05,0.7,0,130,127,337,337,257,0.0,50.58,100.0,21.38
l4,prefill,2000,p99_ttft,0.05,0.6,0,134,123,337,337,257,0.0,52.14,100.0,20.71
l4,prefill,2000,p99_ttft,0.05,0.5,0,145,112,337,337,257,0.0,56.42,100.0,18.86
l4,prefill,2000,p99_ttft,0.05,0.4,0,160,97,337,337,257,0.0,62.26,100.0,16.33
l4,prefill,2000,p99_ttft,0.05,0.3,0,172,85,337,337,257,0.0,66.93,100.0,14.31
l4,prefill,2000,p99_ttft,0.05,0.2,0,191,66,337,337,257,0.0,74.32,100.0,11.11
l4,prefill,2000,p99_ttft,0.05,0.1,0,221,36,337,337,257,0.0,85.99,100.0,6.06
l4,prefill,2000,p99_ttft,0.02,1.0,0,173,84,337,337,257,0.0,67.32,100.0,14.14
l4,prefill,2000,p99_ttft,0.02,0.9,0,174,83,337,337,257,0.0,67.7,100.0,13.97
l4,prefill,2000,p99_ttft,0.02,0.8,0,174,83,337,337,257,0.0,67.7,100.0,13.97
l4,prefill,2000,p99_ttft,0.02,0.7,0,175,82,337,337,257,0.0,68.09,100.0,13.8
l4,prefill,2000,p99_ttft,0.02,0.6,0,177,80,337,337,257,0.0,68.87,100.0,13.47
l4,prefill,2000,p99_ttft,0.02,0.5,0,181,76,337,337,257,0.0,70.43,100.0,12.79
l4,prefill,2000,p99_ttft,0.02,0.4,0,194,63,337,337,257,0.0,75.49,100.0,10.61
l4,prefill,2000,p99_ttft,0.02,0.3,0,201,56,337,337,257,0.0,78.21,100.0,9.43
l4,prefill,2000,p99_ttft,0.02,0.2,0,215,42,337,337,257,0.0,83.66,100.0,7.07
l4,prefill,2000,p99_ttft,0.02,0.1,0,235,22,337,337,257,0.0,91.44,100.0,3.7
l4,prefill,2000,p99_ttft,0.01,1.0,0,193,64,337,337,257,0.0,75.1,100.0,10.77
l4,prefill,2000,p99_ttft,0.01,0.9,0,193,64,337,337,257,0.0,75.1,100.0,10.77
l4,prefill,2000,p99_ttft,0.01,0.8,0,193,64,337,337,257,0.0,75.1,100.0,10.77
l4,prefill,2000,p99_ttft,0.01,0.7,0,194,63,337,337,257,0.0,75.49,100.0,10.61
l4,prefill,2000,p99_ttft,0.01,0.6,0,195,62,337,337,257,0.0,75.88,100.0,10.44
l4,prefill,2000,p99_ttft,0.01,0.5,0,196,61,337,337,257,0.0,76.26,100.0,10.27
l4,prefill,2000,p99_ttft,0.01,0.4,0,206,51,337,337,257,0.0,80.16,100.0,8.59
l4,prefill,2000,p99_ttft,0.01,0.3,0,212,45,337,337,257,0.0,82.49,100.0,7.58
l4,prefill,2000,p99_ttft,0.01,0.2,0,222,35,337,337,257,0.0,86.38,100.0,5.89
l4,prefill,2000,p99_ttft,0.01,0.1,0,239,18,337,337,257,0.0,93.0,100.0,3.03
l4,decode,200,p99_tpot,0.5,1.0,4,80,276,234,238,356,1.68,22.47,98.57,47.14
l4,decode,200,p99_tpot,0.5,0.9,4,81,275,234,238,356,1.68,22.75,98.57,46.97
l4,decode,200,p99_tpot,0.5,0.8,4,81,275,234,238,356,1.68,22.75,98.57,46.97
l4,decode,200,p99_tpot,0.5,0.7,4,81,275,234,238,356,1.68,22.75,98.57,46.97
l4,decode,200,p99_tpot,0.5,0.6,4,84,272,234,238,356,1.68,23.6,98.55,46.46
l4,decode,200,p99_tpot,0.5,0.5,3,87,269,235,238,356,1.26,24.44,98.9,45.79
l4,decode,200,p99_tpot,0.5,0.4,3,94,262,235,238,356,1.26,26.4,98.87,44.61
l4,decode,200,p99_tpot,0.5,0.3,3,98,258,235,238,356,1.26,27.53,98.85,43.94
l4,decode,200,p99_tpot,0.5,0.2,3,108,248,235,238,356,1.26,30.34,98.8,42.26
l4,decode,200,p99_tpot,0.5,0.1,3,130,226,235,238,356,1.26,36.52,98.69,38.55
l4,decode,200,p99_tpot,0.4,1.0,4,84,272,234,238,356,1.68,23.6,98.55,46.46
l4,decode,200,p99_tpot,0.4,0.9,4,85,271,234,238,356,1.68,23.88,98.55,46.3
l4,decode,200,p99_tpot,0.4,0.8,4,85,271,234,238,356,1.68,23.88,98.55,46.3
l4,decode,200,p99_tpot,0.4,0.7,4,85,271,234,238,356,1.68,23.88,98.55,46.3
l4,decode,200,p99_tpot,0.4,0.6,4,88,268,234,238,356,1.68,24.72,98.53,45.79
l4,decode,200,p99_tpot,0.4,0.5,3,91,265,235,238,356,1.26,25.56,98.88,45.12
l4,decode,200,p99_tpot,0.4,0.4,3,98,258,235,238,356,1.26,27.53,98.85,43.94
l4,decode,200,p99_tpot,0.4,0.3,3,102,254,235,238,356,1.26,28.65,98.83,43.27
l4,decode,200,p99_tpot,0.4,0.2,3,112,244,235,238,356,1.26,31.46,98.79,41.58
l4,decode,200,p99_tpot,0.4,0.1,3,134,222,235,238,356,1.26,37.64,98.67,37.88
l4,decode,200,p99_tpot,0.3,1.0,2,104,252,236,238,356,0.84,29.21,99.21,42.76
l4,decode,200,p99_tpot,0.3,0.9,2,105,251,236,238,356,0.84,29.49,99.21,42.59
l4,decode,200,p99_tpot,0.3,0.8,2,105,251,236,238,356,0.84,29.49,99.21,42.59
l4,decode,200,p99_tpot,0.3,0.7,2,105,251,236,238,356,0.84,29.49,99.21,42.59
l4,decode,200,p99_tpot,0.3,0.6,2,108,248,236,238,356,0.84,30.34,99.2,42.09
l4,decode,200,p99_tpot,0.3,0.5,2,110,246,236,238,356,0.84,30.9,99.19,41.75
l4,decode,200,p99_tpot,0.3,0.4,2,117,239,236,238,356,0.84,32.87,99.17,40.57
l4,decode,200,p99_tpot,0.3,0.3,2,119,237,236,238,356,0.84,33.43,99.16,40.24
l4,decode,200,p99_tpot,0.3,0.2,2,129,227,236,238,356,0.84,36.24,99.13,38.55
l4,decode,200,p99_tpot,0.3,0.1,2,147,209,236,238,356,0.84,41.29,99.05,35.52
l4,decode,200,p99_tpot,0.2,1.0,1,114,242,237,238,356,0.42,32.02,99.59,40.91
l4,decode,200,p99_tpot,0.2,0.9,1,115,241,237,238,356,0.42,32.3,99.59,40.74
l4,decode,200,p99_tpot,0.2,0.8,1,115,241,237,238,356,0.42,32.3,99.59,40.74
l4,decode,200,p99_tpot,0.2,0.7,1,115,241,237,238,356,0.42,32.3,99.59,40.74
l4,decode,200,p99_tpot,0.2,0.6,1,118,238,237,238,356,0.42,33.15,99.58,40.24
l4,decode,200,p99_tpot,0.2,0.5,1,120,236,237,238,356,0.42,33.71,99.58,39.9
l4,decode,200,p99_tpot,0.2,0.4,1,126,230,237,238,356,0.42,35.39,99.57,38.89
l4,decode,200,p99_tpot,0.2,0.3,1,128,228,237,238,356,0.42,35.96,99.56,38.55
l4,decode,200,p99_tpot,0.2,0.2,1,138,218,237,238,356,0.42,38.76,99.54,36.87
l4,decode,200,p99_tpot,0.2,0.1,1,156,200,237,238,356,0.42,43.82,99.5,33.84
l4,decode,200,p99_tpot,0.15,1.0,1,149,207,237,238,356,0.42,41.85,99.52,35.02
l4,decode,200,p99_tpot,0.15,0.9,1,150,206,237,238,356,0.42,42.13,99.52,34.85
l4,decode,200,p99_tpot,0.15,0.8,1,150,206,237,238,356,0.42,42.13,99.52,34.85
l4,decode,200,p99_tpot,0.15,0.7,1,150,206,237,238,356,0.42,42.13,99.52,34.85
l4,decode,200,p99_tpot,0.15,0.6,1,151,205,237,238,356,0.42,42.42,99.51,34.68
l4,decode,200,p99_tpot,0.15,0.5,1,152,204,237,238,356,0.42,42.7,99.51,34.51
l4,decode,200,p99_tpot,0.15,0.4,1,158,198,237,238,356,0.42,44.38,99.5,33.5
l4,decode,200,p99_tpot,0.15,0.3,1,160,196,237,238,356,0.42,44.94,99.49,33.16
l4,decode,200,p99_tpot,0.15,0.2,1,169,187,237,238,356,0.42,47.47,99.47,31.65
l4,decode,200,p99_tpot,0.15,0.1,1,181,175,237,238,356,0.42,50.84,99.43,29.63
l4,decode,200,p99_tpot,0.1,1.0,1,173,183,237,238,356,0.42,48.6,99.46,30.98
l4,decode,200,p99_tpot,0.1,0.9,1,174,182,237,238,356,0.42,48.88,99.45,30.81
l4,decode,200,p99_tpot,0.1,0.8,1,174,182,237,238,356,0.42,48.88,99.45,30.81
l4,decode,200,p99_tpot,0.1,0.7,1,174,182,237,238,356,0.42,48.88,99.45,30.81
l4,decode,200,p99_tpot,0.1,0.6,1,175,181,237,238,356,0.42,49.16,99.45,30.64
l4,decode,200,p99_tpot,0.1,0.5,1,176,180,237,238,356,0.42,49.44,99.45,30.47
l4,decode,200,p99_tpot,0.1,0.4,1,179,177,237,238,356,0.42,50.28,99.44,29.97
l4,decode,200,p99_tpot,0.1,0.3,1,181,175,237,238,356,0.42,50.84,99.43,29.63
l4,decode,200,p99_tpot,0.1,0.2,1,190,166,237,238,356,0.42,53.37,99.4,28.11
l4,decode,200,p99_tpot,0.1,0.1,1,200,156,237,238,356,0.42,56.18,99.36,26.43
l4,decode,200,p99_tpot,0.05,1.0,1,203,153,237,238,356,0.42,57.02,99.35,25.93
l4,decode,200,p99_tpot,0.05,0.9,1,203,153,237,238,356,0.42,57.02,99.35,25.93
l4,decode,200,p99_tpot,0.05,0.8,1,203,153,237,238,356,0.42,57.02,99.35,25.93
l4,decode,200,p99_tpot,0.05,0.7,1,203,153,237,238,356,0.42,57.02,99.35,25.93
l4,decode,200,p99_tpot,0.05,0.6,1,204,152,237,238,356,0.42,57.3,99.35,25.76
l4,decode,200,p99_tpot,0.05,0.5,1,205,151,237,238,356,0.42,57.58,99.34,25.59
l4,decode,200,p99_tpot,0.05,0.4,1,207,149,237,238,356,0.42,58.15,99.33,25.25
l4,decode,200,p99_tpot,0.05,0.3,1,209,147,237,238,356,0.42,58.71,99.32,24.92
l4,decode,200,p99_tpot,0.05,0.2,1,218,138,237,238,356,0.42,61.24,99.28,23.4
l4,decode,200,p99_tpot,0.05,0.1,1,228,128,237,238,356,0.42,64.04,99.22,21.72
l4,decode,200,p99_tpot,0.02,1.0,0,249,107,238,238,356,0.0,69.94,100.0,18.01
l4,decode,200,p99_tpot,0.02,0.9,0,249,107,238,238,356,0.0,69.94,100.0,18.01
l4,decode,200,p99_tpot,0.02,0.8,0,249,107,238,238,356,0.0,69.94,100.0,18.01
l4,decode,200,p99_tpot,0.02,0.7,0,249,107,238,238,356,0.0,69.94,100.0,18.01
l4,decode,200,p99_tpot,0.02,0.6,0,250,106,238,238,356,0.0,70.22,100.0,17.85
l4,decode,200,p99_tpot,0.02,0.5,0,251,105,238,238,356,0.0,70.51,100.0,17.68
l4,decode,200,p99_tpot,0.02,0.4,0,251,105,238,238,356,0.0,70.51,100.0,17.68
l4,decode,200,p99_tpot,0.02,0.3,0,252,104,238,238,356,0.0,70.79,100.0,17.51
l4,decode,200,p99_tpot,0.02,0.2,0,258,98,238,238,356,0.0,72.47,100.0,16.5
l4,decode,200,p99_tpot,0.02,0.1,0,265,91,238,238,356,0.0,74.44,100.0,15.32
l4,decode,200,p99_tpot,0.01,1.0,0,281,75,238,238,356,0.0,78.93,100.0,12.63
l4,decode,200,p99_tpot,0.01,0.9,0,281,75,238,238,356,0.0,78.93,100.0,12.63
l4,decode,200,p99_tpot,0.01,0.8,0,281,75,238,238,356,0.0,78.93,100.0,12.63
l4,decode,200,p99_tpot,0.01,0.7,0,281,75,238,238,356,0.0,78.93,100.0,12.63
l4,decode,200,p99_tpot,0.01,0.6,0,282,74,238,238,356,0.0,79.21,100.0,12.46
l4,decode,200,p99_tpot,0.01,0.5,0,282,74,238,238,356,0.0,79.21,100.0,12.46
l4,decode,200,p99_tpot,0.01,0.4,0,282,74,238,238,356,0.0,79.21,100.0,12.46
l4,decode,200,p99_tpot,0.01,0.3,0,283,73,238,238,356,0.0,79.49,100.0,12.29
l4,decode,200,p99_tpot,0.01,0.2,0,288,68,238,238,356,0.0,80.9,100.0,11.45
l4,decode,200,p99_tpot,0.01,0.1,0,292,64,238,238,356,0.0,82.02,100.0,10.77
l4,decode,500,p99_tpot,0.5,1.0,13,57,511,13,26,568,50.0,10.04,97.52,88.22
l4,decode,500,p99_tpot,0.5,0.9,12,64,504,14,26,568,46.15,11.27,97.67,86.87
l4,decode,500,p99_tpot,0.5,0.8,12,66,502,14,26,568,46.15,11.62,97.67,86.53
l4,decode,500,p99_tpot,0.5,0.7,12,66,502,14,26,568,46.15,11.62,97.67,86.53
l4,decode,500,p99_tpot,0.5,0.6,12,71,497,14,26,568,46.15,12.5,97.64,85.69
l4,decode,500,p99_tpot,0.5,0.5,12,78,490,14,26,568,46.15,13.73,97.61,84.51
l4,decode,500,p99_tpot,0.5,0.4,12,87,481,14,26,568,46.15,15.32,97.57,83.0
l4,decode,500,p99_tpot,0.5,0.3,12,92,476,14,26,568,46.15,16.2,97.54,82.15
l4,decode,500,p99_tpot,0.5,0.2,12,112,456,14,26,568,46.15,19.72,97.44,78.79
l4,decode,500,p99_tpot,0.5,0.1,7,150,418,19,26,568,26.92,26.41,98.35,71.55
l4,decode,500,p99_tpot,0.4,1.0,11,58,510,15,26,568,42.31,10.21,97.89,87.71
l4,decode,500,p99_tpot,0.4,0.9,10,65,503,16,26,568,38.46,11.44,98.05,86.36
l4,decode,500,p99_tpot,0.4,0.8,10,67,501,16,26,568,38.46,11.8,98.04,86.03
l4,decode,500,p99_tpot,0.4,0.7,10,67,501,16,26,568,38.46,11.8,98.04,86.03
l4,decode,500,p99_tpot,0.4,0.6,10,72,496,16,26,568,38.46,12.68,98.02,85.19
l4,decode,500,p99_tpot,0.4,0.5,10,79,489,16,26,568,38.46,13.91,98.0,84.01
l4,decode,500,p99_tpot,0.4,0.4,10,88,480,16,26,568,38.46,15.49,97.96,82.49
l4,decode,500,p99_tpot,0.4,0.3,10,93,475,16,26,568,38.46,16.37,97.94,81.65
l4,decode,500,p99_tpot,0.4,0.2,10,113,455,16,26,568,38.46,19.89,97.85,78.28
l4,decode,500,p99_tpot,0.4,0.1,7,151,417,19,26,568,26.92,26.58,98.35,71.38
l4,decode,500,p99_tpot,0.3,1.0,11,62,506,15,26,568,42.31,10.92,97.87,87.04
l4,decode,500,p99_tpot,0.3,0.9,10,69,499,16,26,568,38.46,12.15,98.04,85.69
l4,decode,500,p99_tpot,0.3,0.8,10,71,497,16,26,568,38.46,12.5,98.03,85.35
l4,decode,500,p99_tpot,0.3,0.7,10,71,497,16,26,568,38.46,12.5,98.03,85.35
l4,decode,500,p99_tpot,0.3,0.6,10,76,492,16,26,568,38.46,13.38,98.01,84.51
l4,decode,500,p99_tpot,0.3,0.5,10,83,485,16,26,568,38.46,14.61,97.98,83.33
l4,decode,500,p99_tpot,0.3,0.4,10,92,476,16,26,568,38.46,16.2,97.94,81.82
l4,decode,500,p99_tpot,0.3,0.3,10,97,471,16,26,568,38.46,17.08,97.92,80.98
l4,decode,500,p99_tpot,0.3,0.2,10,117,451,16,26,568,38.46,20.6,97.83,77.61
l4,decode,500,p99_tpot,0.3,0.1,7,154,414,19,26,568,26.92,27.11,98.34,70.88
l4,decode,500,p99_tpot,0.2,1.0,10,66,502,16,26,568,38.46,11.62,98.05,86.2
l4,decode,500,p99_tpot,0.2,0.9,9,73,495,17,26,568,34.62,12.85,98.21,84.85
l4,decode,500,p99_tpot,0.2,0.8,9,74,494,17,26,568,34.62,13.03,98.21,84.68
l4,decode,500,p99_tpot,0.2,0.7,9,74,494,17,26,568,34.62,13.03,98.21,84.68
l4,decode,500,p99_tpot,0.2,0.6,9,79,489,17,26,568,34.62,13.91,98.19,83.84
l4,decode,500,p99_tpot,0.2,0.5,9,86,482,17,26,568,34.62,15.14,98.17,82.66
l4,decode,500,p99_tpot,0.2,0.4,9,95,473,17,26,568,34.62,16.73,98.13,81.14
l4,decode,500,p99_tpot,0.2,0.3,9,100,468,17,26,568,34.62,17.61,98.11,80.3
l4,decode,500,p99_tpot,0.2,0.2,9,119,449,17,26,568,34.62,20.95,98.03,77.1
l4,decode,500,p99_tpot,0.2,0.1,6,156,412,20,26,568,23.08,27.46,98.56,70.37
l4,decode,500,p99_tpot,0.15,1.0,10,74,494,16,26,568,38.46,13.03,98.02,84.85
l4,decode,500,p99_tpot,0.15,0.9,9,81,487,17,26,568,34.62,14.26,98.19,83.5
l4,decode,500,p99_tpot,0.15,0.8,9,82,486,17,26,568,34.62,14.44,98.18,83.33
l4,decode,500,p99_tpot,0.15,0.7,9,82,486,17,26,568,34.62,14.44,98.18,83.33
l4,decode,500,p99_tpot,0.15,0.6,9,87,481,17,26,568,34.62,15.32,98.16,82.49
l4,decode,500,p99_tpot,0.15,0.5,9,94,474,17,26,568,34.62,16.55,98.14,81.31
l4,decode,500,p99_tpot,0.15,0.4,9,102,466,17,26,568,34.62,17.96,98.11,79.97
l4,decode,500,p99_tpot,0.15,0.3,9,107,461,17,26,568,34.62,18.84,98.09,79.12
l4,decode,500,p99_tpot,0.15,0.2,9,124,444,17,26,568,34.62,21.83,98.01,76.26
l4,decode,500,p99_tpot,0.15,0.1,6,160,408,20,26,568,23.08,28.17,98.55,69.7
l4,decode,500,p99_tpot,0.1,1.0,10,80,488,16,26,568,38.46,14.08,97.99,83.84
l4,decode,500,p99_tpot,0.1,0.9,9,87,481,17,26,568,34.62,15.32,98.16,82.49
l4,decode,500,p99_tpot,0.1,0.8,9,88,480,17,26,568,34.62,15.49,98.16,82.32
l4,decode,500,p99_tpot,0.1,0.7,9,88,480,17,26,568,34.62,15.49,98.16,82.32
l4,decode,500,p99_tpot,0.1,0.6,9,93,475,17,26,568,34.62,16.37,98.14,81.48
l4,decode,500,p99_tpot,0.1,0.5,9,100,468,17,26,568,34.62,17.61,98.11,80.3
l4,decode,500,p99_tpot,0.1,0.4,9,108,460,17,26,568,34.62,19.01,98.08,78.96
l4,decode,500,p99_tpot,0.1,0.3,9,113,455,17,26,568,34.62,19.89,98.06,78.11
l4,decode,500,p99_tpot,0.1,0.2,9,129,439,17,26,568,34.62,22.71,97.99,75.42
l4,decode,500,p99_tpot,0.1,0.1,6,165,403,20,26,568,23.08,29.05,98.53,68.86
l4,decode,500,p99_tpot,0.05,1.0,4,98,470,22,26,568,15.38,17.25,99.16,79.8
l4,decode,500,p99_tpot,0.05,0.9,3,103,465,23,26,568,11.54,18.13,99.36,78.79
l4,decode,500,p99_tpot,0.05,0.8,3,104,464,23,26,568,11.54,18.31,99.36,78.62
l4,decode,500,p99_tpot,0.05,0.7,3,104,464,23,26,568,11.54,18.31,99.36,78.62
l4,decode,500,p99_tpot,0.05,0.6,3,108,460,23,26,568,11.54,19.01,99.35,77.95
l4,decode,500,p99_tpot,0.05,0.5,3,115,453,23,26,568,11.54,20.25,99.34,76.77
l4,decode,500,p99_tpot,0.05,0.4,3,121,447,23,26,568,11.54,21.3,99.33,75.76
l4,decode,500,p99_tpot,0.05,0.3,3,126,442,23,26,568,11.54,22.18,99.33,74.92
l4,decode,500,p99_tpot,0.05,0.2,3,141,427,23,26,568,11.54,24.82,99.3,72.39
l4,decode,500,p99_tpot,0.05,0.1,1,176,392,25,26,568,3.85,30.99,99.75,66.16
l4,decode,500,p99_tpot,0.02,1.0,2,177,391,24,26,568,7.69,31.16,99.49,66.16
l4,decode,500,p99_tpot,0.02,0.9,1,180,388,25,26,568,3.85,31.69,99.74,65.49
l4,decode,500,p99_tpot,0.02,0.8,1,181,387,25,26,568,3.85,31.87,99.74,65.32
l4,decode,500,p99_tpot,0.02,0.7,1,181,387,25,26,568,3.85,31.87,99.74,65.32
l4,decode,500,p99_tpot,0.02,0.6,1,185,383,25,26,568,3.85,32.57,99.74,64.65
l4,decode,500,p99_tpot,0.02,0.5,1,191,377,25,26,568,3.85,33.63,99.74,63.64
l4,decode,500,p99_tpot,0.02,0.4,1,195,373,25,26,568,3.85,34.33,99.73,62.96
l4,decode,500,p99_tpot,0.02,0.3,1,200,368,25,26,568,3.85,35.21,99.73,62.12
l4,decode,500,p99_tpot,0.02,0.2,1,209,359,25,26,568,3.85,36.8,99.72,60.61
l4,decode,500,p99_tpot,0.02,0.1,0,235,333,26,26,568,0.0,41.37,100.0,56.06
l4,decode,500,p99_tpot,0.01,1.0,1,290,278,25,26,568,3.85,51.06,99.64,46.97
