unix_ts,host,gpu_index,gpu_uuid,gpu_power_w
1785855073.370180,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.12
1785855073.370180,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,80.85
1785855073.370180,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,77.73
1785855073.370180,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.27
1785855073.870628,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.12
1785855073.870628,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,80.73
1785855073.870628,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,77.85
1785855073.870628,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.27
1785855074.371142,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.12
1785855074.371142,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,80.73
1785855074.371142,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,77.85
1785855074.371142,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.27
1785855074.871640,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.12
1785855074.871640,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,80.85
1785855074.871640,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,77.73
1785855074.871640,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.27
1785855075.372138,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.12
1785855075.372138,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,80.85
1785855075.372138,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,77.73
1785855075.372138,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.27
1785855075.872686,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.12
1785855075.872686,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,80.97
1785855075.872686,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,77.85
1785855075.872686,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.27
1785855076.373191,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.12
1785855076.373191,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,80.97
1785855076.373191,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,77.85
1785855076.373191,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.27
1785855076.873688,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.12
1785855076.873688,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,81.1
1785855076.873688,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,77.73
1785855076.873688,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.27
1785855077.374162,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.12
1785855077.374162,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,81.1
1785855077.374162,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,77.73
1785855077.374162,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.27
1785855077.874599,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.12
1785855077.874599,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,80.97
1785855077.874599,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,77.61
1785855077.874599,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.27
1785855078.375110,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.12
1785855078.375110,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,80.97
1785855078.375110,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,77.61
1785855078.375110,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.27
1785855078.875588,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.12
1785855078.875588,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,80.68
1785855078.875588,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,77.85
1785855078.875588,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.39
1785855079.376066,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.12
1785855079.376066,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,80.68
1785855079.376066,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,77.85
1785855079.376066,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.39
1785855079.876629,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.11
1785855079.876629,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,80.93
1785855079.876629,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,77.73
1785855079.876629,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.51
1785855080.377111,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.11
1785855080.377111,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,80.93
1785855080.377111,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,77.73
1785855080.377111,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.51
1785855080.877621,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.11
1785855080.877621,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,80.97
1785855080.877621,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,77.72
1785855080.877621,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.51
1785855081.378113,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.11
1785855081.378113,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,80.97
1785855081.378113,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,77.72
1785855081.378113,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.51
1785855081.878624,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.12
1785855081.878624,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,80.9
1785855081.878624,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,77.97
1785855081.878624,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.52
1785855082.379143,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.12
1785855082.379143,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,80.9
1785855082.379143,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,77.97
1785855082.379143,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.52
1785855082.879657,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.12
1785855082.879657,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,81.22
1785855082.879657,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,78.33
1785855082.879657,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.4
1785855083.380148,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.12
1785855083.380148,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,81.22
1785855083.380148,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,78.33
1785855083.380148,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.4
1785855083.880628,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.12
1785855083.880628,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,81.1
1785855083.880628,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,78.21
1785855083.880628,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.27
1785855084.381101,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.12
1785855084.381101,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,81.1
1785855084.381101,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,78.21
1785855084.381101,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.27
1785855084.881607,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.12
1785855084.881607,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,80.9
1785855084.881607,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,78.09
1785855084.881607,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.28
1785855085.382125,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.12
1785855085.382125,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,80.9
1785855085.382125,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,78.09
1785855085.382125,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.28
1785855085.882638,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.12
1785855085.882638,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,80.97
1785855085.882638,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,77.97
1785855085.882638,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.41
1785855086.383133,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.12
1785855086.383133,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,80.97
1785855086.383133,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,77.97
1785855086.383133,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.41
1785855086.883609,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.12
1785855086.883609,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,80.68
1785855086.883609,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,77.73
1785855086.883609,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.41
1785855087.384100,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.12
1785855087.384100,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,80.68
1785855087.384100,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,77.73
1785855087.384100,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.41
1785855087.884610,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.12
1785855087.884610,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,80.68
1785855087.884610,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,77.73
1785855087.884610,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.29
1785855088.385119,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.12
1785855088.385119,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,80.68
1785855088.385119,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,77.73
1785855088.385119,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.29
1785855088.885630,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.12
1785855088.885630,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,80.93
1785855088.885630,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,77.73
1785855088.885630,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.29
1785855089.386135,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.12
1785855089.386135,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,80.93
1785855089.386135,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,77.73
1785855089.386135,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.29
1785855089.886643,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.12
1785855089.886643,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,80.85
1785855089.886643,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,77.97
1785855089.886643,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.28
1785855090.387149,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.12
1785855090.387149,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,80.85
1785855090.387149,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,77.97
1785855090.387149,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.28
1785855090.887607,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.12
1785855090.887607,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,81.14
1785855090.887607,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,77.85
1785855090.887607,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.28
1785855091.388094,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.12
1785855091.388094,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,81.14
1785855091.388094,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,77.85
1785855091.388094,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.28
1785855091.888568,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.12
1785855091.888568,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,81.1
1785855091.888568,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,77.61
1785855091.888568,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.28
1785855092.389090,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.12
1785855092.389090,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,81.1
1785855092.389090,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,77.61
