unix_second,endpoint,mean_sensor_power_w,mean_clock_mhz,samples
1789751829,P1,62.119,1005,14
1789751830,P1,61.955666666666666,1005,15
1789751831,P1,61.956,1005,15
1789751832,P1,62.159666666666666,1005,15
1789751833,P1,62.15385714285714,1005,14
1789751834,P1,61.875,1005,15
1789751835,P1,61.83433333333333,1005,15
1789751836,P1,62.39966666666667,1005,15
1789751837,P1,74.41564285714286,1005,14
1789751838,P1,70.005,1005,15
1789751839,P1,62.019,1005,14
1789751840,P1,62.11233333333333,1005,15
1789751841,P1,62.918866666666666,1005,15
1789751842,P1,62.324200000000005,1005,15
1789751843,P1,61.753,1005,14
1789751844,P1,61.997,1005,15
1789751845,P1,62.609,1005,15
1789751846,P1,62.364,1005,15
1789751847,P1,61.752,1005,15
1789751848,P1,61.874,1005,14
1789751849,P1,65.29933333333334,1005,15
1789751850,P1,77.72892857142857,1005,14
1789751851,P1,67.1708,1005,15
1789751852,P1,62.6324,1005,15
1789751853,P1,62.1442,1005,15
1789751854,P1,61.7772,1005,15
1789751855,P1,61.89157142857143,1005,14
1789751856,P1,62.04593333333333,1005,15
1789751857,P1,62.3476,1005,15
1789751858,P1,62.1434,1005,15
1789751859,P1,61.770428571428575,1005,14
1789751860,P1,65.0536,1005,15
1789751861,P1,74.68528571428571,1005,14
1789751862,P1,69.811,1005,15
1789751863,P1,62.633,1005,15
1789751864,P1,62.1434,1005,15
1789751865,P1,61.78553333333333,1005,15
1789751866,P1,61.927285714285716,1005,14
1789751867,P1,62.2904,1005,15
1789751868,P1,62.8536,1005,15
1789751869,P1,62.2662,1005,15
1789751870,P1,61.892428571428574,1005,14
1789751871,P1,62.0622,1005,15
1789751872,P1,62.46973333333333,1005,15
1789751873,P1,62.2662,1005,15
1789751874,P1,61.90985714285714,1005,14
1789751875,P1,68.669,1005,15
1789751876,P1,72.70357142857142,1005,14
1789751877,P1,66.20139999999999,1005,15
1789751878,P1,61.8386,1005,15
1789751879,P1,62.00513333333333,1005,15
1789751880,P1,62.05393333333333,1005,15
1789751881,P1,61.875,1005,14
1789751882,P1,61.86686666666667,1005,15
1789751883,P1,62.111333333333334,1005,15
1789751884,P1,62.413266666666665,1005,15
1789751885,P1,62.47833333333333,1005,15
1789751886,P1,62.058499999999995,1005,14
1789751887,P1,61.80993333333333,1005,15
1789751888,P1,61.98886666666667,1005,15
1789751889,P1,62.06206666666667,1005,15
1789751890,P1,79.92092857142858,1005,14
1789751891,P1,73.52720000000001,1005,15
1789751892,P1,63.98564285714286,1005,14
1789751893,P1,62.331466666666664,1005,15
1789751894,P1,62.453466666666664,1005,15
1789751895,P1,62.306333333333335,1005,15
1789751896,P1,62.15385714285714,1005,14
1789751897,P1,62.201,1005,15
1789751898,P1,62.404666666666664,1005,15
1789751899,P1,63.3836,1005,15
1789751900,P1,63.171733333333336,1005,15
1789751901,P1,62.45171428571428,1005,14
1789751902,P1,62.242,1005,15
1789751903,P1,62.32333333333333,1005,15
1789751904,P1,63.33693333333333,1005,15
1789751905,P1,75.9527142857143,1005,14
1789751906,P1,70.99153333333332,1005,15
1789751907,P1,62.263,1005,14
1789751908,P1,62.608,1005,15
1789751909,P1,62.364,1005,15
1789751910,P1,61.76926666666667,1005,15
1789751911,P1,61.997,1005,14
1789751912,P1,62.971,1005,15
1789751913,P1,62.362,1005,15
1789751914,P1,61.753,1005,15
1789751915,P1,61.997,1005,14
1789751916,P1,62.568200000000004,1005,15
1789751917,P1,65.61866666666667,1005,15
1789751918,P1,79.4585,1005,14
1789751919,P1,68.2018,1005,15
1789751920,P1,61.980599999999995,1005,15
1789751921,P1,61.90753333333333,1005,15
1789751922,P1,62.206785714285715,1005,14
1789751923,P1,62.8536,1005,15
1789751924,P1,62.2416,1005,15
1789751925,P1,61.801,1005,15
1789751926,P1,62.1192,1005,15
1789751927,P1,62.573142857142855,1005,14
1789751928,P1,64.33553333333333,1005,15
1789751929,P1,75.37707142857143,1005,14
1789751930,P1,70.8122,1005,15
1789751931,P1,63.42426666666667,1005,15
1789751932,P1,62.81313333333333,1005,15
1789751933,P1,62.258428571428574,1005,14
1789751934,P1,62.5426,1005,15
1789751935,P1,63.61213333333333,1005,15
1789751936,P1,62.87813333333333,1005,15
1789751937,P1,62.25071428571428,1005,14
1789751938,P1,62.388466666666666,1005,15
1789751939,P1,62.7228,1005,15
1789751940,P1,62.5836,1005,15
1789751941,P1,62.242,1005,15
1789751942,P1,62.25942857142857,1005,14
1789751943,P1,68.2246,1005,15
1789751944,P1,73.00228571428572,1005,14
1789751945,P1,66.975,1005,15
1789751946,P1,61.9614,1005,15
1789751947,P1,61.9726,1005,15
1789751948,P1,62.3638,1005,15
1789751949,P1,62.6435,1005,14
1789751950,P1,62.2412,1005,15
1789751951,P1,61.8744,1005,15
1789751952,P1,62.0214,1005,15
1789751953,P1,62.18871428571428,1005,14
1789751954,P1,61.9722,1005,15
1789751955,P1,61.75246666666667,1005,15
1789751956,P1,61.86686666666667,1005,15
1789751957,P1,62.45386666666666,1005,15
1789751958,P1,74.27721428571428,1005,14
1789751959,P1,71.2332,1005,15
1789751960,P1,64.13528571428571,1005,14
1789751961,P1,62.167,1005,15
1789751962,P1,62.159666666666666,1005,15
1789751963,P1,61.8506,1005,15
1789751964,P1,61.83942857142857,1005,14
1789751965,P1,62.11866666666667,1005,15
1789751966,P1,62.159666666666666,1005,15
1789751967,P1,61.875,1005,15
1789751968,P1,61.753,1005,14
1789751969,P1,77.54513333333333,1005,15
1789751970,P1,65.7228,1005,15
1789751971,P1,62.456857142857146,1005,14
1789751972,P1,61.9388,1005,15
1789751973,P1,61.874,1005,15
1789751974,P1,62.1676,1005,15
1789751975,P1,62.633,1005,15
1789751976,P1,62.346785714285716,1005,14
1789751977,P1,61.8834,1005,15
1789751978,P1,61.85873333333333,1005,15
1789751979,P1,62.08646666666667,1005,15
1789751980,P1,82.30928571428572,1005,14
1789751981,P1,71.62153333333333,1005,15
1789751982,P1,64.17926666666666,1005,15
1789751983,P1,62.00328571428572,1005,14
1789751984,P1,62.323,1005,15
1789751985,P1,62.404666666666664,1005,15
1789751986,P1,61.95666666666666,1005,15
1789751987,P1,61.8506,1005,15
1789751988,P1,62.06671428571428,1005,14
1789751989,P1,62.38813333333333,1005,15
1789751990,P1,62.307066666666664,1005,15
1789751991,P1,78.57107142857143,1005,14
1789751992,P1,72.871,1005,15
1789751993,P1,64.0582,1005,15
1789751994,P1,62.8292,1005,15
1789751995,P1,62.59178571428571,1005,14
1789751996,P1,62.03746666666667,1005,15
1789751997,P1,61.9806,1005,15
1789751998,P1,62.31506666666667,1005,15
1789751999,P1,62.151666666666664,1005,15
1789752000,P1,61.805285714285716,1005,14
1789752001,P1,61.753,1005,15
1789752002,P1,65.27171428571428,1005,14
1789752003,P1,67.59313333333333,1005,15
1789752004,P1,63.419799999999995,1005,15
1789752005,P1,62.6332,1005,15
1789752006,P1,62.440285714285714,1005,14
1789752007,P1,62.0024,1005,15
1789752008,P1,61.8746,1005,15
1789752009,P1,62.1922,1005,15
1789752010,P1,62.66566666666667,1005,15
1789752011,P1,62.307199999999995,1005,15
1789752012,P1,61.822,1005,14
1789752013,P1,79.63266666666667,1005,15
1789752014,P1,69.89657142857142,1005,14
1789752015,P1,63.3326,1005,15
1789752016,P1,62.1034,1005,15
1789752017,P1,62.0214,1005,15
1789752018,P1,61.805285714285716,1005,14
1789752019,P1,61.857866666666666,1005,15
1789752020,P1,62.086333333333336,1005,15
1789752021,P1,62.119,1005,15
1789752022,P1,61.90985714285714,1005,14
1789752023,P1,61.875,1005,15
1789752024,P1,74.2674,1005,15
1789752025,P1,75.86557142857143,1005,14
1789752026,P1,64.30033333333333,1005,15
1789752027,P1,62.6982,1005,15
1789752028,P1,62.31185714285714,1005,14
