actuation_duration_ms,applied_policy,client_first_token_mono_ns,client_first_token_wall_ns,client_last_chunk_wall_ns,client_stream_chunk_count,clock_compliant,control_inclusive,d_mhz,duration_s,endpoints,energy_j,frequency_changed,frequency_source,idle_energy_excluded,input_len,intervals,mean_power_w,observed_output_tokens,output_len,p_mhz,pair_id,phase,proxy_timestamps_monotonic_s,proxy_timestamps_wall_s,request_active_boundary,request_complete_mono_ns,request_complete_wall_ns,request_id,request_send_mono_ns,request_send_wall_ns,settle_wait_s,slo_met,table_hit,table_revision,tpot_ms,ttft_ms,workload_id
0.779407,table,1927793767960796,1789749434238620178,1789749443273122828,160,True,"{""duration_s"": 9.252426385879517, ""end"": 1789749443.2766938, ""endpoints"": {""D1"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 539.4184680432081, ""mean_power_w"": 58.30021721290702, ""samples"": 125}, ""P1"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 573.7272201776505, ""mean_power_w"": 62.00829882345647, ""samples"": 139}}, ""energy_j"": 1113.1456882208586, ""mean_power_w"": 120.3085160363635, ""start"": 1789749434.0242674}",975,9.251624584197998,"{""D1"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 9.251624584197998, ""energy_j"": 539.392868578434, ""interval_count"": 1, ""intervals"": [[1789749434.0250692, 1789749443.2766938]], ""mean_power_w"": 58.30250283822911, ""observed_clock_max_mhz"": 975, ""observed_clock_min_mhz"": 975, ""samples"": 125}, ""P1"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 9.251624584197998, ""energy_j"": 573.6543472632766, ""interval_count"": 1, ""intervals"": [[1789749434.0250692, 1789749443.2766938]], ""mean_power_w"": 62.005796067762226, ""observed_clock_max_mhz"": 900, ""observed_clock_min_mhz"": 900, ""samples"": 139}}",1113.0472158417106,False,table,True,200,"[[1789749434.0250692, 1789749443.2766938]]",120.30829890599134,160,160,900,,production_canary_transfer,"{""decode_first_real_chunk_forwarded"": 1927793.767951087, ""decode_first_real_chunk_received"": 1927793.767940375, ""decode_last_chunk_received"": 1927802.802445167, ""decode_request_started"": 1927793.691144536, ""decode_response_headers_received"": 1927793.702357454, ""kv_handoff_completed"": 1927793.691044583, ""prefill_completed"": 1927793.69103949, ""prefill_started"": 1927793.55462761, ""request_received"": 1927793.554461422, ""response_completed"": 1927802.802623095, ""route_selected"": 1927793.554486007}","{""decode_first_real_chunk_forwarded"": 1789749434.2386138, ""decode_first_real_chunk_received"": 1789749434.2386112, ""decode_last_chunk_received"": 1789749443.2731166, ""decode_request_started"": 1789749434.1618078, ""decode_response_headers_received"": 1789749434.1730223, ""kv_handoff_completed"": 1789749434.161707, ""prefill_completed"": 1789749434.1617045, ""prefill_started"": 1789749434.025291, ""request_received"": 1789749434.0251272, ""response_completed"": 1789749443.2732866, ""route_selected"": 1789749434.025151}",client_send_to_completed_stream,1927802806033672,1789749443276693764,transfer-00235,1927793554408703,1789749434025069337,0.0,True,True,1,56.82078485505995,213.47895311191678,decode_medium
0.61793,table,1927808316457428,1789749448787117212,1789749455984916792,128,True,"{""duration_s"": 7.407521486282349, ""end"": 1789749455.9893804, ""endpoints"": {""D1"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 433.2621188759804, ""mean_power_w"": 58.48948527227613, ""samples"": 100}, ""P1"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 461.30930633097887, ""mean_power_w"": 62.27579726704223, ""samples"": 111}}, ""energy_j"": 894.5714252069592, ""mean_power_w"": 120.76528253931835, ""start"": 1789749448.5818589}",975,7.406888246536255,"{""D1"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 7.406888246536255, ""energy_j"": 433.24188627302647, ""interval_count"": 1, ""intervals"": [[1789749448.582492, 1789749455.9893804]], ""mean_power_w"": 58.491754141913376, ""observed_clock_max_mhz"": 975, ""observed_clock_min_mhz"": 975, ""samples"": 100}, ""P1"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 7.406888246536255, ""energy_j"": 461.2497069835663, ""interval_count"": 1, ""intervals"": [[1789749448.582492, 1789749455.9893804]], ""mean_power_w"": 62.273074958200475, ""observed_clock_max_mhz"": 900, ""observed_clock_min_mhz"": 900, ""samples"": 111}}",894.4915932565928,False,table,True,128,"[[1789749448.582492, 1789749455.9893804]]",120.76482910011384,128,128,900,,production_canary_transfer,"{""decode_first_real_chunk_forwarded"": 1927808.316449133, ""decode_first_real_chunk_received"": 1927808.31644071, ""decode_last_chunk_received"": 1927815.514241193, ""decode_request_started"": 1927808.240246813, ""decode_response_headers_received"": 1927808.251149457, ""kv_handoff_completed"": 1927808.240125498, ""prefill_completed"": 1927808.240119475, ""prefill_started"": 1927808.112026537, ""request_received"": 1927808.111877037, ""response_completed"": 1927815.514387811, ""route_selected"": 1927808.111900098}","{""decode_first_real_chunk_forwarded"": 1789749448.787112, ""decode_first_real_chunk_received"": 1789749448.7871096, ""decode_last_chunk_received"": 1789749455.9849114, ""decode_request_started"": 1789749448.7109108, ""decode_response_headers_received"": 1789749448.7218132, ""kv_handoff_completed"": 1789749448.710788, ""prefill_completed"": 1789749448.710785, ""prefill_started"": 1789749448.5826898, ""request_received"": 1789749448.5825436, ""response_completed"": 1789749455.9850512, ""route_selected"": 1789749448.582564}",client_send_to_completed_stream,1927815518720228,1789749455989380413,transfer-00236,1927808111831648,1789749448582492285,0.0,True,True,1,56.67559435319772,204.56367311999202,decode_medium
0.822829,table,1927820955815389,1789749461426474935,1789749466803062728,96,True,"{""duration_s"": 5.582101821899414, ""end"": 1789749466.807981, ""endpoints"": {""D1"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 325.4340000003576, ""mean_power_w"": 58.2995456520753, ""samples"": 76}, ""P1"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 348.4980709180236, ""mean_power_w"": 62.43133537099125, ""samples"": 84}}, ""energy_j"": 673.9320709183812, ""mean_power_w"": 120.73088102306656, ""start"": 1789749461.2258792}",975,5.581255674362183,"{""D1"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 5.581255674362183, ""energy_j"": 325.4340000003576, ""interval_count"": 1, ""intervals"": [[1789749461.2267253, 1789749466.807981]], ""mean_power_w"": 58.30838416796731, ""observed_clock_max_mhz"": 975, ""observed_clock_min_mhz"": 975, ""samples"": 76}, ""P1"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 5.581255674362183, ""energy_j"": 348.4208199083805, ""interval_count"": 1, ""intervals"": [[1789749461.2267253, 1789749466.807981]], ""mean_power_w"": 62.42695913553494, ""observed_clock_max_mhz"": 900, ""observed_clock_min_mhz"": 900, ""samples"": 84}}",673.8548199087381,False,table,True,96,"[[1789749461.2267253, 1789749466.807981]]",120.73534330350226,96,96,900,,production_canary_transfer,"{""decode_first_real_chunk_forwarded"": 1927820.955805752, ""decode_first_real_chunk_received"": 1927820.955794053, ""decode_last_chunk_received"": 1927826.332385172, ""decode_request_started"": 1927820.88012568, ""decode_response_headers_received"": 1927820.889689068, ""kv_handoff_completed"": 1927820.880025519, ""prefill_completed"": 1927820.879998298, ""prefill_started"": 1927820.756297678, ""request_received"": 1927820.756120718, ""response_completed"": 1927826.332539351, ""route_selected"": 1927820.756148783}","{""decode_first_real_chunk_forwarded"": 1789749461.4264686, ""decode_first_real_chunk_received"": 1789749461.4264657, ""decode_last_chunk_received"": 1789749466.8030565, ""decode_request_started"": 1789749461.350789, ""decode_response_headers_received"": 1789749461.3603542, ""kv_handoff_completed"": 1789749461.350688, ""prefill_completed"": 1789749461.3506851, ""prefill_started"": 1789749461.226961, ""request_received"": 1789749461.226788, ""response_completed"": 1789749466.8032026, ""route_selected"": 1789749461.2268136}",client_send_to_completed_stream,1927826337320731,1789749466807981017,transfer-00237,1927820756064882,1789749461226725451,0.0,True,True,1,56.59569598930447,199.6733348350972,decode_medium
0.849825,table,1927831835972157,1789749472306631783,1789749479504653634,128,True,"{""duration_s"": 7.413533926010132, ""end"": 1789749479.510447, ""endpoints"": {""D1"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 430.81351513415575, ""mean_power_w"": 58.111761466776485, ""samples"": 100}, ""P1"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 466.1684404760599, ""mean_power_w"": 62.88073206767474, ""samples"": 111}}, ""energy_j"": 896.9819556102157, ""mean_power_w"": 120.99249353445123, ""start"": 1789749472.096913}",975,7.412661790847778,"{""D1"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 7.412661790847778, ""energy_j"": 430.81351513415575, ""interval_count"": 1, ""intervals"": [[1789749472.0977852, 1789749479.510447]], ""mean_power_w"": 58.118598593837106, ""observed_clock_max_mhz"": 975, ""observed_clock_min_mhz"": 975, ""samples"": 100}, ""P1"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 7.412661790847778, ""energy_j"": 466.089304164052, ""interval_count"": 1, ""intervals"": [[1789749472.0977852, 1789749479.510447]], ""mean_power_w"": 62.8774544576579, ""observed_clock_max_mhz"": 900, ""observed_clock_min_mhz"": 900, ""samples"": 111}}",896.9028192982078,False,table,True,128,"[[1789749472.0977852, 1789749479.510447]]",120.99605305149501,128,128,900,,production_canary_transfer,"{""decode_first_real_chunk_forwarded"": 1927831.835962564, ""decode_first_real_chunk_received"": 1927831.835950727, ""decode_last_chunk_received"": 1927839.033976075, ""decode_request_started"": 1927831.759243771, ""decode_response_headers_received"": 1927831.770343405, ""kv_handoff_completed"": 1927831.759147167, ""prefill_completed"": 1927831.759142124, ""prefill_started"": 1927831.627384111, ""request_received"": 1927831.627180805, ""response_completed"": 1927839.034159065, ""route_selected"": 1927831.62720845}","{""decode_first_real_chunk_forwarded"": 1789749472.3066254, ""decode_first_real_chunk_received"": 1789749472.3066227, ""decode_last_chunk_received"": 1789749479.5046475, ""decode_request_started"": 1789749472.229907, ""decode_response_headers_received"": 1789749472.2410083, ""kv_handoff_completed"": 1789749472.2298098, ""prefill_completed"": 1789749472.2298071, ""prefill_started"": 1789749472.0980475, ""request_received"": 1789749472.0978482, ""response_completed"": 1789749479.5048225, ""route_selected"": 1789749472.097873}",client_send_to_completed_stream,1927839039786271,1789749479510447140,transfer-00238,1927831627124729,1789749472097785375,0.0,True,True,1,56.677364944077034,208.76992214471102,decode_medium
0.770077,table,1927844544918993,1789749485015578597,1789749494048855970,160,True,"{""duration_s"": 9.247230529785156, ""end"": 1789749494.0520496, ""endpoints"": {""D1"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 540.5084148645401, ""mean_power_w"": 58.45084245748742, ""samples"": 125}, ""P1"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 576.407800257206, ""mean_power_w"": 62.33301942680106, ""samples"": 138}}, ""energy_j"": 1116.916215121746, ""mean_power_w"": 120.78386188428847, ""start"": 1789749484.804819}",975,9.24643874168396,"{""D1"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 9.24643874168396, ""energy_j"": 540.5084148645401, ""interval_count"": 1, ""intervals"": [[1789749484.805611, 1789749494.0520496]], ""mean_power_w"": 58.45584770143654, ""observed_clock_max_mhz"": 975, ""observed_clock_min_mhz"": 975, ""samples"": 125}, ""P1"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 9.24643874168396, ""energy_j"": 576.3368389159441, ""interval_count"": 1, ""intervals"": [[1789749484.805611, 1789749494.0520496]], ""mean_power_w"": 62.33068265707038, ""observed_clock_max_mhz"": 900, ""observed_clock_min_mhz"": 900, ""samples"": 138}}",1116.8452537804842,False,table,True,200,"[[1789749484.805611, 1789749494.0520496]]",120.78653035850692,160,160,900,,production_canary_transfer,"{""decode_first_real_chunk_forwarded"": 1927844.544909205, ""decode_first_real_chunk_received"": 1927844.544897841, ""decode_last_chunk_received"": 1927853.578181025, ""decode_request_started"": 1927844.466351111, ""decode_response_headers_received"": 1927844.478357873, ""kv_handoff_completed"": 1927844.466251619, ""prefill_completed"": 1927844.466246436, ""prefill_started"": 1927844.335207418, ""request_received"": 1927844.335032863, ""response_completed"": 1927853.578321769, ""route_selected"": 1927844.33505942}","{""decode_first_real_chunk_forwarded"": 1789749485.015572, ""decode_first_real_chunk_received"": 1789749485.0155692, ""decode_last_chunk_received"": 1789749494.0488508, ""decode_request_started"": 1789749484.9370143, ""decode_response_headers_received"": 1789749484.949023, ""kv_handoff_completed"": 1789749484.9369142, ""prefill_completed"": 1789749484.9369113, ""prefill_started"": 1789749484.8058705, ""request_received"": 1789749484.8056998, ""response_completed"": 1789749494.0489852, ""route_selected"": 1789749484.8057241}",client_send_to_completed_stream,1927853581388821,1789749494052049766,transfer-00239,1927844334950565,1789749484805611031,0.0,True,True,1,56.81310178647579,209.86497798003256,decode_medium
0.761095,table,1927859052106549,1789749499522766068,1789749508557249525,160,True,"{""duration_s"": 9.244035959243774, ""end"": 1789749508.561792, ""endpoints"": {""D1"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 544.184168048203, ""mean_power_w"": 58.86867710678194, ""samples"": 125}, ""P1"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 575.7474928200245, ""mean_power_w"": 62.28312994004456, ""samples"": 138}}, ""energy_j"": 1119.9316608682275, ""mean_power_w"": 121.1518070468265, ""start"": 1789749499.317756}",975,9.24325180053711,"{""D1"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 9.24325180053711, ""energy_j"": 544.184168048203, ""interval_count"": 1, ""intervals"": [[1789749499.31854, 1789749508.561792]], ""mean_power_w"": 58.87367127838943, ""observed_clock_max_mhz"": 975, ""observed_clock_min_mhz"": 975, ""samples"": 125}, ""P1"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 9.24325180053711, ""energy_j"": 575.7474928200245, ""interval_count"": 1, ""intervals"": [[1789749499.31854, 1789749508.561792]], ""mean_power_w"": 62.288413779506556, ""observed_clock_max_mhz"": 900, ""observed_clock_min_mhz"": 900, ""samples"": 138}}",1119.9316608682275,False,table,True,200,"[[1789749499.31854, 1789749508.561792]]",121.162085057896,160,160,900,,production_canary_transfer,"{""decode_first_real_chunk_forwarded"": 1927859.052096957, ""decode_first_real_chunk_received"": 1927859.052086347, ""decode_last_chunk_received"": 1927868.086572283, ""decode_request_started"": 1927858.974319615, ""decode_response_headers_received"": 1927858.985616979, ""kv_handoff_completed"": 1927858.974220854, ""prefill_completed"": 1927858.974216177, ""prefill_started"": 1927858.848128706, ""request_received"": 1927858.847930776, ""response_completed"": 1927868.086722838, ""route_selected"": 1927858.847955606}","{""decode_first_real_chunk_forwarded"": 1789749499.52276, ""decode_first_real_chunk_received"": 1789749499.522757, ""decode_last_chunk_received"": 1789749508.5572433, ""decode_request_started"": 1789749499.4449828, ""decode_response_headers_received"": 1789749499.4562821, ""kv_handoff_completed"": 1789749499.4448833, ""prefill_completed"": 1789749499.4448812, ""prefill_started"": 1789749499.3187919, ""request_received"": 1789749499.318597, ""response_completed"": 1789749508.5573862, ""route_selected"": 1789749499.3186202}",client_send_to_completed_stream,1927868091131948,1789749508561791992,transfer-00240,1927858847879283,1789749499318539929,0.0,True,True,1,56.82066626372343,204.15557106025517,decode_medium
3128.465275,safe_high,1927876817919366,1789749517288578895,1789749535197904397,320,True,"{""duration_s"": 21.391740560531616, ""end"": 1789749535.2018974, ""endpoints"": {""D1"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 1312.4155282974243, ""mean_power_w"": 61.35150735321039, ""samples"": 281}, ""P1"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 1716.5609999969602, ""mean_power_w"": 80.24410146241513, ""samples"": 320}}, ""energy_j"": 3028.9765282943845, ""mean_power_w"": 141.59560881562552, ""start"": 1789749513.8101568}",1500,18.112788915634155,"{""D1"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 18.112788915634155, ""energy_j"": 1239.683283187449, ""interval_count"": 1, ""intervals"": [[1789749517.0891085, 1789749535.2018974]], ""mean_power_w"": 68.44242976394482, ""observed_clock_max_mhz"": 1500, ""observed_clock_min_mhz"": 1500, ""samples"": 234}, ""P1"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 18.112788915634155, ""energy_j"": 1464.4886983856559, ""interval_count"": 1, ""intervals"": [[1789749517.0891085, 1789749535.2018974]], ""mean_power_w"": 80.85384891343675, ""observed_clock_max_mhz"": 2520, ""observed_clock_min_mhz"": 2520, ""samples"": 272}}",2704.171981573105,True,safe_high,True,200,"[[1789749517.0891085, 1789749535.2018974]]",149.29627867738157,320,320,2520,,production_high_baseline,"{""decode_first_real_chunk_forwarded"": 1927876.817909304, ""decode_first_real_chunk_received"": 1927876.817898399, ""decode_last_chunk_received"": 1927894.727229125, ""decode_request_started"": 1927876.74078913, ""decode_response_headers_received"": 1927876.752548158, ""kv_handoff_completed"": 1927876.740691876, ""prefill_completed"": 1927876.740686299, ""prefill_started"": 1927876.618702728, ""request_received"": 1927876.618509835, ""response_completed"": 1927894.727372999, ""route_selected"": 1927876.618542161}","{""decode_first_real_chunk_forwarded"": 1789749517.288572, ""decode_first_real_chunk_received"": 1789749517.2885695, ""decode_last_chunk_received"": 1789749535.197899, ""decode_request_started"": 1789749517.2114522, ""decode_response_headers_received"": 1789749517.2232132, ""kv_handoff_completed"": 1789749517.2113543, ""prefill_completed"": 1789749517.2113516, ""prefill_started"": 1789749517.089366, ""request_received"": 1789749517.0891776, ""response_completed"": 1789749535.1980362, ""route_selected"": 1789749517.0892074}",client_send_to_completed_stream,1927894731237127,1789749535201897514,baseline-00241,1927876618448326,1789749517089108580,0.15,True,False,0,56.14210258976653,199.38856386579573,decode_heavy
0.687604,safe_high,1927900186307554,1789749540656968350,1789749558567072594,320,True,"{""duration_s"": 18.10559058189392, ""end"": 1789749558.571414, ""endpoints"": {""D1"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 1246.7929392829537, ""mean_power_w"": 68.86231816871968, ""samples"": 229}, ""P1"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 1468.5578464716673, ""mean_power_w"": 81.11073979217583, ""samples"": 272}}, ""energy_j"": 2715.350785754621, ""mean_power_w"": 149.97305796089552, ""start"": 1789749540.4658234}",1500,18.10488200187683,"{""D1"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 18.10488200187683, ""energy_j"": 1246.7687797918916, ""interval_count"": 1, ""intervals"": [[1789749540.466532, 1789749558.571414]], ""mean_power_w"": 68.86367884986194, ""observed_clock_max_mhz"": 1500, ""observed_clock_min_mhz"": 1500, ""samples"": 229}, ""P1"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 18.10488200187683, ""energy_j"": 1468.4766422957182, ""interval_count"": 1, ""intervals"": [[1789749540.466532, 1789749558.571414]], ""mean_power_w"": 81.10942905584746, ""observed_clock_max_mhz"": 2520, ""observed_clock_min_mhz"": 2520, ""samples"": 272}}",2715.2454220876098,False,safe_high,True,200,"[[1789749540.466532, 1789749558.571414]]",149.97310790570938,320,320,2520,,production_high_baseline,"{""decode_first_real_chunk_forwarded"": 1927900.186302195, ""decode_first_real_chunk_received"": 1927900.186295861, ""decode_last_chunk_received"": 1927918.096398415, ""decode_request_started"": 1927900.112583461, ""decode_response_headers_received"": 1927900.121784888, ""kv_handoff_completed"": 1927900.112483019, ""prefill_completed"": 1927900.112479114, ""prefill_started"": 1927899.996066073, ""request_received"": 1927899.995914155, ""response_completed"": 1927918.096542933, ""route_selected"": 1927899.995937344}","{""decode_first_real_chunk_forwarded"": 1789749540.6569648, ""decode_first_real_chunk_received"": 1789749540.6569626, ""decode_last_chunk_received"": 1789749558.5670674, ""decode_request_started"": 1789749540.5832467, ""decode_response_headers_received"": 1789749540.592449, ""kv_handoff_completed"": 1789749540.5831456, ""prefill_completed"": 1789749540.5831435, ""prefill_started"": 1789749540.4667294, ""request_received"": 1789749540.4665804, ""response_completed"": 1789749558.5672064, ""route_selected"": 1789749540.4666014}",client_send_to_completed_stream,1927918100753495,1789749558571413938,baseline-00242,1927899995870921,1789749540466532042,0.0,True,False,0,56.14452211326426,190.38170599378645,decode_heavy
0.679934,safe_high,1927923541517943,1789749564012177607,1789749578298903310,256,True,"{""duration_s"": 14.48085618019104, ""end"": 1789749578.3023398, ""endpoints"": {""D1"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 995.841553516686, ""mean_power_w"": 68.76952171370493, ""samples"": 190}, ""P1"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 1175.4389044195414, ""mean_power_w"": 81.17192034732537, ""samples"": 217}}, ""energy_j"": 2171.2804579362273, ""mean_power_w"": 149.9414420610303, ""start"": 1789749563.8214836}",1500,14.480156660079956,"{""D1"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 14.480156660079956, ""energy_j"": 995.8160294294357, ""interval_count"": 1, ""intervals"": [[1789749563.8221831, 1789749578.3023398]], ""mean_power_w"": 68.77108119795281, ""observed_clock_max_mhz"": 1500, ""observed_clock_min_mhz"": 1500, ""samples"": 190}, ""P1"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 14.480156660079956, ""energy_j"": 1175.3394992426038, ""interval_count"": 1, ""intervals"": [[1789749563.8221831, 1789749578.3023398]], ""mean_power_w"": 81.16897674752877, ""observed_clock_max_mhz"": 2520, ""observed_clock_min_mhz"": 2520, ""samples"": 217}}",2171.1555286720395,False,safe_high,True,128,"[[1789749563.8221831, 1789749578.3023398]]",149.94005794548158,256,256,2520,,production_high_baseline,"{""decode_first_real_chunk_forwarded"": 1927923.541509093, ""decode_first_real_chunk_received"": 1927923.541500606, ""decode_last_chunk_received"": 1927937.828228415, ""decode_request_started"": 1927923.467868379, ""decode_response_headers_received"": 1927923.477051991, ""kv_handoff_completed"": 1927923.467779753, ""prefill_completed"": 1927923.467775846, ""prefill_started"": 1927923.351713091, ""request_received"": 1927923.351566743, ""response_completed"": 1927937.828371606, ""route_selected"": 1927923.351589594}","{""decode_first_real_chunk_forwarded"": 1789749564.012172, ""decode_first_real_chunk_received"": 1789749564.0121691, ""decode_last_chunk_received"": 1789749578.298898, ""decode_request_started"": 1789749563.9385319, ""decode_response_headers_received"": 1789749563.9477162, ""kv_handoff_completed"": 1789749563.9384425, ""prefill_completed"": 1789749563.93844, ""prefill_started"": 1789749563.8223765, ""request_received"": 1789749563.8222327, ""response_completed"": 1789749578.299035, ""route_selected"": 1789749563.822254}",client_send_to_completed_stream,1927937831679443,1789749578302339872,baseline-00243,1927923351522054,1789749563822183139,0.0,True,False,0,56.02638356424138,189.9338630028069,decode_heavy
1.060969,safe_high,1927943270978117,1789749583741637959,1789749601650686453,319,True,"{""duration_s"": 18.10632634162903, ""end"": 1789749601.6546855, ""endpoints"": {""D1"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 1246.733410179615, ""mean_power_w"": 68.85623216197075, ""samples"": 229}, ""P1"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 1475.332134656608, ""mean_power_w"": 81.4815831118988, ""samples"": 271}}, ""energy_j"": 2722.065544836223, ""mean_power_w"": 150.33781527386955, ""start"": 1789749583.5483592}",1500,18.105245351791382,"{""D1"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 18.105245351791382, ""energy_j"": 1246.733410179615, ""interval_count"": 1, ""intervals"": [[1789749583.5494401, 1789749601.6546855]], ""mean_power_w"": 68.86034328478515, ""observed_clock_max_mhz"": 1500, ""observed_clock_min_mhz"": 1500, ""samples"": 229}, ""P1"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 18.105245351791382, ""energy_j"": 1475.332134656608, ""interval_count"": 1, ""intervals"": [[1789749583.5494401, 1789749601.6546855]], ""mean_power_w"": 81.48644804256324, ""observed_clock_max_mhz"": 2520, ""observed_clock_min_mhz"": 2520, ""samples"": 271}}",2722.065544836223,False,safe_high,True,200,"[[1789749583.5494401, 1789749601.6546855]]",150.34679132734837,320,320,2520,,production_high_baseline,"{""decode_first_real_chunk_forwarded"": 1927943.27096968, ""decode_first_real_chunk_received"": 1927943.270960904, ""decode_last_chunk_received"": 1927961.179994035, ""decode_request_started"": 1927943.196651475, ""decode_response_headers_received"": 1927943.206702541, ""kv_handoff_completed"": 1927943.196564556, ""prefill_completed"": 1927943.196560531, ""prefill_started"": 1927943.078974693, ""request_received"": 1927943.078826464, ""response_completed"": 1927961.180203665, ""route_selected"": 1927943.078850337}","{""decode_first_real_chunk_forwarded"": 1789749583.7416325, ""decode_first_real_chunk_received"": 1789749583.7416296, ""decode_last_chunk_received"": 1789749601.6506796, ""decode_request_started"": 1789749583.667315, ""decode_response_headers_received"": 1789749583.6773663, ""kv_handoff_completed"": 1789749583.667227, ""prefill_completed"": 1789749583.6672251, ""prefill_started"": 1789749583.5496378, ""request_received"": 1789749583.5494928, ""response_completed"": 1789749601.650868, ""route_selected"": 1789749583.5495145}",client_send_to_completed_stream,1927961184026079,1789749601654685424,baseline-00244,1927943078779258,1789749583549440177,0.0,True,False,0,56.141169689928525,192.13443994522095,decode_heavy
