phase,request_id,p_mhz,d_mhz,input_len,output_len,burst_size,rank,rep,background_target,background_active,status,error,ttft_ms,tpot_ms,client_first_chunk_ms,client_done_ms,chunks,t_request_received_ms,t_route_selected_ms,t_prefill_started_ms,t_prefill_completed_ms,t_kv_handoff_completed_ms,t_decode_request_started_ms,t_decode_response_headers_received_ms,t_decode_first_real_chunk_received_ms,t_decode_first_real_chunk_forwarded_ms,t_decode_last_chunk_received_ms,t_response_completed_ms,rate_rps,arrival_s,awaiting_first_requests,awaiting_first_tokens,decoding_requests
tier_1815,k1-tier_1815-000421,1815,1050,2048,32,,,,,,ok,,642.004631459713,78.55058667219934,642.0528879389167,3078.8704832084477,32,0.04340987652540207,0.05998509004712105,0.15975488349795341,479.3962072581053,479.3975888751447,479.433358181268,490.4139102436602,642.0480413362384,642.0508353039622,3077.116228174418,3077.121048234403,4.0,16.65575512327985,2,4096,10
tier_1815,k1-tier_1815-000422,1815,1050,2048,32,,,,,,ok,,940.8761700615287,79.63589551828561,940.9029060043395,3411.7630911059678,32,0.019944272935390472,0.029140152037143707,0.07610209286212921,767.9613293148577,767.9624860174954,768.0005594156682,779.6012340113521,940.8961143344641,940.8998191356659,3409.608875401318,3409.614483360201,4.0,16.72887932705648,3,6144,10
tier_1815,k1-tier_1815-000425,1815,1050,1024,32,,,,,,ok,,998.4212252311409,80.16541912671059,998.438369948417,3486.1510801129043,32,0.013868790119886398,0.018654856830835342,0.05007302388548851,744.9033707380295,744.9059630744159,744.975171983242,763.5917528532445,998.4350940212607,998.4369478188455,3483.563086949289,3483.571505174041,4.0,16.985013485857632,5,8704,8
tier_1815,k1-tier_1815-000423,1815,1050,2048,32,,,,,,ok,,1141.5913761593401,80.17423484594592,1141.6138857603073,3630.9058177284896,32,0.01903669908642769,0.027537811547517776,0.07297703996300697,887.168635148555,887.1726207435131,887.2649660333991,906.3947019167244,1141.6104128584266,1141.6128617711365,3627.01169308275,3627.0180139690638,4.0,16.8419667971459,3,6144,11
tier_1815,k1-tier_1815-000424,1815,1050,512,32,,,,,,ok,,1080.4451978765428,80.17083365590342,1080.4688199423254,3570.990152657032,32,0.02046581357717514,0.0281468965113163,0.07528485730290413,824.951910879463,824.9561418779194,825.0574609264731,845.4714487306774,1080.46566369012,1080.4668157361448,3565.761507023126,3565.7650367356837,4.0,16.903701930892655,4,8192,11
tier_1815,k1-tier_1815-000427,1815,1050,1024,32,,,,,,ok,,778.3378181047738,79.96499793784272,778.3769671805203,3260.8463121578097,32,0.020701903849840164,0.027979258447885513,0.07940316572785378,529.7912019304931,529.7940480522811,529.8690279014409,543.4212069958448,778.3585200086236,778.3692772500217,3257.273456081748,3257.2969109751284,4.0,17.365781887653405,5,6144,9
tier_1815,k1-tier_1815-000426,1815,1050,512,32,,,,,,ok,,1125.4563559778035,79.9716814541288,1125.4890719428658,3609.3931701034307,32,0.02019200474023819,0.034980010241270065,0.08462183177471161,875.5719088949263,875.5749179981649,875.6626378744841,890.0566296651959,1125.4765479825437,1125.4836679436266,3604.5986730605364,3604.6099830418825,4.0,17.01909708795055,6,9728,8
tier_1815,k1-tier_1815-000429,1815,1050,1024,32,,,,,,ok,,406.90217493101954,79.64746177857441,406.9521357305348,2879.241154063493,32,0.04075700417160988,0.05862070247530937,0.16210786998271942,197.44253205135465,197.44368689134717,197.46836787089705,210.35532699897885,406.94293193519115,406.9477850571275,2876.014247070998,2876.03303976357,4.0,17.81697679792629,6,7168,10
tier_1815,k1-tier_1815-000428,1815,1050,2048,32,,,,,,ok,,727.9333318583667,79.66688910739556,727.9597232118249,3202.2442878223956,32,0.02112099900841713,0.029197894036769867,0.07617706432938576,516.0699561238289,516.0710490308702,516.1042478866875,524.9004731886089,727.9544528573751,727.9576370492578,3197.6280151866376,3197.642254177481,4.0,17.496513803439186,6,7168,9
tier_1815,k1-tier_1815-000430,1815,1050,128,32,,,,,,ok,,252.20105284824967,78.29765937921982,252.25432077422738,2681.7601840011775,32,0.043711159378290176,0.06053084507584572,0.1699519343674183,76.01275015622377,76.01550174877048,76.10333384945989,84.37498705461621,252.24476400762796,252.24994216114283,2679.4722047634423,2679.476862773299,4.0,18.366689514979,0,0,14
tier_1815,k1-tier_1815-000431,1815,1050,128,32,,,,,,ok,,266.03827299550176,77.54336270473657,266.08636509627104,2671.867616008967,32,0.038502272218465805,0.05424628034234047,0.15881843864917755,77.10309745743871,77.10634404793382,77.20045326277614,85.66141407936811,266.0767752677202,266.08171919360757,2669.921019114554,2669.926149304956,4.0,18.59057346675267,1,128,13
tier_1815,k1-tier_1815-000432,1815,1050,1024,32,,,,,,ok,,543.9419350586832,76.44830593058178,543.99283695966,2916.6774908080697,32,0.04186900332570076,0.06007915362715721,0.16791513189673424,307.0612708106637,307.06650810316205,307.19258915632963,317.73231411352754,543.9838040620089,543.9887139946222,2913.881287910044,2913.8933061622083,4.0,18.784409102115816,1,128,14
tier_1815,k1-tier_1815-000433,1815,1050,2048,32,,,,,,ok,,598.8287539221346,76.0265626463919,598.8839496858418,2957.7163089998066,32,0.045268796384334564,0.07143896073102951,0.18315482884645462,415.70973489433527,415.7138979062438,415.8103410154581,427.3676546290517,598.874022718519,598.8797708414495,2955.6974647566676,2955.7017739862204,4.0,18.814017383586705,2,1152,14
tier_1815,k1-tier_1815-000434,1815,1050,512,32,,,,,,ok,,481.6302410326898,75.79494754393255,481.68944381177425,2837.0507350191474,32,0.04177680239081383,0.06336485967040062,0.1882435753941536,222.69393084570765,222.69786382094026,222.7895245887339,238.85067692026496,481.6720178350806,481.68132780119777,2831.3153916969895,2831.325152888894,4.0,19.010661629742433,2,3072,14
tier_1815,k1-tier_1815-000435,1815,1050,128,32,,,,,,ok,,433.72538313269615,75.79468470066786,433.77633625641465,2795.421762857586,32,0.04031602293252945,0.056406017392873764,0.15789782628417015,175.57235481217504,175.57575507089496,175.6876870058477,190.96157001331449,433.7656991556287,433.77172388136387,2783.4009248763323,2783.4080709144473,4.0,19.059207240107984,3,3584,13
tier_1815,k1-tier_1815-000436,1815,1050,128,32,,,,,,ok,,471.0663929581642,74.70126474095929,471.1095681414008,2789.0012790448964,32,0.04036491736769676,0.05795201286673546,0.16142474487423897,239.37716195359826,239.38092170283198,239.48161071166396,245.72276789695024,471.1067578755319,471.10830480232835,2786.84596484527,2786.852366756648,4.0,19.338139271526444,3,2688,13
tier_1815,k1-tier_1815-000437,1815,1050,2048,32,,,,,,ok,,457.23834400996566,74.70215006821579,457.27730728685856,2777.81618013978,32,0.036922283470630646,0.054109375923871994,0.14127139002084732,228.5554800182581,228.55929331853986,228.64450234919786,240.87420525029302,457.2752662934363,457.2764369659126,2773.0419184081256,2773.0455403216183,4.0,19.352572036871848,4,2816,13
tier_1815,k1-tier_1815-000438,1815,1050,512,32,,,,,,ok,,316.2291389890015,73.6861783530443,316.24878011643887,2602.634553797543,32,0.0152587890625,0.02149166539311409,0.06841681897640228,110.94297701492906,110.9438156709075,110.97157886251807,116.4069939404726,316.244397778064,316.24616170302033,2600.515926722437,2600.522330030799,4.0,19.737689005305967,2,2176,14
tier_1815,k1-tier_1815-000439,1815,1050,128,32,,,,,,ok,,298.659591935575,73.18518193618905,298.67697367444634,2569.3344245664775,32,0.014695804566144943,0.020676758140325546,0.05765073001384735,80.58836497366428,80.58936661109328,80.61921270564198,86.04043675586581,298.67428774014115,298.67577366530895,2567.4149277620018,2567.4192747101188,4.0,19.84094669916019,1,512,16
tier_1815,k1-tier_1815-000440,1815,1050,1024,32,,,,,,ok,,327.6132708415389,71.51378868448157,327.6412580162287,2546.34064482525,32,0.014069955796003342,0.01885509118437767,0.05480600520968437,152.5745987892151,152.57845912128687,152.67352480441332,162.78031514957547,327.6273407973349,327.6354279369116,2544.5547900162637,2544.561123009771,4.0,20.21532889440575,0,0,17
tier_1815,k1-tier_1815-000441,1815,1050,512,32,,,,,,ok,,408.4766558371484,71.3680699287403,408.5057629272342,2622.9605390690267,32,0.019570346921682358,0.028479378670454025,0.07554236799478531,182.1865951642394,182.18970531597733,182.26878438144922,194.15366696193814,408.4962261840701,408.50162599235773,2620.9063939750195,2620.911951176822,4.0,20.425539529355845,1,1024,17
tier_1815,k1-tier_1815-000442,1815,1050,128,32,,,,,,ok,,404.4748363085091,71.37093661473163,404.4978357851505,2620.364005677402,32,0.017661601305007935,0.029231887310743332,0.38006575778126717,177.31002485379577,177.31418181210756,177.41030594334006,190.2941786684096,404.4924979098141,404.49540177360177,2616.9915329664946,2616.9963288120925,4.0,20.42947681288163,2,1536,17
tier_1815,k1-tier_1815-000443,1815,1050,512,32,,,,,,ok,,268.50408408790827,71.38058058016243,268.5478460043669,2483.093091286719,32,0.040974002331495285,0.05695316940546036,0.15849201008677483,113.42686507850885,113.43092424795032,113.52475406602025,120.5569333396852,268.54505809023976,268.5465323738754,2481.343056075275,2481.347125954926,4.0,20.8472812719796,0,0,13
tier_1815,k1-tier_1815-000445,1815,1050,1024,32,,,,,,ok,,407.18441689386964,71.68919459405926,407.20158675685525,2631.6779339686036,32,0.013494864106178284,0.01807883381843567,0.04520406946539879,230.01440707594156,230.01547995954752,230.03948293626308,242.6285818219185,407.1979117579758,407.20039093866944,2629.562944173813,2629.57069510594,4.0,21.070031847440436,2,1024,12
tier_1815,k1-tier_1815-000444,1815,1050,512,32,,,,,,ok,,418.1137369014323,71.69683848417574,418.13130397349596,2644.306260161102,32,0.014263205230236053,0.01881411299109459,0.05301693454384804,238.6590619571507,238.6601772159338,238.6892130598426,245.90105889365077,418.1280001066625,418.1291479617357,2640.7299931161106,2640.734475106001,4.0,21.058915926081287,1,512,12
tier_1815,k1-tier_1815-000446,1815,1050,2048,32,,,,,,ok,,475.23753996938467,71.89638586714864,475.2572728320956,2709.3450678512454,32,0.015810132026672363,0.021384097635746002,0.057952944189310074,249.83658315613866,249.8403787612915,249.9334248714149,269.9695909395814,475.25335010141134,475.25485698133707,2704.041311983019,2704.0475578978658,4.0,21.43715059997598,2,1536,12
tier_1815,k1-tier_1815-000447,1815,1050,128,32,,,,,,ok,,433.1636028364301,71.90438332937417,433.21138713508844,2668.844271916896,32,0.04464620724320412,0.06499188020825386,0.18107285723090172,209.99881904572248,210.00357391312718,210.12105327099562,227.90579497814178,433.2082490436733,433.20934008806944,2662.2441322542727,2662.247331812978,4.0,21.478920037452674,1,2048,14
tier_1815,k1-tier_1815-000448,1815,1050,128,32,,,,,,ok,,261.8384640663862,72.00570006464278,261.85672637075186,2495.867189951241,32,0.01458125188946724,0.019334256649017334,0.05400320515036583,79.2681579478085,79.26928997039795,79.30256938561797,86.7112590931356,261.8530453182757,261.8556022644043,2494.0297473222017,2494.0342172048986,4.0,21.93287138165444,0,0,12
tier_1815,k1-tier_1815-000449,1815,1050,1024,32,,,,,,ok,,334.3869661912322,72.17413493462148,334.4039749354124,2574.2551838047802,32,0.013067852705717087,0.018058810383081436,0.05130702629685402,150.21115820854902,150.2122450619936,150.2456679008901,157.35817607492208,334.4000340439379,334.40273720771074,2571.7982170172036,2571.8133049085736,4.0,22.072072173327765,1,128,12
tier_1815,k1-tier_1815-000450,1815,1050,2048,32,,,,,,ok,,381.5638078376651,72.18126492995408,381.5813036635518,2621.514337603003,32,0.013655982911586761,0.018180813640356064,0.04729302600026131,193.17956501618028,193.1806020438671,193.2117729447782,205.2923389710486,381.57746382057667,381.57889898866415,2619.1966766491532,2619.2107778042555,4.0,22.237306541387184,1,1024,11
tier_1815,k1-tier_1815-000451,1815,1050,1024,32,,,,,,ok,,306.39593955129385,71.77958385117593,306.41551688313484,2533.9461169205606,32,0.015464145690202713,0.021154992282390594,0.05833897739648819,148.59687676653266,148.5980828292668,148.63005187362432,155.69240879267454,306.41140369698405,306.41429498791695,2531.5785030834377,2531.5889907069504,4.0,22.667875215713607,0,0,11
tier_1815,k1-tier_1815-000452,1815,1050,512,32,,,,,,ok,,277.6329410262406,71.49478899795682,277.65196189284325,2495.7037372514606,32,0.015350058674812317,0.02058316022157669,0.0577378086745739,109.69272488728166,109.69379916787148,109.72283314913511,115.97370309755206,277.6482910849154,277.65064407140017,2493.986750021577,2493.991622235626,4.0,22.838242131726965,1,1024,10
tier_1815,k1-tier_1815-000453,1815,1050,2048,32,,,,,,ok,,619.9863580986857,70.93697676675454,620.005554985255,2821.657293010503,32,0.015278812497854233,0.021484680473804474,0.058191828429698944,439.959944691509,439.96099289506674,439.9857367388904,462.23769383504987,620.0016369111836,620.004212949425,2819.0479166805744,2819.0529430285096,4.0,23.004182159931048,1,512,11
tier_1815,k1-tier_1815-000455,1815,1050,512,32,,,,,,ok,,481.331508141011,70.93651041448597,481.3474239781499,2684.7013318911195,32,0.012415926903486252,0.0172262080013752,0.045422930270433426,301.5071749687195,301.50811234489083,301.5317809768021,323.42527294531465,481.3439240679145,481.3452470116317,2680.3757469169796,2680.3789963014424,4.0,23.143234151683558,2,4096,10
tier_1815,k1-tier_1815-000454,1815,1050,2048,32,,,,,,ok,,502.25853314623237,70.9410983798725,502.2756461985409,2706.795884296298,32,0.015151221305131912,0.02029724419116974,0.05431612953543663,322.5387129932642,322.5395819172263,322.5569003261626,344.37104128301144,502.2736843675375,502.27481219917536,2701.447734143585,2701.4509942382574,4.0,23.122358037532468,1,2048,10
tier_1815,k1-tier_1815-000456,1815,1050,128,32,,,,,,ok,,333.2253200933337,70.35526693347961,333.24426179751754,2516.298484057188,32,0.015350058674812317,0.020472798496484756,0.05626678466796875,142.05176010727882,142.05283485352993,142.08577619865537,149.79754108935595,333.24067015200853,333.24320102110505,2514.2539450898767,2514.2583129927516,4.0,23.439509613919622,3,4608,9
tier_1815,k1-tier_1815-000457,1815,1050,128,32,,,,,,ok,,271.8948535621166,70.35825177726727,271.9110008329153,2456.469712778926,32,0.014135148376226425,0.01988513395190239,0.05575176328420639,81.71921502798796,81.72017009928823,81.744444090873,88.3478419855237,271.90898871049285,271.910113748163,2453.014793805778,2453.0179938301444,4.0,23.500733520657555,4,4736,9
tier_1815,k1-tier_1815-000458,1815,1050,128,32,,,,,,ok,,258.6920498870313,69.6208096079288,258.7101301178336,2418.5358928516507,32,0.014102086424827576,0.018938910216093063,0.055484939366579056,75.93498472124338,75.93595702201128,75.96822315827012,81.86018513515592,258.70615197345614,258.70889192447066,2416.951249819249,2416.9563027098775,4.0,23.807697735898696,0,0,12
tier_1815,k1-tier_1815-000459,1815,1050,128,32,,,,,,ok,,249.7268794104457,69.32191187215429,249.74944908171892,2400.9912041947246,32,0.013555865734815598,0.01840386539697647,0.05456525832414627,71.83617493137717,71.8370582908392,71.86853419989347,77.95794308185577,249.7404352761805,249.74541505798697,2398.7197033129632,2398.7256051041186,4.0,24.319231564117455,0,0,11
tier_1815,k1-tier_1815-000460,1815,1050,128,32,,,,,,ok,,228.27365808188915,69.40370090606231,228.29607501626015,2382.495124824345,32,0.012559816241264343,0.016970094293355942,0.04904484376311302,71.00716605782509,71.00838888436556,71.04032579809427,76.90053107216954,228.28621789813042,228.2917178235948,2379.8009459860623,2379.8119220882654,4.0,24.416644068410555,1,128,11
tier_1815,k1-tier_1815-000461,1815,1050,2048,32,,,,,,ok,,521.9711447134614,74.34506571641371,522.026180755347,2829.5965418219566,32,0.04192907363176346,0.05860207602381706,0.16335584223270416,352.1157559007406,352.1166108548641,352.1440848708153,366.8849328532815,522.0130737870932,522.0212610438466,2826.7101109959185,2826.729501131922,4.0,25.153357453108097,0,0,10
tier_1815,k1-tier_1815-000462,1815,1050,2048,32,,,,,,ok,,524.6768994256854,74.54032389326922,524.7016879729927,2838.135283906013,32,0.014858786016702652,0.019568949937820435,0.05936482921242714,367.7571639418602,367.7579499781132,367.7887199446559,376.7636427655816,524.6917582117021,524.6975058689713,2835.441798903048,2835.456565953791,4.0,25.222778575608423,1,2048,9
tier_1815,k1-tier_1815-000463,1815,1050,512,32,,,,,,ok,,378.5977936349809,74.52938158906275,378.6157970316708,2691.8475502170622,32,0.014262273907661438,0.01904694363474846,0.054803211241960526,147.90127193555236,147.90228009223938,147.9263622313738,159.2238051816821,378.6120559088886,378.61458817496896,2689.022885169834,2689.037343952805,4.0,25.444959166524868,2,4096,8
tier_1815,k1-tier_1815-000464,1815,1050,1024,32,,,,,,ok,,344.6400207467377,75.74791241917879,344.68282433226705,2695.957967080176,32,0.03909040242433548,0.05591521039605141,0.15813717618584633,145.32189816236496,145.32274333760142,145.35240130499005,151.43346320837736,344.67911114916205,344.68165319412947,2692.8643961437047,2692.8845453076065,4.0,25.74397309790501,2,2560,9
tier_1815,k1-tier_1815-000465,1815,1050,2048,32,,,,,,ok,,630.48558216542,77.7093190399389,630.5031939409673,3041.4943783544004,32,0.013533979654312134,0.018390361219644547,0.051283277571201324,420.65309500321746,420.65478721633554,420.68693600595,434.6727030351758,630.4991161450744,630.5012623779476,3039.4880063831806,3039.492584299296,4.0,25.937631944039502,1,1024,8
tier_1815,k1-tier_1815-000466,1815,1050,1024,32,,,,,,ok,,677.5395208969712,77.84727496665812,677.5738699361682,3094.30227894336,32,0.014218967407941818,0.018651597201824188,0.053231604397296906,476.4448977075517,476.44816478714347,476.52084892615676,487.42525558918715,677.5537398643792,677.5657436810434,3090.819263830781,3090.8459909260273,4.0,25.964708700479765,2,3072,6
tier_1815,k1-tier_1815-000467,1815,1050,2048,32,,,,,,ok,,608.2830568775535,77.85596157754621,608.3104242570698,3027.228427119553,32,0.0143502838909626,0.019892118871212006,0.05666818469762802,407.4334013275802,407.4360579252243,407.5180683284998,417.6504141651094,608.2974071614444,608.30421699211,3021.832216065377,3021.8431162647903,4.0,26.03338951427598,3,4096,6
tier_1815,k1-tier_1815-000469,1815,1050,2048,32,,,,,,ok,,385.64134016633034,77.55470179742382,385.66718297079206,2794.1181990318,32,0.018170103430747986,0.025801360607147217,0.07048528641462326,193.62875912338495,193.62997403368354,193.65938333794475,210.40278114378452,385.6595102697611,385.6639601290226,2789.8552659898996,2789.8798612877727,4.0,26.410877746999653,4,5632,6
tier_1815,k1-tier_1815-000468,1815,1050,512,32,,,,,,ok,,683.7737616151571,77.57083697605037,683.7940253317356,3094.510171096772,32,0.013447366654872894,0.019011087715625763,0.05130097270011902,488.67705510929227,488.6797182261944,488.7096369639039,495.59872318059206,683.787208981812,683.7910911999643,3088.4831552393734,3088.5009351186454,4.0,26.113659393145486,3,5120,7
tier_1815,k1-tier_1815-000470,1815,1050,2048,32,,,,,,ok,,428.7333721294999,77.20412189261087,428.76306595280766,2825.2928722649813,32,0.01953728497028351,0.02916436642408371,0.07892213761806488,193.61380022019148,193.6156339943409,193.65345826372504,214.28510220721364,428.7529094144702,428.75817604362965,2822.080688085407,2822.098991367966,4.0,26.595997280713302,4,5632,7
tier_1815,k1-tier_1815-000471,1815,1050,512,32,,,,,,ok,,289.2523277550936,76.89443516034272,289.29724218323827,2674.7888941317797,32,0.03985222429037094,0.08261902257800102,0.18410803750157356,110.27844110503793,110.2801370434463,110.31730100512505,118.33930434659123,289.29217997938395,289.2953702248633,2673.0196699500084,2673.0243302881718,4.0,26.886932398229607,1,2048,9
tier_1815,k1-tier_1815-000472,1815,1050,2048,32,,,,,,ok,,405.06865084171295,76.15324081252179,405.1093338057399,2768.4371690265834,32,0.03536883741617203,0.049808062613010406,0.1349160447716713,192.74838082492352,192.75086093693972,192.7819298580289,202.42162281647325,405.1040196791291,405.10738594457507,2765.8544848673046,2765.871854033321,4.0,27.00909284420837,2,2560,9
tier_1815,k1-tier_1815-000473,1815,1050,512,32,,,,,,ok,,300.73409993201494,75.71497760833272,300.76666874811053,2649.682788643986,32,0.019669998437166214,0.03634067252278328,0.08247978985309601,105.75897665694356,105.7603289373219,105.8037718757987,113.26047405600548,300.7537699304521,300.76059279963374,2647.918075788766,2647.9230360127985,4.0,27.195214656683074,1,2048,11
tier_1815,k1-tier_1815-000474,1815,1050,512,32,,,,,,ok,,285.84808902814984,75.00314332484719,285.9046929515898,2613.1311170756817,32,0.04054885357618332,0.059992074966430664,0.1649879850447178,105.4449500516057,105.44672328978777,105.48221226781607,115.00459117814898,285.888637881726,285.8975762501359,2610.9860809519887,2611.0003548674285,4.0,27.371419922868007,2,2560,11
tier_1815,k1-tier_1815-000475,1815,1050,512,32,,,,,,ok,,300.47492403537035,74.12229197460317,300.50467280671,2600.349721033126,32,0.019001774489879608,0.03366498276591301,0.08381577208638191,104.31321104988456,104.31697405874729,104.41131284460425,112.04450391232967,300.49392580986023,300.4994788207114,2598.2849770225585,2598.2908899895847,4.0,27.517917016240634,1,512,13
tier_1815,k1-tier_1815-000476,1815,1050,512,32,,,,,,ok,,447.2725801169872,70.99851964402103,447.3277507349849,2650.2337199635804,32,0.041733961552381516,0.05830172449350357,0.1655728556215763,217.8110359236598,217.81577868387103,217.9673369973898,229.16726674884558,447.3143140785396,447.3217837512493,2648.2684230431914,2648.2729450799525,4.0,28.295327932307927,0,0,12
tier_1815,k1-tier_1815-000477,1815,1050,1024,32,,,,,,ok,,371.4282372966409,70.99687895407119,371.4799927547574,2575.823975726962,32,0.04358869045972824,0.06338581442832947,0.18952088430523872,144.263896625489,144.26764799281955,144.35375574976206,153.05471699684858,371.4718259871006,371.4759307913482,2572.3750735633075,2572.3784188739955,4.0,28.371884041769686,1,512,12
tier_1815,k1-tier_1815-000478,1815,1050,2048,32,,,,,,ok,,396.1542402394116,70.15168570703075,396.18499111384153,2572.655091062188,32,0.022295862436294556,0.030105002224445343,0.07943902164697647,189.7344491444528,189.73833275958896,189.8325551301241,206.60005509853363,396.1765361018479,396.181205753237,2570.8787930198014,2570.8846980705857,4.0,28.65995016845587,2,1536,11
tier_1815,k1-tier_1815-000480,1815,1050,512,32,,,,,,ok,,321.10150903463364,69.44704522949553,321.14624697715044,2476.6817558556795,32,0.04092184826731682,0.05737878382205963,0.15978608280420303,117.56667587906122,117.56986286491156,117.64600966125727,128.59652703627944,321.14243088290095,321.14387303590775,2474.0008329972625,2474.020039662719,4.0,29.23886485138723,1,1024,9
tier_1815,k1-tier_1815-000479,1815,1050,1024,32,,,,,,ok,,404.362843837589,69.44614809547221,404.4086718931794,2561.567789874971,32,0.04241010174155235,0.059694983065128326,0.16274815425276756,199.3979848921299,199.4019248522818,199.49418306350708,211.82872215285897,404.4052539393306,404.40761391073465,2557.235844898969,2557.2445881552994,4.0,29.156359404470972,0,0,11
tier_1815,k1-tier_1815-000481,1815,1050,512,32,,,,,,ok,,273.0233697220683,69.33206077965517,273.05488009005785,2424.8874871991575,32,0.027830246835947037,0.039114151149988174,0.11498015373945236,97.89533307775855,97.89641899988055,97.92872704565525,107.33370622619987,273.05119996890426,273.05261930450797,2422.3450841382146,2422.360092867166,4.0,29.42805644476582,2,1536,8
tier_1815,k1-tier_1815-000482,1815,1050,128,32,,,,,,ok,,219.76751694455743,69.06635565082392,219.7972577996552,2363.4360139258206,32,0.015174970030784607,0.019833911210298538,0.05701184272766113,64.30089706555009,64.30169893428683,64.33263793587685,71.25291507691145,219.7826919145882,219.79122003540397,2360.83971709013,2360.8564268797636,4.0,29.69343222680559,1,512,9
tier_1815,k1-tier_1815-000483,1815,1050,2048,32,,,,,,ok,,362.4919382855296,68.96868609492817,362.54309583455324,2503.755040001124,32,0.047208741307258606,0.06569596007466316,0.174074899405241,192.23483884707093,192.23589170724154,192.26760091260076,207.6106257736683,362.5391470268369,362.5419116578996,2500.56841596961,2500.6043729372323,4.0,29.96006882329733,0,0,9
tier_1815,k1-tier_1815-000484,1815,1050,128,32,,,,,,ok,,441.7026601731777,68.61582197128764,441.72176625579596,2571.569237858057,32,0.0153309665620327,0.020558945834636688,0.05332194268703461,228.28511195257306,228.28602185472846,228.31610683351755,233.32391399890184,441.71799113973975,441.7200731113553,2568.808472249657,2568.8218218274415,4.0,30.57035172014023,0,0,8
tier_1815,k1-tier_1815-000486,1815,1050,2048,32,,,,,,ok,,420.47063494101167,68.32494392930981,420.48836732283235,2541.2858240306377,32,0.013870187103748322,0.019841361790895462,0.049868132919073105,226.70888295397162,226.7132019624114,226.80823598057032,234.53388130292296,420.4845051281154,420.4871151596308,2538.5577669367194,2538.577611092478,4.0,30.737699480345768,2,2176,8
tier_1815,k1-tier_1815-000485,1815,1050,2048,32,,,,,,ok,,553.0320638790727,68.32694900672763,553.0469538643956,2675.8093778043985,32,0.013018958270549774,0.018306076526641846,0.05083484575152397,355.0422880798578,355.0432971678674,355.07527412846684,362.0834960602224,553.0450828373432,553.0460649169981,2671.1805020458996,2671.1925230920315,4.0,30.605366295915548,1,128,8
tier_1815,k1-tier_1815-000487,1815,1050,512,32,,,,,,ok,,396.8503763899207,66.86769153982881,396.90585993230343,2471.502356696874,32,0.04518963396549225,0.06413180381059647,0.1749349758028984,199.94897302240133,199.9534168280661,200.04507899284363,208.4881765767932,396.8955660238862,396.90159959718585,2469.7940037585795,2469.8023586533964,4.0,31.383589158320397,0,0,8
tier_1815,k1-tier_1815-000488,1815,1050,512,32,,,,,,ok,,342.3995738849044,66.86276433268382,342.44769997894764,2418.1872392073274,32,0.04159519448876381,0.061699189245700836,0.16943830996751785,146.06385305523872,146.066730376333,146.14163525402546,153.59283611178398,342.44116907939315,342.44467597454786,2415.1868633925915,2415.1900303550065,4.0,31.439226267234673,1,512,8
tier_1815,k1-tier_1815-000489,1815,1050,2048,32,,,,,,ok,,399.49844498187304,66.17855477417189,399.549697060138,2453.428855165839,32,0.041686929762363434,0.058945734053850174,0.16159098595380783,191.94218516349792,191.9435439631343,191.98099803179502,207.94188790023327,399.5401319116354,399.5453719981015,2451.075329910964,2451.0803781449795,4.0,32.26391271552444,0,0,6
tier_1815,k1-tier_1815-000490,1815,1050,128,32,,,,,,ok,,266.8703477829695,65.9831669031372,266.92052697762847,2314.2354669980705,32,0.040836166590452194,0.056906137615442276,0.15523424372076988,74.91648104041815,74.92010202258825,75.00408496707678,83.12341431155801,266.9111839495599,266.91655721515417,2312.389357946813,2312.394622247666,4.0,32.66835289470349,0,0,6
tier_1815,k1-tier_1815-000491,1815,1050,128,32,,,,,,ok,,274.32076912373304,65.8637790850574,274.37543077394366,2318.0573019199073,32,0.04403200000524521,0.06390921771526337,0.17219409346580505,77.21745176240802,77.22034910693765,77.30649504810572,84.0793619863689,274.3648011237383,274.3709241040051,2316.1419527605176,2316.147780045867,4.0,33.128816960273866,0,0,7
tier_1815,k1-tier_1815-000492,1815,1050,1024,32,,,,,,ok,,320.78430196270347,66.56245302949702,320.82991069182754,2387.4051929451525,32,0.04148809239268303,0.05749799311161041,0.15881378203630447,140.18754567950964,140.1884788647294,140.22136805579066,152.02747285366058,320.82579005509615,320.82861196249723,2384.2618339695036,2384.26620606333,4.0,33.6612079181519,0,0,5
tier_1815,k1-tier_1815-000493,1815,1050,2048,32,,,,,,ok,,548.5241138376296,66.72114377180415,548.5436390154064,2619.4678097963333,32,0.012604985386133194,0.01780688762664795,0.04774285480380058,336.32831182330847,336.3291728310287,336.3594738766551,352.8084848076105,548.5367188230157,548.5408590175211,2616.8921757489443,2616.897353902459,4.0,33.8266489973266,1,1024,5
tier_1815,k1-tier_1815-000494,1815,1050,128,32,,,,,,ok,,592.9979300126433,66.73016241421142,593.015730381012,2663.839932065457,32,0.013577286154031754,0.023695174604654312,0.05244137719273567,408.0766411498189,408.0776311457157,408.09926437214017,419.09192595630884,593.0115072987974,593.0142602883279,2661.6465421393514,2661.6509980522096,4.0,33.851495506923776,2,3072,5
tier_1815,k1-tier_1815-000496,1815,1050,512,32,,,,,,ok,,337.6499367877841,66.73218574254743,337.66694320365787,2410.3890201076865,32,0.01393212005496025,0.019074883311986923,0.0538029707968235,154.24219891428947,154.2431330308318,154.2649921029806,167.12284227833152,337.66386890783906,337.6650009304285,2406.3616269268095,2406.366223935038,4.0,34.105379956062556,3,2688,4
