request_id,selected_prefill_endpoint_id,selected_decode_endpoint_id,route_timestamp_wall_s,prefill_completion_wall_s,kv_handoff_completion_wall_s,decode_start_wall_s,decode_completion_wall_s,outcome
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0023,P1,D1,1788319740.481076,1788319740.6022654,1788319740.6022677,1788319740.6023614,1788319744.3710706,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0024,P1,D1,1788319765.4813814,1788319765.6030307,1788319765.6030328,1788319765.6031296,1788319769.3734057,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0025,P1,D1,1788319790.4823446,1788319790.6064708,1788319790.6064732,1788319790.6065717,1788319794.3767955,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0026,P1,D1,1788319815.4814413,1788319815.6041546,1788319815.6041572,1788319815.6042585,1788319819.374122,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0027,P1,D1,1788319840.4814072,1788319840.6034718,1788319840.6034744,1788319840.6035697,1788319844.3724134,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0028,P1,D1,1788319865.482201,1788319865.6328347,1788319865.632837,1788319865.6329334,1788319869.4036496,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0029,P1,D1,1788319890.481747,1788319890.6355095,1788319890.6355128,1788319890.635628,1788319894.4067574,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0030,P1,D1,1788319915.4802334,1788319915.60231,1788319915.6023118,1788319915.602401,1788319919.3711658,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0031,P1,D1,1788319940.4800365,1788319940.604058,1788319940.6040604,1788319940.6041498,1788319944.3729138,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0032,P1,D1,1788319965.4814868,1788319965.6017551,1788319965.6017578,1788319965.6018457,1788319969.3708434,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0033,P1,D1,1788319990.4807084,1788319990.6030502,1788319990.6030529,1788319990.6031654,1788319994.3738232,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0034,P1,D1,1788320015.4807427,1788320015.6005259,1788320015.6005278,1788320015.6006238,1788320019.3693001,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0035,P1,D1,1788320040.4822216,1788320040.6086354,1788320040.608637,1788320040.6087875,1788320044.3767662,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0036,P1,D1,1788320065.473101,1788320065.593627,1788320065.593629,1788320065.5937662,1788320069.3637667,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0037,P1,D1,1788320090.4802673,1788320090.6024184,1788320090.6024225,1788320090.6025872,1788320094.3718956,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0038,P1,D1,1788320115.4811223,1788320115.6043048,1788320115.6043081,1788320115.6044655,1788320119.3730104,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0039,P1,D1,1788320140.480386,1788320140.600838,1788320140.6008403,1788320140.6009297,1788320144.3710005,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0040,P1,D1,1788320165.4746544,1788320165.5967875,1788320165.5967906,1788320165.596902,1788320169.366084,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0041,P1,D1,1788320190.4812348,1788320190.6008348,1788320190.6008372,1788320190.600936,1788320194.3714821,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0042,P1,D1,1788320215.4803069,1788320215.5998561,1788320215.5998585,1788320215.5999484,1788320219.3685331,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0043,P1,D1,1788320240.4813373,1788320240.6131656,1788320240.6131678,1788320240.6132643,1788320244.383581,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0044,P1,D1,1788320265.462865,1788320265.5930505,1788320265.5930524,1788320265.5931494,1788320269.3630962,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0045,P1,D1,1788320290.4812856,1788320290.6000881,1788320290.6000898,1788320290.6001847,1788320294.3700154,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0046,P1,D1,1788320315.4800851,1788320315.5994859,1788320315.5994902,1788320315.5996487,1788320319.3695524,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0047,P1,D1,1788320340.480553,1788320340.5994527,1788320340.5994556,1788320340.599552,1788320344.3680875,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0048,P1,D1,1788320378.7423184,1788320378.9958935,1788320378.9958959,1788320378.995996,1788320382.6665285,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0049,P1,D1,1788320390.4685135,1788320390.7109666,1788320390.7109685,1788320390.711074,1788320394.3787055,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0050,P1,D1,1788320415.4797964,1788320415.6977694,1788320415.6977706,1788320415.697827,1788320419.3650134,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0051,P1,D1,1788320440.4660811,1788320440.6816313,1788320440.6816335,1788320440.681786,1788320444.3493521,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0052,P1,D1,1788320465.4823391,1788320465.693007,1788320465.6930094,1788320465.6931245,1788320469.3593588,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0053,P1,D1,1788320490.4794388,1788320490.6911275,1788320490.6911297,1788320490.6912167,1788320494.357496,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0054,P1,D1,1788320515.479814,1788320515.6917179,1788320515.691721,1788320515.6918309,1788320519.3591974,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0055,P1,D1,1788320540.480769,1788320540.692534,1788320540.692536,1788320540.6926405,1788320544.3590677,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0056,P1,D1,1788320565.4812868,1788320565.7009335,1788320565.7009354,1788320565.7010376,1788320569.3707542,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0057,P1,D1,1788320590.4823594,1788320590.7228878,1788320590.7228901,1788320590.7229939,1788320594.3924818,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0058,P1,D1,1788320615.4818566,1788320615.722858,1788320615.7228606,1788320615.722961,1788320619.3924751,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0059,P1,D1,1788320640.479586,1788320640.7023745,1788320640.7023764,1788320640.7024612,1788320644.370908,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0060,P1,D1,1788320665.4821932,1788320665.7051353,1788320665.7051375,1788320665.7052357,1788320669.3712227,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0061,P1,D1,1788320690.4804056,1788320690.7222276,1788320690.7222295,1788320690.7223322,1788320694.3922918,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0062,P1,D1,1788320715.481684,1788320715.7229795,1788320715.7229822,1788320715.7231011,1788320719.3939693,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0063,P1,D1,1788320753.6620934,1788320753.9979274,1788320753.9979293,1788320753.998029,1788320757.996633,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0064,P1,D1,1788320765.4688041,1788320765.8035555,1788320765.803558,1788320765.8036897,1788320769.7942564,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0065,P1,D1,1788320790.4803889,1788320790.8150768,1788320790.8150795,1788320790.8151755,1788320794.806395,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0066,P1,D1,1788320815.481872,1788320815.8166206,1788320815.8166225,1788320815.8167605,1788320819.8084548,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0067,P1,D1,1788320840.4812243,1788320840.8154879,1788320840.8154898,1788320840.8155856,1788320844.8052886,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0068,P1,D1,1788320865.4812925,1788320865.8159785,1788320865.8159804,1788320865.8160732,1788320869.8059068,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0069,P1,D1,1788320890.4806938,1788320890.8170977,1788320890.8170998,1788320890.817197,1788320894.8081074,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0070,P1,D1,1788320915.4845054,1788320915.8201141,1788320915.820116,1788320915.8202114,1788320919.8101509,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0071,P1,D1,1788320940.4804807,1788320940.815557,1788320940.8155591,1788320940.8156571,1788320944.8060975,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0072,P1,D1,1788320965.4808297,1788320965.8141472,1788320965.8141496,1788320965.814248,1788320969.8049695,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0073,P1,D1,1788320990.480572,1788320990.8129208,1788320990.812923,1788320990.813032,1788320994.8038902,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0074,P1,D1,1788321015.4653447,1788321015.8003974,1788321015.8003995,1788321015.8004954,1788321019.7899797,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0075,P1,D1,1788321040.4671497,1788321040.8011584,1788321040.8011603,1788321040.8012595,1788321044.7919242,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0076,P1,D1,1788321065.483626,1788321065.8176177,1788321065.81762,1788321065.81777,1788321069.8085403,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0077,P1,D1,1788321090.4681375,1788321090.8020382,1788321090.8020403,1788321090.8021362,1788321094.7919016,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0078,P1,D1,1788321115.4815323,1788321115.8147664,1788321115.8147683,1788321115.8148625,1788321119.804784,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0079,P1,D1,1788321140.4818614,1788321140.8156514,1788321140.8156533,1788321140.815805,1788321144.8069732,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0080,P1,D1,1788321165.4696965,1788321165.80256,1788321165.802562,1788321165.8026605,1788321169.792655,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0081,P1,D1,1788321190.4824095,1788321190.81622,1788321190.8162227,1788321190.8163404,1788321194.807065,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0082,P1,D1,1788321215.4867644,1788321215.8221834,1788321215.8221855,1788321215.822284,1788321219.811542,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0083,P1,D1,1788321240.4815192,1788321240.8158462,1788321240.8158486,1788321240.8159518,1788321244.8067307,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0084,P1,D1,1788321265.4818137,1788321265.8153758,1788321265.815378,1788321265.8154764,1788321269.8061047,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0085,P1,D1,1788321290.4845977,1788321290.8184922,1788321290.8184938,1788321290.8185985,1788321294.8096569,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0086,P1,D1,1788321315.4815385,1788321315.8164861,1788321315.81649,1788321315.8166618,1788321319.807099,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0087,P1,D1,1788321340.4818032,1788321340.8157592,1788321340.8157613,1788321340.8158634,1788321344.806102,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0088,P1,D1,1788321365.4815042,1788321365.815559,1788321365.8155613,1788321365.8156574,1788321369.8051548,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0089,P1,D1,1788321390.4806602,1788321390.8136563,1788321390.8136585,1788321390.813807,1788321394.8045492,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0090,P1,D1,1788321415.481303,1788321415.8162293,1788321415.8162315,1788321415.8163307,1788321419.8076198,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0091,P1,D1,1788321440.4810317,1788321440.8142233,1788321440.8142257,1788321440.8143306,1788321444.8045316,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0092,P1,D1,1788321465.4749267,1788321465.8093593,1788321465.809362,1788321465.8094647,1788321469.80011,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0093,P1,D1,1788321490.4818816,1788321490.8160617,1788321490.8160636,1788321490.816163,1788321494.8078744,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0094,P1,D1,1788321515.4737353,1788321515.8077903,1788321515.807793,1788321515.8078947,1788321519.7979372,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0095,P1,D1,1788321540.4614332,1788321540.795584,1788321540.795586,1788321540.795708,1788321544.7876058,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0096,P1,D1,1788321578.1267197,1788321578.5234778,1788321578.5234797,1788321578.5235856,1788321582.271524,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0097,P1,D1,1788321590.4677596,1788321590.8584645,1788321590.8584669,1788321590.8585663,1788321594.6055155,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0098,P1,D1,1788321615.4817665,1788321615.8713322,1788321615.8713343,1788321615.8714337,1788321619.6184602,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0099,P1,D1,1788321640.4813724,1788321640.869933,1788321640.8699348,1788321640.8700318,1788321644.617472,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0100,P1,D1,1788321665.4809067,1788321665.8686848,1788321665.8686876,1788321665.8687906,1788321669.6151614,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0101,P1,D1,1788321690.477943,1788321690.8547726,1788321690.8547742,1788321690.8548603,1788321694.5978918,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0102,P1,D1,1788321715.4617753,1788321715.839354,1788321715.8393564,1788321715.8394551,1788321719.5834367,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0103,P1,D1,1788321740.4796288,1788321740.8678157,1788321740.8678179,1788321740.8679123,1788321744.6131136,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0104,P1,D1,1788321765.4604478,1788321765.8367212,1788321765.836723,1788321765.8368142,1788321769.5805125,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0105,P1,D1,1788321790.4806952,1788321790.8636053,1788321790.8636076,1788321790.8637486,1788321794.608354,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0106,P1,D1,1788321815.4597673,1788321815.848349,1788321815.8483512,1788321815.8484514,1788321819.5936499,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0107,P1,D1,1788321840.479694,1788321840.8633811,1788321840.8633835,1788321840.863477,1788321844.6072404,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0108,P1,D1,1788321865.4683046,1788321865.846263,1788321865.8462648,1788321865.8463552,1788321869.5895991,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0109,P1,D1,1788321890.478784,1788321890.8614066,1788321890.8614087,1788321890.8615084,1788321894.6056051,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0110,P1,D1,1788321915.4802375,1788321915.86712,1788321915.8671224,1788321915.8672223,1788321919.6122293,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0111,P1,D1,1788321940.4810874,1788321940.8701258,1788321940.8701286,1788321940.8702488,1788321944.6147833,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0112,P1,D1,1788321965.4825554,1788321965.864845,1788321965.8648474,1788321965.8649514,1788321969.6099923,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0113,P1,D1,1788321990.4832947,1788321990.8663113,1788321990.8663135,1788321990.8664134,1788321994.6123247,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0114,P1,D1,1788322015.4807017,1788322015.8675897,1788322015.867592,1788322015.8677213,1788322019.6127732,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0115,P1,D1,1788322040.4809797,1788322040.8697515,1788322040.8697536,1788322040.8698435,1788322044.6139507,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0116,P1,D1,1788322065.4804053,1788322065.8608642,1788322065.8608663,1788322065.860961,1788322069.6044424,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0117,P1,D1,1788322090.4784522,1788322090.8602517,1788322090.8602538,1788322090.8603501,1788322094.6048317,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0118,P1,D1,1788322115.4788327,1788322115.8626013,1788322115.8626032,1788322115.8627276,1788322119.606694,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0119,P1,D1,1788322140.4792268,1788322140.858579,1788322140.8585815,1788322140.8587034,1788322144.6030898,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0120,P1,D1,1788322165.4785416,1788322165.8501914,1788322165.8501933,1788322165.850294,1788322169.5945807,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0121,P1,D1,1788322190.4811826,1788322190.858349,1788322190.8583515,1788322190.8584573,1788322194.6030486,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0122,P1,D1,1788322215.4793217,1788322215.8570664,1788322215.8570688,1788322215.8571682,1788322219.60301,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0123,P1,D1,1788322240.4798744,1788322240.8596447,1788322240.859647,1788322240.8597867,1788322244.6049838,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0124,P1,D1,1788322265.4802773,1788322265.8702407,1788322265.8702428,1788322265.8703403,1788322269.616382,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0125,P1,D1,1788322290.481344,1788322290.8722842,1788322290.8722863,1788322290.872386,1788322294.6225352,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0126,P1,D1,1788322315.4789453,1788322315.8713949,1788322315.8713973,1788322315.871508,1788322319.6174273,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0127,P1,D1,1788322340.4823515,1788322340.877176,1788322340.8771784,1788322340.877273,1788322344.6241953,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0128,P1,D1,1788322365.479217,1788322365.868169,1788322365.8681707,1788322365.8682733,1788322369.61383,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0129,P1,D1,1788322390.4684384,1788322390.8457596,1788322390.8457623,1788322390.845868,1788322394.592881,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0130,P1,D1,1788322415.4600754,1788322415.8377714,1788322415.8377743,1788322415.8378894,1788322419.584013,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0131,P1,D1,1788322440.4584455,1788322440.8383925,1788322440.8383944,1788322440.838494,1788322444.5833886,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0132,P1,D1,1788322465.4787343,1788322465.8594995,1788322465.8595023,1788322465.8596027,1788322469.6044843,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0133,P1,D1,1788322490.478953,1788322490.8648787,1788322490.864881,1788322490.8649788,1788322494.6095107,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0134,P1,D1,1788322515.4812758,1788322515.8764303,1788322515.8764324,1788322515.8765285,1788322519.6227303,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0135,P1,D1,1788322540.4817293,1788322540.8684592,1788322540.8684616,1788322540.8685615,1788322544.6154165,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0136,P1,D1,1788322565.460069,1788322565.8513684,1788322565.851371,1788322565.8514717,1788322569.598477,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0137,P1,D1,1788322590.4826598,1788322590.8735113,1788322590.8735137,1788322590.8736138,1788322594.6185966,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0138,P1,D1,1788322615.4645832,1788322615.854249,1788322615.8542507,1788322615.8543503,1788322619.6000516,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0139,P1,D1,1788322640.482576,1788322640.8719358,1788322640.8719385,1788322640.872044,1788322644.6237972,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0140,P1,D1,1788322665.4807594,1788322665.859065,1788322665.8590672,1788322665.859162,1788322669.6062417,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0141,P1,D1,1788322690.4789927,1788322690.8558307,1788322690.855833,1788322690.8559306,1788322694.6022294,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0142,P1,D1,1788322715.4815845,1788322715.8640215,1788322715.8640234,1788322715.8641226,1788322719.6110294,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0143,P1,D1,1788322740.479806,1788322740.8654885,1788322740.8654912,1788322740.8655887,1788322744.6126566,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0144,P1,D1,1788322765.484631,1788322765.6170797,1788322765.617082,1788322765.6171834,1788322772.7907596,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0145,P1,D1,1788322790.477762,1788322790.5832336,1788322790.583236,1788322790.583334,1788322797.757326,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0146,P1,D1,1788322815.4694035,1788322815.5729911,1788322815.5729938,1788322815.5731037,1788322822.746505,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0147,P1,D1,1788322840.4770243,1788322840.5824192,1788322840.582422,1788322840.582513,1788322847.7561643,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0148,P1,D1,1788322865.4758945,1788322865.5766287,1788322865.5766313,1788322865.5767655,1788322872.7495415,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0149,P1,D1,1788322890.4765503,1788322890.5831332,1788322890.5831347,1788322890.5832145,1788322897.7560053,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0150,P1,D1,1788322915.4743738,1788322915.5701556,1788322915.5701578,1788322915.570254,1788322922.742989,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0151,P1,D1,1788323040.590621,1788323040.721807,1788323040.7218096,1788323040.721909,1788323047.895141,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0152,P1,D1,1788323047.9054306,1788323048.011947,1788323048.0119493,1788323048.0120413,1788323055.1912415,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0153,P1,D1,1788323055.200236,1788323055.3013046,1788323055.3013067,1788323055.301396,1788323062.4740193,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0154,P1,D1,1788323062.482463,1788323062.5813255,1788323062.5813274,1788323062.5814202,1788323069.751918,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0155,P1,D1,1788323069.760857,1788323069.8821425,1788323069.8821445,1788323069.8822389,1788323077.054808,completed
phase3c-xpyd_feedback_2p2d_windowed_steady_r4_255413-0156,P1,D1,1788323077.0611732,1788323077.155855,1788323077.1558557,1788323077.155901,1788323084.3264496,completed
