window_id,workload,phase,axis,repeat,confirmation_attempt,candidate_index,P0_requested_freq_mhz,P1_requested_freq_mhz,D0_requested_freq_mhz,D1_requested_freq_mhz,completed_requests,configured_max_concurrency,observed_peak_concurrency,concurrency_valid,dispatch_mode,closed_loop_batch_size,client_queue_valid,max_client_queue_delay_ms,p99_client_queue_delay_ms,nominal_trace_rate_rps,offered_rate_rps,achieved_throughput_rps,slo_goodput_rps,measurement_valid,route_valid,clocks_valid,slo_pass,slo_violation_count,ttft_measurement_scope,mean_ttft_ms,p99_ttft_ms,max_ttft_ms,mean_client_ttft_ms,p99_client_ttft_ms,mean_tpot_ms,p99_tpot_ms,max_tpot_ms,joules_per_request,total_gpu_gross_energy_j,P_pool_energy_j,D_pool_energy_j,route_distribution_json,frequency_match_fraction_json,window_start_unix_s,window_end_unix_s,hard_gates_json
077-decode_heavy-confirmation-r05,decode_heavy,confirmation,,5,0,,900,900,450,450,16,2,2,True,closed_loop_batches,2,True,0.03695487976074219,0.03695487976074219,1.0,,0.13102965924993373,0.13102965924993373,True,True,True,True,0,proxy_request_received_to_first_real_decode_chunk,198.1419375661062,214.5996920298785,214.5996920298785,202.54066674533533,218.59119698638096,59.049461574000354,59.0582260939603,59.0582260939603,1805.1345625,28882.153,14844.379,14037.774,"{""P0->D0"": 8, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 8}","{""D0"": 1.0, ""D1"": 1.0, ""P0"": 1.0, ""P1"": 1.0}",1788176352.5033116,1788176474.6130698,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
078-both_heavy-baseline_high-r01,both_heavy,baseline_high,,1,0,,2520,2520,1500,1500,16,2,2,True,closed_loop_batches,2,True,0.03790855407714844,0.03790855407714844,1.0,,0.2703999952486802,0.2703999952486802,True,True,True,True,0,proxy_request_received_to_first_real_decode_chunk,223.6515429940482,252.6595899835229,252.6595899835229,228.2555320598476,259.40120802260935,56.426127020224484,56.450197472251716,56.450197472251716,1100.3170625,17605.073,9489.030999999999,8116.042,"{""P0->D0"": 8, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 8}","{""D0"": 1.0, ""D1"": 1.0, ""P0"": 1.0, ""P1"": 1.0}",1788176529.7882137,1788176588.9598124,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
079-both_heavy-baseline_high-r02,both_heavy,baseline_high,,2,0,,2520,2520,1500,1500,16,2,2,True,closed_loop_batches,2,True,0.03337860107421875,0.03337860107421875,1.0,,0.2705536475621287,0.2705536475621287,True,True,True,True,0,proxy_request_received_to_first_real_decode_chunk,219.9305308786279,225.94621498137712,225.94621498137712,223.91350500038243,228.97053498309106,56.42653087099146,56.44467933053943,56.44467933053943,1103.2586875,17652.139,9555.899,8096.24,"{""P0->D0"": 8, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 8}","{""D0"": 1.0, ""D1"": 1.0, ""P0"": 1.0, ""P1"": 1.0}",1788176639.9594345,1788176699.0974286,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
080-both_heavy-baseline_high-r03,both_heavy,baseline_high,,3,0,,2520,2520,1500,1500,16,2,2,True,closed_loop_batches,2,True,0.0209808349609375,0.0209808349609375,1.0,,0.270574756393726,0.270574756393726,True,True,True,True,0,proxy_request_received_to_first_real_decode_chunk,219.0521340635314,228.73688902473077,228.73688902473077,223.20318131096428,232.94614400947466,56.42787004625296,56.44891450390601,56.44891450390601,1099.0843125000001,17585.349000000002,9515.43,8069.919,"{""P0->D0"": 8, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 8}","{""D0"": 1.0, ""D1"": 1.0, ""P0"": 1.0, ""P1"": 1.0}",1788176750.5496535,1788176809.683034,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
081-both_heavy-P_search-r01,both_heavy,P_search,P,1,0,8,1710,1710,1500,1500,16,2,2,True,closed_loop_batches,2,True,0.03409385681152344,0.03409385681152344,1.0,,0.27079460123510574,0.27079460123510574,True,True,True,True,0,proxy_request_received_to_first_real_decode_chunk,213.53561562500545,225.36046901950613,225.36046901950613,217.5463416351704,230.04788998514414,56.42427682575695,56.44307136223981,56.44307136223981,982.6336875000001,15722.139000000001,7657.021000000001,8065.118,"{""P0->D0"": 8, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 8}","{""D0"": 1.0, ""D1"": 1.0, ""P0"": 1.0, ""P1"": 1.0}",1788176858.2041204,1788176917.2894933,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
082-both_heavy-P_search-r02,both_heavy,P_search,P,2,0,8,1710,1710,1500,1500,16,2,2,True,closed_loop_batches,2,True,0.03528594970703125,0.03528594970703125,1.0,,0.27024661857003507,0.27024661857003507,True,True,True,True,0,proxy_request_received_to_first_real_decode_chunk,226.48282375303097,236.50161002296954,236.50161002296954,230.59085175555083,240.64820201601833,56.428576887803615,56.45205575595133,56.45205575595133,984.595875,15753.534,7662.794,8090.74,"{""P0->D0"": 8, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 8}","{""D0"": 1.0, ""D1"": 1.0, ""P0"": 1.0, ""P1"": 1.0}",1788176961.8870003,1788177021.0921814,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
083-both_heavy-P_search-r01,both_heavy,P_search,P,1,0,4,1305,1305,1500,1500,16,2,2,True,closed_loop_batches,2,True,0.03552436828613281,0.03552436828613281,1.0,,0.2702586424224734,0.2702586424224734,True,True,True,True,0,proxy_request_received_to_first_real_decode_chunk,227.85751756600803,238.16699703456834,238.16699703456834,232.10535981706926,242.50908696558326,56.420888703219745,56.43247062199214,56.43247062199214,974.37775,15590.044,7496.773999999999,8093.27,"{""P0->D0"": 8, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 8}","{""D0"": 1.0, ""D1"": 1.0, ""P0"": 1.0, ""P1"": 1.0}",1788177073.0220408,1788177132.224588,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
084-both_heavy-P_search-r02,both_heavy,P_search,P,2,0,4,1305,1305,1500,1500,16,2,2,True,closed_loop_batches,2,True,0.023365020751953125,0.023365020751953125,1.0,,0.26996504012222694,0.26996504012222694,True,True,True,True,0,proxy_request_received_to_first_real_decode_chunk,235.28072280896595,239.9342249846086,239.9342249846086,239.7190556876012,243.59347799327224,56.428601742045146,56.44556379503035,56.44556379503035,972.8484375,15565.575,7472.607,8092.968000000001,"{""P0->D0"": 8, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 8}","{""D0"": 1.0, ""D1"": 1.0, ""P0"": 1.0, ""P1"": 1.0}",1788177176.1017854,1788177235.3687186,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
085-both_heavy-P_search-r01,both_heavy,P_search,P,1,0,2,1110,1110,1500,1500,16,2,2,True,closed_loop_batches,2,True,0.034332275390625,0.034332275390625,1.0,,0.2697401242433352,0.2697401242433352,True,True,True,True,0,proxy_request_received_to_first_real_decode_chunk,238.41562336383504,255.0835509900935,255.0835509900935,242.63099207018968,258.69765103561804,56.42374293603907,56.45494273997564,56.45494273997564,972.3331875,15557.331,7453.636,8103.695,"{""P0->D0"": 8, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 8}","{""D0"": 1.0, ""D1"": 1.0, ""P0"": 1.0, ""P1"": 1.0}",1788177286.920642,1788177346.2369933,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
086-both_heavy-P_search-r02,both_heavy,P_search,P,2,0,2,1110,1110,1500,1500,16,2,2,True,closed_loop_batches,2,True,0.03743171691894531,0.03743171691894531,1.0,,0.2697437195134897,0.2697437195134897,True,True,True,True,0,proxy_request_received_to_first_real_decode_chunk,241.71974293130916,250.75369398109615,250.75369398109615,245.96503257271252,255.54678600747138,56.41977948270803,56.43912018084253,56.43912018084253,971.7790625,15548.465,7446.739,8101.726,"{""P0->D0"": 8, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 8}","{""D0"": 1.0, ""D1"": 1.0, ""P0"": 1.0, ""P1"": 1.0}",1788177396.6885931,1788177456.004154,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
087-both_heavy-P_search-r01,both_heavy,P_search,P,1,0,1,1005,1005,1500,1500,16,2,2,True,closed_loop_batches,2,True,0.03314018249511719,0.03314018249511719,1.0,,0.2691429250928992,0.2691429250928992,True,True,True,True,0,proxy_request_received_to_first_real_decode_chunk,257.03604981390527,284.4496660400182,284.4496660400182,261.80106599713326,288.37650298373774,56.42965115805241,56.44483738588023,56.44483738588023,969.7054375,15515.287,7407.023999999999,8108.263,"{""P0->D0"": 8, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 8}","{""D0"": 1.0, ""D1"": 1.0, ""P0"": 1.0, ""P1"": 1.0}",1788177509.9203787,1788177569.3683467,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
088-both_heavy-P_search-r02,both_heavy,P_search,P,2,0,1,1005,1005,1500,1500,16,2,2,True,closed_loop_batches,2,True,0.03528594970703125,0.03528594970703125,1.0,,0.26934323968129226,0.26934323968129226,True,True,True,True,0,proxy_request_received_to_first_real_decode_chunk,253.01816775390762,265.55397995980456,265.55397995980456,257.31249469026807,268.83454399649054,56.4273332839641,56.450875173047855,56.450875173047855,969.2300625,15507.681,7406.915,8100.766,"{""P0->D0"": 8, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 8}","{""D0"": 1.0, ""D1"": 1.0, ""P0"": 1.0, ""P1"": 1.0}",1788177619.8604457,1788177679.2642014,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
089-both_heavy-P_search-r01,both_heavy,P_search,P,1,0,0,900,900,1500,1500,16,2,2,True,closed_loop_batches,2,True,0.0362396240234375,0.0362396240234375,1.0,,0.26899653435128057,0.26899653435128057,True,True,True,True,0,proxy_request_received_to_first_real_decode_chunk,262.20549668869353,269.74294998217374,269.74294998217374,266.65817525281454,273.3943820348941,56.42751962450419,56.44537672431641,56.44537672431641,967.1113124999999,15473.780999999999,7355.616,8118.165,"{""P0->D0"": 8, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 8}","{""D0"": 1.0, ""D1"": 1.0, ""P0"": 1.0, ""P1"": 1.0}",1788177725.7607017,1788177785.2410219,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
090-both_heavy-P_search-r02,both_heavy,P_search,P,2,0,0,900,900,1500,1500,16,2,2,True,closed_loop_batches,2,True,0.03361701965332031,0.03361701965332031,1.0,,0.2689494808541919,0.2689494808541919,True,True,True,True,0,proxy_request_received_to_first_real_decode_chunk,262.93549674301175,271.0270810057409,271.0270810057409,267.0940338684886,274.61586700519547,56.434086450302516,56.480112802750604,56.480112802750604,967.6146875000001,15481.835000000001,7352.048000000001,8129.787,"{""P0->D0"": 8, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 8}","{""D0"": 1.0, ""D1"": 1.0, ""P0"": 1.0, ""P1"": 1.0}",1788177826.2649522,1788177885.7556787,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
091-both_heavy-D_search-r01,both_heavy,D_search,D,1,0,7,900,900,975,975,16,2,2,True,closed_loop_batches,2,True,0.045299530029296875,0.045299530029296875,1.0,,0.26488383839890906,0.26488383839890906,True,True,True,True,0,proxy_request_received_to_first_real_decode_chunk,259.6645665689721,272.54204702330753,272.54204702330753,264.24035825766623,278.20658998098224,57.34596016589235,57.37661472457557,57.37661472457557,910.4316875,14566.907,7481.67,7085.237,"{""P0->D0"": 8, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 8}","{""D0"": 1.0, ""D1"": 1.0, ""P0"": 1.0, ""P1"": 1.0}",1788177932.7915723,1788177993.1954086,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
092-both_heavy-D_search-r02,both_heavy,D_search,D,2,0,7,900,900,975,975,16,2,2,True,closed_loop_batches,2,True,0.021219253540039062,0.021219253540039062,1.0,,0.2650359584964751,0.2650359584964751,True,True,True,True,0,proxy_request_received_to_first_real_decode_chunk,256.18892163038254,264.19215399073437,264.19215399073437,260.35498793862644,268.901138973888,57.34948989615306,57.376282708536046,57.376282708536046,909.7045,14555.272,7470.370000000001,7084.902,"{""P0->D0"": 8, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 8}","{""D0"": 1.0, ""D1"": 1.0, ""P0"": 1.0, ""P1"": 1.0}",1788178043.5169542,1788178103.886121,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
093-both_heavy-D_search-r01,both_heavy,D_search,D,1,0,3,900,900,675,675,16,2,2,True,closed_loop_batches,2,True,0.034332275390625,0.034332275390625,1.0,,0.2602811575879106,0.2602811575879106,True,True,True,True,0,proxy_request_received_to_first_real_decode_chunk,257.09796186492895,267.65317597892135,267.65317597892135,261.2410978836124,271.51662396499887,58.42220730505866,58.444887488130774,58.444887488130774,917.553375,14680.854,7651.557,7029.2970000000005,"{""P0->D0"": 8, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 8}","{""D0"": 1.0, ""D1"": 1.0, ""P0"": 1.0, ""P1"": 1.0}",1788178156.7376022,1788178218.2095895,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
094-both_heavy-D_search-r02,both_heavy,D_search,D,2,0,3,900,900,675,675,16,2,2,True,closed_loop_batches,2,True,0.03457069396972656,0.03457069396972656,1.0,,0.2602736723736291,0.2602736723736291,True,True,True,True,0,proxy_request_received_to_first_real_decode_chunk,257.23945750360144,267.93430402176455,267.93430402176455,261.3865573257499,271.04156801942736,58.426450809511294,58.53568564588937,58.53568564588937,914.9126875,14638.603,7607.718,7030.885,"{""P0->D0"": 8, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 8}","{""D0"": 1.0, ""D1"": 1.0, ""P0"": 1.0, ""P1"": 1.0}",1788178267.627176,1788178329.1009312,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
095-both_heavy-D_search-r01,both_heavy,D_search,D,1,0,1,900,900,525,525,16,2,2,True,closed_loop_batches,2,True,0.03218650817871094,0.03218650817871094,1.0,,0.25594024246795466,0.25594024246795466,True,True,True,True,0,proxy_request_received_to_first_real_decode_chunk,257.17702287147404,267.7765909465961,267.7765909465961,261.3995933679689,271.76119899377227,59.442756183090935,59.45520397636849,59.45520397636849,923.856125,14781.698,7726.361,7055.3369999999995,"{""P0->D0"": 8, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 8}","{""D0"": 1.0, ""D1"": 1.0, ""P0"": 1.0, ""P1"": 1.0}",1788178380.6365912,1788178443.1511838,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
096-both_heavy-D_search-r02,both_heavy,D_search,D,2,0,1,900,900,525,525,16,2,2,True,closed_loop_batches,2,True,0.017881393432617188,0.017881393432617188,1.0,,0.25564590744220383,0.25564590744220383,True,True,True,True,0,proxy_request_received_to_first_real_decode_chunk,266.7533306230325,293.7888720189221,293.7888720189221,271.38964475670946,297.40340600255877,59.45017012500174,59.48532884253013,59.48532884253013,926.0146875,14816.235,7762.083,7054.152,"{""P0->D0"": 8, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 8}","{""D0"": 1.0, ""D1"": 1.0, ""P0"": 1.0, ""P1"": 1.0}",1788178494.136953,1788178556.7235212,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
097-both_heavy-D_search-r01,both_heavy,D_search,D,1,0,0,900,900,450,450,16,2,2,True,closed_loop_batches,2,True,0.013113021850585938,0.013113021850585938,1.0,,0.2523353048282386,0.2523353048282386,True,True,True,True,0,proxy_request_received_to_first_real_decode_chunk,267.5570443680044,292.6230779848993,292.6230779848993,271.8588928692043,297.2921899636276,60.25346804086067,60.274756125790454,60.274756125790454,934.1105,14945.768,7868.782999999999,7076.985000000001,"{""P0->D0"": 8, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 8}","{""D0"": 1.0, ""D1"": 1.0, ""P0"": 1.0, ""P1"": 1.0}",1788178603.415013,1788178666.822708,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
098-both_heavy-D_search-r02,both_heavy,D_search,D,2,0,0,900,900,450,450,16,2,2,True,closed_loop_batches,2,True,0.03552436828613281,0.03552436828613281,1.0,,0.25251331574055963,0.25251331574055963,True,True,True,True,0,proxy_request_received_to_first_real_decode_chunk,257.0463826232299,272.85890199709684,272.85890199709684,261.18902150483336,276.07019298011437,60.24968236902276,60.26650659829804,60.26650659829804,932.9085,14926.536,7844.668,7081.868,"{""P0->D0"": 8, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 8}","{""D0"": 1.0, ""D1"": 1.0, ""P0"": 1.0, ""P1"": 1.0}",1788178710.4010293,1788178773.7640245,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
099-both_heavy-confirmation-r01,both_heavy,confirmation,,1,0,,900,900,450,450,16,2,2,True,closed_loop_batches,2,True,0.03457069396972656,0.03457069396972656,1.0,,0.2524868893464907,0.2524868893464907,True,True,True,True,0,proxy_request_received_to_first_real_decode_chunk,260.94741825727397,271.93255099700764,271.93255099700764,265.1806006906554,276.8889300059527,60.25446266194624,60.27695438577097,60.27695438577097,932.7090625000001,14923.345000000001,7858.727000000001,7064.618,"{""P0->D0"": 8, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 8}","{""D0"": 1.0, ""D1"": 1.0, ""P0"": 1.0, ""P1"": 1.0}",1788178816.7581692,1788178880.1277962,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
100-both_heavy-confirmation-r02,both_heavy,confirmation,,2,0,,900,900,450,450,16,2,2,True,closed_loop_batches,2,True,0.015020370483398438,0.015020370483398438,1.0,,0.2524829566416482,0.2524829566416482,True,True,True,True,0,proxy_request_received_to_first_real_decode_chunk,262.5174006243469,273.91138003440574,273.91138003440574,266.62262406534865,277.66443899599835,60.26063143113201,60.29105877941914,60.29105877941914,933.13825,14930.212,7849.889,7080.323,"{""P0->D0"": 8, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 8}","{""D0"": 1.0, ""D1"": 1.0, ""P0"": 1.0, ""P1"": 1.0}",1788178930.9993649,1788178994.369979,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
101-both_heavy-confirmation-r03,both_heavy,confirmation,,3,0,,900,900,450,450,16,2,2,True,closed_loop_batches,2,True,0.01239776611328125,0.01239776611328125,1.0,,0.25256378788777806,0.25256378788777806,True,True,True,True,0,proxy_request_received_to_first_real_decode_chunk,261.2172963672492,268.0580450105481,268.0580450105481,265.11230630785576,271.163887984585,60.25046863976782,60.26107300802567,60.26107300802567,929.1215625,14865.945,7802.743,7063.202,"{""P0->D0"": 8, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 8}","{""D0"": 1.0, ""D1"": 1.0, ""P0"": 1.0, ""P1"": 1.0}",1788179037.3970299,1788179100.7473626,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
102-both_heavy-confirmation-r04,both_heavy,confirmation,,4,0,,900,900,450,450,16,2,2,True,closed_loop_batches,2,True,0.03266334533691406,0.03266334533691406,1.0,,0.25262250293570876,0.25262250293570876,True,True,True,True,0,proxy_request_received_to_first_real_decode_chunk,258.12574919109466,271.9015870243311,271.9015870243311,262.1642128142412,275.52597399335355,60.25211346414427,60.27239167697977,60.27239167697977,931.4005625,14902.409,7821.9310000000005,7080.477999999999,"{""P0->D0"": 8, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 8}","{""D0"": 1.0, ""D1"": 1.0, ""P0"": 1.0, ""P1"": 1.0}",1788179141.612524,1788179204.9481328,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
