actuation_duration_ms,attempt,axis,candidate_id,client_first_token_mono_ns,client_first_token_wall_ns,client_last_chunk_wall_ns,client_stream_chunk_count,clock_compliant,control_inclusive,d_mhz,duration_s,endpoints,energy_j,frequency_changed,grid_index,idle_energy_excluded,input_len,intervals,mean_power_w,observed_output_tokens,output_len,p_mhz,phase,proxy_timestamps_monotonic_s,proxy_timestamps_wall_s,repeat_index,request_active_boundary,request_complete_mono_ns,request_complete_wall_ns,request_id,request_send_mono_ns,request_send_wall_ns,search_stage,settle_wait_s,slo_met,tpot_ms,ttft_ms,workload_id
0.440928,1,D,production-trigger-decode_medium-attempt-1-energy-refine-D-2,1539949103901983,1789361589574562925,1789361598795947713,159,True,"{""duration_s"": 9.420638799667358, ""end"": 1789361598.805221, ""endpoints"": {""D0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 549.5097309350967, ""mean_power_w"": 58.3304107736834, ""samples"": 124}, ""P0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 577.90283087641, ""mean_power_w"": 61.344335895440096, ""samples"": 150}}, ""energy_j"": 1127.4125618115067, ""mean_power_w"": 119.6747466691235, ""start"": 1789361589.3845823}",600,9.420189619064331,"{""D0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 9.420189619064331, ""energy_j"": 549.4939943179488, ""interval_count"": 1, ""intervals"": [[1789361589.3850315, 1789361598.805221]], ""mean_power_w"": 58.33152160821661, ""observed_clock_max_mhz"": 600, ""observed_clock_min_mhz"": 600, ""samples"": 124}, ""P0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 9.420189619064331, ""energy_j"": 577.8596228510141, ""interval_count"": 1, ""intervals"": [[1789361589.3850315, 1789361598.805221]], ""mean_power_w"": 61.34267421555476, ""observed_clock_max_mhz"": 900, ""observed_clock_min_mhz"": 900, ""samples"": 150}}",1127.353617168963,False,2,True,200,"[[1789361589.3850315, 1789361598.805221]]",119.67419582377137,160,160,900,canary,"{""decode_first_real_chunk_forwarded"": 1539949.103893903, ""decode_first_real_chunk_received"": 1539949.103884826, ""decode_last_chunk_received"": 1539958.325269577, ""decode_request_started"": 1539949.028791907, ""decode_response_headers_received"": 1539949.037453201, ""kv_handoff_completed"": 1539949.028709301, ""prefill_completed"": 1539949.028705107, ""prefill_started"": 1539948.914472878, ""request_received"": 1539948.914397462, ""response_completed"": 1539958.325465985, ""route_selected"": 1539948.914415922}","{""decode_first_real_chunk_forwarded"": 1789361589.5745568, ""decode_first_real_chunk_received"": 1789361589.5745542, ""decode_last_chunk_received"": 1789361598.795941, ""decode_request_started"": 1789361589.499455, ""decode_response_headers_received"": 1789361589.5081177, ""kv_handoff_completed"": 1789361589.4993718, ""prefill_completed"": 1789361589.4993696, ""prefill_started"": 1789361589.3851354, ""request_received"": 1789361589.3850605, ""response_completed"": 1789361598.79613, ""route_selected"": 1789361589.3850787}",3,client_send_to_completed_stream,1539958334560662,1789361598805221212,production-trigger-decode_medium-attempt-1-energy-refine-D-2-sample-3,1539948914369746,1789361589385031510,energy-refine,0.0,True,57.996130510344635,189.48736391030252,decode_medium
1051.197198,1,D,production-trigger-decode_medium-attempt-1-energy-refine-D-4,1539959864704836,1789361600335365807,1789361605759276169,95,True,"{""duration_s"": 6.812995910644531, ""end"": 1789361605.7630422, ""endpoints"": {""D0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 356.9909777119756, ""mean_power_w"": 52.39853104186042, ""samples"": 86}, ""P0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 416.36599999666214, ""mean_power_w"": 61.11349624416149, ""samples"": 109}}, ""energy_j"": 773.3569777086377, ""mean_power_w"": 113.5120272860219, ""start"": 1789361598.9500463}",750,5.610794305801392,"{""D0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 5.610794305801392, ""energy_j"": 329.6147340834141, ""interval_count"": 1, ""intervals"": [[1789361600.152248, 1789361605.7630422]], ""mean_power_w"": 58.746536785817014, ""observed_clock_max_mhz"": 750, ""observed_clock_min_mhz"": 750, ""samples"": 71}, ""P0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 5.610794305801392, ""energy_j"": 343.582000002265, ""interval_count"": 1, ""intervals"": [[1789361600.152248, 1789361605.7630422]], ""mean_power_w"": 61.23589304405823, ""observed_clock_max_mhz"": 900, ""observed_clock_min_mhz"": 900, ""samples"": 90}}",673.196734085679,True,4,True,96,"[[1789361600.152248, 1789361605.7630422]]",119.98242982987524,96,96,900,canary,"{""decode_first_real_chunk_forwarded"": 1539959.864697088, ""decode_first_real_chunk_received"": 1539959.864688141, ""decode_last_chunk_received"": 1539965.288598248, ""decode_request_started"": 1539959.790488784, ""decode_response_headers_received"": 1539959.799279136, ""kv_handoff_completed"": 1539959.790404971, ""prefill_completed"": 1539959.790401281, ""prefill_started"": 1539959.681809318, ""request_received"": 1539959.681648288, ""response_completed"": 1539965.288794275, ""route_selected"": 1539959.681689077}","{""decode_first_real_chunk_forwarded"": 1789361600.3353603, ""decode_first_real_chunk_received"": 1789361600.3353572, ""decode_last_chunk_received"": 1789361605.75927, ""decode_request_started"": 1789361600.2611518, ""decode_response_headers_received"": 1789361600.2699432, ""kv_handoff_completed"": 1789361600.2610676, ""prefill_completed"": 1789361600.2610655, ""prefill_started"": 1789361600.1524723, ""request_received"": 1789361600.152315, ""response_completed"": 1789361605.7594583, ""route_selected"": 1789361600.152353}",1,client_send_to_completed_stream,1539965292381800,1789361605763042406,production-trigger-decode_medium-attempt-1-energy-refine-D-4-sample-1,1539959681587011,1789361600152247812,energy-refine,0.15,True,57.093790599978284,183.0398531164974,decode_medium
1.072609,1,D,production-trigger-decode_medium-attempt-1-energy-refine-D-4,1539965573516257,1789361606044177247,1789361613308028265,128,True,"{""duration_s"": 7.461357593536377, ""end"": 1789361613.3118124, ""endpoints"": {""D0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 438.732043877244, ""mean_power_w"": 58.80056522921629, ""samples"": 92}, ""P0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 460.20404886454344, ""mean_power_w"": 61.678326376316406, ""samples"": 120}}, ""energy_j"": 898.9360927417874, ""mean_power_w"": 120.4788916055327, ""start"": 1789361605.8504548}",750,7.460273027420044,"{""D0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 7.460273027420044, ""energy_j"": 438.732043877244, ""interval_count"": 1, ""intervals"": [[1789361605.8515394, 1789361613.3118124]], ""mean_power_w"": 58.809113589368046, ""observed_clock_max_mhz"": 750, ""observed_clock_min_mhz"": 750, ""samples"": 92}, ""P0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 7.460273027420044, ""energy_j"": 460.0768061801791, ""interval_count"": 1, ""intervals"": [[1789361605.8515394, 1789361613.3118124]], ""mean_power_w"": 61.67023706628142, ""observed_clock_max_mhz"": 900, ""observed_clock_min_mhz"": 900, ""samples"": 120}}",898.8088500574231,False,4,True,128,"[[1789361605.8515394, 1789361613.3118124]]",120.47935065564947,128,128,900,canary,"{""decode_first_real_chunk_forwarded"": 1539965.573508649, ""decode_first_real_chunk_received"": 1539965.573499694, ""decode_last_chunk_received"": 1539972.837349769, ""decode_request_started"": 1539965.49878092, ""decode_response_headers_received"": 1539965.508194892, ""kv_handoff_completed"": 1539965.498696877, ""prefill_completed"": 1539965.498693271, ""prefill_started"": 1539965.381030584, ""request_received"": 1539965.380919806, ""response_completed"": 1539972.837551929, ""route_selected"": 1539965.380933936}","{""decode_first_real_chunk_forwarded"": 1789361606.0441718, ""decode_first_real_chunk_received"": 1789361606.0441687, ""decode_last_chunk_received"": 1789361613.3080213, ""decode_request_started"": 1789361605.969444, ""decode_response_headers_received"": 1789361605.9788592, ""kv_handoff_completed"": 1789361605.9693594, ""prefill_completed"": 1789361605.9693573, ""prefill_started"": 1789361605.8516936, ""request_received"": 1789361605.8515842, ""response_completed"": 1789361613.3082159, ""route_selected"": 1789361605.8515973}",2,client_send_to_completed_stream,1539972841151607,1789361613311812394,production-trigger-decode_medium-attempt-1-energy-refine-D-4-sample-2,1539965380877846,1789361605851539381,energy-refine,0.0,True,57.19566988157416,192.57988804019988,decode_medium
0.440301,1,D,production-trigger-decode_medium-attempt-1-energy-refine-D-4,1539973156832139,1789361613627493115,1789361622751565035,156,True,"{""duration_s"": 9.30252742767334, ""end"": 1789361622.75543, ""endpoints"": {""D0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 550.4389999955893, ""mean_power_w"": 59.17090858105213, ""samples"": 120}, ""P0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 568.4273396283388, ""mean_power_w"": 61.10461313313306, ""samples"": 146}}, ""energy_j"": 1118.866339623928, ""mean_power_w"": 120.27552171418519, ""start"": 1789361613.4529026}",750,9.302077054977417,"{""D0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 9.302077054977417, ""energy_j"": 550.4389999955893, ""interval_count"": 1, ""intervals"": [[1789361613.453353, 1789361622.75543]], ""mean_power_w"": 59.17377342096481, ""observed_clock_max_mhz"": 750, ""observed_clock_min_mhz"": 750, ""samples"": 120}, ""P0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 9.302077054977417, ""energy_j"": 568.3733822107315, ""interval_count"": 1, ""intervals"": [[1789361613.453353, 1789361622.75543]], ""mean_power_w"": 61.101771018613796, ""observed_clock_max_mhz"": 900, ""observed_clock_min_mhz"": 900, ""samples"": 146}}",1118.8123822063208,False,4,True,200,"[[1789361613.453353, 1789361622.75543]]",120.2755444395786,160,160,900,canary,"{""decode_first_real_chunk_forwarded"": 1539973.156824242, ""decode_first_real_chunk_received"": 1539973.156814385, ""decode_last_chunk_received"": 1539982.280889349, ""decode_request_started"": 1539973.081934115, ""decode_response_headers_received"": 1539973.091721229, ""kv_handoff_completed"": 1539973.081848621, ""prefill_completed"": 1539973.081844398, ""prefill_started"": 1539972.982805127, ""request_received"": 1539972.982725675, ""response_completed"": 1539982.281067354, ""route_selected"": 1539972.982737411}","{""decode_first_real_chunk_forwarded"": 1789361613.6274872, ""decode_first_real_chunk_received"": 1789361613.627484, ""decode_last_chunk_received"": 1789361622.7515595, ""decode_request_started"": 1789361613.5525975, ""decode_response_headers_received"": 1789361613.5623856, ""kv_handoff_completed"": 1789361613.5525115, ""prefill_completed"": 1789361613.5525086, ""prefill_started"": 1789361613.4534678, ""request_received"": 1789361613.4533896, ""response_completed"": 1789361622.7517307, ""route_selected"": 1789361613.4534009}",3,client_send_to_completed_stream,1539982284769555,1789361622755429982,production-trigger-decode_medium-attempt-1-energy-refine-D-4-sample-3,1539972982691539,1789361613453353064,energy-refine,0.0,True,57.38411927097858,174.08870998769999,decode_medium
1080.053878,1,D,production-trigger-decode_medium-attempt-1-energy-refine-D-5,1539983819793123,1789361624290454002,1789361629696896511,91,True,"{""duration_s"": 6.806954383850098, ""end"": 1789361629.70204, ""endpoints"": {""D0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 356.05823995918036, ""mean_power_w"": 52.30801029076228, ""samples"": 88}, ""P0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 417.0385650396347, ""mean_power_w"": 61.266543232474625, ""samples"": 110}}, ""energy_j"": 773.0968049988151, ""mean_power_w"": 113.57455352323691, ""start"": 1789361622.8950856}",825,5.576236009597778,"{""D0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 5.576236009597778, ""energy_j"": 328.7680728211999, ""interval_count"": 1, ""intervals"": [[1789361624.125804, 1789361629.70204]], ""mean_power_w"": 58.958780126114924, ""observed_clock_max_mhz"": 825, ""observed_clock_min_mhz"": 825, ""samples"": 71}, ""P0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 5.576236009597778, ""energy_j"": 343.7260000035167, ""interval_count"": 1, ""intervals"": [[1789361624.125804, 1789361629.70204]], ""mean_power_w"": 61.64122167926499, ""observed_clock_max_mhz"": 900, ""observed_clock_min_mhz"": 900, ""samples"": 90}}",672.4940728247166,True,5,True,96,"[[1789361624.125804, 1789361629.70204]]",120.60000180537992,96,96,900,canary,"{""decode_first_real_chunk_forwarded"": 1539983.819784966, ""decode_first_real_chunk_received"": 1539983.819775504, ""decode_last_chunk_received"": 1539989.226221506, ""decode_request_started"": 1539983.745233435, ""decode_response_headers_received"": 1539983.782591138, ""kv_handoff_completed"": 1539983.745150416, ""prefill_completed"": 1539983.745146679, ""prefill_started"": 1539983.655321593, ""request_received"": 1539983.655193718, ""response_completed"": 1539989.226364081, ""route_selected"": 1539983.655212639}","{""decode_first_real_chunk_forwarded"": 1789361624.2904482, ""decode_first_real_chunk_received"": 1789361624.2904449, ""decode_last_chunk_received"": 1789361629.6968913, ""decode_request_started"": 1789361624.2158968, ""decode_response_headers_received"": 1789361624.253254, ""kv_handoff_completed"": 1789361624.215813, ""prefill_completed"": 1789361624.215811, ""prefill_started"": 1789361624.1259847, ""request_received"": 1789361624.1258583, ""response_completed"": 1789361629.6970274, ""route_selected"": 1789361624.1258764}",1,client_send_to_completed_stream,1539989231379475,1789361629702040001,production-trigger-decode_medium-attempt-1-energy-refine-D-5-sample-1,1539983655142820,1789361624125803915,energy-refine,0.15,True,56.90995791534844,164.58178614266217,decode_medium
0.816498,1,D,production-trigger-decode_medium-attempt-1-energy-refine-D-5,1539989545743889,1789361630016404798,1789361637255290604,127,True,"{""duration_s"": 7.418336868286133, ""end"": 1789361637.2583134, ""endpoints"": {""D0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 438.7035881355405, ""mean_power_w"": 59.137728027831486, ""samples"": 94}, ""P0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 455.11599999666214, ""mean_power_w"": 61.35013926670172, ""samples"": 118}}, ""energy_j"": 893.8195881322026, ""mean_power_w"": 120.4878672945332, ""start"": 1789361629.8399765}",825,7.417510271072388,"{""D0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 7.417510271072388, ""energy_j"": 438.6795892268419, ""interval_count"": 1, ""intervals"": [[1789361629.8408031, 1789361637.2583134]], ""mean_power_w"": 59.14108281557118, ""observed_clock_max_mhz"": 825, ""observed_clock_min_mhz"": 825, ""samples"": 94}, ""P0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 7.417510271072388, ""energy_j"": 455.11599999666214, ""interval_count"": 1, ""intervals"": [[1789361629.8408031, 1789361637.2583134]], ""mean_power_w"": 61.35697604242935, ""observed_clock_max_mhz"": 900, ""observed_clock_min_mhz"": 900, ""samples"": 118}}",893.7955892235041,False,5,True,128,"[[1789361629.8408031, 1789361637.2583134]]",120.49805885800053,128,128,900,canary,"{""decode_first_real_chunk_forwarded"": 1539989.545735942, ""decode_first_real_chunk_received"": 1539989.545726779, ""decode_last_chunk_received"": 1539996.784623815, ""decode_request_started"": 1539989.470951022, ""decode_response_headers_received"": 1539989.480409536, ""kv_handoff_completed"": 1539989.470866693, ""prefill_completed"": 1539989.470862536, ""prefill_started"": 1539989.370255274, ""request_received"": 1539989.370177689, ""response_completed"": 1539996.78467183, ""route_selected"": 1539989.370189985}","{""decode_first_real_chunk_forwarded"": 1789361630.0163991, ""decode_first_real_chunk_received"": 1789361630.016396, ""decode_last_chunk_received"": 1789361637.2552886, ""decode_request_started"": 1789361629.9416146, ""decode_response_headers_received"": 1789361629.9510741, ""kv_handoff_completed"": 1789361629.9415295, ""prefill_completed"": 1789361629.941527, ""prefill_started"": 1789361629.840918, ""request_received"": 1789361629.8408418, ""response_completed"": 1789361637.2553341, ""route_selected"": 1789361629.840853}",2,client_send_to_completed_stream,1539996787652749,1789361637258313365,production-trigger-decode_medium-attempt-1-energy-refine-D-5-sample-2,1539989370141486,1789361629840803121,energy-refine,0.0,True,56.999189260335065,175.54908990859985,decode_medium
1.231073,1,D,production-trigger-decode_medium-attempt-1-energy-refine-D-5,1539997050029223,1789361637520690225,1789361646610973908,158,True,"{""duration_s"": 9.270845890045166, ""end"": 1789361646.6149006, ""endpoints"": {""D0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 547.2871030494571, ""mean_power_w"": 59.033135653470644, ""samples"": 120}, ""P0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 566.4064216092229, ""mean_power_w"": 61.09544137902431, ""samples"": 148}}, ""energy_j"": 1113.69352465868, ""mean_power_w"": 120.12857703249496, ""start"": 1789361637.3440547}",825,9.2696053981781,"{""D0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 9.2696053981781, ""energy_j"": 547.2340218871832, ""interval_count"": 1, ""intervals"": [[1789361637.3452952, 1789361646.6149006]], ""mean_power_w"": 59.035309312599175, ""observed_clock_max_mhz"": 825, ""observed_clock_min_mhz"": 825, ""samples"": 120}, ""P0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 9.2696053981781, ""energy_j"": 566.2549755126238, ""interval_count"": 1, ""intervals"": [[1789361637.3452952, 1789361646.6149006]], ""mean_power_w"": 61.08727946757244, ""observed_clock_max_mhz"": 900, ""observed_clock_min_mhz"": 900, ""samples"": 148}}",1113.488997399807,False,5,True,200,"[[1789361637.3452952, 1789361646.6149006]]",120.12258878017163,160,160,900,canary,"{""decode_first_real_chunk_forwarded"": 1539997.050020873, ""decode_first_real_chunk_received"": 1539997.049995074, ""decode_last_chunk_received"": 1540006.140298552, ""decode_request_started"": 1539996.974816779, ""decode_response_headers_received"": 1539996.984721258, ""kv_handoff_completed"": 1539996.974729676, ""prefill_completed"": 1539996.974725836, ""prefill_started"": 1539996.874734141, ""request_received"": 1539996.87466495, ""response_completed"": 1540006.140440134, ""route_selected"": 1539996.874675028}","{""decode_first_real_chunk_forwarded"": 1789361637.5206838, ""decode_first_real_chunk_received"": 1789361637.5206807, ""decode_last_chunk_received"": 1789361646.6109686, ""decode_request_started"": 1789361637.4454799, ""decode_response_headers_received"": 1789361637.4553857, ""kv_handoff_completed"": 1789361637.4453921, ""prefill_completed"": 1789361637.44539, ""prefill_started"": 1789361637.345397, ""request_received"": 1789361637.3453288, ""response_completed"": 1789361646.6111033, ""route_selected"": 1789361637.345338}",3,client_send_to_completed_stream,1540006144239858,1789361646614900437,production-trigger-decode_medium-attempt-1-energy-refine-D-5-sample-3,1539996874633348,1789361637345295092,energy-refine,0.0,True,57.171719987824,175.33012409694493,decode_medium
1113.74897,1,D,production-trigger-decode_medium-attempt-1-energy-refine-D-6,1540007733218410,1789361648203879323,1789361653596282914,96,True,"{""duration_s"": 6.844128608703613, ""end"": 1789361653.6001375, ""endpoints"": {""D0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 356.9585503041744, ""mean_power_w"": 52.15544165114513, ""samples"": 90}, ""P0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 422.1588421314955, ""mean_power_w"": 61.681897910953936, ""samples"": 110}}, ""energy_j"": 779.1173924356699, ""mean_power_w"": 113.83733956209907, ""start"": 1789361646.7560089}",900,5.57930064201355,"{""D0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 5.57930064201355, ""energy_j"": 327.8523128256202, ""interval_count"": 1, ""intervals"": [[1789361648.0208368, 1789361653.6001375]], ""mean_power_w"": 58.762259620284496, ""observed_clock_max_mhz"": 900, ""observed_clock_min_mhz"": 900, ""samples"": 73}, ""P0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 5.57930064201355, ""energy_j"": 344.7704190388322, ""interval_count"": 1, ""intervals"": [[1789361648.0208368, 1789361653.6001375]], ""mean_power_w"": 61.7945583434998, ""observed_clock_max_mhz"": 900, ""observed_clock_min_mhz"": 900, ""samples"": 90}}",672.6227318644524,True,6,True,96,"[[1789361648.0208368, 1789361653.6001375]]",120.5568179637843,96,96,900,canary,"{""decode_first_real_chunk_forwarded"": 1540007.733210315, ""decode_first_real_chunk_received"": 1540007.733201635, ""decode_last_chunk_received"": 1540013.125607125, ""decode_request_started"": 1540007.659475518, ""decode_response_headers_received"": 1540007.668263486, ""kv_handoff_completed"": 1540007.659388927, ""prefill_completed"": 1540007.659385292, ""prefill_started"": 1540007.550381176, ""request_received"": 1540007.550238532, ""response_completed"": 1540013.125752003, ""route_selected"": 1540007.550260278}","{""decode_first_real_chunk_forwarded"": 1789361648.2038734, ""decode_first_real_chunk_received"": 1789361648.2038705, ""decode_last_chunk_received"": 1789361653.5962775, ""decode_request_started"": 1789361648.1301386, ""decode_response_headers_received"": 1789361648.138928, ""kv_handoff_completed"": 1789361648.1300514, ""prefill_completed"": 1789361648.1300492, ""prefill_started"": 1789361648.0210443, ""request_received"": 1789361648.0209048, ""response_completed"": 1789361653.5964153, ""route_selected"": 1789361648.020924}",1,client_send_to_completed_stream,1540013129476883,1789361653600137372,production-trigger-decode_medium-attempt-1-energy-refine-D-6-sample-1,1540007550176172,1789361648020836975,energy-refine,0.15,True,56.762163051845214,182.96310305595398,decode_medium
0.315725,1,D,production-trigger-decode_medium-attempt-1-energy-refine-D-6,1540013460234184,1789361653930895109,1789361661150495476,128,True,"{""duration_s"": 7.416722059249878, ""end"": 1789361661.1546056, ""endpoints"": {""D0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 440.15399999916553, ""mean_power_w"": 59.346163504970605, ""samples"": 97}, ""P0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 456.09863152354956, ""mean_power_w"": 61.495985407019425, ""samples"": 118}}, ""energy_j"": 896.2526315227151, ""mean_power_w"": 120.84214891199004, ""start"": 1789361653.7378836}",900,7.416399240493774,"{""D0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 7.416399240493774, ""energy_j"": 440.15399999916553, ""interval_count"": 1, ""intervals"": [[1789361653.7382064, 1789361661.1546056]], ""mean_power_w"": 59.348746706610775, ""observed_clock_max_mhz"": 900, ""observed_clock_min_mhz"": 900, ""samples"": 97}, ""P0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 7.416399240493774, ""energy_j"": 456.0599471107125, ""interval_count"": 1, ""intervals"": [[1789361653.7382064, 1789361661.1546056]], ""mean_power_w"": 61.49344612148316, ""observed_clock_max_mhz"": 900, ""observed_clock_min_mhz"": 900, ""samples"": 118}}",896.2139471098781,False,6,True,128,"[[1789361653.7382064, 1789361661.1546056]]",120.84219282809393,128,128,900,canary,"{""decode_first_real_chunk_forwarded"": 1540013.460226204, ""decode_first_real_chunk_received"": 1540013.460217034, ""decode_last_chunk_received"": 1540020.679820207, ""decode_request_started"": 1540013.386104982, ""decode_response_headers_received"": 1540013.395362007, ""kv_handoff_completed"": 1540013.385994549, ""prefill_completed"": 1540013.385991016, ""prefill_started"": 1540013.267624066, ""request_received"": 1540013.267570142, ""response_completed"": 1540020.679964739, ""route_selected"": 1540013.267578376}","{""decode_first_real_chunk_forwarded"": 1789361653.9308891, ""decode_first_real_chunk_received"": 1789361653.9308865, ""decode_last_chunk_received"": 1789361661.15049, ""decode_request_started"": 1789361653.8567684, ""decode_response_headers_received"": 1789361653.8660264, ""kv_handoff_completed"": 1789361653.8566573, ""prefill_completed"": 1789361653.8566551, ""prefill_started"": 1789361653.7382865, ""request_received"": 1789361653.7382333, ""response_completed"": 1789361661.150628, ""route_selected"": 1789361653.7382412}",2,client_send_to_completed_stream,1540020683944986,1789361661154605618,production-trigger-decode_medium-attempt-1-energy-refine-D-6-sample-2,1540013267544902,1789361653738206488,energy-refine,0.0,True,56.84726907849664,192.6468920428306,decode_medium
0.876464,1,D,production-trigger-decode_medium-attempt-1-energy-refine-D-6,1540021016124922,1789361661486785789,1789361670550345379,158,True,"{""duration_s"": 9.265303134918213, ""end"": 1789361670.5583458, ""endpoints"": {""D0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 550.6115327477455, ""mean_power_w"": 59.42725507519036, ""samples"": 113}, ""P0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 569.7609899491072, ""mean_power_w"": 61.49404737788286, ""samples"": 148}}, ""energy_j"": 1120.3725226968527, ""mean_power_w"": 120.92130245307322, ""start"": 1789361661.2930427}",900,9.264413833618164,"{""D0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 9.264413833618164, ""energy_j"": 550.585786730051, ""interval_count"": 1, ""intervals"": [[1789361661.293932, 1789361670.5583458]], ""mean_power_w"": 59.430180540091754, ""observed_clock_max_mhz"": 900, ""observed_clock_min_mhz"": 900, ""samples"": 113}, ""P0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 9.264413833618164, ""energy_j"": 569.6760993227363, ""interval_count"": 1, ""intervals"": [[1789361661.293932, 1789361670.5583458]], ""mean_power_w"": 61.49078717268964, ""observed_clock_max_mhz"": 900, ""observed_clock_min_mhz"": 900, ""samples"": 148}}",1120.2618860527873,False,6,True,200,"[[1789361661.293932, 1789361670.5583458]]",120.92096771278139,160,160,900,canary,"{""decode_first_real_chunk_forwarded"": 1540021.016117047, ""decode_first_real_chunk_received"": 1540021.016108166, ""decode_last_chunk_received"": 1540030.079670012, ""decode_request_started"": 1540020.940769626, ""decode_response_headers_received"": 1540020.95073479, ""kv_handoff_completed"": 1540020.940680563, ""prefill_completed"": 1540020.940676683, ""prefill_started"": 1540020.82340613, ""request_received"": 1540020.823312421, ""response_completed"": 1540030.07981469, ""route_selected"": 1540020.823327522}","{""decode_first_real_chunk_forwarded"": 1789361661.48678, ""decode_first_real_chunk_received"": 1789361661.4867773, ""decode_last_chunk_received"": 1789361670.5503402, ""decode_request_started"": 1789361661.411433, ""decode_response_headers_received"": 1789361661.4213996, ""kv_handoff_completed"": 1789361661.411343, ""prefill_completed"": 1789361661.411341, ""prefill_started"": 1789361661.294069, ""request_received"": 1789361661.2939765, ""response_completed"": 1789361670.550478, ""route_selected"": 1789361661.293991}",3,client_send_to_completed_stream,1540030087685218,1789361670558345798,production-trigger-decode_medium-attempt-1-energy-refine-D-6-sample-3,1540020823270383,1789361661293931976,energy-refine,0.0,True,57.00353362287084,192.7957448642701,decode_medium
