adaptive,attempt,axis,candidate_id,control_inclusive_duration_sum_s,control_inclusive_energy_sum_j,decode_frequency_mhz,early_stop_reason,energy_statistic,event,grid_index,input_output_shapes,latency_statistic,measured_energy_j,measured_power_w,prefill_frequency_mhz,probe_id,repeat_index,request_active_duration_sum_s,request_active_energy_sum_j,sample_count,search_stage,slo_met,tpot_ms,ttft_ms,workload_id
True,1,P,production-trigger-decode_medium-attempt-1-binary-slo-P-3,23.33222770690918,3023.9970984384418,1500,,mean_request_energy_j,probe_candidate_aggregated,3,"[[96, 96], [128, 128], [200, 160]]",p95,966.0052633360028,132.11010992024788,1200,production-trigger-decode_medium-attempt-1-binary-slo-P-3,,21.931966304779053,2898.0157900080085,3,binary-slo,True,56.037303905588466,225.33699746709317,decode_medium
True,1,P,production-trigger-decode_medium-attempt-1-binary-slo-P-1,23.293920755386353,2993.6205649077892,1500,,mean_request_energy_j,probe_candidate_aggregated,1,"[[96, 96], [128, 128], [200, 160]]",p95,957.513837484022,131.01979074810396,1005,production-trigger-decode_medium-attempt-1-binary-slo-P-1,,21.905160427093506,2872.541512452066,3,binary-slo,True,56.038623313918876,188.57477142009884,decode_medium
True,1,P,production-trigger-decode_medium-attempt-1-binary-slo-P-0,23.285359144210815,2986.2898909151554,1500,,mean_request_energy_j,probe_candidate_aggregated,0,"[[96, 96], [128, 128], [200, 160]]",p95,955.5549257745346,130.7759991435579,900,production-trigger-decode_medium-attempt-1-binary-slo-P-0,,21.913007497787476,2866.6647773236036,3,binary-slo,True,56.03965337442801,192.94045828282833,decode_medium
True,1,D,production-trigger-decode_medium-attempt-1-binary-slo-D-7,23.41288709640503,2805.0768913775682,975,,mean_request_energy_j,probe_candidate_aggregated,7,"[[96, 96], [128, 128], [200, 160]]",p95,900.6143974463145,121.75954465794639,900,production-trigger-decode_medium-attempt-1-binary-slo-D-7,,22.19997811317444,2701.8431923389435,3,binary-slo,True,56.79975446582597,202.4646874750033,decode_medium
True,1,D,production-trigger-decode_medium-attempt-1-binary-slo-D-3,23.74887728691101,2805.3112513422966,675,,mean_request_energy_j,probe_candidate_aggregated,3,"[[96, 96], [128, 128], [200, 160]]",p95,899.347258977592,120.00692478622567,900,production-trigger-decode_medium-attempt-1-binary-slo-D-3,,22.482101917266846,2698.041776932776,3,binary-slo,True,57.630012965642265,190.87413016241044,decode_medium
True,1,D,production-trigger-decode_medium-attempt-1-binary-slo-D-1,24.030853033065796,2830.995756521821,525,,mean_request_energy_j,probe_candidate_aggregated,1,"[[96, 96], [128, 128], [200, 160]]",p95,907.7280665114522,119.55943866640877,900,production-trigger-decode_medium-attempt-1-binary-slo-D-1,,22.774333953857422,2723.1841995343566,3,binary-slo,True,58.42944939452405,190.03042608965188,decode_medium
True,1,D,production-trigger-decode_medium-attempt-1-binary-slo-D-0,24.22470235824585,2846.3057288974524,450,,mean_request_energy_j,probe_candidate_aggregated,0,"[[96, 96], [128, 128], [200, 160]]",p95,913.9434010709325,119.17914718653402,900,production-trigger-decode_medium-attempt-1-binary-slo-D-0,,23.00133490562439,2741.8302032127976,3,binary-slo,True,59.0734173098291,190.51588710863143,decode_medium
True,1,D,production-trigger-decode_medium-attempt-1-energy-refine-D-2,23.86255121231079,2810.9288708120584,600,,mean_request_energy_j,probe_candidate_aggregated,2,"[[96, 96], [128, 128], [200, 160]]",p95,901.5940659021338,119.6040634509846,900,production-trigger-decode_medium-attempt-1-energy-refine-D-2,,22.608464002609253,2704.7821977064013,3,energy-refine,True,57.972205585201415,189.17619572021067,decode_medium
True,1,D,production-trigger-decode_medium-attempt-1-energy-refine-D-4,23.576880931854248,2791.159410074353,750,,mean_request_energy_j,probe_candidate_aggregated,4,"[[96, 96], [128, 128], [200, 160]]",p95,896.9393221164743,120.24577497503442,900,production-trigger-decode_medium-attempt-1-energy-refine-D-4,,22.373144388198853,2690.817966349423,3,energy-refine,True,57.36527433203814,191.62588454782963,decode_medium
True,1,D,production-trigger-decode_medium-attempt-1-energy-refine-D-5,23.496137142181396,2780.6099177896976,825,,mean_request_energy_j,probe_candidate_aggregated,5,"[[96, 96], [128, 128], [200, 160]]",p95,893.2595531493425,120.40688314785069,900,production-trigger-decode_medium-attempt-1-energy-refine-D-5,,22.263351678848267,2679.7786594480276,3,energy-refine,True,57.154466915075105,175.52719332743436,decode_medium
True,1,D,production-trigger-decode_medium-attempt-1-energy-refine-D-6,23.526153802871704,2795.7425466552377,900,,mean_request_energy_j,probe_candidate_aggregated,6,"[[96, 96], [128, 128], [200, 160]]",p95,896.3661883423725,120.77332616821987,900,production-trigger-decode_medium-attempt-1-energy-refine-D-6,,22.26011371612549,2689.0985650271177,3,energy-refine,True,56.98790716843342,192.78085958212614,decode_medium
False,1,,production-trigger-decode_medium-attempt-1-confirm,23.64971399307251,2801.9319675937295,825,,mean_request_energy_j,probe_candidate_aggregated,,"[[96, 96], [128, 128], [200, 160]]",p95,895.7670607541999,120.29766332985436,900,production-trigger-decode_medium-attempt-1-confirm,,22.31774377822876,2687.3011822625995,3,confirmation,True,57.1541398880193,192.33919763937593,decode_medium
True,1,P,production-trigger-prefill_medium-attempt-1-binary-slo-P-8,13.931370496749878,1790.2346449196339,1500,,mean_request_energy_j,probe_candidate_aggregated,8,"[[768, 48], [1024, 64], [1280, 80]]",p95,532.6209835112095,136.92513578225223,1710,production-trigger-prefill_medium-attempt-1-binary-slo-P-8,,11.677679777145386,1597.8629505336285,3,binary-slo,True,57.20636710480678,328.78994394559413,prefill_medium
