unix_second,endpoint,mean_sensor_power_w,mean_clock_mhz,samples
1789363344,P0,67.79846666666667,1005,15
1789363345,P0,63.283500000000004,1005,16
1789363346,P0,61.32975,1005,16
1789363347,P0,60.90873333333333,1005,15
1789363348,P0,60.713,1005,16
1789363349,P0,60.713,1005,16
1789363350,P0,60.827333333333335,1005,15
1789363351,P0,60.843374999999995,1005,16
1789363352,P0,61.159,1005,15
1789363353,P0,64.2084,1005,15
1789363354,P0,62.197125,1005,16
1789363355,P0,61.477312500000004,1005,16
1789363356,P0,61.0148,1005,15
1789363357,P0,60.634625,1005,16
1789363358,P0,63.675124999999994,1005,16
1789363359,P0,65.78546666666666,1005,15
1789363360,P0,61.83025,1005,16
1789363361,P0,60.9434,1005,15
1789363362,P0,60.818,1005,16
1789363363,P0,60.818,1005,15
1789363364,P0,60.7186875,1005,16
1789363365,P0,60.69775,1005,16
1789363366,P0,71.74846666666667,1005,15
1789363367,P0,72.772,1005,16
1789363368,P0,62.22375,1005,16
1789363369,P0,61.108666666666664,1005,15
1789363370,P0,60.6215,1005,16
1789363371,P0,60.934125,1005,16
1789363372,P0,60.957,1005,15
1789363373,P0,60.711125,1005,16
1789363374,P0,60.64053333333333,1005,15
1789363375,P0,61.4676875,1005,16
1789363376,P0,63.29773333333333,1005,15
1789363377,P0,62.641125,1005,16
1789363378,P0,60.687,1005,15
1789363379,P0,61.064375,1005,16
1789363380,P0,61.410875000000004,1005,16
1789363381,P0,60.9,1005,15
1789363382,P0,60.5793125,1005,16
1789363383,P0,60.591,1005,15
1789363384,P0,60.591,1005,16
1789363385,P0,60.713,1005,15
1789363386,P0,60.957,1005,16
1789363387,P0,60.8423125,1005,16
1789363388,P0,61.738933333333335,1005,15
1789363389,P0,64.52159999999999,1005,15
1789363390,P0,62.912437499999996,1005,16
1789363391,P0,60.540875,1005,16
1789363392,P0,60.5899375,1005,16
1789363393,P0,60.986666666666665,1005,15
1789363394,P0,61.3868125,1005,16
1789363395,P0,60.953625,1005,16
1789363396,P0,60.77806666666667,1005,15
1789363397,P0,60.918875,1005,16
1789363398,P0,60.75875,1005,16
1789363399,P0,60.629125,1005,16
1789363400,P0,60.94126666666667,1005,15
1789363401,P0,61.4161875,1005,16
1789363402,P0,60.965312499999996,1005,16
1789363403,P0,62.22533333333333,1005,15
1789363404,P0,64.2253125,1005,16
1789363405,P0,62.769999999999996,1005,15
1789363406,P0,60.689875,1005,16
1789363407,P0,60.811625,1005,16
1789363408,P0,60.694250000000004,1005,16
1789363409,P0,60.604600000000005,1005,15
1789363410,P0,60.6834375,1005,16
1789363411,P0,60.742999999999995,1005,15
1789363412,P0,60.818,1005,15
1789363413,P0,60.870125,1005,16
1789363414,P0,60.957,1005,16
1789363415,P0,60.8106,1005,15
1789363416,P0,60.682500000000005,1005,16
1789363417,P0,60.88075,1005,16
1789363418,P0,60.8655,1005,16
1789363419,P0,60.6642,1005,15
1789363420,P0,60.72825,1005,16
1789363421,P0,60.91125,1005,16
1789363422,P0,64.36506666666666,1005,15
1789363423,P0,63.5570625,1005,16
1789363424,P0,61.3095,1005,16
1789363425,P0,61.01286666666667,1005,15
1789363426,P0,60.953125,1005,16
1789363427,P0,60.634625,1005,16
1789363428,P0,60.804500000000004,1005,16
1789363429,P0,61.047333333333334,1005,15
1789363430,P0,60.865625,1005,16
1789363431,P0,60.72825,1005,16
1789363432,P0,61.03106666666667,1005,15
1789363433,P0,60.972375,1005,16
1789363434,P0,61.169333333333334,1005,15
1789363435,P0,64.6633125,1005,16
1789363436,P0,66.9794,1005,15
1789363437,P0,63.20675,1005,16
1789363438,P0,61.43653333333333,1005,15
1789363439,P0,60.958,1005,16
1789363440,P0,61.1105,1005,16
1789363441,P0,61.202,1005,16
1789363442,P0,60.9084,1005,15
1789363443,P0,60.926500000000004,1005,16
1789363444,P0,60.95773333333333,1005,15
1789363445,P0,60.958,1005,16
1789363446,P0,61.049499999999995,1005,16
1789363447,P0,61.08,1005,16
1789363448,P0,60.9816,1005,15
1789363449,P0,61.21875,1005,16
1789363450,P0,72.5038,1005,15
1789363451,P0,67.3304375,1005,16
1789363452,P0,61.719,1005,16
1789363453,P0,61.06113333333334,1005,15
1789363454,P0,60.87775,1005,16
1789363455,P0,60.735875,1005,16
1789363456,P0,61.247625,1005,16
1789363457,P0,61.324,1005,15
1789363458,P0,60.927499999999995,1005,16
1789363459,P0,60.935125,1005,16
1789363460,P0,61.38093333333333,1005,15
1789363461,P0,61.346875,1005,16
1789363462,P0,60.927499999999995,1005,16
1789363463,P0,60.935125,1005,16
1789363464,P0,60.958,1005,15
1789363465,P0,60.958,1005,16
1789363466,P0,61.049,1005,15
1789363467,P0,60.94925,1005,16
1789363468,P0,62.3990625,1005,16
1789363469,P0,66.26233333333333,1005,15
1789363470,P0,63.332750000000004,1005,16
