phase,freq_mhz,input_len,level_at_send,level_at_done,send_mono_s,status,error,ttft_ms,tpot_ms,tokens,latency_ms,max_gap_ms
closed_loop,1500,512,32,48,2510904.637124498,ok,,2972.1379899419844,100.6039232599969,256,28626.164393965155,1007.549877744168
closed_loop,1500,512,32,48,2510904.640961824,ok,,2968.490570783615,100.60921097722124,256,28623.857067897916,1006.6380049102008
closed_loop,1500,512,32,48,2510904.643251714,ok,,2966.26757318154,100.61493824765671,256,28623.094716109335,1006.6257510334253
closed_loop,1500,512,32,48,2510904.63899721,ok,,2971.1429267190397,100.63944093006499,256,28634.289915673435,1007.1926382370293
closed_loop,1500,512,32,48,2510904.645493228,ok,,2965.0530288927257,100.65527627171546,256,28632.218779996037,1007.1593122556806
closed_loop,1500,512,32,48,2510904.63333666,ok,,2977.255060803145,100.67017888285073,256,28648.2151071541,1007.1245445869863
closed_loop,1500,512,32,48,2510905.626268259,ok,,2970.948123373091,100.57406894789607,256,28617.386555299163,1006.6365343518555
closed_loop,1500,512,32,48,2510905.62736669,ok,,2970.0870509259403,100.5849535485693,256,28619.298473000526,1006.615858990699
closed_loop,1500,512,32,48,2510905.622466969,ok,,2975.016896147281,100.59481222803394,256,28626.729980111122,1006.7155743017793
closed_loop,1500,512,32,48,2510905.62898698,ok,,2968.9672170206904,100.60526812996935,256,28623.336896300316,1007.14220572263
closed_loop,1500,512,32,48,2510905.630182155,ok,,2967.812187038362,100.61262420323841,256,28624.06047899276,1007.1513582952321
closed_loop,1500,512,32,48,2510905.623936866,ok,,2974.083967972547,100.62060469907581,256,28632.361005060375,1007.1360399015248
closed_loop,1500,512,32,48,2510905.625193906,ok,,2972.86325506866,100.62735099528058,256,28632.868010085076,1007.1191671304405
closed_loop,1500,512,32,48,2510906.617900434,ok,,2477.1738150157034,102.5182061682583,256,28619.3505958654,1007.2281840257347
closed_loop,1500,512,32,48,2510906.622764639,ok,,2471.7210200615227,102.53278786572172,256,28617.60387569666,1007.2584659792483
closed_loop,1500,512,32,48,2510906.620465415,ok,,2474.5626458898187,102.53870133675781,256,28621.949020773172,1007.1043707430363
closed_loop,1500,512,48,48,2510924.265505843,ok,,1137.1565000154078,116.42020202479235,256,30824.339195154607,1003.7379362620413
closed_loop,1500,512,48,48,2510924.268127447,ok,,1134.898779913783,116.42782866370445,256,30824.014334008098,1003.7589007988572
closed_loop,1500,512,48,48,2510924.266364734,ok,,1137.6149766147137,116.433194060536,256,30828.098149970174,1003.1845034100115
closed_loop,1500,512,48,48,2510924.264735468,ok,,1139.7319808602333,116.44651862409185,256,30833.657064009458,1003.4814248792827
closed_loop,1500,512,48,48,2510924.267558992,ok,,1137.1074263006449,116.45914803021678,256,30834.240810014307,1003.4491736441851
closed_loop,1500,512,48,48,2510924.268702622,ok,,1136.0033038072288,116.46899305210978,256,30835.642783902586,1003.4412830136716
closed_loop,1500,512,48,48,2510924.266970325,ok,,1137.7891753800213,116.47787289693952,256,30839.696834329516,1003.4277006052434
closed_loop,1500,512,48,48,2510924.273085315,ok,,2133.2582593895495,112.82651918739373,256,30904.06180312857,1003.7037758156657
closed_loop,1500,512,48,48,2510924.271966958,ok,,2134.907627943903,112.8357403655993,256,30908.05029682815,1003.7477877922356
closed_loop,1500,512,48,48,2510924.272530989,ok,,2134.415868204087,112.87037026611905,256,30916.382655035704,1003.6668847315013
closed_loop,1500,512,48,48,2510924.273630158,ok,,2133.5014328360558,112.8926876402807,256,30921.156086958945,1002.9562660492957
closed_loop,1500,512,48,48,2510924.270194933,ok,,2137.398090213537,112.89758803870748,256,30926.302914042026,1002.8732270002365
closed_loop,1500,512,48,48,2510924.271405856,ok,,2136.223071720451,112.91220342813462,256,30928.85762779042,1002.8482391498983
closed_loop,1500,512,48,48,2510924.2708361,ok,,2135.652971919626,112.92481491451754,256,30931.497529149055,1002.6405300013721
closed_loop,1500,512,48,48,2510924.274184962,ok,,2489.659074228257,125.72739199899576,256,34550.19113002345,1470.5873387865722
closed_loop,1500,512,48,48,2510924.274860481,ok,,2490.8819124102592,131.87568835621954,256,36119.22583822161,3173.493233975023
closed_loop,1500,512,48,48,2510932.596707073,ok,,668.0720881558955,120.41308828173023,256,31373.461846727878,1007.7265347354114
closed_loop,1500,512,48,48,2510932.692960202,ok,,1550.3986198455095,116.96047282722942,256,31375.340135768056,1007.6681491918862
closed_loop,1500,512,48,48,2510932.698704518,ok,,1552.6353563182056,116.94335594006321,256,31373.21128230542,1007.7112377621233
closed_loop,1500,512,48,48,2510932.700963461,ok,,1550.4790702834725,116.9492900736776,256,31372.5680061616,1007.7402922324836
closed_loop,1500,512,48,48,2510932.702937369,ok,,1548.5327844507992,116.95517970833416,256,31372.126575093716,1007.741373963654
closed_loop,1500,512,48,48,2510932.70669113,ok,,1545.4590870067477,116.9585772735231,256,31369.913558010012,1007.7918511815369
closed_loop,1500,512,48,48,2510932.715639454,ok,,1536.606770940125,116.96412974566806,256,31362.477196380496,1007.8572416678071
closed_loop,1500,512,48,48,2510932.717683181,ok,,1534.5884459093213,116.9716181288309,256,31362.371518742293,1007.8671602532268
closed_loop,1500,512,48,48,2510932.919304809,ok,,2317.7804579026997,113.89352516179868,256,31360.68745702505,1007.6817478984594
closed_loop,1500,512,48,48,2510932.921148916,ok,,2315.989069174975,113.91139738444312,256,31363.44564007595,1007.6766698621213
closed_loop,1500,512,48,48,2510932.9226773,ok,,2317.5943000242114,113.91246281199011,256,31365.305645857006,1007.7473097480834
closed_loop,1500,512,48,48,2510932.924630203,ok,,2317.6443772390485,113.91368549791913,256,31365.66712707281,1007.859957870096
closed_loop,1500,512,48,48,2510932.926117542,ok,,2316.1778268404305,113.9202808943011,256,31365.877602715045,1007.8640906140208
closed_loop,1500,512,48,48,2510932.927632488,ok,,2314.7026640363038,113.92657679743043,256,31366.002794355154,1008.1134359352291
closed_loop,1500,512,48,48,2510932.928982064,ok,,2313.373301643878,113.93230920840128,256,31366.133741103113,1008.1285112537444
closed_loop,1500,512,48,48,2510933.262486981,ok,,2968.0128055624664,111.3504440596729,256,31362.444099970162,1007.6927561312914
closed_loop,1500,512,48,48,2510933.264421303,ok,,2966.8123172596097,111.36478076816773,256,31364.880764391273,1007.6658930629492
closed_loop,1500,512,48,48,2510933.266076113,ok,,2965.378490742296,111.37422743600374,256,31365.836990997195,1007.7170068398118
closed_loop,1500,512,48,48,2510933.268428837,ok,,2963.0771088413894,111.382305981847,256,31365.61102187261,1007.7135860919952
closed_loop,1500,512,48,48,2510933.276146307,ok,,2956.3586437143385,111.38713395442156,256,31360.104540828615,1007.7437940053642
closed_loop,1500,512,48,48,2510933.280422286,ok,,2952.768499031663,111.39238187860624,256,31357.851082924753,1008.1460550427437
closed_loop,1500,512,48,48,2510933.283222744,ok,,2950.0879971310496,111.40105433433371,256,31357.384724076837,1008.1464094109833
closed_loop,1500,512,48,48,2510934.245943354,ok,,2989.0136402100325,111.30342540312924,256,31371.43763806671,1007.7161048538983
closed_loop,1500,512,48,48,2510934.248630317,ok,,2986.6569759324193,111.31487766682517,256,31371.998688206077,1008.0773858353496
closed_loop,1500,512,48,48,2510934.250885904,ok,,2984.4683362171054,111.3243611730343,256,31372.2205911763,1007.688813842833
closed_loop,1500,512,48,48,2510934.253802578,ok,,2982.24710021168,111.33492946186486,256,31372.684283182025,1008.1465221010149
closed_loop,1500,512,48,48,2510934.255954701,ok,,2980.1132259890437,111.35526761668278,256,31375.731620006263,1008.12898715958
closed_loop,1500,512,48,48,2510934.257706477,ok,,2978.387373033911,111.36175774622197,256,31375.659585930407,1008.0123711377382
closed_loop,1500,512,48,48,2510934.25930942,ok,,2976.8041633069515,111.36862736779685,256,31375.826187897474,1008.004660718143
closed_loop,1500,512,48,48,2510935.239755083,ok,,2497.57261807099,125.04704732484385,256,34384.6102161333,1834.0326570905745
closed_loop,1500,512,48,64,2510935.241924597,ok,,2495.491744019091,136.48015634138503,256,37297.972578089684,3286.1471963115036
closed_loop,1500,512,48,64,2510935.243639986,ok,,2494.289259891957,142.76395584365318,256,38899.1375551559,4739.395159296691
closed_loop,1500,512,48,64,2510955.093371306,ok,,1673.3689079992473,123.12077625892034,256,33069.22702305019,1007.7215367928147
closed_loop,1500,512,48,64,2510955.096661263,ok,,1670.6579327583313,123.13609506350522,256,33070.39621286094,1007.7025340870023
closed_loop,1500,512,48,64,2510955.100617674,ok,,1667.0102486386895,123.14537989486958,256,33069.119583815336,1007.7834161929786
closed_loop,1500,512,48,64,2510955.10361397,ok,,1664.3609181046486,123.15567066600802,256,33069.08054603264,1008.1441542133689
closed_loop,1500,512,48,64,2510955.106044708,ok,,1662.2046600095928,123.1753023578694,256,33071.93169509992,1007.9955761320889
closed_loop,1500,512,48,64,2510955.108286751,ok,,1660.021694842726,123.182571252041,256,33071.602419018745,1007.9902433790267
closed_loop,1500,512,48,64,2510955.091541469,ok,,1676.7936730757356,123.18902702308169,256,33090.01990780234,1007.9903020523489
closed_loop,1500,512,48,64,2510955.188476335,ok,,2585.86530899629,119.51427989109766,256,33062.06859322265,1007.6034902594984
closed_loop,1500,512,48,64,2510955.194349716,ok,,2580.807794816792,119.52615304320466,256,33060.01722998917,1007.444083224982
closed_loop,1500,512,48,64,2510955.196217316,ok,,2579.007084015757,119.53559504164492,256,33060.6174338609,1007.2859860956669
closed_loop,1500,512,48,64,2510955.199968722,ok,,2575.41029388085,119.54348146659778,256,33059.024477843195,1007.2127748280764
closed_loop,1500,512,48,64,2510955.201755684,ok,,2573.7493061460555,119.55031995278071,256,33059.11673326045,1007.1714418008924
closed_loop,1500,512,48,64,2510955.204523209,ok,,2571.0120601579547,119.55698895286403,256,33058.07436816394,1007.192456163466
closed_loop,1500,512,48,64,2510955.17879725,ok,,2597.5527628324926,119.5644008981831,256,33086.49816084653,1007.08975084126
closed_loop,1500,512,48,64,2510958.826732813,ok,,413.83020812645555,134.74887914809526,256,34774.82317388058,1453.0843077227473
closed_loop,1500,512,48,64,2510960.395799076,ok,,412.49358374625444,136.76773965103078,256,35288.31196669489,2093.5995117761195
closed_loop,1500,512,48,64,2510963.973300796,ok,,669.3447139114141,129.89636033809944,256,33792.94437216595,1079.753028228879
closed_loop,1500,512,48,64,2510964.073194839,ok,,1543.8005067408085,126.4483929812616,256,33788.17188180983,1080.675472971052
closed_loop,1500,512,48,64,2510964.070639744,ok,,1546.635929029435,126.4584127758794,256,33793.552367947996,1080.5625501088798
closed_loop,1500,512,48,64,2510964.074788379,ok,,1550.611114129424,126.43631775954775,256,33791.89064307138,1080.4977570660412
closed_loop,1500,512,48,64,2510964.076236419,ok,,1549.2465202696621,126.4414604041068,256,33791.844392195344,1080.4241131991148
closed_loop,1500,512,48,64,2510964.077822383,ok,,1548.3063161373138,126.44459052814865,256,33791.695741936564,1080.3903890773654
closed_loop,1500,512,48,64,2510964.079292792,ok,,1547.019508201629,126.45012607396234,256,33791.821049991995,1080.3176667541265
closed_loop,1500,512,48,64,2510964.081238389,ok,,1545.1852958649397,126.45507586352966,256,33791.24718718231,1080.0293539650738
closed_loop,1500,512,48,64,2510964.286586259,ok,,2320.540735963732,123.46445619146905,256,33804.00935281068,1080.5455911904573
closed_loop,1500,512,48,64,2510964.289607781,ok,,2317.589412909001,123.47458773383907,256,33803.63375414163,1080.514068249613
closed_loop,1500,512,48,64,2510964.291646176,ok,,2316.0672867670655,123.48650251789128,256,33805.16016995534,1080.3435039706528
closed_loop,1500,512,48,64,2510964.293372924,ok,,2314.6115601994097,123.49344228631726,256,33805.45991985127,1080.003285780549
closed_loop,1500,512,48,64,2510964.294863893,ok,,2313.159426674247,123.49958209795695,256,33805.57514587417,1079.9800092354417
closed_loop,1500,512,48,64,2510964.28387223,ok,,2324.1833462379873,123.5054378178628,256,33818.091738037765,1079.949575010687
closed_loop,1500,512,48,64,2510964.296301179,ok,,2311.789503786713,123.51082746742988,256,33807.0728527382,1079.9211747944355
closed_loop,1500,512,48,64,2510964.631278926,ok,,2972.9502028785646,123.47501212657959,256,34459.135440178216,1081.1500288546085
closed_loop,1500,512,48,64,2510964.633512314,ok,,2971.381828188896,123.48680027450125,256,34460.56218305603,1081.2476542778313
closed_loop,1500,512,48,64,2510964.635629829,ok,,2969.4698248058558,123.49573902457075,256,34460.91276779771,1080.7361733168364
closed_loop,1500,512,48,64,2510964.637715744,ok,,2967.4262939952314,123.50303044031357,256,34460.72448696941,1080.6712373159826
closed_loop,1500,512,48,64,2510964.63975453,ok,,2966.3238851353526,123.5074322579392,256,34460.742918774486,1080.3683041594923
closed_loop,1500,512,48,64,2510964.62783883,ok,,2978.9672079496086,123.51358625124774,256,34474.95666798204,1079.8912378959358
closed_loop,1500,512,48,64,2510964.642119964,ok,,2964.729513041675,123.52038914812546,256,34462.459513917565,1079.8631482757628
closed_loop,1500,512,48,64,2510965.622433802,ok,,2987.3237358406186,123.41610031458093,256,34458.46701879054,1080.706854350865
closed_loop,1500,512,48,64,2510965.624900084,ok,,2985.410574823618,123.42453280135112,256,34458.6939457804,1080.6181733496487
closed_loop,1500,512,48,64,2510965.631237263,ok,,2979.1592471301556,123.43163323935633,256,34454.24417918548,1080.5822969414294
closed_loop,1500,512,48,64,2510965.633078631,ok,,2978.6154949106276,123.43566371858412,256,34454.727333039045,1079.8001061193645
closed_loop,1500,512,48,64,2510965.619926821,ok,,2991.7322248220444,123.44175994980569,256,34469.40221404657,1079.7760891728103
closed_loop,1500,512,48,64,2510965.634878795,ok,,2976.8510130234063,123.44711960713362,256,34455.88414464146,1079.7525430098176
closed_loop,1500,512,48,64,2510965.636588883,ok,,2975.173457991332,123.4523256199763,256,34455.53690288216,1079.7440400347114
closed_loop,1500,512,48,64,2510969.62618617,ok,,398.93766585737467,141.6098923258045,256,36509.50674386695,2208.303857129067
closed_loop,1500,512,64,64,2510969.697834916,ok,,1333.663314115256,145.1768859088713,256,38353.795666247606,3752.7106376364827
closed_loop,1500,512,64,64,2510969.698567699,ok,,1331.7708508111537,151.41389276832342,256,39942.341855727136,5207.273276057094
closed_loop,1500,512,64,64,2510969.699342622,ok,,1332.3442968539894,157.60698310629118,256,41522.15445321053,6657.771439757198
closed_loop,1500,512,64,64,2510969.699941318,ok,,1331.8054410628974,160.39905904372242,256,42233.59137587249,7230.459444224834
closed_loop,1500,512,64,64,2510969.700516506,ok,,1331.5111650153995,165.81748743158053,256,43614.99699577689,8477.449639234692
closed_loop,1500,512,64,64,2510969.70109225,ok,,1331.1589430086315,171.99763667349723,256,45190.60229789466,10909.088347107172
closed_loop,1500,512,64,96,2510969.701654111,ok,,1328.6469359882176,178.13830685929634,256,46753.97669104859,12346.675334963948
closed_loop,1500,512,64,96,2510969.703050967,ok,,1843.7903732992709,178.89966262212278,256,47463.23322597891,12829.314501024783
closed_loop,1500,512,64,96,2510969.703472813,ok,,1843.3385780081153,183.99308063089848,256,48761.6015188396,13989.947926718742
closed_loop,1500,512,64,96,2510969.703825368,ok,,1842.8194001317024,190.71484308908967,256,50475.12816591188,15441.958948038518
closed_loop,1500,512,64,96,2510969.704171267,ok,,3158.7471859529614,196.81272162854964,256,53346.01867524907,15733.953810762614
closed_loop,1500,512,64,96,2510969.704499754,ok,,20692.000851035118,130.85527438670397,256,54060.1264256984,1000.4601422697306
closed_loop,1500,512,64,96,2510969.7054814,ok,,21578.058131039143,127.77325318140142,256,54160.264970269054,1003.7462539039552
closed_loop,1500,512,64,96,2510969.705151348,ok,,21578.314029145986,127.81159901516695,256,54170.3024241142,1003.7748920731246
closed_loop,1500,512,64,96,2510969.704820136,ok,,21578.68510391563,127.81814464787935,256,54172.33495274559,1003.7585450336337
closed_loop,1500,512,64,96,2510969.705927611,ok,,21577.438642270863,141.83702562734777,256,57745.908389333636,1378.5616462118924
closed_loop,1500,512,64,96,2510972.541623068,ok,,18742.15514305979,148.86036033687347,256,56701.5767628327,2863.030623178929
closed_loop,1500,512,64,96,2510974.144643685,ok,,17140.053598210216,156.48082409821012,256,57042.68946219236,7821.436641737819
closed_loop,1500,512,64,96,2510988.168883256,ok,,10927.59541189298,126.20609308246011,256,43110.20358791575,1001.035706140101
closed_loop,1500,512,64,96,2510988.171341455,ok,,10928.91478491947,126.20404292190192,256,43110.98466301337,1000.9795119985938
closed_loop,1500,512,64,96,2510988.17746339,ok,,10925.178220961243,126.2058564005237,256,43107.70410718396,1000.611967407167
closed_loop,1500,512,64,96,2510988.179486939,ok,,10926.542061846703,126.20223526313316,256,43108.14440669492,1000.514674000442
closed_loop,1500,512,64,96,2510988.166184412,ok,,10940.000421367586,126.21080301446365,256,43123.78178117797,1000.397926196456
closed_loop,1500,512,64,96,2510988.256199403,ok,,11824.533820617944,123.21035596450754,256,43243.24393784627,1001.1087041348219
closed_loop,1500,512,64,96,2510988.258444247,ok,,11829.01628036052,123.19969233563718,256,43244.984488002956,1000.945910345763
closed_loop,1500,512,64,96,2510988.26040916,ok,,11827.21345173195,123.21064503973021,256,43245.96971273422,1000.8332780562341
closed_loop,1500,512,64,96,2510988.26223476,ok,,11825.408393051475,123.22308284723583,256,43247.333333827555,1000.6366171874106
closed_loop,1500,512,64,96,2510988.181287775,ok,,11912.76685334742,123.2074974981301,256,43330.70698240772,1000.4268158227205
closed_loop,1500,512,64,96,2510988.182768644,ok,,11911.312559153885,123.21490985797901,256,43331.14491822198,1000.401807948947
closed_loop,1500,512,64,96,2510988.253228766,ok,,11834.538946859539,123.24627449955133,256,43262.368625961244,1000.5394178442657
closed_loop,1500,512,64,96,2510997.86556436,ok,,3199.7635872103274,123.2490351167964,256,34628.31980129704,1001.0766396299005
closed_loop,1500,512,64,96,2510997.773284151,ok,,3292.3771026544273,123.27852015036578,256,34728.43760158867,1001.0101520456374
closed_loop,1500,512,64,96,2510988.264059427,ok,,12802.763285581023,123.28924435355208,256,44241.547658573836,1000.4695509560406
closed_loop,1500,512,64,96,2510988.266601911,ok,,12800.309683196247,123.29712047369456,256,44241.103725042194,1000.4430748522282
closed_loop,1500,512,64,96,2510997.863663331,ok,,3204.428548924625,123.30002063958376,256,34645.95693489537,1000.4131370224059
closed_loop,1500,512,64,96,2510993.603997541,ok,,7462.530261836946,123.31194554218182,256,38907.0972437039,1000.5863108672202
closed_loop,1500,512,64,96,2510995.687030997,ok,,5378.550897818059,123.320251474997,256,36825.2320936881,1001.027824357152
closed_loop,1500,512,64,96,2510997.867817112,ok,,4196.1987423710525,123.23353087310406,256,35620.80321833491,1001.4171712100506
closed_loop,1500,512,64,96,2510998.0928604,ok,,3971.2751246988773,123.24757952535269,256,35399.450382683426,1001.2858170084655
closed_loop,1500,512,64,96,2510998.095386142,ok,,3969.1595658659935,123.25683437360853,256,35399.69410421327,1000.8651902899146
closed_loop,1500,512,64,96,2510997.869295029,ok,,4195.306621026248,123.2654841963713,256,35628.040593117476,1000.8495599031448
closed_loop,1500,512,64,96,2510997.870793579,ok,,4194.544458761811,123.27018382721671,256,35628.473626915365,1000.1851720735431
closed_loop,1500,512,64,96,2510997.872191095,ok,,4193.228452000767,123.27891151402511,256,35629.379130434245,1000.1369332894683
closed_loop,1500,512,64,96,2510997.873574862,ok,,4192.150807008147,123.28493564079206,256,35629.832869395614,1000.5462593398988
closed_loop,1500,512,64,96,2510999.09595826,ok,,3967.8964242339134,123.18765335698046,256,35380.78305404633,994.6723910979927
closed_loop,1500,512,64,96,2510998.098402301,ok,,4967.6712532527745,123.19108874117042,256,36381.4155459404,997.8593061678112
closed_loop,1500,512,64,96,2510998.10017022,ok,,4966.265949420631,123.19785068542058,256,36381.734173279256,997.5922000594437
closed_loop,1500,512,64,96,2510998.101718582,ok,,4964.749914593995,123.2038511310284,256,36381.747773848474,997.595134191215
closed_loop,1500,512,64,96,2510999.09342129,ok,,3973.079257644713,123.2099511295411,256,35391.633642837405,997.5929474458098
closed_loop,1500,512,64,96,2510998.103116361,ok,,4963.420531246811,123.21600531246148,256,36383.51894915104,997.5894931703806
closed_loop,1500,512,64,96,2510998.104724384,ok,,4961.845235899091,123.22125017789065,256,36383.292275015265,997.5875900126994
closed_loop,1500,512,64,96,2510999.098042226,ok,,4862.671945244074,123.55697121580734,256,36369.78355189785,994.6517422795296
closed_loop,1500,512,64,96,2510999.099876684,ok,,4861.069947946817,123.5711352041393,256,36371.76189292222,1001.3970998115838
closed_loop,1500,512,64,96,2510999.10231347,ok,,4859.108984004706,123.5798320185174,256,36372.014787979424,1001.3560149818659
closed_loop,1500,512,64,96,2510999.104251383,ok,,4857.6973541639745,123.58641811810872,256,36372.25953815505,997.8468809276819
closed_loop,1500,512,64,96,2510999.105726638,ok,,4857.079541310668,151.46552784660577,256,43480.82642396912,1202.8291490860283
closed_loop,1500,512,64,96,2511000.083105361,ok,,3879.730308894068,177.13803956832956,256,49049.95711892843,5659.682603087276
closed_loop,1500,512,64,96,2511000.085198907,ok,,17400.957917794585,150.49124683125638,256,55776.255312841386,3002.534036990255
closed_loop,1500,512,64,96,2511000.086778736,ok,,18832.405232824385,150.08936212124195,256,57105.22748483345,3484.408797696233
closed_loop,1500,512,64,96,2511000.08906169,ok,,24754.80353180319,129.00767861956766,256,57651.8208659254,1003.8213641382754
closed_loop,1500,512,64,96,2511000.0905063,ok,,24753.83454794064,132.29969735713857,256,58490.28351996094,1025.1362286508083
closed_loop,1500,512,64,128,2511000.091830008,ok,,24752.532315906137,144.177458449906,256,61517.86476466805,1562.6242747530341
closed_loop,1500,512,64,128,2511000.093403703,ok,,24750.977410934865,154.01861280312434,256,64025.77229915187,7465.889730025083
closed_loop,1500,512,64,128,2511011.223403371,ok,,21278.22310011834,126.42681330588519,256,53517.12710922584,1003.6113727837801
closed_loop,1500,512,64,128,2511011.93868024,ok,,20566.871346905828,126.4307596556404,256,52806.75246985629,1003.7444829940796
closed_loop,1500,512,64,128,2511013.317344856,ok,,19190.28587406501,126.43251146244653,256,51430.61523092911,1003.7499172613025
closed_loop,1500,512,64,128,2511006.138190225,ok,,26371.353804599494,126.43320544020219,256,58611.84281576425,1003.7838839925826
closed_loop,1500,512,64,128,2511008.053223209,ok,,24456.349201034755,126.43984341628703,256,56698.53012589738,1003.7877750582993
closed_loop,1500,512,64,128,2511009.642570097,ok,,22862.781396135688,126.46310926214153,256,55110.89237919077,1003.8098632358015
closed_loop,1500,512,96,128,2511015.089401517,ok,,18402.50299172476,122.88793462748622,256,49739.00030273944,1003.6098649725318
closed_loop,1500,512,64,128,2511014.898490398,ok,,18606.85884160921,122.85244040118128,256,49934.27402386442,1003.7471740506589
closed_loop,1500,512,96,128,2511015.088738289,ok,,18416.752569843084,122.86568322018081,256,49747.54536570981,1003.7826867774129
closed_loop,1500,512,96,128,2511015.091993017,ok,,18413.545039948076,122.87565232163259,256,49746.874208096415,1003.789538051933
closed_loop,1500,512,96,128,2511015.090807755,ok,,18414.754767902195,122.88394010278816,256,49750.20583020523,1003.7890919484198
closed_loop,1500,512,96,128,2511015.090179908,ok,,18415.406114887446,122.89115761169323,256,49752.683352679014,1003.7894900888205
closed_loop,1500,512,96,128,2511015.091409953,ok,,18414.19906914234,122.89938350555067,256,49753.56705626473,1003.8086250424385
closed_loop,1500,512,96,128,2511015.096849864,ok,,19382.778296247125,122.93389255692269,256,50730.9898189269,1003.6101141013205
closed_loop,1500,512,96,128,2511015.09393689,ok,,19385.781303048134,122.94717112592622,256,50737.35682806,1003.4854537807405
closed_loop,1500,512,96,128,2511015.095969705,ok,,19385.822426062077,122.95334097728426,256,50738.95297804847,1003.7389839999378
closed_loop,1500,512,96,128,2511015.095486691,ok,,19386.338414624333,122.96145426693792,256,50741.55493080616,1004.4591287150979
closed_loop,1500,512,96,128,2511015.096457324,ok,,19393.205877859145,122.9522617533803,256,50746.12588994205,1006.9880969822407
closed_loop,1500,512,96,128,2511015.094547448,ok,,19395.164034795016,122.96684542305621,256,50751.76538480446,1010.6464857235551
closed_loop,1500,512,96,128,2511015.09502586,ok,,19394.867400173098,122.97706697684,256,50754.0685730055,1004.129711072892
closed_loop,1500,512,96,128,2511015.098952464,ok,,20377.332949079573,122.9845205723655,256,51738.42654330656,1006.2420978210866
closed_loop,1500,512,96,128,2511015.099336239,ok,,20377.121923025697,123.0009159255846,256,51742.41950688884,1007.7982968650758
closed_loop,1500,512,96,128,2511015.097736569,ok,,20381.163608748466,123.00739579961872,256,51748.107546940446,1009.5943692140281
closed_loop,1500,512,96,128,2511015.099702404,ok,,20379.28054621443,123.01738488615727,256,51748.76274494454,1009.6977888606489
closed_loop,1500,512,96,128,2511015.098155014,ok,,20380.87576860562,123.0261758590738,256,51752.60396162048,1009.7288195975125
closed_loop,1500,512,96,128,2511015.097249337,ok,,20382.105263881385,123.0338103265739,256,51755.78637421131,1010.616984218359
closed_loop,1500,512,96,128,2511015.098539501,ok,,20381.023854017258,123.04210842714882,256,51756.79812626913,1007.9463878646493
closed_loop,1500,512,96,128,2511015.10209351,ok,,21355.681414250284,122.9964074423062,256,52719.800313934684,1007.3621827177703
closed_loop,1500,512,96,128,2511015.101764163,ok,,21355.8989870362,123.00522401198452,256,52722.26062603295,1007.5670699588954
closed_loop,1500,512,96,128,2511015.101448859,ok,,21355.758368968964,123.01307517633427,256,52724.11303874105,1007.5723710469902
closed_loop,1500,512,96,128,2511015.101114165,ok,,21356.701447162777,123.01646760281395,256,52725.91981617734,1007.7033936977386
closed_loop,1500,512,96,128,2511015.100768663,ok,,21357.081819791347,123.02399136527788,256,52728.2216870226,1007.7255782671273
closed_loop,1500,512,96,128,2511015.100355309,ok,,21359.021839220077,123.02565685856868,256,52730.58204818517,1006.7680380307138
closed_loop,1500,512,96,128,2511015.100032684,ok,,21358.81414823234,123.034906772641,256,52732.73414000869,1006.77710166201
closed_loop,1500,512,96,128,2511016.459068156,ok,,20997.19285732135,122.90767248099048,256,52338.690259028226,1010.2328639477491
closed_loop,1500,512,96,128,2511015.103857108,ok,,22353.320728056133,122.91896969408674,256,53697.684140875936,1011.2551646307111
closed_loop,1500,512,96,128,2511015.103500472,ok,,22353.70306810364,122.92683670187698,256,53700.07104985416,1010.646753013134
closed_loop,1500,512,96,128,2511015.103088067,ok,,22354.13682507351,122.9338516426437,256,53702.28793704882,1010.6470719911158
closed_loop,1500,512,96,128,2511015.102753147,ok,,22354.49172416702,122.93933893316516,256,53704.04062792659,1010.6637380085886
closed_loop,1500,512,96,128,2511015.102410892,ok,,22354.853467084467,122.94671129362256,256,53706.29105903208,1010.6823961250484
closed_loop,1500,512,96,128,2511017.168246296,ok,,20289.737871382385,122.95259029659279,256,51642.677245195955,1008.9183640666306
closed_loop,1500,512,96,128,2511018.466471644,ok,,19995.30160566792,145.92775702841726,256,57206.9097799249,1423.9825489930809
closed_loop,1500,512,96,128,2511020.180832483,ok,,18280.7754073292,167.72619943846675,256,61051.00451223552,4742.045018821955
closed_loop,1500,512,96,128,2511023.052881044,ok,,15407.896450255066,183.53564928230995,256,62209.51874693856,13953.606895636767
closed_loop,1500,512,96,128,2511023.767161565,ok,,14693.018922116607,186.4477086976609,256,62237.227803096175,14526.554335840046
closed_loop,1500,512,96,128,2511023.874915049,ok,,14585.892125964165,195.83660181173508,256,64524.269370827824,15870.915550738573
closed_loop,1500,512,96,128,2511023.876865056,ok,,14583.997532259673,204.0577438970407,256,66618.76842007041,18815.619251225144
closed_loop,1500,512,96,128,2511023.878699878,ok,,14582.186199724674,210.0340926672752,256,68140.91775659472,20164.14450062439
closed_loop,1500,512,96,128,2511027.453953057,ok,,11758.408384863287,210.01028820835785,256,65311.06964312494,20649.505123030394
closed_loop,1500,512,96,128,2511029.245660941,ok,,9967.261474113911,217.40273590035298,256,65404.99690081924,22921.484414022416
closed_loop,1500,512,96,128,2511031.189669052,ok,,8023.104186635464,221.7929895309841,256,64580.36068407819,23407.470968086272
