request_id,selected_prefill_endpoint_id,selected_decode_endpoint_id,route_timestamp_wall_s,prefill_completion_wall_s,kv_handoff_completion_wall_s,decode_start_wall_s,decode_completion_wall_s,outcome
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0155,P1,D1,1788439333.1394897,1788439333.2601373,1788439333.260139,1788439333.2602277,1788439340.4401643,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0156,P1,D1,1788439340.4473953,1788439340.5557213,1788439340.5557237,1788439340.5558157,1788439347.7355282,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0157,P1,D1,1788439347.7443357,1788439347.8545253,1788439347.854528,1788439347.8546202,1788439355.0344684,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0158,P1,D1,1788439355.0422,1788439355.1461604,1788439355.1461623,1788439355.14625,1788439362.3268905,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0159,P1,D1,1788439362.3342562,1788439362.4431422,1788439362.443144,1788439362.4432364,1788439369.6236398,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0160,P1,D1,1788439369.631555,1788439369.7430336,1788439369.7430363,1788439369.7431424,1788439376.924012,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0161,P1,D1,1788439376.931733,1788439377.0455086,1788439377.045511,1788439377.045615,1788439384.226433,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0162,P1,D1,1788439384.234594,1788439384.34065,1788439384.3406522,1788439384.3407826,1788439391.5210423,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0163,P1,D1,1788439391.529044,1788439391.6351662,1788439391.635168,1788439391.6352568,1788439398.8154187,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0164,P1,D1,1788439398.8214931,1788439398.941637,1788439398.9416392,1788439398.9417694,1788439406.1219227,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0165,P1,D1,1788439406.1302025,1788439406.2508914,1788439406.2508936,1788439406.2509832,1788439413.43221,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0166,P1,D1,1788439413.4414895,1788439413.5603948,1788439413.560397,1788439413.5604875,1788439420.7407522,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0167,P1,D1,1788439420.748849,1788439420.8672059,1788439420.867208,1788439420.8672945,1788439428.0458503,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0168,P1,D1,1788439428.0532103,1788439428.179782,1788439428.1797838,1788439428.1798725,1788439435.3610222,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0169,P1,D1,1788439435.369183,1788439435.4991462,1788439435.4991486,1788439435.4992478,1788439442.6800694,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0170,P1,D1,1788439442.6879547,1788439442.812605,1788439442.812607,1788439442.812744,1788439449.9924307,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0171,P1,D1,1788439450.0018368,1788439450.1292126,1788439450.129215,1788439450.129308,1788439457.3090637,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0172,P1,D1,1788439457.3178425,1788439457.4441798,1788439457.444182,1788439457.4442742,1788439464.624126,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0173,P1,D1,1788439464.6329582,1788439464.7600198,1788439464.7600217,1788439464.7601075,1788439471.939061,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0174,P1,D1,1788439471.95294,1788439472.0759473,1788439472.0759497,1788439472.0760376,1788439479.2564507,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0175,P1,D1,1788439479.2662153,1788439479.392351,1788439479.3923533,1788439479.3924499,1788439486.5734134,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0176,P1,D1,1788439486.5813775,1788439486.7062244,1788439486.7062268,1788439486.7063227,1788439493.888407,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0177,P1,D1,1788439493.8971202,1788439494.0226126,1788439494.0226161,1788439494.0228071,1788439501.2049444,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0178,P1,D1,1788439501.2141745,1788439501.3407571,1788439501.3407593,1788439501.3408585,1788439508.5217838,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0179,P1,D1,1788439508.5309517,1788439508.662727,1788439508.66273,1788439508.662834,1788439515.8438737,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0180,P1,D1,1788439515.850066,1788439515.978318,1788439515.9783201,1788439515.9784067,1788439523.157259,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0181,P1,D1,1788439523.165962,1788439523.299586,1788439523.299589,1788439523.2997377,1788439530.4814208,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0182,P1,D1,1788439530.4894743,1788439530.6148345,1788439530.6148365,1788439530.6149256,1788439537.7949798,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0183,P1,D1,1788439537.8039565,1788439537.9302971,1788439537.9302993,1788439537.9303856,1788439545.1098652,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0184,P1,D1,1788439545.1185467,1788439545.242581,1788439545.2425828,1788439545.2427084,1788439552.4227629,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0185,P1,D1,1788439552.4305546,1788439552.5551114,1788439552.5551133,1788439552.5552018,1788439559.7354963,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0186,P1,D1,1788439559.7435384,1788439559.8661373,1788439559.8661394,1788439559.866235,1788439567.0459206,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0187,P1,D1,1788439567.052369,1788439567.174782,1788439567.1747842,1788439567.1748765,1788439574.3545728,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0188,P1,D1,1788439574.3623738,1788439574.4894223,1788439574.489425,1788439574.4895236,1788439581.668855,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0189,P1,D1,1788439581.6762772,1788439581.8031368,1788439581.8031385,1788439581.8032243,1788439588.9819353,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0190,P1,D1,1788439588.9935665,1788439589.1174088,1788439589.1174114,1788439589.117513,1788439596.2973416,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0191,P1,D1,1788439596.3047228,1788439596.4296029,1788439596.429605,1788439596.4297369,1788439603.6106246,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0192,P1,D1,1788439603.6197805,1788439603.7442741,1788439603.7442763,1788439603.7443748,1788439618.1038973,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0193,P1,D1,1788439618.1107917,1788439618.2386224,1788439618.2386248,1788439618.2387502,1788439632.5997179,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0194,P1,D1,1788439632.6074216,1788439632.733769,1788439632.733771,1788439632.7338579,1788439647.09336,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0195,P1,D1,1788439647.1015253,1788439647.2291453,1788439647.2291474,1788439647.229235,1788439661.5894566,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0196,P1,D1,1788439661.5972114,1788439661.7037582,1788439661.7037604,1788439661.7038429,1788439676.064044,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0197,P1,D1,1788439676.0707958,1788439676.175627,1788439676.1756291,1788439676.1757452,1788439690.5368676,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0198,P1,D1,1788439690.544098,1788439690.663406,1788439690.6634078,1788439690.6634934,1788439705.0240374,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0199,P1,D1,1788439705.0367677,1788439705.141235,1788439705.1412373,1788439705.1413238,1788439719.5019312,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0200,P1,D1,1788439719.5101714,1788439719.6208801,1788439719.6208825,1788439719.6209714,1788439733.9820714,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0201,P1,D1,1788439733.9907053,1788439734.0938594,1788439734.0938616,1788439734.0939488,1788439748.454877,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0202,P1,D1,1788439748.4637358,1788439748.5671678,1788439748.56717,1788439748.5672553,1788439762.9299598,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0203,P1,D1,1788439762.939635,1788439763.0454369,1788439763.045439,1788439763.0455258,1788439777.4091866,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0204,P1,D1,1788439777.417122,1788439777.524316,1788439777.5243187,1788439777.524417,1788439791.8867779,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0205,P1,D1,1788439791.8938117,1788439791.9958105,1788439791.995813,1788439791.995901,1788439806.3559864,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0206,P1,D1,1788439806.362015,1788439806.4610286,1788439806.461031,1788439806.461118,1788439820.821233,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0207,P1,D1,1788439820.8300807,1788439820.9413953,1788439820.9413972,1788439820.9414842,1788439835.3016193,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0208,P1,D1,1788439835.309103,1788439835.4220603,1788439835.4220622,1788439835.4221497,1788439849.7819505,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0209,P1,D1,1788439849.790721,1788439849.900343,1788439849.900345,1788439849.9004323,1788439864.2608151,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0210,P1,D1,1788439864.2688227,1788439864.3791056,1788439864.3791075,1788439864.3791952,1788439878.7398899,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0211,P1,D1,1788439878.7509563,1788439878.8549848,1788439878.8549874,1788439878.8550842,1788439893.2172377,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0212,P1,D1,1788439893.2256026,1788439893.3232,1788439893.3232024,1788439893.3232915,1788439907.6828907,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0213,P1,D1,1788439907.6914542,1788439907.8039033,1788439907.8039055,1788439907.8039944,1788439922.1643174,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0214,P1,D1,1788439922.173724,1788439922.2870812,1788439922.287083,1788439922.2871706,1788439936.646964,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0215,P1,D1,1788439936.6567981,1788439936.7716396,1788439936.7716413,1788439936.7717516,1788439951.1309783,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0216,P1,D1,1788439951.1392138,1788439951.25246,1788439951.2524621,1788439951.252549,1788439965.6138628,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0217,P1,D1,1788439965.6211822,1788439965.7332993,1788439965.7333012,1788439965.7333891,1788439980.0937283,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0218,P1,D1,1788439980.101247,1788439980.2176359,1788439980.2176375,1788439980.217776,1788439994.5790195,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0219,P1,D1,1788439994.5872116,1788439994.7005324,1788439994.7005346,1788439994.700623,1788440009.060796,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0220,P1,D1,1788440009.0686617,1788440009.1828468,1788440009.1828492,1788440009.1829374,1788440023.5430107,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0221,P1,D1,1788440023.550616,1788440023.6672506,1788440023.6672528,1788440023.6673403,1788440038.0272696,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0222,P1,D1,1788440038.0357897,1788440038.1572504,1788440038.157252,1788440038.1573362,1788440052.517041,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0223,P1,D1,1788440052.525577,1788440052.645076,1788440052.645078,1788440052.6451638,1788440067.0048873,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0224,P1,D1,1788440067.013132,1788440067.130844,1788440067.1308463,1788440067.130931,1788440081.4910975,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0225,P1,D1,1788440081.499149,1788440081.619273,1788440081.6192756,1788440081.6193686,1788440095.9803033,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0226,P1,D1,1788440095.9883583,1788440096.102984,1788440096.1029856,1788440096.1030736,1788440110.4637022,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0227,P1,D1,1788440110.4708464,1788440110.5855007,1788440110.5855021,1788440110.585588,1788440124.945822,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0228,P1,D1,1788440124.9544811,1788440125.0685248,1788440125.0685267,1788440125.068616,1788440139.4282691,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0229,P1,D1,1788440139.4371848,1788440139.5502412,1788440139.5502434,1788440139.5503314,1788440153.9100711,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0230,P1,D1,1788440153.9181314,1788440154.0312834,1788440154.0312853,1788440154.031371,1788440168.3919702,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0231,P1,D1,1788440171.1710536,1788440171.3039012,1788440171.3039033,1788440171.3040054,1788440185.8585234,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0232,P1,D1,1788440185.8657897,1788440185.9943597,1788440185.9943619,1788440185.9944522,1788440200.5478,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0233,P1,D1,1788440200.5568123,1788440200.6866574,1788440200.6866593,1788440200.6867933,1788440215.2405348,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0234,P1,D1,1788440215.2464483,1788440215.3780367,1788440215.3780391,1788440215.37813,1788440229.9315126,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0235,P1,D1,1788440229.9395628,1788440230.0682662,1788440230.068268,1788440230.0683577,1788440244.622638,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0236,P1,D1,1788440244.6325982,1788440244.7634885,1788440244.7634907,1788440244.7635858,1788440259.3179576,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0237,P1,D1,1788440259.3264914,1788440259.4578843,1788440259.4578867,1788440259.4579778,1788440274.0127552,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0238,P1,D1,1788440274.0203824,1788440274.1526563,1788440274.1526585,1788440274.152795,1788440288.7069952,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0239,P1,D1,1788440288.7143974,1788440288.8581736,1788440288.858176,1788440288.8582675,1788440303.412352,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0240,P1,D1,1788440307.2992811,1788440307.4524324,1788440307.4524348,1788440307.452547,1788440314.694061,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0241,P1,D1,1788440314.7010765,1788440314.841584,1788440314.841586,1788440314.8417141,1788440322.0818472,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0242,P1,D1,1788440322.090793,1788440322.2309024,1788440322.2309046,1788440322.230994,1788440329.4702337,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0243,P1,D1,1788440329.4794023,1788440329.6180868,1788440329.618089,1788440329.6181777,1788440336.8575513,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0244,P1,D1,1788440336.864717,1788440336.9945066,1788440336.9945085,1788440336.9945984,1788440344.2337327,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0245,P1,D1,1788440344.2420306,1788440344.3826022,1788440344.3826046,1788440344.3827446,1788440351.6221044,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0246,P1,D1,1788440351.6285422,1788440351.7718508,1788440351.7718525,1788440351.7719452,1788440359.0108078,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0247,P1,D1,1788440359.0186296,1788440359.1624,1788440359.1624017,1788440359.1624894,1788440366.401571,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0248,P1,D1,1788440366.4108741,1788440366.5554273,1788440366.5554295,1788440366.5555177,1788440373.7936156,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0249,P1,D1,1788440373.8014572,1788440373.9422512,1788440373.9422534,1788440373.9423437,1788440381.1805046,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0250,P1,D1,1788440381.1895263,1788440381.3351321,1788440381.3351345,1788440381.3352263,1788440388.5740128,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0251,P1,D1,1788440388.5829887,1788440388.731883,1788440388.7318847,1788440388.7319715,1788440395.9707422,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0252,P1,D1,1788440395.97861,1788440396.124386,1788440396.124388,1788440396.1244774,1788440403.3634422,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0253,P1,D1,1788440403.3719728,1788440403.5298305,1788440403.5298324,1788440403.5299242,1788440410.7693675,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0254,P1,D1,1788440410.777952,1788440410.9211903,1788440410.9211922,1788440410.9212801,1788440418.1598659,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0255,P1,D1,1788440418.1684048,1788440418.3131185,1788440418.3131206,1788440418.3132076,1788440425.551849,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0256,P1,D1,1788440425.5627372,1788440425.7084014,1788440425.7084033,1788440425.7084908,1788440432.9480367,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0257,P1,D1,1788440432.9560888,1788440433.0986419,1788440433.098644,1788440433.0987759,1788440440.337592,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0258,P1,D1,1788440440.3458881,1788440440.487374,1788440440.4873762,1788440440.4874632,1788440447.7295709,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0259,P1,D1,1788440447.7377849,1788440447.8819082,1788440447.88191,1788440447.881998,1788440455.1213014,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0260,P1,D1,1788440455.1285706,1788440455.2728138,1788440455.2728162,1788440455.272906,1788440462.5121748,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0261,P1,D1,1788440462.5193937,1788440462.6633759,1788440462.6633778,1788440462.663465,1788440469.9028146,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0262,P1,D1,1788440469.911879,1788440470.059263,1788440470.0592647,1788440470.0593493,1788440477.29752,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0263,P1,D1,1788440477.3069632,1788440477.452814,1788440477.4528165,1788440477.4529052,1788440484.6917448,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0264,P1,D1,1788440484.699839,1788440484.8450673,1788440484.8450694,1788440484.84517,1788440492.0846026,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0265,P1,D1,1788440492.0922792,1788440492.2355912,1788440492.2355928,1788440492.235722,1788440499.4746606,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0266,P1,D1,1788440499.4840553,1788440499.629192,1788440499.629194,1788440499.6292825,1788440506.8693066,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0267,P1,D1,1788440506.8767195,1788440507.020486,1788440507.0204883,1788440507.0205755,1788440514.260583,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0268,P1,D1,1788440514.2693717,1788440514.415933,1788440514.415935,1788440514.416021,1788440521.655804,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0269,P1,D1,1788440521.6640794,1788440521.807488,1788440521.8074903,1788440521.8075879,1788440529.0474536,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0270,P1,D1,1788440529.0559416,1788440529.202458,1788440529.2024598,1788440529.2025497,1788440536.4420912,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0271,P1,D1,1788440536.4514642,1788440536.5971625,1788440536.5971646,1788440536.5972528,1788440543.8378003,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0272,P1,D1,1788440543.84571,1788440543.9918523,1788440543.9918542,1788440543.9919438,1788440551.2316864,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0273,P1,D1,1788440551.2382238,1788440551.381881,1788440551.3818831,1788440551.3819702,1788440558.6222258,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0274,P1,D1,1788440558.6299124,1788440558.7710037,1788440558.7710056,1788440558.7710946,1788440566.0119843,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0275,P1,D1,1788440566.0196304,1788440566.1591756,1788440566.1591778,1788440566.15927,1788440573.3987947,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0276,P1,D1,1788440573.4072936,1788440573.5449,1788440573.5449016,1788440573.5449872,1788440580.7848127,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0277,P1,D1,1788440580.7945077,1788440580.937033,1788440580.9370353,1788440580.9371295,1788440588.178849,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0278,P1,D1,1788440588.1885052,1788440588.3256094,1788440588.3256118,1788440588.325734,1788440595.565622,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0279,P1,D1,1788440595.5749443,1788440595.7156582,1788440595.7156606,1788440595.715783,1788440602.9654999,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0280,P1,D1,1788440602.9749234,1788440603.1140203,1788440603.1140227,1788440603.11411,1788440610.3540316,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0281,P1,D1,1788440610.362099,1788440610.501436,1788440610.501438,1788440610.5015242,1788440617.741238,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0282,P1,D1,1788440620.5018268,1788440620.681233,1788440620.6812356,1788440620.6813395,1788440628.0414324,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0283,P1,D1,1788440628.0492308,1788440628.2228272,1788440628.2228293,1788440628.22292,1788440635.5819056,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0284,P1,D1,1788440635.5913699,1788440635.7638326,1788440635.7638345,1788440635.7639236,1788440643.12223,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0285,P1,D1,1788440643.1299999,1788440643.3055933,1788440643.3055952,1788440643.3057296,1788440650.6642375,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0286,P1,D1,1788440650.6729717,1788440650.8454988,1788440650.8455012,1788440650.8455975,1788440658.2038164,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0287,P1,D1,1788440658.2127335,1788440658.3847811,1788440658.3847833,1788440658.384873,1788440665.743441,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0288,P1,D1,1788440668.5080462,1788440668.8924239,1788440668.8924267,1788440668.8925433,1788440683.8089116,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0289,P1,D1,1788440683.8176243,1788440684.1958215,1788440684.1958237,1788440684.195916,1788440699.109902,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0290,P1,D1,1788440699.1179454,1788440699.4963214,1788440699.4963238,1788440699.4964144,1788440714.410008,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0291,P1,D1,1788440714.4167166,1788440714.7965217,1788440714.7965238,1788440714.796613,1788440729.7110188,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0292,P1,D1,1788440729.7187781,1788440730.116179,1788440730.1161807,1788440730.1162705,1788440745.0289233,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0293,P1,D1,1788440745.037299,1788440745.4214828,1788440745.421485,1788440745.4215722,1788440760.3360822,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0294,P1,D1,1788440760.346387,1788440760.7304912,1788440760.7304928,1788440760.7305849,1788440775.644274,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0295,P1,D1,1788440775.652572,1788440776.039112,1788440776.0391142,1788440776.0391986,1788440790.9524558,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0296,P1,D1,1788440790.9611702,1788440791.3462038,1788440791.346206,1788440791.3463001,1788440806.2610579,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0297,P1,D1,1788440806.2697544,1788440806.6531603,1788440806.6531625,1788440806.653247,1788440821.5671554,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0298,P1,D1,1788440821.57447,1788440821.955148,1788440821.9551501,1788440821.9552374,1788440836.8693843,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0299,P1,D1,1788440836.8776345,1788440837.2574596,1788440837.2574618,1788440837.2575467,1788440852.1714127,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0300,P1,D1,1788440852.1804776,1788440852.5590243,1788440852.5590265,1788440852.5591142,1788440867.4725754,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0301,P1,D1,1788440867.481184,1788440867.8603566,1788440867.8603587,1788440867.8604443,1788440882.7738075,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0302,P1,D1,1788440882.7825534,1788440883.162431,1788440883.162433,1788440883.1625204,1788440898.076877,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0303,P1,D1,1788440898.0857959,1788440898.4623191,1788440898.462321,1788440898.4624076,1788440913.37637,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0304,P1,D1,1788440913.3843408,1788440913.7635071,1788440913.7635095,1788440913.7636023,1788440928.6790402,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0305,P1,D1,1788440928.6879632,1788440929.068483,1788440929.0684857,1788440929.0685778,1788440943.9827998,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0306,P1,D1,1788440943.99144,1788440944.3690445,1788440944.369046,1788440944.3691308,1788440959.2824378,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0307,P1,D1,1788440959.2905073,1788440959.6680048,1788440959.668007,1788440959.668093,1788440974.5815363,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0308,P1,D1,1788440974.5886412,1788440974.9660945,1788440974.9660966,1788440974.966183,1788440989.8797538,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0309,P1,D1,1788440989.8865955,1788440990.2637298,1788440990.263732,1788440990.2638178,1788441005.1772873,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0310,P1,D1,1788441005.1876135,1788441005.564884,1788441005.5648866,1788441005.5649703,1788441020.4786432,completed
