attempt,axis,candidate_id,d_mhz,duration_s,end,endpoints,energy_j,grid_index,including_control,mean_power_w,observed_output_tokens,p_mhz,phase,repeat_index,request_id,search_stage,start,tpot_ms,ttft_ms,workload_id
1,P,production-00003-attempt-1-binary-slo-P-3,1500,4.212974548339844,1788678814.291905,"{""P0"": {""energy_j"": 303.4749053120613, ""clock_match_fraction"": 1.0, ""mean_power_w"": 72.03340581101968, ""samples"": 40}, ""D0"": {""energy_j"": 274.86842370033264, ""clock_match_fraction"": 1.0, ""mean_power_w"": 65.2433145623077, ""samples"": 38}}",578.343329012394,3,"{""start"": 1788678808.3645759, ""end"": 1788678814.291905, ""duration_s"": 5.927329063415527, ""energy_j"": 731.6105156354606, ""mean_power_w"": 123.43004881424314, ""endpoints"": {""P0"": {""energy_j"": 413.3526741564274, ""clock_match_fraction"": null, ""mean_power_w"": 69.73675153412853, ""samples"": 56}, ""D0"": {""energy_j"": 318.25784147903323, ""clock_match_fraction"": null, ""mean_power_w"": 53.693297280114614, ""samples"": 53}}}",137.27672037332738,64,1200,canary,1,production-00003-attempt-1-binary-slo-P-3-sample-1,binary-slo,1788678810.0789304,58.0565928082381,550.4209559876472,prefill_heavy
1,P,production-00003-attempt-1-binary-slo-P-3,1500,4.205070972442627,1788678818.6095433,"{""P0"": {""energy_j"": 303.7968210875988, ""clock_match_fraction"": 1.0, ""mean_power_w"": 72.24534926484971, ""samples"": 40}, ""D0"": {""energy_j"": 271.1030764915049, ""clock_match_fraction"": 1.0, ""mean_power_w"": 64.47051150102884, ""samples"": 37}}",574.8998975791037,3,"{""start"": 1788678814.4030354, ""end"": 1788678818.6095433, ""duration_s"": 4.206507921218872, ""energy_j"": 575.0107094310224, ""mean_power_w"": 136.69550139927185, ""endpoints"": {""P0"": {""energy_j"": 303.875012665987, ""clock_match_fraction"": null, ""mean_power_w"": 72.23925839605613, ""samples"": 40}, ""D0"": {""energy_j"": 271.1356967650354, ""clock_match_fraction"": null, ""mean_power_w"": 64.45624300321572, ""samples"": 37}}}",136.71586076587855,64,1200,canary,2,production-00003-attempt-1-binary-slo-P-3-sample-2,binary-slo,1788678814.4044724,58.06278274579358,542.6039309240878,prefill_heavy
1,P,production-00003-attempt-1-binary-slo-P-3,1500,4.2078773975372314,1788678822.9308312,"{""P0"": {""energy_j"": 303.6589104831219, ""clock_match_fraction"": 1.0, ""mean_power_w"": 72.16439116330862, ""samples"": 41}, ""D0"": {""energy_j"": 272.28239414840937, ""clock_match_fraction"": 1.0, ""mean_power_w"": 64.70777744327096, ""samples"": 38}}",575.9413046315312,3,"{""start"": 1788678818.7207851, ""end"": 1788678822.9308312, ""duration_s"": 4.210046052932739, ""energy_j"": 576.1717896647751, ""mean_power_w"": 136.85641021988607, ""endpoints"": {""P0"": {""energy_j"": 303.7803993821144, ""clock_match_fraction"": null, ""mean_power_w"": 72.15607515041302, ""samples"": 41}, ""D0"": {""energy_j"": 272.3913902826607, ""clock_match_fraction"": null, ""mean_power_w"": 64.70033506947306, ""samples"": 38}}}",136.87216860657958,64,1200,canary,3,production-00003-attempt-1-binary-slo-P-3-sample-3,binary-slo,1788678818.7229538,58.06523064957074,545.6821930129081,prefill_heavy
1,P,production-00003-attempt-1-binary-slo-P-5,1500,4.18181848526001,1788678828.9573271,"{""P0"": {""energy_j"": 306.185425311327, ""clock_match_fraction"": 1.0, ""mean_power_w"": 73.21824856592012, ""samples"": 40}, ""D0"": {""energy_j"": 275.4411492459476, ""clock_match_fraction"": 1.0, ""mean_power_w"": 65.86635699679866, ""samples"": 37}}",581.6265745572746,5,"{""start"": 1788678823.0983915, ""end"": 1788678828.9573271, ""duration_s"": 5.858935594558716, ""energy_j"": 725.7710760459304, ""mean_power_w"": 123.87421987023806, ""endpoints"": {""P0"": {""energy_j"": 407.9661149382591, ""clock_match_fraction"": null, ""mean_power_w"": 69.63143874070634, ""samples"": 55}, ""D0"": {""energy_j"": 317.80496110767126, ""clock_match_fraction"": null, ""mean_power_w"": 54.24278112953173, ""samples"": 53}}}",139.0846055627188,64,1410,canary,1,production-00003-attempt-1-binary-slo-P-5-sample-1,binary-slo,1788678824.7755086,58.06576755703501,519.0488749649376,prefill_heavy
1,P,production-00003-attempt-1-binary-slo-P-5,1500,4.1726789474487305,1788678833.2442913,"{""P0"": {""energy_j"": 307.60985112190247, ""clock_match_fraction"": 1.0, ""mean_power_w"": 73.71999020197373, ""samples"": 40}, ""D0"": {""energy_j"": 270.36269398778677, ""clock_match_fraction"": 1.0, ""mean_power_w"": 64.7935528692167, ""samples"": 37}}",577.9725451096892,5,"{""start"": 1788678829.0698223, ""end"": 1788678833.2442913, ""duration_s"": 4.174468994140625, ""energy_j"": 578.1159232854843, ""mean_power_w"": 138.4884937693729, ""endpoints"": {""P0"": {""energy_j"": 307.7142010629177, ""clock_match_fraction"": null, ""mean_power_w"": 73.7133756400711, ""samples"": 40}, ""D0"": {""energy_j"": 270.4017222225666, ""clock_match_fraction"": null, ""mean_power_w"": 64.77511812930179, ""samples"": 37}}}",138.5135430711904,64,1410,canary,2,production-00003-attempt-1-binary-slo-P-5-sample-2,binary-slo,1788678829.0716124,58.073720491919964,509.8532510455698,prefill_heavy
1,P,production-00003-attempt-1-binary-slo-P-5,1500,4.172590732574463,1788678837.5286896,"{""P0"": {""energy_j"": 300.5328209400177, ""clock_match_fraction"": 1.0, ""mean_power_w"": 72.02547294989336, ""samples"": 40}, ""D0"": {""energy_j"": 272.72705095261335, ""clock_match_fraction"": 1.0, ""mean_power_w"": 65.3615627393062, ""samples"": 38}}",573.259871892631,5,"{""start"": 1788678833.354394, ""end"": 1788678837.5286896, ""duration_s"": 4.174295663833618, ""energy_j"": 573.453953821212, ""mean_power_w"": 137.37741645606374, ""endpoints"": {""P0"": {""energy_j"": 300.6555728018284, ""clock_match_fraction"": null, ""mean_power_w"": 72.025461781907, ""samples"": 40}, ""D0"": {""energy_j"": 272.79838101938367, ""clock_match_fraction"": null, ""mean_power_w"": 65.35195467415674, ""samples"": 38}}}",137.38703568919956,64,1410,canary,3,production-00003-attempt-1-binary-slo-P-5-sample-3,binary-slo,1788678833.356099,58.06849426996436,510.63299702946097,prefill_heavy
1,P,production-00003-attempt-1-binary-slo-P-6,1500,4.165123224258423,1788678843.5144362,"{""P0"": {""energy_j"": 306.1165028512478, ""clock_match_fraction"": 1.0, ""mean_power_w"": 73.49518522486214, ""samples"": 40}, ""D0"": {""energy_j"": 275.1137756817043, ""clock_match_fraction"": 1.0, ""mean_power_w"": 66.05177346960407, ""samples"": 37}}",581.2302785329521,6,"{""start"": 1788678837.6460912, ""end"": 1788678843.5144362, ""duration_s"": 5.868345022201538, ""energy_j"": 731.1242226473987, ""mean_power_w"": 124.58780454819167, ""endpoints"": {""P0"": {""energy_j"": 410.0830960869789, ""clock_match_fraction"": null, ""mean_power_w"": 69.88053608564655, ""samples"": 55}, ""D0"": {""energy_j"": 321.0411265604198, ""clock_match_fraction"": null, ""mean_power_w"": 54.70726846254511, ""samples"": 52}}}",139.5469586944662,64,1500,canary,1,production-00003-attempt-1-binary-slo-P-6-sample-1,binary-slo,1788678839.349313,58.07052782574107,501.88548502046615,prefill_heavy
1,P,production-00003-attempt-1-binary-slo-P-6,1500,4.16874623298645,1788678847.8487089,"{""P0"": {""energy_j"": 305.4483315348625, ""clock_match_fraction"": 1.0, ""mean_power_w"": 73.27103029633018, ""samples"": 40}, ""D0"": {""energy_j"": 272.08316917717457, ""clock_match_fraction"": 1.0, ""mean_power_w"": 65.26738591671405, ""samples"": 38}}",577.5315007120371,6,"{""start"": 1788678843.67743, ""end"": 1788678847.8487089, ""duration_s"": 4.171278953552246, ""energy_j"": 577.7371253706515, ""mean_power_w"": 138.50359369484332, ""endpoints"": {""P0"": {""energy_j"": 305.59332007169724, ""clock_match_fraction"": null, ""mean_power_w"": 73.26130030489931, ""samples"": 40}, ""D0"": {""energy_j"": 272.14380529895425, ""clock_match_fraction"": null, ""mean_power_w"": 65.24229338994401, ""samples"": 38}}}",138.53841621304423,64,1500,canary,2,production-00003-attempt-1-binary-slo-P-6-sample-2,binary-slo,1788678843.6799626,58.066265269493066,505.8718320215121,prefill_heavy
1,P,production-00003-attempt-1-binary-slo-P-6,1500,4.1742212772369385,1788678852.1377475,"{""P0"": {""energy_j"": 300.1844001710415, ""clock_match_fraction"": 1.0, ""mean_power_w"": 71.91386853591622, ""samples"": 40}, ""D0"": {""energy_j"": 275.8316159956157, ""clock_match_fraction"": 1.0, ""mean_power_w"": 66.07977816120908, ""samples"": 38}}",576.0160161666572,6,"{""start"": 1788678847.9612954, ""end"": 1788678852.1377475, ""duration_s"": 4.176452159881592, ""energy_j"": 576.2563073672354, ""mean_power_w"": 137.9774711422944, ""endpoints"": {""P0"": {""energy_j"": 300.322783023119, ""clock_match_fraction"": null, ""mean_power_w"": 71.90858928254396, ""samples"": 40}, ""D0"": {""energy_j"": 275.93352434411645, ""clock_match_fraction"": null, ""mean_power_w"": 66.06888185975045, ""samples"": 38}}}",137.9936466971253,64,1500,canary,3,production-00003-attempt-1-binary-slo-P-6-sample-3,binary-slo,1788678847.9635262,58.06730085584734,506.3046580180526,prefill_heavy
1,P,production-00003-attempt-1-binary-slo-P-7,1500,4.163817882537842,1788678858.1608899,"{""P0"": {""energy_j"": 302.02938544750214, ""clock_match_fraction"": 1.0, ""mean_power_w"": 72.5366464066905, ""samples"": 40}, ""D0"": {""energy_j"": 272.6282220110297, ""clock_match_fraction"": 1.0, ""mean_power_w"": 65.47553944527064, ""samples"": 36}}",574.6576074585319,7,"{""start"": 1788678852.3072383, ""end"": 1788678858.1608899, ""duration_s"": 5.853651523590088, ""energy_j"": 731.0884400233626, ""mean_power_w"": 124.89442480084305, ""endpoints"": {""P0"": {""energy_j"": 412.20946872234344, ""clock_match_fraction"": null, ""mean_power_w"": 70.41920193936183, ""samples"": 55}, ""D0"": {""energy_j"": 318.8789713010192, ""clock_match_fraction"": null, ""mean_power_w"": 54.47522286148123, ""samples"": 51}}}",138.01218585196114,64,1605,canary,1,production-00003-attempt-1-binary-slo-P-7-sample-1,binary-slo,1788678853.997072,58.07332720770131,500.0711519969627,prefill_heavy
1,P,production-00003-attempt-1-binary-slo-P-7,1500,4.157703399658203,1788678862.3833418,"{""P0"": {""energy_j"": 306.6302604973316, ""clock_match_fraction"": 1.0, ""mean_power_w"": 73.74991215644172, ""samples"": 40}, ""D0"": {""energy_j"": 275.3911555223167, ""clock_match_fraction"": 1.0, ""mean_power_w"": 66.23636393710915, ""samples"": 36}}",582.0214160196483,7,"{""start"": 1788678858.2236362, ""end"": 1788678862.3833418, ""duration_s"": 4.159705638885498, ""energy_j"": 582.3730633743107, ""mean_power_w"": 140.00343147606588, ""endpoints"": {""P0"": {""energy_j"": 306.9342216849327, ""clock_match_fraction"": null, ""mean_power_w"": 73.78748602200828, ""samples"": 40}, ""D0"": {""energy_j"": 275.438841689378, ""clock_match_fraction"": null, ""mean_power_w"": 66.21594545405762, ""samples"": 36}}}",139.98627609355088,64,1605,canary,2,production-00003-attempt-1-binary-slo-P-7-sample-2,binary-slo,1788678858.2256384,58.06801826988776,494.3310469388962,prefill_heavy
1,P,production-00003-attempt-1-binary-slo-P-7,1500,4.160158634185791,1788678866.6593583,"{""P0"": {""energy_j"": 308.747072160244, ""clock_match_fraction"": 1.0, ""mean_power_w"": 74.21521612737027, ""samples"": 40}, ""D0"": {""energy_j"": 272.2946225479245, ""clock_match_fraction"": 1.0, ""mean_power_w"": 65.45294218118605, ""samples"": 38}}",581.0416947081685,7,"{""start"": 1788678862.4968305, ""end"": 1788678866.6593583, ""duration_s"": 4.162527799606323, ""energy_j"": 581.2344932705164, ""mean_power_w"": 139.63498173525412, ""endpoints"": {""P0"": {""energy_j"": 308.88172021508217, ""clock_match_fraction"": null, ""mean_power_w"": 74.205323083799, ""samples"": 40}, ""D0"": {""energy_j"": 272.3527730554342, ""clock_match_fraction"": null, ""mean_power_w"": 65.4296586514551, ""samples"": 38}}}",139.66815830855631,64,1605,canary,3,production-00003-attempt-1-binary-slo-P-7-sample-3,binary-slo,1788678862.4991996,58.073081634199575,496.21283705346286,prefill_heavy
1,P,production-00003-attempt-1-energy-refine-P-9,1500,4.144397020339966,1788678872.677787,"{""P0"": {""energy_j"": 312.52207696437836, ""clock_match_fraction"": 1.0, ""mean_power_w"": 75.40833453710526, ""samples"": 40}, ""D0"": {""energy_j"": 275.36324547976255, ""clock_match_fraction"": 1.0, ""mean_power_w"": 66.44229404864653, ""samples"": 36}}",587.8853224441409,9,"{""start"": 1788678866.8251035, ""end"": 1788678872.677787, ""duration_s"": 5.8526835441589355, ""energy_j"": 740.0279601886868, ""mean_power_w"": 126.44250361481541, ""endpoints"": {""P0"": {""energy_j"": 418.5623405575752, ""clock_match_fraction"": null, ""mean_power_w"": 71.51631168838892, ""samples"": 56}, ""D0"": {""energy_j"": 321.4656196311116, ""clock_match_fraction"": null, ""mean_power_w"": 54.926191926426476, ""samples"": 52}}}",141.8506285857518,64,1815,canary,1,production-00003-attempt-1-energy-refine-P-9-sample-1,energy-refine,1788678868.53339,58.06670703053001,480.48946901690215,prefill_heavy
1,P,production-00003-attempt-1-energy-refine-P-9,1500,4.139914035797119,1788678876.9354846,"{""P0"": {""energy_j"": 310.9895660877228, ""clock_match_fraction"": 1.0, ""mean_power_w"": 75.11981248853235, ""samples"": 40}, ""D0"": {""energy_j"": 275.076552093029, ""clock_match_fraction"": 1.0, ""mean_power_w"": 66.44499130042067, ""samples"": 37}}",586.0661181807518,9,"{""start"": 1788678872.793175, ""end"": 1788678876.9354846, ""duration_s"": 4.142309665679932, ""energy_j"": 586.2632014788687, ""mean_power_w"": 141.5305104628477, ""endpoints"": {""P0"": {""energy_j"": 311.12926545739174, ""clock_match_fraction"": null, ""mean_power_w"": 75.11009329775011, ""samples"": 40}, ""D0"": {""energy_j"": 275.133936021477, ""clock_match_fraction"": null, ""mean_power_w"": 66.42041716509759, ""samples"": 37}}}",141.56480378895301,64,1815,canary,2,production-00003-attempt-1-energy-refine-P-9-sample-2,energy-refine,1788678872.7955706,58.0746836513133,476.20564501266927,prefill_heavy
1,P,production-00003-attempt-1-energy-refine-P-9,1500,4.143305540084839,1788678881.1952348,"{""P0"": {""energy_j"": 306.3553923368454, ""clock_match_fraction"": 1.0, ""mean_power_w"": 73.93985053068822, ""samples"": 40}, ""D0"": {""energy_j"": 276.36873388662934, ""clock_match_fraction"": 1.0, ""mean_power_w"": 66.70247492319149, ""samples"": 37}}",582.7241262234747,9,"{""start"": 1788678877.0495474, ""end"": 1788678881.1952348, ""duration_s"": 4.1456873416900635, ""energy_j"": 582.9424985870719, ""mean_power_w"": 140.61419748779824, ""endpoints"": {""P0"": {""energy_j"": 306.5149537026882, ""clock_match_fraction"": null, ""mean_power_w"": 73.93585874658167, ""samples"": 40}, ""D0"": {""energy_j"": 276.4275448843837, ""clock_match_fraction"": null, ""mean_power_w"": 66.67833874121656, ""samples"": 37}}}",140.64232545387972,64,1815,canary,3,production-00003-attempt-1-energy-refine-P-9-sample-3,energy-refine,1788678877.0519292,58.070239173026664,480.82177399192005,prefill_heavy
1,D,production-00003-attempt-1-binary-slo-D-7,975,4.270445346832275,1788678888.302422,"{""P0"": {""energy_j"": 316.6369162797928, ""clock_match_fraction"": 1.0, ""mean_power_w"": 74.14611136861106, ""samples"": 41}, ""D0"": {""energy_j"": 240.52694130316377, ""clock_match_fraction"": 1.0, ""mean_power_w"": 56.3236200836949, ""samples"": 38}}",557.1638575829566,7,"{""start"": 1788678881.3650248, ""end"": 1788678888.302422, ""duration_s"": 6.937397241592407, ""energy_j"": 793.028300948441, ""mean_power_w"": 114.31207891540743, ""endpoints"": {""P0"": {""energy_j"": 484.7671123147011, ""clock_match_fraction"": null, ""mean_power_w"": 69.8773755391046, ""samples"": 65}, ""D0"": {""energy_j"": 308.26118863373995, ""clock_match_fraction"": null, ""mean_power_w"": 44.434703376302814, ""samples"": 60}}}",130.46973145230595,64,1710,canary,1,production-00003-attempt-1-binary-slo-D-7-sample-1,binary-slo,1788678884.0319767,59.89624074445889,491.60965299233794,prefill_heavy
1,D,production-00003-attempt-1-binary-slo-D-7,975,4.265014410018921,1788678892.6820292,"{""P0"": {""energy_j"": 310.1104884147644, ""clock_match_fraction"": 1.0, ""mean_power_w"": 72.7103026161613, ""samples"": 40}, ""D0"": {""energy_j"": 242.2416976094246, ""clock_match_fraction"": 1.0, ""mean_power_w"": 56.79739253409696, ""samples"": 37}}",552.352186024189,7,"{""start"": 1788678888.4151337, ""end"": 1788678892.6820292, ""duration_s"": 4.266895532608032, ""energy_j"": 552.5707206279039, ""mean_power_w"": 129.5018161108245, ""endpoints"": {""P0"": {""energy_j"": 310.29020315408707, ""clock_match_fraction"": null, ""mean_power_w"": 72.72036561073948, ""samples"": 40}, ""D0"": {""energy_j"": 242.28051747381687, ""clock_match_fraction"": null, ""mean_power_w"": 56.781450500085015, ""samples"": 37}}}",129.50769515025826,64,1710,canary,2,production-00003-attempt-1-binary-slo-D-7-sample-2,binary-slo,1788678888.4170148,59.900268873510264,487.3597889672965,prefill_heavy
1,D,production-00003-attempt-1-binary-slo-D-7,975,4.2670042514801025,1788678897.013089,"{""P0"": {""energy_j"": 311.9839164018631, ""clock_match_fraction"": 1.0, ""mean_power_w"": 73.11544540731234, ""samples"": 41}, ""D0"": {""energy_j"": 242.75800185278058, ""clock_match_fraction"": 1.0, ""mean_power_w"": 56.89190531473568, ""samples"": 38}}",554.7419182546437,7,"{""start"": 1788678892.7442865, ""end"": 1788678897.013089, ""duration_s"": 4.2688024044036865, ""energy_j"": 555.0063607804477, ""mean_power_w"": 130.01453527291505, ""endpoints"": {""P0"": {""energy_j"": 312.207471460104, ""clock_match_fraction"": null, ""mean_power_w"": 73.1370164002043, ""samples"": 41}, ""D0"": {""energy_j"": 242.79888932034373, ""clock_match_fraction"": null, ""mean_power_w"": 56.87751887271076, ""samples"": 38}}}",130.00735072204802,64,1710,canary,3,production-00003-attempt-1-binary-slo-D-7-sample-3,binary-slo,1788678892.7460847,59.90062042745569,488.8730919919908,prefill_heavy
1,D,production-00003-attempt-1-binary-slo-D-3,675,4.414422988891602,1788678903.0833743,"{""P0"": {""energy_j"": 324.4526102542877, ""clock_match_fraction"": 1.0, ""mean_power_w"": 73.4983056836049, ""samples"": 42}, ""D0"": {""energy_j"": 244.60138481110334, ""clock_match_fraction"": 1.0, ""mean_power_w"": 55.40959383063544, ""samples"": 39}}",569.0539950653911,3,"{""start"": 1788678897.180359, ""end"": 1788678903.0833743, ""duration_s"": 5.903015375137329, ""energy_j"": 702.407249443233, ""mean_power_w"": 118.99126205933219, ""endpoints"": {""P0"": {""energy_j"": 423.85188072919846, ""clock_match_fraction"": null, ""mean_power_w"": 71.80260490501227, ""samples"": 55}, ""D0"": {""energy_j"": 278.55536871403456, ""clock_match_fraction"": null, ""mean_power_w"": 47.18865715431991, ""samples"": 53}}}",128.90789951424034,64,1710,canary,1,production-00003-attempt-1-binary-slo-D-3-sample-1,binary-slo,1788678898.6689513,62.0813657610958,498.74848301988095,prefill_heavy
1,D,production-00003-attempt-1-binary-slo-D-3,675,4.414906740188599,1788678907.5646553,"{""P0"": {""energy_j"": 323.7170884013176, ""clock_match_fraction"": 1.0, ""mean_power_w"": 73.32365267300955, ""samples"": 42}, ""D0"": {""energy_j"": 243.71488558128476, ""clock_match_fraction"": 1.0, ""mean_power_w"": 55.20272565732014, ""samples"": 38}}",567.4319739826024,3,"{""start"": 1788678903.1471632, ""end"": 1788678907.5646553, ""duration_s"": 4.417492151260376, ""energy_j"": 567.6469355560839, ""mean_power_w"": 128.49981757050227, ""endpoints"": {""P0"": {""energy_j"": 323.87124267220497, ""clock_match_fraction"": null, ""mean_power_w"": 73.31563511206232, ""samples"": 42}, ""D0"": {""energy_j"": 243.77569288387895, ""clock_match_fraction"": null, ""mean_power_w"": 55.184182458439935, ""samples"": 38}}}",128.5263783303297,64,1710,canary,2,production-00003-attempt-1-binary-slo-D-3-sample-2,binary-slo,1788678903.1497486,62.0880826664645,498.3873479068279,prefill_heavy
1,D,production-00003-attempt-1-binary-slo-D-3,675,4.411101818084717,1788678912.0893505,"{""P0"": {""energy_j"": 324.0511517226696, ""clock_match_fraction"": 1.0, ""mean_power_w"": 73.46263248654083, ""samples"": 42}, ""D0"": {""energy_j"": 243.5491741746664, ""clock_match_fraction"": 1.0, ""mean_power_w"": 55.21277545128498, ""samples"": 40}}",567.600325897336,3,"{""start"": 1788678907.6763606, ""end"": 1788678912.0893505, ""duration_s"": 4.412989854812622, ""energy_j"": 567.7486755512655, ""mean_power_w"": 128.65397252887462, ""endpoints"": {""P0"": {""energy_j"": 324.1594047546387, ""clock_match_fraction"": null, ""mean_power_w"": 73.45573305615557, ""samples"": 42}, ""D0"": {""energy_j"": 243.5892707966268, ""clock_match_fraction"": null, ""mean_power_w"": 55.19823947271905, ""samples"": 40}}}",128.6754079378258,64,1710,canary,3,production-00003-attempt-1-binary-slo-D-3-sample-3,binary-slo,1788678907.6782486,62.081465364566874,495.3453129855916,prefill_heavy
1,D,production-00003-attempt-1-binary-slo-D-1,525,4.540118932723999,1788678918.3122945,"{""P0"": {""energy_j"": 337.5530466735363, ""clock_match_fraction"": 1.0, ""mean_power_w"": 74.34894364562601, ""samples"": 44}, ""D0"": {""energy_j"": 244.6690270677209, ""clock_match_fraction"": 1.0, ""mean_power_w"": 53.89044443400151, ""samples"": 40}}",582.2220737412572,1,"{""start"": 1788678912.2561297, ""end"": 1788678918.3122945, ""duration_s"": 6.056164741516113, ""energy_j"": 710.7186538390815, ""mean_power_w"": 117.35457738904881, ""endpoints"": {""P0"": {""energy_j"": 431.454172283411, ""clock_match_fraction"": null, ""mean_power_w"": 71.24214592871195, ""samples"": 57}, ""D0"": {""energy_j"": 279.2644815556705, ""clock_match_fraction"": null, ""mean_power_w"": 46.112431460336865, ""samples"": 53}}}",128.2393880796275,64,1710,canary,1,production-00003-attempt-1-binary-slo-D-1-sample-1,binary-slo,1788678913.7721756,64.14334415938588,494.0812609856948,prefill_heavy
1,D,production-00003-attempt-1-binary-slo-D-1,525,4.544812202453613,1788678923.02383,"{""P0"": {""energy_j"": 331.99510008096695, ""clock_match_fraction"": 1.0, ""mean_power_w"": 73.04924500548832, ""samples"": 43}, ""D0"": {""energy_j"": 243.09151301160455, ""clock_match_fraction"": 1.0, ""mean_power_w"": 53.48769150029267, ""samples"": 40}}",575.0866130925715,1,"{""start"": 1788678918.4764822, ""end"": 1788678923.02383, ""duration_s"": 4.547347784042358, ""energy_j"": 575.2824717089534, ""mean_power_w"": 126.50945100960737, ""endpoints"": {""P0"": {""energy_j"": 332.13864254951477, ""clock_match_fraction"": null, ""mean_power_w"": 73.04007925566243, ""samples"": 43}, ""D0"": {""energy_j"": 243.1438291594386, ""clock_match_fraction"": null, ""mean_power_w"": 53.46937175394494, ""samples"": 40}}}",126.53693650578099,64,1710,canary,2,production-00003-attempt-1-binary-slo-D-1-sample-2,binary-slo,1788678918.4790177,64.14030483990375,498.9797780290246,prefill_heavy
1,D,production-00003-attempt-1-binary-slo-D-1,525,4.548897981643677,1788678927.6372905,"{""P0"": {""energy_j"": 332.9413945376873, ""clock_match_fraction"": 1.0, ""mean_power_w"": 73.19166001990308, ""samples"": 44}, ""D0"": {""energy_j"": 244.4462523534894, ""clock_match_fraction"": 1.0, ""mean_power_w"": 53.73746637974993, ""samples"": 40}}",577.3876468911767,1,"{""start"": 1788678923.0861998, ""end"": 1788678927.6372905, ""duration_s"": 4.551090717315674, ""energy_j"": 577.5917933098972, ""mean_power_w"": 126.91282797600937, ""endpoints"": {""P0"": {""energy_j"": 333.06807285547256, ""clock_match_fraction"": null, ""mean_power_w"": 73.18423066985642, ""samples"": 44}, ""D0"": {""energy_j"": 244.52372045442462, ""clock_match_fraction"": null, ""mean_power_w"": 53.72859730615295, ""samples"": 40}}}",126.92912639965301,64,1710,canary,3,production-00003-attempt-1-binary-slo-D-1-sample-3,binary-slo,1788678923.0883925,64.14875622084807,502.91767402086407,prefill_heavy
1,D,production-00003-attempt-1-binary-slo-D-2,600,4.467687129974365,1788678933.7524629,"{""P0"": {""energy_j"": 328.3665468096733, ""clock_match_fraction"": 1.0, ""mean_power_w"": 73.49810701976291, ""samples"": 43}, ""D0"": {""energy_j"": 241.2573961354792, ""clock_match_fraction"": 1.0, ""mean_power_w"": 54.00051281945151, ""samples"": 41}}",569.6239429451525,2,"{""start"": 1788678927.8059118, ""end"": 1788678933.7524629, ""duration_s"": 5.946551084518433, ""energy_j"": 697.2607562504709, ""mean_power_w"": 117.25464833990186, ""endpoints"": {""P0"": {""energy_j"": 421.02201995253563, ""clock_match_fraction"": null, ""mean_power_w"": 70.80104315401356, ""samples"": 57}, ""D0"": {""energy_j"": 276.23873629793525, ""clock_match_fraction"": null, ""mean_power_w"": 46.453605185888314, ""samples"": 53}}}",127.49861983921441,64,1710,canary,1,production-00003-attempt-1-binary-slo-D-2-sample-1,binary-slo,1788678929.2847757,62.976802858184016,494.9911650037393,prefill_heavy
1,D,production-00003-attempt-1-binary-slo-D-2,600,4.470885515213013,1788678938.3927503,"{""P0"": {""energy_j"": 328.71240198612213, ""clock_match_fraction"": 1.0, ""mean_power_w"": 73.52288509012757, ""samples"": 43}, ""D0"": {""energy_j"": 245.05025423318148, ""clock_match_fraction"": 1.0, ""mean_power_w"": 54.8102279513427, ""samples"": 40}}",573.7626562193036,2,"{""start"": 1788678933.9192762, ""end"": 1788678938.3927503, ""duration_s"": 4.473474025726318, ""energy_j"": 573.9650545790792, ""mean_power_w"": 128.304099068931, ""endpoints"": {""P0"": {""energy_j"": 328.85923331975937, ""clock_match_fraction"": null, ""mean_power_w"": 73.51316480849923, ""samples"": 43}, ""D0"": {""energy_j"": 245.10582125931978, ""clock_match_fraction"": null, ""mean_power_w"": 54.790934260431776, ""samples"": 40}}}",128.33311304147028,64,1710,canary,2,production-00003-attempt-1-binary-slo-D-2-sample-2,binary-slo,1788678933.9218647,62.965239157959346,499.0043480647728,prefill_heavy
1,D,production-00003-attempt-1-binary-slo-D-2,600,4.463327407836914,1788678943.0231833,"{""P0"": {""energy_j"": 328.29626750946045, ""clock_match_fraction"": 1.0, ""mean_power_w"": 73.55415310403241, ""samples"": 43}, ""D0"": {""energy_j"": 241.72274858877063, ""clock_match_fraction"": 1.0, ""mean_power_w"": 54.157521172285676, ""samples"": 40}}",570.0190160982311,2,"{""start"": 1788678938.5577106, ""end"": 1788678943.0231833, ""duration_s"": 4.46547269821167, ""energy_j"": 570.1880675218999, ""mean_power_w"": 127.68817683069668, ""endpoints"": {""P0"": {""energy_j"": 328.4223695397377, ""clock_match_fraction"": null, ""mean_power_w"": 73.54705576215126, ""samples"": 43}, ""D0"": {""energy_j"": 241.76569798216224, ""clock_match_fraction"": null, ""mean_power_w"": 54.141121068545424, ""samples"": 40}}}",127.71167427631808,64,1710,canary,3,production-00003-attempt-1-binary-slo-D-2-sample-3,binary-slo,1788678938.559856,62.97714481063719,491.2559730000794,prefill_heavy
