adaptive,attempt,axis,candidate_id,control_inclusive_duration_sum_s,control_inclusive_energy_sum_j,decode_frequency_mhz,duration_s,early_stop_reason,end,energy_statistic,event,grid_index,latency_statistic,mean_power_w,measured_energy_j,measured_power_w,prefill_frequency_mhz,probe_id,repeat_index,request_duration_sum_s,request_energy_sum_j,sample_count,search_stage,slo_met,start,tpot_ms,ttft_ms,workload_id
True,1,D,production-00003-attempt-1-binary-slo-D-7,15.473095178604126,1900.6053823567927,975,12.981112241744995,,1788678897.013089,mean_request_energy_j,probe_candidate_aggregated,7,p95,129.99512912348442,554.7526539539298,129.99492577487072,1710,production-00003-attempt-1-binary-slo-D-7,,12.802464008331299,1664.2579618617892,3,binary-slo,True,1788678884.0319767,59.90058527206115,491.3359968923032,prefill_heavy
True,1,D,production-00003-attempt-1-binary-slo-D-3,14.733497381210327,1837.8028605505824,675,13.420399188995361,,1788678912.0893505,mean_request_energy_j,probe_candidate_aggregated,3,p95,128.7032291111549,568.0287649817765,128.70322859413196,1710,production-00003-attempt-1-binary-slo-D-3,,13.240431547164917,1704.0862949453294,3,binary-slo,True,1788678898.6689513,62.08742093627474,498.71236950857565,prefill_heavy
True,1,D,production-00003-attempt-1-binary-slo-D-1,15.154603242874146,1863.592918857932,525,13.86511492729187,,1788678927.6372905,mean_request_energy_j,probe_candidate_aggregated,1,p95,127.23471292336747,578.2321112416685,127.23515032835382,1710,production-00003-attempt-1-binary-slo-D-1,,13.633829116821289,1734.6963337250054,3,binary-slo,False,1788678913.7721756,64.14821501470185,502.5238844216801,prefill_heavy
True,1,D,production-00003-attempt-1-binary-slo-D-2,14.885497808456421,1841.41387835145,600,13.738407611846924,,1788678943.0231833,mean_request_energy_j,probe_candidate_aggregated,2,p95,127.84796248917239,571.1352050875624,127.84780238566759,1710,production-00003-attempt-1-binary-slo-D-2,,13.401900053024292,1713.4056152626872,3,binary-slo,True,1788678929.2847757,62.97711061539188,498.60302975866944,prefill_heavy
True,1,D,production-00003-attempt-1-energy-refine-D-6,14.392168283462524,1798.2013139538467,900,13.117077827453613,,1788678957.810229,mean_request_energy_j,probe_candidate_aggregated,6,p95,129.02286311972932,554.2808874584734,129.02298049279673,1710,production-00003-attempt-1-energy-refine-D-6,,12.887969017028809,1662.8426623754203,3,energy-refine,True,1788678944.6931512,60.35322643546684,493.3203588007018,prefill_heavy
True,1,D,production-00003-attempt-1-energy-refine-D-8,14.235532999038696,1798.5163695290685,1050,12.960548400878906,,1788678972.44302,mean_request_energy_j,probe_candidate_aggregated,8,p95,130.6812594490105,554.4073380989333,130.68061511008005,1710,production-00003-attempt-1-energy-refine-D-8,,12.727318525314331,1663.2220142968,3,energy-refine,True,1788678959.4824717,59.52206687310651,493.12792096752673,prefill_heavy
True,1,D,production-00003-attempt-1-energy-refine-D-5,14.471837997436523,1808.0087720677257,825,13.311113357543945,,1788678987.410094,mean_request_energy_j,probe_candidate_aggregated,5,p95,129.38304604259795,559.6888541827599,129.38319540141325,1710,production-00003-attempt-1-energy-refine-D-5,,12.977485179901123,1679.0665625482798,3,energy-refine,True,1788678974.0989807,60.80941210707857,491.9880985515192,prefill_heavy
False,1,,production-00003-attempt-1-confirm,14.404530048370361,1804.8554345071316,900,13.06649374961853,,1788679002.163403,mean_request_energy_j,probe_candidate_aggregated,,p95,129.87277111783104,557.7804523333907,129.872723719663,1710,production-00003-attempt-1-confirm,,12.884466409683228,1673.3413570001721,3,confirmation,True,1788678989.0969093,60.35648479980106,488.789038953837,prefill_heavy
True,1,P,production-00004-attempt-1-binary-slo-P-8,23.380090713500977,3078.52461264655,1500,22.117695569992065,stable_with_slo_headroom,1788679025.9514942,mean_request_energy_j,probe_candidate_aggregated,8,p95,134.6927298660223,982.619955300043,134.69274493078976,1710,production-00004-attempt-1-binary-slo-P-8,,21.885812759399414,2947.859865900129,3,binary-slo,True,1788679003.8337986,55.94788412994331,189.971385570243,decode_medium
True,1,P,production-00004-attempt-1-binary-slo-P-3,23.306817293167114,3028.972573108971,1500,22.132225513458252,stable_with_slo_headroom,1788679049.557396,mean_request_energy_j,probe_candidate_aggregated,3,p95,132.6784198707976,968.4177443260947,132.67827723926737,1200,production-00004-attempt-1-binary-slo-P-3,,21.89695382118225,2905.2532329782844,3,binary-slo,True,1788679027.4251704,55.95033098558536,192.14685201877728,decode_medium
True,1,P,production-00004-attempt-1-binary-slo-P-1,23.35412883758545,3035.726554095745,1500,22.167291164398193,stable_with_slo_headroom,1788679073.2630885,mean_request_energy_j,probe_candidate_aggregated,1,p95,132.45357501852348,968.3151848241687,132.4536340010682,1005,production-00004-attempt-1-binary-slo-P-1,,21.931801795959473,2904.945554472506,3,binary-slo,True,1788679051.0957973,55.952249328682825,201.28683117218316,decode_medium
True,1,P,production-00004-attempt-1-binary-slo-P-0,23.33573031425476,3013.5878323987126,1500,22.20962429046631,stable_with_slo_headroom,1788679097.0410414,mean_request_energy_j,probe_candidate_aggregated,0,p95,131.8333934129597,963.7762662395835,131.83338592437107,900,production-00004-attempt-1-binary-slo-P-0,,21.931687593460083,2891.3287987187505,3,binary-slo,True,1788679074.831417,55.952103797889016,203.00048966892064,decode_medium
True,1,D,production-00004-attempt-1-binary-slo-D-7,23.73140597343445,2844.789626803249,975,22.552441596984863,stable_with_slo_headroom,1788679121.2270439,mean_request_energy_j,probe_candidate_aggregated,7,p95,122.02566840264112,903.6715238963565,122.02568592046089,900,production-00004-attempt-1-binary-slo-D-7,,22.216756582260132,2711.0145716890693,3,binary-slo,True,1788679098.6746023,56.67021332224318,204.47977469302714,decode_medium
True,1,D,production-00004-attempt-1-binary-slo-D-3,24.014859914779663,2843.4406927488744,675,22.813281774520874,stable_with_slo_headroom,1788679145.641439,mean_request_energy_j,probe_candidate_aggregated,3,p95,120.4491341916687,904.3400896626214,120.44924266275973,900,production-00004-attempt-1-binary-slo-D-3,,22.52419900894165,2713.0202689878643,3,binary-slo,True,1788679122.8281572,57.437167836510845,210.96466110320762,decode_medium
True,1,D,production-00004-attempt-1-binary-slo-D-1,24.29279088973999,2847.986119028181,525,23.088454246520996,stable_with_slo_headroom,1788679170.3867152,mean_request_energy_j,probe_candidate_aggregated,1,p95,119.5368740005764,908.5633174553514,119.53676764379561,900,production-00004-attempt-1-binary-slo-D-1,,22.802084922790527,2725.689952366054,3,binary-slo,True,1788679147.298261,58.17373083303059,210.89085704879835,decode_medium
True,1,D,production-00004-attempt-1-binary-slo-D-0,24.572742462158203,2867.687215603888,450,23.320444345474243,stable_with_slo_headroom,1788679195.4189448,mean_request_energy_j,probe_candidate_aggregated,0,p95,118.76769957202234,911.7631832075616,118.76777269893348,900,production-00004-attempt-1-binary-slo-D-0,,23.030584573745728,2735.2895496226847,3,binary-slo,True,1788679172.0985005,58.78776704249024,207.8621571417898,decode_medium
