canary_active_at_end,canary_active_at_start,control_inclusive_ttft_ms,d_mhz,duration_s,end,endpoints,energy_j,frequency_changed,frequency_source,inference,mean_power_w,observed_output_tokens,p_mhz,phase,request_id,service_sequence,settle_wait_s,start,table_hit,table_revision,tpot_ms,ttft_ms,workload_id
,,3861.0928058624268,900,7.446650505065918,1788681731.5467136,"{""P1"": {""energy_j"": 464.19241949915886, ""clock_match_fraction"": null, ""mean_power_w"": 62.33573325126124, ""samples"": 70}, ""D1"": {""energy_j"": 292.69728238135576, ""clock_match_fraction"": null, ""mean_power_w"": 39.305897622325006, ""samples"": 67}}",756.8897018805146,True,table,"{""start"": 1788681727.7656102, ""end"": 1788681731.5467136, ""duration_s"": 3.7811033725738525, ""energy_j"": 454.15463626384735, ""mean_power_w"": 120.11166887370699, ""endpoints"": {""P1"": {""energy_j"": 240.27116078138351, ""clock_match_fraction"": 1.0, ""mean_power_w"": 63.545250448370425, ""samples"": 37}, ""D1"": {""energy_j"": 213.88347548246384, ""clock_match_fraction"": 1.0, ""mean_power_w"": 56.56641842533657, ""samples"": 34}}}",101.64163087358625,64,1005,production,production-00225,225,0.5,1788681724.100063,True,1,56.834444459084246,195.546766044572,small_light
,,380.4194927215576,900,4.070606470108032,1788681740.8081117,"{""P1"": {""energy_j"": 272.90004086494446, ""clock_match_fraction"": null, ""mean_power_w"": 67.04161723049141, ""samples"": 39}, ""D1"": {""energy_j"": 222.46396785229445, ""clock_match_fraction"": null, ""mean_power_w"": 54.651307977307454, ""samples"": 36}}",495.3640087172389,False,table,"{""start"": 1788681736.7430403, ""end"": 1788681740.8081117, ""duration_s"": 4.06507134437561, ""energy_j"": 494.9499439448118, ""mean_power_w"": 121.75676685960735, ""endpoints"": {""P1"": {""energy_j"": 272.5916531085968, ""clock_match_fraction"": 1.0, ""mean_power_w"": 67.0570403360206, ""samples"": 39}, ""D1"": {""energy_j"": 222.35829083621502, ""clock_match_fraction"": 1.0, ""mean_power_w"": 54.69972652358675, ""samples"": 36}}}",121.69292520779887,64,1005,production,production-00226,226,0.0,1788681736.7375052,True,1,58.49591777881696,374.8809499666095,prefill_medium
,,2218.0469036102295,900,6.025437831878662,1788681752.0141852,"{""P1"": {""energy_j"": 421.76100093126297, ""clock_match_fraction"": null, ""mean_power_w"": 69.9967392742583, ""samples"": 57}, ""D1"": {""energy_j"": 268.1496518217027, ""clock_match_fraction"": null, ""mean_power_w"": 44.5029322853534, ""samples"": 54}}",689.9106527529657,True,table,"{""start"": 1788681747.718703, ""end"": 1788681752.0141852, ""duration_s"": 4.295482158660889, ""energy_j"": 547.242051076144, ""mean_power_w"": 127.39944687530631, ""endpoints"": {""P1"": {""energy_j"": 316.6017596423626, ""clock_match_fraction"": 1.0, ""mean_power_w"": 73.7057559426723, ""samples"": 41}, ""D1"": {""energy_j"": 230.64029143378139, ""clock_match_fraction"": 1.0, ""mean_power_w"": 53.69369093263403, ""samples"": 39}}}",114.49967155961171,64,1710,production,production-00227,227,0.5,1788681745.9887474,True,1,60.34468674647903,488.08787495363504,prefill_heavy
,,1928.8794994354248,900,9.153889656066895,1788681766.3482604,"{""P1"": {""energy_j"": 563.0469477772713, ""clock_match_fraction"": null, ""mean_power_w"": 61.509038117375866, ""samples"": 85}, ""D1"": {""energy_j"": 463.5354671701789, ""clock_match_fraction"": null, ""mean_power_w"": 50.63808769673807, ""samples"": 80}}",1026.5824149474502,True,table,"{""start"": 1788681758.930101, ""end"": 1788681766.3482604, ""duration_s"": 7.418159484863281, ""energy_j"": 882.3979904539883, ""mean_power_w"": 118.95106761380868, ""endpoints"": {""P1"": {""energy_j"": 456.40779319405556, ""clock_match_fraction"": 1.0, ""mean_power_w"": 61.52574558761556, ""samples"": 69}, ""D1"": {""energy_j"": 425.99019725993276, ""clock_match_fraction"": 1.0, ""mean_power_w"": 57.425322026193115, ""samples"": 64}}}",112.14712581411393,128,900,production,production-00228,228,0.5,1788681757.1943707,True,1,56.843478243622016,193.14625102560967,decode_medium
,,1750.1635551452637,975,16.233274459838867,1788681787.7618904,"{""P1"": {""energy_j"": 994.0767001509666, ""clock_match_fraction"": null, ""mean_power_w"": 61.236979797902954, ""samples"": 150}, ""D1"": {""energy_j"": 896.1996923610568, ""clock_match_fraction"": null, ""mean_power_w"": 55.20757346758693, ""samples"": 139}}",1890.2763925120234,True,table,"{""start"": 1788681773.074886, ""end"": 1788681787.7618904, ""duration_s"": 14.687004327774048, ""energy_j"": 1766.6327278092504, ""mean_power_w"": 120.28543659297743, ""endpoints"": {""P1"": {""energy_j"": 902.3459792137146, ""clock_match_fraction"": 1.0, ""mean_power_w"": 61.438395405611864, ""samples"": 136}, ""D1"": {""energy_j"": 864.2867485955358, ""clock_match_fraction"": 1.0, ""mean_power_w"": 58.84704118736557, ""samples"": 125}}}",116.44455326548989,256,900,production,production-00229,229,0.5,1788681771.528616,True,1,56.7640227608054,203.88962095603347,decode_heavy
,,1790.2414798736572,1125,9.032267093658447,1788681801.9759061,"{""P1"": {""energy_j"": 561.4090622067451, ""clock_match_fraction"": null, ""mean_power_w"": 62.15594118124677, ""samples"": 84}, ""D1"": {""energy_j"": 475.14489052444696, ""clock_match_fraction"": null, ""mean_power_w"": 52.60527457807864, ""samples"": 79}}",1036.553952731192,True,table,"{""start"": 1788681794.4684422, ""end"": 1788681801.9759061, ""duration_s"": 7.5074639320373535, ""energy_j"": 913.8650624416769, ""mean_power_w"": 121.7275328545834, ""endpoints"": {""P1"": {""energy_j"": 470.83321008086205, ""clock_match_fraction"": 1.0, ""mean_power_w"": 62.71534759849172, ""samples"": 70}, ""D1"": {""energy_j"": 443.0318523608148, ""clock_match_fraction"": 1.0, ""mean_power_w"": 59.01218525609168, ""samples"": 65}}}",114.76121575932541,128,900,production,production-00230,230,0.5,1788681792.943639,True,1,56.974512054658256,265.43767005205154,balanced_medium
,,4178.565502166748,975,19.486051321029663,1788681826.5965204,"{""P1"": {""energy_j"": 1276.5491280555725, ""clock_match_fraction"": null, ""mean_power_w"": 65.51091891449039, ""samples"": 180}, ""D1"": {""energy_j"": 983.2536714933813, ""clock_match_fraction"": null, ""mean_power_w"": 50.45935963599962, ""samples"": 167}}",2259.8027995489538,True,table,"{""start"": 1788681810.785658, ""end"": 1788681826.5965204, ""duration_s"": 15.81086254119873, ""energy_j"": 1951.1887499727309, ""mean_power_w"": 123.40811545786785, ""endpoints"": {""P1"": {""energy_j"": 1046.706535935402, ""clock_match_fraction"": 1.0, ""mean_power_w"": 66.20173524423316, ""samples"": 146}, ""D1"": {""energy_j"": 904.482214037329, ""clock_match_fraction"": 1.0, ""mean_power_w"": 57.20638021363469, ""samples"": 134}}}",115.97027855049001,256,1710,production,production-00231,231,0.5,1788681807.110469,True,1,59.99755874120941,503.3765130210668,both_heavy
,,3873.6696243286133,900,7.458575010299683,1788681839.2170718,"{""P1"": {""energy_j"": 464.5561921596527, ""clock_match_fraction"": null, ""mean_power_w"": 62.28484549905827, ""samples"": 69}, ""D1"": {""energy_j"": 293.4931049980223, ""clock_match_fraction"": null, ""mean_power_w"": 39.34975576336396, ""samples"": 67}}",758.049297157675,True,table,"{""start"": 1788681835.4223077, ""end"": 1788681839.2170718, ""duration_s"": 3.7947640419006348, ""energy_j"": 454.72103617712855, ""mean_power_w"": 119.82854036673602, ""endpoints"": {""P1"": {""energy_j"": 240.88367700576782, ""clock_match_fraction"": 1.0, ""mean_power_w"": 63.47790649062847, ""samples"": 36}, ""D1"": {""energy_j"": 213.83735917136073, ""clock_match_fraction"": 1.0, ""mean_power_w"": 56.35063387610755, ""samples"": 34}}}",101.63460126242224,64,1005,production,production-00232,232,0.5,1788681831.7584968,True,1,56.82988558703708,209.85278801526874,small_light
,,386.6391181945801,900,4.075785160064697,1788681848.4737835,"{""P1"": {""energy_j"": 266.19885405898094, ""clock_match_fraction"": null, ""mean_power_w"": 65.31228796533412, ""samples"": 39}, ""D1"": {""energy_j"": 221.51114316657186, ""clock_match_fraction"": null, ""mean_power_w"": 54.34809109591431, ""samples"": 36}}",487.7099972255528,False,table,"{""start"": 1788681844.4029474, ""end"": 1788681848.4737835, ""duration_s"": 4.070836067199707, ""energy_j"": 487.1893416494131, ""mean_power_w"": 119.67795647063392, ""endpoints"": {""P1"": {""energy_j"": 265.7771272957325, ""clock_match_fraction"": 1.0, ""mean_power_w"": 65.28809387270617, ""samples"": 39}, ""D1"": {""energy_j"": 221.4122143536806, ""clock_match_fraction"": 1.0, ""mean_power_w"": 54.389862597927745, ""samples"": 36}}}",119.66037906124843,64,1005,production,production-00233,233,0.0,1788681844.3979983,True,1,58.475538271494095,381.6852909512818,prefill_medium
,,2491.2772178649902,900,6.298417568206787,1788681859.9005456,"{""P1"": {""energy_j"": 442.65983989834785, ""clock_match_fraction"": null, ""mean_power_w"": 70.28111983759388, ""samples"": 60}, ""D1"": {""energy_j"": 270.3246565014124, ""clock_match_fraction"": null, ""mean_power_w"": 42.91945612910135, ""samples"": 56}}",712.9844963997602,True,table,"{""start"": 1788681855.5928612, ""end"": 1788681859.9005456, ""duration_s"": 4.307684421539307, ""energy_j"": 543.4732192344964, ""mean_power_w"": 126.16365686330657, ""endpoints"": {""P1"": {""energy_j"": 316.2013137638569, ""clock_match_fraction"": 1.0, ""mean_power_w"": 73.40401079122356, ""samples"": 42}, ""D1"": {""energy_j"": 227.27190547063947, ""clock_match_fraction"": 1.0, ""mean_power_w"": 52.759646072083015, ""samples"": 38}}}",113.20057596669523,64,1710,production,production-00234,234,0.5,1788681853.602128,True,1,60.35427577675335,500.53988001309335,prefill_heavy
,,1913.8543605804443,900,9.143917322158813,1788681874.2240503,"{""P1"": {""energy_j"": 568.5856339335442, ""clock_match_fraction"": null, ""mean_power_w"": 62.181843284569986, ""samples"": 85}, ""D1"": {""energy_j"": 465.45861814916134, ""clock_match_fraction"": null, ""mean_power_w"": 50.90363372175263, ""samples"": 79}}",1034.0442520827055,True,table,"{""start"": 1788681866.7819076, ""end"": 1788681874.2240503, ""duration_s"": 7.442142724990845, ""energy_j"": 890.0145898275077, ""mean_power_w"": 119.59117457379892, ""endpoints"": {""P1"": {""energy_j"": 460.48577457666397, ""clock_match_fraction"": 1.0, ""mean_power_w"": 61.875429105967655, ""samples"": 70}, ""D1"": {""energy_j"": 429.52881525084376, ""clock_match_fraction"": 1.0, ""mean_power_w"": 57.71574546783126, ""samples"": 64}}}",113.0854770063226,128,900,production,production-00235,235,0.5,1788681865.080133,True,1,56.84821964534894,212.07490097731352,decode_medium
,,1758.4939002990723,975,16.241034030914307,1788681895.5936353,"{""P1"": {""energy_j"": 997.1160914003849, ""clock_match_fraction"": null, ""mean_power_w"": 61.3948649761096, ""samples"": 149}, ""D1"": {""energy_j"": 894.4493260346353, ""clock_match_fraction"": null, ""mean_power_w"": 55.07342231609629, ""samples"": 139}}",1891.5654174350202,True,table,"{""start"": 1788681880.8958185, ""end"": 1788681895.5936353, ""duration_s"": 14.697816848754883, ""energy_j"": 1759.477999739349, ""mean_power_w"": 119.71015953218944, ""endpoints"": {""P1"": {""energy_j"": 899.033339381218, ""clock_match_fraction"": 1.0, ""mean_power_w"": 61.16781482804904, ""samples"": 135}, ""D1"": {""energy_j"": 860.4446603581309, ""clock_match_fraction"": 1.0, ""mean_power_w"": 58.5423447041404, ""samples"": 125}}}",116.4682872922059,256,900,production,production-00236,236,0.5,1788681879.3526013,True,1,56.765681976342904,215.27561999391764,decode_heavy
,,1806.3325881958008,1125,9.048528909683228,1788681909.8225896,"{""P1"": {""energy_j"": 567.0529918372631, ""clock_match_fraction"": null, ""mean_power_w"": 62.6679759215263, ""samples"": 84}, ""D1"": {""energy_j"": 475.799588534981, ""clock_match_fraction"": null, ""mean_power_w"": 52.583087624973714, ""samples"": 79}}",1042.8525803722441,True,table,"{""start"": 1788681902.3157532, ""end"": 1788681909.8225896, ""duration_s"": 7.506836414337158, ""energy_j"": 911.036321464926, ""mean_power_w"": 121.36088642146987, ""endpoints"": {""P1"": {""energy_j"": 469.89914333820343, ""clock_match_fraction"": 1.0, ""mean_power_w"": 62.596161339116485, ""samples"": 70}, ""D1"": {""energy_j"": 441.1371781267226, ""clock_match_fraction"": 1.0, ""mean_power_w"": 58.76472508235339, ""samples"": 65}}}",115.2510635465,128,900,production,production-00237,237,0.5,1788681900.7740607,True,1,56.97950324424961,264.6394239272922,balanced_medium
,,4187.247753143311,975,19.494722604751587,1788681934.44626,"{""P1"": {""energy_j"": 1282.5348191261292, ""clock_match_fraction"": null, ""mean_power_w"": 65.78882116606921, ""samples"": 179}, ""D1"": {""energy_j"": 983.2667059078813, ""clock_match_fraction"": null, ""mean_power_w"": 50.43758384477975, ""samples"": 167}}",2265.8015250340104,True,table,"{""start"": 1788681918.6339962, ""end"": 1788681934.44626, ""duration_s"": 15.81226372718811, ""energy_j"": 1950.2439568340778, ""mean_power_w"": 123.33742912981943, ""endpoints"": {""P1"": {""energy_j"": 1045.761024415493, ""clock_match_fraction"": 1.0, ""mean_power_w"": 66.13607276340693, ""samples"": 146}, ""D1"": {""energy_j"": 904.4829324185848, ""clock_match_fraction"": 1.0, ""mean_power_w"": 57.20135636641248, ""samples"": 134}}}",116.22640501084896,256,1710,production,production-00238,238,0.5,1788681914.9515374,True,1,59.998921764667564,504.7863699728623,both_heavy
,,3830.2199840545654,900,7.415573835372925,1788681946.9997964,"{""P1"": {""energy_j"": 460.46580043435097, ""clock_match_fraction"": null, ""mean_power_w"": 62.09442595499346, ""samples"": 69}, ""D1"": {""energy_j"": 293.2041405029595, ""clock_match_fraction"": null, ""mean_power_w"": 39.538968529225684, ""samples"": 67}}",753.6699409373105,True,table,"{""start"": 1788681943.2048407, ""end"": 1788681946.9997964, ""duration_s"": 3.7949557304382324, ""energy_j"": 449.25934905931354, ""mean_power_w"": 118.38329112931027, ""endpoints"": {""P1"": {""energy_j"": 234.8201125562191, ""clock_match_fraction"": 1.0, ""mean_power_w"": 61.876904300304616, ""samples"": 36}, ""D1"": {""energy_j"": 214.43923650309443, ""clock_match_fraction"": 1.0, ""mean_power_w"": 56.50638682900564, ""samples"": 34}}}",101.63339448421915,64,1005,production,production-00239,239,0.5,1788681939.5842226,True,1,56.833879015083234,209.59829003550112,small_light
,,386.78503036499023,900,4.076352119445801,1788681956.2071786,"{""P1"": {""energy_j"": 272.0932693183422, ""clock_match_fraction"": null, ""mean_power_w"": 66.74920648300976, ""samples"": 39}, ""D1"": {""energy_j"": 223.88559859618545, ""clock_match_fraction"": null, ""mean_power_w"": 54.923027264539584, ""samples"": 36}}",495.97886791452765,False,table,"{""start"": 1788681952.1356933, ""end"": 1788681956.2071786, ""duration_s"": 4.071485280990601, ""energy_j"": 495.5222990177572, ""mean_power_w"": 121.70553614213131, ""endpoints"": {""P1"": {""energy_j"": 271.8233264684677, ""clock_match_fraction"": 1.0, ""mean_power_w"": 66.76269412972863, ""samples"": 39}, ""D1"": {""energy_j"": 223.69897254928946, ""clock_match_fraction"": 1.0, ""mean_power_w"": 54.94284201240267, ""samples"": 36}}}",121.67223374754934,64,1005,production,production-00240,240,0.0,1788681952.1308265,True,1,58.48650563515664,381.9148449692875,prefill_medium
,,2474.53236579895,900,6.2815070152282715,1788681967.6131253,"{""P1"": {""energy_j"": 441.2178265154362, ""clock_match_fraction"": null, ""mean_power_w"": 70.24075997141941, ""samples"": 59}, ""D1"": {""energy_j"": 272.6495001874864, ""clock_match_fraction"": null, ""mean_power_w"": 43.405109558343504, ""samples"": 56}}",713.8673267029226,True,table,"{""start"": 1788681963.3012834, ""end"": 1788681967.6131253, ""duration_s"": 4.31184196472168, ""energy_j"": 546.7596953585744, ""mean_power_w"": 126.80420568100914, ""endpoints"": {""P1"": {""energy_j"": 316.2011896073818, ""clock_match_fraction"": 1.0, ""mean_power_w"": 73.33320474044599, ""samples"": 42}, ""D1"": {""energy_j"": 230.55850575119257, ""clock_match_fraction"": 1.0, ""mean_power_w"": 53.471000940563144, ""samples"": 38}}}",113.6458695297629,64,1710,production,production-00241,241,0.5,1788681961.3316183,True,1,60.351897014438045,504.8623130423948,prefill_heavy
,,1911.2522602081299,900,9.135723114013672,1788681981.8779283,"{""P1"": {""energy_j"": 562.0110976397991, ""clock_match_fraction"": null, ""mean_power_w"": 61.517965313299236, ""samples"": 85}, ""D1"": {""energy_j"": 461.9728108793497, ""clock_match_fraction"": null, ""mean_power_w"": 50.56773340368756, ""samples"": 80}}",1023.9839085191488,True,table,"{""start"": 1788681974.4453456, ""end"": 1788681981.8779283, ""duration_s"": 7.43258261680603, ""energy_j"": 886.2189440429211, ""mean_power_w"": 119.23432132985181, ""endpoints"": {""P1"": {""energy_j"": 459.9700509607792, ""clock_match_fraction"": 1.0, ""mean_power_w"": 61.88562908412581, ""samples"": 69}, ""D1"": {""energy_j"": 426.2488930821419, ""clock_match_fraction"": 1.0, ""mean_power_w"": 57.348692245726006, ""samples"": 65}}}",112.0856987169868,128,900,production,production-00242,242,0.5,1788681972.7422051,True,1,56.84617036993901,208.1071169814095,decode_medium
,,1707.7651023864746,975,16.191239833831787,1788682003.250452,"{""P1"": {""energy_j"": 987.535201728344, ""clock_match_fraction"": null, ""mean_power_w"": 60.99194452452477, ""samples"": 149}, ""D1"": {""energy_j"": 892.4907126687467, ""clock_match_fraction"": null, ""mean_power_w"": 55.12182648322439, ""samples"": 138}}",1880.0259143970907,True,table,"{""start"": 1788681988.5697622, ""end"": 1788682003.250452, ""duration_s"": 14.680689811706543, ""energy_j"": 1759.1171007230878, ""mean_power_w"": 119.8252345962891, ""endpoints"": {""P1"": {""energy_j"": 897.9002100527287, ""clock_match_fraction"": 1.0, ""mean_power_w"": 61.161990449299815, ""samples"": 136}, ""D1"": {""energy_j"": 861.2168906703591, ""clock_match_fraction"": 1.0, ""mean_power_w"": 58.663244146989285, ""samples"": 124}}}",116.11377100774916,256,900,production,production-00243,243,0.5,1788681987.0592122,True,1,56.767705850777965,197.21199409104884,decode_heavy
,,1818.3836936950684,1125,9.060215711593628,1788682017.442798,"{""P1"": {""energy_j"": 563.218381613493, ""clock_match_fraction"": null, ""mean_power_w"": 62.163904209563995, ""samples"": 84}, ""D1"": {""energy_j"": 473.3455578573048, ""clock_match_fraction"": null, ""mean_power_w"": 52.24440266379118, ""samples"": 79}}",1036.5639394707978,True,table,"{""start"": 1788682009.9473808, ""end"": 1788682017.442798, ""duration_s"": 7.49541711807251, ""energy_j"": 911.022355876863, ""mean_power_w"": 121.54391697298065, ""endpoints"": {""P1"": {""energy_j"": 470.5216686427593, ""clock_match_fraction"": 1.0, ""mean_power_w"": 62.77458095137429, ""samples"": 70}, ""D1"": {""energy_j"": 440.5006872341037, ""clock_match_fraction"": 1.0, ""mean_power_w"": 58.76933602160636, ""samples"": 65}}}",114.40830687335517,128,900,production,production-00244,244,0.5,1788682008.3825822,True,1,56.977172684672425,253.5854720044881,balanced_medium
,,4162.141799926758,975,19.469433307647705,1788682042.0542881,"{""P1"": {""energy_j"": 1275.7814992368221, ""clock_match_fraction"": null, ""mean_power_w"": 65.52740796701504, ""samples"": 179}, ""D1"": {""energy_j"": 982.7770771533251, ""clock_match_fraction"": null, ""mean_power_w"": 50.47794980079285, ""samples"": 167}}",2258.558576390147,True,table,"{""start"": 1788682026.2426357, ""end"": 1788682042.0542881, ""duration_s"": 15.811652421951294, ""energy_j"": 1951.4895955063403, ""mean_power_w"": 123.42097735446613, ""endpoints"": {""P1"": {""energy_j"": 1046.9190544486046, ""clock_match_fraction"": 1.0, ""mean_power_w"": 66.21186872253581, ""samples"": 146}, ""D1"": {""energy_j"": 904.5705410577357, ""clock_match_fraction"": 1.0, ""mean_power_w"": 57.20910863193032, ""samples"": 134}}}",116.00535776780788,256,1710,production,production-00245,245,0.5,1788682022.5848548,True,1,59.99774337271411,504.3602869845927,both_heavy
,,3854.1510105133057,900,7.439241170883179,1788682054.6241586,"{""P1"": {""energy_j"": 464.4325749576092, ""clock_match_fraction"": null, ""mean_power_w"": 62.43010063652396, ""samples"": 69}, ""D1"": {""energy_j"": 293.5916902795434, ""clock_match_fraction"": null, ""mean_power_w"": 39.46527388151452, ""samples"": 67}}",758.0242652371526,True,table,"{""start"": 1788682050.837999, ""end"": 1788682054.6241586, ""duration_s"": 3.7861595153808594, ""energy_j"": 455.49771707877517, ""mean_power_w"": 120.30600275248982, ""endpoints"": {""P1"": {""energy_j"": 241.26631435751915, ""clock_match_fraction"": 1.0, ""mean_power_w"": 63.72323019603403, ""samples"": 36}, ""D1"": {""energy_j"": 214.23140272125602, ""clock_match_fraction"": 1.0, ""mean_power_w"": 56.58277255645579, ""samples"": 34}}}",101.89537451803848,64,1005,production,production-00246,246,0.5,1788682047.1849174,True,1,56.84092666562055,201.06609899085015,small_light
,,379.5361518859863,900,4.0686962604522705,1788682063.879549,"{""P1"": {""energy_j"": 266.78819876909256, ""clock_match_fraction"": null, ""mean_power_w"": 65.57093026635435, ""samples"": 39}, ""D1"": {""energy_j"": 224.2649380043149, ""clock_match_fraction"": null, ""mean_power_w"": 55.11960678514398, ""samples"": 36}}",491.05313677340746,False,table,"{""start"": 1788682059.81674, ""end"": 1788682063.879549, ""duration_s"": 4.062808990478516, ""energy_j"": 490.2820682041347, ""mean_power_w"": 120.67563829683992, ""endpoints"": {""P1"": {""energy_j"": 266.13044834136963, ""clock_match_fraction"": 1.0, ""mean_power_w"": 65.50405125248699, ""samples"": 39}, ""D1"": {""energy_j"": 224.15161986276507, ""clock_match_fraction"": 1.0, ""mean_power_w"": 55.171587044352925, ""samples"": 36}}}",120.69053705149832,64,1005,production,production-00247,247,0.0,1788682059.8108528,True,1,58.49074220676567,373.64871392492205,prefill_medium
,,2510.213851928711,900,6.316944360733032,1788682075.2750592,"{""P1"": {""energy_j"": 443.10365188121796, ""clock_match_fraction"": null, ""mean_power_w"": 70.1452516561028, ""samples"": 59}, ""D1"": {""energy_j"": 274.14718681946397, ""clock_match_fraction"": null, ""mean_power_w"": 43.398702151565466, ""samples"": 56}}",717.2508387006819,True,table,"{""start"": 1788682070.9729896, ""end"": 1788682075.2750592, ""duration_s"": 4.302069664001465, ""energy_j"": 546.7355256639421, ""mean_power_w"": 127.08662768501276, ""endpoints"": {""P1"": {""energy_j"": 315.49479854106903, ""clock_match_fraction"": 1.0, ""mean_power_w"": 73.33558570216626, ""samples"": 41}, ""D1"": {""energy_j"": 231.24072712287307, ""clock_match_fraction"": 1.0, ""mean_power_w"": 53.7510419828465, ""samples"": 38}}}",113.54395380766826,64,1710,production,production-00248,248,0.5,1788682068.9581149,True,1,60.34753922306533,495.3343929955736,prefill_heavy
,,1912.1801853179932,900,9.137673377990723,1788682089.5430062,"{""P1"": {""energy_j"": 567.9751536250114, ""clock_match_fraction"": null, ""mean_power_w"": 62.157524145375305, ""samples"": 85}, ""D1"": {""energy_j"": 463.3568289205432, ""clock_match_fraction"": null, ""mean_power_w"": 50.70840352387715, ""samples"": 80}}",1031.3319825455546,True,table,"{""start"": 1788682082.1157362, ""end"": 1788682089.5430062, ""duration_s"": 7.42726993560791, ""energy_j"": 886.0970392078161, ""mean_power_w"": 119.30319577583664, ""endpoints"": {""P1"": {""energy_j"": 459.7591588795185, ""clock_match_fraction"": 1.0, ""mean_power_w"": 61.90150120643057, ""samples"": 70}, ""D1"": {""energy_j"": 426.3378803282976, ""clock_match_fraction"": 1.0, ""mean_power_w"": 57.40169456940608, ""samples"": 64}}}",112.86592766925246,128,900,production,production-00249,249,0.5,1788682080.4053328,True,1,56.84721283431304,201.77136408165097,decode_medium
,,1753.607988357544,975,16.2372887134552,1788682110.9615695,"{""P1"": {""energy_j"": 996.024631023407, ""clock_match_fraction"": null, ""mean_power_w"": 61.34180703444909, ""samples"": 150}, ""D1"": {""energy_j"": 895.2881296612322, ""clock_match_fraction"": null, ""mean_power_w"": 55.13778472876092, ""samples"": 139}}",1891.3127606846392,True,table,"{""start"": 1788682096.2785292, ""end"": 1788682110.9615695, ""duration_s"": 14.683040380477905, ""energy_j"": 1760.9816343225539, ""mean_power_w"": 119.93303761964027, ""endpoints"": {""P1"": {""energy_j"": 897.7979408800602, ""clock_match_fraction"": 1.0, ""mean_power_w"": 61.14523406703582, ""samples"": 136}, ""D1"": {""energy_j"": 863.1836934424937, ""clock_match_fraction"": 1.0, ""mean_power_w"": 58.78780355260446, ""samples"": 125}}}",116.47959176321001,256,900,production,production-00250,250,0.5,1788682094.7242808,True,1,56.766616313389555,199.35642404016107,decode_heavy
,,1791.3634777069092,1125,9.033545970916748,1788682125.176094,"{""P1"": {""energy_j"": 561.6084201335907, ""clock_match_fraction"": null, ""mean_power_w"": 62.169210401062166, ""samples"": 84}, ""D1"": {""energy_j"": 470.9213309623301, ""clock_match_fraction"": null, ""mean_power_w"": 52.130285546611304, ""samples"": 79}}",1032.5297510959208,True,table,"{""start"": 1788682117.680209, ""end"": 1788682125.176094, ""duration_s"": 7.495885133743286, ""energy_j"": 908.7918352857232, ""mean_power_w"": 121.2387622103131, ""endpoints"": {""P1"": {""energy_j"": 470.23675096035004, ""clock_match_fraction"": 1.0, ""mean_power_w"": 62.73265165758, ""samples"": 70}, ""D1"": {""energy_j"": 438.5550843253732, ""clock_match_fraction"": 1.0, ""mean_power_w"": 58.50611055273309, ""samples"": 65}}}",114.29949594767346,128,900,production,production-00251,251,0.5,1788682116.142548,True,1,56.97888713403363,253.7032370455563,balanced_medium
,,4142.388343811035,975,19.449164390563965,1788682149.7569444,"{""P1"": {""energy_j"": 1278.0065537691116, ""clock_match_fraction"": null, ""mean_power_w"": 65.71010086115342, ""samples"": 179}, ""D1"": {""energy_j"": 985.747052744031, ""clock_match_fraction"": null, ""mean_power_w"": 50.68325985368708, ""samples"": 168}}",2263.7536065131426,True,table,"{""start"": 1788682133.950363, ""end"": 1788682149.7569444, ""duration_s"": 15.806581497192383, ""energy_j"": 1950.2059808298945, ""mean_power_w"": 123.37936454990579, ""endpoints"": {""P1"": {""energy_j"": 1044.4968394041061, ""clock_match_fraction"": 1.0, ""mean_power_w"": 66.07986929935693, ""samples"": 146}, ""D1"": {""energy_j"": 905.7091414257884, ""clock_match_fraction"": 1.0, ""mean_power_w"": 57.29949525054886, ""samples"": 135}}}",116.3933607148405,256,1710,production,production-00252,252,0.5,1788682130.30778,True,1,59.99792425108014,499.8045099200681,both_heavy
,,3914.531946182251,900,7.499903678894043,1788682162.440024,"{""P1"": {""energy_j"": 465.028806835413, ""clock_match_fraction"": null, ""mean_power_w"": 62.00463722541933, ""samples"": 70}, ""D1"": {""energy_j"": 296.0609651133418, ""clock_match_fraction"": null, ""mean_power_w"": 39.475302322415935, ""samples"": 67}}",761.0897719487548,True,table,"{""start"": 1788682158.653236, ""end"": 1788682162.440024, ""duration_s"": 3.786787986755371, ""energy_j"": 454.12516191601753, ""mean_power_w"": 119.92357731786433, ""endpoints"": {""P1"": {""energy_j"": 238.51824221014977, ""clock_match_fraction"": 1.0, ""mean_power_w"": 62.98695439100066, ""samples"": 36}, ""D1"": {""energy_j"": 215.60691970586777, ""clock_match_fraction"": 1.0, ""mean_power_w"": 56.93662292686366, ""samples"": 33}}}",101.47993954783526,64,1005,production,production-00253,253,0.5,1788682154.9401202,True,1,56.83142823788027,201.4158379752189,small_light
