gpu_type,phase,slo_ms,target,p_th,rho_th,false_safe,false_unsafe,true_safe,true_unsafe,unsafe_support,safe_support,false_safe_rate_pct,false_unsafe_rate_pct,safe_precision_pct,admit_rate_pct
l40s,prefill,1000,p99_ttft,0.02,0.2,0,133,74,34,34,207,0.0,64.25,100.0,30.71
l40s,prefill,1000,p99_ttft,0.02,0.1,0,164,43,34,34,207,0.0,79.23,100.0,17.84
l40s,prefill,1000,p99_ttft,0.01,1.0,3,98,109,31,34,207,8.82,47.34,97.32,46.47
l40s,prefill,1000,p99_ttft,0.01,0.9,3,98,109,31,34,207,8.82,47.34,97.32,46.47
l40s,prefill,1000,p99_ttft,0.01,0.8,3,98,109,31,34,207,8.82,47.34,97.32,46.47
l40s,prefill,1000,p99_ttft,0.01,0.7,3,104,103,31,34,207,8.82,50.24,97.17,43.98
l40s,prefill,1000,p99_ttft,0.01,0.6,2,106,101,32,34,207,5.88,51.21,98.06,42.74
l40s,prefill,1000,p99_ttft,0.01,0.5,1,109,98,33,34,207,2.94,52.66,98.99,41.08
l40s,prefill,1000,p99_ttft,0.01,0.4,0,112,95,34,34,207,0.0,54.11,100.0,39.42
l40s,prefill,1000,p99_ttft,0.01,0.3,0,119,88,34,34,207,0.0,57.49,100.0,36.51
l40s,prefill,1000,p99_ttft,0.01,0.2,0,141,66,34,34,207,0.0,68.12,100.0,27.39
l40s,prefill,1000,p99_ttft,0.01,0.1,0,166,41,34,34,207,0.0,80.19,100.0,17.01
l40s,decode,200,p99_tpot,0.5,1.0,5,17,211,8,13,228,38.46,7.46,97.69,89.63
l40s,decode,200,p99_tpot,0.5,0.9,5,19,209,8,13,228,38.46,8.33,97.66,88.8
l40s,decode,200,p99_tpot,0.5,0.8,5,20,208,8,13,228,38.46,8.77,97.65,88.38
l40s,decode,200,p99_tpot,0.5,0.7,5,22,206,8,13,228,38.46,9.65,97.63,87.55
l40s,decode,200,p99_tpot,0.5,0.6,5,27,201,8,13,228,38.46,11.84,97.57,85.48
l40s,decode,200,p99_tpot,0.5,0.5,5,32,196,8,13,228,38.46,14.04,97.51,83.4
l40s,decode,200,p99_tpot,0.5,0.4,4,36,192,9,13,228,30.77,15.79,97.96,81.33
l40s,decode,200,p99_tpot,0.5,0.3,4,48,180,9,13,228,30.77,21.05,97.83,76.35
l40s,decode,200,p99_tpot,0.5,0.2,3,67,161,10,13,228,23.08,29.39,98.17,68.05
l40s,decode,200,p99_tpot,0.5,0.1,3,91,137,10,13,228,23.08,39.91,97.86,58.09
l40s,decode,200,p99_tpot,0.4,1.0,5,17,211,8,13,228,38.46,7.46,97.69,89.63
l40s,decode,200,p99_tpot,0.4,0.9,5,19,209,8,13,228,38.46,8.33,97.66,88.8
l40s,decode,200,p99_tpot,0.4,0.8,5,20,208,8,13,228,38.46,8.77,97.65,88.38
l40s,decode,200,p99_tpot,0.4,0.7,5,22,206,8,13,228,38.46,9.65,97.63,87.55
l40s,decode,200,p99_tpot,0.4,0.6,5,27,201,8,13,228,38.46,11.84,97.57,85.48
l40s,decode,200,p99_tpot,0.4,0.5,5,32,196,8,13,228,38.46,14.04,97.51,83.4
l40s,decode,200,p99_tpot,0.4,0.4,4,36,192,9,13,228,30.77,15.79,97.96,81.33
l40s,decode,200,p99_tpot,0.4,0.3,4,48,180,9,13,228,30.77,21.05,97.83,76.35
l40s,decode,200,p99_tpot,0.4,0.2,3,67,161,10,13,228,23.08,29.39,98.17,68.05
l40s,decode,200,p99_tpot,0.4,0.1,3,91,137,10,13,228,23.08,39.91,97.86,58.09
l40s,decode,200,p99_tpot,0.3,1.0,5,17,211,8,13,228,38.46,7.46,97.69,89.63
l40s,decode,200,p99_tpot,0.3,0.9,5,19,209,8,13,228,38.46,8.33,97.66,88.8
l40s,decode,200,p99_tpot,0.3,0.8,5,20,208,8,13,228,38.46,8.77,97.65,88.38
l40s,decode,200,p99_tpot,0.3,0.7,5,22,206,8,13,228,38.46,9.65,97.63,87.55
l40s,decode,200,p99_tpot,0.3,0.6,5,27,201,8,13,228,38.46,11.84,97.57,85.48
l40s,decode,200,p99_tpot,0.3,0.5,5,32,196,8,13,228,38.46,14.04,97.51,83.4
l40s,decode,200,p99_tpot,0.3,0.4,4,36,192,9,13,228,30.77,15.79,97.96,81.33
l40s,decode,200,p99_tpot,0.3,0.3,4,48,180,9,13,228,30.77,21.05,97.83,76.35
l40s,decode,200,p99_tpot,0.3,0.2,3,67,161,10,13,228,23.08,29.39,98.17,68.05
l40s,decode,200,p99_tpot,0.3,0.1,3,91,137,10,13,228,23.08,39.91,97.86,58.09
l40s,decode,200,p99_tpot,0.2,1.0,5,17,211,8,13,228,38.46,7.46,97.69,89.63
l40s,decode,200,p99_tpot,0.2,0.9,5,19,209,8,13,228,38.46,8.33,97.66,88.8
l40s,decode,200,p99_tpot,0.2,0.8,5,20,208,8,13,228,38.46,8.77,97.65,88.38
l40s,decode,200,p99_tpot,0.2,0.7,5,22,206,8,13,228,38.46,9.65,97.63,87.55
l40s,decode,200,p99_tpot,0.2,0.6,5,27,201,8,13,228,38.46,11.84,97.57,85.48
l40s,decode,200,p99_tpot,0.2,0.5,5,32,196,8,13,228,38.46,14.04,97.51,83.4
l40s,decode,200,p99_tpot,0.2,0.4,4,36,192,9,13,228,30.77,15.79,97.96,81.33
l40s,decode,200,p99_tpot,0.2,0.3,4,48,180,9,13,228,30.77,21.05,97.83,76.35
l40s,decode,200,p99_tpot,0.2,0.2,3,67,161,10,13,228,23.08,29.39,98.17,68.05
l40s,decode,200,p99_tpot,0.2,0.1,3,91,137,10,13,228,23.08,39.91,97.86,58.09
l40s,decode,200,p99_tpot,0.15,1.0,4,18,210,9,13,228,30.77,7.89,98.13,88.8
l40s,decode,200,p99_tpot,0.15,0.9,4,20,208,9,13,228,30.77,8.77,98.11,87.97
l40s,decode,200,p99_tpot,0.15,0.8,4,21,207,9,13,228,30.77,9.21,98.1,87.55
l40s,decode,200,p99_tpot,0.15,0.7,4,23,205,9,13,228,30.77,10.09,98.09,86.72
l40s,decode,200,p99_tpot,0.15,0.6,4,28,200,9,13,228,30.77,12.28,98.04,84.65
l40s,decode,200,p99_tpot,0.15,0.5,4,33,195,9,13,228,30.77,14.47,97.99,82.57
l40s,decode,200,p99_tpot,0.15,0.4,4,37,191,9,13,228,30.77,16.23,97.95,80.91
l40s,decode,200,p99_tpot,0.15,0.3,4,48,180,9,13,228,30.77,21.05,97.83,76.35
l40s,decode,200,p99_tpot,0.15,0.2,3,67,161,10,13,228,23.08,29.39,98.17,68.05
l40s,decode,200,p99_tpot,0.15,0.1,3,91,137,10,13,228,23.08,39.91,97.86,58.09
l40s,decode,200,p99_tpot,0.1,1.0,3,21,207,10,13,228,23.08,9.21,98.57,87.14
l40s,decode,200,p99_tpot,0.1,0.9,3,23,205,10,13,228,23.08,10.09,98.56,86.31
l40s,decode,200,p99_tpot,0.1,0.8,3,24,204,10,13,228,23.08,10.53,98.55,85.89
l40s,decode,200,p99_tpot,0.1,0.7,3,26,202,10,13,228,23.08,11.4,98.54,85.06
l40s,decode,200,p99_tpot,0.1,0.6,3,31,197,10,13,228,23.08,13.6,98.5,82.99
l40s,decode,200,p99_tpot,0.1,0.5,3,36,192,10,13,228,23.08,15.79,98.46,80.91
l40s,decode,200,p99_tpot,0.1,0.4,3,40,188,10,13,228,23.08,17.54,98.43,79.25
l40s,decode,200,p99_tpot,0.1,0.3,3,51,177,10,13,228,23.08,22.37,98.33,74.69
l40s,decode,200,p99_tpot,0.1,0.2,3,70,158,10,13,228,23.08,30.7,98.14,66.8
l40s,decode,200,p99_tpot,0.1,0.1,3,94,134,10,13,228,23.08,41.23,97.81,56.85
l40s,decode,200,p99_tpot,0.05,1.0,3,23,205,10,13,228,23.08,10.09,98.56,86.31
l40s,decode,200,p99_tpot,0.05,0.9,3,25,203,10,13,228,23.08,10.96,98.54,85.48
l40s,decode,200,p99_tpot,0.05,0.8,3,26,202,10,13,228,23.08,11.4,98.54,85.06
l40s,decode,200,p99_tpot,0.05,0.7,3,28,200,10,13,228,23.08,12.28,98.52,84.23
l40s,decode,200,p99_tpot,0.05,0.6,3,33,195,10,13,228,23.08,14.47,98.48,82.16
l40s,decode,200,p99_tpot,0.05,0.5,3,38,190,10,13,228,23.08,16.67,98.45,80.08
l40s,decode,200,p99_tpot,0.05,0.4,3,42,186,10,13,228,23.08,18.42,98.41,78.42
l40s,decode,200,p99_tpot,0.05,0.3,3,53,175,10,13,228,23.08,23.25,98.31,73.86
l40s,decode,200,p99_tpot,0.05,0.2,3,72,156,10,13,228,23.08,31.58,98.11,65.98
l40s,decode,200,p99_tpot,0.05,0.1,3,96,132,10,13,228,23.08,42.11,97.78,56.02
l40s,decode,200,p99_tpot,0.02,1.0,2,34,194,11,13,228,15.38,14.91,98.98,81.33
l40s,decode,200,p99_tpot,0.02,0.9,2,36,192,11,13,228,15.38,15.79,98.97,80.5
l40s,decode,200,p99_tpot,0.02,0.8,2,37,191,11,13,228,15.38,16.23,98.96,80.08
l40s,decode,200,p99_tpot,0.02,0.7,2,39,189,11,13,228,15.38,17.11,98.95,79.25
l40s,decode,200,p99_tpot,0.02,0.6,2,44,184,11,13,228,15.38,19.3,98.92,77.18
l40s,decode,200,p99_tpot,0.02,0.5,2,49,179,11,13,228,15.38,21.49,98.9,75.1
l40s,decode,200,p99_tpot,0.02,0.4,2,52,176,11,13,228,15.38,22.81,98.88,73.86
l40s,decode,200,p99_tpot,0.02,0.3,2,63,165,11,13,228,15.38,27.63,98.8,69.29
l40s,decode,200,p99_tpot,0.02,0.2,2,81,147,11,13,228,15.38,35.53,98.66,61.83
l40s,decode,200,p99_tpot,0.02,0.1,2,104,124,11,13,228,15.38,45.61,98.41,52.28
l40s,decode,200,p99_tpot,0.01,1.0,2,43,185,11,13,228,15.38,18.86,98.93,77.59
l40s,decode,200,p99_tpot,0.01,0.9,2,44,184,11,13,228,15.38,19.3,98.92,77.18
l40s,decode,200,p99_tpot,0.01,0.8,2,45,183,11,13,228,15.38,19.74,98.92,76.76
l40s,decode,200,p99_tpot,0.01,0.7,2,47,181,11,13,228,15.38,20.61,98.91,75.93
l40s,decode,200,p99_tpot,0.01,0.6,2,52,176,11,13,228,15.38,22.81,98.88,73.86
l40s,decode,200,p99_tpot,0.01,0.5,2,57,171,11,13,228,15.38,25.0,98.84,71.78
l40s,decode,200,p99_tpot,0.01,0.4,2,59,169,11,13,228,15.38,25.88,98.83,70.95
l40s,decode,200,p99_tpot,0.01,0.3,2,70,158,11,13,228,15.38,30.7,98.75,66.39
l40s,decode,200,p99_tpot,0.01,0.2,2,85,143,11,13,228,15.38,37.28,98.62,60.17
l40s,decode,200,p99_tpot,0.01,0.1,2,107,121,11,13,228,15.38,46.93,98.37,51.04
l40s,decode,500,p99_tpot,0.5,1.0,1,21,219,0,1,240,100.0,8.75,99.55,91.29
l40s,decode,500,p99_tpot,0.5,0.9,1,23,217,0,1,240,100.0,9.58,99.54,90.46
l40s,decode,500,p99_tpot,0.5,0.8,1,24,216,0,1,240,100.0,10.0,99.54,90.04
l40s,decode,500,p99_tpot,0.5,0.7,1,26,214,0,1,240,100.0,10.83,99.53,89.21
l40s,decode,500,p99_tpot,0.5,0.6,1,31,209,0,1,240,100.0,12.92,99.52,87.14
l40s,decode,500,p99_tpot,0.5,0.5,1,36,204,0,1,240,100.0,15.0,99.51,85.06
l40s,decode,500,p99_tpot,0.5,0.4,1,41,199,0,1,240,100.0,17.08,99.5,82.99
l40s,decode,500,p99_tpot,0.5,0.3,1,53,187,0,1,240,100.0,22.08,99.47,78.01
l40s,decode,500,p99_tpot,0.5,0.2,1,74,166,0,1,240,100.0,30.83,99.4,69.29
l40s,decode,500,p99_tpot,0.5,0.1,1,99,141,0,1,240,100.0,41.25,99.3,58.92
l40s,decode,500,p99_tpot,0.4,1.0,1,21,219,0,1,240,100.0,8.75,99.55,91.29
l40s,decode,500,p99_tpot,0.4,0.9,1,23,217,0,1,240,100.0,9.58,99.54,90.46
l40s,decode,500,p99_tpot,0.4,0.8,1,24,216,0,1,240,100.0,10.0,99.54,90.04
l40s,decode,500,p99_tpot,0.4,0.7,1,26,214,0,1,240,100.0,10.83,99.53,89.21
l40s,decode,500,p99_tpot,0.4,0.6,1,31,209,0,1,240,100.0,12.92,99.52,87.14
l40s,decode,500,p99_tpot,0.4,0.5,1,36,204,0,1,240,100.0,15.0,99.51,85.06
l40s,decode,500,p99_tpot,0.4,0.4,1,41,199,0,1,240,100.0,17.08,99.5,82.99
l40s,decode,500,p99_tpot,0.4,0.3,1,53,187,0,1,240,100.0,22.08,99.47,78.01
l40s,decode,500,p99_tpot,0.4,0.2,1,74,166,0,1,240,100.0,30.83,99.4,69.29
l40s,decode,500,p99_tpot,0.4,0.1,1,99,141,0,1,240,100.0,41.25,99.3,58.92
l40s,decode,500,p99_tpot,0.3,1.0,1,21,219,0,1,240,100.0,8.75,99.55,91.29
l40s,decode,500,p99_tpot,0.3,0.9,1,23,217,0,1,240,100.0,9.58,99.54,90.46
l40s,decode,500,p99_tpot,0.3,0.8,1,24,216,0,1,240,100.0,10.0,99.54,90.04
l40s,decode,500,p99_tpot,0.3,0.7,1,26,214,0,1,240,100.0,10.83,99.53,89.21
l40s,decode,500,p99_tpot,0.3,0.6,1,31,209,0,1,240,100.0,12.92,99.52,87.14
l40s,decode,500,p99_tpot,0.3,0.5,1,36,204,0,1,240,100.0,15.0,99.51,85.06
l40s,decode,500,p99_tpot,0.3,0.4,1,41,199,0,1,240,100.0,17.08,99.5,82.99
l40s,decode,500,p99_tpot,0.3,0.3,1,53,187,0,1,240,100.0,22.08,99.47,78.01
l40s,decode,500,p99_tpot,0.3,0.2,1,74,166,0,1,240,100.0,30.83,99.4,69.29
l40s,decode,500,p99_tpot,0.3,0.1,1,99,141,0,1,240,100.0,41.25,99.3,58.92
l40s,decode,500,p99_tpot,0.2,1.0,1,21,219,0,1,240,100.0,8.75,99.55,91.29
l40s,decode,500,p99_tpot,0.2,0.9,1,23,217,0,1,240,100.0,9.58,99.54,90.46
l40s,decode,500,p99_tpot,0.2,0.8,1,24,216,0,1,240,100.0,10.0,99.54,90.04
l40s,decode,500,p99_tpot,0.2,0.7,1,26,214,0,1,240,100.0,10.83,99.53,89.21
l40s,decode,500,p99_tpot,0.2,0.6,1,31,209,0,1,240,100.0,12.92,99.52,87.14
l40s,decode,500,p99_tpot,0.2,0.5,1,36,204,0,1,240,100.0,15.0,99.51,85.06
l40s,decode,500,p99_tpot,0.2,0.4,1,41,199,0,1,240,100.0,17.08,99.5,82.99
l40s,decode,500,p99_tpot,0.2,0.3,1,53,187,0,1,240,100.0,22.08,99.47,78.01
l40s,decode,500,p99_tpot,0.2,0.2,1,74,166,0,1,240,100.0,30.83,99.4,69.29
l40s,decode,500,p99_tpot,0.2,0.1,1,99,141,0,1,240,100.0,41.25,99.3,58.92
l40s,decode,500,p99_tpot,0.15,1.0,1,21,219,0,1,240,100.0,8.75,99.55,91.29
l40s,decode,500,p99_tpot,0.15,0.9,1,23,217,0,1,240,100.0,9.58,99.54,90.46
l40s,decode,500,p99_tpot,0.15,0.8,1,24,216,0,1,240,100.0,10.0,99.54,90.04
l40s,decode,500,p99_tpot,0.15,0.7,1,26,214,0,1,240,100.0,10.83,99.53,89.21
l40s,decode,500,p99_tpot,0.15,0.6,1,31,209,0,1,240,100.0,12.92,99.52,87.14
l40s,decode,500,p99_tpot,0.15,0.5,1,36,204,0,1,240,100.0,15.0,99.51,85.06
l40s,decode,500,p99_tpot,0.15,0.4,1,41,199,0,1,240,100.0,17.08,99.5,82.99
l40s,decode,500,p99_tpot,0.15,0.3,1,53,187,0,1,240,100.0,22.08,99.47,78.01
l40s,decode,500,p99_tpot,0.15,0.2,1,74,166,0,1,240,100.0,30.83,99.4,69.29
l40s,decode,500,p99_tpot,0.15,0.1,1,99,141,0,1,240,100.0,41.25,99.3,58.92
l40s,decode,500,p99_tpot,0.1,1.0,1,21,219,0,1,240,100.0,8.75,99.55,91.29
l40s,decode,500,p99_tpot,0.1,0.9,1,23,217,0,1,240,100.0,9.58,99.54,90.46
l40s,decode,500,p99_tpot,0.1,0.8,1,24,216,0,1,240,100.0,10.0,99.54,90.04
l40s,decode,500,p99_tpot,0.1,0.7,1,26,214,0,1,240,100.0,10.83,99.53,89.21
l40s,decode,500,p99_tpot,0.1,0.6,1,31,209,0,1,240,100.0,12.92,99.52,87.14
l40s,decode,500,p99_tpot,0.1,0.5,1,36,204,0,1,240,100.0,15.0,99.51,85.06
l40s,decode,500,p99_tpot,0.1,0.4,1,41,199,0,1,240,100.0,17.08,99.5,82.99
l40s,decode,500,p99_tpot,0.1,0.3,1,53,187,0,1,240,100.0,22.08,99.47,78.01
l40s,decode,500,p99_tpot,0.1,0.2,1,74,166,0,1,240,100.0,30.83,99.4,69.29
l40s,decode,500,p99_tpot,0.1,0.1,1,99,141,0,1,240,100.0,41.25,99.3,58.92
l40s,decode,500,p99_tpot,0.05,1.0,1,21,219,0,1,240,100.0,8.75,99.55,91.29
l40s,decode,500,p99_tpot,0.05,0.9,1,23,217,0,1,240,100.0,9.58,99.54,90.46
l40s,decode,500,p99_tpot,0.05,0.8,1,24,216,0,1,240,100.0,10.0,99.54,90.04
l40s,decode,500,p99_tpot,0.05,0.7,1,26,214,0,1,240,100.0,10.83,99.53,89.21
l40s,decode,500,p99_tpot,0.05,0.6,1,31,209,0,1,240,100.0,12.92,99.52,87.14
l40s,decode,500,p99_tpot,0.05,0.5,1,36,204,0,1,240,100.0,15.0,99.51,85.06
l40s,decode,500,p99_tpot,0.05,0.4,1,41,199,0,1,240,100.0,17.08,99.5,82.99
l40s,decode,500,p99_tpot,0.05,0.3,1,53,187,0,1,240,100.0,22.08,99.47,78.01
l40s,decode,500,p99_tpot,0.05,0.2,1,74,166,0,1,240,100.0,30.83,99.4,69.29
l40s,decode,500,p99_tpot,0.05,0.1,1,99,141,0,1,240,100.0,41.25,99.3,58.92
l40s,decode,500,p99_tpot,0.02,1.0,1,22,218,0,1,240,100.0,9.17,99.54,90.87
l40s,decode,500,p99_tpot,0.02,0.9,1,24,216,0,1,240,100.0,10.0,99.54,90.04
l40s,decode,500,p99_tpot,0.02,0.8,1,25,215,0,1,240,100.0,10.42,99.54,89.63
l40s,decode,500,p99_tpot,0.02,0.7,1,27,213,0,1,240,100.0,11.25,99.53,88.8
l40s,decode,500,p99_tpot,0.02,0.6,1,32,208,0,1,240,100.0,13.33,99.52,86.72
l40s,decode,500,p99_tpot,0.02,0.5,1,37,203,0,1,240,100.0,15.42,99.51,84.65
l40s,decode,500,p99_tpot,0.02,0.4,1,42,198,0,1,240,100.0,17.5,99.5,82.57
l40s,decode,500,p99_tpot,0.02,0.3,1,54,186,0,1,240,100.0,22.5,99.47,77.59
l40s,decode,500,p99_tpot,0.02,0.2,1,75,165,0,1,240,100.0,31.25,99.4,68.88
l40s,decode,500,p99_tpot,0.02,0.1,1,100,140,0,1,240,100.0,41.67,99.29,58.51
l40s,decode,500,p99_tpot,0.01,1.0,1,22,218,0,1,240,100.0,9.17,99.54,90.87
l40s,decode,500,p99_tpot,0.01,0.9,1,24,216,0,1,240,100.0,10.0,99.54,90.04
l40s,decode,500,p99_tpot,0.01,0.8,1,25,215,0,1,240,100.0,10.42,99.54,89.63
l40s,decode,500,p99_tpot,0.01,0.7,1,27,213,0,1,240,100.0,11.25,99.53,88.8
l40s,decode,500,p99_tpot,0.01,0.6,1,32,208,0,1,240,100.0,13.33,99.52,86.72
l40s,decode,500,p99_tpot,0.01,0.5,1,37,203,0,1,240,100.0,15.42,99.51,84.65
l40s,decode,500,p99_tpot,0.01,0.4,1,42,198,0,1,240,100.0,17.5,99.5,82.57
l40s,decode,500,p99_tpot,0.01,0.3,1,54,186,0,1,240,100.0,22.5,99.47,77.59
l40s,decode,500,p99_tpot,0.01,0.2,1,75,165,0,1,240,100.0,31.25,99.4,68.88
l40s,decode,500,p99_tpot,0.01,0.1,1,100,140,0,1,240,100.0,41.67,99.29,58.51
l40s,decode,1000,p99_tpot,0.5,1.0,1,21,219,0,1,240,100.0,8.75,99.55,91.29
l40s,decode,1000,p99_tpot,0.5,0.9,1,23,217,0,1,240,100.0,9.58,99.54,90.46
l40s,decode,1000,p99_tpot,0.5,0.8,1,24,216,0,1,240,100.0,10.0,99.54,90.04
l40s,decode,1000,p99_tpot,0.5,0.7,1,26,214,0,1,240,100.0,10.83,99.53,89.21
l40s,decode,1000,p99_tpot,0.5,0.6,1,31,209,0,1,240,100.0,12.92,99.52,87.14
l40s,decode,1000,p99_tpot,0.5,0.5,1,36,204,0,1,240,100.0,15.0,99.51,85.06
l40s,decode,1000,p99_tpot,0.5,0.4,1,41,199,0,1,240,100.0,17.08,99.5,82.99
l40s,decode,1000,p99_tpot,0.5,0.3,1,53,187,0,1,240,100.0,22.08,99.47,78.01
l40s,decode,1000,p99_tpot,0.5,0.2,1,74,166,0,1,240,100.0,30.83,99.4,69.29
l40s,decode,1000,p99_tpot,0.5,0.1,1,99,141,0,1,240,100.0,41.25,99.3,58.92
l40s,decode,1000,p99_tpot,0.4,1.0,1,21,219,0,1,240,100.0,8.75,99.55,91.29
l40s,decode,1000,p99_tpot,0.4,0.9,1,23,217,0,1,240,100.0,9.58,99.54,90.46
l40s,decode,1000,p99_tpot,0.4,0.8,1,24,216,0,1,240,100.0,10.0,99.54,90.04
l40s,decode,1000,p99_tpot,0.4,0.7,1,26,214,0,1,240,100.0,10.83,99.53,89.21
l40s,decode,1000,p99_tpot,0.4,0.6,1,31,209,0,1,240,100.0,12.92,99.52,87.14
l40s,decode,1000,p99_tpot,0.4,0.5,1,36,204,0,1,240,100.0,15.0,99.51,85.06
l40s,decode,1000,p99_tpot,0.4,0.4,1,41,199,0,1,240,100.0,17.08,99.5,82.99
l40s,decode,1000,p99_tpot,0.4,0.3,1,53,187,0,1,240,100.0,22.08,99.47,78.01
l40s,decode,1000,p99_tpot,0.4,0.2,1,74,166,0,1,240,100.0,30.83,99.4,69.29
l40s,decode,1000,p99_tpot,0.4,0.1,1,99,141,0,1,240,100.0,41.25,99.3,58.92
l40s,decode,1000,p99_tpot,0.3,1.0,1,21,219,0,1,240,100.0,8.75,99.55,91.29
l40s,decode,1000,p99_tpot,0.3,0.9,1,23,217,0,1,240,100.0,9.58,99.54,90.46
l40s,decode,1000,p99_tpot,0.3,0.8,1,24,216,0,1,240,100.0,10.0,99.54,90.04
l40s,decode,1000,p99_tpot,0.3,0.7,1,26,214,0,1,240,100.0,10.83,99.53,89.21
l40s,decode,1000,p99_tpot,0.3,0.6,1,31,209,0,1,240,100.0,12.92,99.52,87.14
l40s,decode,1000,p99_tpot,0.3,0.5,1,36,204,0,1,240,100.0,15.0,99.51,85.06
l40s,decode,1000,p99_tpot,0.3,0.4,1,41,199,0,1,240,100.0,17.08,99.5,82.99
l40s,decode,1000,p99_tpot,0.3,0.3,1,53,187,0,1,240,100.0,22.08,99.47,78.01
l40s,decode,1000,p99_tpot,0.3,0.2,1,74,166,0,1,240,100.0,30.83,99.4,69.29
l40s,decode,1000,p99_tpot,0.3,0.1,1,99,141,0,1,240,100.0,41.25,99.3,58.92
l40s,decode,1000,p99_tpot,0.2,1.0,1,21,219,0,1,240,100.0,8.75,99.55,91.29
l40s,decode,1000,p99_tpot,0.2,0.9,1,23,217,0,1,240,100.0,9.58,99.54,90.46
l40s,decode,1000,p99_tpot,0.2,0.8,1,24,216,0,1,240,100.0,10.0,99.54,90.04
l40s,decode,1000,p99_tpot,0.2,0.7,1,26,214,0,1,240,100.0,10.83,99.53,89.21
l40s,decode,1000,p99_tpot,0.2,0.6,1,31,209,0,1,240,100.0,12.92,99.52,87.14
l40s,decode,1000,p99_tpot,0.2,0.5,1,36,204,0,1,240,100.0,15.0,99.51,85.06
l40s,decode,1000,p99_tpot,0.2,0.4,1,41,199,0,1,240,100.0,17.08,99.5,82.99
l40s,decode,1000,p99_tpot,0.2,0.3,1,53,187,0,1,240,100.0,22.08,99.47,78.01
l40s,decode,1000,p99_tpot,0.2,0.2,1,74,166,0,1,240,100.0,30.83,99.4,69.29
l40s,decode,1000,p99_tpot,0.2,0.1,1,99,141,0,1,240,100.0,41.25,99.3,58.92
l40s,decode,1000,p99_tpot,0.15,1.0,1,21,219,0,1,240,100.0,8.75,99.55,91.29
l40s,decode,1000,p99_tpot,0.15,0.9,1,23,217,0,1,240,100.0,9.58,99.54,90.46
l40s,decode,1000,p99_tpot,0.15,0.8,1,24,216,0,1,240,100.0,10.0,99.54,90.04
l40s,decode,1000,p99_tpot,0.15,0.7,1,26,214,0,1,240,100.0,10.83,99.53,89.21
l40s,decode,1000,p99_tpot,0.15,0.6,1,31,209,0,1,240,100.0,12.92,99.52,87.14
l40s,decode,1000,p99_tpot,0.15,0.5,1,36,204,0,1,240,100.0,15.0,99.51,85.06
l40s,decode,1000,p99_tpot,0.15,0.4,1,41,199,0,1,240,100.0,17.08,99.5,82.99
l40s,decode,1000,p99_tpot,0.15,0.3,1,53,187,0,1,240,100.0,22.08,99.47,78.01
l40s,decode,1000,p99_tpot,0.15,0.2,1,74,166,0,1,240,100.0,30.83,99.4,69.29
l40s,decode,1000,p99_tpot,0.15,0.1,1,99,141,0,1,240,100.0,41.25,99.3,58.92
l40s,decode,1000,p99_tpot,0.1,1.0,1,21,219,0,1,240,100.0,8.75,99.55,91.29
l40s,decode,1000,p99_tpot,0.1,0.9,1,23,217,0,1,240,100.0,9.58,99.54,90.46
l40s,decode,1000,p99_tpot,0.1,0.8,1,24,216,0,1,240,100.0,10.0,99.54,90.04
l40s,decode,1000,p99_tpot,0.1,0.7,1,26,214,0,1,240,100.0,10.83,99.53,89.21
l40s,decode,1000,p99_tpot,0.1,0.6,1,31,209,0,1,240,100.0,12.92,99.52,87.14
l40s,decode,1000,p99_tpot,0.1,0.5,1,36,204,0,1,240,100.0,15.0,99.51,85.06
l40s,decode,1000,p99_tpot,0.1,0.4,1,41,199,0,1,240,100.0,17.08,99.5,82.99
l40s,decode,1000,p99_tpot,0.1,0.3,1,53,187,0,1,240,100.0,22.08,99.47,78.01
l40s,decode,1000,p99_tpot,0.1,0.2,1,74,166,0,1,240,100.0,30.83,99.4,69.29
l40s,decode,1000,p99_tpot,0.1,0.1,1,99,141,0,1,240,100.0,41.25,99.3,58.92
l40s,decode,1000,p99_tpot,0.05,1.0,1,21,219,0,1,240,100.0,8.75,99.55,91.29
l40s,decode,1000,p99_tpot,0.05,0.9,1,23,217,0,1,240,100.0,9.58,99.54,90.46
l40s,decode,1000,p99_tpot,0.05,0.8,1,24,216,0,1,240,100.0,10.0,99.54,90.04
l40s,decode,1000,p99_tpot,0.05,0.7,1,26,214,0,1,240,100.0,10.83,99.53,89.21
l40s,decode,1000,p99_tpot,0.05,0.6,1,31,209,0,1,240,100.0,12.92,99.52,87.14
l40s,decode,1000,p99_tpot,0.05,0.5,1,36,204,0,1,240,100.0,15.0,99.51,85.06
l40s,decode,1000,p99_tpot,0.05,0.4,1,41,199,0,1,240,100.0,17.08,99.5,82.99
l40s,decode,1000,p99_tpot,0.05,0.3,1,53,187,0,1,240,100.0,22.08,99.47,78.01
l40s,decode,1000,p99_tpot,0.05,0.2,1,74,166,0,1,240,100.0,30.83,99.4,69.29
l40s,decode,1000,p99_tpot,0.05,0.1,1,99,141,0,1,240,100.0,41.25,99.3,58.92
l40s,decode,1000,p99_tpot,0.02,1.0,1,22,218,0,1,240,100.0,9.17,99.54,90.87
l40s,decode,1000,p99_tpot,0.02,0.9,1,24,216,0,1,240,100.0,10.0,99.54,90.04
l40s,decode,1000,p99_tpot,0.02,0.8,1,25,215,0,1,240,100.0,10.42,99.54,89.63
