mono_s,power_w,sm_mhz,energy_mj
1867891.038,79.06,2520,86131700332
1867891.142,79.06,2520,86131708210
1867891.246,79.06,2520,86131716143
1867891.351,79.06,2520,86131724030
1867891.455,79.06,2520,86131731989
1867891.559,79.06,2520,86131739864
1867891.664,79.06,2520,86131747838
1867891.768,79.06,2520,86131755826
1867891.872,79.06,2520,86131771472
1867891.976,82.82,2520,86131779208
1867892.080,82.82,2520,86131786934
1867892.185,82.82,2520,86131794678
1867892.289,82.82,2520,86131802446
1867892.393,82.82,2520,86131810225
1867892.497,82.82,2520,86131817970
1867892.602,82.82,2520,86131825781
1867892.706,82.82,2520,86131833556
1867892.810,82.82,2520,86131841349
1867892.914,80.65,2520,86131849192
1867893.019,80.65,2520,86131857040
1867893.123,80.65,2520,86131864860
1867893.227,80.65,2520,86131872752
1867893.331,80.65,2520,86131880593
1867893.436,80.65,2520,86131888481
1867893.540,80.65,2520,86131896330
1867893.644,80.65,2520,86131904236
1867893.748,80.65,2520,86131912169
1867893.853,80.65,2520,86131920090
1867893.957,79.70,2520,86131928066
1867894.061,79.70,2520,86131935844
1867894.165,79.70,2520,86131943816
1867894.270,79.70,2520,86131959611
1867894.375,79.70,2520,86131967329
1867894.479,79.70,2520,86131975033
1867894.584,79.70,2520,86131982737
1867894.688,79.70,2520,86131990499
1867894.792,79.70,2520,86131998262
1867894.896,79.70,2520,86132005991
1867895.001,79.70,2520,86132013785
1867895.105,79.70,2520,86132021565
1867895.209,79.70,2520,86132029334
1867895.313,79.70,2520,86132037165
1867895.418,79.70,2520,86132044946
1867895.522,79.70,2520,86132052760
1867895.626,79.70,2520,86132060623
1867895.730,79.70,2520,86132068472
1867895.835,79.70,2520,86132076388
1867895.939,78.47,2520,86132084228
1867896.043,78.47,2520,86132092182
1867896.148,78.47,2520,86132100122
1867896.252,78.47,2520,86132108025
1867896.356,78.47,2520,86132115970
1867896.460,78.47,2520,86132123853
1867896.565,78.47,2520,86132131798
1867896.669,78.47,2520,86132147713
1867896.774,78.47,2520,86132155420
1867896.879,78.47,2520,86132163109
1867896.983,78.59,2520,86132170865
1867897.087,78.59,2520,86132178588
1867897.191,78.59,2520,86132186327
1867897.296,78.59,2520,86132194115
1867897.400,78.59,2520,86132201886
1867897.504,78.59,2520,86132209668
1867897.608,78.59,2520,86132217460
1867897.713,78.59,2520,86132225263
1867897.817,78.59,2520,86132233025
1867897.921,78.59,2520,86132240865
1867898.025,78.59,2520,86132248761
1867898.130,78.59,2520,86132256560
1867898.234,78.59,2520,86132264443
1867898.338,78.59,2520,86132272271
1867898.442,78.59,2520,86132280163
1867898.547,78.59,2520,86132288014
1867898.651,78.59,2520,86132295933
1867898.755,78.59,2520,86132303869
1867898.860,78.59,2520,86132311752
1867898.964,80.03,2520,86132319696
1867899.068,80.03,2520,86132335363
1867899.174,80.03,2520,86132343057
1867899.278,80.03,2520,86132350711
1867899.382,80.03,2520,86132358446
1867899.486,80.03,2520,86132366177
1867899.591,80.03,2520,86132373973
1867899.695,80.03,2520,86132381754
1867899.799,80.03,2520,86132389498
1867899.903,80.03,2520,86132397325
1867900.008,80.04,2520,86132405173
1867900.112,80.04,2520,86132412945
1867900.216,80.04,2520,86132420796
1867900.320,80.04,2520,86132428577
1867900.425,80.04,2520,86132436405
1867900.529,80.04,2520,86132444303
1867900.633,80.04,2520,86132452128
1867900.738,80.04,2520,86132460012
1867900.842,80.04,2520,86132467848
1867900.946,79.18,2520,86132475755
1867901.053,79.18,2520,86132483543
1867901.157,79.18,2520,86132491543
1867901.262,79.18,2520,86132498256
1867901.367,79.18,2520,86132511042
1867901.473,79.18,2520,86132517265
1867901.580,79.18,2520,86132523551
1867901.685,79.18,2520,86132529823
1867901.790,79.18,2520,86132536105
1867901.895,79.18,2520,86132542370
1867902.000,71.51,1305,86132548661
1867902.104,71.51,1305,86132554930
1867902.209,71.51,1305,86132561226
1867902.314,71.51,1305,86132567527
1867902.419,71.51,1305,86132573837
1867902.524,71.51,1305,86132580138
1867902.630,71.51,1305,86132586472
1867902.734,71.51,1305,86132592795
1867902.839,71.51,1305,86132599145
1867902.944,63.13,1305,86132605486
1867903.052,63.13,1305,86132611783
1867903.157,63.13,1305,86132618138
1867903.262,63.13,1305,86132624501
1867903.367,63.13,1305,86132637190
1867903.473,63.13,1305,86132643418
1867903.578,63.13,1305,86132649668
1867903.683,63.13,1305,86132655947
1867903.788,63.13,1305,86132662215
1867903.893,63.13,1305,86132668485
1867903.998,63.13,1305,86132674773
1867904.103,63.13,1305,86132681056
1867904.208,63.13,1305,86132687340
1867904.313,63.13,1305,86132693639
1867904.418,63.13,1305,86132699933
1867904.523,63.13,1305,86132706233
1867904.628,63.13,1305,86132712550
1867904.732,63.13,1305,86132718888
1867904.837,63.13,1305,86132725207
1867904.942,63.25,1305,86132731527
1867905.052,63.25,1305,86132737823
1867905.157,63.25,1305,86132744201
1867905.262,63.25,1305,86132750564
1867905.366,63.25,1305,86132763216
1867905.472,63.25,1305,86132769449
1867905.577,63.25,1305,86132775694
1867905.682,63.25,1305,86132781926
1867905.787,63.25,1305,86132788188
1867905.892,63.25,1305,86132794452
1867905.997,63.25,1305,86132800741
1867906.102,63.25,1305,86132807007
1867906.207,63.25,1305,86132813290
1867906.312,63.25,1305,86132819582
1867906.417,63.25,1305,86132825877
1867906.522,63.25,1305,86132832175
1867906.627,63.25,1305,86132838507
1867906.731,63.25,1305,86132844837
1867906.836,63.25,1305,86132851153
1867906.941,63.13,1305,86132857488
1867907.051,63.13,1305,86132863850
1867907.156,63.13,1305,86132870205
1867907.261,63.13,1305,86132876548
1867907.365,63.13,1305,86132889199
1867907.471,63.13,1305,86132895437
1867907.577,63.13,1305,86132901682
1867907.681,63.13,1305,86132907917
1867907.786,63.13,1305,86132914174
1867907.891,63.13,1305,86132920438
1867907.997,63.13,1305,86132926731
1867908.101,63.13,1305,86132933009
1867908.206,63.13,1305,86132939291
1867908.312,63.13,1305,86132945565
1867908.417,63.13,1305,86132951876
1867908.523,63.13,1305,86132958177
1867908.628,63.13,1305,86132964499
1867908.732,63.13,1305,86132970824
1867908.837,63.13,1305,86132977150
1867908.942,63.25,1305,86132983489
1867909.051,63.25,1305,86132989771
1867909.155,63.25,1305,86132996107
1867909.260,63.25,1305,86133002467
1867909.365,63.25,1305,86133015105
1867909.471,63.25,1305,86133021358
1867909.576,63.25,1305,86133027610
1867909.681,63.25,1305,86133033858
1867909.786,63.25,1305,86133040120
1867909.890,63.25,1305,86133046383
1867909.996,63.25,1305,86133052666
1867910.100,63.25,1305,86133058933
1867910.205,63.25,1305,86133065207
1867910.310,63.25,1305,86133071476
1867910.415,63.25,1305,86133077771
1867910.520,63.25,1305,86133084056
1867910.625,63.25,1305,86133090361
1867910.730,63.25,1305,86133096653
1867910.835,63.25,1305,86133102983
1867910.939,63.08,1305,86133109300
1867911.050,63.08,1305,86133115656
1867911.155,63.08,1305,86133121989
1867911.260,63.08,1305,86133128329
1867911.364,63.08,1305,86133140964
1867911.470,63.08,1305,86133147196
1867911.575,63.08,1305,86133153440
1867911.680,63.08,1305,86133159671
1867911.785,63.08,1305,86133165951
1867911.890,63.08,1305,86133172204
1867911.995,62.79,1305,86133178480
1867912.100,62.79,1305,86133184739
1867912.205,62.79,1305,86133191024
1867912.310,62.79,1305,86133197305
1867912.415,62.79,1305,86133203609
1867912.520,62.79,1305,86133209897
1867912.625,62.79,1305,86133216188
1867912.730,62.79,1305,86133222507
1867912.835,62.79,1305,86133228833
1867912.939,62.84,1305,86133235134
1867913.049,62.84,1305,86133241468
1867913.154,62.84,1305,86133247801
1867913.259,62.84,1305,86133254163
1867913.364,62.84,1305,86133266781
1867913.469,62.84,1305,86133273023
1867913.575,62.84,1305,86133279267
1867913.679,62.84,1305,86133285510
1867913.784,62.84,1305,86133291753
1867913.889,62.84,1305,86133298016
1867913.995,63.01,1305,86133304298
1867914.099,63.01,1305,86133310542
1867914.204,63.01,1305,86133316834
1867914.309,63.01,1305,86133323097
1867914.414,63.01,1305,86133329378
1867914.519,63.01,1305,86133335680
1867914.624,63.01,1305,86133341984
1867914.729,63.01,1305,86133348272
1867914.834,63.01,1305,86133354590
1867914.939,63.01,1305,86133360897
1867915.049,63.01,1305,86133367195
1867915.153,63.01,1305,86133373533
1867915.258,63.01,1305,86133379870
1867915.363,63.01,1305,86133392525
1867915.469,63.01,1305,86133398734
1867915.574,63.01,1305,86133404986
1867915.679,63.01,1305,86133411201
1867915.784,63.01,1305,86133417440
1867915.889,63.01,1305,86133423702
1867915.994,63.01,1305,86133429991
1867916.099,63.01,1305,86133436240
1867916.204,63.01,1305,86133442514
1867916.309,63.01,1305,86133448776
1867916.414,63.01,1305,86133455041
1867916.518,63.01,1305,86133461331
1867916.624,63.01,1305,86133467623
1867916.728,63.01,1305,86133473945
1867916.833,63.01,1305,86133480247
1867916.938,63.08,1305,86133486539
1867917.048,63.08,1305,86133492820
1867917.153,63.08,1305,86133499143
1867917.258,63.08,1305,86133505527
1867917.363,63.08,1305,86133518145
1867917.468,63.08,1305,86133524345
1867917.574,63.08,1305,86133530584
1867917.678,63.08,1305,86133536811
1867917.783,63.08,1305,86133543050
1867917.888,63.08,1305,86133549292
1867917.993,62.96,1305,86133555570
1867918.098,62.96,1305,86133561807
1867918.203,62.96,1305,86133568057
1867918.308,62.96,1305,86133574316
1867918.413,62.96,1305,86133580579
1867918.518,62.96,1305,86133586853
1867918.623,62.96,1305,86133593140
1867918.727,62.96,1305,86133599418
1867918.833,62.96,1305,86133605724
1867918.937,63.01,1305,86133612038
1867919.047,63.01,1305,86133618339
1867919.152,63.01,1305,86133624669
1867919.257,63.01,1305,86133630997
1867919.362,63.01,1305,86133643620
1867919.468,63.01,1305,86133649818
1867919.573,63.01,1305,86133656065
1867919.678,63.01,1305,86133662290
1867919.783,63.01,1305,86133668523
1867919.887,63.01,1305,86133674765
1867919.993,63.01,1305,86133681041
1867920.098,63.01,1305,86133687278
1867920.203,63.01,1305,86133693529
1867920.307,63.01,1305,86133699791
1867920.412,63.01,1305,86133706057
1867920.517,63.01,1305,86133712349
1867920.622,63.01,1305,86133718634
1867920.727,63.01,1305,86133724912
1867920.832,63.01,1305,86133731230
1867920.937,63.01,1305,86133737525
1867921.047,62.88,1305,86133743815
1867921.151,62.88,1305,86133750147
1867921.256,62.88,1305,86133756488
1867921.361,62.88,1305,86133769119
1867921.467,62.88,1305,86133775324
1867921.572,62.88,1305,86133781560
1867921.677,62.88,1305,86133787786
1867921.782,62.88,1305,86133794017
1867921.887,62.88,1305,86133800259
1867921.992,62.88,1305,86133806556
1867922.097,62.88,1305,86133812918
1867922.202,62.88,1305,86133819155
1867922.307,62.88,1305,86133825412
1867922.412,62.88,1305,86133831680
1867922.516,62.88,1305,86133837948
1867922.621,62.88,1305,86133844229
1867922.726,62.88,1305,86133850497
1867922.831,62.88,1305,86133856773
1867922.936,62.88,1305,86133863078
1867923.046,62.89,1305,86133869367
1867923.151,62.89,1305,86133875687
1867923.256,62.89,1305,86133882171
1867923.360,62.89,1305,86133889907
1867923.465,62.89,1305,86133905444
1867923.569,62.89,1305,86133913129
1867923.673,62.89,1305,86133920780
1867923.777,62.89,1305,86133928455
1867923.881,62.89,1305,86133936150
1867923.986,70.44,2520,86133943905
1867924.090,70.44,2520,86133951601
1867924.194,70.44,2520,86133959332
1867924.299,70.44,2520,86133967083
1867924.403,70.44,2520,86133974826
1867924.507,70.44,2520,86133982571
1867924.611,70.44,2520,86133989710
1867924.716,70.44,2520,86133995960
1867924.821,70.44,2520,86134002245
1867924.926,70.44,2520,86134008549
1867925.031,70.39,1305,86134014867
1867925.136,70.39,1305,86134021148
1867925.241,70.39,1305,86134027462
1867925.346,70.39,1305,86134033766
1867925.451,70.39,1305,86134040094
1867925.556,70.39,1305,86134046407
1867925.660,70.39,1305,86134062024
1867925.765,70.39,1305,86134069648
1867925.869,70.39,1305,86134077318
1867925.974,70.34,2520,86134085016
1867926.078,70.34,2520,86134092705
1867926.182,70.34,2520,86134100405
1867926.287,70.34,2520,86134108112
1867926.391,70.34,2520,86134115816
1867926.495,70.34,2520,86134123527
1867926.599,70.34,2520,86134130503
1867926.704,70.34,2520,86134136753
1867926.809,70.34,2520,86134143029
1867926.914,70.34,2520,86134149294
1867927.019,70.34,1305,86134155599
1867927.124,70.34,1305,86134161875
1867927.229,70.34,1305,86134168177
1867927.334,70.34,1305,86134174549
1867927.439,70.34,1305,86134180809
1867927.544,70.34,1305,86134187130
1867927.649,70.34,1305,86134194762
1867927.753,70.34,1305,86134202651
1867927.858,70.34,1305,86134210599
1867927.962,72.56,2520,86134226090
1867928.066,72.56,2520,86134233712
1867928.170,72.56,2520,86134241401
1867928.275,72.56,2520,86134249080
1867928.379,72.56,2520,86134256758
1867928.483,72.56,2520,86134264457
1867928.587,72.56,2520,86134271324
1867928.692,72.56,2520,86134277597
1867928.797,72.56,2520,86134283882
1867928.902,72.56,2520,86134290154
1867929.007,72.68,1305,86134296475
1867929.112,72.68,1305,86134302777
1867929.217,72.68,1305,86134309086
1867929.322,72.68,1305,86134315403
1867929.427,72.68,1305,86134321721
1867929.532,72.68,1305,86134328022
1867929.637,72.68,1305,86134334905
1867929.742,72.68,1305,86134341636
1867929.846,72.68,1305,86134348378
1867929.951,72.68,1305,86134355060
1867930.055,65.64,2115,86134361696
1867930.160,65.64,2115,86134374968
1867930.264,65.64,2115,86134381521
1867930.369,65.64,2115,86134388088
1867930.473,65.64,2115,86134394690
1867930.578,65.64,2115,86134401278
1867930.682,65.64,2115,86134407867
1867930.787,65.64,2115,86134414483
1867930.892,65.64,2115,86134421098
1867930.996,67.50,2115,86134427751
1867931.106,77.84,1950,86134463471
1867931.212,100.58,1785,86134482145
1867931.316,99.14,2115,86134490797
1867931.425,96.27,2115,86134495654
1867931.530,94.93,2115,86134502343
1867931.634,93.22,2115,86134508986
1867931.747,91.79,2115,86134516322
1867931.852,95.59,2115,86134531333
1867931.957,119.21,2115,86134538180
1867932.063,114.88,2115,86134551463
1867932.168,104.81,2115,86134558126
1867932.273,78.11,2115,86134568896
1867932.385,94.78,2070,86134594661
1867932.490,99.03,2115,86134602726
1867932.596,98.45,2115,86134608235
1867932.705,98.89,2115,86134615000
1867932.809,89.65,2115,86134621674
1867932.914,87.78,2115,86134628407
1867933.025,87.46,2115,86134662570
1867933.131,122.84,1650,86134695563
1867933.237,149.71,1665,86134738386
1867933.343,181.82,1680,86134767170
1867933.449,188.51,1695,86134803049
1867933.555,203.55,1695,86134838661
1867933.664,229.14,2115,86134860236
1867933.769,244.94,2115,86134866973
1867933.873,244.91,2115,86134873675
1867933.984,229.10,2115,86134880355
1867934.089,215.79,2115,86134894656
1867934.193,190.51,2115,86134903748
1867934.303,160.86,2115,86134910493
1867934.407,137.58,2115,86134917228
1867934.512,111.60,2115,86134923962
1867934.616,85.33,2115,86134930667
1867934.723,85.33,2115,86134949484
1867934.832,119.26,1830,86134995867
1867934.945,153.12,1725,86135022011
1867935.050,205.75,1665,86135057803
1867935.156,205.75,1665,86135128856
1867935.268,245.69,2115,86135148177
1867935.372,245.69,2115,86135155275
1867935.484,245.60,2115,86135161728
1867935.588,245.62,2115,86135168480
1867935.693,229.76,2115,86135175139
1867935.802,220.41,2115,86135186891
1867935.908,190.38,2115,86135203544
1867936.013,167.62,2115,86135210313
1867936.123,141.29,2115,86135217096
1867936.228,114.98,2115,86135223841
1867936.333,88.56,2115,86135230463
1867936.445,95.61,2115,86135241589
1867936.550,96.03,2115,86135249142
1867936.655,96.08,2115,86135255919
1867936.762,99.17,2115,86135269305
1867936.866,96.42,2115,86135275997
1867936.972,108.29,1845,86135302138
1867937.084,136.94,1770,86135338113
1867937.190,166.38,1770,86135373969
1867937.294,166.20,2115,86135387664
1867937.411,157.34,2115,86135394602
1867937.523,158.01,2115,86135401436
1867937.628,157.84,2115,86135408153
1867937.732,149.88,2115,86135414820
1867937.843,188.34,2115,86135433835
1867937.973,188.34,1785,86135506001
1867938.083,229.66,2115,86135527582
1867938.190,157.01,2115,86135533150
1867938.295,149.04,2115,86135539849
1867938.403,148.94,2115,86135546622
1867938.507,149.06,2115,86135553299
1867938.612,174.58,2115,86135567029
1867938.743,185.40,2115,86135588609
1867938.847,174.99,2115,86135595346
1867938.952,147.13,2115,86135602059
1867939.063,97.81,2115,86135615506
1867939.167,95.24,2115,86135628188
1867939.273,120.61,2115,86135667960
1867939.392,173.09,1680,86135700974
1867939.502,187.25,2100,86135731807
1867939.606,159.12,2115,86135739040
1867939.720,151.06,2115,86135745837
1867939.825,150.63,2115,86135752586
1867939.929,158.46,2115,86135759314
1867940.034,150.72,2115,86135766133
1867940.143,164.61,2115,86135795497
1867940.247,156.02,2115,86135802827
1867940.352,131.66,2115,86135809586
1867940.462,79.81,2115,86135823001
1867940.566,78.82,2115,86135829709
1867940.671,75.29,2115,86135860644
1867940.783,107.20,1890,86135887627
1867940.910,103.66,2115,86135894908
1867941.022,103.67,2115,86135901754
1867941.126,103.21,2115,86135908507
1867941.231,97.42,2115,86135915235
1867941.340,97.66,2115,86135921952
1867941.445,98.05,2115,86135938063
1867941.549,97.83,2115,86135944839
1867941.654,100.80,2115,86135951699
1867941.760,98.19,2115,86135965018
1867941.865,71.23,2115,86135972511
1867941.975,78.15,2115,86136001852
1867942.082,84.83,2115,86136009171
1867942.186,83.24,2115,86136015912
1867942.291,84.36,2115,86136022633
1867942.402,82.94,2115,86136029344
1867942.506,82.45,2115,86136036060
1867942.612,113.43,1800,86136065655
1867942.729,114.82,2115,86136094301
1867942.841,114.88,2115,86136101236
1867942.946,105.90,2115,86136107979
1867943.050,102.61,2115,86136114743
1867943.160,97.95,2115,86136128169
1867943.264,98.16,2115,86136158332
1867943.381,121.59,1725,86136167496
1867943.486,121.50,2115,86136174258
1867943.590,116.60,2115,86136181022
1867943.701,89.35,2115,86136187785
1867943.806,87.77,2115,86136194459
1867943.917,88.36,2115,86136206279
1867944.022,88.29,2115,86136213077
1867944.126,88.20,2115,86136219805
1867944.231,87.79,2115,86136226544
1867944.344,87.73,2115,86136233266
1867944.449,69.48,2115,86136240163
1867944.560,95.94,1710,86136317303
1867944.695,134.75,1680,86136342555
1867944.802,186.55,1695,86136378527
1867944.908,215.31,1665,86136414467
1867945.014,244.22,1665,86136450398
1867945.121,273.51,1695,86136486057
1867945.227,281.28,1680,86136521634
1867945.333,332.03,1485,86136558089
1867945.441,332.06,1545,86136591773
1867945.547,357.39,1560,86136625428
1867945.653,356.01,1545,86136660032
1867945.761,326.23,2115,86136691080
1867945.884,294.95,2115,86136696752
1867945.988,278.18,2115,86136705412
1867946.094,235.61,2115,86136710283
1867946.199,208.23,2115,86136717472
1867946.305,193.52,1785,86136756265
1867946.441,168.63,1815,86136773619
1867946.545,159.81,2115,86136780313
1867946.650,134.75,2115,86136787102
1867946.760,109.81,2115,86136800574
1867946.865,109.38,2115,86136811834
1867946.969,118.41,2115,86136819598
1867947.078,117.59,2115,86136826394
1867947.183,118.99,2115,86136833154
1867947.288,117.72,2115,86136839899
1867947.392,107.73,2115,86136846657
1867947.501,96.07,2115,86136875818
1867947.605,95.92,2115,86136884330
1867947.710,93.40,2115,86136891074
1867947.820,95.26,2115,86136897876
1867947.924,85.04,2115,86136904620
1867948.029,83.60,2115,86136911301
1867948.141,115.64,1785,86136937438
1867948.258,120.94,1755,86136974612
1867948.363,121.07,2115,86136981355
1867948.468,121.04,2115,86136988099
1867948.580,116.21,2115,86136994922
1867948.684,101.18,2115,86137001612
1867948.789,101.22,2115,86137025777
1867948.900,135.87,1815,86137061803
1867949.006,195.17,1665,86137098604
1867949.112,210.13,1650,86137134394
1867949.220,207.56,1755,86137169751
1867949.326,244.79,1755,86137205225
1867949.430,229.12,2115,86137224584
1867949.539,240.19,2115,86137233327
1867949.644,229.29,2115,86137238175
1867949.748,245.28,2115,86137244961
1867949.858,229.64,2115,86137258901
1867949.964,211.20,2115,86137301716
1867950.083,198.89,1695,86137331250
1867950.189,210.82,1650,86137366790
1867950.300,210.35,1695,86137402755
1867950.406,197.66,1680,86137438738
1867950.511,238.06,1695,86137474543
1867950.620,270.17,1680,86137509996
1867950.726,313.70,1665,86137546668
1867950.831,340.56,1560,86137581871
1867950.940,357.05,1575,86137615463
1867951.046,355.52,1515,86137649402
1867951.151,351.98,1710,86137683322
1867951.259,324.01,2115,86137706859
1867951.363,301.33,2115,86137713636
1867951.468,274.51,2115,86137720444
1867951.578,248.04,2115,86137727206
1867951.683,222.27,2115,86137734010
1867951.788,195.60,2115,86137740801
1867951.897,168.53,2115,86137747627
1867952.002,143.73,2115,86137769313
1867952.110,146.79,2115,86137806448
1867952.219,150.40,2115,86137841765
1867952.324,149.84,2115,86137856838
1867952.430,157.78,2115,86137863715
1867952.538,149.86,2115,86137870529
1867952.643,157.89,2115,86137877341
1867952.748,150.13,2115,86137890966
1867952.862,158.59,2115,86137920709
1867952.968,188.34,1665,86137956589
1867953.079,186.61,1695,86137992607
1867953.185,202.18,1680,86138028283
1867953.291,186.55,1680,86138064457
1867953.397,202.10,1665,86138100201
1867953.503,228.15,1665,86138135946
1867953.609,272.45,1680,86138171799
1867953.718,280.15,1680,86138207687
1867953.824,356.06,1545,86138241560
1867953.930,355.07,1545,86138275288
1867954.037,352.10,1530,86138308997
1867954.142,327.39,2115,86138334550
1867954.246,301.30,2115,86138341591
1867954.358,266.02,2115,86138355356
1867954.463,249.11,2115,86138362104
1867954.567,223.43,2115,86138368890
1867954.677,197.42,2115,86138403360
1867954.787,184.85,1740,86138425526
1867954.898,175.86,2115,86138433736
1867955.003,131.40,2115,86138439327
1867955.107,126.80,2115,86138446143
1867955.217,102.64,2115,86138452898
1867955.322,101.14,2115,86138459752
1867955.428,135.88,1755,86138497887
1867955.538,163.07,1665,86138531423
1867955.644,191.91,1665,86138567109
1867955.750,207.71,1665,86138638337
1867955.861,216.67,1755,86138670313
1867955.966,210.06,2115,86138677880
1867956.077,212.75,2115,86138685389
1867956.185,222.95,2115,86138691674
1867956.289,224.07,2115,86138698512
1867956.396,223.86,2115,86138705234
1867956.500,210.03,2115,86138712052
1867956.606,181.36,2115,86138737469
1867956.725,167.11,1800,86138773680
1867956.838,183.62,2115,86138809498
1867956.942,156.97,2115,86138823435
1867957.047,150.48,2115,86138830286
1867957.157,150.67,2115,86138843959
1867957.261,151.52,2115,86138850674
1867957.366,150.98,2115,86138857454
1867957.477,151.04,2115,86138882724
1867957.582,190.07,1770,86138918833
1867957.688,204.74,1755,86138954530
1867957.801,202.74,2115,86138971239
1867957.915,158.54,2115,86138978221
1867958.019,150.45,2115,86138985029
1867958.124,150.28,2115,86138991844
1867958.229,150.07,2115,86138998605
1867958.337,149.96,2115,86139012878
1867958.442,182.04,2115,86139026263
1867958.546,171.93,2115,86139033109
1867958.656,123.33,2115,86139046647
1867958.761,118.58,2115,86139053455
1867958.865,92.19,2115,86139067635
1867958.977,119.40,1665,86139104332
1867959.105,145.78,1665,86139140626
1867959.217,182.97,1665,86139176376
1867959.323,211.44,1695,86139212354
1867959.428,216.43,1680,86139248114
1867959.536,229.21,1635,86139279284
1867959.665,248.94,2115,86139293903
1867959.776,248.88,2115,86139300805
1867959.881,232.54,2115,86139307614
1867959.985,205.68,2115,86139314377
1867960.095,187.07,2115,86139321609
1867960.203,160.38,2115,86139342120
1867960.308,134.14,2115,86139349005
1867960.416,107.70,2115,86139355849
1867960.520,81.59,2115,86139362639
1867960.625,78.15,2115,86139369376
1867960.734,77.45,2115,86139376190
1867960.840,109.16,2100,86139399287
1867960.946,138.91,1755,86139435779
1867961.056,168.28,1665,86139508601
1867961.162,188.15,1650,86139544029
1867961.267,216.05,1740,86139579755
1867961.376,244.66,2115,86139597564
1867961.489,245.42,2115,86139602568
1867961.596,245.00,2115,86139609445
1867961.700,244.87,2115,86139616244
1867961.805,229.19,2115,86139622998
1867961.914,201.38,2115,86139629843
1867962.018,174.47,1815,86139636754
1867962.123,147.41,1815,86139643462
1867962.234,121.46,1815,86139650166
1867962.339,95.83,1815,86139656830
1867962.444,95.83,1815,86139663488
1867962.548,95.83,1815,86139676843
1867962.654,95.83,1815,86139683345
1867962.759,95.83,1815,86139689903
1867962.864,95.83,1815,86139696455
1867962.968,95.83,1815,86139703005
1867963.078,153.72,1815,86139720821
1867963.185,181.92,1770,86139756827
1867963.304,181.92,1725,86139799726
1867963.416,224.90,1650,86139829210
1867963.522,235.92,1680,86139865123
1867963.636,244.06,1755,86139900273
1867963.741,231.89,1815,86139920375
1867963.846,221.09,1815,86139927141
1867963.955,211.61,1815,86139940508
1867964.060,203.33,1815,86139947092
1867964.165,218.61,1815,86139954562
1867964.276,187.46,1815,86139983099
1867964.381,157.20,1815,86139990258
1867964.486,133.77,1815,86139996946
1867964.595,107.38,1815,86140003638
1867964.700,82.39,1815,86140010217
1867964.805,81.95,1815,86140016873
1867964.915,109.46,1800,86140040801
1867965.023,141.65,1755,86140076606
1867965.136,170.29,1770,86140112667
1867965.263,159.34,1815,86140134102
1867965.374,152.00,1815,86140140836
1867965.479,156.06,1815,86140147550
1867965.584,148.16,1815,86140154111
1867965.693,184.59,1815,86140171716
1867965.799,213.44,1755,86140207678
1867965.906,182.22,1815,86140218047
1867966.014,172.86,1815,86140224108
1867966.119,146.91,1815,86140230795
1867966.224,120.64,1815,86140237472
1867966.333,120.60,1815,86140244052
1867966.437,120.84,1815,86140255724
1867966.542,121.00,1815,86140262480
1867966.652,126.65,1815,86140275806
1867966.758,121.37,1815,86140282448
1867966.862,95.35,1815,86140289124
1867966.973,69.11,1815,86140318813
1867967.079,96.64,1680,86140354644
1867967.186,149.99,1680,86140390944
1867967.295,186.86,1680,86140426893
1867967.401,214.57,1650,86140462694
1867967.507,243.41,1635,86140498496
1867967.615,253.90,1680,86140534198
1867967.721,301.13,1680,86140570010
1867967.835,304.46,1530,86140605234
1867967.941,354.69,1545,86140638711
1867968.047,351.97,1530,86140706366
1867968.158,349.82,1575,86140731616
1867968.263,326.69,1815,86140738508
1867968.373,300.16,1815,86140747152
1867968.487,248.39,1815,86140752033
1867968.594,221.91,1815,86140758743
1867968.699,195.85,1815,86140765400
1867968.805,195.85,1770,86140798351
1867968.916,197.70,1770,86140834566
1867969.022,195.21,1815,86140869822
1867969.133,150.13,1815,86140880988
1867969.238,144.86,1815,86140885834
1867969.343,143.38,1815,86140892526
1867969.453,143.66,1815,86140905875
1867969.558,145.42,1815,86140925738
1867969.664,170.06,1800,86140963194
1867969.774,210.84,1650,86140998722
1867969.881,210.45,1680,86141034787
1867969.994,210.90,1725,86141070271
1867970.100,227.37,1710,86141106213
1867970.214,243.85,1815,86141126568
1867970.319,240.48,1815,86141134613
1867970.441,242.66,1815,86141140772
1867970.553,243.35,1815,86141153776
1867970.657,227.97,1815,86141160568
1867970.764,204.36,1815,86141198155
1867970.882,190.16,1800,86141230940
1867970.994,204.24,1770,86141262674
1867971.099,158.09,1815,86141270004
1867971.210,135.96,1815,86141278649
1867971.315,131.54,1815,86141283522
1867971.420,132.63,1815,86141290219
1867971.531,131.99,1815,86141296861
1867971.637,167.21,1815,86141325597
1867971.742,166.50,1815,86141354409
1867971.854,157.51,1815,86141368089
1867971.958,128.34,1815,86141374768
1867972.063,103.62,1815,86141381362
1867972.171,97.94,1815,86141388091
1867972.279,98.08,1815,86141407886
1867972.384,99.89,1815,86141414681
1867972.492,99.01,1815,86141421420
1867972.597,101.92,1815,86141428093
1867972.702,71.51,1815,86141434707
1867972.811,69.45,1815,86141441474
1867972.917,98.94,1695,86141473142
1867973.031,122.38,1680,86141508795
1867973.137,157.16,1635,86141545135
1867973.244,185.96,1695,86141616893
1867973.354,214.23,1650,86141652825
1867973.460,227.25,1650,86141666893
