phase,freq_mhz,input_len,burst_size,rep,send_mono_s,status,error,ttft_ms,tpot_ms,tokens,latency_ms,rank,burst_energy_j,burst_duration_ms
bursts_freq,1815,1024,2,2,1867978.889040823,ok,,168.7392839230597,,1,168.8143229112029,1,54.2,169.60984584875405
bursts_freq,1815,128,8,0,1867979.60171323,ok,,52.855352172628045,,1,52.928795106709,0,11.042,114.1489571891725
bursts_freq,1815,128,8,0,1867979.60221704,ok,,52.5093839969486,,1,52.55051399581134,1,11.042,114.1489571891725
bursts_freq,1815,128,8,0,1867979.602488883,ok,,112.96315281651914,,1,112.99043288454413,2,11.042,114.1489571891725
bursts_freq,1815,128,8,0,1867979.602719631,ok,,112.31504706665874,,1,112.39153100177646,3,11.042,114.1489571891725
bursts_freq,1815,128,8,0,1867979.602933494,ok,,112.5869071111083,,1,112.61236015707254,4,11.042,114.1489571891725
bursts_freq,1815,128,8,0,1867979.603151058,ok,,112.15262184850872,,1,112.18442884273827,5,11.042,114.1489571891725
bursts_freq,1815,128,8,0,1867979.603357008,ok,,111.84922908432782,,1,111.88744893297553,6,11.042,114.1489571891725
bursts_freq,1815,128,8,0,1867979.603564026,ok,,111.82135390117764,,1,111.84695200063288,7,11.042,114.1489571891725
bursts_freq,1815,2048,2,2,1867980.24817609,ok,,162.13865508325398,,1,162.214393960312,0,107.838,309.8569510038942
bursts_freq,1815,2048,2,2,1867980.248767288,ok,,308.9846749790013,,1,309.06024295836687,1,107.838,309.8569510038942
bursts_freq,1815,1024,1,1,1867981.080190172,ok,,90.42678098194301,,1,90.5027030967176,0,22.472,90.74042993597686
bursts_freq,1815,2048,8,2,1867981.699737443,ok,,332.68382702954113,,1,332.7594161964953,0,435.941,1279.539013048634
bursts_freq,1815,2048,8,2,1867981.700227916,ok,,332.3558398988098,,1,332.3985589668155,1,435.941,1279.539013048634
bursts_freq,1815,2048,8,2,1867981.700512935,ok,,638.4227341040969,,1,638.4645670186728,2,435.941,1279.539013048634
bursts_freq,1815,2048,8,2,1867981.700772967,ok,,637.9996789619327,,1,638.0730320233852,3,435.941,1279.539013048634
bursts_freq,1815,2048,8,2,1867981.701021383,ok,,949.2166850250214,,1,949.2572250310332,4,435.941,1279.539013048634
bursts_freq,1815,2048,8,2,1867981.701260035,ok,,948.810035130009,,1,948.8870080094784,5,435.941,1279.539013048634
bursts_freq,1815,2048,8,2,1867981.701503287,ok,,1277.4929848965257,,1,1277.566981036216,6,435.941,1279.539013048634
bursts_freq,1815,2048,8,2,1867981.701736719,ok,,1277.094880817458,,1,1277.1718979347497,7,435.941,1279.539013048634
bursts_freq,1815,2048,1,1,1867983.508865026,ok,,160.72941198945045,,1,160.8046288602054,0,51.26,161.0256538260728
bursts_freq,1815,128,4,1,1867984.187148491,ok,,43.485444970428944,,1,43.56081015430391,0,15.137,80.73395513929427
bursts_freq,1815,128,4,1,1867984.187722423,ok,,79.60451091639698,,1,79.6800497919321,1,15.137,80.73395513929427
bursts_freq,1815,128,4,1,1867984.188073106,ok,,79.41570482216775,,1,79.45445878431201,2,15.137,80.73395513929427
bursts_freq,1815,128,4,1,1867984.188316638,ok,,79.26518679596484,,1,79.29537678137422,3,15.137,80.73395513929427
bursts_freq,1815,2048,1,0,1867984.78690196,ok,,161.37342317961156,,1,161.44979698583484,0,54.81,161.66380909271538
bursts_freq,1815,1024,2,0,1867985.486586319,ok,,160.07996792905033,,1,160.15616292133927,0,52.872,160.48304899595678
bursts_freq,1815,1024,2,0,1867985.48713238,ok,,159.69691006466746,,1,159.73807405680418,1,52.872,160.48304899595678
bursts_freq,1815,2048,4,1,1867986.190832163,ok,,323.88776005245745,,1,323.96330893971026,0,197.013,631.6286080982536
bursts_freq,1815,2048,4,1,1867986.191396389,ok,,323.4862929675728,,1,323.5266071278602,1,197.013,631.6286080982536
bursts_freq,1815,2048,4,1,1867986.191792397,ok,,630.2671008743346,,1,630.3427438251674,2,197.013,631.6286080982536
bursts_freq,1815,2048,4,1,1867986.19215386,ok,,630.0706209149212,,1,630.1107699982822,3,197.013,631.6286080982536
bursts_freq,1815,128,2,0,1867987.350972464,ok,,40.06987297907472,,1,40.14654993079603,0,0.0,66.14440609700978
bursts_freq,1815,128,2,0,1867987.351500851,ok,,65.21613989025354,,1,65.29112183488905,1,0.0,66.14440609700978
bursts_freq,1815,2048,8,0,1867987.956768369,ok,,331.7486390005797,,1,331.8232209421694,0,413.78,1277.4758599698544
bursts_freq,1815,2048,8,0,1867987.957273034,ok,,331.42684819176793,,1,331.46920008584857,1,413.78,1277.4758599698544
bursts_freq,1815,2048,8,0,1867987.957589534,ok,,637.1900509111583,,1,637.2645159717649,2,413.78,1277.4758599698544
bursts_freq,1815,2048,8,0,1867987.957873816,ok,,637.2006691526622,,1,637.242193100974,3,413.78,1277.4758599698544
bursts_freq,1815,2048,8,0,1867987.958163067,ok,,946.0448850877583,,1,946.1195410694927,4,413.78,1277.4758599698544
bursts_freq,1815,2048,8,0,1867987.958444371,ok,,945.9260972216725,,1,945.9656951949,5,413.78,1277.4758599698544
bursts_freq,1815,2048,8,0,1867987.958696365,ok,,1275.0961801502854,,1,1275.169595144689,6,413.78,1277.4758599698544
bursts_freq,1815,2048,8,0,1867987.958950256,ok,,1274.9989440198988,,1,1275.037415092811,7,413.78,1277.4758599698544
bursts_freq,1815,1024,4,2,1867989.765167354,ok,,96.13007912412286,,1,96.20544803328812,0,96.145,316.3477221969515
bursts_freq,1815,1024,4,2,1867989.765694103,ok,,315.4455500189215,,1,315.4835100285709,1,96.145,316.3477221969515
bursts_freq,1815,1024,4,2,1867989.766055142,ok,,314.8953439667821,,1,314.99605905264616,2,96.145,316.3477221969515
bursts_freq,1815,1024,4,2,1867989.766363682,ok,,314.8940270766616,,1,314.925957005471,3,96.145,316.3477221969515
bursts_freq,1815,128,8,2,1867990.604999997,ok,,59.665590059012175,,1,59.70123107545078,0,11.149,108.21879119612277
bursts_freq,1815,128,8,2,1867990.605435921,ok,,59.38821891322732,,1,59.405975975096226,1,11.149,108.21879119612277
bursts_freq,1815,128,8,2,1867990.605686222,ok,,59.18375193141401,,1,59.19801304116845,2,11.149,108.21879119612277
bursts_freq,1815,128,8,2,1867990.60589152,ok,,106.96954815648496,,1,106.98038805276155,3,11.149,108.21879119612277
bursts_freq,1815,128,8,2,1867990.606095201,ok,,106.65854183025658,,1,106.69132694602013,4,11.149,108.21879119612277
bursts_freq,1815,128,8,2,1867990.606278854,ok,,106.54439800418913,,1,106.55941511504352,5,11.149,108.21879119612277
bursts_freq,1815,128,8,2,1867990.606464473,ok,,106.50930483825505,,1,106.5236278809607,6,11.149,108.21879119612277
bursts_freq,1815,128,8,2,1867990.606656327,ok,,106.234529055655,,1,106.24521598219872,7,11.149,108.21879119612277
bursts_freq,1815,1024,1,2,1867991.237769694,ok,,89.75171903148293,,1,89.78668390773237,0,6.946,89.9777531158179
bursts_freq,1815,128,1,1,1867992.067104068,ok,,37.640357157215476,,1,37.690297001972795,0,0.0,37.89631696417928
bursts_freq,1815,128,1,2,1867992.725270801,ok,,37.50744089484215,,1,37.54659206606448,0,7.508,37.73790691047907
bursts_freq,1815,128,2,1,1867993.284267329,ok,,43.5360730625689,,1,43.5607919935137,0,0.0,43.74177195131779
bursts_freq,1815,128,2,1,1867993.284723526,ok,,42.97839500941336,,1,43.02701284177601,1,0.0,43.74177195131779
bursts_freq,1305,1024,8,1,1867995.079037352,ok,,400.86310589686036,,1,400.89167607948184,0,223.477,769.5140368305147
bursts_freq,1305,1024,8,1,1867995.079586643,ok,,400.38978890515864,,1,400.42872400954366,1,223.477,769.5140368305147
bursts_freq,1305,1024,8,1,1867995.079883912,ok,,399.9252310022712,,1,399.96292581781745,2,223.477,769.5140368305147
bursts_freq,1305,1024,8,1,1867995.080142744,ok,,399.50578613206744,,1,399.58256017416716,3,223.477,769.5140368305147
bursts_freq,1305,1024,8,1,1867995.080399615,ok,,767.7890439517796,,1,767.8158639464527,4,223.477,769.5140368305147
bursts_freq,1305,1024,8,1,1867995.080604374,ok,,767.648819135502,,1,767.6702600438148,5,223.477,769.5140368305147
bursts_freq,1305,1024,8,1,1867995.080807306,ok,,767.2615498304367,,1,767.318352824077,6,223.477,769.5140368305147
bursts_freq,1305,1024,8,1,1867995.081009085,ok,,767.2957519534975,,1,767.3166929744184,7,223.477,769.5140368305147
bursts_freq,1305,2048,2,2,1867996.374686707,ok,,395.80814889632165,,1,395.88194200769067,0,107.198,396.22139697894454
bursts_freq,1305,2048,2,2,1867996.37543746,ok,,395.21641400642693,,1,395.2557290904224,1,107.198,396.22139697894454
bursts_freq,1305,128,4,0,1867997.285754243,ok,,60.66836416721344,,1,60.709044104442,0,15.377,85.83384705707431
bursts_freq,1305,128,4,0,1867997.286286552,ok,,60.232290998101234,,1,60.262287966907024,1,15.377,85.83384705707431
bursts_freq,1305,128,4,0,1867997.286586546,ok,,59.67579991556704,,1,59.75001584738493,2,15.377,85.83384705707431
bursts_freq,1305,128,4,0,1867997.286852409,ok,,84.36553319916129,,1,84.43951001390815,3,15.377,85.83384705707431
bursts_freq,1305,128,1,1,1867997.902888947,ok,,37.094693165272474,,1,37.199352169409394,0,10.78,37.414818070828915
bursts_freq,1305,2048,4,2,1867998.467235207,ok,,403.8172159343958,,1,403.86118087917566,0,228.398,782.8357270918787
bursts_freq,1305,2048,4,2,1867998.467819795,ok,,403.033355018124,,1,403.1082650180906,1,228.398,782.8357270918787
bursts_freq,1305,2048,4,2,1867998.468264185,ok,,781.5567881334573,,1,781.5936810802668,2,228.398,782.8357270918787
bursts_freq,1305,2048,4,2,1867998.468615191,ok,,781.049228971824,,1,781.1216858681291,3,228.398,782.8357270918787
bursts_freq,1305,2048,8,0,1867999.783321647,ok,,220.7182040438056,,1,220.79420601949096,0,429.078,1550.098042935133
bursts_freq,1305,2048,8,0,1867999.783824749,ok,,600.5933089181781,,1,600.6344798952341,1,429.078,1550.098042935133
bursts_freq,1305,2048,8,0,1867999.784141149,ok,,600.0999691896141,,1,600.1727490220219,2,429.078,1550.098042935133
bursts_freq,1305,2048,8,0,1867999.7844294,ok,,978.3569339197129,,1,978.3975989557803,3,429.078,1550.098042935133
bursts_freq,1305,2048,8,0,1867999.784689433,ok,,977.9365980066359,,1,978.0106469988823,4,429.078,1550.098042935133
bursts_freq,1305,2048,8,0,1867999.784915727,ok,,1357.2010388597846,,1,1357.2445919271559,5,429.078,1550.098042935133
bursts_freq,1305,2048,8,0,1867999.785151592,ok,,1356.7616019863635,,1,1356.8343739025295,6,429.078,1550.098042935133
bursts_freq,1305,2048,8,0,1867999.785374626,ok,,1547.7395479101688,,1,1547.8129868861288,7,429.078,1550.098042935133
bursts_freq,1305,1024,2,1,1868001.941528587,ok,,202.1181380841881,,1,202.1590571384877,0,59.753,202.37373793497682
bursts_freq,1305,1024,2,1,1868001.942154694,ok,,201.33216097019613,,1,201.406474923715,1,59.753,202.37373793497682
bursts_freq,1305,1024,8,2,1868002.670685035,ok,,399.47331696748734,,1,399.499773979187,0,225.549,767.8132939618081
bursts_freq,1305,1024,8,2,1868002.671153856,ok,,398.80954194813967,,1,398.84625212289393,1,225.549,767.8132939618081
bursts_freq,1305,1024,8,2,1868002.671410064,ok,,398.66613899357617,,1,398.69797602295876,2,225.549,767.8132939618081
bursts_freq,1305,1024,8,2,1868002.671630703,ok,,398.1757462024689,,1,398.25104107148945,3,225.549,767.8132939618081
bursts_freq,1305,1024,8,2,1868002.671849612,ok,,766.0399521701038,,1,766.1122530698776,4,225.549,767.8132939618081
bursts_freq,1305,1024,8,2,1868002.672074247,ok,,766.0921120550483,,1,766.1246121861041,5,225.549,767.8132939618081
bursts_freq,1305,1024,8,2,1868002.672283843,ok,,765.791631070897,,1,765.82898106426,6,225.549,767.8132939618081
bursts_freq,1305,1024,8,2,1868002.672483372,ok,,765.7578608486801,,1,765.7836270518601,7,225.549,767.8132939618081
bursts_freq,1305,1024,2,2,1868003.96515594,ok,,202.92623504064977,,1,202.96687888912857,0,48.287,203.2044541556388
bursts_freq,1305,1024,2,2,1868003.965845713,ok,,202.3153631016612,,1,202.33087008818984,1,48.287,203.2044541556388
bursts_freq,1305,2048,1,1,1868004.685309472,ok,,205.6624749675393,,1,205.70886903442442,0,43.983,205.89149091392756
bursts_freq,1305,1024,4,1,1868005.448737923,ok,,207.68361003138125,,1,207.72593305446208,0,108.106,394.86223412677646
bursts_freq,1305,1024,4,1,1868005.449345431,ok,,206.92024403251708,,1,206.99309604242444,1,108.106,394.86223412677646
bursts_freq,1305,1024,4,1,1868005.449703752,ok,,393.46508285962045,,1,393.5375530272722,2,108.106,394.86223412677646
bursts_freq,1305,1024,4,1,1868005.450031771,ok,,393.2960059028119,,1,393.334899796173,3,108.106,394.86223412677646
bursts_freq,1305,128,8,1,1868006.440141688,ok,,65.97615382634103,,1,66.00723997689784,0,30.355,124.91542799398303
bursts_freq,1305,128,8,1,1868006.440544576,ok,,65.29722106643021,,1,65.37016807124019,1,30.355,124.91542799398303
bursts_freq,1305,128,8,1,1868006.440773476,ok,,65.22243400104344,,1,65.28681004419923,2,30.355,124.91542799398303
bursts_freq,1305,128,8,1,1868006.44096162,ok,,123.63828392699361,,1,123.65599698387086,3,30.355,124.91542799398303
bursts_freq,1305,128,8,1,1868006.441145486,ok,,123.38224705308676,,1,123.41544614173472,4,30.355,124.91542799398303
bursts_freq,1305,128,8,1,1868006.441323982,ok,,123.42051696032286,,1,123.44165984541178,5,30.355,124.91542799398303
bursts_freq,1305,128,8,1,1868006.441500045,ok,,123.29458212479949,,1,123.31048003397882,6,30.355,124.91542799398303
bursts_freq,1305,128,8,1,1868006.441667782,ok,,123.168591177091,,1,123.18248907104135,7,30.355,124.91542799398303
bursts_freq,1305,2048,2,1,1868007.09008502,ok,,394.1306220367551,,1,394.16509005241096,0,103.486,394.43366997875273
bursts_freq,1305,2048,2,1,1868007.090793445,ok,,393.54619197547436,,1,393.5671451035887,1,103.486,394.43366997875273
bursts_freq,1305,1024,4,0,1868008.003396522,ok,,202.574955066666,,1,202.64010387472808,0,96.399,389.241186901927
bursts_freq,1305,1024,4,0,1868008.003976458,ok,,201.83107908815145,,1,201.90763310529292,1,96.399,389.241186901927
bursts_freq,1305,1024,4,0,1868008.004335341,ok,,387.87743588909507,,1,387.95011793263257,2,96.399,389.241186901927
bursts_freq,1305,1024,4,0,1868008.004648982,ok,,387.719864025712,,1,387.75924290530384,3,96.399,389.241186901927
bursts_freq,1305,1024,1,1,1868008.919242698,ok,,112.31387103907764,,1,112.39069001749158,0,7.873,112.59019910357893
bursts_freq,1305,2048,2,0,1868009.558950072,ok,,396.64903399534523,,1,396.6907530557364,0,109.224,396.87127992510796
bursts_freq,1305,2048,2,0,1868009.559504863,ok,,395.93336498364806,,1,396.00736694410443,1,109.224,396.87127992510796
bursts_freq,1305,2048,8,1,1868010.485942807,ok,,409.35795195400715,,1,409.43311899900436,0,459.631,1548.2730618678033
bursts_freq,1305,2048,8,1,1868010.486386457,ok,,409.0780159458518,,1,409.1177780646831,1,459.631,1548.2730618678033
bursts_freq,1305,2048,8,1,1868010.486672508,ok,,788.3078118320554,,1,788.3680809754878,2,459.631,1548.2730618678033
bursts_freq,1305,2048,8,1,1868010.486912103,ok,,787.9117052070796,,1,787.9842950496823,3,459.631,1548.2730618678033
bursts_freq,1305,2048,8,1,1868010.487140672,ok,,1166.8997008819133,,1,1166.939595947042,4,459.631,1548.2730618678033
bursts_freq,1305,2048,8,1,1868010.48735767,ok,,1166.5020170621574,,1,1166.577375959605,5,459.631,1548.2730618678033
bursts_freq,1305,2048,8,1,1868010.487567239,ok,,1546.2355019990355,,1,1546.3083321228623,6,459.631,1548.2730618678033
bursts_freq,1305,2048,8,1,1868010.487787784,ok,,1546.1726698558778,,1,1546.2369138840586,7,459.631,1548.2730618678033
bursts_freq,1305,128,1,0,1868012.565039405,ok,,37.514596013352275,,1,37.60272706858814,0,0.0,37.856393959373236
bursts_freq,1305,128,4,2,1868013.11809144,ok,,48.0659669265151,,1,48.13978495076299,0,7.0,79.577632015571
bursts_freq,1305,128,4,2,1868013.118585118,ok,,47.72994201630354,,1,47.770991921424866,1,7.0,79.577632015571
bursts_freq,1305,128,4,2,1868013.118858299,ok,,78.5771980881691,,1,78.59105803072453,2,7.0,79.577632015571
bursts_freq,1305,128,4,2,1868013.119092765,ok,,78.28142703510821,,1,78.30944587476552,3,7.0,79.577632015571
bursts_freq,1305,2048,1,0,1868013.717846293,ok,,206.61214995197952,,1,206.69488399289548,0,35.132,206.89405500888824
bursts_freq,1305,1024,1,2,1868014.44741556,ok,,113.95971686579287,,1,114.0355069655925,0,22.944,114.27494091913104
bursts_freq,1305,2048,1,2,1868015.077421427,ok,,205.913556041196,,1,205.99004090763628,0,52.552,206.20808098465204
bursts_freq,1305,128,2,2,1868015.798781233,ok,,40.36677209660411,,1,40.44235008768737,0,10.16,66.77536806091666
bursts_freq,1305,128,2,2,1868015.79935117,ok,,65.88150514289737,,1,65.95476111397147,1,10.16,66.77536806091666
bursts_freq,1305,2048,4,0,1868016.390494673,ok,,212.39436604082584,,1,212.46959106065333,0,215.633,784.0240458026528
bursts_freq,1305,2048,4,0,1868016.391074804,ok,,591.758982045576,,1,591.8438010849059,1,215.633,784.0240458026528
bursts_freq,1305,2048,4,0,1868016.39147466,ok,,591.7197018861771,,1,591.7706128675491,2,215.633,784.0240458026528
bursts_freq,1305,2048,4,0,1868016.39183454,ok,,782.3999628890306,,1,782.4750079307705,3,215.633,784.0240458026528
bursts_freq,1305,128,8,0,1868017.841621152,ok,,64.90878015756607,,1,64.98187314718962,0,23.51,124.79329202324152
bursts_freq,1305,128,8,0,1868017.841958816,ok,,64.82277112081647,,1,64.85208310186863,1,23.51,124.79329202324152
bursts_freq,1305,128,8,0,1868017.842149689,ok,,64.5390129648149,,1,64.57641092129052,2,23.51,124.79329202324152
bursts_freq,1305,128,8,0,1868017.842303035,ok,,123.47336392849684,,1,123.54481685906649,3,23.51,124.79329202324152
bursts_freq,1305,128,8,0,1868017.842442124,ok,,123.48860315978527,,1,123.52315918542445,4,23.51,124.79329202324152
bursts_freq,1305,128,8,0,1868017.842584265,ok,,123.52284207008779,,1,123.54829115793109,5,23.51,124.79329202324152
bursts_freq,1305,128,8,0,1868017.842726738,ok,,123.4430680051446,,1,123.46676411107183,6,23.51,124.79329202324152
bursts_freq,1305,128,8,0,1868017.842861075,ok,,123.17571113817394,,1,123.20397794246674,7,23.51,124.79329202324152
bursts_freq,1305,128,2,0,1868018.496345201,ok,,39.52597291208804,,1,39.60120491683483,0,10.779,65.56579493917525
bursts_freq,1305,128,2,0,1868018.496774517,ok,,64.84463601373136,,1,64.91868896409869,1,10.779,65.56579493917525
bursts_freq,1305,1024,8,0,1868019.086519163,ok,,306.62655900232494,,1,306.6551689989865,0,216.245,775.663771899417
bursts_freq,1305,1024,8,0,1868019.086959031,ok,,305.9115291107446,,1,305.9851231519133,1,216.245,775.663771899417
bursts_freq,1305,1024,8,0,1868019.087253237,ok,,305.79777900129557,,1,305.8363259769976,2,216.245,775.663771899417
bursts_freq,1305,1024,8,0,1868019.0875157,ok,,675.4410390276462,,1,675.4619081038982,3,216.245,775.663771899417
bursts_freq,1305,1024,8,0,1868019.087750838,ok,,675.0661300029606,,1,675.1001020893455,4,216.245,775.663771899417
bursts_freq,1305,1024,8,0,1868019.087988059,ok,,674.908174900338,,1,674.9320898670703,5,216.245,775.663771899417
bursts_freq,1305,1024,8,0,1868019.088227001,ok,,674.3126050569117,,1,674.3674150202423,6,216.245,775.663771899417
bursts_freq,1305,1024,8,0,1868019.088455115,ok,,773.3928000088781,,1,773.4674389939755,7,216.245,775.663771899417
bursts_freq,1305,128,8,2,1868020.388445077,ok,,53.98177891038358,,1,54.05434803105891,0,10.665,130.14093483798206
bursts_freq,1305,128,8,2,1868020.388947105,ok,,53.63746895454824,,1,53.678781958296895,1,10.665,130.14093483798206
bursts_freq,1305,128,8,2,1868020.389262763,ok,,128.98886087350547,,1,129.0145858656615,2,10.665,130.14093483798206
bursts_freq,1305,128,8,2,1868020.389512589,ok,,128.26406699605286,,1,128.3358340151608,3,10.665,130.14093483798206
bursts_freq,1305,128,8,2,1868020.389750003,ok,,128.36821982637048,,1,128.3956018742174,4,10.665,130.14093483798206
bursts_freq,1305,128,8,2,1868020.389984915,ok,,128.05922888219357,,1,128.08918906375766,5,10.665,130.14093483798206
bursts_freq,1305,128,8,2,1868020.390214399,ok,,127.71889613941312,,1,127.75582610629499,6,10.665,130.14093483798206
bursts_freq,1305,128,8,2,1868020.390432498,ok,,127.75652203708887,,1,127.78138602152467,7,10.665,130.14093483798206
bursts_freq,1305,1024,1,0,1868021.048285471,ok,,112.28340794332325,,1,112.37036087550223,0,21.744,112.59640380740166
bursts_freq,1305,2048,8,2,1868021.73847589,ok,,408.7055320851505,,1,408.7465151678771,0,440.629,1547.0856530591846
bursts_freq,1305,2048,8,2,1868021.738941125,ok,,408.04331190884113,,1,408.1487408839166,1,440.629,1547.0856530591846
bursts_freq,1305,2048,8,2,1868021.739216798,ok,,787.3735351022333,,1,787.4131121207029,2,440.629,1547.0856530591846
bursts_freq,1305,2048,8,2,1868021.739459165,ok,,786.9742352049798,,1,787.0468851178885,3,440.629,1547.0856530591846
bursts_freq,1305,2048,8,2,1868021.739694226,ok,,1166.0561070311815,,1,1166.0950670484453,4,440.629,1547.0856530591846
bursts_freq,1305,2048,8,2,1868021.739950539,ok,,1165.6396859325469,,1,1165.7119609881192,5,440.629,1547.0856530591846
bursts_freq,1305,2048,8,2,1868021.740184252,ok,,1545.1268581673503,,1,1545.1681860722601,6,440.629,1547.0856530591846
bursts_freq,1305,2048,8,2,1868021.740403631,ok,,1544.7435029782355,,1,1544.8185119312257,7,440.629,1547.0856530591846
bursts_freq,1305,128,1,2,1868023.820295406,ok,,37.51488891430199,,1,37.59111789986491,0,6.712,37.8231240902096
bursts_freq,1305,128,2,1,1868024.374754544,ok,,40.097484830766916,,1,40.1727668941021,0,14.006,66.16423302330077
bursts_freq,1305,128,2,1,1868024.375289681,ok,,65.31367707066238,,1,65.38688414730132,1,14.006,66.16423302330077
bursts_freq,1305,128,4,1,1868024.955642068,ok,,43.01210097037256,,1,43.08932088315487,0,18.936,86.03263995610178
bursts_freq,1305,128,4,1,1868024.956163806,ok,,84.9611721932888,,1,85.0350761320442,1,18.936,86.03263995610178
bursts_freq,1305,128,4,1,1868024.956464181,ok,,84.82041000388563,,1,84.85951600596309,2,18.936,86.03263995610178
bursts_freq,1305,128,4,1,1868024.956718666,ok,,84.66174709610641,,1,84.69209005124867,3,18.936,86.03263995610178
bursts_freq,1305,1024,4,2,1868025.562643681,ok,,206.19816915132105,,1,206.2411759980023,0,103.104,394.3534670397639
bursts_freq,1305,1024,4,2,1868025.563184441,ok,,205.49418800510466,,1,205.56922000832856,1,103.104,394.3534670397639
bursts_freq,1305,1024,4,2,1868025.563541222,ok,,393.04367918521166,,1,393.11712817288935,2,103.104,394.3534670397639
bursts_freq,1305,1024,4,2,1868025.563854339,ok,,392.88575085811317,,1,392.9266899358481,3,103.104,394.3534670397639
bursts_freq,1305,2048,4,1,1868026.483240863,ok,,401.86965093016624,,1,401.8883358221501,0,221.58,782.0064730476588
bursts_freq,1305,2048,4,1,1868026.483793689,ok,,401.1713161598891,,1,401.20482514612377,1,221.58,782.0064730476588
bursts_freq,1305,2048,4,1,1868026.484196399,ok,,780.8247229550034,,1,780.8552279602736,2,221.58,782.0064730476588
bursts_freq,1305,2048,4,1,1868026.484573469,ok,,780.5129310581833,,1,780.526524875313,3,221.58,782.0064730476588
bursts_freq,1305,1024,2,0,1868027.793592378,ok,,203.04058003239334,,1,203.07825994677842,0,39.803,203.3028828445822
bursts_freq,1305,1024,2,0,1868027.794127249,ok,,202.5856350082904,,1,202.60331709869206,1,39.803,203.3028828445822
