request_id,selected_prefill_endpoint_id,selected_decode_endpoint_id,route_timestamp_wall_s,prefill_completion_wall_s,kv_handoff_completion_wall_s,decode_start_wall_s,decode_completion_wall_s,outcome
phase3c-xpyd_power_compare_optimized_256656-0038,P1,D1,1788374728.7732258,1788374728.9039972,1788374728.9039998,1788374728.9040985,1788374732.5824869,completed
phase3c-xpyd_power_compare_optimized_256656-0039,P1,D1,1788374753.7725368,1788374753.9026253,1788374753.9026282,1788374753.902779,1788374757.5809937,completed
phase3c-xpyd_power_compare_optimized_256656-0040,P1,D1,1788374778.773439,1788374778.9036293,1788374778.9036322,1788374778.9037783,1788374782.5822191,completed
phase3c-xpyd_power_compare_optimized_256656-0041,P1,D1,1788374803.7731621,1788374803.9013786,1788374803.9013817,1788374803.9014745,1788374807.5793164,completed
phase3c-xpyd_power_compare_optimized_256656-0042,P1,D1,1788374828.7726457,1788374828.9021018,1788374828.9021041,1788374828.9022074,1788374832.580847,completed
phase3c-xpyd_power_compare_optimized_256656-0043,P1,D1,1788374853.7743483,1788374853.9027324,1788374853.9027355,1788374853.9028351,1788374857.5810242,completed
phase3c-xpyd_power_compare_optimized_256656-0044,P1,D1,1788374878.7735488,1788374878.9033499,1788374878.903352,1788374878.9034436,1788374882.5818563,completed
phase3c-xpyd_power_compare_optimized_256656-0045,P1,D1,1788374903.77393,1788374903.9062452,1788374903.9062474,1788374903.9063463,1788374907.584846,completed
phase3c-xpyd_power_compare_optimized_256656-0046,P1,D1,1788374928.7737765,1788374928.905829,1788374928.9058316,1788374928.9059339,1788374932.5830185,completed
phase3c-xpyd_power_compare_optimized_256656-0047,P1,D1,1788374953.7739327,1788374953.902624,1788374953.9026265,1788374953.9027727,1788374957.5810015,completed
phase3c-xpyd_power_compare_optimized_256656-0048,P1,D1,1788374989.8614326,1788374990.2006323,1788374990.2006347,1788374990.2007859,1788374993.946012,completed
phase3c-xpyd_power_compare_optimized_256656-0049,P1,D1,1788375003.762525,1788375004.078374,1788375004.0783765,1788375004.0784774,1788375007.821815,completed
phase3c-xpyd_power_compare_optimized_256656-0050,P1,D1,1788375028.7735248,1788375029.089607,1788375029.089609,1788375029.0897503,1788375032.8330288,completed
phase3c-xpyd_power_compare_optimized_256656-0051,P1,D1,1788375053.7734568,1788375054.090381,1788375054.090383,1788375054.0904841,1788375057.8337026,completed
phase3c-xpyd_power_compare_optimized_256656-0052,P1,D1,1788375078.7732518,1788375079.0915935,1788375079.0915961,1788375079.0917413,1788375082.8339121,completed
phase3c-xpyd_power_compare_optimized_256656-0053,P1,D1,1788375103.7582567,1788375104.0746164,1788375104.0746193,1788375104.0747669,1788375107.818108,completed
phase3c-xpyd_power_compare_optimized_256656-0054,P1,D1,1788375128.763127,1788375129.076902,1788375129.0769043,1788375129.0769982,1788375132.8189375,completed
phase3c-xpyd_power_compare_optimized_256656-0055,P1,D1,1788375153.7732415,1788375154.0886407,1788375154.088643,1788375154.0888023,1788375157.8322916,completed
phase3c-xpyd_power_compare_optimized_256656-0056,P1,D1,1788375178.7744548,1788375179.0898838,1788375179.0898867,1788375179.0899904,1788375182.8332255,completed
phase3c-xpyd_power_compare_optimized_256656-0057,P1,D1,1788375203.7738628,1788375204.0871572,1788375204.0871599,1788375204.0872629,1788375207.8304322,completed
phase3c-xpyd_power_compare_optimized_256656-0058,P1,D1,1788375228.773405,1788375229.087625,1788375229.0876274,1788375229.0877652,1788375232.831338,completed
phase3c-xpyd_power_compare_optimized_256656-0059,P1,D1,1788375253.7795103,1788375254.0902936,1788375254.0902967,1788375254.0904186,1788375257.834626,completed
phase3c-xpyd_power_compare_optimized_256656-0060,P1,D1,1788375278.7725909,1788375279.0824056,1788375279.0824077,1788375279.0825136,1788375282.8263586,completed
phase3c-xpyd_power_compare_optimized_256656-0061,P1,D1,1788375303.7730842,1788375304.0815136,1788375304.0815163,1788375304.0816221,1788375307.8250248,completed
phase3c-xpyd_power_compare_optimized_256656-0062,P1,D1,1788375328.7745824,1788375329.080604,1788375329.080607,1788375329.0807414,1788375332.8240812,completed
phase3c-xpyd_power_compare_optimized_256656-0063,P1,D1,1788375353.7734418,1788375354.0779157,1788375354.077918,1788375354.0780165,1788375357.82111,completed
phase3c-xpyd_power_compare_optimized_256656-0064,P1,D1,1788375378.7725592,1788375379.0825937,1788375379.082596,1788375379.082734,1788375382.8259554,completed
phase3c-xpyd_power_compare_optimized_256656-0065,P1,D1,1788375403.7731361,1788375404.0774834,1788375404.0774863,1788375404.0775905,1788375407.8209522,completed
phase3c-xpyd_power_compare_optimized_256656-0066,P1,D1,1788375428.7734387,1788375429.0794284,1788375429.079431,1788375429.0795343,1788375432.8224752,completed
phase3c-xpyd_power_compare_optimized_256656-0067,P1,D1,1788375453.7719557,1788375454.0797422,1788375454.0797448,1788375454.079854,1788375457.8241487,completed
phase3c-xpyd_power_compare_optimized_256656-0068,P1,D1,1788375478.7768672,1788375479.0829937,1788375479.082996,1788375479.0830855,1788375482.82511,completed
phase3c-xpyd_power_compare_optimized_256656-0069,P1,D1,1788375503.755745,1788375504.0609567,1788375504.0609603,1788375504.0611336,1788375507.80342,completed
phase3c-xpyd_power_compare_optimized_256656-0070,P1,D1,1788375528.7722297,1788375529.0758946,1788375529.0758975,1788375529.0760093,1788375532.8194652,completed
phase3c-xpyd_power_compare_optimized_256656-0071,P1,D1,1788375553.773167,1788375554.0766077,1788375554.07661,1788375554.0767539,1788375557.8184862,completed
phase3c-xpyd_power_compare_optimized_256656-0072,P1,D1,1788375578.767385,1788375579.0739622,1788375579.073965,1788375579.074083,1788375582.817825,completed
phase3c-xpyd_power_compare_optimized_256656-0073,P1,D1,1788375603.7735054,1788375604.0795422,1788375604.0795448,1788375604.0796423,1788375607.8209581,completed
phase3c-xpyd_power_compare_optimized_256656-0074,P1,D1,1788375628.7734222,1788375629.0844302,1788375629.0844333,1788375629.0845475,1788375632.828102,completed
phase3c-xpyd_power_compare_optimized_256656-0075,P1,D1,1788375653.774647,1788375654.0864837,1788375654.0864863,1788375654.0865936,1788375657.8301497,completed
phase3c-xpyd_power_compare_optimized_256656-0076,P1,D1,1788375678.759489,1788375679.0700154,1788375679.0700202,1788375679.0701911,1788375682.8146393,completed
phase3c-xpyd_power_compare_optimized_256656-0077,P1,D1,1788375703.7728276,1788375704.0837314,1788375704.083734,1788375704.0838358,1788375707.8274326,completed
phase3c-xpyd_power_compare_optimized_256656-0078,P1,D1,1788375728.7623394,1788375729.0721889,1788375729.0721917,1788375729.0722983,1788375732.815958,completed
phase3c-xpyd_power_compare_optimized_256656-0079,P1,D1,1788375753.773671,1788375754.085379,1788375754.085381,1788375754.085472,1788375757.8281016,completed
phase3c-xpyd_power_compare_optimized_256656-0080,P1,D1,1788375778.7631507,1788375779.071767,1788375779.07177,1788375779.0718677,1788375782.8139791,completed
phase3c-xpyd_power_compare_optimized_256656-0081,P1,D1,1788375803.7741666,1788375804.0851572,1788375804.08516,1788375804.0852535,1788375807.82711,completed
phase3c-xpyd_power_compare_optimized_256656-0082,P1,D1,1788375828.774154,1788375829.0857537,1788375829.0857563,1788375829.0858648,1788375832.8290048,completed
phase3c-xpyd_power_compare_optimized_256656-0083,P1,D1,1788375853.7735887,1788375854.084771,1788375854.0847733,1788375854.084873,1788375857.8273525,completed
phase3c-xpyd_power_compare_optimized_256656-0084,P1,D1,1788375878.7732816,1788375879.0823486,1788375879.0823505,1788375879.08246,1788375882.8260596,completed
phase3c-xpyd_power_compare_optimized_256656-0085,P1,D1,1788375903.7742608,1788375904.078931,1788375904.0789342,1788375904.0790315,1788375907.8213015,completed
phase3c-xpyd_power_compare_optimized_256656-0086,P1,D1,1788375928.7730422,1788375929.0797455,1788375929.0797484,1788375929.0798597,1788375932.8235424,completed
phase3c-xpyd_power_compare_optimized_256656-0087,P1,D1,1788375953.7725985,1788375954.077757,1788375954.0777597,1788375954.0778668,1788375957.8211205,completed
phase3c-xpyd_power_compare_optimized_256656-0088,P1,D1,1788375978.7588987,1788375979.0661972,1788375979.0661995,1788375979.066301,1788375982.8094623,completed
phase3c-xpyd_power_compare_optimized_256656-0089,P1,D1,1788376003.7732959,1788376004.07813,1788376004.0781326,1788376004.0782504,1788376007.821932,completed
phase3c-xpyd_power_compare_optimized_256656-0090,P1,D1,1788376028.7741148,1788376029.0785363,1788376029.0785382,1788376029.078645,1788376032.8224938,completed
phase3c-xpyd_power_compare_optimized_256656-0091,P1,D1,1788376053.773581,1788376054.0805552,1788376054.0805576,1788376054.0806818,1788376057.8242028,completed
phase3c-xpyd_power_compare_optimized_256656-0092,P1,D1,1788376078.7731621,1788376079.0772014,1788376079.077204,1788376079.0773113,1788376082.8212516,completed
phase3c-xpyd_power_compare_optimized_256656-0093,P1,D1,1788376103.773521,1788376104.0773003,1788376104.0773025,1788376104.077406,1788376107.8208952,completed
phase3c-xpyd_power_compare_optimized_256656-0094,P1,D1,1788376128.773773,1788376129.0805929,1788376129.0805955,1788376129.0807273,1788376132.8237212,completed
phase3c-xpyd_power_compare_optimized_256656-0095,P1,D1,1788376153.7538197,1788376154.0605063,1788376154.0605092,1788376154.060619,1788376157.8038888,completed
phase3c-xpyd_power_compare_optimized_256656-0096,P1,D1,1788376190.3202548,1788376190.7177958,1788376190.7177985,1788376190.7179108,1788376194.5782373,completed
phase3c-xpyd_power_compare_optimized_256656-0097,P1,D1,1788376203.7610302,1788376204.144633,1788376204.1446362,1788376204.144793,1788376208.0040755,completed
phase3c-xpyd_power_compare_optimized_256656-0098,P1,D1,1788376228.7788482,1788376229.160578,1788376229.1605806,1788376229.1607103,1788376233.020351,completed
phase3c-xpyd_power_compare_optimized_256656-0099,P1,D1,1788376253.7716067,1788376254.1541476,1788376254.1541502,1788376254.1542585,1788376258.0139236,completed
phase3c-xpyd_power_compare_optimized_256656-0100,P1,D1,1788376278.773762,1788376279.152098,1788376279.1521006,1788376279.1522036,1788376283.012049,completed
phase3c-xpyd_power_compare_optimized_256656-0101,P1,D1,1788376303.7735412,1788376304.1515825,1788376304.1515849,1788376304.1517088,1788376308.0114546,completed
phase3c-xpyd_power_compare_optimized_256656-0102,P1,D1,1788376328.7721791,1788376329.15517,1788376329.1551723,1788376329.1552763,1788376333.0150487,completed
phase3c-xpyd_power_compare_optimized_256656-0103,P1,D1,1788376353.7589347,1788376354.139129,1788376354.1391313,1788376354.1392412,1788376357.9991956,completed
phase3c-xpyd_power_compare_optimized_256656-0104,P1,D1,1788376378.7603142,1788376379.1448102,1788376379.1448128,1788376379.1449046,1788376383.0038683,completed
phase3c-xpyd_power_compare_optimized_256656-0105,P1,D1,1788376403.7729104,1788376404.150647,1788376404.1506495,1788376404.1507902,1788376408.0089426,completed
phase3c-xpyd_power_compare_optimized_256656-0106,P1,D1,1788376428.774306,1788376429.1523502,1788376429.152353,1788376429.1524594,1788376433.0120573,completed
phase3c-xpyd_power_compare_optimized_256656-0107,P1,D1,1788376453.773405,1788376454.1529675,1788376454.1529698,1788376454.1530733,1788376458.0124018,completed
phase3c-xpyd_power_compare_optimized_256656-0108,P1,D1,1788376478.7730742,1788376479.1551616,1788376479.155164,1788376479.1552694,1788376483.0150924,completed
phase3c-xpyd_power_compare_optimized_256656-0109,P1,D1,1788376503.7742786,1788376504.1578045,1788376504.1578074,1788376504.1579106,1788376508.0177567,completed
phase3c-xpyd_power_compare_optimized_256656-0110,P1,D1,1788376528.772714,1788376529.1547494,1788376529.1547525,1788376529.154855,1788376533.0145068,completed
phase3c-xpyd_power_compare_optimized_256656-0111,P1,D1,1788376553.7730012,1788376554.1582537,1788376554.1582556,1788376554.158363,1788376558.0178173,completed
phase3c-xpyd_power_compare_optimized_256656-0112,P1,D1,1788376578.773702,1788376579.156772,1788376579.1567748,1788376579.156878,1788376583.0168247,completed
phase3c-xpyd_power_compare_optimized_256656-0113,P1,D1,1788376603.7731059,1788376604.152331,1788376604.1523335,1788376604.152426,1788376608.0110097,completed
phase3c-xpyd_power_compare_optimized_256656-0114,P1,D1,1788376628.7727554,1788376629.1515656,1788376629.151568,1788376629.1517005,1788376633.0113814,completed
phase3c-xpyd_power_compare_optimized_256656-0115,P1,D1,1788376653.7725348,1788376654.1521308,1788376654.1521342,1788376654.1522453,1788376658.0118277,completed
phase3c-xpyd_power_compare_optimized_256656-0116,P1,D1,1788376678.773601,1788376679.147532,1788376679.1475344,1788376679.1476412,1788376683.0070612,completed
phase3c-xpyd_power_compare_optimized_256656-0117,P1,D1,1788376703.773171,1788376704.1447508,1788376704.1447535,1788376704.1448596,1788376708.0034947,completed
phase3c-xpyd_power_compare_optimized_256656-0118,P1,D1,1788376728.7725182,1788376729.1511762,1788376729.151179,1788376729.151283,1788376733.0109317,completed
phase3c-xpyd_power_compare_optimized_256656-0119,P1,D1,1788376753.7733142,1788376754.1571152,1788376754.1571176,1788376754.1572244,1788376758.0172117,completed
phase3c-xpyd_power_compare_optimized_256656-0120,P1,D1,1788376778.773633,1788376779.1511345,1788376779.1511369,1788376779.1512415,1788376783.0112748,completed
phase3c-xpyd_power_compare_optimized_256656-0121,P1,D1,1788376803.7747173,1788376804.1468136,1788376804.1468174,1788376804.1469817,1788376808.0070624,completed
phase3c-xpyd_power_compare_optimized_256656-0122,P1,D1,1788376828.7741919,1788376829.151138,1788376829.1511407,1788376829.1512463,1788376833.0112476,completed
phase3c-xpyd_power_compare_optimized_256656-0123,P1,D1,1788376853.774651,1788376854.145211,1788376854.1452131,1788376854.145321,1788376858.0050888,completed
phase3c-xpyd_power_compare_optimized_256656-0124,P1,D1,1788376878.772344,1788376879.1493876,1788376879.1493897,1788376879.1494868,1788376883.008956,completed
phase3c-xpyd_power_compare_optimized_256656-0125,P1,D1,1788376903.7729812,1788376904.14877,1788376904.148773,1788376904.1488643,1788376908.008061,completed
phase3c-xpyd_power_compare_optimized_256656-0126,P1,D1,1788376928.7744153,1788376929.1588612,1788376929.1588635,1788376929.1589682,1788376933.0188,completed
phase3c-xpyd_power_compare_optimized_256656-0127,P1,D1,1788376953.7729352,1788376954.152467,1788376954.1524694,1788376954.1525602,1788376958.011336,completed
phase3c-xpyd_power_compare_optimized_256656-0128,P1,D1,1788376978.772546,1788376979.1563148,1788376979.156317,1788376979.15642,1788376983.016328,completed
phase3c-xpyd_power_compare_optimized_256656-0129,P1,D1,1788377003.7738616,1788377004.1508782,1788377004.150881,1788377004.15099,1788377008.0103397,completed
phase3c-xpyd_power_compare_optimized_256656-0130,P1,D1,1788377028.7743511,1788377029.1517994,1788377029.151802,1788377029.1519086,1788377033.011452,completed
phase3c-xpyd_power_compare_optimized_256656-0131,P1,D1,1788377053.7729192,1788377054.1516151,1788377054.1516178,1788377054.1517732,1788377058.011229,completed
phase3c-xpyd_power_compare_optimized_256656-0132,P1,D1,1788377078.7742736,1788377079.1538994,1788377079.1539018,1788377079.1540031,1788377083.013462,completed
phase3c-xpyd_power_compare_optimized_256656-0133,P1,D1,1788377103.7727664,1788377104.1560068,1788377104.1560094,1788377104.156116,1788377108.0157504,completed
phase3c-xpyd_power_compare_optimized_256656-0134,P1,D1,1788377128.772504,1788377129.154465,1788377129.1544676,1788377129.154573,1788377133.014493,completed
phase3c-xpyd_power_compare_optimized_256656-0135,P1,D1,1788377153.7732146,1788377154.1579466,1788377154.1579487,1788377154.1580558,1788377158.0177858,completed
phase3c-xpyd_power_compare_optimized_256656-0136,P1,D1,1788377178.7736475,1788377179.1590652,1788377179.159068,1788377179.1591735,1788377183.0189943,completed
phase3c-xpyd_power_compare_optimized_256656-0137,P1,D1,1788377203.772805,1788377204.1513638,1788377204.1513665,1788377204.1514604,1788377208.0099556,completed
phase3c-xpyd_power_compare_optimized_256656-0138,P1,D1,1788377228.774134,1788377229.154179,1788377229.1541817,1788377229.154288,1788377233.014435,completed
phase3c-xpyd_power_compare_optimized_256656-0139,P1,D1,1788377253.7734354,1788377254.1568172,1788377254.15682,1788377254.1569288,1788377258.01639,completed
phase3c-xpyd_power_compare_optimized_256656-0140,P1,D1,1788377278.7733848,1788377279.1571808,1788377279.1571832,1788377279.15729,1788377283.0173154,completed
phase3c-xpyd_power_compare_optimized_256656-0141,P1,D1,1788377303.7742555,1788377304.15689,1788377304.156892,1788377304.1569977,1788377308.0170774,completed
phase3c-xpyd_power_compare_optimized_256656-0142,P1,D1,1788377328.7733734,1788377329.1585274,1788377329.1585305,1788377329.158637,1788377333.0182195,completed
phase3c-xpyd_power_compare_optimized_256656-0143,P1,D1,1788377353.7732167,1788377354.153789,1788377354.1537914,1788377354.153913,1788377358.0130193,completed
phase3c-xpyd_power_compare_optimized_256656-0144,P1,D1,1788377390.2874875,1788377390.406423,1788377390.4064252,1788377390.4065273,1788377397.6669405,completed
phase3c-xpyd_power_compare_optimized_256656-0145,P1,D1,1788377403.7596228,1788377403.8735273,1788377403.8735301,1788377403.8736284,1788377411.1333437,completed
phase3c-xpyd_power_compare_optimized_256656-0146,P1,D1,1788377428.7702243,1788377428.8859677,1788377428.88597,1788377428.886069,1788377436.1459594,completed
phase3c-xpyd_power_compare_optimized_256656-0147,P1,D1,1788377453.7700505,1788377453.889232,1788377453.889234,1788377453.889338,1788377461.1488976,completed
phase3c-xpyd_power_compare_optimized_256656-0148,P1,D1,1788377478.7698648,1788377478.886112,1788377478.8861144,1788377478.8862052,1788377486.1461382,completed
phase3c-xpyd_power_compare_optimized_256656-0149,P1,D1,1788377503.7704053,1788377503.88654,1788377503.8865423,1788377503.8866436,1788377511.146551,completed
phase3c-xpyd_power_compare_optimized_256656-0150,P1,D1,1788377528.7698889,1788377528.8842936,1788377528.884296,1788377528.8843944,1788377536.1450367,completed
phase3c-xpyd_power_compare_optimized_256656-0151,P1,D1,1788377553.7704449,1788377553.8862824,1788377553.8862848,1788377553.8863833,1788377561.1459475,completed
phase3c-xpyd_power_compare_optimized_256656-0152,P1,D1,1788377578.7706175,1788377578.8895257,1788377578.8895283,1788377578.8896277,1788377586.1496236,completed
phase3c-xpyd_power_compare_optimized_256656-0153,P1,D1,1788377603.770342,1788377603.8899763,1788377603.8899786,1788377603.8900785,1788377611.149647,completed
phase3c-xpyd_power_compare_optimized_256656-0154,P1,D1,1788377628.7688441,1788377628.887159,1788377628.887161,1788377628.8872528,1788377636.1457818,completed
phase3c-xpyd_power_compare_optimized_256656-0155,P1,D1,1788377653.7704196,1788377653.8870249,1788377653.8870273,1788377653.8871262,1788377661.1468184,completed
phase3c-xpyd_power_compare_optimized_256656-0156,P1,D1,1788377678.770417,1788377678.885534,1788377678.885536,1788377678.8856347,1788377686.1456504,completed
phase3c-xpyd_power_compare_optimized_256656-0157,P1,D1,1788377703.7700565,1788377703.888028,1788377703.8880308,1788377703.888134,1788377711.1483555,completed
phase3c-xpyd_power_compare_optimized_256656-0158,P1,D1,1788377728.7704048,1788377728.8863575,1788377728.8863597,1788377728.8864636,1788377736.14619,completed
phase3c-xpyd_power_compare_optimized_256656-0159,P1,D1,1788377753.7706017,1788377753.887651,1788377753.8876536,1788377753.887805,1788377761.1474664,completed
phase3c-xpyd_power_compare_optimized_256656-0160,P1,D1,1788377778.769522,1788377778.8877435,1788377778.887746,1788377778.8878438,1788377786.147451,completed
phase3c-xpyd_power_compare_optimized_256656-0161,P1,D1,1788377803.7692237,1788377803.8890183,1788377803.8890207,1788377803.88912,1788377811.148804,completed
phase3c-xpyd_power_compare_optimized_256656-0162,P1,D1,1788377828.7706127,1788377828.8883553,1788377828.8883579,1788377828.8884592,1788377836.1485415,completed
phase3c-xpyd_power_compare_optimized_256656-0163,P1,D1,1788377853.7703762,1788377853.8902037,1788377853.8902059,1788377853.8903086,1788377861.1496253,completed
phase3c-xpyd_power_compare_optimized_256656-0164,P1,D1,1788377878.770602,1788377878.8900263,1788377878.8900285,1788377878.8901327,1788377886.1502848,completed
phase3c-xpyd_power_compare_optimized_256656-0165,P1,D1,1788377903.7702024,1788377903.8874207,1788377903.8874233,1788377903.887526,1788377911.1471875,completed
phase3c-xpyd_power_compare_optimized_256656-0166,P1,D1,1788377928.7762687,1788377928.8919451,1788377928.8919475,1788377928.8920484,1788377936.1521428,completed
phase3c-xpyd_power_compare_optimized_256656-0167,P1,D1,1788377953.769594,1788377953.8856375,1788377953.8856401,1788377953.885784,1788377961.144279,completed
phase3c-xpyd_power_compare_optimized_256656-0168,P1,D1,1788377978.7688282,1788377978.8855422,1788377978.8855448,1788377978.885637,1788377986.1452742,completed
phase3c-xpyd_power_compare_optimized_256656-0169,P1,D1,1788378003.770081,1788378003.8862097,1788378003.8862123,1788378003.8863013,1788378011.1455152,completed
phase3c-xpyd_power_compare_optimized_256656-0170,P1,D1,1788378028.7693503,1788378028.8853354,1788378028.8853378,1788378028.8854432,1788378036.1450155,completed
phase3c-xpyd_power_compare_optimized_256656-0171,P1,D1,1788378053.7702768,1788378053.8879976,1788378053.888,1788378053.8880968,1788378061.1461701,completed
phase3c-xpyd_power_compare_optimized_256656-0172,P1,D1,1788378078.7710855,1788378078.8892689,1788378078.8892715,1788378078.8893774,1788378086.1489778,completed
phase3c-xpyd_power_compare_optimized_256656-0173,P1,D1,1788378103.770824,1788378103.8887212,1788378103.8887239,1788378103.8888276,1788378111.1483538,completed
phase3c-xpyd_power_compare_optimized_256656-0174,P1,D1,1788378128.7697675,1788378128.8892062,1788378128.8892088,1788378128.8893087,1788378136.1486516,completed
phase3c-xpyd_power_compare_optimized_256656-0175,P1,D1,1788378153.7703047,1788378153.8908768,1788378153.890879,1788378153.8909812,1788378161.149476,completed
phase3c-xpyd_power_compare_optimized_256656-0176,P1,D1,1788378178.7692604,1788378178.8861594,1788378178.8861616,1788378178.8862634,1788378186.145704,completed
