request_id,workload_id,input_len,requested_output_len,observed_output_tokens,prefill_endpoint_id,decode_endpoint_id,ttft_ms,tpot_ms,client_observed_ttft_ms,client_observed_tpot_ms,mean_itl_ms,e2e_latency_ms,prefill_latency_ms,decode_stream_latency_ms,real_sse,logical_request_id_propagated
phase3c-xpyd_power_compare_optimized_256656-0045,small_light,128,64,64,P1,D1,209.70439410302788,57.161651998906144,218.9034289913252,57.16501884273298,57.16056652396681,3820.2996160835028,132.15427310205996,3678.441984928213,True,True
phase3c-xpyd_power_compare_optimized_256656-0046,small_light,128,64,64,P1,D1,208.45802093390375,57.15485353998485,217.32719894498587,57.15797419127609,57.15327255523926,3818.2795729953796,131.90623803529888,3677.027344936505,True,True
phase3c-xpyd_power_compare_optimized_256656-0047,small_light,128,64,64,P1,D1,206.03025297168642,57.15887268288209,214.8468770319596,57.16328861908839,57.15845047592348,3816.1340600345284,128.5382170462981,3678.1703350134194,True,True
phase3c-xpyd_power_compare_optimized_256656-0048,prefill_medium,1024,64,64,P1,D1,425.7774499710649,58.07578920697173,11521.929039037786,58.078996125712166,58.07393657169231,15180.905794957653,339.03966494835913,3745.167515007779,True,True
phase3c-xpyd_power_compare_optimized_256656-0049,prefill_medium,1024,64,64,P1,D1,400.257603963837,58.07929468296823,409.10238795913756,58.08214103204331,58.07790684232872,4068.2772729778662,315.7135470537469,3743.2789559243247,True,True
phase3c-xpyd_power_compare_optimized_256656-0050,prefill_medium,1024,64,64,P1,D1,400.66813596058637,58.07616839754499,409.6215780591592,58.079619825418504,58.074709951936725,4068.637627060525,315.8984889741987,3743.2108860230073,True,True
phase3c-xpyd_power_compare_optimized_256656-0051,prefill_medium,1024,64,64,P1,D1,401.3210899429396,58.07708958829088,409.87058193422854,58.08191496827123,58.07757249198085,4069.0312249353155,316.76920293830335,3743.120427010581,True,True
phase3c-xpyd_power_compare_optimized_256656-0052,prefill_medium,1024,64,64,P1,D1,402.28092100005597,58.068811492477025,411.0032489988953,58.07321225403852,58.06818350757812,4069.6156210033223,318.187294062227,3742.102771997452,True,True
phase3c-xpyd_power_compare_optimized_256656-0053,prefill_medium,1024,64,64,P1,D1,400.5944769596681,58.082879524648426,408.82309793960303,58.08855314362084,58.08353034912476,4068.4019459877163,316.19935494381934,3743.2754250476137,True,True
phase3c-xpyd_power_compare_optimized_256656-0054,prefill_medium,1024,64,64,P1,D1,396.90182905178517,58.07720752440334,405.49611300230026,58.08205201497508,58.077105030875714,4064.6653899457306,313.625841983594,3741.8712090002373,True,True
