step,gpu_type,gpu_freq_mhz,mem_freq_mhz,tp_degree,input_len,output_len,request_rate,run,num_prompts,benchmark_duration_s,request_throughput_rps,output_token_throughput_tps,total_token_throughput_tps,mean_ttft_ms,median_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,p99_itl_ms,avg_power_w,min_power_w,max_power_w,energy_j,avg_gpu_util_pct,avg_mem_util_pct,monitor_samples
step2a,L40S,2520,9001,1,6144,1024,1,3,500,1218.19,0.41,420.30,2941.67,892.53,791.70,1221.13,73.13,74.54,74.85,73.13,62.02,212.98,339.18,80.50,356.28,433452,97.4,86.5,21494
step2a,L40S,2520,9001,1,6144,1024,10,1,500,1183.04,0.42,432.78,3029.06,1862.47,1297.22,14981.21,91.04,92.68,93.10,91.04,76.39,221.95,338.15,74.99,355.05,419971,97.4,87.2,20876
step2a,L40S,2520,9001,1,6144,1024,10,2,500,1185.85,0.42,431.76,3021.87,1913.03,1299.31,16007.43,91.22,92.74,93.15,91.22,76.44,222.32,340.34,82.80,356.70,421604,97.9,87.5,20847
step2a,L40S,2520,9001,1,6144,1024,10,3,500,1185.65,0.42,431.83,3022.39,1893.33,1299.41,15559.62,91.22,92.77,93.20,91.22,76.45,222.40,339.92,81.46,356.35,421718,97.7,87.4,20871
step2a,L40S,2520,9001,1,6144,1024,50,1,500,1185.70,0.42,431.81,3022.28,2049.33,1300.24,18811.17,91.23,92.78,93.19,91.23,76.45,222.20,339.99,81.48,355.86,421436,97.8,87.4,20864
step2a,L40S,2520,9001,1,6144,1024,50,2,500,1185.33,0.42,431.95,3023.20,2048.05,1299.51,18781.58,91.20,92.76,93.18,91.20,76.45,221.92,339.21,82.09,355.27,420587,97.7,87.4,20867
step2a,L40S,2520,9001,1,6144,1024,50,3,500,1185.10,0.42,432.03,3023.78,2047.38,1298.97,18781.26,91.18,92.75,93.16,91.18,76.45,222.09,338.56,81.58,356.20,420734,97.5,87.2,20898
step2a,L40S,2520,9001,1,7168,32,1,1,500,502.01,1.00,31.87,7170.24,1254.84,968.53,3619.81,82.89,68.95,177.01,82.89,27.13,184.47,251.59,78.48,360.65,144895,67.9,37.6,9959
step2a,L40S,2520,9001,1,7168,32,1,2,500,502.05,1.00,31.87,7169.66,1260.96,982.32,3474.54,81.57,64.00,175.26,82.05,27.11,184.03,218.61,75.94,357.61,153328,55.2,30.7,12104
step2a,L40S,2520,9001,1,7168,32,1,3,500,502.05,1.00,31.87,7169.59,1259.99,977.06,3573.32,82.14,67.95,176.72,82.18,27.13,184.51,222.69,76.06,357.13,152293,56.8,31.6,11830
step2a,L40S,2520,9001,1,7168,32,10,1,500,308.09,1.62,51.93,11683.37,15576.28,16099.70,16482.17,173.79,175.24,179.69,173.79,176.95,187.31,299.17,77.70,352.79,112985,81.6,33.7,6493
step2a,L40S,2520,9001,1,7168,32,10,2,500,311.73,1.60,51.33,11547.01,15761.91,16494.93,16691.27,175.84,179.42,180.15,175.84,179.10,189.11,327.33,80.53,353.22,111327,91.8,37.4,5833
step2a,L40S,2520,9001,1,7168,32,10,3,500,306.96,1.63,52.12,11726.27,15516.85,16053.03,16354.35,173.15,174.78,177.78,173.15,176.37,186.70,276.83,76.84,353.47,115704,73.2,30.3,7201
step2a,L40S,2520,9001,1,7168,32,50,1,500,309.50,1.62,51.70,11630.23,15765.10,16287.08,16725.22,174.70,177.18,177.83,174.70,178.14,187.17,327.14,81.21,353.73,110644,91.8,37.6,5798
step2a,L40S,2520,9001,1,7168,32,50,2,500,309.29,1.62,51.73,11637.88,15753.86,16273.31,16905.32,174.59,176.91,177.75,174.59,178.20,186.96,327.06,80.54,353.18,110596,91.7,37.6,5791
step2a,L40S,2520,9001,1,7168,32,50,3,500,309.32,1.62,51.73,11636.63,15754.23,16214.12,18046.38,174.43,176.58,177.74,174.43,178.18,187.02,327.04,80.24,355.61,110533,91.8,37.7,5684
step2a,L40S,2520,9001,1,7168,128,1,1,500,504.94,0.99,126.75,7223.57,1400.35,1132.14,3969.71,78.67,69.00,179.90,78.67,35.65,210.54,313.72,80.24,361.59,168316,93.4,60.1,9128
step2a,L40S,2520,9001,1,7168,128,1,2,500,504.96,0.99,126.49,7208.92,1409.72,1131.47,3978.49,78.71,67.84,178.53,78.71,35.63,209.18,314.05,82.56,359.81,168495,93.3,60.0,9131
step2a,L40S,2520,9001,1,7168,128,1,3,500,504.97,0.99,126.74,7223.17,1441.66,1160.59,4027.56,80.19,69.96,179.56,80.48,36.20,211.63,314.29,82.43,359.21,168615,93.3,59.5,9109
step2a,L40S,2520,9001,1,7168,128,10,1,500,378.53,1.32,169.07,9635.89,1814.57,1254.93,15218.98,191.99,198.11,201.67,191.99,205.80,216.71,326.83,82.07,355.05,135898,91.8,53.7,7128
step2a,L40S,2520,9001,1,7168,128,10,2,500,376.28,1.33,170.09,9693.64,1807.22,1246.23,15226.00,190.81,196.11,199.39,190.81,204.69,215.35,329.95,81.60,354.54,134633,93.0,54.7,6986
step2a,L40S,2520,9001,1,7168,128,10,3,500,377.09,1.33,169.72,9672.67,1809.82,1250.38,15223.60,191.23,196.69,200.19,191.23,204.98,215.91,329.51,81.42,354.24,134985,92.9,54.5,7020
step2a,L40S,2520,9001,1,7168,128,50,1,500,377.28,1.33,169.63,9667.79,1912.60,1252.03,17955.92,191.47,197.14,200.83,191.47,205.32,216.66,331.36,81.70,355.76,134823,93.6,55.0,6965
step2a,L40S,2520,9001,1,7168,128,50,2,500,376.61,1.33,169.94,9685.14,1901.12,1250.64,17755.60,191.18,196.95,201.00,191.18,204.95,216.59,330.91,80.99,355.55,134617,93.4,55.0,6964
step2a,L40S,2520,9001,1,7168,128,50,3,500,379.40,1.32,168.69,9613.96,1918.03,1255.20,17936.67,192.58,198.31,201.72,192.58,206.64,217.92,329.92,81.09,355.05,135631,93.1,54.4,7047
step2a,L40S,2520,9001,1,7168,512,1,1,500,756.11,0.66,338.58,5077.97,983.34,933.74,1442.46,89.16,91.50,92.17,89.16,61.99,214.63,335.91,80.38,359.75,268655,96.1,75.7,13506
step2a,L40S,2520,9001,1,7168,512,1,2,500,755.28,0.66,338.95,5083.54,977.49,929.08,1459.44,89.07,91.27,91.85,89.07,61.97,213.50,336.5,80.75,360.14,268206,96.4,76.0,13456
step2a,L40S,2520,9001,1,7168,512,1,3,500,756.25,0.66,338.51,5077.02,983.31,936.07,1442.45,89.18,91.49,92.20,89.18,61.97,214.44,336.44,80.73,357.20,268691,96.3,75.8,13496
step2a,L40S,2520,9001,1,7168,512,10,1,500,671.11,0.75,381.46,5721.13,1799.87,1256.11,15103.61,86.66,88.41,89.49,86.66,52.35,215.57,336.22,81.95,354.22,239934,95.9,73.6,12158
step2a,L40S,2520,9001,1,7168,512,10,2,500,672.08,0.74,380.91,5712.89,1803.17,1258.34,15110.87,86.79,88.64,89.52,86.79,52.36,215.75,337.02,81.70,354.32,240088,96.2,73.8,12142
step2a,L40S,2520,9001,1,7168,512,10,3,500,671.61,0.74,381.18,5716.90,1808.15,1255.63,15307.03,86.72,88.48,89.46,86.72,52.39,215.35,335.76,81.21,356.76,240253,95.8,73.5,12180
step2a,L40S,2520,9001,1,7168,512,50,1,500,670.77,0.75,381.65,5724.04,1907.15,1256.17,17833.05,86.64,88.41,89.43,86.64,52.34,215.38,336.5,82.43,356.30,239842,96.0,73.7,12134
step2a,L40S,2520,9001,1,7168,512,50,2,500,671.13,0.75,381.45,5720.96,1916.80,1256.46,18000.97,86.67,88.44,89.32,86.67,52.35,215.48,335.77,81.73,356.22,240025,95.8,73.5,12166
step2a,L40S,2520,9001,1,7168,512,50,3,500,671.60,0.74,381.18,5716.94,1917.58,1256.82,18005.66,86.73,88.53,89.38,86.73,52.39,215.61,336.15,81.60,355.33,240265,95.9,73.5,12170
step2a,L40S,2520,9001,1,7168,1024,1,1,500,1253.17,0.40,408.56,3268.10,947.64,868.86,1441.23,75.26,76.70,76.90,75.26,61.88,214.11,340.34,82.31,357.05,445950,97.6,85.1,22035
step2a,L40S,2520,9001,1,7168,1024,1,2,500,1253.81,0.40,408.35,3266.43,955.51,870.42,1442.11,75.29,76.73,77.14,75.29,61.88,213.85,340.37,81.24,357.88,445839,97.7,85.2,22037
step2a,L40S,2520,9001,1,7168,1024,1,3,500,1252.73,0.40,408.71,3269.27,949.32,870.70,1448.38,75.23,76.66,76.95,75.23,61.87,213.83,338.89,80.63,358.96,445872,97.2,84.8,22127
step2a,L40S,2520,9001,1,7168,1024,10,1,500,1063.00,0.47,481.66,3852.78,1813.67,1258.51,15364.71,69.32,70.40,70.89,69.32,52.31,215.01,338.61,80.63,354.68,379914,97.2,82.8,19091
step2a,L40S,2520,9001,1,7168,1024,10,2,500,1063.71,0.47,481.33,3850.19,1815.91,1258.23,15380.14,69.37,70.47,70.93,69.37,52.33,215.23,339.79,81.58,354.54,380149,97.5,83.0,19026
step2a,L40S,2520,9001,1,7168,1024,10,3,500,1063.69,0.47,481.34,3850.27,1809.04,1258.37,15178.58,69.37,70.46,70.90,69.37,52.31,215.17,339.76,82.43,354.04,379955,97.6,83.0,19017
step2a,L40S,2520,9001,1,7168,1024,50,1,500,1063.22,0.47,481.56,3851.98,1925.36,1258.37,18084.16,69.34,70.43,70.88,69.34,52.30,215.38,339.32,81.70,354.75,379873,97.4,82.9,19048
step2a,L40S,2520,9001,1,7168,1024,50,2,500,1063.19,0.47,481.57,3852.08,1913.69,1258.99,17793.82,69.35,70.45,70.88,69.35,52.32,215.10,336.53,80.14,354.89,380978,96.3,82.0,19242
step2a,L40S,2520,9001,1,7168,1024,50,3,500,1063.49,0.47,481.43,3851.00,1926.62,1258.28,18103.49,69.36,70.42,70.84,69.36,52.30,215.27,339.6,81.21,356.39,379930,97.5,83.0,19027
step2b,L40S,2520,9001,1,4096,32,1,1,500,501.13,1.00,31.93,4117.73,484.86,400.29,1292.27,37.43,31.88,93.92,37.43,23.52,169.80,219.08,75.58,360.84,115493,61.4,45.2,9127
step2b,L40S,2520,9001,1,4096,32,1,2,500,501.13,1.00,31.93,4117.72,487.53,402.06,1254.10,37.57,31.91,94.99,37.57,23.52,170.38,221.28,79.70,359.99,116153,61.7,45.0,9126
step2b,L40S,2520,9001,1,4096,32,1,3,500,501.13,1.00,31.93,4117.73,486.15,399.57,1292.50,37.54,31.92,94.11,37.54,23.53,169.83,221.16,79.21,358.33,116195,61.5,44.9,9134
step2b,L40S,2520,9001,1,4096,32,10,1,500,178.12,2.81,89.83,11584.63,15412.44,16671.93,16790.36,173.70,177.57,178.68,173.70,176.21,184.51,317.15,79.21,353.27,64204.3,88.5,39.6,3482
step2b,L40S,2520,9001,1,4096,32,10,2,500,178.71,2.80,89.53,11546.34,15470.78,16584.24,16773.48,174.27,176.68,178.52,174.27,176.89,184.51,318.44,82.31,356.46,64451.1,88.7,39.5,3485
step2b,L40S,2520,9001,1,4096,32,10,3,500,178.72,2.80,89.53,11546.19,15469.93,16562.55,16792.70,174.24,176.43,178.75,174.24,176.81,184.31,316.88,81.58,352.88,64532.6,88.1,39.3,3500
step2b,L40S,2520,9001,1,4096,128,1,1,500,503.74,0.99,127.05,4191.61,548.68,446.04,1423.36,39.32,37.09,64.56,39.32,27.18,178.02,290.4,81.82,359.31,154445,92.6,74.9,8996
step2b,L40S,2520,9001,1,4096,128,1,2,500,503.75,0.99,126.79,4183.18,548.26,446.52,1397.61,39.29,36.79,64.44,39.29,27.19,178.30,291.25,83.17,359.23,154491,92.9,75.7,8945
step2b,L40S,2520,9001,1,4096,128,1,3,500,503.75,0.99,127.05,4191.58,549.69,445.32,1417.41,39.39,37.18,64.73,39.39,27.21,178.82,291.8,82.09,361.68,154844,92.7,75.2,8980
step2b,L40S,2520,9001,1,4096,128,10,1,500,262.78,1.90,243.55,8035.27,6456.10,5778.50,18886.55,198.58,207.48,209.41,198.58,228.11,251.41,324.98,82.68,357.69,94251.2,91.7,71.1,4903
step2b,L40S,2520,9001,1,4096,128,10,2,500,263.00,1.90,243.34,8028.37,6460.01,5785.01,18874.06,198.76,207.64,209.48,198.76,228.42,252.07,324.86,83.04,353.93,94374.4,91.6,71.0,4901
step2b,L40S,2520,9001,1,4096,128,10,3,500,263.73,1.90,242.67,8006.28,6487.86,5797.12,19093.55,199.25,207.99,210.01,199.25,228.92,252.36,324.81,82.68,354.96,94619.1,91.5,70.8,4927
step2b,L40S,2520,9001,2,4096,32,1,1,500,500.78,1.00,31.95,4120.61,437.14,359.36,1059.30,23.42,22.14,74.50,23.46,13.81,152.85,335.02,75.60,276.35,175048,51.1,27.0,17839
step2b,L40S,2520,9001,2,4096,32,1,2,500,500.78,1.00,31.95,4120.61,432.88,354.13,1051.71,23.43,22.17,74.41,23.45,13.81,152.88,334.52,77.70,276.37,176965,50.3,26.8,18081
step2b,L40S,2520,9001,2,4096,32,1,3,500,500.77,1.00,31.95,4120.62,436.77,358.18,1058.95,23.42,22.15,74.41,23.42,13.76,152.97,337.66,78.06,278.80,175566,51.3,27.1,17771
step2b,L40S,2520,9001,2,4096,32,10,1,500,156.98,3.19,101.92,13145.07,28835.74,34141.03,34525.87,153.34,155.88,156.41,153.34,155.72,159.05,488.2,78.18,288.95,88005.6,87.1,22.3,6033
step2b,L40S,2520,9001,2,4096,32,10,2,500,157.41,3.18,101.65,13109.24,28927.72,34244.41,34581.43,153.75,156.31,156.66,153.75,156.21,159.32,489.74,80.60,285.65,88388,87.2,22.2,6042
step2b,L40S,2520,9001,2,4096,32,10,3,500,157.29,3.18,101.72,13119.03,28902.91,34213.42,34565.14,153.64,156.18,156.56,153.64,156.07,159.95,493.15,80.72,285.67,88840.6,87.3,22.3,6030
step2b,L40S,2520,9001,2,4096,128,1,1,500,502.16,1.00,127.45,4204.86,463.31,371.64,1068.37,21.76,20.35,44.21,21.80,14.12,154.67,456.5,81.58,331.08,240097,83.0,57.4,17664
step2b,L40S,2520,9001,2,4096,128,1,2,500,502.16,1.00,127.45,4204.86,463.59,372.31,1069.83,21.73,20.32,44.18,21.73,14.13,154.65,456.26,79.75,337.25,239239,83.2,57.8,17596
step2b,L40S,2520,9001,2,4096,128,1,3,500,502.16,1.00,127.45,4204.85,463.39,371.47,1067.33,21.73,20.32,44.19,21.74,14.12,154.55,454.15,79.99,330.77,239245,82.5,57.3,17681
step2b,L40S,2520,9001,2,4096,128,10,1,500,213.60,2.34,299.63,9885.41,24481.44,26975.12,34897.78,196.39,208.42,209.39,196.39,203.46,237.32,537.93,79.99,350.90,127951,90.5,46.2,7950
step2b,L40S,2520,9001,2,4096,128,10,2,500,214.01,2.34,299.06,9866.58,24531.90,27013.88,34992.27,196.76,208.82,209.91,196.76,203.54,237.59,543.12,82.92,352.11,129055,90.6,46.3,7947
step2b,L40S,2520,9001,2,4096,128,10,3,500,214.13,2.34,298.89,9860.92,24552.30,27077.80,35077.16,196.87,208.90,210.16,196.87,203.57,237.43,540.76,82.29,351.99,128908,90.3,46.2,7973
step2b,L40S,2520,9001,4,4096,32,1,1,500,500.59,1.00,31.96,4122.17,369.23,299.05,872.27,16.36,9.79,64.95,16.36,9.52,136.55,518.48,75.72,207.51,267203,42.8,14.6,35567
step2b,L40S,2520,9001,4,4096,32,1,2,500,500.59,1.00,31.96,4122.17,365.37,299.28,835.42,16.22,9.78,57.87,16.22,9.51,136.57,518.56,76.92,212.01,268516,42.5,14.8,35728
step2b,L40S,2520,9001,4,4096,32,1,3,500,500.58,1.00,31.96,4122.18,365.44,299.39,835.86,16.20,9.77,57.74,16.20,9.48,136.52,518.42,77.04,212.41,268825,42.5,14.8,35780
step2b,L40S,2520,9001,4,4096,32,10,1,500,134.81,3.71,118.69,15306.78,24953.65,30141.30,30531.81,132.89,135.16,135.39,132.89,135.20,138.29,722,77.19,211.91,113046,86.0,12.3,10500
step2b,L40S,2520,9001,4,4096,32,10,2,500,134.67,3.71,118.81,15323.09,24933.05,30117.17,30510.44,132.75,135.07,135.28,132.75,135.11,137.75,722.44,78.30,221.34,114413,84.9,12.2,10626
step2b,L40S,2520,9001,4,4096,32,10,3,500,134.71,3.71,118.77,15317.84,24941.82,30127.25,30523.17,132.81,135.11,135.35,132.81,135.11,138.96,731.53,78.94,216.94,113883,86.3,12.3,10440
step2b,L40S,2520,9001,4,4096,128,1,1,500,501.57,1.00,127.60,4209.82,381.97,324.35,852.46,14.33,13.76,28.42,14.34,10.06,136.66,671.84,78.72,262.42,352477,72.7,35.2,35453
step2b,L40S,2520,9001,4,4096,128,1,2,500,501.56,1.00,127.60,4209.90,382.95,325.40,853.37,14.33,13.76,28.42,14.34,10.08,136.56,670.01,77.77,263.46,351729,72.7,35.2,35458
step2b,L40S,2520,9001,4,4096,128,1,3,500,501.56,0.99,127.35,4201.45,382.41,324.16,860.53,14.31,13.76,28.44,14.31,9.97,136.63,670.62,77.89,265.65,351697,72.6,35.2,35453
step2b,L40S,2520,9001,4,4096,128,10,1,500,162.22,3.08,394.53,13016.56,19099.33,21204.22,25371.27,149.29,158.23,159.24,149.29,156.05,174.64,836.5,78.01,319.07,152981,89.1,27.9,12250
step2b,L40S,2520,9001,4,4096,128,10,2,500,162.83,3.07,393.04,12967.16,19260.53,21415.58,25654.34,149.28,158.30,159.06,149.28,156.10,174.20,838.71,79.20,321.19,154837,88.7,27.6,12358
step2b,L40S,2520,9001,4,4096,128,10,3,500,162.94,3.07,392.77,12958.49,19274.83,21427.68,25692.04,149.38,158.40,159.14,149.38,156.13,174.08,842.32,80.42,321.62,154973,89.1,27.8,12304
step2c,L40S,2520,9001,1,4096,128,1,1,500,503.74,0.99,127.05,4191.66,545.63,444.81,1406.54,39.14,37.01,64.47,39.14,27.16,176.58,287.6,75.82,357.17,153628,92.3,74.9,8828
step2c,L40S,2520,9001,1,4096,128,1,2,500,503.74,0.99,127.05,4191.61,550.75,447.57,1402.67,39.39,37.17,64.51,39.39,27.19,178.65,291.21,82.12,362.02,154512,92.8,75.3,8796
step2c,L40S,2520,9001,1,4096,128,1,3,500,503.74,0.99,127.05,4191.63,552.44,447.79,1407.80,39.41,37.13,64.73,39.41,27.21,178.36,291.74,82.17,361.10,154748,92.9,75.5,8781
step2c,L40S,2265,9001,1,4096,128,1,1,500,503.76,0.99,127.05,4191.49,544.09,441.56,1403.33,39.12,36.87,64.51,39.12,27.18,176.43,286.33,75.70,358.85,153847,91.8,74.9,8889
step2c,L40S,2265,9001,1,4096,128,1,2,500,503.76,0.99,127.05,4191.51,550.74,446.20,1390.56,39.46,37.18,64.74,39.46,27.22,179.01,292.05,83.51,360.38,154760,93.0,75.4,8779
step2c,L40S,2265,9001,1,4096,128,1,3,500,503.74,0.99,127.05,4191.65,550.15,447.67,1400.06,39.47,37.23,64.83,39.47,27.20,178.79,292.98,83.02,363.10,154623,93.4,75.6,8741
step2c,L40S,2010,9001,1,4096,128,1,1,500,503.75,0.99,127.05,4191.54,549.25,448.18,1410.35,39.27,37.14,64.75,39.27,27.20,177.06,287.49,75.82,362.25,153994,91.9,74.6,8861
step2c,L40S,2010,9001,1,4096,128,1,2,500,503.75,0.99,127.05,4191.60,554.02,450.03,1424.36,39.56,37.31,65.02,39.56,27.22,179.20,292.7,84.00,362.31,154654,93.2,75.4,8753
step2c,L40S,2010,9001,1,4096,128,1,3,500,503.75,0.99,127.05,4191.54,552.84,445.74,1425.14,39.46,37.24,64.71,39.46,27.22,178.86,292.68,83.63,358.27,154672,93.3,75.7,8746
step2c,L40S,1755,9001,1,4096,128,1,1,500,503.76,0.99,127.05,4191.50,548.62,449.18,1418.26,39.23,37.09,64.63,39.28,27.19,177.32,285.85,77.78,361.36,154466,91.1,74.2,8890
step2c,L40S,1755,9001,1,4096,128,1,2,500,503.74,0.99,127.05,4191.62,545.73,446.05,1418.34,39.25,37.11,64.63,39.25,27.21,177.83,204.99,75.70,359.88,178754,55.8,45.4,14630
step2c,L40S,1755,9001,1,4096,128,1,3,500,503.75,0.99,127.05,4191.59,548.28,443.89,1401.07,39.39,37.19,64.60,39.39,27.20,178.42,285.6,80.72,358.59,155486,90.5,73.4,9010
step2c,L40S,1500,9001,1,4096,128,1,1,500,503.75,0.99,127.05,4191.54,545.45,441.16,1414.32,39.21,37.02,64.62,39.21,27.20,176.71,285.8,77.78,358.46,154376,91.2,74.1,8938
step2c,L40S,1500,9001,1,4096,128,1,2,500,503.75,0.99,127.05,4191.60,622.58,452.07,4291.61,40.06,37.67,66.32,40.25,27.27,179.63,293.09,84.00,359.15,154285,93.4,75.6,8656
step2c,L40S,1500,9001,1,4096,128,1,3,500,503.74,0.99,127.05,4191.62,553.47,449.88,1425.40,39.48,37.24,64.89,39.48,27.21,179.73,290.84,81.68,362.00,155276,92.3,74.9,8845
step2c,L40S,1245,9001,1,4096,128,1,1,500,503.76,0.99,127.04,4191.48,546.21,445.80,1417.84,39.25,37.09,64.52,39.25,27.19,177.11,283.83,77.90,362.42,154935,90.1,73.5,9044
step2c,L40S,1245,9001,1,4096,128,1,2,500,503.75,0.99,127.05,4191.57,553.32,448.64,1428.20,39.49,37.24,64.80,39.49,27.21,179.21,292.09,83.75,358.80,155013,92.9,75.2,8789
step2c,L40S,1245,9001,1,4096,128,1,3,500,503.75,0.99,127.05,4191.57,552.73,448.37,1443.35,39.54,37.27,64.99,39.54,27.22,179.58,292.32,83.87,359.05,155085,92.9,75.3,8781
step2c,L40S,990,9001,1,4096,128,1,1,500,503.75,0.99,127.05,4191.54,544.88,441.90,1390.28,39.25,37.01,64.54,39.25,27.20,176.84,286.97,75.82,358.93,153664,92.1,75.1,8843
step2c,L40S,990,9001,1,4096,128,1,2,500,503.75,0.99,127.05,4191.56,545.63,443.65,1411.87,39.37,37.20,64.89,39.37,27.20,178.25,291.63,81.95,358.33,154867,92.9,75.4,8781
step2c,L40S,990,9001,1,4096,128,1,3,500,503.76,0.99,127.05,4191.51,551.48,446.21,1416.14,39.48,37.17,64.84,39.48,27.21,179.37,289.89,81.93,362.95,155536,91.8,74.6,8886
step2c,L40S,735,9001,1,4096,128,1,1,500,503.76,0.99,127.04,4191.48,546.84,444.55,1399.12,39.22,37.09,64.59,39.22,27.20,176.69,285.98,77.90,358.36,154162,91.5,74.6,8919
step2c,L40S,735,9001,1,4096,128,1,2,500,503.76,0.99,127.05,4191.51,551.90,448.51,1407.83,39.47,37.28,64.67,39.47,27.21,179.08,291.64,83.63,358.87,154834,92.9,75.3,8787
step2c,L40S,735,9001,1,4096,128,1,3,500,503.75,0.99,127.05,4191.56,554.12,449.72,1430.25,39.54,37.22,64.78,39.54,27.22,179.87,290.72,82.22,358.25,155308,92.3,74.6,8848
step2c,L40S,480,9001,1,4096,128,1,1,500,503.75,0.99,127.05,4191.54,546.05,439.47,1405.38,39.20,36.91,64.70,39.20,27.20,176.82,285.75,75.70,360.77,154390,91.3,74.4,8934
step2c,L40S,480,9001,1,4096,128,1,2,500,503.75,0.99,126.79,4183.18,550.55,447.52,1412.58,39.42,37.19,64.67,39.42,27.20,178.75,290.64,83.32,358.92,154713,92.5,75.1,8818
step2c,L40S,480,9001,1,4096,128,1,3,500,503.75,0.99,127.05,4191.52,552.90,444.97,1423.87,39.53,37.27,64.86,39.53,27.22,179.39,293.09,83.27,361.10,154782,93.5,75.5,8746
step2c,L40S,210,9001,1,4096,128,1,1,500,503.75,0.99,127.05,4191.57,549.14,447.52,1415.30,39.29,37.16,64.62,39.29,27.20,177.20,287.83,75.58,357.69,154026,92.1,74.9,8861
step2c,L40S,210,9001,1,4096,128,1,2,500,503.76,0.99,127.05,4191.52,551.55,450.46,1413.93,39.48,37.16,64.73,39.48,27.22,178.97,293.07,83.63,360.02,154934,93.4,75.7,8746
step2c,L40S,210,9001,1,4096,128,1,3,500,503.75,0.99,127.05,4191.59,551.94,447.84,1409.47,39.54,37.21,64.97,39.54,27.21,179.45,293.84,84.24,358.97,154802,93.6,75.9,8719
step2c,L40S,2520,9001,2,4096,128,10,1,500,212.58,2.35,301.06,9932.53,24345.46,26818.35,34548.63,195.45,207.29,208.92,195.45,202.49,236.83,536.02,77.65,351.18,124942,91.8,47.0,7790
step2c,L40S,2520,9001,2,4096,128,10,2,500,213.38,2.34,299.94,9895.59,24454.18,26951.94,34876.23,196.17,208.22,209.16,196.17,203.24,237.25,549.13,82.60,351.71,128735,91.6,46.9,7834
step2c,L40S,2520,9001,2,4096,128,10,3,500,213.61,2.34,299.62,9884.99,24485.25,26981.81,34960.65,196.39,208.42,209.42,196.39,203.39,237.08,543.78,83.39,352.10,129297,90.4,46.4,7956
step2c,L40S,2265,9001,2,4096,128,10,1,500,213.78,2.34,299.37,9876.81,24509.48,27045.37,34929.19,196.57,208.58,209.85,196.57,203.38,236.91,523.95,80.73,351.26,130561,86.2,44.3,8346
step2c,L40S,2265,9001,2,4096,128,10,2,500,213.73,2.34,299.44,9879.29,24502.84,27031.97,34964.47,196.51,208.54,209.84,196.51,203.33,236.62,520.53,80.48,350.35,130034,85.9,44.0,8373
step2c,L40S,2265,9001,2,4096,128,10,3,500,213.72,2.34,299.45,9879.66,24499.19,27021.11,34909.85,196.51,208.61,209.73,196.51,203.38,236.81,521.95,80.72,356.16,131807,85.0,43.6,8466
step2c,L40S,2010,9001,2,4096,128,10,1,500,213.74,2.34,299.43,9878.81,24503.56,27022.78,34937.80,196.52,208.61,209.75,196.52,203.12,236.88,515.01,80.23,350.49,131085,84.3,43.2,8539
step2c,L40S,2010,9001,2,4096,128,10,2,500,213.55,2.34,299.70,9887.80,24480.58,27009.58,34933.20,196.33,208.30,209.62,196.33,203.04,236.73,522.67,80.85,351.49,130778,85.8,44.0,8380
step2c,L40S,2010,9001,2,4096,128,10,3,500,213.61,2.34,299.61,9884.88,24486.04,27005.66,34906.25,196.40,208.46,209.60,196.40,203.00,236.91,511.18,80.48,349.87,130869,83.8,43.0,8583
step2c,L40S,1755,9001,2,4096,128,10,1,500,213.69,2.34,299.50,9881.06,24495.47,27020.33,34919.73,196.48,208.56,209.74,196.48,203.10,236.69,509.59,80.11,351.31,131594,83.0,42.6,8664
step2c,L40S,1755,9001,2,4096,128,10,2,500,213.64,2.34,299.57,9883.37,24488.02,27019.35,34917.88,196.43,208.46,209.74,196.43,202.91,236.85,518.04,80.24,357.20,132685,83.7,43.0,8592
step2c,L40S,1755,9001,2,4096,128,10,3,500,213.85,2.34,299.28,9873.87,24515.35,27066.39,34992.86,196.63,208.55,210.21,196.63,203.23,236.86,521.09,80.48,351.05,132138,84.7,43.5,8501
step2c,L40S,1500,9001,2,4096,128,10,1,500,213.75,2.34,299.41,9878.32,24503.62,27045.66,34909.56,196.54,208.60,209.98,196.54,203.20,236.92,508.26,80.24,350.45,131761,82.7,42.5,8691
step2c,L40S,1500,9001,2,4096,128,10,2,500,213.70,2.34,299.49,9880.90,24491.38,27026.85,34880.99,196.49,208.52,209.92,196.49,203.01,236.66,508.38,79.87,357.53,133906,81.3,41.8,8843
step2c,L40S,1500,9001,2,4096,128,10,3,500,213.61,2.34,299.61,9884.74,24487.52,27014.27,34883.60,196.41,208.48,209.71,196.41,203.04,236.67,511.35,80.36,354.29,132540,82.8,42.5,8691
step2c,L40S,1245,9001,2,4096,128,10,1,500,213.52,2.34,299.74,9889.05,24468.10,26982.55,34804.02,196.33,208.42,209.56,196.33,202.95,237.17,454.02,77.70,350.56,138570,69.7,35.8,10267
step2c,L40S,1245,9001,2,4096,128,10,2,500,213.57,2.34,299.66,9886.47,24478.92,27016.75,34857.22,196.38,208.44,209.78,196.38,202.98,236.68,499.4,79.63,354.57,133799,80.0,41.1,8983
step2c,L40S,1245,9001,2,4096,128,10,3,500,214.11,2.34,298.91,9861.69,24547.21,27089.67,34989.55,196.88,209.00,210.31,196.88,203.28,236.73,546.21,81.62,352.05,129543,90.9,46.6,7927
